Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],MAJ Lith. Prefix,MAJ Lith. Principal name,MAJ Lith. Suffix,MAJ Lith. prefix+name+suffix [read only],TEPHRA type,Amount of ash in lithology,Amount of ash in lithology rank [read only],Sediment structures,MAJ Lith. color,Bioturbation intensity,Bioturbation intensity rank [read only],Clast abundance,Number of clasts (>2mm),Clast 1 igneous -  grain size,Clast 1 igneous -  roundness,Clast 2 sediment - grain size,Clast 2 sediment - roundness,Clast 3 metamorphic - grain size,Clast 3 metamorphic - roundness,Lith. accessory shell fragment,Lith. accessory cement,Lith. accessory nodule/concretion,Lith. accessory sulfide,Lithological accessories comment,Macrofossil,MAJ Lith. prefix + name,MAJ Lith. name+suffix,MAJ Lith. abundance [%],MAJ Lith. ave. grain size ,MAJ Lith. ave. grain size rank [read only],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank [read only],Diagenetic constituent,Diagenetic constituent composition,Deformational structures,structure,General interval comment,MIN Lith. Prefix,MIN Lith. Principal name,MIN Lith. Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Extra Sample ID Data
346-U1422D-3H-3-A,111,150,16.21,16.6,,,,,,,,layering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,3,H,3,A,
346-U1422D-3H-4-A,0,150,16.6,18.1,,silty clay [MMK88],,silty clay ,,,,layering,10BG 6/1 (greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,D,3,H,4,A,
346-U1422D-3H-4-A,29,29.5,16.89,16.895,,,,,,,,,,,,present [A79],1,pebble [W22_2],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,3,H,4,A,
346-U1422D-3H-5-A,0,90,18.1,19,,silty clay [MMK88],,silty clay ,,,,,10BG 6/1 (greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,D,3,H,5,A,
346-U1422D-3H-5-A,0,90,18.1,19,,,,,,,,color banding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,3,H,5,A,
346-U1422D-3H-5-A,90,93,19,19.03,calcareous bearing,silty clay [MMK88],,calcareous bearing silty clay ,,,,,5Y 6/3 (pale olive),,,,,,,,,,,,,,,,,calcareous bearing  silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,D,3,H,5,A,
346-U1422D-3H-5-A,93,150,19.03,19.6,,silty clay [MMK88],,silty clay ,,,,,10BG 6/1 (greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,D,3,H,5,A,
346-U1422D-3H-5-A,103,150,19.13,19.6,,,,,,,,layering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,3,H,5,A,
346-U1422D-3H-6-A,0,52,19.6,20.12,,silty clay [MMK88],,silty clay ,,,,,10BG 6/1 (greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,D,3,H,6,A,
346-U1422D-3H-6-A,0,99,19.6,20.59,,,,,,,,parallel lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,3,H,6,A,
346-U1422D-3H-6-A,12,13,19.72,19.73,,,,,,,,,,,,present [A79],1,pebble [W22_2],,,,,,,,,,,,,,,,,,,,,,,2-cm pebble in working half. ,,,,,,,,,,,,,,,,,,,346,U1422,D,3,H,6,A,
346-U1422D-3H-6-A,52,99,20.12,20.59,,silty clay [MMK88],,silty clay ,,,,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,D,3,H,6,A,
346-U1422D-3H-6-A,99,150,20.59,21.1,,,,,,,,layering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,3,H,6,A,
346-U1422D-3H-6-A,115,116,20.75,20.76,foraminifer rich,silt [Leg210],,foraminifer rich silt ,,,,,,,,,,,,,,,,,,,,,,foraminifer rich  silt ,silt ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,D,3,H,6,A,
346-U1422D-3H-6-A,147,148,21.07,21.08,,,,,,,,,,,,present [A79],1,pebble [W22_2],,,,,,,,,,,,,,,,,,,,,,,0.5-cm piece of scoria ,,,,,,,,,,,,,,,,,,,346,U1422,D,3,H,6,A,
346-U1422D-3H-7-A,0,9,21.1,21.19,,silty clay [MMK88],,silty clay ,,,,,10BG 6/1 (greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,D,3,H,7,A,
346-U1422D-3H-7-A,9,42,21.19,21.52,,silty clay [MMK88],,silty clay ,,,,lamination,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,D,3,H,7,A,
346-U1422D-3H-7-A,42,53,21.52,21.63,,silty clay [MMK88],,silty clay ,,,,color banding,10BG 6/1 (greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,D,3,H,7,A,
346-U1422D-3H-7-A,53,54,21.63,21.64,,tephra [FS84],,tephra ,vitric,,,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,tephra ,tephra ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,D,3,H,7,A,
346-U1422D-3H-7-A,54,66,21.64,21.76,,silty clay [MMK88],,silty clay ,,,,color banding,10BG 6/1 (greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,D,3,H,7,A,
346-U1422D-3H-7-A,66,67,21.76,21.77,,tephra [FS84],,tephra ,vitric,,,,5Y 4/1 (dark gray),,,,,,,,,,,,,,,,,tephra ,tephra ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,D,3,H,7,A,
346-U1422D-3H-7-A,67,72,21.77,21.82,,silty clay [MMK88],,silty clay ,,,,color banding,10BG 6/1 (greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,D,3,H,7,A,
346-U1422D-3H-CC-A,0,14,21.82,21.96,,silty clay [MMK88],,silty clay ,,,,,10BG 6/1 (greenish gray),slight [DB86],1,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,D,3,H,CC,A,
346-U1422D-3H-CC-A,14,27,21.96,22.09,,silty clay [MMK88],,silty clay ,,,,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,D,3,H,CC,A,
346-U1422D-4H-1-A,0,112,21.6,22.72,,silty clay [MMK88],,silty clay ,,ash,4,color banding,10BG 6/1 (greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,"light greenish gray, dark green and brownish color bands, cm scale
",,,,,,,,,,,,,100,,,,,,346,U1422,D,4,H,1,A,
346-U1422D-4H-1-A,0,150,21.6,23.1,,,,,,,,layering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,4,H,1,A,
346-U1422D-4H-1-A,112,112.2,22.72,22.722,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,4,H,1,A,
346-U1422D-4H-1-A,112.2,115,22.722,22.75,,silty clay [MMK88],,silty clay ,,ash,4,color banding,10BG 6/1 (greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,"light greenish gray, dark green and brownish color bands, cm scale
",,,,,,,,,,,,,100,,,,,,346,U1422,D,4,H,1,A,
346-U1422D-4H-1-A,115,115.2,22.75,22.752,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,4,H,1,A,
346-U1422D-4H-1-A,115.2,119.3,22.752,22.793,,silty clay [MMK88],,silty clay ,,ash,4,color banding,10BG 6/1 (greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,"light greenish gray, dark green and brownish color bands, cm scale
",,,,,,,,,,,,,100,,,,,,346,U1422,D,4,H,1,A,
346-U1422D-4H-1-A,119.3,119.5,22.793,22.795,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,4,H,1,A,
346-U1422D-4H-1-A,119.5,150,22.795,23.1,,silty clay [MMK88],,silty clay ,,ash,4,color banding,10BG 6/1 (greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,"light greenish gray, dark green and brownish color bands, cm scale
",,,,,,,,,,,,,100,,,,,,346,U1422,D,4,H,1,A,
346-U1422D-4H-2-A,0,9.5,23.1,23.195,,silty clay [MMK88],,silty clay ,,,,lamination,10YR 3/3 (dark brown),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,4,H,2,A,
346-U1422D-4H-2-A,9.5,55.5,23.195,23.655,,silty clay [MMK88],,silty clay ,,,,color banding,10G 7/1 (light greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,4,H,2,A,
346-U1422D-4H-2-A,9.5,59,23.195,23.69,,,,,,,,layering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"color banding light greenish gray, brown and dark green, cm scale",,,,,,,,,,,,,,,,,,,346,U1422,D,4,H,2,A,
346-U1422D-4H-2-A,55.5,55.7,23.655,23.657,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,4,H,2,A,
346-U1422D-4H-2-A,55.7,59,23.657,23.69,,silty clay [MMK88],,silty clay ,,,,color banding,10G 7/1 (light greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,4,H,2,A,
346-U1422D-4H-2-A,59,64,23.69,23.74,,silty clay [MMK88],,silty clay ,,,,,10YR 3/3 (dark brown),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,4,H,2,A,
346-U1422D-4H-2-A,64,65.5,23.74,23.755,foraminifer bearing,sandy clay [MMK88],,foraminifer bearing sandy clay ,,,,,,,,,,,,,,,,,,,,,,foraminifer bearing  sandy clay ,sandy clay ,,,,,,,,,,,,,,,,,,,,,,,,gradational contact,,,,,346,U1422,D,4,H,2,A,
346-U1422D-4H-2-A,65.5,77.5,23.755,23.875,,silty clay [MMK88],,silty clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,cm thick brown bands in homogeneous light greenish gray silty clay,,,,,,,,,,,,,,,,,,,346,U1422,D,4,H,2,A,
346-U1422D-4H-2-A,77.5,77.7,23.875,23.877,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,4,H,2,A,
346-U1422D-4H-2-A,77.7,115,23.877,24.25,,silty clay [MMK88],,silty clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,cm thick brown bands in homogeneous light greenish gray silty clay,,,,,,,,,,,,,,,,,,,346,U1422,D,4,H,2,A,
346-U1422D-4H-2-A,115,117.5,24.25,24.275,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,4,H,2,A,
346-U1422D-4H-2-A,117.5,150,24.275,24.6,,silty clay [MMK88],,silty clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,cm thick brown bands in homogeneous light greenish gray silty clay,,,,,,,,,,,,,,,,,,,346,U1422,D,4,H,2,A,
346-U1422D-4H-3-A,0,21,24.6,24.81,,clay [Leg210],,clay ,,,,,10BG 8/1 (light greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,4,H,3,A,
346-U1422D-4H-3-A,21,33,24.81,24.93,foraminifer bearing,silty clay [MMK88],,foraminifer bearing silty clay ,,,,lamination,10YR 3/4 (dark yellowish brown),,,,,,,,,,,,,,,,,foraminifer bearing  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,gradational contact,,,,,346,U1422,D,4,H,3,A,
346-U1422D-4H-3-A,33,150,24.93,26.1,,silty clay [MMK88],,silty clay ,,trace amount,1,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,brownish bands 3-5 cm,,,,,,,,,,,,,,,,,,,346,U1422,D,4,H,3,A,
346-U1422D-4H-4-A,0,19,26.1,26.29,,silty clay [MMK88],,silty clay ,,,,,10G 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,4,H,4,A,
346-U1422D-4H-4-A,19,47,26.29,26.57,,silty clay [MMK88],,silty clay ,,,,,,,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,4,H,4,A,
346-U1422D-4H-4-A,19,47,26.29,26.57,,,,,,,,lamination,10G 8/1 (light greenish gray),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,4,H,4,A,
346-U1422D-4H-4-A,56,72.5,26.66,26.825,calcareous bearing,clayey silt [MMK88],,calcareous bearing clayey silt ,,,,,10YR 5/8 (yellowish brown),,,,,,,,,,,,,,,,,calcareous bearing  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,sharp contact,,,,,346,U1422,D,4,H,4,A,
346-U1422D-4H-4-A,69,72.5,26.79,26.825,,,,,,,,lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,4,H,4,A,
346-U1422D-4H-4-A,72.5,150,26.825,27.6,,silty clay [MMK88],,silty clay ,,,,,10YR 3/3 (dark brown),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,4,H,4,A,
346-U1422D-4H-5-A,0,1.5,27.6,27.615,,silty clay [MMK88],,silty clay ,,,,,10YR 3/3 (dark brown),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,4,H,5,A,
346-U1422D-4H-5-A,1.5,2,27.615,27.62,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,4,H,5,A,
346-U1422D-4H-5-A,2,7.5,27.62,27.675,,silty clay [MMK88],,silty clay ,,,,,10YR 3/3 (dark brown),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,4,H,5,A,
346-U1422D-4H-5-A,7.5,16,27.675,27.76,calcareous bearing,clayey silt [MMK88],,calcareous bearing clayey silt ,,,,,10YR 5/8 (yellowish brown),,,,,,,,,,,,,,,,,calcareous bearing  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,4,H,5,A,
346-U1422D-4H-5-A,16,49,27.76,28.09,,silty clay [MMK88],,silty clay ,,,,,10YR 3/3 (dark brown),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,4,H,5,A,
346-U1422D-4H-5-A,49,49.5,28.09,28.095,,silty sand [MMK88],,silty sand ,,,,,,,,,,,,,,,,,,,,,,silty sand ,silty sand ,,,,,,,,,,,,,,,,,,,,,,,,sharp contact,,,,,346,U1422,D,4,H,5,A,
346-U1422D-4H-5-A,49.5,74.5,28.095,28.345,,silty clay [MMK88],,silty clay ,,,,color banding,10BG 8/1 (light greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,brownish bands 3-5 cm,,,,,,,,,,,,,,,,,,,346,U1422,D,4,H,5,A,
346-U1422D-4H-5-A,74.5,74.7,28.345,28.347,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,4,H,5,A,
346-U1422D-4H-5-A,74.7,88,28.347,28.48,,silty clay [MMK88],,silty clay ,,,,color banding,10BG 8/1 (light greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,brownish bands 3-5 cm,,,,,,,,,,,,,,,,,,,346,U1422,D,4,H,5,A,
346-U1422D-4H-5-A,88,89.5,28.48,28.495,foraminifer bearing,sandy clay [MMK88],,foraminifer bearing sandy clay ,,,,,,,,,,,,,,,,,,,,,,foraminifer bearing  sandy clay ,sandy clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,4,H,5,A,
346-U1422D-4H-5-A,89.5,120,28.495,28.8,,silty clay [MMK88],,silty clay ,,,,color banding,10BG 8/1 (light greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,brownish bands 3-5 cm,,,,,,,,,,,,,,,,,,,346,U1422,D,4,H,5,A,
346-U1422D-4H-5-A,109,111,28.69,28.71,,,,,,,,convolute bedding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,4,H,5,A,
346-U1422D-4H-6-A,0,39,28.8,29.19,,silty clay [MMK88],,silty clay ,,,,,,,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,4,H,6,A,
346-U1422D-4H-6-A,42,43,29.22,29.23,,silty sand [MMK88],,silty sand ,,,,,,,,,,,,,,,,,,,,,,silty sand ,silty sand ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,4,H,6,A,
346-U1422D-4H-6-A,48,49.5,29.28,29.295,,silty sand [MMK88],,silty sand ,,,,,10B 7/1 (light bluish gray),,,,,,,,,,,,,,,,,silty sand ,silty sand ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,4,H,6,A,
346-U1422D-4H-6-A,49.5,54,29.295,29.34,,silty clay [MMK88],,silty clay ,,,,,,,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,4,H,6,A,
346-U1422D-4H-7-A,0,38,29.34,29.72,,silty clay [MMK88],,silty clay ,,,,,10BG 8/1 (light greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,4,H,7,A,
346-U1422D-4H-CC-A,0,33,29.72,30.05,,silty clay [MMK88],,silty clay ,,,,,,,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,4,H,CC,A,
346-U1422D-5H-2-A,0,60.5,32.6,33.205,,silty clay [MMK88],,silty clay ,,,,color banding,10BG 7/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,5,H,2,A,
346-U1422D-5H-2-A,60.5,69,33.205,33.29,,silty clay [MMK88],,silty clay ,,,,lamination,7.5YR 3/3 (dark brown),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,5,H,2,A,
346-U1422D-5H-3-A,0,10,33.29,33.39,,silty clay [MMK88],,silty clay ,,,,lamination,7.5YR 3/3 (dark brown),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,5,H,3,A,
346-U1422D-5H-3-A,10,95.5,33.39,34.245,,silty clay [MMK88],,silty clay ,,,,color banding,10BG 7/1 (light greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,5,H,3,A,
346-U1422D-5H-3-A,95.5,96,34.245,34.25,,silty clay [MMK88],,silty clay ,,volcaniclastic-bearing,2,,,,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,5,H,3,A,
346-U1422D-5H-3-A,96,113,34.25,34.42,,silty clay [MMK88],,silty clay ,,,,color banding,10BG 7/1 (light greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,5,H,3,A,
346-U1422D-5H-3-A,113,121,34.42,34.5,,silty clay [MMK88],,silty clay ,,,,lamination,7.5YR 3/3 (dark brown),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,5,H,3,A,
346-U1422D-5H-3-A,121,150,34.5,34.79,,silty clay [MMK88],,silty clay ,,,,structureless,,heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,5,H,3,A,
346-U1422D-5H-4-A,0,97,34.79,35.76,,silty clay [MMK88],,silty clay ,,,,structureless,,heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,5,H,4,A,
346-U1422D-5H-4-A,97,114,35.76,35.93,,silty clay [MMK88],,silty clay ,,,,color banding,10BG 8/1 (light greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,5,H,4,A,
346-U1422D-5H-4-A,114,114.2,35.93,35.932,,silty sand [MMK88],,silty sand ,,,,,,,,,,,,,,,,,,,,,,silty sand ,silty sand ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,5,H,4,A,
346-U1422D-5H-4-A,114.2,127,35.932,36.06,,silty clay [MMK88],,silty clay ,,,,color banding,10BG 8/1 (light greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,5,H,4,A,
346-U1422D-5H-4-A,127,127.2,36.06,36.062,,silty sand [MMK88],,silty sand ,,,,,,,,,,,,,,,,,,,,,,silty sand ,silty sand ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,5,H,4,A,
346-U1422D-5H-4-A,127.2,138,36.062,36.17,,silty clay [MMK88],,silty clay ,,,,color banding,10BG 8/1 (light greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,5,H,4,A,
346-U1422D-5H-4-A,138,138.2,36.17,36.172,,silty sand [MMK88],,silty sand ,,,,,,,,,,,,,,,,,,,,,,silty sand ,silty sand ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,5,H,4,A,
346-U1422D-5H-4-A,138.2,150,36.172,36.29,,silty clay [MMK88],,silty clay ,,,,color banding,10BG 8/1 (light greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,5,H,4,A,
346-U1422D-5H-5-A,0,12.5,36.29,36.415,,silty clay [MMK88],,silty clay ,,,,color banding,10BG 8/1 (light greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,5,H,5,A,
346-U1422D-5H-5-A,12.5,12.7,36.415,36.417,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,5,H,5,A,
346-U1422D-5H-5-A,12.7,55,36.417,36.84,,silty clay [MMK88],,silty clay ,,,,color banding,10BG 8/1 (light greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,5,H,5,A,
346-U1422D-5H-5-A,55,59.5,36.84,36.885,,silty clay [MMK88],,silty clay ,,,,,7.5YR 3/3 (dark brown),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,5,H,5,A,
346-U1422D-5H-5-A,59.5,59.9,36.885,36.889,,silty sand [MMK88],,silty sand ,,,,,,,,,,,,,,,,,,,,,,silty sand ,silty sand ,,,,,,,,,,,,,,,,,,,,,,,,sharp contact,,,,,346,U1422,D,5,H,5,A,
346-U1422D-5H-5-A,59.9,68,36.889,36.97,,silty clay [MMK88],,silty clay ,,,,,7.5YR 3/3 (dark brown),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,5,H,5,A,
346-U1422D-5H-5-A,68,150,36.97,37.79,,silty clay [MMK88],,silty clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,5,H,5,A,
346-U1422D-5H-6-A,0,34,37.79,38.13,,silty clay [MMK88],,silty clay ,,,,color banding,7.5YR 3/3 (dark brown),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,5,H,6,A,
346-U1422D-5H-6-A,34,34.5,38.13,38.135,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,5,H,6,A,
346-U1422D-5H-6-A,34.5,52,38.135,38.31,,silty clay [MMK88],,silty clay ,,,,color banding,7.5YR 3/3 (dark brown),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,D,5,H,6,A,
