Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithologic unit (preliminary),Lithology Prefix,Lithology Principal Name,Lithology Suffix,Lithology prefix+name [read only],Lithology prefix+name+suffix [read only],Lithology name+suffix [read only],Lithology color (simple),Lithology color (Munsell),Lithology lithification,Lithology ave. grain size class,Lithology ave. grain size rank [read only],Lithology max. grain size class,Lithology max. grain size rank [read only],General interval comment,Bottom contact or boundary geometry,Bottom contact or boundary definition,Bottom contact or boundary attitude,Layer or bedding thickness,Sorting,Grading,Sedimentary structure,Bioturbation intensity,Bioturbation intensity rank [read only],Diagenetic structure,Diagenetic constituent,Diagenetic constituent composition,Macrofossil,Macrofossil abundance name,Clasts (>2 mm) DOMINANT,File Data,Ship File Links,Shore File Links,Sample,Extra Sample ID Data,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix
361,U1475,C,6,6-1,H,1,A,0,15,47.5,47.65,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475C-6H-1-A,,,,
361,U1475,C,6,6-1,H,1,A,15,150,47.65,49,2,foraminifer bearing,nannofossil ooze [2014],,foraminifer bearing nannofossil ooze,foraminifer bearing nannofossil ooze,nannofossil ooze,light gray,GLEY 1 8/10Y (light greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1475C-6H-1-A,,,,
361,U1475,C,6,6-2,H,2,A,0,150,49,50.5,2,foraminifer bearing,nannofossil ooze [2014],,foraminifer bearing nannofossil ooze,foraminifer bearing nannofossil ooze,nannofossil ooze,light gray,GLEY 1 8/N (white gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475C-6H-2-A,,,,
361,U1475,C,6,6-3,H,3,A,0,10,50.5,50.6,2,foraminifer bearing,nannofossil ooze [2014],,foraminifer bearing nannofossil ooze,foraminifer bearing nannofossil ooze,nannofossil ooze,light gray,GLEY 1 8/N (white gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475C-6H-3-A,,,,
361,U1475,C,6,6-3,H,3,A,10,114,50.6,51.64,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475C-6H-3-A,,,,
361,U1475,C,6,6-3,H,3,A,114,150,51.64,52,2,foraminifer bearing,nannofossil ooze [2014],,foraminifer bearing nannofossil ooze,foraminifer bearing nannofossil ooze,nannofossil ooze,light gray,GLEY 1 8/N (white gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1475C-6H-3-A,,,,
361,U1475,C,6,6-4,H,4,A,0,150,52,53.5,2,foraminifer bearing,nannofossil ooze [2014],,foraminifer bearing nannofossil ooze,foraminifer bearing nannofossil ooze,nannofossil ooze,light gray,GLEY 1 8/N (white gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1475C-6H-4-A,,,,
361,U1475,C,6,6-5,H,5,A,0,150,53.5,55,2,foraminifer bearing,nannofossil ooze [2014],,foraminifer bearing nannofossil ooze,foraminifer bearing nannofossil ooze,nannofossil ooze,light gray,GLEY 1 8/N (white gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1475C-6H-5-A,,,,
361,U1475,C,6,6-6,H,6,A,0,150,55,56.5,2,foraminifer bearing,nannofossil ooze [2014],,foraminifer bearing nannofossil ooze,foraminifer bearing nannofossil ooze,nannofossil ooze,light gray,GLEY 1 8/N (white gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475C-6H-6-A,,,,
361,U1475,C,6,6-7,H,7,A,0,69,56.5,57.19,2,foraminifer bearing,nannofossil ooze [2014],,foraminifer bearing nannofossil ooze,foraminifer bearing nannofossil ooze,nannofossil ooze,light gray,GLEY 1 8/N (white gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,strong diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475C-6H-7-A,,,,
361,U1475,C,6,6-CC,H,CC,A,0,17,57.19,57.36,2,foraminifer bearing,nannofossil ooze [2014],,foraminifer bearing nannofossil ooze,foraminifer bearing nannofossil ooze,nannofossil ooze,light gray,GLEY 1 8/N (white gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,strong diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475C-6H-CC-A,,,,
361,U1475,C,7,7-1,H,1,A,0,45,57,57.45,2,foraminifer bearing,nannofossil ooze [2014],,foraminifer bearing nannofossil ooze,foraminifer bearing nannofossil ooze,nannofossil ooze,light gray,GLEY 1 8/N (white gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,strong diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475C-7H-1-A,,,,
361,U1475,C,7,7-1,H,1,A,45,88,57.45,57.88,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,strong diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475C-7H-1-A,,,,
361,U1475,C,7,7-1,H,1,A,88,150,57.88,58.5,2,foraminifer bearing,nannofossil ooze [2014],,foraminifer bearing nannofossil ooze,foraminifer bearing nannofossil ooze,nannofossil ooze,light gray,GLEY 1 8/N (white gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,strong diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475C-7H-1-A,,,,
361,U1475,C,7,7-2,H,2,A,0,141,58.5,59.91,2,foraminifer bearing,nannofossil ooze [2014],,foraminifer bearing nannofossil ooze,foraminifer bearing nannofossil ooze,nannofossil ooze,light gray,GLEY 1 8/N (white gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,strong diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475C-7H-2-A,,,,
361,U1475,C,7,7-2,H,2,A,141,150,59.91,60,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,strong diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475C-7H-2-A,,,,
361,U1475,C,7,7-3,H,3,A,0,23,60,60.23,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,strong diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475C-7H-3-A,,,,
361,U1475,C,7,7-3,H,3,A,23,78,60.23,60.78,2,foraminifer bearing,nannofossil ooze [2014],,foraminifer bearing nannofossil ooze,foraminifer bearing nannofossil ooze,nannofossil ooze,light gray,GLEY 1 8/N (white gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,strong diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475C-7H-3-A,,,,
361,U1475,C,7,7-3,H,3,A,78,126,60.78,61.26,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,strong diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475C-7H-3-A,,,,
361,U1475,C,7,7-3,H,3,A,126,150,61.26,61.5,2,foraminifer bearing,nannofossil ooze [2014],,foraminifer bearing nannofossil ooze,foraminifer bearing nannofossil ooze,nannofossil ooze,light gray,GLEY 1 8/N (white gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,strong diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475C-7H-3-A,,,,
361,U1475,C,7,7-4,H,4,A,0,150,61.5,63,2,foraminifer bearing,nannofossil ooze [2014],,foraminifer bearing nannofossil ooze,foraminifer bearing nannofossil ooze,nannofossil ooze,light gray,GLEY 1 8/N (white gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,strong diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1475C-7H-4-A,,,,
361,U1475,C,7,7-5,H,5,A,0,32,63,63.32,2,foraminifer bearing,nannofossil ooze [2014],,foraminifer bearing nannofossil ooze,foraminifer bearing nannofossil ooze,nannofossil ooze,light gray,GLEY 1 8/N (white gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,strong diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1475C-7H-5-A,,,,
361,U1475,C,7,7-5,H,5,A,32,79,63.32,63.79,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,strong diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1475C-7H-5-A,,,,
361,U1475,C,7,7-5,H,5,A,79,150,63.79,64.5,2,foraminifer bearing,nannofossil ooze [2014],,foraminifer bearing nannofossil ooze,foraminifer bearing nannofossil ooze,nannofossil ooze,light gray,GLEY 1 8/N (white gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,strong diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1475C-7H-5-A,,,,
361,U1475,C,7,7-6,H,6,A,0,150,64.5,66,2,foraminifer bearing,nannofossil ooze [2014],,foraminifer bearing nannofossil ooze,foraminifer bearing nannofossil ooze,nannofossil ooze,light gray,GLEY 1 8/N (white gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,strong diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1475C-7H-6-A,,,,
361,U1475,C,7,7-CC,H,CC,A,0,19,66,66.19,2,foraminifer bearing,nannofossil ooze [2014],,foraminifer bearing nannofossil ooze,foraminifer bearing nannofossil ooze,nannofossil ooze,light gray,GLEY 1 8/N (white gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,strong diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475C-7H-CC-A,,,,
361,U1475,C,8,8-1,H,1,A,0,111,66.5,67.61,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light gray,GLEY 1 8/N (white gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,strong diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1475C-8H-1-A,,,,
361,U1475,C,8,8-1,H,1,A,111,150,67.61,68,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,strong diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1475C-8H-1-A,,,,
361,U1475,C,8,8-2,H,2,A,0,150,68,69.5,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,strong diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1475C-8H-2-A,,,,
361,U1475,C,8,8-3,H,3,A,0,150,69.5,71,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,strong diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1475C-8H-3-A,,,,
361,U1475,C,8,8-4,H,4,A,0,150,71,72.5,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,strong diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1475C-8H-4-A,,,,
361,U1475,C,8,8-5,H,5,A,0,150,72.5,74,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light gray,GLEY 1 8/N (white gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,strong diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1475C-8H-5-A,,,,
361,U1475,C,8,8-6,H,6,A,0,58,74,74.58,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light gray,GLEY 1 8/N (white gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,strong diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1475C-8H-6-A,,,,
361,U1475,C,8,8-6,H,6,A,58,120,74.58,75.2,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,strong diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1475C-8H-6-A,,,,
361,U1475,C,8,8-7,H,7,A,0,84,75.2,76.04,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,strong diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475C-8H-7-A,,,,
361,U1475,C,8,8-CC,H,CC,A,0,20,76.04,76.24,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,strong diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475C-8H-CC-A,,,,
361,U1475,C,9,9-1,H,1,A,0,150,76,77.5,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,strong diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1475C-9H-1-A,,,,
361,U1475,C,9,9-2,H,2,A,0,150,77.5,79,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,strong diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1475C-9H-2-A,,,,
361,U1475,C,9,9-3,H,3,A,0,150,79,80.5,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,strong diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1475C-9H-3-A,,,,
361,U1475,C,9,9-4,H,4,A,0,150,80.5,82,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,strong diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1475C-9H-4-A,,,,
361,U1475,C,9,9-5,H,5,A,0,150,82,83.5,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,strong diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1475C-9H-5-A,,,,
361,U1475,C,9,9-6,H,6,A,0,110,83.5,84.6,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,strong diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1475C-9H-6-A,,,,
361,U1475,C,9,9-7,H,7,A,0,87,84.6,85.47,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,strong diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1475C-9H-7-A,,,,
361,U1475,C,9,9-CC,H,CC,A,0,25,85.47,85.72,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,strong diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1475C-9H-CC-A,,,,
361,U1475,C,10,10-1,H,1,A,0,150,85.5,87,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,strong diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475C-10H-1-A,,,,
361,U1475,C,10,10-2,H,2,A,0,150,87,88.5,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,strong diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475C-10H-2-A,,,,
361,U1475,C,10,10-3,H,3,A,0,150,88.5,90,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,strong diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475C-10H-3-A,,,,
361,U1475,C,10,10-4,H,4,A,0,150,90,91.5,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,strong diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1475C-10H-4-A,,,,
361,U1475,C,10,10-5,H,5,A,0,150,91.5,93,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light gray,GLEY 1 8/N (white gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,strong diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1475C-10H-5-A,,,,
361,U1475,C,10,10-6,H,6,A,0,121,93,94.21,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light gray,GLEY 1 8/N (white gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,strong diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1475C-10H-6-A,,,,
361,U1475,C,10,10-7,H,7,A,0,81,94.21,95.02,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,strong diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1475C-10H-7-A,,,,
361,U1475,C,10,10-CC,H,CC,A,0,12,95.02,95.14,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,strong diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475C-10H-CC-A,,,,
361,U1475,C,11,11-1,H,1,A,0,150,95,96.5,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,strong diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475C-11H-1-A,,,,
361,U1475,C,11,11-2,H,2,A,0,150,96.5,98,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,strong diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475C-11H-2-A,,,,
361,U1475,C,11,11-3,H,3,A,0,150,98,99.5,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,strong diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475C-11H-3-A,,,,
361,U1475,C,11,11-4,H,4,A,0,150,99.5,101,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,strong diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1475C-11H-4-A,,,,
361,U1475,C,11,11-5,H,5,A,0,150,101,102.5,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,strong diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1475C-11H-5-A,,,,
361,U1475,C,11,11-6,H,6,A,0,120,102.5,103.7,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,strong diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1475C-11H-6-A,,,,
361,U1475,C,11,11-7,H,7,A,0,78,103.7,104.48,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,strong diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475C-11H-7-A,,,,
361,U1475,C,11,11-CC,H,CC,A,0,15,104.48,104.63,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,strong diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475C-11H-CC-A,,,,
361,U1475,C,12,12-1,H,1,A,0,150,104.5,106,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,strong diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1475C-12H-1-A,,,,
361,U1475,C,12,12-2,H,2,A,0,150,106,107.5,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,strong diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1475C-12H-2-A,,,,
361,U1475,C,12,12-3,H,3,A,0,150,107.5,109,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,strong diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1475C-12H-3-A,,,,
361,U1475,C,12,12-4,H,4,A,0,150,109,110.5,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,strong diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1475C-12H-4-A,,,,
361,U1475,C,12,12-5,H,5,A,0,150,110.5,112,2,,nannofossil ooze [2014],with fine sand,nannofossil ooze,nannofossil ooze with fine sand,nannofossil ooze with fine sand,light gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,strong diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1475C-12H-5-A,,,,
