Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],MAJ Lith. Prefix,MAJ Lith. Principal name,Texture Rank [read only],MAJ Lith. prefix+name [read only],Lithification,Lithification rank [read only],MAJ Lith. color,MAJ Lith. ave. grain size ,Grain size rank [read only],Skeletal components MAJOR,Skeletal components MAJOR comment,Skeletal components INTERMEDIATE,Skeletal components INTERMEDIATE comment,Skeletal components MINOR,Skeletal components MINOR comment,Non-skeletal components,Non-skeletal components comment,Sedimentary structure,Diagenetic structure,Diagenetic structure comment,Layer or bedding thickness,Bioturbation intensity,Bioturbation intensity rank [read only],Bioturbation type,Bottom contact or boundary definition,Bottom contact or boundary attitude,General interval comment,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Extra Sample ID Data
359-U1471A-21H-2-A,26,28,186.86,186.88,calcareous bioclast rich,packstone,3,calcareous bioclast rich packstone,unlithified,1,2.5Y 5/2 (grayish brown),medium sand,5,calcareous bioclast,Bioclasts are common,,,,,aggregate,intraclasts,,,,,complete,6,,,,Unlithified calcareous bioclast-rich PACKSTONE. Very fine- to fine-grained. Bioclasts are abundant. Organic matter present to common.,,,,359,U1471,A,21,H,2,A,
359-U1471A-21H-2-A,28,34,186.88,186.94,calcareous bioclast rich,packstone,3,calcareous bioclast rich packstone,unlithified,1,2.5Y 6/2 (light brownish gray),very fine sand,3,calcareous bioclast,Bioclasts are common,foraminifera (benthic),Rare,,,aggregate,intraclasts,,,,,complete,6,,gradational,horizontal,Unlithified calcareous bioclast-rich PACKSTONE. Very fine- to fine-grained. Bioclasts are abundant.,,,,359,U1471,A,21,H,2,A,
359-U1471A-21H-2-A,34,94,186.94,187.54,calcareous bioclast rich,packstone,3,calcareous bioclast rich packstone,partially lithified,3,2.5Y 6/2 (light brownish gray),very fine sand,3,calcareous bioclast,Bioclasts are common,foraminifera (benthic),Rare,,,aggregate,intraclasts,,,,,complete,6,,gradational,horizontal,Partially lithified calcareous bioclast-rich PACKSTONE. Very fine- to fine-grained. Bioclasts are abundant.,,,,359,U1471,A,21,H,2,A,
359-U1471A-21H-2-A,94,125,187.54,187.85,calcareous bioclast rich,packstone,3,calcareous bioclast rich packstone,unlithified,1,2.5Y 7/2 (light gray),very fine sand,3,calcareous bioclast,Bioclasts are common,foraminifera (benthic),Rare,,,aggregate,intraclasts,,,,,complete,6,,,,Unlithified calcareous bioclast-rich PACKSTONE. Very fine- to fine-grained. Bioclasts are abundant.,,,,359,U1471,A,21,H,2,A,
359-U1471A-21H-2-A,125,126,187.85,187.86,calcareous bioclast rich,packstone,3,calcareous bioclast rich packstone,unlithified,1,2.5Y 5/2 (grayish brown),medium sand,5,calcareous bioclast,Bioclasts are common,foraminifera (benthic),Rare,,,aggregate,intraclasts,,,,,complete,6,,,,Unlithified calcareous bioclast-rich PACKSTONE. Very fine- to fine-grained. Bioclasts are abundant. Organic matter present to common,,,,359,U1471,A,21,H,2,A,
359-U1471A-21H-2-A,126,127,187.86,187.87,calcareous bioclast rich,packstone,3,calcareous bioclast rich packstone,unlithified,1,2.5Y 7/2 (light gray),very fine sand,3,calcareous bioclast,Bioclasts are common,foraminifera (benthic),Rare,,,aggregate,intraclasts,,,,,complete,6,,gradational,horizontal,Unlithified calcareous bioclast-rich PACKSTONE. Very fine- to fine-grained. Bioclasts are abundant.,,,,359,U1471,A,21,H,2,A,
359-U1471A-21H-2-A,127,128,187.87,187.88,calcareous bioclast rich,packstone,3,calcareous bioclast rich packstone,unlithified,1,2.5Y 5/2 (grayish brown),medium sand,5,calcareous bioclast,Bioclasts are common,foraminifera (benthic),Rare,,,aggregate,intraclasts,,,,,complete,6,,gradational,horizontal,Unlithified calcareous bioclast-rich PACKSTONE. Very fine- to fine-grained. Bioclasts are abundant. Organic matter present to common,,,,359,U1471,A,21,H,2,A,
359-U1471A-21H-2-A,128,150,187.88,188.1,calcareous bioclast rich,packstone,3,calcareous bioclast rich packstone,unlithified,1,2.5Y 7/2 (light gray),very fine sand,3,calcareous bioclast,Bioclasts are common,foraminifera (benthic),Rare,,,aggregate,intraclasts,,,,,complete,6,,,,Unlithified calcareous bioclast-rich PACKSTONE. Very fine- to fine-grained. Bioclasts are abundant.,,,,359,U1471,A,21,H,2,A,
359-U1471A-21H-3-A,0,10,188.1,188.2,calcareous bioclast rich,packstone,3,calcareous bioclast rich packstone,unlithified,1,2.5Y 7/2 (light gray),very fine sand,3,calcareous bioclast,Bioclasts are common,,,,,aggregate,intraclasts,,,,,complete,6,,gradational,horizontal,Unlithified calcareous bioclast-rich PACKSTONE. Very fine- to fine-grained. Bioclasts and aggregate grains/intraclasts are abundant.,,,,359,U1471,A,21,H,3,A,
359-U1471A-21H-3-A,10,102,188.2,189.12,calcareous bioclast rich,packstone,3,calcareous bioclast rich packstone,partially lithified,3,2.5Y 7/2 (light gray),very fine sand,3,calcareous bioclast,Bioclasts are common,,,,,aggregate,intraclasts,,,,,complete,6,,gradational,horizontal,Partially lithified calcareous bioclast-rich PACKSTONE. Very fine- to fine-grained. Bioclasts and aggregate grains/intraclasts are abundant.,,,,359,U1471,A,21,H,3,A,
359-U1471A-21H-3-A,102,150,189.12,189.6,calcareous bioclast rich,packstone,3,calcareous bioclast rich packstone,unlithified,1,2.5Y 7/2 (light gray),very fine sand,3,calcareous bioclast,Bioclasts are common,,,,,aggregate,intraclasts,,,,,complete,6,,gradational,horizontal,Unlithified calcareous bioclast-rich PACKSTONE. Very fine- to fine-grained. Bioclasts and aggregate grains/intraclasts are abundant.,,,,359,U1471,A,21,H,3,A,
359-U1471A-21H-4-A,0,38,189.6,189.98,calcareous bioclast rich,packstone,3,calcareous bioclast rich packstone,unlithified,1,2.5Y 6/2 (light brownish gray),very fine sand,3,calcareous bioclast,Bioclasts are common,,,,,aggregate,intraclasts,,,,,complete,6,,gradational,horizontal,Unlithified calcareous bioclast-rich PACKSTONE. Very fine- to fine-grained. Bioclasts and aggregate grains/intraclasts are abundant.,,,,359,U1471,A,21,H,4,A,
359-U1471A-21H-4-A,38,39,189.98,189.99,calcareous bioclast rich,packstone,3,calcareous bioclast rich packstone,unlithified,1,2.5Y 8/1 (white),very fine sand,3,calcareous bioclast,Bioclasts are common,,,,,aggregate,intraclasts,,,,,complete,6,,gradational,horizontal,Unlithified calcareous bioclast-rich PACKSTONE. Very fine- to fine-grained. Bioclasts and aggregate grains/intraclasts are abundant.,,,,359,U1471,A,21,H,4,A,
359-U1471A-21H-4-A,39,50,189.99,190.1,calcareous bioclast rich,packstone,3,calcareous bioclast rich packstone,unlithified,1,2.5Y 6/2 (light brownish gray),very fine sand,3,calcareous bioclast,Bioclasts are common,,,,,aggregate,intraclasts,,,,,complete,6,,gradational,horizontal,Unlithified calcareous bioclast-rich PACKSTONE. Very fine- to fine-grained. Bioclasts and aggregate grains/intraclasts are abundant.,,,,359,U1471,A,21,H,4,A,
359-U1471A-21H-4-A,50,60,190.1,190.2,calcareous bioclast rich,packstone,3,calcareous bioclast rich packstone,unlithified,1,2.5Y 5/2 (grayish brown),very fine sand,3,calcareous bioclast,Bioclasts are common,,,,,aggregate,intraclasts,,,,,complete,6,,gradational,horizontal,Unlithified calcareous bioclast-rich PACKSTONE. Very fine- to fine-grained. Bioclasts and aggregate grains/intraclasts are abundant.,,,,359,U1471,A,21,H,4,A,
359-U1471A-21H-4-A,60,140,190.2,191,calcareous bioclast rich,packstone,3,calcareous bioclast rich packstone,unlithified,1,2.5Y 6/2 (light brownish gray),very fine sand,3,calcareous bioclast,Bioclasts are common,,,,,aggregate,intraclasts,,,,,complete,6,,,,Unlithified calcareous bioclast-rich PACKSTONE. Very fine- to fine-grained. Bioclasts and aggregate grains/intraclasts are abundant.,,,,359,U1471,A,21,H,4,A,
359-U1471A-21H-5-A,0,17,191.1,191.27,calcareous bioclast rich,wackestone,2,calcareous bioclast rich wackestone,unlithified,1,2.5Y 7/2 (light gray),very fine sand,3,calcareous bioclast,Bioclasts are common,,,,,aggregate,intraclasts,,,,,complete,6,,gradational,horizontal,Unlithified calcareous bioclast-rich WACKESTONE. Very fine- to fine-grained. Bioclasts and aggregate grains/intraclasts are abundant.,,,,359,U1471,A,21,H,5,A,
359-U1471A-21H-5-A,17,18,191.27,191.28,calcareous bioclast rich,packstone,3,calcareous bioclast rich packstone,unlithified,1,2.5Y 6/2 (light brownish gray),fine sand,4,calcareous bioclast,Bioclasts are common,,,,,aggregate,intraclasts,,,,,complete,6,,gradational,horizontal,Unlithified calcareous bioclast-rich PACKSTONE. Very fine-grained. Bioclasts and aggregate grains/intraclasts are present.,,,,359,U1471,A,21,H,5,A,
359-U1471A-21H-5-A,18,23,191.28,191.33,calcareous bioclast rich,wackestone,2,calcareous bioclast rich wackestone,unlithified,1,2.5Y 7/2 (light gray),very fine sand,3,calcareous bioclast,Bioclasts are common,,,,,aggregate,intraclasts,,,,,complete,6,,gradational,horizontal,Unlithified calcareous bioclast-rich WACKESTONE. Very fine- to fine-grained. Bioclasts and aggregate grains/intraclasts are abundant.,,,,359,U1471,A,21,H,5,A,
359-U1471A-21H-5-A,23,24,191.33,191.34,calcareous bioclast rich,packstone,3,calcareous bioclast rich packstone,unlithified,1,2.5Y 6/2 (light brownish gray),fine sand,4,calcareous bioclast,Bioclasts are common,,,,,aggregate,intraclasts,,,,,complete,6,,gradational,horizontal,Unlithified calcareous bioclast-rich PACKSTONE. Very fine-grained. Bioclasts and aggregate grains/intraclasts are present.,,,,359,U1471,A,21,H,5,A,
359-U1471A-21H-5-A,24,26,191.34,191.36,calcareous bioclast rich,wackestone,2,calcareous bioclast rich wackestone,unlithified,1,2.5Y 7/2 (light gray),very fine sand,3,calcareous bioclast,Bioclasts are common,,,,,aggregate,intraclasts,,,,,complete,6,,gradational,horizontal,Unlithified calcareous bioclast-rich WACKESTONE. Very fine- to fine-grained. Bioclasts and aggregate grains/intraclasts are abundant.,,,,359,U1471,A,21,H,5,A,
359-U1471A-21H-5-A,26,28,191.36,191.38,calcareous bioclast rich,packstone,3,calcareous bioclast rich packstone,unlithified,1,2.5Y 6/2 (light brownish gray),fine sand,4,calcareous bioclast,Bioclasts are common,,,,,aggregate,intraclasts,,,,,complete,6,,gradational,horizontal,Unlithified calcareous bioclast-rich PACKSTONE. Very fine-grained. Bioclasts and aggregate grains/intraclasts are present.,,,,359,U1471,A,21,H,5,A,
359-U1471A-21H-5-A,28,36,191.38,191.46,calcareous bioclast rich,wackestone,2,calcareous bioclast rich wackestone,unlithified,1,2.5Y 7/2 (light gray),very fine sand,3,calcareous bioclast,Bioclasts are common,,,,,aggregate,intraclasts,,,,,complete,6,,gradational,horizontal,Unlithified calcareous bioclast-rich WACKESTONE. Very fine- to fine-grained. Bioclasts and aggregate grains/intraclasts are abundant.,,,,359,U1471,A,21,H,5,A,
359-U1471A-21H-5-A,36,130,191.46,192.4,calcareous bioclast rich,packstone,3,calcareous bioclast rich packstone,partially lithified,3,2.5Y 5/2 (grayish brown),fine sand,4,calcareous bioclast,Bioclasts are common,,,,,aggregate,intraclasts,,,,,complete,6,,gradational,horizontal,Partially lithified calcareous bioclast-rich PACKSTONE. Very fine-grained. Bioclasts and aggregate grains/intraclasts are present.,,,,359,U1471,A,21,H,5,A,
359-U1471A-21H-5-A,130,150,192.4,192.6,calcareous bioclast rich,packstone,3,calcareous bioclast rich packstone,unlithified,1,2.5Y 7/2 (light gray),fine sand,4,calcareous bioclast,Bioclasts are common,,,,,aggregate,intraclasts,,,,,complete,6,,,,Unlithified calcareous bioclast-rich PACKSTONE. Very fine-grained. Bioclasts and aggregate grains/intraclasts are present.,,,,359,U1471,A,21,H,5,A,
359-U1471A-21H-6-A,0,50,192.6,193.1,calcareous bioclast rich,packstone,3,calcareous bioclast rich packstone,unlithified,1,2.5Y 7/2 (light gray),fine sand,4,calcareous bioclast,Bioclasts are common,,,,,aggregate,intraclasts,,,,,complete,6,,gradational,horizontal,Unlithified calcareous bioclast-rich PACKSTONE. Very fine-grained. Bioclasts and aggregate grains/intraclasts are present.,,,,359,U1471,A,21,H,6,A,
359-U1471A-21H-6-A,50,103,193.1,193.63,calcareous bioclast rich,packstone,3,calcareous bioclast rich packstone,partially lithified,3,2.5Y 7/2 (light gray),fine sand,4,calcareous bioclast,Bioclasts are common,,,,,aggregate,intraclasts,,,,,complete,6,,gradational,horizontal,Partially lithified calcareous bioclast-rich PACKSTONE. Very fine-grained. Bioclasts and aggregate grains/intraclasts are present.,,,,359,U1471,A,21,H,6,A,
359-U1471A-21H-6-A,103,117,193.63,193.77,calcareous bioclast rich,packstone,3,calcareous bioclast rich packstone,unlithified,1,2.5Y 7/2 (light gray),fine sand,4,calcareous bioclast,Bioclasts are common,,,,,aggregate,intraclasts,,,,,complete,6,,,,Unlithified calcareous bioclast-rich WACKESTONE to PACKSTONE. Very fine-grained. Bioclasts and aggregate grains/intraclasts are present.,,,,359,U1471,A,21,H,6,A,
359-U1471A-21H-7-A,0,18,193.77,193.95,calcareous bioclast rich,wackestone,2,calcareous bioclast rich wackestone,unlithified,1,2.5Y 7/2 (light gray),fine sand,4,calcareous bioclast,Bioclasts are common,,,,,aggregate,intraclasts,,,,,complete,6,,gradational,horizontal,Partially lithified calcareous bioclast-rich PACKSTONE. Very fine-grained. Bioclasts and aggregate grains/intraclasts are present.,,,,359,U1471,A,21,H,7,A,
359-U1471A-21H-7-A,18,38,193.95,194.15,calcareous bioclast rich,packstone,3,calcareous bioclast rich packstone,partially lithified,3,2.5Y 7/2 (light gray),fine sand,4,calcareous bioclast,Bioclasts are common,,,,,aggregate,intraclasts,,,,,complete,6,,gradational,horizontal,Unlithified calcareous bioclast-rich WACKESTONE to PACKSTONE. Very fine-grained. Bioclasts and aggregate grains/intraclasts are present.,,,,359,U1471,A,21,H,7,A,
359-U1471A-21H-7-A,38,65,194.15,194.42,calcareous bioclast rich,packstone,3,calcareous bioclast rich packstone,unlithified,1,2.5Y 7/2 (light gray),fine sand,4,calcareous bioclast,Bioclasts are common,,,,,aggregate,intraclasts,,,,,complete,6,,,,Partially lithified calcareous bioclast-rich PACKSTONE. Very fine-grained. Bioclasts and aggregate grains/intraclasts are present.,,,,359,U1471,A,21,H,7,A,
359-U1471A-21H-CC-A,0,11,194.42,194.53,calcareous bioclast rich,packstone,3,calcareous bioclast rich packstone,unlithified,1,2.5Y 7/2 (light gray),fine sand,4,calcareous bioclast,Bioclasts are common,,,,,aggregate,intraclasts,,,,,complete,6,,,,Unlithified calcareous bioclast-rich WACKESTONE to PACKSTONE. Very fine-grained. Bioclasts and aggregate grains/intraclasts are present.,,,,359,U1471,A,21,H,CC,A,
359-U1471A-22H-1-A,0,37,194.6,194.97,calcareous bioclast rich,packstone,3,calcareous bioclast rich packstone,unlithified,1,2.5Y 7/2 (light gray),fine sand,4,calcareous bioclast,Bioclasts are common,,,,,aggregate,intraclasts,,,,,complete,6,,gradational,horizontal,Unlithified calcareous bioclast-rich WACKESTONE to PACKSTONE. Very fine-grained. Bioclasts and aggregate grains/intraclasts are present.,,,,359,U1471,A,22,H,1,A,
359-U1471A-22H-1-A,37,118,194.97,195.78,calcareous bioclast rich,packstone,3,calcareous bioclast rich packstone,partially lithified,3,2.5Y 7/2 (light gray),fine sand,4,calcareous bioclast,Bioclasts are common,,,,,aggregate,intraclasts,,,,,complete,6,,gradational,horizontal,Partially lithified calcareous bioclast-rich PACKSTONE. Very fine-grained. Bioclasts and aggregate grains/intraclasts are present.,,,,359,U1471,A,22,H,1,A,
359-U1471A-22H-1-A,118,150,195.78,196.1,calcareous bioclast rich,wackestone,2,calcareous bioclast rich wackestone,unlithified,1,2.5Y 7/2 (light gray),fine sand,4,calcareous bioclast,Bioclasts are common,,,,,aggregate,intraclasts,,,,,complete,6,,gradational,horizontal,Unlithified calcareous bioclast-rich WACKESTONE to PACKSTONE. Very fine-grained. Bioclasts and aggregate grains/intraclasts are present.,,,,359,U1471,A,22,H,1,A,
359-U1471A-22H-2-A,0,23,196.1,196.33,calcareous bioclast rich,wackestone,2,calcareous bioclast rich wackestone,unlithified,1,2.5Y 7/2 (light gray),fine sand,4,calcareous bioclast,Bioclasts are common,,,,,aggregate,intraclasts,,,,,complete,6,,gradational,horizontal,Partially lithified calcareous bioclast-rich PACKSTONE. Very fine-grained. Bioclasts and aggregate grains/intraclasts are present.,,,,359,U1471,A,22,H,2,A,
359-U1471A-22H-2-A,23,54,196.33,196.64,calcareous bioclast rich,packstone,3,calcareous bioclast rich packstone,partially lithified,3,2.5Y 7/2 (light gray),fine sand,4,calcareous bioclast,Bioclasts are common,,,,,aggregate,intraclasts,,,,,complete,6,,gradational,horizontal,Unlithified calcareous bioclast-rich WACKESTONE to PACKSTONE. Very fine-grained. Bioclasts and aggregate grains/intraclasts are present.,,,,359,U1471,A,22,H,2,A,
359-U1471A-22H-2-A,54,86,196.64,196.96,calcareous bioclast rich,wackestone,2,calcareous bioclast rich wackestone,unlithified,1,2.5Y 7/2 (light gray),fine sand,4,calcareous bioclast,Bioclasts are common,,,,,aggregate,intraclasts,,,,,complete,6,,gradational,horizontal,Partially lithified calcareous bioclast-rich PACKSTONE. Very fine-grained. Bioclasts and aggregate grains/intraclasts are present.,,,,359,U1471,A,22,H,2,A,
359-U1471A-22H-2-A,86,117,196.96,197.27,calcareous bioclast rich,packstone,3,calcareous bioclast rich packstone,partially lithified,3,2.5Y 6/2 (light brownish gray),fine sand,4,calcareous bioclast,Bioclasts are common,,,,,aggregate,intraclasts,,,,,complete,6,,gradational,horizontal,Unlithified calcareous bioclast-rich WACKESTONE to PACKSTONE. Very fine-grained. Bioclasts and aggregate grains/intraclasts are present.,,,,359,U1471,A,22,H,2,A,
359-U1471A-22H-2-A,117,133,197.27,197.43,calcareous bioclast rich,wackestone,2,calcareous bioclast rich wackestone,unlithified,1,2.5Y 6/2 (light brownish gray),fine sand,4,calcareous bioclast,Bioclasts are common,,,,,aggregate,intraclasts,,,,,complete,6,,gradational,horizontal,Partially lithified calcareous bioclast-rich PACKSTONE. Very fine-grained. Bioclasts and aggregate grains/intraclasts are present.,,,,359,U1471,A,22,H,2,A,
359-U1471A-22H-2-A,133,137,197.43,197.47,calcareous bioclast rich,packstone,3,calcareous bioclast rich packstone,partially lithified,3,2.5Y 6/2 (light brownish gray),fine sand,4,calcareous bioclast,Bioclasts are common,,,,,aggregate,intraclasts,,,,,complete,6,,gradational,horizontal,Unlithified calcareous bioclast-rich PACKSTONE. Very fine-grained. Bioclasts and aggregate grains/intraclasts are present.,,,,359,U1471,A,22,H,2,A,
359-U1471A-22H-2-A,137,150,197.47,197.6,calcareous bioclast rich,wackestone,2,calcareous bioclast rich wackestone,unlithified,1,2.5Y 6/2 (light brownish gray),fine sand,4,calcareous bioclast,Bioclasts are common,,,,,aggregate,intraclasts,,,,,complete,6,,,,Partially lithified calcareous bioclast-rich PACKSTONE. Very fine-grained. Bioclasts and aggregate grains/intraclasts are present.,,,,359,U1471,A,22,H,2,A,
359-U1471A-22H-3-A,0,18,197.6,197.78,calcareous bioclast rich,wackestone,2,calcareous bioclast rich wackestone,unlithified,1,2.5Y 7/1 (light gray),fine sand,4,calcareous bioclast,Bioclasts are common,,,,,aggregate,intraclasts,,,,,complete,6,,gradational,horizontal,Unlithified calcareous bioclast-rich PACKSTONE. Very fine-grained. Bioclasts and aggregate grains/intraclasts are present.,,,,359,U1471,A,22,H,3,A,
359-U1471A-22H-3-A,18,22,197.78,197.82,calcareous bioclast rich,packstone,3,calcareous bioclast rich packstone,partially lithified,3,2.5Y 7/2 (light gray),fine sand,4,calcareous bioclast,Bioclasts are common,,,,,aggregate,intraclasts,,,,,complete,6,,gradational,horizontal,Partially lithified calcareous bioclast-rich PACKSTONE. Very fine-grained. Bioclasts and aggregate grains/intraclasts are present.,,,,359,U1471,A,22,H,3,A,
359-U1471A-22H-3-A,22,29,197.82,197.89,calcareous bioclast rich,wackestone,2,calcareous bioclast rich wackestone,unlithified,1,2.5Y 7/2 (light gray),fine sand,4,calcareous bioclast,Bioclasts are common,,,,,aggregate,intraclasts,,,,,complete,6,,gradational,horizontal,Unlithified calcareous bioclast-rich PACKSTONE. Very fine-grained. Bioclasts and aggregate grains/intraclasts are present.,,,,359,U1471,A,22,H,3,A,
359-U1471A-22H-3-A,29,34,197.89,197.94,calcareous bioclast rich,packstone,3,calcareous bioclast rich packstone,partially lithified,3,2.5Y 7/1 (light gray),fine sand,4,calcareous bioclast,Bioclasts are common,,,,,aggregate,intraclasts,,,,,complete,6,,gradational,horizontal,Partially lithivied calcareous bioclast-rich PACKSTONE. Very fine-grained. Bioclasts and aggregate grains/intraclasts are present.,,,,359,U1471,A,22,H,3,A,
359-U1471A-22H-3-A,34,60,197.94,198.2,calcareous bioclast rich,wackestone,2,calcareous bioclast rich wackestone,unlithified,1,2.5Y 7/1 (light gray),fine sand,4,calcareous bioclast,Bioclasts are common,,,,,aggregate,intraclasts,,,,,complete,6,,gradational,horizontal,Unlithified calcareous bioclast-rich WACKESTONE to PACKSTONE. Very fine-grained. Bioclasts and aggregate grains/intraclasts are present.,,,,359,U1471,A,22,H,3,A,
359-U1471A-22H-3-A,60,120,198.2,198.8,calcareous bioclast rich,packstone,3,calcareous bioclast rich packstone,partially lithified,3,2.5Y 7/2 (light gray),fine sand,4,calcareous bioclast,Bioclasts are common,,,,,aggregate,intraclasts,,,,,complete,6,,gradational,horizontal,Partially lithivied calcareous bioclast-rich PACKSTONE. Very fine-grained. Bioclasts and aggregate grains/intraclasts are present.,,,,359,U1471,A,22,H,3,A,
359-U1471A-22H-3-A,120,150,198.8,199.1,calcareous bioclast rich,wackestone,2,calcareous bioclast rich wackestone,unlithified,1,2.5Y 7/1 (light gray),fine sand,4,calcareous bioclast,Bioclasts are common,,,,,aggregate,intraclasts,,,,,complete,6,,gradational,horizontal,Unlithified calcareous bioclast-rich WACKESTONE to PACKSTONE. Very fine-grained. Bioclasts and aggregate grains/intraclasts are present.,,,,359,U1471,A,22,H,3,A,
359-U1471A-22H-4-A,0,74,199.1,199.84,calcareous bioclast rich,wackestone,2,calcareous bioclast rich wackestone,unlithified,1,2.5Y 7/1 (light gray),fine sand,4,calcareous bioclast,Bioclasts are common,,,,,aggregate,intraclasts,,,,,complete,6,,gradational,horizontal,Unlithified calcareous bioclast-rich WACKESTONE to PACKSTONE. Very fine-grained. Bioclasts and aggregate grains/intraclasts are present.,,,,359,U1471,A,22,H,4,A,
359-U1471A-22H-4-A,74,140,199.84,200.5,calcareous bioclast rich,packstone,3,calcareous bioclast rich packstone,partially lithified,3,2.5Y 7/2 (light gray),fine sand,4,calcareous bioclast,Bioclasts are common,,,,,aggregate,intraclasts,,,,,complete,6,,gradational,horizontal,Partially lithivied calcareous bioclast-rich PACKSTONE. Very fine-grained. Bioclasts and aggregate grains/intraclasts are present.,,,,359,U1471,A,22,H,4,A,
359-U1471A-22H-5-A,0,31,200.6,200.91,calcareous bioclast rich,wackestone,2,calcareous bioclast rich wackestone,unlithified,1,2.5Y 7/2 (light gray),fine sand,4,calcareous bioclast,Bioclasts are common,,,,,aggregate,intraclasts,,,,,complete,6,,gradational,horizontal,Unlithified calcareous bioclast-rich WACKESTONE to PACKSTONE. Very fine-grained. Bioclasts and aggregate grains/intraclasts are present.,,,,359,U1471,A,22,H,5,A,
359-U1471A-22H-5-A,31,74,200.91,201.34,calcareous bioclast rich,packstone,3,calcareous bioclast rich packstone,partially lithified,3,2.5Y 7/2 (light gray),fine sand,4,calcareous bioclast,Bioclasts are common,,,,,aggregate,intraclasts,,,,,complete,6,,gradational,horizontal,Partially lithivied calcareous bioclast-rich PACKSTONE. Very fine-grained. Bioclasts and aggregate grains/intraclasts are present.,,,,359,U1471,A,22,H,5,A,
359-U1471A-22H-5-A,74,98,201.34,201.58,calcareous bioclast rich,wackestone,2,calcareous bioclast rich wackestone,unlithified,1,2.5Y 7/2 (light gray),fine sand,4,calcareous bioclast,Bioclasts are common,,,,,aggregate,intraclasts,,,,,complete,6,,gradational,horizontal,Unlithified calcareous bioclast-rich WACKESTONE to PACKSTONE. Very fine-grained. Bioclasts and aggregate grains/intraclasts are present.,,,,359,U1471,A,22,H,5,A,
359-U1471A-22H-5-A,98,117,201.58,201.77,calcareous bioclast rich,packstone,3,calcareous bioclast rich packstone,partially lithified,3,2.5Y 7/2 (light gray),fine sand,4,calcareous bioclast,Bioclasts are common,,,,,aggregate,intraclasts,,,,,complete,6,,gradational,horizontal,Partially lithivied calcareous bioclast-rich PACKSTONE. Very fine-grained. Bioclasts and aggregate grains/intraclasts are present.,,,,359,U1471,A,22,H,5,A,
359-U1471A-22H-5-A,117,132,201.77,201.92,calcareous bioclast rich,wackestone,2,calcareous bioclast rich wackestone,unlithified,1,2.5Y 7/2 (light gray),fine sand,4,calcareous bioclast,Bioclasts are common,,,,,aggregate,intraclasts,,,,,complete,6,,gradational,horizontal,Unlithified calcareous bioclast-rich WACKESTONE to PACKSTONE. Very fine-grained. Bioclasts and aggregate grains/intraclasts are present.,,,,359,U1471,A,22,H,5,A,
359-U1471A-22H-5-A,132,150,201.92,202.1,calcareous bioclast rich,packstone,3,calcareous bioclast rich packstone,partially lithified,3,2.5Y 7/2 (light gray),fine sand,4,calcareous bioclast,Bioclasts are common,,,,,aggregate,intraclasts,,,,,complete,6,,gradational,horizontal,Partially lithified calcareous bioclast-rich PACKSTONE. Very fine-grained. Bioclasts and aggregate grains/intraclasts are present.,,,,359,U1471,A,22,H,5,A,
359-U1471A-22H-6-A,0,50,202.1,202.6,calcareous bioclast rich,packstone,3,calcareous bioclast rich packstone,unlithified,1,2.5Y 7/2 (light gray),fine sand,4,calcareous bioclast,Bioclasts are common,,,,,aggregate,intraclasts,,,,,complete,6,,gradational,horizontal,Unlithified calcareous bioclast-rich PACKSTONE. Very fine-grained. Bioclasts and aggregate grains/intraclasts are present.,,,,359,U1471,A,22,H,6,A,
359-U1471A-22H-6-A,50,56,202.6,202.66,calcareous bioclast rich,packstone,3,calcareous bioclast rich packstone,partially lithified,3,2.5Y 7/2 (light gray),fine sand,4,calcareous bioclast,Bioclasts are common,,,,,aggregate,intraclasts,,,,,complete,6,,gradational,horizontal,Partially lithified calcareous bioclast-rich PACKSTONE. Very fine-grained. Bioclasts and aggregate grains/intraclasts are present.,,,,359,U1471,A,22,H,6,A,
359-U1471A-22H-6-A,56,123,202.66,203.33,calcareous bioclast rich,packstone,3,calcareous bioclast rich packstone,unlithified,1,2.5Y 7/2 (light gray),fine sand,4,calcareous bioclast,Bioclasts are common,,,,,aggregate,intraclasts,,,,,complete,6,,gradational,horizontal,Unlithified calcareous bioclast-rich PACKSTONE. Very fine-grained. Bioclasts and aggregate grains/intraclasts are present.,,,,359,U1471,A,22,H,6,A,
359-U1471A-22H-6-A,123,131,203.33,203.41,calcareous bioclast rich,packstone,3,calcareous bioclast rich packstone,partially lithified,3,2.5Y 7/2 (light gray),fine sand,4,calcareous bioclast,Bioclasts are common,,,,,aggregate,intraclasts,,,,,complete,6,,gradational,horizontal,Partially lithified calcareous bioclast-rich PACKSTONE. Very fine-grained. Bioclasts and aggregate grains/intraclasts are present.,,,,359,U1471,A,22,H,6,A,
359-U1471A-22H-6-A,131,150,203.41,203.6,calcareous bioclast rich,packstone,3,calcareous bioclast rich packstone,unlithified,1,2.5Y 7/2 (light gray),fine sand,4,calcareous bioclast,Bioclasts are common,,,,,aggregate,intraclasts,,,,,complete,6,,gradational,horizontal,Unlithified calcareous bioclast-rich PACKSTONE. Very fine-grained. Bioclasts and aggregate grains/intraclasts are present.,,,,359,U1471,A,22,H,6,A,
