Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,Lithology Suffix,MAJ Lith. prefix+name+suffix [read only],TEPHRA type,Amount of ash in lithology,Amount of ash in lithology rank [read only],Sediment structures,MAJ Lith. color,Bioturbation intensity,Bioturbation intensity rank [read only],Clast abundance,Number of clasts (>2mm),Clast 1 igneous -  grain size,Clast 1 igneous -  roundness,Clast 2 sediment - grain size,Clast 2 sediment - roundness,Clast 3 metamorphic - grain size,Clast 3 metamorphic - roundness,Lith. accessory shell fragment,Lith. accessory cement,Lith. accessory nodule/concretion,Lith. accessory sulfide,Lithological accessories comment,Macrofossil,MAJ Lith. prefix + name,MAJ Lith. name+suffix,MAJ Lith. abundance [%],MAJ Lith. ave. grain size ,MAJ Lith. ave. grain size rank [read only],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank [read only],Diagenetic constituent,Diagenetic constituent composition,Deformational structures,structure,General interval comment,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Extra Sample ID Data
346-U1427C-8H-2-A,0.0,136.0,66.27,67.63,nannofossil rich,silty clay [MMK88],with diatoms [Leg339],nannofossil rich silty clay  with diatoms ,,,,,5G 4/1 (dark greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil rich  silty clay ,silty clay   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,C,8,H,2,A,
346-U1427C-8H-3-A,0.0,138.0,67.63,69.01,nannofossil rich,silty clay [MMK88],with diatoms [Leg339],nannofossil rich silty clay  with diatoms ,,,,,5G 4/1 (dark greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil rich  silty clay ,silty clay   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,C,8,H,3,A,
346-U1427C-8H-4-A,0.0,150.0,69.01,70.51,nannofossil rich,silty clay [MMK88],with diatoms [Leg339],nannofossil rich silty clay  with diatoms ,,,,,5G 4/1 (dark greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil rich  silty clay ,silty clay   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,C,8,H,4,A,
346-U1427C-8H-5-A,0.0,150.0,70.51,72.01,diatom rich,clayey silt [MMK88],with nannofossils [Leg339],diatom rich clayey silt  with nannofossils ,,,,,5Y 4/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom rich  clayey silt ,clayey silt   with nannofossils ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,C,8,H,5,A,
346-U1427C-8H-6-A,0.0,148.0,72.01,73.49,diatom rich,clayey silt [MMK88],with nannofossils [Leg339],diatom rich clayey silt  with nannofossils ,,,,,5Y 4/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom rich  clayey silt ,clayey silt   with nannofossils ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,C,8,H,6,A,
346-U1427C-8H-7-A,0.0,86.0,73.49,74.35,diatom rich,clayey silt [MMK88],with nannofossils [Leg339],diatom rich clayey silt  with nannofossils ,,,,,5Y 4/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom rich  clayey silt ,clayey silt   with nannofossils ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,C,8,H,7,A,
346-U1427C-8H-CC-A,0.0,27.0,74.35,74.62,diatom rich,clayey silt [MMK88],with nannofossils [Leg339],diatom rich clayey silt  with nannofossils ,,,,,5Y 4/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom rich  clayey silt ,clayey silt   with nannofossils ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,C,8,H,CC,A,
346-U1427C-9H-1-A,0.0,141.0,74.5,75.91,diatom rich,clayey silt [MMK88],with nannofossils [Leg339],diatom rich clayey silt  with nannofossils ,,,,,5Y 4/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom rich  clayey silt ,clayey silt   with nannofossils ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,C,9,H,1,A,
346-U1427C-9H-2-A,0.0,152.0,75.91,77.43,diatom rich,clayey silt [MMK88],with nannofossils [Leg339],diatom rich clayey silt  with nannofossils ,,,,,5Y 4/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom rich  clayey silt ,clayey silt   with nannofossils ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,C,9,H,2,A,
346-U1427C-9H-3-A,0.0,123.0,77.43,78.66,diatom rich,clayey silt [MMK88],with nannofossils [Leg339],diatom rich clayey silt  with nannofossils ,,,,,5Y 4/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom rich  clayey silt ,clayey silt   with nannofossils ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,C,9,H,3,A,
346-U1427C-9H-4-A,0.0,19.0,78.66,78.85,,clayey silt [MMK88],with diatoms [Leg339],clayey silt  with diatoms ,,,,,5G 4/1 (dark greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,clayey silt ,clayey silt   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,C,9,H,4,A,
346-U1427C-9H-4-A,19.0,27.0,78.85,78.93,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,C,9,H,4,A,
346-U1427C-9H-4-A,27.0,151.0,78.93,80.17,,clayey silt [MMK88],with diatoms [Leg339],clayey silt  with diatoms ,,,,,5G 4/1 (dark greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,clayey silt ,clayey silt   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,C,9,H,4,A,
346-U1427C-9H-5-A,0.0,125.0,80.17,81.42,,clayey silt [MMK88],with diatoms [Leg339],clayey silt  with diatoms ,,,,,5G 4/1 (dark greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,clayey silt ,clayey silt   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,C,9,H,5,A,
346-U1427C-9H-6-A,0.0,123.0,81.42,82.65,,clayey silt [MMK88],with diatoms [Leg339],clayey silt  with diatoms ,,,,,5G 4/1 (dark greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,clayey silt ,clayey silt   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,C,9,H,6,A,
346-U1427C-9H-7-A,0.0,72.0,82.65,83.37,,clayey silt [MMK88],with diatoms [Leg339],clayey silt  with diatoms ,,,,,5G 4/1 (dark greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,clayey silt ,clayey silt   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,C,9,H,7,A,
346-U1427C-9H-CC-A,0.0,51.0,83.37,83.88,,clayey silt [MMK88],with diatoms [Leg339],clayey silt  with diatoms ,,,,,5G 4/1 (dark greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,clayey silt ,clayey silt   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,C,9,H,CC,A,
346-U1427C-10H-1-A,0.0,150.0,84.0,85.5,diatom rich,clayey silt [MMK88],,diatom rich clayey silt ,,,,,5Y 4/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom rich  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,C,10,H,1,A,
346-U1427C-10H-2-A,0.0,131.0,85.5,86.81,diatom rich,clayey silt [MMK88],,diatom rich clayey silt ,,,,,5Y 4/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom rich  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,C,10,H,2,A,
346-U1427C-10H-3-A,0.0,133.0,86.81,88.14,diatom rich,clayey silt [MMK88],,diatom rich clayey silt ,,,,,5Y 4/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom rich  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,C,10,H,3,A,
346-U1427C-10H-4-A,0.0,144.0,88.14,89.58,,clayey silt [MMK88],,clayey silt ,,,,,10Y 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,C,10,H,4,A,
346-U1427C-10H-5-A,0.0,151.0,89.58,91.09,,clayey silt [MMK88],,clayey silt ,,,,,10Y 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,C,10,H,5,A,
346-U1427C-10H-6-A,0.0,17.0,91.09,91.26,,clayey silt [MMK88],,clayey silt ,,,,,10Y 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,C,10,H,6,A,
346-U1427C-10H-6-A,17.0,31.0,91.26,91.4,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,C,10,H,6,A,
346-U1427C-10H-6-A,31.0,151.0,91.4,92.6,,clayey silt [MMK88],,clayey silt ,,,,,10Y 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,C,10,H,6,A,
346-U1427C-10H-7-A,0.0,67.0,92.6,93.27,,clayey silt [MMK88],,clayey silt ,,,,,10Y 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,C,10,H,7,A,
346-U1427C-10H-CC-A,0.0,31.0,93.27,93.58,,clayey silt [MMK88],,clayey silt ,,,,,10Y 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,C,10,H,CC,A,
346-U1427C-11H-1-A,0.0,146.0,93.5,94.96,,clayey silt [MMK88],,clayey silt ,,,,,10Y 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,C,11,H,1,A,
346-U1427C-11H-2-A,0.0,133.0,94.96,96.29,,clayey silt [MMK88],,clayey silt ,,,,,10Y 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,C,11,H,2,A,
346-U1427C-11H-3-A,0.0,130.0,96.29,97.59,,clayey silt [MMK88],,clayey silt ,,,,,10Y 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,C,11,H,3,A,
346-U1427C-11H-CC-A,0.0,35.0,97.59,97.94,,clayey silt [MMK88],,clayey silt ,,,,,10Y 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,C,11,H,CC,A,
346-U1427C-12H-1-A,0.0,150.0,98.2,99.7,,clayey silt [MMK88],,clayey silt ,,,,,10Y 4/1 (dark greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,C,12,H,1,A,
346-U1427C-12H-2-A,0.0,144.0,99.7,101.14,,clayey silt [MMK88],,clayey silt ,,,,,10Y 4/1 (dark greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,C,12,H,2,A,
346-U1427C-12H-3-A,0.0,150.0,101.14,102.64,,clayey silt [MMK88],,clayey silt ,,,,,,,,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,C,12,H,3,A,
346-U1427C-12H-4-A,0.0,150.0,102.64,104.14,,silt [Leg210],,silt ,,,,,5Y 4/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,silt ,silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,C,12,H,4,A,
346-U1427C-12H-5-A,0.0,136.0,104.14,105.5,,silt [Leg210],with volcanic ash [Leg339],silt  with volcanic ash ,,,,,5Y 4/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,silt ,silt   with volcanic ash ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,C,12,H,5,A,
346-U1427C-12H-6-A,0.0,150.0,105.5,107.0,,silt [Leg210],,silt ,,,,,5Y 4/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,silt ,silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,C,12,H,6,A,
346-U1427C-12H-7-A,0.0,68.0,107.0,107.68,,silt [Leg210],,silt ,,,,,5Y 4/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,silt ,silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,C,12,H,7,A,
346-U1427C-12H-CC-A,0.0,26.0,107.68,107.94,,silt [Leg210],,silt ,,,,,5Y 4/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,silt ,silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,C,12,H,CC,A,
346-U1427C-13H-1-A,0.0,148.0,107.7,109.18,sandy-silty [Leg339],calcareous ooze [Leg339],with diatoms [Leg339],sandy-silty  calcareous ooze  with diatoms ,,,,,10Y 3/1 (very dark greenish gray),,,,,,,,,,,,,,,,,sandy-silty   calcareous ooze ,calcareous ooze   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,C,13,H,1,A,
346-U1427C-13H-2-A,0.0,138.0,109.18,110.56,sandy-silty [Leg339],calcareous ooze [Leg339],with diatoms [Leg339],sandy-silty  calcareous ooze  with diatoms ,,,,,10Y 3/1 (very dark greenish gray),,,,,,,,,,,,,,,,,sandy-silty   calcareous ooze ,calcareous ooze   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,C,13,H,2,A,
346-U1427C-13H-3-A,0.0,147.0,110.56,112.03,silty [Leg339],nannofossil ooze [Leg339],,silty  nannofossil ooze ,,,,,10Y 3/1 (very dark greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty   nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,C,13,H,3,A,
346-U1427C-13H-4-A,0.0,135.0,112.03,113.38,silty [Leg339],nannofossil ooze [Leg339],,silty  nannofossil ooze ,,,,,10Y 3/1 (very dark greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty   nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,C,13,H,4,A,
346-U1427C-13H-5-A,0.0,150.0,113.38,114.88,,clayey silt [MMK88],,clayey silt ,,,,,10Y 4/1 (dark greenish gray),10Y 3/1 (very dark greenish gray),heavy [DB86],,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,C,13,H,5,A,
346-U1427C-13H-6-A,0.0,150.0,114.88,116.38,,clayey silt [MMK88],,clayey silt ,,,,,10Y 4/1 (dark greenish gray),10Y 3/1 (very dark greenish gray),heavy [DB86],,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,C,13,H,6,A,
346-U1427C-13H-7-A,0.0,81.0,116.38,117.19,,clayey silt [MMK88],,clayey silt ,,,,,10Y 4/1 (dark greenish gray),10Y 3/1 (very dark greenish gray),heavy [DB86],,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,C,13,H,7,A,
346-U1427C-13H-CC-A,0.0,31.0,117.19,117.5,,clayey silt [MMK88],,clayey silt ,,,,,10Y 4/1 (dark greenish gray),10Y 3/1 (very dark greenish gray),heavy [DB86],,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,C,13,H,CC,A,
346-U1427C-14H-1-A,0.0,65.0,117.2,117.85,,clayey silt [MMK88],,clayey silt ,,trace amount,1,,N 3 (very dark gray),,,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,C,14,H,1,A,
346-U1427C-14H-2-A,0.0,137.0,117.85,119.22,,clayey silt [MMK88],,clayey silt ,,trace amount,1,,N 3 (very dark gray),,,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,C,14,H,2,A,
346-U1427C-14H-3-A,0.0,139.0,119.22,120.61,,clayey silt [MMK88],,clayey silt ,,trace amount,1,,N 3 (very dark gray),,,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,C,14,H,3,A,
346-U1427C-14H-4-A,0.0,150.0,120.61,122.11,,clayey silt [MMK88],,clayey silt ,,trace amount,1,,N 3 (very dark gray),,,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,C,14,H,4,A,
346-U1427C-14H-5-A,0.0,144.0,122.11,123.55,,clayey silt [MMK88],,clayey silt ,,trace amount,1,,N 3 (very dark gray),,,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,C,14,H,5,A,
346-U1427C-14H-6-A,0.0,143.0,123.55,124.98,,clayey silt [MMK88],,clayey silt ,,trace amount,1,,N 3 (very dark gray),,,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,C,14,H,6,A,
346-U1427C-14H-7-A,0.0,134.0,124.98,126.32,,clayey silt [MMK88],,clayey silt ,,trace amount,1,,N 3 (very dark gray),,,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,C,14,H,7,A,
346-U1427C-14H-8-A,0.0,58.0,126.32,126.9,,clayey silt [MMK88],,clayey silt ,,trace amount,1,,N 3 (very dark gray),,,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,C,14,H,8,A,
346-U1427C-14H-CC-A,0.0,16.0,126.9,127.06,,clayey silt [MMK88],,clayey silt ,,trace amount,1,,N 3 (very dark gray),,,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,C,14,H,CC,A,
346-U1427C-15H-1-A,0.0,132.0,126.7,128.02,,clayey silt [MMK88],,clayey silt ,,trace amount,1,,5Y 5/1 (gray),heavy [DB86],3,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,C,15,H,1,A,
346-U1427C-15H-2-A,0.0,138.0,128.02,129.4,,clayey silt [MMK88],,clayey silt ,,trace amount,1,,5Y 5/1 (gray),heavy [DB86],3,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,C,15,H,2,A,
346-U1427C-15H-3-A,0.0,146.0,129.4,130.86,,clayey silt [MMK88],,clayey silt ,,trace amount,1,,5Y 5/1 (gray),heavy [DB86],3,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,C,15,H,3,A,
346-U1427C-15H-4-A,0.0,129.0,130.86,132.15,nannofossil rich,silty clay [MMK88],,nannofossil rich silty clay ,,trace amount,1,,5Y 4/1 (dark gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,C,15,H,4,A,
346-U1427C-15H-5-A,0.0,150.0,132.15,133.65,nannofossil rich,silty clay [MMK88],,nannofossil rich silty clay ,,trace amount,1,,5Y 4/1 (dark gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,C,15,H,5,A,
346-U1427C-15H-6-A,0.0,146.0,133.65,135.11,nannofossil rich,silty clay [MMK88],,nannofossil rich silty clay ,,trace amount,1,,5Y 4/1 (dark gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,C,15,H,6,A,
346-U1427C-15H-7-A,0.0,79.0,135.11,135.9,nannofossil rich,silty clay [MMK88],,nannofossil rich silty clay ,,trace amount,1,,5Y 4/1 (dark gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,C,15,H,7,A,
346-U1427C-15H-CC-A,0.0,26.0,135.9,136.16,nannofossil rich,silty clay [MMK88],,nannofossil rich silty clay ,,trace amount,1,,5Y 4/1 (dark gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,C,15,H,CC,A,
346-U1427C-16H-1-A,0.0,72.0,136.2,136.92,nannofossil rich,silty clay [MMK88],,nannofossil rich silty clay ,,,,,5Y 4/1 (dark gray),,,,,,,,,,,,,,,,,nannofossil rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,C,16,H,1,A,
346-U1427C-16H-2-A,0.0,7.0,136.92,136.99,nannofossil rich,silty clay [MMK88],,nannofossil rich silty clay ,,,,,5Y 4/1 (dark gray),,,,,,,,,,,,,,,,,nannofossil rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,C,16,H,2,A,
346-U1427C-16H-2-A,7.0,14.0,136.99,137.06,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,C,16,H,2,A,
346-U1427C-16H-2-A,14.0,26.0,137.06,137.18,nannofossil rich,silty clay [MMK88],,nannofossil rich silty clay ,,,,,5Y 4/1 (dark gray),,,,,,,,,,,,,,,,,nannofossil rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,C,16,H,2,A,
346-U1427C-16H-2-A,26.0,33.0,137.18,137.25,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,C,16,H,2,A,
346-U1427C-16H-2-A,33.0,35.0,137.25,137.27,nannofossil rich,silty clay [MMK88],,nannofossil rich silty clay ,,,,,5Y 4/1 (dark gray),,,,,,,,,,,,,,,,,nannofossil rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,C,16,H,2,A,
346-U1427C-16H-2-A,35.0,50.0,137.27,137.42,,tephra [FS84],,tephra ,vitric,,,patch or bleb,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,C,16,H,2,A,
346-U1427C-16H-2-A,50.0,141.0,137.42,138.33,nannofossil rich,silty clay [MMK88],,nannofossil rich silty clay ,,,,,5Y 4/1 (dark gray),,,,,,,,,,,,,,,,,nannofossil rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,C,16,H,2,A,
346-U1427C-16H-3-A,0.0,147.0,138.33,139.8,nannofossil rich,silty clay [MMK88],with biogenic components [Leg339],nannofossil rich silty clay  with biogenic components ,,trace amount,1,,5Y 4/1 (dark gray),,,,,,,,,,,,,,,,,nannofossil rich  silty clay ,silty clay   with biogenic components ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,C,16,H,3,A,
346-U1427C-16H-4-A,0.0,149.0,139.8,141.29,nannofossil rich,silty clay [MMK88],with biogenic components [Leg339],nannofossil rich silty clay  with biogenic components ,,trace amount,1,,5Y 4/1 (dark gray),,,,,,,,,,,,,,,,,nannofossil rich  silty clay ,silty clay   with biogenic components ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,C,16,H,4,A,
346-U1427C-16H-5-A,0.0,150.0,141.29,142.79,nannofossil rich,silty clay [MMK88],with biogenic components [Leg339],nannofossil rich silty clay  with biogenic components ,,trace amount,1,,5Y 4/1 (dark gray),,,,,,,,,,,,,,,,,nannofossil rich  silty clay ,silty clay   with biogenic components ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,C,16,H,5,A,
346-U1427C-16H-6-A,0.0,148.0,142.79,144.27,nannofossil rich,silty clay [MMK88],with biogenic components [Leg339],nannofossil rich silty clay  with biogenic components ,,trace amount,1,,5Y 4/1 (dark gray),,,,,,,,,,,,,,,,,nannofossil rich  silty clay ,silty clay   with biogenic components ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,C,16,H,6,A,
346-U1427C-16H-7-A,0.0,123.0,144.27,145.5,nannofossil rich,silty clay [MMK88],with biogenic components [Leg339],nannofossil rich silty clay  with biogenic components ,,trace amount,1,,5Y 4/1 (dark gray),,,,,,,,,,,,,,,,,nannofossil rich  silty clay ,silty clay   with biogenic components ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,C,16,H,7,A,
346-U1427C-16H-CC-A,0.0,29.0,145.5,145.79,nannofossil rich,silty clay [MMK88],with biogenic components [Leg339],nannofossil rich silty clay  with biogenic components ,,trace amount,1,,5Y 4/1 (dark gray),,,,,,,,,,,,,,,,,nannofossil rich  silty clay ,silty clay   with biogenic components ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,C,16,H,CC,A,
346-U1427C-17H-1-A,0.0,39.0,145.7,146.09,,clayey silt [MMK88],,clayey silt ,,trace amount,1,,10YR 4/1 (dark gray),heavy [DB86],3,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,C,17,H,1,A,
346-U1427C-17H-2-A,0.0,140.0,146.09,147.49,,clayey silt [MMK88],,clayey silt ,,trace amount,1,,10YR 4/1 (dark gray),heavy [DB86],3,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,C,17,H,2,A,
