Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,Lithology Suffix,MAJ Lith. prefix+name+suffix [read only],TEPHRA type,Amount of ash in lithology,Amount of ash in lithology rank [read only],Sediment structures,MAJ Lith. color,Bioturbation intensity,Bioturbation intensity rank [read only],Clast abundance,Number of clasts (>2mm),Clast 1 igneous -  grain size,Clast 1 igneous -  roundness,Clast 2 sediment - grain size,Clast 2 sediment - roundness,Clast 3 metamorphic - grain size,Clast 3 metamorphic - roundness,Lith. accessory shell fragment,Lith. accessory cement,Lith. accessory nodule/concretion,Lith. accessory sulfide,Lithological accessories comment,Macrofossil,MAJ Lith. prefix + name,MAJ Lith. name+suffix,MAJ Lith. abundance [%],MAJ Lith. ave. grain size ,MAJ Lith. ave. grain size rank [read only],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank [read only],Diagenetic constituent,Diagenetic constituent composition,Deformational structures,structure,General interval comment,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W
346-U1423A-3H-1-A,47.0,51.0,17.27,17.31,,silty clay [MMK88],,silty clay ,,,,lamination,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1423,A,3,H,1,A
346-U1423A-3H-1-A,51.0,52.0,17.31,17.32,,tephra [FS84],,tephra ,scoria,,,,N 2.5 (black),,,,,,,,,,,,,,,,,tephra ,tephra ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1423,A,3,H,1,A
346-U1423A-3H-1-A,52.0,57.0,17.32,17.37,,silty clay [MMK88],,silty clay ,,,,lamination,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1423,A,3,H,1,A
346-U1423A-3H-1-A,57.0,58.0,17.37,17.38,,tephra [FS84],,tephra ,vitric,,,,N 5 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1423,A,3,H,1,A
346-U1423A-3H-1-A,58.0,77.0,17.38,17.57,,silty clay [MMK88],,silty clay ,,,,lamination,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1423,A,3,H,1,A
346-U1423A-3H-1-A,77.0,111.0,17.57,17.91,,clay [Leg210],,clay ,,,,color banding,5Y 5/1 (gray),,,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1423,A,3,H,1,A
346-U1423A-3H-1-A,111.0,124.0,17.91,18.04,,silty clay [MMK88],,silty clay ,,,,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1423,A,3,H,1,A
346-U1423A-3H-1-A,124.0,150.0,18.04,18.3,,clay [Leg210],,clay ,,,,,5Y 5/1 (gray),,,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1423,A,3,H,1,A
346-U1423A-3H-2-A,0.0,65.0,18.3,18.95,,clay [Leg210],with silt [Leg339],clay  with silt ,,,,color banding,10Y 4/1 (dark greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay   with silt ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1423,A,3,H,2,A
346-U1423A-3H-2-A,65.0,67.0,18.95,18.97,,sandy clay [MMK88],with silt [Leg339],sandy clay  with silt ,,,,,,,,,,,,,,,,,,,,,,sandy clay ,sandy clay   with silt ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1423,A,3,H,2,A
346-U1423A-3H-2-A,67.0,88.0,18.97,19.18,,clay [Leg210],with silt [Leg339],clay  with silt ,,,,color banding,10Y 4/1 (dark greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay   with silt ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1423,A,3,H,2,A
346-U1423A-3H-2-A,88.0,90.0,19.18,19.2,,sandy clay [MMK88],with silt [Leg339],sandy clay  with silt ,,,,,,,,,,,,,,,,,,,,,,sandy clay ,sandy clay   with silt ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1423,A,3,H,2,A
346-U1423A-3H-2-A,90.0,150.0,19.2,19.8,,clay [Leg210],with silt [Leg339],clay  with silt ,,,,color banding,10Y 4/1 (dark greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay   with silt ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1423,A,3,H,2,A
346-U1423A-3H-3-A,0.0,3.0,19.8,19.83,,tephra [FS84],,tephra ,scoria,,,,N 5 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1423,A,3,H,3,A
346-U1423A-3H-3-A,3.0,58.0,19.83,20.38,,silty clay [MMK88],,silty clay ,,,,,5Y 3/2 (dark olive gray),slight [DB86],1,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1423,A,3,H,3,A
346-U1423A-3H-3-A,17.0,20.0,19.97,20.0,,,,,,,,lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal grading,,,,,,,,,,,,,,,,,,,,346,U1423,A,3,H,3,A
346-U1423A-3H-3-A,29.0,45.0,20.09,20.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tephra [FS84],,tephra ,tephra ,tephra ,,40,,,,,40,,,,,,346,U1423,A,3,H,3,A
346-U1423A-3H-3-A,58.0,92.0,20.38,20.72,,clay [Leg210],,clay ,,,,color banding,5Y 5/1 (gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,100,,,,,concretion,,,,,,,,,,,,,,,,,100,,,,,,346,U1423,A,3,H,3,A
346-U1423A-3H-3-A,92.0,93.0,20.72,20.73,,sandy clay [MMK88],,sandy clay ,,,,,5Y 4/1 (dark gray),,,,,,,,,,,,,,,,,sandy clay ,sandy clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1423,A,3,H,3,A
346-U1423A-3H-3-A,93.0,109.0,20.73,20.89,,clay [Leg210],,clay ,,,,color banding,5Y 5/1 (gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,100,,,,,concretion,,,,,,,,,,,,,,,,,100,,,,,,346,U1423,A,3,H,3,A
346-U1423A-3H-3-A,109.0,112.0,20.89,20.92,,tephra [FS84],,tephra ,vitric,,,,N 5 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1423,A,3,H,3,A
346-U1423A-3H-3-A,112.0,113.0,20.92,20.93,,tephra [FS84],,tephra ,vitric,,,,N 4 (dark gray),,,,,,,,,,,,,,,,,tephra ,tephra ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1423,A,3,H,3,A
346-U1423A-3H-3-A,113.0,124.0,20.93,21.04,,clay [Leg210],,clay ,,,,color banding,5Y 5/1 (gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,100,,,,,concretion,,,,,,,,,,,,,,,,,100,,,,,,346,U1423,A,3,H,3,A
346-U1423A-3H-3-A,124.0,125.0,21.04,21.05,,tephra [FS84],,tephra ,vitric,,,,5YR 6/2 (pinkish gray),,,,,,,,,,,,,,,,,tephra ,tephra ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1423,A,3,H,3,A
346-U1423A-3H-3-A,125.0,134.0,21.05,21.14,,clay [Leg210],,clay ,,,,color banding,5Y 5/1 (gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,100,,,,,concretion,,,,,,,,,,,,,,,,,100,,,,,,346,U1423,A,3,H,3,A
346-U1423A-3H-3-A,134.0,135.0,21.14,21.15,,sandy clay [MMK88],,sandy clay ,,,,,5Y 6/1 (gray),,,,,,,,,,,,,,,,,sandy clay ,sandy clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1423,A,3,H,3,A
346-U1423A-3H-3-A,135.0,150.0,21.15,21.3,,clay [Leg210],,clay ,,,,color banding,5Y 5/1 (gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,100,,,,,concretion,,,,,,,,,,,,,,,,,100,,,,,,346,U1423,A,3,H,3,A
346-U1423A-3H-4-A,0.0,43.0,21.3,21.73,,clay [Leg210],,clay ,,,,color banding,5Y 5/1 (gray),,,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1423,A,3,H,4,A
346-U1423A-3H-4-A,43.0,44.0,21.73,21.74,,tephra [FS84],,tephra ,scoria,,,,N 2.5 (black),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,A,3,H,4,A
346-U1423A-3H-4-A,44.0,64.0,21.74,21.94,,clay [Leg210],,clay ,,,,color banding,5Y 5/1 (gray),,,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1423,A,3,H,4,A
346-U1423A-3H-4-A,64.0,118.0,21.94,22.48,,silty clay [MMK88],,silty clay ,,,,,5Y 3/2 (dark olive gray),slight [DB86],1,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1423,A,3,H,4,A
346-U1423A-3H-4-A,118.0,150.0,22.48,22.8,,clay [Leg210],,clay ,,,,color banding,5Y 5/1 (gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1423,A,3,H,4,A
346-U1423A-3H-5-A,0.0,2.0,22.8,22.82,,,,,vitric,,,lens or pod [BJ84],N 4 (dark gray),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,A,3,H,5,A
346-U1423A-3H-5-A,0.0,8.0,22.8,22.88,,clay [Leg210],,clay ,,,,,5Y 5/1 (gray),,,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1423,A,3,H,5,A
346-U1423A-3H-5-A,8.0,21.0,22.88,23.01,,silty clay [MMK88],with sand [Leg339],silty clay  with sand ,,,,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay   with sand ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1423,A,3,H,5,A
346-U1423A-3H-5-A,21.0,30.0,23.01,23.1,,clay [Leg210],,clay ,,,,,5Y 5/1 (gray),,,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1423,A,3,H,5,A
346-U1423A-3H-5-A,30.0,52.0,23.1,23.32,,silty clay [MMK88],,silty clay ,,,,,5Y 3/2 (dark olive gray),slight [DB86],1,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1423,A,3,H,5,A
346-U1423A-3H-5-A,33.0,35.0,23.13,23.15,,,,,vitric,,,,N 4 (dark gray),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,A,3,H,5,A
346-U1423A-3H-5-A,52.0,69.0,23.32,23.49,,clay [Leg210],,clay ,,,,,5Y 5/1 (gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1423,A,3,H,5,A
346-U1423A-3H-5-A,69.0,78.0,23.49,23.58,,silty clay [MMK88],,silty clay ,,,,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1423,A,3,H,5,A
346-U1423A-3H-5-A,76.0,77.0,23.56,23.57,,,,,,,,,,,,present [A79],1,pebble [W22_2],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,A,3,H,5,A
346-U1423A-3H-5-A,78.0,120.0,23.58,24.0,,clay [Leg210],,clay ,,,,color banding,5Y 5/1 (gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1423,A,3,H,5,A
346-U1423A-3H-5-A,120.0,126.0,24.0,24.06,foraminifer rich,silty clay [MMK88],,foraminifer rich silty clay ,,,,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,foraminifer rich  silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1423,A,3,H,5,A
346-U1423A-3H-5-A,126.0,139.0,24.06,24.19,,silty clay [MMK88],,silty clay ,,,,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1423,A,3,H,5,A
346-U1423A-3H-5-A,139.0,150.0,24.19,24.3,,clay [Leg210],,clay ,,,,,,slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1423,A,3,H,5,A
346-U1423A-3H-6-A,0.0,150.0,24.3,25.8,,clay [Leg210],,clay ,,,,color banding,5Y 5/1 (gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1423,A,3,H,6,A
346-U1423A-3H-7-A,0.0,4.0,25.8,25.84,,clay [Leg210],,clay ,,,,,5Y 5/1 (gray),,,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1423,A,3,H,7,A
346-U1423A-3H-7-A,4.0,13.0,25.84,25.93,,silty clay [MMK88],,silty clay ,,,,lamination,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1423,A,3,H,7,A
346-U1423A-3H-7-A,13.0,14.0,25.93,25.94,,tephra [FS84],,tephra ,vitric,,,,N 5 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1423,A,3,H,7,A
346-U1423A-3H-7-A,14.0,15.5,25.94,25.955,,silty clay [MMK88],,silty clay ,,,,lamination,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1423,A,3,H,7,A
346-U1423A-3H-7-A,15.5,16.5,25.955,25.965,,tephra [FS84],,tephra ,vitric,,,,N 4 (dark gray),,,,,,,,,,,,,,,,,tephra ,tephra ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1423,A,3,H,7,A
346-U1423A-3H-7-A,16.5,56.0,25.965,26.36,,silty clay [MMK88],,silty clay ,,,,lamination,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1423,A,3,H,7,A
346-U1423A-3H-7-A,56.0,65.0,26.36,26.45,,clay [Leg210],,clay ,,,,,5Y 5/1 (gray),,,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1423,A,3,H,7,A
346-U1423A-3H-CC-A,0.0,18.0,26.45,26.63,,silty clay [MMK88],,silty clay ,,,,,5Y 4/1 (dark gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1423,A,3,H,CC,A
346-U1423A-4H-1-A,0.0,29.0,26.3,26.59,,clay [Leg210],,clay ,,,,,5Y 5/1 (gray),,,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1423,A,4,H,1,A
346-U1423A-4H-1-A,29.0,44.0,26.59,26.74,,silty clay [MMK88],,silty clay ,,,,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1423,A,4,H,1,A
346-U1423A-4H-1-A,44.0,79.0,26.74,27.09,,clay [Leg210],,clay ,,,,,5Y 5/1 (gray),,,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1423,A,4,H,1,A
346-U1423A-4H-1-A,79.0,97.0,27.09,27.27,,silty clay [MMK88],,silty clay ,,,,lamination,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1423,A,4,H,1,A
346-U1423A-4H-1-A,97.0,107.0,27.27,27.37,,clay [Leg210],,clay ,,,,,5Y 5/1 (gray),,,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1423,A,4,H,1,A
346-U1423A-4H-1-A,107.0,121.5,27.37,27.515,foraminifer rich,silty clay [MMK88],,foraminifer rich silty clay ,,,,lamination,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,foraminifer rich  silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1423,A,4,H,1,A
346-U1423A-4H-1-A,121.5,145.0,27.515,27.75,,clay [Leg210],,clay ,,,,,5Y 5/1 (gray),,,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1423,A,4,H,1,A
346-U1423A-4H-2-A,0.0,150.0,27.75,29.25,biosiliceous rich,silty clay [MMK88],,biosiliceous rich silty clay ,,,,color banding,5Y 5/1 (gray),slight [DB86],1,,,,,,,,,,,,,,,biosiliceous rich  silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1423,A,4,H,2,A
346-U1423A-4H-3-A,0.0,44.0,29.25,29.69,,clay [Leg210],,clay ,,,,,5Y 5/1 (gray),heavy [DB86],3,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1423,A,4,H,3,A
346-U1423A-4H-3-A,44.0,46.0,29.69,29.71,,tephra [FS84],,tephra ,vitric,,,,N 5 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1423,A,4,H,3,A
346-U1423A-4H-3-A,46.0,51.0,29.71,29.76,,clay [Leg210],,clay ,,,,,5Y 5/1 (gray),heavy [DB86],3,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1423,A,4,H,3,A
346-U1423A-4H-3-A,51.0,67.0,29.76,29.92,,clay [Leg210],,clay ,,,,lamination,5Y 6/2 (light olive gray),,,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1423,A,4,H,3,A
346-U1423A-4H-3-A,67.0,68.0,29.92,29.93,,sandy clay [MMK88],,sandy clay ,,,,,N 4 (dark gray),,,,,,,,,,,,,,,,,sandy clay ,sandy clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1423,A,4,H,3,A
346-U1423A-4H-3-A,68.0,69.5,29.93,29.945,,clay [Leg210],,clay ,,,,lamination,5Y 6/2 (light olive gray),,,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1423,A,4,H,3,A
346-U1423A-4H-3-A,69.5,86.0,29.945,30.11,,silty clay [MMK88],,silty clay ,,,,lamination,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1423,A,4,H,3,A
346-U1423A-4H-3-A,86.0,87.0,30.11,30.12,,tephra [FS84],,tephra ,vitric,,,,N 5 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1423,A,4,H,3,A
346-U1423A-4H-3-A,87.0,110.0,30.12,30.35,,silty clay [MMK88],,silty clay ,,,,lamination,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1423,A,4,H,3,A
346-U1423A-4H-3-A,110.0,111.0,30.35,30.36,,tephra [FS84],,tephra ,vitric,,,,N 4 (dark gray),,,,,,,,,,,,,,,,,tephra ,tephra ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1423,A,4,H,3,A
346-U1423A-4H-3-A,111.0,115.0,30.36,30.4,,silty clay [MMK88],,silty clay ,,,,lamination,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1423,A,4,H,3,A
346-U1423A-4H-3-A,115.0,138.0,30.4,30.63,foraminifer rich,silty clay [MMK88],,foraminifer rich silty clay ,,,,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,foraminifer rich  silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1423,A,4,H,3,A
346-U1423A-4H-3-A,138.0,145.0,30.63,30.7,,clay [Leg210],,clay ,,,,,5Y 5/1 (gray),,,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1423,A,4,H,3,A
346-U1423A-4H-3-A,145.0,146.0,30.7,30.71,foraminifer rich,silty clay [MMK88],,foraminifer rich silty clay ,,,,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,foraminifer rich  silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1423,A,4,H,3,A
346-U1423A-4H-3-A,146.0,150.0,30.71,30.75,,clay [Leg210],,clay ,,,,,5Y 5/1 (gray),,,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1423,A,4,H,3,A
346-U1423A-4H-4-A,0.0,7.0,30.75,30.82,,clay [Leg210],,clay ,,,,,5Y 5/1 (gray),,,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1423,A,4,H,4,A
346-U1423A-4H-4-A,7.0,9.0,30.82,30.84,,tephra [FS84],,tephra ,vitric,,,,N 5 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1423,A,4,H,4,A
346-U1423A-4H-4-A,9.0,17.0,30.84,30.92,,clay [Leg210],,clay ,,,,,5Y 5/1 (gray),,,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1423,A,4,H,4,A
346-U1423A-4H-4-A,17.0,64.0,30.92,31.39,foraminifer rich,clay [Leg210],with nannofossils [Leg339],foraminifer rich clay  with nannofossils ,,,,lamination,2.5Y 6/1 (gray),,,,,,,,,,,,,,,,,foraminifer rich  clay ,clay   with nannofossils ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1423,A,4,H,4,A
346-U1423A-4H-4-A,64.0,76.0,31.39,31.51,,clay [Leg210],,clay ,,,,,5Y 5/1 (gray),,,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1423,A,4,H,4,A
346-U1423A-4H-4-A,76.0,131.0,31.51,32.06,foraminifer rich,clay [Leg210],with nannofossils [Leg339],foraminifer rich clay  with nannofossils ,,,,lamination,2.5Y 6/1 (gray),,,,,,,,,,,,,,,,,foraminifer rich  clay ,clay   with nannofossils ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1423,A,4,H,4,A
346-U1423A-4H-4-A,131.0,139.0,32.06,32.14,,clay [Leg210],,clay ,,,,,5Y 5/1 (gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1423,A,4,H,4,A
346-U1423A-4H-4-A,139.0,150.0,32.14,32.25,,silty clay [MMK88],,silty clay ,,,,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1423,A,4,H,4,A
346-U1423A-4H-5-A,0.0,2.0,32.25,32.27,,clay [Leg210],,clay ,,,,,5Y 5/1 (gray),,,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1423,A,4,H,5,A
346-U1423A-4H-5-A,2.0,8.0,32.27,32.33,,silty clay [MMK88],,silty clay ,,,,lamination,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1423,A,4,H,5,A
346-U1423A-4H-5-A,8.0,9.0,32.33,32.34,,tephra [FS84],,tephra ,vitric,,,,N 7 (light gray),,,,,,,,,,,,,,,,,tephra ,tephra ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1423,A,4,H,5,A
346-U1423A-4H-5-A,9.0,16.0,32.34,32.41,,silty clay [MMK88],,silty clay ,,,,lamination,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1423,A,4,H,5,A
346-U1423A-4H-5-A,16.0,38.0,32.41,32.63,,clay [Leg210],,clay ,,,,color banding,5Y 5/1 (gray),,,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1423,A,4,H,5,A
346-U1423A-4H-5-A,38.0,45.0,32.63,32.7,,silty clay [MMK88],,silty clay ,,,,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1423,A,4,H,5,A
346-U1423A-4H-5-A,45.0,45.5,32.7,32.705,,tephra [FS84],,tephra ,vitric,,,,N 7 (light gray),,,,,,,,,,,,,,,,,tephra ,tephra ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1423,A,4,H,5,A
346-U1423A-4H-5-A,45.5,48.0,32.705,32.73,,silty clay [MMK88],,silty clay ,,,,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1423,A,4,H,5,A
346-U1423A-4H-5-A,48.0,116.0,32.73,33.41,,clay [Leg210],,clay ,,,,,5Y 5/1 (gray),heavy [DB86],3,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1423,A,4,H,5,A
