Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],MAJ Lith. Prefix,MAJ Lith. Principal name,MAJ Lith. Suffix,MAJ Lith. prefix+name+suffix,MAJ Lith. color,"Layer, boundary, lamination, grading",Diagenetic constituent,Diagenetic constituent composition,Bioturbation intensity,Bioturbation intensity rank,Deformational structures,General interval comment,MIN Lith. Prefix,MIN Lith. Principal name,MIN Lith. Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Bottom contact definition,Layer or bedding thickness,Clasts abundance,Clast 1 igneous [%],Clast 1 igneous -  grain size,Clast 2 sediment [%],Clast 2 sediment grain size,Clast 3 -other lithology [%],Clast 3 -other lithology grain size,Diagenetic structure,Macrofossil,Macrofossil abundance name,MAJ Lith. prefix + name,MAJ Lith. name+suffix,MAJ Lith. Abundance (%),MAJ Lith. Ave. grain size,MAJ Lith. ave. grain size rank,MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,File Data
342-U1408B-1H-4-A,342,U1408,B,1,1-4,H,4,A,0,62,4.5,5.12,,foraminiferal ooze [Leg339],,foraminiferal ooze ,7.5YR 6/3 (light brown),,,,moderate_339 [DB91],4,,"dropclump of sediment at 55cm.
",,,,,,,,,,,,,,,,,,,,,,,,,,,,foraminiferal ooze ,foraminiferal ooze ,,,,,,
342-U1408B-1H-4-A,342,U1408,B,1,1-4,H,4,A,62,150,5.12,6,,foraminiferal ooze [Leg339],,foraminiferal ooze ,7.5YR 6/1 (gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,foraminiferal ooze ,foraminiferal ooze ,,,,,,
342-U1408B-1H-5-A,342,U1408,B,1,1-5,H,5,A,0,24,6,6.24,,foraminiferal ooze [Leg339],,foraminiferal ooze ,10YR 6/2 (light brownish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,foraminiferal ooze ,foraminiferal ooze ,,,,,,
342-U1408B-1H-5-A,342,U1408,B,1,1-5,H,5,A,24,48,6.24,6.48,,foraminiferal ooze [Leg339],,foraminiferal ooze ,10YR 6/3 (pale brown),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,foraminiferal ooze ,foraminiferal ooze ,,,,,,
342-U1408B-1H-5-A,342,U1408,B,1,1-5,H,5,A,48,61,6.48,6.61,foraminiferal [Leg339],clay [Leg339],,foraminiferal  clay ,5YR 5/3 (reddish brown),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,foraminiferal   clay ,clay ,,,,,,
342-U1408B-1H-CC-A,342,U1408,B,1,CC,H,CC,A,0,5,,,foraminiferal [Leg339],clay [Leg339],,foraminiferal  clay ,5YR 5/3 (reddish brown),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342-U1408B-2H-1-A,342,U1408,B,2,2-1,H,1,A,0,46,6.7,7.16,foraminiferal [Leg339],clay [Leg339],,foraminiferal  clay ,5YR 6/3 (light reddish brown),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,foraminiferal   clay ,clay ,,,,,,
342-U1408B-2H-1-A,342,U1408,B,2,2-1,H,1,A,46,61,7.16,7.31,,foraminiferal ooze [Leg339],,foraminiferal ooze ,10YR 6/2 (light brownish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,foraminiferal ooze ,foraminiferal ooze ,,,,,,
342-U1408B-2H-1-A,342,U1408,B,2,2-1,H,1,A,61,84,7.31,7.54,,clay [Leg339],,clay ,2.5YR 5/6 (red),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,
342-U1408B-2H-1-A,342,U1408,B,2,2-1,H,1,A,84,108,7.54,7.78,,clay [Leg339],,clay ,5YR 5/3 (reddish brown),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,
342-U1408B-2H-1-A,342,U1408,B,2,2-1,H,1,A,108,150,7.78,8.2,,clay [Leg339],,clay ,5YR 5/4 (reddish brown),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,
342-U1408B-2H-2-A,342,U1408,B,2,2-2,H,2,A,0,17,8.2,8.37,foraminiferal [Leg339],clay [Leg339],,foraminiferal  clay ,10YR 6/2 (light brownish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,foraminiferal   clay ,clay ,,,,,,
342-U1408B-2H-2-A,342,U1408,B,2,2-2,H,2,A,17,36,8.37,8.56,foraminiferal [Leg339],clay [Leg339],,foraminiferal  clay ,10YR 6/3 (pale brown),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,foraminiferal   clay ,clay ,,,,,,
342-U1408B-2H-2-A,342,U1408,B,2,2-2,H,2,A,36,150,8.56,9.7,foraminiferal [Leg339],clay [Leg339],,foraminiferal  clay ,10YR 6/2 (light brownish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,foraminiferal   clay ,clay ,,,,,,
342-U1408B-2H-3-A,342,U1408,B,2,2-3,H,3,A,0,23,9.7,9.93,,clay [Leg339],,clay ,7.5YR 6/3 (light brown),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,
342-U1408B-2H-3-A,342,U1408,B,2,2-3,H,3,A,23,150,9.93,11.2,foraminiferal [Leg339],clay [Leg339],,foraminiferal  clay ,7.5YR 6/2 (pinkish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,foraminiferal   clay ,clay ,,,,,,
342-U1408B-2H-4-A,342,U1408,B,2,2-4,H,4,A,0,150,11.2,12.7,silty [Leg339],clay [Leg339],,silty  clay ,10YR 6/3 (pale brown),,,,slight_339 [DB91],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   clay ,clay ,,,,,,
342-U1408B-2H-5-A,342,U1408,B,2,2-5,H,5,A,0,150,12.7,14.2,silty [Leg339],clay [Leg339],,silty  clay ,10YR 6/3 (pale brown),,,,slight_339 [DB91],3,,Big Grenville dropstone between 38 to 43cm.,,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   clay ,clay ,,,,,,
342-U1408B-2H-6-A,342,U1408,B,2,2-6,H,6,A,0,141,14.2,15.61,nannofossil [Leg339],clay [Leg339],with silt [Leg339],nannofossil  clay  with silt ,2.5Y 6/3 (light yellowish brown),,,,slight_339 [DB91],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay   with silt ,,,,,,
342-U1408B-2H-7-A,342,U1408,B,2,2-7,H,7,A,0,55,15.61,16.16,nannofossil [Leg339],clay [Leg339],with silt [Leg339],nannofossil  clay  with silt ,2.5Y 6/3 (light yellowish brown),,,,slight_339 [DB91],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay   with silt ,,,,,,
342-U1408B-2H-CC-A,342,U1408,B,2,CC,H,CC,A,0,20,,,nannofossil [Leg339],clay [Leg339],with silt [Leg339],nannofossil  clay  with silt ,2.5Y 6/3 (light yellowish brown),,,,slight_339 [DB91],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342-U1408B-3H-1-A,342,U1408,B,3,3-1,H,1,A,0,60,16.2,16.8,silty [Leg339],clay [Leg339],,silty  clay ,2.5Y 6/2 (light brownish gray),,,,slight_339 [DB91],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,silty   clay ,clay ,,,,,,
342-U1408B-3H-1-A,342,U1408,B,3,3-1,H,1,A,60,150,16.8,17.7,nannofossil [Leg339],clay [Leg339],with silt [Leg339],nannofossil  clay  with silt ,5Y 7/2 (light gray),,,,slight_339 [DB91],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay   with silt ,,,,,,
342-U1408B-3H-2-A,342,U1408,B,3,3-2,H,2,A,0,151,17.7,19.21,nannofossil [Leg339],clay [Leg339],with silt [Leg339],nannofossil  clay  with silt ,5Y 6/2 (light olive gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay   with silt ,,,,,,
342-U1408B-3H-3-A,342,U1408,B,3,3-3,H,3,A,0,151,19.21,20.72,nannofossil [Leg339],clay [Leg339],with silt [Leg339],nannofossil  clay  with silt ,5Y 6/2 (light olive gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay   with silt ,,,,,,
342-U1408B-3H-4-A,342,U1408,B,3,3-4,H,4,A,0,150,20.72,22.22,nannofossil [Leg339],clay [Leg339],with silt [Leg339],nannofossil  clay  with silt ,5Y 6/2 (light olive gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay   with silt ,,,,,,
342-U1408B-3H-5-A,342,U1408,B,3,3-5,H,5,A,0,91,22.22,23.13,nannofossil [Leg339],clay [Leg339],with silt [Leg339],nannofossil  clay  with silt ,5Y 6/2 (light olive gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay   with silt ,,,,,,
342-U1408B-3H-5-A,342,U1408,B,3,3-5,H,5,A,91,150,23.13,23.72,nannofossil [Leg339],clay [Leg339],with silt [Leg339],nannofossil  clay  with silt ,5Y 5/1 (gray),,,,moderate_339 [DB91],4,,Sections 4 and 5 have oxidized sulfide layers,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay   with silt ,,,,,,
342-U1408B-3H-6-A,342,U1408,B,3,3-6,H,6,A,0,151,23.72,25.23,nannofossil [Leg339],clay [Leg339],with silt [Leg339],nannofossil  clay  with silt ,5GY 5/1 (greenish gray),,,,moderate_339 [DB91],4,,Transition reduced boundary between sections 5 and 6,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay   with silt ,,,,,,
342-U1408B-3H-7-A,342,U1408,B,3,3-7,H,7,A,0,70,25.23,25.93,nannofossil [Leg339],clay [Leg339],with silt [Leg339],nannofossil  clay  with silt ,5GY 5/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay   with silt ,,,,,,
342-U1408B-3H-CC-A,342,U1408,B,3,3-CC,H,CC,A,0,24,25.93,26.17,nannofossil [Leg339],clay [Leg339],with silt [Leg339],nannofossil  clay  with silt ,5GY 5/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay   with silt ,,,,,,
342-U1408B-5H-1-A,342,U1408,B,5,5-1,H,1,A,0,82,28.7,29.52,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,N 5 (gray),,,,moderate_339 [DB91],4,,More clear quartz blebs,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1408B-5H-1-A,342,U1408,B,5,5-1,H,1,A,82,150,29.52,30.2,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1408B-5H-2-A,342,U1408,B,5,5-2,H,2,A,0,61,30.2,30.81,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1408B-5H-2-A,342,U1408,B,5,5-2,H,2,A,61,150,30.81,31.7,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1408B-5H-3-A,342,U1408,B,5,5-3,H,3,A,0,124,31.7,32.94,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1408B-5H-3-A,342,U1408,B,5,5-3,H,3,A,124,150,32.94,33.2,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5Y 5/3 (olive),,,,moderate_339 [DB91],4,,"Oxidized sulfides below 124cm
 in this section",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1408B-5H-4-A,342,U1408,B,5,5-4,H,4,A,0,21,33.2,33.41,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5Y 5/3 (olive),,,,moderate_339 [DB91],4,,"Oxidized sulfides down to 21 cm
",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1408B-5H-4-A,342,U1408,B,5,5-4,H,4,A,21,150,33.41,34.7,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1408B-5H-5-A,342,U1408,B,5,5-5,H,5,A,0,150,34.7,36.2,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1408B-5H-6-A,342,U1408,B,5,5-6,H,6,A,0,98,36.2,37.18,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1408B-5H-6-A,342,U1408,B,5,5-6,H,6,A,98,106,37.18,37.26,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1408B-5H-6-A,342,U1408,B,5,5-6,H,6,A,106,150,37.26,37.7,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1408B-5H-7-A,342,U1408,B,5,5-7,H,7,A,0,55,37.7,38.25,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1408B-5H-CC-A,342,U1408,B,5,CC,H,CC,A,0,20,,,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342-U1408B-6H-1-A,342,U1408,B,6,6-1,H,1,A,0,150,38.2,39.7,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1408B-6H-2-A,342,U1408,B,6,6-2,H,2,A,0,33,39.7,40.03,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1408B-6H-2-A,342,U1408,B,6,6-2,H,2,A,33,66,40.03,40.36,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1408B-6H-2-A,342,U1408,B,6,6-2,H,2,A,66,103,40.36,40.73,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1408B-6H-2-A,342,U1408,B,6,6-2,H,2,A,103,120,40.73,40.9,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,10Y 7/2 (pale green),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1408B-6H-2-A,342,U1408,B,6,6-2,H,2,A,120,150,40.9,41.2,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1408B-6H-3-A,342,U1408,B,6,6-3,H,3,A,0,150,41.2,42.7,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1408B-6H-4-A,342,U1408,B,6,6-4,H,4,A,0,54,42.7,43.24,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1408B-6H-4-A,342,U1408,B,6,6-4,H,4,A,54,80,43.24,43.5,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,10Y 7/2 (pale green),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1408B-6H-4-A,342,U1408,B,6,6-4,H,4,A,80,150,43.5,44.2,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1408B-6H-5-A,342,U1408,B,6,6-5,H,5,A,0,63,44.2,44.83,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1408B-6H-5-A,342,U1408,B,6,6-5,H,5,A,63,85,44.83,45.05,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,10Y 7/2 (pale green),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1408B-6H-5-A,342,U1408,B,6,6-5,H,5,A,85,150,45.05,45.7,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1408B-6H-6-A,342,U1408,B,6,6-6,H,6,A,0,54,45.7,46.24,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1408B-6H-6-A,342,U1408,B,6,6-6,H,6,A,54,77,46.24,46.47,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,10Y 7/2 (pale green),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1408B-6H-6-A,342,U1408,B,6,6-6,H,6,A,77,150,46.47,47.2,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1408B-6H-7-A,342,U1408,B,6,6-7,H,7,A,0,74,47.2,47.94,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,One intense glauconite layer at 32cm (others are more diffuse),,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1408B-6H-CC-A,342,U1408,B,6,CC,H,CC,A,0,14,,,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342-U1408B-7H-1-A,342,U1408,B,7,7-1,H,1,A,0,53,47.7,48.23,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
