Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithologic unit (preliminary),Lithology Prefix,Lithology Principal Name,Lithology Suffix,Lithology prefix+name [read only],Lithology prefix+name+suffix [read only],Lithology name+suffix [read only],Lithology color (simple),Lithology color (Munsell),Lithology lithification,Lithology ave. grain size class,Lithology ave. grain size rank [read only],Lithology max. grain size class,Lithology max. grain size rank [read only],General interval comment,Bottom contact or boundary geometry,Bottom contact or boundary definition,Bottom contact or boundary attitude,Layer or bedding thickness,Sorting,Grading,Sedimentary structure,Bioturbation intensity,Bioturbation intensity rank [read only],Diagenetic structure,Diagenetic constituent,Diagenetic constituent composition,Macrofossil,Macrofossil abundance name,Clasts (>2 mm) DOMINANT,File Data,Ship File Links,Shore File Links,Sample,Extra Sample ID Data,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix
361,U1474,E,3,3-3,H,3,A,132,135,119.32,119.35,1,foraminifer bearing,fine sand [2014],,foraminifer bearing fine sand,foraminifer bearing fine sand,fine sand,dark gray,GLEY 1 4/N (dark gray),unconsolidated [2014],fine sand [W22_2],4,fine sand [W22_2],4,Turbidite,planar,sharp,sub-horizontal,,,,,,,,,,,,,,,,361-U1474E-3H-3-A,,,,
361,U1474,E,3,3-3,H,3,A,135,150,119.35,119.5,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,curviplanar,sharp,sub-horizontal,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1474E-3H-3-A,,,,
361,U1474,E,3,3-4,H,4,A,0,150,119.5,121,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474E-3H-4-A,,,,
361,U1474,E,3,3-5,H,5,A,0,150,121,122.5,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474E-3H-5-A,,,,
361,U1474,E,3,3-6,H,6,A,0,150,122.5,124,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,"diagenetic stratification, pyritised burrow at 22cm",,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474E-3H-6-A,,,,
361,U1474,E,3,3-7,H,7,A,0,62,124,124.62,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474E-3H-7-A,,,,
361,U1474,E,3,3-CC,H,CC,A,0,27,124.62,124.89,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474E-3H-CC-A,,,,
361,U1474,E,5,5-1,H,1,A,0,150,126,127.5,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474E-5H-1-A,,,,
361,U1474,E,5,5-2,H,2,A,0,150,127.5,129,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474E-5H-2-A,,,,
361,U1474,E,5,5-3,H,3,A,0,150,129,130.5,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474E-5H-3-A,,,,
361,U1474,E,5,5-4,H,4,A,0,150,130.5,132,1,nannofossil rich,clay [2014],,nannofossil rich clay,nannofossil rich clay,clay,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474E-5H-4-A,,,,
361,U1474,E,5,5-5,H,5,A,0,32,132,132.32,1,nannofossil rich,clay [2014],,nannofossil rich clay,nannofossil rich clay,clay,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474E-5H-5-A,,,,
361,U1474,E,5,5-5,H,5,A,32,65,132.32,132.65,1,foraminifer bearing,fine sand [2014],,foraminifer bearing fine sand,foraminifer bearing fine sand,fine sand,dark gray,GLEY 1 4/N (dark gray),unconsolidated [2014],fine sand [W22_2],4,fine sand [W22_2],4,Turbidite,planar,sharp,horizontal,very thin bed [B01],,,,,,,,,,,,,,,361-U1474E-5H-5-A,,,,
361,U1474,E,5,5-5,H,5,A,65,150,132.65,133.5,1,nannofossil rich,clay [2014],,nannofossil rich clay,nannofossil rich clay,clay,gray,GLEY 1 5/10GY (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,planar,sharp,horizontal,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474E-5H-5-A,,,,
361,U1474,E,5,5-6,H,6,A,0,92,133.5,134.42,1,nannofossil rich,clay [2014],,nannofossil rich clay,nannofossil rich clay,clay,gray,GLEY 1 5/10GY (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474E-5H-6-A,,,,
361,U1474,E,5,5-CC,H,CC,A,0,29,134.42,134.71,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10GY (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474E-5H-CC-A,,,,
361,U1474,E,6,6-1,H,1,A,0,150,135.5,137,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10GY (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474E-6H-1-A,,,,
361,U1474,E,6,6-2,H,2,A,0,116,137,138.16,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10GY (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474E-6H-2-A,,,,
361,U1474,E,6,6-2,H,2,A,116,123,138.16,138.23,1,foraminifer bearing,fine sand [2014],,foraminifer bearing fine sand,foraminifer bearing fine sand,fine sand,dark gray,GLEY 1 4/N (dark gray),unconsolidated [2014],fine sand [W22_2],4,fine sand [W22_2],4,Turbidite,planar,sharp,horizontal,,,,,,,,,,,,,,,,361-U1474E-6H-2-A,,,,
361,U1474,E,6,6-2,H,2,A,123,150,138.23,138.5,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10GY (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,curviplanar,sharp,sub-horizontal,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474E-6H-2-A,,,,
361,U1474,E,6,6-3,H,3,A,0,150,138.5,140,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10GY (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,sub-horizontal,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474E-6H-3-A,,,,
361,U1474,E,6,6-4,H,4,A,0,151,140,141.51,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10GY (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,"diagenetic stratification, Pyritized burrow at 123.5-127.5 cm",,,sub-horizontal,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474E-6H-4-A,,,,
361,U1474,E,6,6-5,H,5,A,0,60,141.51,142.11,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10GY (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,sub-horizontal,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474E-6H-5-A,,,,
361,U1474,E,6,6-5,H,5,A,60,70,142.11,142.21,1,foraminifer bearing,fine sand [2014],,foraminifer bearing fine sand,foraminifer bearing fine sand,fine sand,dark gray,GLEY 1 4/N (dark gray),unconsolidated [2014],fine sand [W22_2],4,fine sand [W22_2],4,Turbidite,planar,gradational,sub-horizontal,,,,,,,,,,,,,,,,361-U1474E-6H-5-A,,,,
361,U1474,E,6,6-5,H,5,A,70,152,142.21,143.03,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,curviplanar,sharp,sub-horizontal,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474E-6H-5-A,,,,
361,U1474,E,6,6-6,H,6,A,0,61.5,143.03,143.645,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474E-6H-6-A,,,,
361,U1474,E,6,6-6,H,6,A,61.5,76,143.645,143.79,1,foraminifer bearing,fine sand [2014],,foraminifer bearing fine sand,foraminifer bearing fine sand,fine sand,dark gray,GLEY 1 4/N (dark gray),unconsolidated [2014],fine sand [W22_2],4,fine sand [W22_2],4,Turbidite,irregular,gradational,sub-horizontal,,,,,,,,,,,,,,,,361-U1474E-6H-6-A,,,,
361,U1474,E,6,6-6,H,6,A,76,151,143.79,144.54,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,curviplanar,sharp,sub-horizontal,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1474E-6H-6-A,,,,
361,U1474,E,6,6-7,H,7,A,0,68,144.54,145.22,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1474E-6H-7-A,,,,
361,U1474,E,6,6-CC,H,CC,A,0,33,145.22,145.55,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1474E-6H-CC-A,,,,
361,U1474,E,7,7-1,H,1,A,0,130,145,146.3,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1474E-7H-1-A,,,,
361,U1474,E,7,7-1,H,1,A,130,134,146.3,146.34,1,foraminifer bearing,fine sand [2014],,foraminifer bearing fine sand,foraminifer bearing fine sand,fine sand,dark gray,GLEY 1 4/N (dark gray),unconsolidated [2014],fine sand [W22_2],4,fine sand [W22_2],4,Turbidite,irregular,sharp,inclined,,,,,,,,,,,,,,,,361-U1474E-7H-1-A,,,,
361,U1474,E,7,7-1,H,1,A,134,150,146.34,146.5,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,irregular,sharp,sub-horizontal,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1474E-7H-1-A,,,,
361,U1474,E,7,7-2,H,2,A,0,150,146.5,148,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1474E-7H-2-A,,,,
361,U1474,E,7,7-3,H,3,A,0,150,148,149.5,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474E-7H-3-A,,,,
361,U1474,E,7,7-4,H,4,A,0,150,149.5,151,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474E-7H-4-A,,,,
361,U1474,E,7,7-5,H,5,A,0,150,151,152.5,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474E-7H-5-A,,,,
361,U1474,E,7,7-6,H,6,A,0,122,152.5,153.72,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474E-7H-6-A,,,,
361,U1474,E,7,7-7,H,7,A,0,66,153.72,154.38,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474E-7H-7-A,,,,
361,U1474,E,7,7-CC,H,CC,A,0,27,154.38,154.65,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474E-7H-CC-A,,,,
361,U1474,E,8,8-1,H,1,A,0,150,153,154.5,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474E-8H-1-A,,,,
361,U1474,E,8,8-2,H,2,A,0,41.5,154.5,154.915,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474E-8H-2-A,,,,
361,U1474,E,8,8-2,H,2,A,41.5,55,154.915,155.05,1,foraminifer bearing,fine sand [2014],,foraminifer bearing fine sand,foraminifer bearing fine sand,fine sand,dark gray,GLEY 1 4/N (dark gray),unconsolidated [2014],fine sand [W22_2],4,fine sand [W22_2],4,Turbidite,planar,sharp,horizontal,thin lamina [B01],,,,,3,,,,,,,,,,361-U1474E-8H-2-A,,,,
361,U1474,E,8,8-2,H,2,A,55,150,155.05,156,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,irregular,scoured,sub-horizontal,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474E-8H-2-A,,,,
361,U1474,E,8,8-3,H,3,A,0,152,156,157.52,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,,361-U1474E-8H-3-A,,,,
