Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,Lithology Suffix,MAJ Lith. prefix+name+suffix,MAJ Lith. color,"Layer, boundary, lamination, grading",Diagenetic constituent,Diagenetic constituent composition,Bioturbation intensity,Bioturbation intensity rank,Deformational structures,General interval comment,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Bottom contact definition,Layer or bedding thickness,Clasts abundance,Clast 1 igneous [%],Clast 1 igneous -  grain size,Clast 2 sediment [%],Clast 2 sediment grain size,Clast 3 -other lithology [%],Clast 3 -other lithology grain size,Diagenetic structure,Macrofossil,Macrofossil abundance name,MAJ Lith. prefix + name,MAJ Lith. name+suffix,MAJ Lith. Abundance (%),MAJ Lith. Ave. grain size,MAJ Lith. ave. grain size rank,MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,File Data,Extra Sample ID Data
342-U1404B-16H-5-A,342,U1404,B,16,16-5,H,5,A,78,104,136.35,137.39,,clay [Leg339],with biosilica [Leg339],clay ,10GY 4/1 (dark greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,
342-U1404B-16H-6-A,342,U1404,B,16,16-6,H,6,A,0,128,137.39,138.67,,clay [Leg339],with biosilica [Leg339],clay ,10GY 4/1 (dark greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,
342-U1404B-16H-7-A,342,U1404,B,16,16-7,H,7,A,0,110,138.67,139.77,,clay [Leg339],with biosilica [Leg339],clay ,10GY 4/1 (dark greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,
342-U1404B-16H-CC-A,342,U1404,B,16,16-CC,H,CC,A,0,47,139.77,140.29,,clay [Leg339],with biosilica [Leg339],clay ,10GY 4/1 (dark greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,
342-U1404B-17H-1-A,342,U1404,B,17,17-1,H,1,A,0,150,141.4,142.9,biosiliceous [Leg339],clay [Leg339],,biosiliceous  clay ,5GY 4/1 (dark greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay ,,,,,,,
342-U1404B-17H-2-A,342,U1404,B,17,17-2,H,2,A,0,150,142.9,144.4,biosiliceous [Leg339],clay [Leg339],,biosiliceous  clay ,10GY 4/1 (dark greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay ,,,,,,,
342-U1404B-17H-3-A,342,U1404,B,17,17-3,H,3,A,0,150,144.4,145.9,biosiliceous [Leg339],clay [Leg339],,biosiliceous  clay ,5GY 4/1 (dark greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay ,,,,,,,
342-U1404B-17H-4-A,342,U1404,B,17,17-4,H,4,A,0,151,145.9,147.41,biosiliceous [Leg339],clay [Leg339],with nannofossils [Leg339],biosiliceous  clay  with nannofossils ,5GY 5/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay   with nannofossils ,,,,,,,
342-U1404B-17H-5-A,342,U1404,B,17,17-5,H,5,A,0,151,147.41,148.92,biosiliceous [Leg339],clay [Leg339],with nannofossils [Leg339],biosiliceous  clay  with nannofossils ,5GY 5/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay   with nannofossils ,,,,,,,
342-U1404B-17H-6-A,342,U1404,B,17,17-6,H,6,A,0,150,148.92,150.42,biosiliceous [Leg339],clay [Leg339],with nannofossils [Leg339],biosiliceous  clay  with nannofossils ,5GY 5/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay   with nannofossils ,,,,,,,
342-U1404B-17H-7-A,342,U1404,B,17,17-7,H,7,A,0,60,150.42,151.02,biosiliceous [Leg339],clay [Leg339],with nannofossils [Leg339],biosiliceous  clay  with nannofossils ,5GY 5/1 (greenish gray),,,,moderate_339 [DB91],4,,"Biosiliceous clay with nannofossils. The color is  5GY 4/1 (dark greenish gray) and 5GY 5/1 (greenish gray).  The burrowing intensity is moderate.

",,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay   with nannofossils ,,,,,,,
342-U1404B-17H-CC-A,342,U1404,B,17,17-CC,H,CC,A,0,17,151.02,151.24,biosiliceous [Leg339],clay [Leg339],with nannofossils [Leg339],biosiliceous  clay  with nannofossils ,5GY 4/1 (dark greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay   with nannofossils ,,,,,,,
342-U1404B-18H-1-A,342,U1404,B,18,18-1,H,1,A,58,150,150.9,152.4,biosiliceous [Leg339],clay [Leg339],with nannofossils [Leg339],biosiliceous  clay  with nannofossils ,5GY 4/1 (dark greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay   with nannofossils ,,,,,,,
342-U1404B-18H-2-A,342,U1404,B,18,18-2,H,2,A,0,151,152.4,153.91,biosiliceous [Leg339],clay [Leg339],with nannofossils [Leg339],biosiliceous  clay  with nannofossils ,5GY 4/1 (dark greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay   with nannofossils ,,,,,,,
342-U1404B-18H-3-A,342,U1404,B,18,18-3,H,3,A,0,150,153.91,155.41,biosiliceous [Leg339],clay [Leg339],with nannofossils [Leg339],biosiliceous  clay  with nannofossils ,5GY 4/1 (dark greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay   with nannofossils ,,,,,,,
342-U1404B-18H-4-A,342,U1404,B,18,18-4,H,4,A,0,151,155.41,156.92,biosiliceous [Leg339],clay [Leg339],with nannofossils [Leg339],biosiliceous  clay  with nannofossils ,5GY 4/1 (dark greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay   with nannofossils ,,,,,,,
342-U1404B-18H-5-A,342,U1404,B,18,18-5,H,5,A,0,150,156.92,158.42,biosiliceous [Leg339],clay [Leg339],with nannofossils [Leg339],biosiliceous  clay  with nannofossils ,5GY 4/1 (dark greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay   with nannofossils ,,,,,,,
342-U1404B-18H-6-A,342,U1404,B,18,18-6,H,6,A,0,75,158.42,159.17,biosiliceous [Leg339],clay [Leg339],with nannofossils [Leg339],biosiliceous  clay  with nannofossils ,5GY 4/1 (dark greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay   with nannofossils ,,,,,,,
342-U1404B-18H-CC-A,342,U1404,B,18,18-CC,H,CC,A,0,22,159.17,159.44,biosiliceous [Leg339],clay [Leg339],with nannofossils [Leg339],biosiliceous  clay  with nannofossils ,5GY 4/1 (dark greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay   with nannofossils ,,,,,,,
342-U1404B-19H-1-A,342,U1404,B,19,19-1,H,1,A,0,150,156.4,157.9,biosiliceous [Leg339],Clay [Leg339],with nannofossils [Leg339],biosiliceous  Clay  with nannofossils ,5GY 4/1 (dark greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   Clay ,Clay   with nannofossils ,,,,,,,
342-U1404B-19H-2-A,342,U1404,B,19,19-2,H,2,A,0,150,157.9,159.4,biosiliceous [Leg339],clay [Leg339],with nannofossils [Leg339],biosiliceous  clay  with nannofossils ,5GY 4/1 (dark greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay   with nannofossils ,,,,,,,
342-U1404B-19H-3-A,342,U1404,B,19,19-3,H,3,A,0,150,159.4,160.9,biosiliceous [Leg339],clay [Leg339],with nannofossils [Leg339],biosiliceous  clay  with nannofossils ,5GY 4/1 (dark greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay   with nannofossils ,,,,,,,
342-U1404B-19H-4-A,342,U1404,B,19,19-4,H,4,A,0,150,160.9,162.4,biosiliceous [Leg339],clay [Leg339],with nannofossils [Leg339],biosiliceous  clay  with nannofossils ,5GY 4/1 (dark greenish gray),,,,moderate_339 [DB91],4,,Lightens to 10GY 5/1 (greenish gray) between 78-115cm.,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay   with nannofossils ,,,,,,,
342-U1404B-19H-5-A,342,U1404,B,19,19-5,H,5,A,0,65,162.4,163.05,biosiliceous [Leg339],clay [Leg339],with nannofossils [Leg339],biosiliceous  clay  with nannofossils ,10GY 5/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay   with nannofossils ,,,,,,,
342-U1404B-19H-5-A,342,U1404,B,19,19-5,H,5,A,65,150,163.05,163.9,biosiliceous [Leg339],clay [Leg339],with nannofossils [Leg339],biosiliceous  clay  with nannofossils ,5GY 4/1 (dark greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay   with nannofossils ,,,,,,,
342-U1404B-19H-6-A,342,U1404,B,19,19-6,H,6,A,0,150,163.9,165.4,biosiliceous [Leg339],clay [Leg339],with nannofossils [Leg339],biosiliceous  clay  with nannofossils ,5GY 4/1 (dark greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay   with nannofossils ,,,,,,,
342-U1404B-19H-7-A,342,U1404,B,19,19-7,H,7,A,0,55,165.4,165.95,biosiliceous [Leg339],clay [Leg339],with nannofossils [Leg339],biosiliceous  clay  with nannofossils ,5GY 4/1 (dark greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay   with nannofossils ,,,,,,,
342-U1404B-19H-CC-A,342,U1404,B,19,19-CC,H,CC,A,0,15,165.95,166.15,biosiliceous [Leg339],clay [Leg339],with nannofossils [Leg339],biosiliceous  clay  with nannofossils ,5GY 4/1 (dark greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biosiliceous   clay ,clay   with nannofossils ,,,,,,,
342-U1404B-20H-1-A,342,U1404,B,20,20-1,H,1,A,66,150,165.9,167.4,,clay [Leg339],,clay ,5GY 5/1 (greenish gray),,,,moderate_339 [DB91],4,,"Mottled with darker to browner mottles (up to 5GY 4/1). Scattered, tan ?IRD from 2-63cm. Cm-scale banding (slightly diagonal) with darker banding from 26-95 and greener banding from 110-150 cm. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,
342-U1404B-20H-2-A,342,U1404,B,20,20-2,H,2,A,0,150,167.4,168.9,,clay [Leg339],,clay ,5GY 5/1 (greenish gray),,,,moderate_339 [DB91],4,,Mottled with darker to browner mottles (up to 5GY 4/1). ,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,
342-U1404B-20H-3-A,342,U1404,B,20,20-3,H,3,A,0,150,168.9,170.4,,clay [Leg339],,clay ,5GY 5/1 (greenish gray),,,,moderate_339 [DB91],4,,Mottled with darker to browner mottles (up to 5GY 4/1).  Browner (10Y 4/1) interval from 25-39 cm and bluer less mottled interval from 118-131 cm. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,
342-U1404B-20H-3-A,342,U1404,B,20,20-3,H,3,A,85,108,169.75,169.98,,,,,,,,,,,fault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342-U1404B-20H-4-A,342,U1404,B,20,20-4,H,4,A,0,150,170.4,171.9,,clay [Leg339],,clay ,5GY 5/1 (greenish gray),,,,moderate_339 [DB91],4,,Mottled with darker to browner mottles (up to 5GY 4/1).  Bluer less mottled interval from 131-142 cm. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,
342-U1404B-20H-5-A,342,U1404,B,20,20-5,H,5,A,0,150,171.9,173.4,,clay [Leg339],,clay ,5GY 5/1 (greenish gray),,,,moderate_339 [DB91],4,,Mottled with darker to browner mottles (up to 5GY 4/1); less mottled than Sections 1-4.,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,
342-U1404B-20H-5-A,342,U1404,B,20,20-5,H,5,A,12,21,172.02,172.11,,,,,,,,,,,fracture,Possible fracture/fault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342-U1404B-20H-6-A,342,U1404,B,20,20-6,H,6,A,0,55,173.4,173.95,,clay [Leg339],,clay ,5GY 5/1 (greenish gray),,,,moderate_339 [DB91],4,,Mottled with darker to browner mottles (up to 5GY 4/1); less mottled than Sections 1-4.,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,
342-U1404B-20H-7-A,342,U1404,B,20,20-7,H,7,A,0,69,173.95,174.64,,clay [Leg339],,clay ,5GY 5/1 (greenish gray),,,,moderate_339 [DB91],4,,Mottled with darker to browner mottles (up to 5GY 4/1); less mottled than Sections 1-4.,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,
342-U1404B-20H-CC-A,342,U1404,B,20,20-CC,H,CC,A,0,38,174.64,175.07,,clay [Leg339],,clay ,5GY 5/1 (greenish gray),,,,moderate_339 [DB91],4,,Mottled with darker to browner mottles (up to 5GY 4/1); less mottled than Sections 1-4. Browner band from 8-11 cm.,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,
342-U1404B-21H-1-A,342,U1404,B,21,21-1,H,1,A,0,66,175.4,176.06,,clay [Leg339],,clay ,5GY 5/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,5GY 4/1 (dark greenish gray),,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,
342-U1404B-21H-2-A,342,U1404,B,21,21-2,H,2,A,0,150,176.06,177.56,,clay [Leg339],,clay ,5GY 5/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,5GY 4/1 (dark greenish gray),,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,
342-U1404B-21H-3-A,342,U1404,B,21,21-3,H,3,A,0,150,177.56,179.06,,clay [Leg339],,clay ,5GY 5/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,5GY 4/1 (dark greenish gray),,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,
342-U1404B-21H-4-A,342,U1404,B,21,21-4,H,4,A,0,115,179.06,180.21,,clay [Leg339],with nannofossils [Leg339],clay  with nannofossils ,5GY 4/1 (dark greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,5GY 5/1 (dark greenish gray),,,,,,,,,,,,,,,,,,,,,clay ,clay   with nannofossils ,,,,,,,
342-U1404B-21H-5-A,342,U1404,B,21,21-5,H,5,A,0,76,180.21,180.97,,clay [Leg339],,clay ,5GY 4/1 (dark greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,5GY 5/1 (dark greenish gray),,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,
342-U1404B-21H-6-A,342,U1404,B,21,21-6,H,6,A,0,64,180.97,181.61,,clay [Leg339],,clay ,5GY 4/1 (dark greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,5GY 5/1 (dark greenish gray),,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,
342-U1404B-21H-7-A,342,U1404,B,21,21-7,H,7,A,0,150,181.61,183.11,,clay [Leg339],,clay ,5GY 4/1 (dark greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,5GY 5/1 (dark greenish gray),,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,
342-U1404B-21H-8-A,342,U1404,B,21,21-8,H,8,A,0,67,183.11,183.78,,clay [Leg339],,clay ,5GY 4/1 (dark greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,5GY 5/1 (dark greenish gray),,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,
342-U1404B-21H-CC-A,342,U1404,B,21,21-CC,H,CC,A,0,36,183.78,184.19,,clay [Leg339],,clay ,5GY 4/1 (dark greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,5GY 5/1 (dark greenish gray),,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,
342-U1404B-22H-1-A,342,U1404,B,22,22-1,H,1,A,8,150,184.1,185.6,,clay [Leg339],,clay ,5GY 5/1 (greenish gray),,,,moderate_339 [DB91],4,,Mottled and layered with darker to browner mottles (up to 5GY 4/1).,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,
342-U1404B-22H-2-A,342,U1404,B,22,22-2,H,2,A,0,150,185.6,187.1,,clay [Leg339],,clay ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,"Mottled with darker to browner mottles (up to 5GY 4/1).  The Munsell color indicated (10Y 5/1), the browner greenish grey background color in Core 22, is the dominant color (0-95 cm).  A secondary color, bluer greenish grey (5GY 5/1) dominates from 95-150 cm.  ",,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,
342-U1404B-22H-3-A,342,U1404,B,22,22-3,H,3,A,0,151,187.1,188.61,,clay [Leg339],,clay ,5GY 5/1 (greenish gray),,,,moderate_339 [DB91],4,,"Mottled and layered with darker to browner mottles (up to 5GY 4/1). A secondary, browner greenish grey color (10Y 5/1, clay with nannofossils) dominates from 96-107 cm and is followed by a greyer layer (107-110 cm), a blue layer with darker flecks (110-112 cm), and an unmottled bluer greenish grey interval (112-150 cm).",,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,
342-U1404B-22H-4-A,342,U1404,B,22,22-4,H,4,A,0,151,188.61,190.12,,clay [Leg339],,clay ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,Heavy mottling imparts the browner greenish grey color of Section 4.,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,
342-U1404B-22H-5-A,342,U1404,B,22,22-5,H,5,A,0,150,190.12,191.62,,clay [Leg339],,clay ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,"The coloration and mottling of Section 5 is like that observed in Section 4 up to 110 cm. A secondary browner greenish grey (10Y 5/1, clay with nannofossils)  dominates from 115-121 cm  and is followed by a greyer layer (121-122) and a relatively unmottled, bluer greenish grey interval from 122-131 cm. Section 5, 131-150 cm begins a relatively sparsely mottled interval which carries through to the end of the Core (i.e., through Section 6,7, and CC).
",,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,
342-U1404B-22H-6-A,342,U1404,B,22,22-6,H,6,A,0,127,191.62,192.89,,clay [Leg339],,clay ,5GY 5/1 (greenish gray),,,,moderate_339 [DB91],4,,Relatively fewer brown mottles (as is observed at the end of Section 5).,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,
342-U1404B-22H-7-A,342,U1404,B,22,22-7,H,7,A,0,68,192.89,193.57,,clay [Leg339],,clay ,5GY 5/1 (greenish gray),,,,moderate_339 [DB91],4,,"Relatively fewer brown mottles (as is observed at the end of Section 5 and through Section 6). An unmottled, heavily to completely bioturbated interval occurs from 31 to 69 cm.",,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,
342-U1404B-22H-CC-A,342,U1404,B,22,22-CC,H,CC,A,0,31,193.57,193.93,,clay [Leg339],,clay ,5GY 5/1 (greenish gray),,,,moderate_339 [DB91],4,,Relatively fewer brown mottles (as is observed at the end of Section 5 and through Section 6 an 7). Darker mottling resumes at 19 cm in the CC.,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,
342-U1404B-23H-1-A,342,U1404,B,23,23-1,H,1,A,0,150,193.6,195.1,,clay [Leg339],,clay ,5GY 5/1 (greenish gray),,,,moderate_339 [DB91],4,,"Section 1 is predominately a heavily mottled and layered browner greenish grey (10Y 5/1) clay (0-21 cm and 58-93 cm). A slightly bluer, less mottled interval (21-58 cm) and an interval characterized by centimeter scale ?sulfide layering (111-150 cm) occur. Bioturbation ranges from moderate to complete, and notably includes Zoophycus burrows. The darkest (10Y 4/1), broadest ?sulfide layers occur between 118 and 123 cm.",,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,
342-U1404B-23H-2-A,342,U1404,B,23,23-2,H,2,A,0,150,195.1,196.6,,clay [Leg339],,clay ,5GY 5/1 (greenish gray),,,,moderate_339 [DB91],4,,"Section 2 is predominately a heavily mottled and layered browner greenish grey (10Y 5/1) clay (0-21 cm and 58-93 cm). The degree of mottling and layer (attributed to bioturbation of sulfides) varies throughout with moderate density of mottling and layering from 0-21 and 129-150 cm and heavy brown (5GY 5/1) mottling from 40-122.  A green, ?glaconite nodule occurs from 23-26 cm (during a interval of relatively heavy bioturbation), followed by a green horizon at 53-56 cm, mm-scale green layers are also found from 0-21 cm. A pronounced brown layer is situated at 120-129 cm.
",,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,
342-U1404B-23H-3-A,342,U1404,B,23,23-3,H,3,A,0,150,196.6,198.1,,clay [Leg339],,clay ,5GY 5/1 (greenish gray),,,,moderate_339 [DB91],4,,Indistinct mm to cm scale mottling and layering throughout.,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,
342-U1404B-23H-4-A,342,U1404,B,23,23-4,H,4,A,0,60,198.1,198.7,,clay [Leg339],,clay ,5GY 5/1 (greenish gray),,,,moderate_339 [DB91],4,,Utterly disturbed by coring.,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,
342-U1404B-23H-5-A,342,U1404,B,23,23-5,H,5,A,0,57,198.7,199.27,,clay [Leg339],,clay ,5GY 5/1 (greenish gray),,,,,,,Utterly disturbed by flow-in. It is utterly disturbing indeed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,
342-U1404B-23H-6-A,342,U1404,B,23,23-6,H,6,A,0,91,199.27,200.18,,clay [Leg339],,clay ,5GY 5/1 (greenish gray),,,,,,,Utterly disturbed by flow-in.,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,
342-U1404B-23H-7-A,342,U1404,B,23,23-7,H,7,A,0,150,200.18,201.68,,clay [Leg339],,clay ,5GY 5/1 (greenish gray),,,,,,,Utterly disturbed by flow-in.,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,
342-U1404B-23H-CC-A,342,U1404,B,23,23-CC,H,CC,A,0,55,201.68,202.28,,clay [Leg339],,clay ,5GY 5/1 (greenish gray),,,,,,,Utterly disturbed by flow-in.,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,
342-U1404B-24H-1-A,342,U1404,B,24,24-1,H,1,A,0,40,202.2,202.6,,clay [Leg339],,clay ,5Y 4/2 (olive gray),,,,slight_339 [DB91],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,
342-U1404B-24H-1-A,342,U1404,B,24,24-1,H,1,A,40,150,202.6,203.7,,clay [Leg339],,clay ,2.5y 5/3 (light olive brown),,,,slight_339 [DB91],3,,"135-150cm mottled with pale burrow fill and the base is 2.5Y 6/5 (light yellowish brown.
",,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,
342-U1404B-24H-2-A,342,U1404,B,24,24-2,H,2,A,0,55,203.7,204.25,,nannofossil ooze [Leg339],,nannofossil ooze ,2.5Y 6/2 (light brownish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1404B-24H-2-A,342,U1404,B,24,24-2,H,2,A,55,150,204.25,205.2,,nannofossil ooze [Leg339],,nannofossil ooze ,2.5Y 7/1 (light gray),layering,,,moderate_339 [DB91],4,,Layering particlularly present between 98cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1404B-24H-3-A,342,U1404,B,24,24-3,H,3,A,0,85,205.2,206.05,,nannofossil ooze [Leg339],,nannofossil ooze ,2.5Y 7/1 (light gray),,,,moderate_339 [DB91],4,,Dinstinctive light layer at 52cm and a light zone between 86 to 104cm ,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1404B-24H-3-A,342,U1404,B,24,24-3,H,3,A,85,150,205.2,206.05,,nannofossil ooze [Leg339],,nannofossil ooze ,2.5Y 7/1 (light gray),,,,moderate_339 [DB91],4,,Dinstinctive light layer at 52cm and a light zone between 86 to 104cm ,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1404B-24H-4-A,342,U1404,B,24,24-4,H,4,A,0,140,206.7,208.1,clayey [Leg339],nannofossil ooze [Leg339],,clayey [Leg339] nannofossil ooze ,2.5Y 6/3 (light yellowish brown),,,,moderate_339 [DB91],4,,"Reddish zone from 70cm to the top, the color change is gradual to the 2.5Y 6/3 (light yellowish brown) from 10YR 6/3 (pale brown)
",,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey [Leg339]  nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1404B-24H-5-A,342,U1404,B,24,24-5,H,5,A,0,63,208.1,208.73,clayey [Leg339],nannofossil ooze [Leg339],,clayey [Leg339] nannofossil ooze ,2.5Y 6/3 (light yellowish brown),,,,moderate_339 [DB91],4,,"Similar grading from the 2.5Y 6/3 (light yellowish brown) reddish zone at the bottom of the section to a 'greyer' top of the section.
",,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey [Leg339]  nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1404B-25H-1-A,342,U1404,B,25,25-1,H,1,A,0,150,208.7,210.2,,clay [Leg339],with nannofossils [Leg339],clay  with nannofossils [Leg339],2.5Y 6/2 (light brownish gray),,,,moderate_339 [DB91],4,,"Sublte grey to brown variation down to 2.5Y 7/1 (light gray)
",,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay   with nannofossils [Leg339],,,,,,,
