Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithologic unit (preliminary),Lithology prefix,Lithology principal name,Lithology suffix,Lithology prefix+name [read only],Lithology prefix+name+suffix [read only],Lithology name+suffix [read only],Lithology color (simple),Lithology color (Munsell),Lithology lithification,Lithology ave. grain size class,Lithology ave. grain size rank [read only],Lithology max. grain size class,Lithology max. grain size rank [read only],General interval comment,Bottom contact or boundary geometry,Bottom contact or boundary definition,Bottom contact or boundary attitude,Layer or bedding thickness,Sorting,Grading,Sedimentary structure,Bioturbation intensity,Bioturbation intensity rank [read only],Diagenetic structure,Diagenetic constituent,Diagenetic constituent composition,Macrofossil,Macrofossil abundance name,Clasts (>2 mm) DOMINANT,File Data,Ship File Links,Shore File Links
361,U1476,A,7,7-1,H,1,A,0,150,53.2,54.7,2,foraminifer rich,nannofossil ooze [2014],with silt,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with silt,nannofossil ooze with silt,light gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic startification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,
361,U1476,A,7,7-2,H,2,A,0,150,54.7,56.2,2,foraminifer rich,nannofossil ooze [2014],with silt,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with silt,nannofossil ooze with silt,light gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic startification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,
361,U1476,A,7,7-3,H,3,A,0,150,56.2,57.7,2,foraminifer rich,nannofossil ooze [2014],with silt,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with silt,nannofossil ooze with silt,light gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic startification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,
361,U1476,A,7,7-4,H,4,A,0,150,57.7,59.2,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic startification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,
361,U1476,A,7,7-5,H,5,A,0,150,59.2,60.7,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic startification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,
361,U1476,A,7,7-6,H,6,A,0,145,60.7,62.15,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic startification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,
361,U1476,A,7,7-7,H,7,A,0,65,62.2,62.85,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic startification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,
361,U1476,A,7,7-CC,H,CC,A,0,18,62.85,63.03,2,foraminifer rich,nannofossil ooze [2014],with silt,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with silt,nannofossil ooze with silt,light gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic startification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,
361,U1476,A,8,8-1,H,1,A,0,23,62.7,62.93,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,
361,U1476,A,8,8-1,H,1,A,23,61,62.93,63.31,2,foraminifer rich,nannofossil ooze [2014],with silt,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with silt,nannofossil ooze with silt,dark greenish gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,,,,,mineral,,,,,,,
361,U1476,A,8,8-1,H,1,A,61,150,63.31,64.2,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,,,,,mineral,,,,,,,
361,U1476,A,8,8-2,H,2,A,0,131,64.2,65.51,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic startification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,
361,U1476,A,8,8-2,H,2,A,131,150,65.51,65.7,2,foraminifer rich,nannofossil ooze [2014],with foraminifers,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,dark greenish gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,
361,U1476,A,8,8-3,H,3,A,0,12,65.7,65.82,2,foraminifer rich,nannofossil ooze [2014],with silt,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with silt,nannofossil ooze with silt,dark greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,
361,U1476,A,8,8-3,H,3,A,12,150,65.82,67.2,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,greenish gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,
361,U1476,A,8,8-4,H,4,A,0,124,67.2,68.44,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,
361,U1476,A,8,8-4,H,4,A,124,150,68.44,68.7,2,foraminifer rich,nannofossil ooze [2014],with silt,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with silt,nannofossil ooze with silt,dark greenish gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,
361,U1476,A,8,8-5,H,5,A,0,8,68.7,68.78,2,foraminifer rich,nannofossil ooze [2014],with silt,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with silt,nannofossil ooze with silt,dark greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,
361,U1476,A,8,8-5,H,5,A,8,50,68.78,69.2,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,greenish gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,
361,U1476,A,8,8-5,H,5,A,50,87,69.2,69.57,2,foraminifer rich,nannofossil ooze [2014],with silt,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with silt,nannofossil ooze with silt,dark greenish gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,
361,U1476,A,8,8-5,H,5,A,87,150,69.57,70.2,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,greenish gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,
361,U1476,A,8,8-6,H,6,A,0,145,70.2,71.65,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,
361,U1476,A,8,8-7,H,7,A,0,56,71.7,72.26,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,
361,U1476,A,8,8-CC,H,CC,A,0,24,72.26,72.5,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,
361,U1476,A,9,9-1,H,1,A,0,150,72.2,73.7,2,foraminifer bearing,nannofossil ooze [2014],with silt,foraminifer bearing nannofossil ooze,foraminifer bearing nannofossil ooze with silt,nannofossil ooze with silt,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,
361,U1476,A,9,9-2,H,2,A,0,150,73.7,75.2,2,foraminifer bearing,nannofossil ooze [2014],with silt,foraminifer bearing nannofossil ooze,foraminifer bearing nannofossil ooze with silt,nannofossil ooze with silt,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,
361,U1476,A,9,9-3,H,3,A,0,150,75.2,76.7,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,
361,U1476,A,9,9-4,H,4,A,0,150,76.7,78.2,2,foraminifer bearing,nannofossil ooze [2014],with silt,foraminifer bearing nannofossil ooze,foraminifer bearing nannofossil ooze with silt,nannofossil ooze with silt,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,
361,U1476,A,9,9-5,H,5,A,0,150,78.2,79.7,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,
361,U1476,A,9,9-6,H,6,A,0,145,79.7,81.15,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,
361,U1476,A,9,9-7,H,7,A,0,70,81.2,81.9,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,slight,1,,mineral,pyrite,,,,,,
361,U1476,A,9,9-CC,H,CC,A,0,27,81.9,82.17,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,
361,U1476,A,10,10-1,H,1,A,0,150,81.7,83.2,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,
361,U1476,A,10,10-2,H,2,A,0,150,83.2,84.7,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,
361,U1476,A,10,10-3,H,3,A,0,150,84.7,86.2,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,
361,U1476,A,10,10-4,H,4,A,0,150,86.2,87.7,2,foraminifer bearing,nannofossil ooze [2014],with silt,foraminifer bearing nannofossil ooze,foraminifer bearing nannofossil ooze with silt,nannofossil ooze with silt,greenish gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,
361,U1476,A,10,10-5,H,5,A,0,150,87.7,89.2,2,foraminifer bearing,nannofossil ooze [2014],with silt,foraminifer bearing nannofossil ooze,foraminifer bearing nannofossil ooze with silt,nannofossil ooze with silt,greenish gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,
361,U1476,A,10,10-6,H,6,A,0,145,89.2,90.65,2,foraminifer bearing,nannofossil ooze [2014],with silt,foraminifer bearing nannofossil ooze,foraminifer bearing nannofossil ooze with silt,nannofossil ooze with silt,greenish gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,
361,U1476,A,10,10-7,H,7,A,0,62,90.7,91.32,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,
361,U1476,A,10,10-CC,H,CC,A,0,25,91.32,91.57,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,
361,U1476,A,11,11-1,H,1,A,0,81.5,91.2,92.015,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,Chondrites,moderate,2,,mineral,pyrite,,,,,,
361,U1476,A,11,11-1,H,1,A,81.5,150,92.015,92.7,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,light greenish gray,GLEY 1 7/10Y (light greenish grey),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification and erosional contact,curviplanar,sharp,horizontal,,,,burrows,moderate,2,,mineral,pyrite,,,,,,
361,U1476,A,11,11-2,H,2,A,0,150,92.7,94.2,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,contourite,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,
361,U1476,A,11,11-3,H,3,A,0,150,94.2,95.7,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,
361,U1476,A,11,11-4,H,4,A,0,150,95.7,97.2,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,contourite,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,
361,U1476,A,11,11-5,H,5,A,0,150,97.2,98.7,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,contourite,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,
361,U1476,A,11,11-6,H,6,A,0,145,98.7,100.15,2,foraminifer bearing,nannofossil ooze [2014],with silt,foraminifer bearing nannofossil ooze,foraminifer bearing nannofossil ooze with silt,nannofossil ooze with silt,greenish gray,GLEY 1 5/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,
361,U1476,A,11,11-7,H,7,A,0,70,100.2,100.9,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,contourite,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,
361,U1476,A,11,11-CC,H,CC,A,0,24,100.9,101.14,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,
361,U1476,A,12,12-1,H,1,A,0,150,100.7,102.2,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,
361,U1476,A,12,12-2,H,2,A,0,150,102.2,103.7,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,slight,1,,mineral,pyrite,,,,,,
361,U1476,A,12,12-3,H,3,A,0,150,103.7,105.2,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,
361,U1476,A,12,12-4,H,4,A,0,150,105.2,106.7,2,foraminifer bearing,nannofossil ooze [2014],with silt,foraminifer bearing nannofossil ooze,foraminifer bearing nannofossil ooze with silt,nannofossil ooze with silt,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,
361,U1476,A,12,12-5,H,5,A,0,150,106.7,108.2,2,foraminifer bearing,nannofossil ooze [2014],with silt,foraminifer bearing nannofossil ooze,foraminifer bearing nannofossil ooze with silt,nannofossil ooze with silt,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,
361,U1476,A,12,12-6,H,6,A,0,145,108.2,109.65,2,foraminifer bearing,nannofossil ooze [2014],with silt,foraminifer bearing nannofossil ooze,foraminifer bearing nannofossil ooze with silt,nannofossil ooze with silt,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,
361,U1476,A,12,12-7,H,7,A,0,69,109.7,110.39,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,
361,U1476,A,12,12-CC,H,CC,A,0,7,110.39,110.46,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,slight,1,,mineral,pyrite,,,,,,
361,U1476,A,13,13-1,H,1,A,0,150,110.2,111.7,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,
361,U1476,A,13,13-2,H,2,A,0,150,111.7,113.2,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,
361,U1476,A,13,13-3,H,3,A,0,150,113.2,114.7,2,foraminifer bearing,nannofossil ooze [2014],with silt,foraminifer bearing nannofossil ooze,foraminifer bearing nannofossil ooze with silt,nannofossil ooze with silt,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,
361,U1476,A,13,13-4,H,4,A,0,150,114.7,116.2,2,foraminifer bearing,nannofossil ooze [2014],with silt,foraminifer bearing nannofossil ooze,foraminifer bearing nannofossil ooze with silt,nannofossil ooze with silt,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,
361,U1476,A,13,13-5,H,5,A,0,150,116.2,117.7,2,foraminifer bearing,nannofossil ooze [2014],with silt,foraminifer bearing nannofossil ooze,foraminifer bearing nannofossil ooze with silt,nannofossil ooze with silt,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,slight,1,,mineral,pyrite,,,,,,
361,U1476,A,13,13-6,H,6,A,0,144,117.7,119.14,2,foraminifer bearing,nannofossil ooze [2014],with silt,foraminifer bearing nannofossil ooze,foraminifer bearing nannofossil ooze with silt,nannofossil ooze with silt,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,
361,U1476,A,13,13-7,H,7,A,0,65,119.2,119.85,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,
361,U1476,A,13,13-CC,H,CC,A,0,30,119.85,120.15,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,
361,U1476,A,14,14-1,H,1,A,0,150,119.7,121.2,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,
361,U1476,A,14,14-2,H,2,A,0,150,121.2,122.7,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,
361,U1476,A,14,14-3,H,3,A,0,150,122.7,124.2,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,
361,U1476,A,14,14-4,H,4,A,0,150,124.2,125.7,2,,nannofossil ooze [2014],with foraminifers,nannofossil ooze,nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,Chondrites,moderate,2,,mineral,pyrite,,,,,,
361,U1476,A,14,14-4,H,4,A,0,150,124.2,125.7,2,,,,,,,,,,,,,,,,,,,,,burrows,,,,,,,,,,,
