Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],MAJ Lith. Prefix,MAJ Lith. Principal name,MAJ Lith. Suffix,MAJ Lith. prefix+name+suffix,MAJ Lith. color,"Layer, boundary, lamination, grading",Diagenetic constituent,Diagenetic constituent composition,Bioturbation intensity,Bioturbation intensity rank,Deformational structures,General interval comment,MIN Lith. Prefix,MIN Lith. Principal name,MIN Lith. Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Bottom contact definition,Layer or bedding thickness,Clasts abundance,Clast 1 igneous [%],Clast 1 igneous -  grain size,Clast 2 sediment [%],Clast 2 sediment grain size,Clast 3 -other lithology [%],Clast 3 -other lithology grain size,Diagenetic structure,Macrofossil,Macrofossil abundance name,MAJ Lith. prefix + name,MAJ Lith. name+suffix,MAJ lith. Abundance (%),MAJ lith. Ave. grain size,MAJ Lith. ave. grain size rank,MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,File Data
342-U1410B-10H-2-A,342,U1410,B,10,10-2,H,2,A,77.0,150.0,78.57,79.3,nannofossil [Leg339],clay [Leg339],,nannofossil  clay,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,Sulfide mottling and brown burrows throughout. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay,clay,,,,,,
342-U1410B-10H-3-A,342,U1410,B,10,10-3,H,3,A,0.0,22.0,79.3,79.52,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze with foraminifers [Leg339],10Y 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,Sulfide mottling and brown burrows throughout. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze,nannofossil ooze  with foraminifers [Leg339],,,,,,
342-U1410B-10H-3-A,342,U1410,B,10,10-3,H,3,A,22.0,75.0,79.52,80.05,nannofossil [Leg339],clay [Leg339],,nannofossil  clay,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,Sulfide mottling and brown burrows throughout. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay,clay,,,,,,
342-U1410B-10H-3-A,342,U1410,B,10,10-3,H,3,A,75.0,93.0,80.05,80.23,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze with foraminifers [Leg339],10Y 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,Sulfide mottling and brown burrows throughout. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze,nannofossil ooze  with foraminifers [Leg339],,,,,,
342-U1410B-10H-3-A,342,U1410,B,10,10-3,H,3,A,93.0,143.0,80.23,80.73,nannofossil [Leg339],clay [Leg339],,nannofossil  clay,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,Sulfide mottling and brown burrows throughout. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay,clay,,,,,,
342-U1410B-10H-3-A,342,U1410,B,10,10-3,H,3,A,143.0,150.0,80.73,80.8,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze with foraminifers [Leg339],10Y 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,Sulfide mottling and brown burrows throughout. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze,nannofossil ooze  with foraminifers [Leg339],,,,,,
342-U1410B-10H-4-A,342,U1410,B,10,10-4,H,4,A,0.0,20.0,80.8,81.0,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze with foraminifers [Leg339],10Y 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,Sulfide mottling and brown burrows throughout. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze,nannofossil ooze  with foraminifers [Leg339],,,,,,
342-U1410B-10H-4-A,342,U1410,B,10,10-4,H,4,A,20.0,69.0,81.0,81.49,nannofossil [Leg339],clay [Leg339],,nannofossil  clay,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,Sulfide mottling and brown burrows throughout. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay,clay,,,,,,
342-U1410B-10H-4-A,342,U1410,B,10,10-4,H,4,A,69.0,105.0,81.49,81.85,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze with foraminifers [Leg339],10Y 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,Sulfide mottling and brown burrows throughout. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze,nannofossil ooze  with foraminifers [Leg339],,,,,,
342-U1410B-10H-4-A,342,U1410,B,10,10-4,H,4,A,105.0,150.0,81.85,82.3,nannofossil [Leg339],clay [Leg339],,nannofossil  clay,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,Sulfide mottling and brown burrows throughout. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay,clay,,,,,,
342-U1410B-10H-5-A,342,U1410,B,10,10-5,H,5,A,0.0,33.0,82.3,82.63,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze with foraminifers [Leg339],10Y 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,Sulfide mottling and brown burrows throughout. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze,nannofossil ooze  with foraminifers [Leg339],,,,,,
342-U1410B-10H-5-A,342,U1410,B,10,10-5,H,5,A,33.0,56.0,82.63,82.86,nannofossil [Leg339],clay [Leg339],,nannofossil  clay,10GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,Sulfide mottling and brown burrows throughout. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay,clay,,,,,,
342-U1410B-10H-5-A,342,U1410,B,10,10-5,H,5,A,56.0,76.0,82.86,83.06,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze with foraminifers [Leg339],10Y 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,"Disseminated greener blebs, looks like the over and underlying material. Sulfide mottling and brown burrows throughout. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze,nannofossil ooze  with foraminifers [Leg339],,,,,,
342-U1410B-10H-5-A,342,U1410,B,10,10-5,H,5,A,76.0,82.0,83.06,83.12,nannofossil [Leg339],clay [Leg339],,nannofossil  clay,10GY 5/1 (greenish gray),,,,moderate_339 [DB91],4,,"Disseminated lighter and darker blebs throughout, looks like a blebby mixture of overlying and underlying material. Sulfide mottling and brown burrows throughout. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay,clay,,,,,,
342-U1410B-10H-5-A,342,U1410,B,10,10-5,H,5,A,82.0,137.0,83.12,83.67,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze with foraminifers [Leg339],10Y 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,Disseminated greener blebs and burrows throughout. looks like a blebby mixture of overlying and underlying material. Sulfide mottling and brown burrows throughout. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze,nannofossil ooze  with foraminifers [Leg339],,,,,,
342-U1410B-10H-5-A,342,U1410,B,10,10-5,H,5,A,137.0,150.0,83.67,83.8,nannofossil [Leg339],clay [Leg339],,nannofossil  clay,10GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,Upper contact looks like broken up darker green material. looks like a blebby mixture of overlying and underlying material. Sulfide mottling and brown burrows throughout. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay,clay,,,,,,
342-U1410B-10H-6-A,342,U1410,B,10,10-6,H,6,A,0.0,33.0,83.8,84.13,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze with foraminifers [Leg339],10Y 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,Large darker green (5GY 5/1) blebs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze,nannofossil ooze  with foraminifers [Leg339],,,,,,
342-U1410B-10H-6-A,342,U1410,B,10,10-6,H,6,A,33.0,47.0,84.13,84.27,nannofossil [Leg339],clay [Leg339],,nannofossil  clay,10GY 5/1 (greenish gray),,,,moderate_339 [DB91],4,,Layer composed of greenish grey blebs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay,clay,,,,,,
342-U1410B-10H-6-A,342,U1410,B,10,10-6,H,6,A,47.0,66.0,84.27,84.46,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze with foraminifers [Leg339],10Y 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,Disseminated lighter and darker blebs. looks like a blebby mixture of overlying and underlying material. Sulfide mottling and brown burrows throughout. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze,nannofossil ooze  with foraminifers [Leg339],,,,,,
342-U1410B-10H-6-A,342,U1410,B,10,10-6,H,6,A,66.0,130.0,84.46,85.1,nannofossil [Leg339],clay [Leg339],,nannofossil  clay,10GY 5/1 (greenish gray),,,,moderate_339 [DB91],4,,Irregular tan layer at 97cm. looks like a blebby mixture of overlying and underlying material. Sulfide mottling and brown burrows throughout. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay,clay,,,,,,
342-U1410B-10H-7-A,342,U1410,B,10,10-7,H,7,A,0.0,23.0,85.1,85.33,nannofossil [Leg339],clay [Leg339],,nannofossil  clay,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,Several greener layers. sulfides and brown mottles throughout.,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay,clay,,,,,,
342-U1410B-10H-7-A,342,U1410,B,10,10-7,H,7,A,23.0,63.0,85.33,85.73,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10GY 5/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-11H-1-A,342,U1410,B,11,11-1,H,1,A,54.0,150.0,85.8,87.3,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,greener layers at 80-83 cm. sulfides and brown mottles throughout.,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-11H-2-A,342,U1410,B,11,11-2,H,2,A,0.0,150.0,87.3,88.8,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,"Several greener layers (10 cm, 11 cm, 33 cm, 131-132 cm. 135-136 cm). sulfides and brown mottles throughout.",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-11H-3-A,342,U1410,B,11,11-3,H,3,A,0.0,150.0,88.8,90.3,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,"Several distinct greener layers (33 cm, 40 cm, 47 cm), bundles of less diastinctive green layers 124-135 cm. sulfides and brown mottles  are more commen between 50 and 90 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-11H-4-A,342,U1410,B,11,11-4,H,4,A,0.0,15.0,90.3,90.45,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,mottling by brown suylfide blebs common,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-11H-4-A,342,U1410,B,11,11-4,H,4,A,15.0,65.0,90.45,90.95,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,"mottling by brown suylfide blebs common, greenish layers at 65 and 66 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-11H-4-A,342,U1410,B,11,11-4,H,4,A,65.0,95.0,90.95,91.25,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-11H-4-A,342,U1410,B,11,11-4,H,4,A,95.0,110.0,91.25,91.4,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,mottling by brown sulfide blebs common,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-11H-5-A,342,U1410,B,11,11-5,H,5,A,20.0,25.0,91.4,91.65,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1410B-11H-5-A,342,U1410,B,11,11-5,H,5,A,25.0,59.0,91.65,91.99,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,greenish layers common between 25 and 33 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-12H-1-A,342,U1410,B,12,12-1,H,1,A,0.0,34.5,90.8,91.145,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,mottling by brown sulfide blebs common in this section,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-12H-1-A,342,U1410,B,12,12-1,H,1,A,34.5,80.0,91.145,91.6,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,green layers between (10GY 5/1) between 35 and 41 cm and 58-60 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-12H-1-A,342,U1410,B,12,12-1,H,1,A,80.0,103.0,91.6,91.83,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-12H-1-A,342,U1410,B,12,12-1,H,1,A,103.0,150.0,91.83,92.3,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-12H-2-A,342,U1410,B,12,12-2,H,2,A,0.0,30.0,92.3,92.6,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-12H-2-A,342,U1410,B,12,12-2,H,2,A,30.0,70.0,92.6,93.0,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,green layers between (10GY 5/1) between 30 and 35 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-12H-2-A,342,U1410,B,12,12-2,H,2,A,70.0,100.0,93.0,93.3,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,less mottled,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-12H-2-A,342,U1410,B,12,12-2,H,2,A,100.0,127.0,93.3,93.57,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,green layers between 103 and 105 cm and 119-120 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-12H-2-A,342,U1410,B,12,12-2,H,2,A,127.0,150.0,93.57,93.8,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-12H-3-A,342,U1410,B,12,12-3,H,3,A,0.0,58.0,93.8,94.38,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,slightly mottled,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-12H-3-A,342,U1410,B,12,12-3,H,3,A,58.0,72.0,94.38,94.52,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,10Y 8/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1410B-12H-3-A,342,U1410,B,12,12-3,H,3,A,72.0,112.0,94.52,94.92,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,"greenish layer 82, 83 and 95 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-12H-3-A,342,U1410,B,12,12-3,H,3,A,112.0,127.0,94.92,95.07,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,N 8 (white),,,,moderate_339 [DB91],4,,"greyish sulfide rich layer, Zoophycos burrows",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1410B-12H-3-A,342,U1410,B,12,12-3,H,3,A,127.0,150.0,95.07,95.3,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,greenish layer at the base 148-150 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-12H-4-A,342,U1410,B,12,12-4,H,4,A,0.0,52.0,95.3,95.82,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-12H-4-A,342,U1410,B,12,12-4,H,4,A,52.0,87.0,95.82,96.17,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,greenish layer at the top 52 and 54 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-12H-4-A,342,U1410,B,12,12-4,H,4,A,87.0,125.0,96.17,96.55,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-12H-4-A,342,U1410,B,12,12-4,H,4,A,125.0,150.0,96.55,96.8,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-12H-5-A,342,U1410,B,12,12-5,H,5,A,0.0,51.0,96.8,97.31,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,strongly mottled by sulfide blebs,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-12H-5-A,342,U1410,B,12,12-5,H,5,A,51.0,69.0,97.31,97.49,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1410B-12H-5-A,342,U1410,B,12,12-5,H,5,A,69.0,111.0,97.49,97.91,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,greenish layer at 75-76 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-12H-5-A,342,U1410,B,12,12-5,H,5,A,111.0,127.0,97.91,98.07,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1410B-12H-5-A,342,U1410,B,12,12-5,H,5,A,127.0,150.0,98.07,98.3,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,greenish layers 135-136 cm and at 145 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-12H-6-A,342,U1410,B,12,12-6,H,6,A,0.0,26.0,98.3,98.56,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-12H-6-A,342,U1410,B,12,12-6,H,6,A,26.0,44.0,98.56,98.74,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1410B-12H-6-A,342,U1410,B,12,12-6,H,6,A,44.0,87.0,98.74,99.17,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,several indistinctive greenish layers,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-12H-6-A,342,U1410,B,12,12-6,H,6,A,87.0,120.0,99.17,99.5,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-12H-6-A,342,U1410,B,12,12-6,H,6,A,120.0,150.0,99.5,99.8,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-12H-7-A,342,U1410,B,12,12-7,H,7,A,0.0,64.0,99.8,100.44,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,Zoophycos,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-12H-CC-A,342,U1410,B,12,12-CC,H,CC,A,0.0,10.0,100.44,100.61,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,greenish layers 122-127 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-13H-1-A,342,U1410,B,13,13-1,H,1,A,3.0,10.0,100.3,100.4,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,N 8 (white),,,,moderate_339 [DB91],4,,"mottled by greenish and brownish sulfide blebs, indistinctive greenish layers in the darker intervals of this section",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1410B-13H-1-A,342,U1410,B,13,13-1,H,1,A,10.0,48.0,100.4,100.78,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-13H-1-A,342,U1410,B,13,13-1,H,1,A,48.0,64.0,100.78,100.94,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1410B-13H-1-A,342,U1410,B,13,13-1,H,1,A,64.0,94.0,100.94,101.24,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 5/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-13H-1-A,342,U1410,B,13,13-1,H,1,A,94.0,118.0,101.24,101.48,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1410B-13H-1-A,342,U1410,B,13,13-1,H,1,A,118.0,150.0,101.48,101.8,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-13H-2-A,342,U1410,B,13,13-2,H,2,A,0.0,11.0,101.8,101.91,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-13H-2-A,342,U1410,B,13,13-2,H,2,A,11.0,27.0,101.91,102.07,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1410B-13H-2-A,342,U1410,B,13,13-2,H,2,A,27.0,66.0,102.07,102.46,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-13H-2-A,342,U1410,B,13,13-2,H,2,A,66.0,89.0,102.46,102.69,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,N 8 (white),,,,moderate_339 [DB91],4,,gradual change on bottom and top,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1410B-13H-2-A,342,U1410,B,13,13-2,H,2,A,89.0,103.0,102.69,102.83,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,several greenish layers,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-13H-2-A,342,U1410,B,13,13-2,H,2,A,103.0,130.0,102.83,103.1,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 5/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
