Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithologic unit (preliminary),Sample domain number (if >1 domain),Sample domain name (if >1 domain),Domain relative abundance [%],Lithology Prefix,Lithology Principal name,Lithology Suffix,Lith. prefix+name+suffix,Lithological Accessories 1,Lithological Accessories 2,Lithology color,Layer/Beddding, Lamination,Grading,Other sedimentary feature,Layer or bedding thickness,Lithology avg. grain size ,Lithology avg. grain size rank,Diagenetic constituent,Diagenetic constituent composition,Bioturbation intensity,Bioturbation intensity rank,General interval comment,Bottom contact or boundary type,Bottom contact geometry,Bottom contact definition,Clasts abundance,Clasts [%],Clast -  grain size,Diagenetic structure,Macrofossil,Macrofossil abundance name,Lithology prefix + name,Lithology name+suffix,Ship File Links,Shore File Links,File Data
371-U1509A-29R-3-A,0,150,253.14,254.64,,,,,,nannofossil chalk [Leg339],with bioclasts,nannofossil chalk with bioclasts,,,GLEY 1 8/5GY (light greenish gray),,,,,,silt [W22_1],2,,,slight [B06],2,Common green and black laminae. dip = 20deg,,,,,,,,,,nannofossil chalk,nannofossil chalk with bioclasts,,,
371-U1509A-29R-4-A,0,150,254.64,256.14,,,,,,nannofossil chalk [Leg339],with bioclasts,nannofossil chalk with bioclasts,,,GLEY 1 8/5GY (light greenish gray),,,,,,silt [W22_1],2,,,moderate [B06],3,Common green and black laminae. dip = 20deg,,,,,,,,,,nannofossil chalk,nannofossil chalk with bioclasts,,,
371-U1509A-29R-5-A,0,89.5,256.14,257.035,,,,,,nannofossil chalk [Leg339],with bioclasts,nannofossil chalk with bioclasts,,,GLEY 1 8/5GY (light greenish gray),,,,,,silt [W22_1],2,,,moderate [B06],3,Common green and black laminae. dip = 20deg. bottom is inclined (20deg dip),color boundary or contact,,sharp,,,,,,,nannofossil chalk,nannofossil chalk with bioclasts,,,
371-U1509A-29R-5-A,89.5,150,257.035,257.64,,,,,,nannofossil chalk [Leg339],with bioclasts,nannofossil chalk with bioclasts,clay,radiolarians,GLEY 1 7/5GY (light greenish grey),,,,,,silt [W22_1],2,,,moderate [B06],3,Common green and black laminae. dip = 20deg,,,,,,,,,,nannofossil chalk,nannofossil chalk with bioclasts,,,
371-U1509A-29R-6-A,0,140,257.64,259.04,,,,,,nannofossil chalk [Leg339],with bioclasts,nannofossil chalk with bioclasts,clay,radiolarians,GLEY 1 7/5GY (light greenish grey),,,,,,silt [W22_1],2,,,moderate [B06],3,,,,,,,,,,,nannofossil chalk,nannofossil chalk with bioclasts,,,
371-U1509A-29R-7-A,0,67,259.14,259.81,,,,,,nannofossil chalk [Leg339],with bioclasts,nannofossil chalk with bioclasts,clay,radiolarians,GLEY 1 7/5GY (light greenish grey),,,,,,silt [W22_1],2,,,moderate [B06],3,,,,,,,,,,,nannofossil chalk,nannofossil chalk with bioclasts,,,
371-U1509A-29R-CC-A,0,12,259.81,259.93,,,,,,nannofossil chalk [Leg339],with bioclasts,nannofossil chalk with bioclasts,clay,radiolarians,GLEY 1 7/5GY (light greenish grey),,,,,,silt [W22_1],2,,,moderate [B06],3,,,,,,,,,,,nannofossil chalk,nannofossil chalk with bioclasts,,,
371-U1509A-30R-1-A,0,150,259.7,261.2,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,foraminifers,radiolarians,GLEY 1 7/5GY (light greenish grey),,,,,,silt [W22_1],2,,,moderate [B06],3,Darker laminae dip ~45 degrees,,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-30R-2-A,0,125,261.2,262.45,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,foraminifers,radiolarians,GLEY 1 7/5GY (light greenish grey),,,,,,silt [W22_1],2,,,moderate [B06],3,Darker laminae dip ~45 degrees,,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-30R-3-A,0,150,262.45,263.95,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,foraminifers,radiolarians,GLEY 1 7/5GY (light greenish grey),,,,,,silt [W22_1],2,,,moderate [B06],3,Darker laminae dip ~45 degrees,,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-30R-4-A,0,150,263.95,265.45,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,foraminifers,radiolarians,GLEY 1 7/5GY (light greenish grey),,,,,,silt [W22_1],2,,,moderate [B06],3,Darker laminae dip ~45 degrees,,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-30R-5-A,0,105,265.45,266.5,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,foraminifers,radiolarians,GLEY 1 7/5GY (light greenish grey),,,,,,silt [W22_1],2,,,sparse [B06],1,Darker laminae dip ~45 degrees,,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-30R-6-A,0,61,266.5,267.11,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,foraminifers,radiolarians,GLEY 1 7/5GY (light greenish grey),,,,,,silt [W22_1],2,,,sparse [B06],1,Darker laminae dip ~45 degrees,,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-30R-CC-A,0,24,267.11,267.35,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,foraminifers,radiolarians,GLEY 1 7/5GY (light greenish grey),,,,,,silt [W22_1],2,,,sparse [B06],1,Darker laminae dip ~45 degrees,,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-31R-1-A,0,150,269.3,270.8,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,GLEY 1 7/5GY (light greenish grey),,,,,,silt [W22_1],2,,,sparse [B06],1,Darker laminae dip ~20 degrees,,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-31R-2-A,0,138,270.8,272.18,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,GLEY 1 7/5GY (light greenish grey),,,,,,silt [W22_1],2,,,sparse [B06],1,vey thin cracks dip ~30 degrees,,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-31R-3-A,0,148,272.18,273.66,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,GLEY 1 7/5GY (light greenish grey),,,,,,silt [W22_1],2,,,sparse [B06],1,Darker laminae dip ~40 degrees,,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-31R-4-A,0,150,273.66,275.16,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,GLEY 1 7/5GY (light greenish grey),,,,,,silt [W22_1],2,,,sparse [B06],1,tilted bioturbations dip ~40 degrees,,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-31R-5-A,0,150,275.16,276.66,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,GLEY 1 7/5GY (light greenish grey),,,,,,silt [W22_1],2,,,sparse [B06],1,tilted bioturbations dip ~40 degrees,,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-31R-6-A,0,118,276.66,277.84,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,GLEY 1 7/5GY (light greenish grey),,,,,,silt [W22_1],2,,,sparse [B06],1,,,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-31R-7-A,0,81,277.99,278.8,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,GLEY 1 7/5GY (light greenish grey),,,,,,silt [W22_1],2,,,sparse [B06],1,,,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-32R-1-A,0,145,278.9,280.35,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,GLEY 1 7/5GY (light greenish grey),,,,,,silt [W22_1],2,,,slight [B06],2,,,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-32R-2-A,0,153,280.35,281.88,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,GLEY 1 7/5GY (light greenish grey),,,,,,silt [W22_1],2,,,slight [B06],2,,,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-32R-3-A,0,150,281.88,283.38,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,GLEY 1 7/5GY (light greenish grey),,,,,,silt [W22_1],2,,,slight [B06],2,,,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-32R-4-A,0,111,283.38,284.49,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,GLEY 1 7/5GY (light greenish grey),,,,,,silt [W22_1],2,,,slight [B06],2,,,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-32R-4-A,111,150,284.49,284.88,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,GLEY 1 7/5GY (light greenish grey),,,,,,silt [W22_1],2,,,moderate [B06],3,,,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-32R-5-A,0,66,284.88,285.54,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,GLEY 1 7/5GY (light greenish grey),,,,,,silt [W22_1],2,,,moderate [B06],3,,,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-32R-5-A,66,150,285.54,286.38,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,GLEY 1 7/5GY (light greenish grey),,,,,,silt [W22_1],2,,,slight [B06],2,,,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-32R-6-A,0,63,286.38,287.01,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,GLEY 1 7/5GY (light greenish grey),,,,,,silt [W22_1],2,,,slight [B06],2,,,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-32R-6-A,63,120,287.01,287.58,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,GLEY 1 7/5GY (light greenish grey),,,,,,silt [W22_1],2,,,heavy [DB91],4,,,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-32R-6-A,120,150,287.58,287.88,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,GLEY 1 7/5GY (light greenish grey),,,,,,silt [W22_1],2,,,slight [B06],2,,,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-32R-7-A,0,73,287.88,288.61,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,GLEY 1 7/5GY (light greenish grey),,,,,,silt [W22_1],2,,,slight [B06],2,,,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-32R-CC-A,0,10,288.61,288.71,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,GLEY 1 7/5GY (light greenish grey),,,,,,silt [W22_1],2,,,slight [B06],2,,,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-33R-1-A,0,150,288.5,290,,,,,,nannofossil chalk [Leg339],with foraminifers [2014],nannofossil chalk with foraminifers,,,GLEY 1 7/5GY (light greenish grey),,,,,,silt [W22_1],2,,,moderate [B06],3,Tilted bedding at ~20 degrees and show crosscutting relation with pale green laminae.,,,,,,,,,,nannofossil chalk,nannofossil chalk with foraminifers,,,
371-U1509A-33R-2-A,0,135,290,291.35,,,,,,nannofossil chalk [Leg339],with foraminifers [2014],nannofossil chalk with foraminifers,,,GLEY 1 7/5GY (light greenish grey),,,,,,silt [W22_1],2,,,moderate [B06],3,Tilted bedding at ~20 degrees and show crosscutting relation with pale green laminae.,sharp inclined boundary or contact,planar,,,,,,,,nannofossil chalk,nannofossil chalk with foraminifers,,,
371-U1509A-33R-2-A,135,150,291.35,291.5,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,GLEY 1 7/5GY (light greenish grey),,,,,,silt [W22_1],2,,,slight [B06],2,Tilted bedding at ~20 degrees and show crosscutting relation with pale green laminae. Microfaults in pale green laminae is observed.,,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-33R-3-A,0,150,291.5,293,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,GLEY 1 7/5GY (light greenish grey),,,,,,silt [W22_1],2,,,slight [B06],2,Tilted bedding at ~20 degrees and show crosscutting relation with pale green laminae. Microfaults in pale green laminae is observed.,,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-33R-4-A,0,150,293,294.5,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,GLEY 1 7/5GY (light greenish grey),,,,,,silt [W22_1],2,,,slight [B06],2,Tilted bedding at ~20 degrees and show crosscutting relation with pale green laminae. Microfaults in pale green laminae is observed.,,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-33R-5-A,0,150,294.5,296,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,GLEY 1 7/5GY (light greenish grey),,,,,,silt [W22_1],2,,,slight [B06],2,Tilted bedding at ~20 degrees and show crosscutting relation with pale green laminae. Microfaults in pale green laminae is observed.,,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-33R-6-A,0,127,296,297.27,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,GLEY 1 7/5GY (light greenish grey),,,,,,silt [W22_1],2,,,slight [B06],2,Tilted bedding at ~20 degrees and show crosscutting relation with pale green laminae. Microfaults in pale green laminae is observed.,,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-33R-7-A,0,81,297.42,298.23,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,GLEY 1 7/5GY (light greenish grey),,,,,,silt [W22_1],2,,,slight [B06],2,Tilted bedding at ~20 degrees and show crosscutting relation with pale green laminae. Microfaults in pale green laminae is observed.,,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-33R-CC-A,0,12,298.23,298.35,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,GLEY 1 7/5GY (light greenish grey),,,,,,silt [W22_1],2,,,slight [B06],2,Tilted bedding at ~20 degrees and show crosscutting relation with pale green laminae. Microfaults in pale green laminae is observed.,,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-34R-1-A,0,132,298.1,299.42,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,GLEY 1 7/5GY (light greenish grey),,,,,,silt [W22_1],2,,,slight [B06],2,Tilted bedding at ~20 degrees and show crosscutting relation with pale green laminae. Microfaults in pale green laminae is observed.,,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-34R-2-A,0,150,299.42,300.92,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,GLEY 1 7/5GY (light greenish grey),,,,,,silt [W22_1],2,,,slight [B06],2,Tilted bedding at ~20 degrees and show crosscutting relation with pale green laminae. Microfaults in pale green laminae is observed.,,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-34R-3-A,0,150,300.92,302.42,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,GLEY 1 7/5GY (light greenish grey),,,,,,silt [W22_1],2,,,heavy [DB91],4,Tilted bedding at ~20 degrees and show crosscutting relation with pale green laminae. Microfaults in pale green laminae is observed.,,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-34R-4-A,0,149,302.42,303.91,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,GLEY 1 7/5GY (light greenish grey),,,,,,silt [W22_1],2,,,heavy [DB91],4,Tilted bedding at ~20 degrees and show crosscutting relation with pale green laminae. Microfaults in pale green laminae is observed.,,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-34R-5-A,0,98,303.91,304.89,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,GLEY 1 7/5GY (light greenish grey),,,,,,silt [W22_1],2,,,heavy [DB91],4,Tilted bedding at ~20 degrees and show crosscutting relation with pale green laminae. Microfaults in pale green laminae is observed.,,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-35R-1-A,0,150,307.7,309.2,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,GLEY 1 7/5GY (light greenish grey),,,,,,silt [W22_1],2,,,heavy [DB91],4,Tilted bedding at ~35 degrees and show crosscutting relation with pale green laminae. Microfaults in pale green laminae is observed.,,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-35R-2-A,0,150,309.2,310.7,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,GLEY 1 7/5GY (light greenish grey),,,,,,silt [W22_1],2,,,heavy [DB91],4,Tilted bedding at ~5 degrees and show crosscutting relation with pale green laminae. Microfaults in pale green laminae is observed.,,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-35R-3-A,0,130,310.7,312,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,GLEY 1 7/5GY (light greenish grey),,,,,,silt [W22_1],2,,,heavy [DB91],4,Tilted bedding at ~25 degrees and show crosscutting relation with pale green laminae. Microfaults in pale green laminae is observed.,,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-35R-4-A,0,105,312,313.05,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,GLEY 1 7/5GY (light greenish grey),,,,,,silt [W22_1],2,,,heavy [DB91],4,Tilted bedding at ~10 degrees and show crosscutting relation with pale green laminae. Microfaults in pale green laminae is observed.,,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-35R-5-A,0,58,313.2,313.78,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,GLEY 1 7/5GY (light greenish grey),,,,,,silt [W22_1],2,,,heavy [DB91],4,Pale green laminae is observed.,,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-35R-CC-A,0,9,313.78,313.87,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,GLEY 1 7/5GY (light greenish grey),,,,,,silt [W22_1],2,,,heavy [DB91],4,,,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-36R-1-A,0,152,317.3,318.82,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,GLEY 1 8/5GY (light greenish gray),color banding,,,,,silt [W22_1],2,,,moderate [B06],3,"Pale green laminae and darker brown burrows tilted ~20 degrees, many of them cut and displaced by microfaults.",,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-36R-2-A,0,150,318.82,320.32,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,GLEY 1 8/5GY (light greenish gray),color banding,,,,,silt [W22_1],2,,,moderate [B06],3,"Pale green laminae and darker brown burrows tilted ~20 degrees, many of them cut and displaced by microfaults.",,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-36R-3-A,0,150,320.32,321.82,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,GLEY 1 8/5GY (light greenish gray),color banding,,,,,silt [W22_1],2,,,moderate [B06],3,"Pale green laminae and darker brown burrows tilted ~20 degrees, many of them cut and displaced by microfaults.",,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-36R-4-A,0,150,321.82,323.32,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,GLEY 1 8/5GY (light greenish gray),color banding,,,,,silt [W22_1],2,,,moderate [B06],3,"Pale green laminae and darker brown burrows tilted ~20 degrees, many of them cut and displaced by microfaults.",,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-36R-5-A,0,149,323.32,324.81,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,GLEY 1 8/5GY (light greenish gray),color banding,,,,,silt [W22_1],2,,,moderate [B06],3,"Pale green laminae and darker brown burrows tilted ~20 degrees, many of them cut and displaced by microfaults.",,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-36R-6-A,0,129,324.81,326.1,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,GLEY 1 8/5GY (light greenish gray),color banding,,,,,silt [W22_1],2,,,moderate [B06],3,"Pale green laminae and darker brown burrows tilted ~20 degrees, many of them cut and displaced by microfaults.",,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-37R-1-A,0,110,326.9,328,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,GLEY 1 8/5GY (light greenish gray),color banding,,,,,silt [W22_1],2,,,slight [B06],2,"Pale green laminae and darker brown burrows tilted ~20 degrees, many of them cut and displaced by microfaults.",,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-37R-2-A,0,111,328.3,329.41,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,GLEY 1 8/5GY (light greenish gray),color banding,,,,,silt [W22_1],2,,,slight [B06],2,"Pale green laminae and darker brown burrows tilted ~20 degrees, many of them cut and displaced by microfaults.",,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-37R-2-A,111,148,329.41,329.78,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,GLEY 1 8/5GY (light greenish gray),color banding,,,,,silt [W22_1],2,,,moderate [B06],3,"Pale green laminae and darker brown burrows tilted ~20 degrees, many of them cut and displaced by microfaults.",,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-37R-3-A,0,48,329.78,330.26,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,GLEY 1 8/5GY (light greenish gray),color banding,,,,,silt [W22_1],2,,,slight [B06],2,"Pale green laminae and darker brown burrows tilted ~20 degrees, many of them cut and displaced by microfaults.",,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-37R-3-A,48,102,330.26,330.8,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,GLEY 1 8/5GY (light greenish gray),color banding,,,,,silt [W22_1],2,,,moderate [B06],3,"Pale green laminae and darker brown burrows tilted ~20 degrees, many of them cut and displaced by microfaults.",,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-37R-3-A,102,151,330.8,331.29,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,GLEY 1 8/5GY (light greenish gray),color banding,,,,,silt [W22_1],2,,,slight [B06],2,"Pale green laminae and darker brown burrows tilted ~20 degrees, many of them cut and displaced by microfaults.",,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-37R-4-A,0,48,331.29,331.77,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,GLEY 1 8/5GY (light greenish gray),color banding,,,,,silt [W22_1],2,,,slight [B06],2,"Pale green laminae and darker brown burrows tilted ~20 degrees, many of them cut and displaced by microfaults.",,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-37R-4-A,48,151,331.77,332.8,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,GLEY 1 8/5GY (light greenish gray),color banding,,,,,silt [W22_1],2,,,moderate [B06],3,"Pale green laminae and darker brown burrows tilted ~20 degrees, many of them cut and displaced by microfaults.",,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-37R-5-A,0,139,332.8,334.19,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,GLEY 1 8/5GY (light greenish gray),color banding,,,,,silt [W22_1],2,,,moderate [B06],3,"Pale green laminae and darker brown burrows tilted ~20 degrees, many of them cut and displaced by microfaults.",,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-37R-6-A,0,130,334.19,335.49,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,GLEY 1 8/5GY (light greenish gray),color banding,,,,,silt [W22_1],2,,,moderate [B06],3,"Pale green laminae and darker brown burrows tilted ~20 degrees, many of them cut and displaced by microfaults.",,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-37R-7-A,0,96,335.64,336.6,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,GLEY 1 8/5GY (light greenish gray),color banding,,,,,silt [W22_1],2,,,moderate [B06],3,"Pale green laminae and darker brown burrows tilted ~20 degrees, many of them cut and displaced by microfaults.",,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-38R-1-A,0,149,336.5,337.99,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,GLEY 1 7/5GY (light greenish grey),color banding,,,,,silt [W22_1],2,,,moderate [B06],3,Pale green laminae and darker brown burrows tilted and cross-cut by rare microfaults. Rare pyritized burrows.,,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-38R-2-A,0,141,337.99,339.4,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,GLEY 1 7/5GY (light greenish grey),color banding,,,,,silt [W22_1],2,,,moderate [B06],3,Pale green laminae and darker brown burrows tilted and cross-cut by rare microfaults. Rare pyritized burrows.,,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-38R-3-A,0,150,339.4,340.9,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,GLEY 1 7/5GY (light greenish grey),color banding,,,,,silt [W22_1],2,,,moderate [B06],3,Pale green laminae and darker brown burrows tilted and cross-cut by rare microfaults. Rare pyritized burrows.,,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-38R-4-A,0,149,340.9,342.39,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,GLEY 1 7/5GY (light greenish grey),color banding,,,,,silt [W22_1],2,,,moderate [B06],3,Pale green laminae and darker brown burrows tilted and cross-cut by rare microfaults. Rare pyritized burrows.,,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
371-U1509A-38R-5-A,0,118,342.39,343.57,,,,,,nannofossil chalk [Leg339],with biosilica [2014],nannofossil chalk with biosilica,,,GLEY 1 7/5GY (light greenish grey),color banding,,,,,silt [W22_1],2,,,moderate [B06],3,Pale green laminae and darker brown burrows tilted and cross-cut by rare microfaults. Rare pyritized burrows.,,,,,,,,,,nannofossil chalk,nannofossil chalk with biosilica,,,
