Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],MAJ Lith. Prefix,MAJ Lith. Principal name,MAJ Lith. Suffix,MAJ Lith. prefix+name+suffix,MAJ Lith. color,"Layer, boundary, lamination, grading",Diagenetic constituent,Diagenetic constituent composition,Bioturbation intensity,Bioturbation intensity rank,Deformational structures,General interval comment,MIN Lith. Prefix,MIN Lith. Principal name,MIN Lith. Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Bottom contact definition,Layer or bedding thickness,Clasts abundance,Clast 1 igneous [%],Clast 1 igneous -  grain size,Clast 2 sediment [%],Clast 2 sediment grain size,Clast 3 -other lithology [%],Clast 3 -other lithology grain size,Diagenetic structure,Macrofossil,Macrofossil abundance name,MAJ Lith. prefix + name,MAJ Lith. name+suffix,MAJ Lith. Abundance (%),MAJ Lith. Ave. grain size,MAJ Lith. ave. grain size rank,MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,File Data,Extra Sample ID Data
342-U1407A-16X-1-A,342,U1407,A,16,16-1,X,1,A,19,67,122.09,122.57,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,2.5YR 7/3 (light reddish brown),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,,
342-U1407A-16X-1-A,342,U1407,A,16,16-1,X,1,A,67,68,122.57,122.58,,claystone [Leg339],,claystone ,2.5YR 7/3 (light reddish brown),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,claystone ,claystone ,,,,,,,
342-U1407A-16X-1-A,342,U1407,A,16,16-1,X,1,A,68,140,122.58,123.4,,nannofossil chalk [Leg339],with biogenic components [Leg339],nannofossil chalk  with biogenic components ,10YR 8/3 (very pale brown),,,,heavy_339 [DB91],5,,both forams and radiolarians,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with biogenic components ,,,,,,,
342-U1407A-16X-2-A,342,U1407,A,16,16-2,X,2,A,0,80,123.4,124.2,,nannofossil chalk [Leg339],with biogenic components [Leg339],nannofossil chalk  with biogenic components ,10YR 8/3 (very pale brown),,,,heavy_339 [DB91],5,,both forams and radiolarians,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with biogenic components ,,,,,,,
342-U1407A-16X-2-A,342,U1407,A,16,16-2,X,2,A,80,90,124.2,124.3,,nannofossil chalk [Leg339],with biogenic components [Leg339],nannofossil chalk  with biogenic components ,2.5YR 8/3 (pink),,,,heavy_339 [DB91],5,,both forams and radiolarians,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with biogenic components ,,,,,,,
342-U1407A-16X-CC-A,342,U1407,A,16,16-CC,X,CC,A,0,25,124.3,124.55,,nannofossil chalk [Leg339],with biogenic components [Leg339],nannofossil chalk  with biogenic components ,10YR 8/3 (very pale brown),,,,heavy_339 [DB91],5,,both forams and radiolarians,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with biogenic components ,,,,,,,
342-U1407A-17X-1-A,342,U1407,A,17,17-1,X,1,A,0,110,126.3,127.4,,nannofossil chalk [Leg339],with radiolarians [Leg339],nannofossil chalk  with radiolarians ,2.5YR 8/1 (white),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with radiolarians ,,,,,,,
342-U1407A-17X-CC-A,342,U1407,A,17,17-CC,X,CC,A,0,11,127.4,127.51,,nannofossil chalk [Leg339],with radiolarians [Leg339],nannofossil chalk  with radiolarians ,2.5YR 8/1 (white),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with radiolarians ,,,,,,,
342-U1407A-18X-1-A,342,U1407,A,18,18-1,X,1,A,0,150,135.9,137.4,,nannofossil chalk [Leg339],with radiolarians [Leg339],nannofossil chalk  with radiolarians ,7.5YR 8/2 (pinkish white),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with radiolarians ,,,,,,,
342-U1407A-18X-2-A,342,U1407,A,18,18-2,X,2,A,0,140,137.4,138.9,,nannofossil chalk [Leg339],with radiolarians [Leg339],nannofossil chalk  with radiolarians ,7.5YR 8/2 (pinkish white),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with radiolarians ,,,,,,,
342-U1407A-18X-3-A,342,U1407,A,18,18-3,X,3,A,0,150,138.9,140.4,,nannofossil chalk [Leg339],with biosilica [Leg339],nannofossil chalk  with biosilica ,7.5YR 8/2 (pinkish white),,,,heavy_339 [DB91],5,,rads and diatoms,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with biosilica ,,,,,,,
342-U1407A-18X-4-A,342,U1407,A,18,18-4,X,4,A,0,150,140.4,141.9,,nannofossil chalk [Leg339],with biosilica [Leg339],nannofossil chalk  with biosilica ,7.5YR 8/2 (pinkish white),,,,heavy_339 [DB91],5,,macroscopic forams visible ~50-58 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with biosilica ,,,,,,,
342-U1407A-18X-5-A,342,U1407,A,18,18-5,X,5,A,0,84,141.9,142.74,,nannofossil chalk [Leg339],with biosilica [Leg339],nannofossil chalk  with biosilica ,7.5YR 8/2 (pinkish white),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with biosilica ,,,,,,,
342-U1407A-18X-CC-A,342,U1407,A,18,18-CC,X,CC,A,0,9,142.74,142.95,,nannofossil chalk [Leg339],with biosilica [Leg339],nannofossil chalk  with biosilica ,7.5YR 8/2 (pinkish white),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with biosilica ,,,,,,,
342-U1407A-19X-1-A,342,U1407,A,19,19-1,X,1,A,0,150,145.5,147,,nannofossil chalk [Leg339],with radiolarians [Leg339],nannofossil chalk  with radiolarians ,7.5YR 8/2 (pinkish white),,,,heavy_339 [DB91],5,,chert fragments throughout the section,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with radiolarians ,,,,,,,
342-U1407A-19X-2-A,342,U1407,A,19,19-2,X,2,A,0,131,147,148.31,,nannofossil chalk [Leg339],with radiolarians [Leg339],nannofossil chalk  with radiolarians ,7.5YR 8/2 (pinkish white),,,,heavy_339 [DB91],5,,few chert fragments throughout the section,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with radiolarians ,,,,,,,
342-U1407A-19X-3-A,342,U1407,A,19,19-3,X,3,A,0,67,148.31,148.98,,nannofossil chalk [Leg339],with radiolarians [Leg339],nannofossil chalk  with radiolarians ,7.5YR 8/2 (pinkish white),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with radiolarians ,,,,,,,
342-U1407A-19X-CC-A,342,U1407,A,19,19-CC,X,CC,A,0,21,148.98,149.19,,nannofossil chalk [Leg339],with radiolarians [Leg339],nannofossil chalk  with radiolarians ,7.5YR 8/2 (pinkish white),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with radiolarians ,,,,,,,
342-U1407A-20X-1-A,342,U1407,A,20,20-1,X,1,A,0,150,155.1,156.6,,nannofossil chalk [Leg339],with radiolarians [Leg339],nannofossil chalk  with radiolarians ,7.5YR 8/2 (pinkish white),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with radiolarians ,,,,,,,
342-U1407A-20X-2-A,342,U1407,A,20,20-2,X,2,A,0,150,156.6,158.1,,nannofossil chalk [Leg339],with radiolarians [Leg339],nannofossil chalk  with radiolarians ,10YR 8/2 (very pale brown),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with radiolarians ,,,,,,,
342-U1407A-20X-3-A,342,U1407,A,20,20-3,X,3,A,0,150,158.1,159.6,,nannofossil chalk [Leg339],with radiolarians [Leg339],nannofossil chalk  with radiolarians ,10YR 8/2 (very pale brown),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with radiolarians ,,,,,,,
342-U1407A-20X-4-A,342,U1407,A,20,20-4,X,4,A,0,150,159.6,161.1,,nannofossil chalk [Leg339],with radiolarians [Leg339],nannofossil chalk  with radiolarians ,10YR 8/2 (very pale brown),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with radiolarians ,,,,,,,
342-U1407A-20X-5-A,342,U1407,A,20,20-5,X,5,A,0,150,161.1,162.6,,nannofossil chalk [Leg339],with radiolarians [Leg339],nannofossil chalk  with radiolarians ,10YR 8/2 (very pale brown),,,,heavy_339 [DB91],5,,49-67 cm: black (oxides or sulfides) patches within the interval 49-67 cm. Smear slide analysis indicates nannofossil ooze with radiolarians and foraminifers.,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with radiolarians ,,,,,,,
342-U1407A-20X-6-A,342,U1407,A,20,20-6,X,6,A,0,130,162.6,163.9,,nannofossil chalk [Leg339],with radiolarians [Leg339],nannofossil chalk  with radiolarians ,10YR 8/2 (very pale brown),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with radiolarians ,,,,,,,
342-U1407A-20X-7-A,342,U1407,A,20,20-7,X,7,A,0,63,163.9,164.53,,nannofossil chalk [Leg339],with radiolarians [Leg339],nannofossil chalk  with radiolarians ,10YR 8/2 (very pale brown),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with radiolarians ,,,,,,,
342-U1407A-20X-CC-A,342,U1407,A,20,20-CC,X,CC,A,0,30,164.53,164.83,,nannofossil chalk [Leg339],with radiolarians [Leg339],nannofossil chalk  with radiolarians ,10YR 8/2 (very pale brown),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with radiolarians ,,,,,,,
342-U1407A-21X-1-A,342,U1407,A,21,21-1,X,1,A,0,150,164.7,166.2,,nannofossil chalk [Leg339],with radiolarians [Leg339],nannofossil chalk  with radiolarians ,10YR 8/2 (very pale brown),,,,heavy_339 [DB91],5,,"0-40 cm: a slightly whiter interval, but same munsell code 10YR 8/2 (very pale brown)
",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with radiolarians ,,,,,,,
342-U1407A-21X-2-A,342,U1407,A,21,21-2,X,2,A,0,150,166.2,167.7,,nannofossil chalk [Leg339],with biosilica [Leg339],nannofossil chalk  with biosilica ,10YR 8/2 (very pale brown),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with biosilica ,,,,,,,
342-U1407A-21X-3-A,342,U1407,A,21,21-3,X,3,A,0,150,167.7,169.2,,nannofossil chalk [Leg339],with biosilica [Leg339],nannofossil chalk  with biosilica ,10YR 8/2 (very pale brown),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with biosilica ,,,,,,,
342-U1407A-21X-4-A,342,U1407,A,21,21-4,X,4,A,0,150,169.2,170.7,,nannofossil chalk [Leg339],with biosilica [Leg339],nannofossil chalk  with biosilica ,10YR 8/2 (very pale brown),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with biosilica ,,,,,,,
342-U1407A-21X-5-A,342,U1407,A,21,21-5,X,5,A,0,121,170.7,171.91,,nannofossil chalk [Leg339],with biosilica [Leg339],nannofossil chalk  with biosilica ,10YR 8/2 (very pale brown),,,,heavy_339 [DB91],5,,"mm- to cm-thick layers of light greenish (10Y 8/1) color throughout the section
Smear slide analysis of these layers indicates nannofossil chalk with radiolarians and foraminifers.",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with biosilica ,,,,,,,
342-U1407A-21X-CC-A,342,U1407,A,21,21-CC,X,CC,A,0,31,171.91,172.22,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,10Y 8/1 (light greenish gray),,,,heavy_339 [DB91],5,,"This section is characterized by a different whiter color of  light greenish (10Y 8/1), and intense burrowing of white color between 10 and 18 cm
Smear slide analysis indicates that the white burrowing is nannofossil chalk with radiolarians, while the main color 10Y 8/1 (light greenish) is composed of 
nannofossil chalk with foraminifers and radiolarians.",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,,
342-U1407A-22X-1-A,342,U1407,A,22,22-1,X,1,A,0,150,174.3,175.8,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,10Y 8/1 (light greenish gray),,,,heavy_339 [DB91],5,,"intense burrowing over 45-55 cm.
Smear slides at 23 and 68 cm indicate respectively few radiolarians and no radiolarians",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,,
342-U1407A-22X-2-A,342,U1407,A,22,22-2,X,2,A,0,150,175.8,177.3,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,10Y 8/1 (light greenish gray),,,,heavy_339 [DB91],5,,"intense burrowing over 27-37 cm, 53-71 cm with a nice zoophycos burrowing imprint at 63-70 cm.
cm- to dm-thick grayish brown (10YR 5/2)  bundling over 38-47 cm.",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,,
342-U1407A-22X-3-A,342,U1407,A,22,22-3,X,3,A,0,150,177.3,178.8,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,10Y 8/1 (light greenish gray),,,,heavy_339 [DB91],5,,Smear slide analysis indicates that radiolarians are absent.,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,,
342-U1407A-22X-4-A,342,U1407,A,22,22-4,X,4,A,0,140,178.8,180.2,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,10Y 8/1 (light greenish gray),,,,heavy_339 [DB91],5,,"Smear slide analysis indicates that radiolarians are absent.
cm- to dm-thick grayish brown (10YR 5/2)  bundling over 50-114 cm
",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,,
342-U1407A-22X-5-A,342,U1407,A,22,22-5,X,5,A,0,150,180.3,181.8,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,10Y 8/1 (light greenish gray),,,,heavy_339 [DB91],5,,Smear slide analysis indicates that radiolarians are absent.,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,,
342-U1407A-22X-CC-A,342,U1407,A,22,22-CC,X,CC,A,0,25,181.81,182.06,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,10Y 8/1 (light greenish gray),,,,heavy_339 [DB91],5,,Smear slide analysis indicates that radiolarians are absent.,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,,
342-U1407A-22X-CC-A,342,U1407,A,22,22-CC,X,CC,A,25,41,182.06,182.22,,nannofossil chalk [Leg339],,nannofossil chalk ,,,,,heavy_339 [DB91],5,,"white-colored nannofossil chalk
Smear slide analysis indicates that radiolarians are absent.",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,,
342-U1407A-23X-1-A,342,U1407,A,23,23-1,X,1,A,0,28,183.9,184.18,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,5GY 8/1 (light greenish gray),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,,
342-U1407A-23X-1-A,342,U1407,A,23,23-1,X,1,A,28,100,184.18,184.9,,nannofossil chalk [Leg339],,nannofossil chalk ,10Y 8/1 (light greenish gray),,,,heavy_339 [DB91],5,,nannofossil chalk with zeolite,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,,
342-U1407A-23X-1-A,342,U1407,A,23,23-1,X,1,A,100,150,184.9,185.4,,nannofossil chalk [Leg339],,nannofossil chalk ,7.5YR 8/2 (pinkish white),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,,
342-U1407A-23X-2-A,342,U1407,A,23,23-2,X,2,A,0,132,185.4,186.72,foraminiferal [Leg339],nannofossil chalk [Leg339],,foraminiferal  nannofossil chalk ,7.5YR 8/2 (pinkish white),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,foraminiferal   nannofossil chalk ,nannofossil chalk ,,,,,,,
342-U1407A-23X-2-A,342,U1407,A,23,23-2,X,2,A,132,150,186.72,186.9,foraminiferal [Leg339],nannofossil chalk [Leg339],,foraminiferal  nannofossil chalk ,,,,,heavy_339 [DB91],5,,The color is white (not indicated by the munsell),,,,,,,,,,,,,,,,,,,,,,,,,,,,foraminiferal   nannofossil chalk ,nannofossil chalk ,,,,,,,
342-U1407A-23X-3-A,342,U1407,A,23,23-3,X,3,A,0,150,186.9,188.4,,nannofossil chalk [Leg339],,nannofossil chalk ,,,,,heavy_339 [DB91],5,,"nannofossil chalk with zeolite
The color is white (not indicated by the munsell)",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,,
342-U1407A-23X-4-A,342,U1407,A,23,23-4,X,4,A,0,149,188.4,189.89,,nannofossil chalk [Leg339],,nannofossil chalk ,,,,,heavy_339 [DB91],5,,"The color is white (not indicated by the munsell).
80-104 cm: pinkish white (7.5YR 8/2)
",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,,
342-U1407A-23X-5-A,342,U1407,A,23,23-5,X,5,A,0,139,189.9,191.29,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,,,,,heavy_339 [DB91],5,,"The color is white (not indicated by the munsell)
12-74 cm: pinkish white (7.5YR 8/2) color sediment with possible tubidite levels.
",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,,
342-U1407A-23X-6-A,342,U1407,A,23,23-6,X,6,A,0,150,191.4,192.9,,nannofossil chalk [Leg339],,nannofossil chalk ,,,,,heavy_339 [DB91],5,,"black patches of oxides or sulfides throughout the section.
Obvious layering of more clayey(?) or turbidite (?) levels throughout the section.",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,,
342-U1407A-23X-CC-A,342,U1407,A,23,23-CC,X,CC,A,0,17,192.93,193.1,,nannofossil chalk [Leg339],,nannofossil chalk ,,,,,heavy_339 [DB91],5,,black patches of oxides or sulfides throughout the section.,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,,
342-U1407A-24X-1-A,342,U1407,A,24,24-1,X,1,A,0,150,193.5,195,,nannofossil chalk [Leg339],,nannofossil chalk ,7.5YR 7/2 (pinkish gray),,,,moderate_339 [DB91],4,,"black patches of oxides or sulfides, and lighter white pinkish (7.5YR 8/2)patches throughout the section.
The entire core is highly disturbed from biscuiting.",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,,
342-U1407A-24X-2-A,342,U1407,A,24,24-2,X,2,A,0,150,195,196.5,,nannofossil chalk [Leg339],,nannofossil chalk ,7.5YR 7/2 (pinkish gray),,,,moderate_339 [DB91],4,,"black patches of oxides or sulfides, and lighter white pinkish (7.5YR 8/2)patches throughout the section.
The entire core is highly disturbed from biscuiting.",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,,
342-U1407A-24X-3-A,342,U1407,A,24,24-3,X,3,A,0,141,196.5,197.91,,nannofossil chalk [Leg339],,nannofossil chalk ,7.5YR 7/2 (pinkish gray),,,,moderate_339 [DB91],4,,"black patches of oxides or sulfides, and lighter white pinkish (7.5YR 8/2)patches throughout the section.
The entire core is highly disturbed from biscuiting.",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,,
342-U1407A-24X-4-A,342,U1407,A,24,24-4,X,4,A,0,125,198,199.25,,nannofossil chalk [Leg339],,nannofossil chalk ,7.5YR 7/2 (pinkish gray),,,,moderate_339 [DB91],4,,"black patches of oxides or sulfides, and lighter white pinkish (7.5YR 8/2)patches throughout the section.
The entire core is highly disturbed from biscuiting.",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,,
342-U1407A-24X-CC-A,342,U1407,A,24,24-CC,X,CC,A,0,12,199.25,199.37,,nannofossil chalk [Leg339],,nannofossil chalk ,7.5YR 7/2 (pinkish gray),,,,moderate_339 [DB91],4,,"black patches of oxides or sulfides, and lighter white pinkish (7.5YR 8/2)patches throughout the section.
The entire core is highly disturbed from biscuiting.",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,,
342-U1407A-25X-1-A,342,U1407,A,25,25-1,X,1,A,0,125,203.1,204.35,,nannofossil chalk [Leg339],,nannofossil chalk ,7.5YR 7/2 (pinkish gray),,,,heavy_339 [DB91],5,,"black patches of oxides or sulfides, and lighter white pinkish (7.5YR 8/2)patches or layers are present throughout the section.
Black mm-thick  layers are also present in some intervals.
The entire core is highly disturbed from biscuiting.",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,,
342-U1407A-25X-2-A,342,U1407,A,25,25-2,X,2,A,0,131,204.35,205.66,,nannofossil chalk [Leg339],,nannofossil chalk ,7.5YR 7/2 (pinkish gray),,,,heavy_339 [DB91],5,,"black patches of oxides or sulfides, and lighter white pinkish (7.5YR 8/2)patches or layers are present throughout the section.
Black mm-thick  layers are also present in some intervals.
The entire core is highly disturbed from biscuiting.",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,,
342-U1407A-25X-3-A,342,U1407,A,25,25-3,X,3,A,0,78,205.66,206.44,,nannofossil chalk [Leg339],,nannofossil chalk ,7.5YR 7/2 (pinkish gray),,,,heavy_339 [DB91],5,,"black patches of oxides or sulfides, and lighter white pinkish (7.5YR 8/2)patches or layers are present throughout the section.
Black mm-thick  layers are also present in some intervals.
The entire core is highly disturbed from biscuiting.",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,,
342-U1407A-25X-CC-A,342,U1407,A,25,25-CC,X,CC,A,0,12,206.44,206.56,,nannofossil chalk [Leg339],,nannofossil chalk ,7.5YR 7/2 (pinkish gray),,,,heavy_339 [DB91],5,,"black patches of oxides or sulfides, and lighter white pinkish (7.5YR 8/2)patches or layers are present throughout the section.
Black mm-thick  layers are also present in some intervals.
The entire core is highly disturbed from biscuiting.",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,,
342-U1407A-27X-1-A,342,U1407,A,27,27-1,X,1,A,0,36,222.3,222.66,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,7.5YR 7/2 (pinkish gray),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,,
342-U1407A-27X-1-A,342,U1407,A,27,27-1,X,1,A,36,57,222.66,222.87,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,7.5YR 7/2 (pinkish gray),,,,moderate_339 [DB91],4,,chunks of diagenetic calcite (looks like fracture-fill); macroscopic forams visible as well,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,,
342-U1407A-27X-1-A,342,U1407,A,27,27-1,X,1,A,57,150,222.87,223.8,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,7.5YR 7/2 (pinkish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,,
342-U1407A-27X-2-A,342,U1407,A,27,27-2,X,2,A,0,102,223.8,224.82,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,7.5YR 7/2 (pinkish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,,
342-U1407A-27X-2-A,342,U1407,A,27,27-2,X,2,A,102,120,224.82,225,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,7.5YR 7/2 (pinkish gray),tilted bedding,,,moderate_339 [DB91],4,,chaotic mixture with pockets of forams concentrated in cm-scale patches,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,,
342-U1407A-27X-2-A,342,U1407,A,27,27-2,X,2,A,120,150,225,225.3,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,7.5YR 7/2 (pinkish gray),,,,moderate_339 [DB91],4,,folded laminated section; folds that are larger than the core width combined with micro-deformation (millimetric scale) at lamination interfaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,,
342-U1407A-27X-3-A,342,U1407,A,27,27-3,X,3,A,0,24,225.3,225.54,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,7.5YR 7/2 (pinkish gray),,,,moderate_339 [DB91],4,,"downcore continuation of laminated section that appears deformed, although it lacks the conspicuous micro-folds/faults of base of Section 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,,
