Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,Lithology Suffix,MAJ Lith. prefix+name+suffix [read only],TEPHRA type,Amount of ash in lithology,Amount of ash in lithology rank [read only],Sediment structures,MAJ Lith. color,Bioturbation intensity,Bioturbation intensity rank [read only],Clast abundance,Number of clasts (>2mm),Clast 1 igneous -  grain size,Clast 1 igneous -  roundness,Clast 2 sediment - grain size,Clast 2 sediment - roundness,Clast 3 metamorphic - grain size,Clast 3 metamorphic - roundness,Lith. accessory shell fragment,Lith. accessory cement,Lith. accessory nodule/concretion,Lith. accessory sulfide,Lithological accessories comment,Macrofossil,MAJ Lith. prefix + name,MAJ Lith. name+suffix,MAJ Lith. abundance [%],MAJ Lith. ave. grain size ,MAJ Lith. ave. grain size rank [read only],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank [read only],Diagenetic constituent,Diagenetic constituent composition,Deformational structures,structure,General interval comment,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Extra Sample ID Data
346-U1430C-3H-4-A,134,135,20.14,20.15,,,,,pumice,volcaniclastic-bearing,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,3,H,4,A,
346-U1430C-3H-4-A,140,150,20.2,20.3,foraminifer rich,silty clay [MMK88],,foraminifer rich silty clay ,,,,lamination,5Y 5/2 (olive gray),,,,,,,,,,,,,,,,,foraminifer rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,3,H,4,A,
346-U1430C-3H-5-A,0,6.5,20.3,20.365,foraminifer rich,silty clay [MMK88],,foraminifer rich silty clay ,,,,lamination,5Y 5/2 (olive gray),,,,,,,,,,,,,,,,,foraminifer rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,3,H,5,A,
346-U1430C-3H-5-A,6.5,7,20.365,20.37,,tephra [FS84],,tephra ,pumice,,,,N 4 (dark gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,3,H,5,A,
346-U1430C-3H-5-A,7,9,20.37,20.39,foraminifer rich,silty clay [MMK88],,foraminifer rich silty clay ,,,,lamination,5Y 5/2 (olive gray),,,,,,,,,,,,,,,,,foraminifer rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,3,H,5,A,
346-U1430C-3H-5-A,9,15,20.39,20.45,,nannofossil ooze [Leg339],,nannofossil ooze ,,,,,5GY 7/1 (light greenish gray),,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,3,H,5,A,
346-U1430C-3H-5-A,15,23,20.45,20.53,,nannofossil ooze [Leg339],,nannofossil ooze ,,,,,5Y 7/1 (light gray),,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,3,H,5,A,
346-U1430C-3H-5-A,17,19,20.47,20.49,,,,,pumice,volcaniclastic-bearing,2,lens or pod [BJ84],N 5 (gray),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,3,H,5,A,
346-U1430C-3H-5-A,23,24,20.53,20.54,,tephra [FS84],,tephra ,vitric,,,,N 5 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,3,H,5,A,
346-U1430C-3H-5-A,24,25,20.54,20.55,,,,,pumice,,,patch or bleb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,3,H,5,A,
346-U1430C-3H-5-A,24,27,20.54,20.57,,nannofossil ooze [Leg339],,nannofossil ooze ,,,,,5Y 7/1 (light gray),,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,3,H,5,A,
346-U1430C-3H-5-A,27,40,20.57,20.7,,nannofossil ooze [Leg339],,nannofossil ooze ,,,,lamination,5Y 7/1 (light gray),,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,3,H,5,A,
346-U1430C-3H-5-A,40,42,20.7,20.72,,foraminiferal ooze [Leg339],,foraminiferal ooze ,,,,,5Y 7/1 (light gray),,,,,,,,,,,,,,,,,foraminiferal ooze ,foraminiferal ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,3,H,5,A,
346-U1430C-3H-5-A,42,49,20.72,20.79,,silty clay [MMK88],,silty clay ,,,,,5Y 5/2 (olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,3,H,5,A,
346-U1430C-3H-5-A,49,61,20.79,20.91,,nannofossil ooze [Leg339],,nannofossil ooze ,,,,,5GY 7/1 (light greenish gray),,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,3,H,5,A,
346-U1430C-3H-5-A,61,67,20.91,20.97,,nannofossil ooze [Leg339],,nannofossil ooze ,,,,,5Y 7/1 (light gray),,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,3,H,5,A,
346-U1430C-3H-5-A,67,67.5,20.97,20.975,,tephra [FS84],,tephra ,vitric,,,,N 6 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,3,H,5,A,
346-U1430C-3H-5-A,67.5,91,20.975,21.21,,nannofossil ooze [Leg339],,nannofossil ooze ,,,,,5Y 7/1 (light gray),,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,3,H,5,A,
346-U1430C-3H-5-A,91,92,21.21,21.22,,tephra [FS84],,tephra ,vitric,,,,N 2.5 (black),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,3,H,5,A,
346-U1430C-3H-5-A,92,96,21.22,21.26,,nannofossil ooze [Leg339],,nannofossil ooze ,,,,,5Y 7/1 (light gray),,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,3,H,5,A,
346-U1430C-3H-5-A,96,97,21.26,21.27,,tephra [FS84],,tephra ,vitric,,,,2.5Y 4/1 (dark gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,3,H,5,A,
346-U1430C-3H-5-A,97,101,21.27,21.31,,nannofossil ooze [Leg339],,nannofossil ooze ,,,,,5Y 7/1 (light gray),,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,3,H,5,A,
346-U1430C-3H-5-A,101,113,21.31,21.43,,silty clay [MMK88],,silty clay ,,,,,5Y 5/2 (olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,3,H,5,A,
346-U1430C-3H-5-A,113,116,21.43,21.46,,tephra [FS84],,tephra ,pumice,,,,N 5 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,3,H,5,A,
346-U1430C-3H-5-A,116,119,21.46,21.49,,silty clay [MMK88],,silty clay ,,,,,5Y 5/2 (olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,3,H,5,A,
346-U1430C-3H-5-A,119,120,21.49,21.5,,tephra [FS84],,tephra ,pumice,,,,2.5Y 4/1 (dark gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,3,H,5,A,
346-U1430C-3H-5-A,120,150,21.5,21.8,,silty clay [MMK88],,silty clay ,,,,,5Y 5/2 (olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,3,H,5,A,
346-U1430C-3H-6-A,0,7,21.8,21.87,,clayey silt [MMK88],,clayey silt ,,,,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,3,H,6,A,
346-U1430C-3H-6-A,7,72,21.87,22.52,,silty clay [MMK88],,silty clay ,,,,,5Y 5/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,3,H,6,A,
346-U1430C-3H-6-A,72,130,22.52,23.1,,clayey silt [MMK88],,clayey silt ,,,,,5Y 3/2 (dark olive gray),heavy [DB86],3,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,3,H,6,A,
346-U1430C-3H-6-A,130,134,23.1,23.14,,tephra [FS84],,tephra ,vitric,,,,N 6 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,3,H,6,A,
346-U1430C-3H-6-A,134,150,23.14,23.3,diatom rich,silty clay [MMK88],,diatom rich silty clay ,,,,,5Y 4/1 (dark gray),,,,,,,,,,,,,,,,,diatom rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,3,H,6,A,
346-U1430C-3H-7-A,0,20,23.3,23.5,,tephra [FS84],,tephra ,pumice,,,,N 5 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,3,H,7,A,
346-U1430C-3H-7-A,20,33,23.5,23.63,,clayey silt [MMK88],,clayey silt ,,,,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,3,H,7,A,
346-U1430C-3H-7-A,33,64,23.63,23.94,,silty clay [MMK88],,silty clay ,,,,,5Y 5/2 (olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,3,H,7,A,
346-U1430C-3H-CC-A,0,6,23.94,24,,silty clay [MMK88],,silty clay ,,,,,5Y 5/2 (olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,3,H,CC,A,
346-U1430C-3H-CC-A,6,10,24,24.04,,tephra [FS84],,tephra ,pumice,,,,N 4 (dark gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,3,H,CC,A,
346-U1430C-3H-CC-A,10,26,24.04,24.2,,silty clay [MMK88],,silty clay ,,,,,5Y 5/2 (olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,3,H,CC,A,
346-U1430C-4H-1-A,0,3,23.8,23.83,,clayey silt [MMK88],,clayey silt ,,,,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,4,H,1,A,
346-U1430C-4H-1-A,3,7,23.83,23.87,foraminifer rich,clayey silt [MMK88],,foraminifer rich clayey silt ,pumice,trace amount,1,,5Y 5/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,foraminifer rich  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,4,H,1,A,
346-U1430C-4H-1-A,7,9,23.87,23.89,,tephra [FS84],,tephra ,pumice,,,,N 5 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,4,H,1,A,
346-U1430C-4H-1-A,9,14,23.89,23.94,foraminifer rich,clayey silt [MMK88],,foraminifer rich clayey silt ,,,,,5Y 5/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,foraminifer rich  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,4,H,1,A,
346-U1430C-4H-1-A,14,16,23.94,23.96,,tephra [FS84],,tephra ,vitric,,,,N 7 (light gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,4,H,1,A,
346-U1430C-4H-1-A,16,18,23.96,23.98,,tephra [FS84],,tephra ,pumice,,,,N 8 (white),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,4,H,1,A,
346-U1430C-4H-1-A,18,75,23.98,24.55,foraminifer rich,clayey silt [MMK88],,foraminifer rich clayey silt ,pumice,trace amount,1,,5Y 5/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,foraminifer rich  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,4,H,1,A,
346-U1430C-4H-1-A,75,82,24.55,24.62,foraminifer rich,clayey silt [MMK88],,foraminifer rich clayey silt ,pumice,trace amount,1,lamination,5Y 5/2 (olive gray),,,,,,,,,,,,,,,,,foraminifer rich  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,4,H,1,A,
346-U1430C-4H-1-A,82,86,24.62,24.66,foraminifer rich,clayey silt [MMK88],,foraminifer rich clayey silt ,pumice,trace amount,1,,5Y 5/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,foraminifer rich  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,4,H,1,A,
346-U1430C-4H-1-A,86,89,24.66,24.69,,tephra [FS84],,tephra ,pumice,,,,N 8 (white),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,4,H,1,A,
346-U1430C-4H-1-A,89,150,24.69,25.3,foraminifer rich,clayey silt [MMK88],,foraminifer rich clayey silt ,pumice,trace amount,1,,5Y 5/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,foraminifer rich  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,4,H,1,A,
346-U1430C-4H-2-A,0,28,25.3,25.58,foraminifer rich,clayey silt [MMK88],,foraminifer rich clayey silt ,pumice,trace amount,1,,5Y 5/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,foraminifer rich  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,4,H,2,A,
346-U1430C-4H-2-A,28,35,25.58,25.65,,tephra [FS84],,tephra ,pumice,,,,N 5 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,4,H,2,A,
346-U1430C-4H-2-A,35,54,25.65,25.84,foraminifer rich,clayey silt [MMK88],,foraminifer rich clayey silt ,pumice,trace amount,1,,5Y 5/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,foraminifer rich  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,4,H,2,A,
346-U1430C-4H-2-A,54,64,25.84,25.94,foraminifer rich,silty clay [MMK88],,foraminifer rich silty clay ,,,,,5Y 4/2 (olive gray),,,,,,,,,,,,,,,,,foraminifer rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,4,H,2,A,
346-U1430C-4H-2-A,64,64.5,25.94,25.945,,tephra [FS84],,tephra ,vitric,,,,N 4 (dark gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,4,H,2,A,
346-U1430C-4H-2-A,64.5,73,25.945,26.03,foraminifer rich,silty clay [MMK88],,foraminifer rich silty clay ,,,,,5Y 4/2 (olive gray),,,,,,,,,,,,,,,,,foraminifer rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,4,H,2,A,
346-U1430C-4H-2-A,69,73,25.99,26.03,,,,,,,,lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,4,H,2,A,
346-U1430C-4H-2-A,73,74,26.03,26.04,,tephra [FS84],,tephra ,vitric,,,,N 4 (dark gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,4,H,2,A,
346-U1430C-4H-2-A,74,75,26.04,26.05,foraminifer rich,silty clay [MMK88],,foraminifer rich silty clay ,,,,,5Y 4/2 (olive gray),,,,,,,,,,,,,,,,,foraminifer rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,4,H,2,A,
346-U1430C-4H-2-A,75,131,26.05,26.61,foraminifer rich,clayey silt [MMK88],,foraminifer rich clayey silt ,pumice,trace amount,1,,5Y 5/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,foraminifer rich  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,4,H,2,A,
346-U1430C-4H-2-A,131,150,26.61,26.8,foraminifer rich,silty clay [MMK88],,foraminifer rich silty clay ,,,,,5Y 4/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,foraminifer rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,4,H,2,A,
346-U1430C-4H-3-A,0,71,26.8,27.51,foraminifer rich,silty clay [MMK88],,foraminifer rich silty clay ,,,,,5Y 4/2 (olive gray),,,,,,,,,,,,,,,,,foraminifer rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,4,H,3,A,
346-U1430C-4H-3-A,71,86,27.51,27.66,,diatom ooze [Leg339],,diatom ooze ,,,,lamination,7.5YR 3/2 (dark brown),,,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,4,H,3,A,
346-U1430C-4H-3-A,86,110,27.66,27.9,pumice rich,silty clay [MMK88],,pumice rich silty clay ,,,,convolute bedding,N 5 (gray),,,,,,,,,,,,,,,,,pumice rich  silty clay ,silty clay ,,,,,,,,,slump fold [BJ80],,,,,,,,,,,,,,,,,,,,346,U1430,C,4,H,3,A,
346-U1430C-4H-3-A,110,121,27.9,28.01,,clayey silt [MMK88],,clayey silt ,,,,lamination,5Y 5/2 (olive gray),,,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,4,H,3,A,
346-U1430C-4H-3-A,119,120,27.99,28,,,,,pumice,trace amount,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,4,H,3,A,
346-U1430C-4H-3-A,121,121.5,28.01,28.015,,tephra [FS84],,tephra ,pumice,,,,N 2.5 (black),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,4,H,3,A,
346-U1430C-4H-3-A,121.5,150,28.015,28.3,,clayey silt [MMK88],,clayey silt ,,,,lamination,5Y 5/2 (olive gray),,,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,4,H,3,A,
346-U1430C-4H-3-A,129,133,28.09,28.13,,,,,,,,convolute bedding,,,,,,,,,,,,,,,,,,,,,,,,,,,,slump fold [BJ80],,,,,,,,,,,,,,,,,,,,346,U1430,C,4,H,3,A,
346-U1430C-4H-4-A,0,81,28.3,29.11,,clayey silt [MMK88],,clayey silt ,,,,lamination,10Y 4/1 (dark greenish gray),,,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,4,H,4,A,
346-U1430C-4H-4-A,81,82,29.11,29.12,,tephra [FS84],,tephra ,pumice,,,,N 4 (dark gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,4,H,4,A,
346-U1430C-4H-4-A,82,99,29.12,29.29,,clayey silt [MMK88],,clayey silt ,,,,lamination,10Y 4/1 (dark greenish gray),,,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,4,H,4,A,
346-U1430C-4H-4-A,99,99.5,29.29,29.295,,tephra [FS84],,tephra ,vitric,,,,N 5 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,4,H,4,A,
346-U1430C-4H-4-A,99.5,110,29.295,29.4,,clayey silt [MMK88],,clayey silt ,,,,lamination,10Y 4/1 (dark greenish gray),,,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,4,H,4,A,
346-U1430C-4H-4-A,110,111,29.4,29.41,,tephra [FS84],,tephra ,vitric,,,,N 4 (dark gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,4,H,4,A,
346-U1430C-4H-4-A,111,116,29.41,29.46,,clayey silt [MMK88],,clayey silt ,,,,lamination,10Y 4/1 (dark greenish gray),,,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,4,H,4,A,
346-U1430C-4H-4-A,116,116.5,29.46,29.465,,tephra [FS84],,tephra ,vitric,,,,N 7 (light gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,4,H,4,A,
346-U1430C-4H-4-A,116.5,137,29.465,29.67,,clayey silt [MMK88],,clayey silt ,,,,lamination,10Y 4/1 (dark greenish gray),,,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,4,H,4,A,
346-U1430C-4H-4-A,137,137.5,29.67,29.675,,tephra [FS84],,tephra ,vitric,,,,N 4 (dark gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,4,H,4,A,
346-U1430C-4H-4-A,137.5,147,29.675,29.77,,clayey silt [MMK88],,clayey silt ,,,,lamination,10Y 4/1 (dark greenish gray),,,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,4,H,4,A,
346-U1430C-4H-4-A,147,148,29.77,29.78,,tephra [FS84],,tephra ,vitric,,,,N 4 (dark gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,4,H,4,A,
346-U1430C-4H-4-A,148,150,29.78,29.8,,clayey silt [MMK88],,clayey silt ,,,,lamination,10Y 4/1 (dark greenish gray),,,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,4,H,4,A,
346-U1430C-4H-5-A,0,5,29.8,29.85,,clayey silt [MMK88],,clayey silt ,,,,lamination,10Y 4/1 (dark greenish gray),,,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,4,H,5,A,
346-U1430C-4H-5-A,5,32,29.85,30.12,foraminifer rich,clayey silt [MMK88],,foraminifer rich clayey silt ,pumice,trace amount,1,,5Y 5/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,foraminifer rich  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,4,H,5,A,
346-U1430C-4H-5-A,32,34,30.12,30.14,,tephra [FS84],,tephra ,pumice,,,,N 7 (light gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,4,H,5,A,
346-U1430C-4H-5-A,34,90,30.14,30.7,foraminifer rich,clayey silt [MMK88],,foraminifer rich clayey silt ,pumice,trace amount,1,,5Y 5/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,foraminifer rich  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,4,H,5,A,
346-U1430C-4H-5-A,90,101,30.7,30.81,foraminifer rich,silty clay [MMK88],,foraminifer rich silty clay ,,,,,5Y 4/2 (olive gray),,,,,,,,,,,,,,,,,foraminifer rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,4,H,5,A,
346-U1430C-4H-5-A,101,130,30.81,31.1,foraminifer rich,clayey silt [MMK88],,foraminifer rich clayey silt ,pumice,trace amount,1,,5Y 5/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,foraminifer rich  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,4,H,5,A,
346-U1430C-4H-5-A,130,139,31.1,31.19,,tephra [FS84],,tephra ,pumice,,,,N 7 (light gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,4,H,5,A,
346-U1430C-4H-5-A,139,150,31.19,31.3,foraminifer rich,clayey silt [MMK88],,foraminifer rich clayey silt ,pumice,trace amount,1,,5Y 5/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,foraminifer rich  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,4,H,5,A,
346-U1430C-4H-6-A,0,26,31.3,31.56,foraminifer rich,clayey silt [MMK88],,foraminifer rich clayey silt ,pumice,trace amount,1,,5Y 5/2 (olive gray),heavy [DB86],3,,,,,,,,,,,,,,,foraminifer rich  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,4,H,6,A,
346-U1430C-4H-6-A,26,30,31.56,31.6,,tephra [FS84],,tephra ,pumice,,,,N 5 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,C,4,H,6,A,
