Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,Lithology Suffix,LITH 1 prefix+name [read only],LITH 1 prefix+name+suffix [read only],LITH 1 abundance [%],LITH 1 color,LITH 1 lithification,LITH 1 ave. grain size class,LITH 1 ave. grain size rank [read only],LITH 1 max. grain size class,LITH 1 max. grain size rank [read only],LITH 1 grain sorting,LITH 1 Ash abundance name,LITH 1 Ash abundance rank (read only),LITH 1 comment,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix,LITH 2 prefix+name [read only],LITH 2 prefix+name+suffix [read only],LITH 2 abundance [%],Total LITH abundance [%],LITH 2 Ash abundance name,LITH 2 Ash abundance rank (read only),General interval comment,Bottom contact geometry,Bottom contact attitude,LITH 1 Layer or bedding thickness,LITH 1 Sedimentary structure,LITH 1 Bioturbation intensity,LITH 1 Bioturbation intensity rank [read only],LITH 1 Deformational structure,LITH 1 Deformational structure attitude,LITH 1 Diagenetic structure,LITH 1 Diagenetic constituent,LITH 1 Diagenetic constituent composition,LITH 1 Macrofossil,LITH 1 Macrofossil abundance name,LITH 2 Macrofossil,LITH 1 Clast abundance,LITH 1 Number of clasts (>2mm),LITH 1 Clast 1 igneous [%],LITH 1 Clast 1 igneous -  grain size,LITH 1 Clast 1 igneous -  roundness,LITH 1 Clast 1 igneous -  lithology,LITH 1 Clast 2 sediment [%],LITH 1 Clast 2 sediment - grain size,LITH 1 Clast 2 sediment - roundness,LITH 1 Clast 3 -other LITH [%],LITH 1 Clast 3 metamorphic - grain size,LITH 1 Clast 3 metamorphic - roundness,Total clasts calculated LITH 1 [%],LITH 1 Matrix 1 igneous - pumiceous [%],LITH 1 Matrix 2 igneous - scoriaceous [%],LITH 1 Matrix 3 igneous - massive [%],LITH 1 Matrix 4 igneous - vesicular [%],LITH 1 Matrix 5 volcaniclastic [%],LITH 1 Matrix 6 sediment [%],LITH 1 Matrix 7 -other LITH [%],LITH 1 Matrix biogenic carbonate [%],LITH 1 Matrix detritical carbonate [%],LITH 1 Matrix carbonate [%],Total matrix calculated LITH 1 [%],LITH 1 Matrix sorting,LITH 1 Matrix alteration intensity,LITH 1 Matrix alteration rank,LITH 1 Matrix comments,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Extra Sample ID Data
349-U1434A-8R-2-A,0,17,256,256.17,nannofossil rich,claystone [Leg339],with sand [Leg339],nannofossil rich  claystone ,nannofossil rich claystone  with sand ,100,10YR 5/3 (brown),lithified [B84],clay [W22_1],1,medium sand [W22_2],5,moderate [2014],,,,,,,,,,100,,,mottled,gradational,horizontal,medium bed [B01],,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1434,A,8,R,2,A,
349-U1434A-8R-2-A,17,55,256.17,256.55,nannofossil rich,claystone [Leg339],,nannofossil rich  claystone ,nannofossil rich claystone ,100,10YR 5/3 (brown),lithified [B84],clay [W22_1],1,medium sand [W22_2],5,moderate [2014],,,,,,,,,,100,,,mottled,gradational,horizontal,medium bed [B01],,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1434,A,8,R,2,A,
349-U1434A-8R-2-A,55,90,256.55,256.9,nannofossil rich,claystone [Leg339],with sand [Leg339],nannofossil rich  claystone ,nannofossil rich claystone  with sand ,100,10YR 5/3 (brown),lithified [B84],clay [W22_1],1,medium sand [W22_2],5,moderate [2014],,,,,,,,,,100,,,mottled,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1434,A,8,R,2,A,
349-U1434A-8R-2-A,90,102,256.9,257.02,nannofossil rich,claystone [Leg339],,nannofossil rich  claystone ,nannofossil rich claystone ,100,10YR 5/3 (brown),lithified [B84],clay [W22_1],1,medium sand [W22_2],5,moderate [2014],,,,,,,,,,100,,,,gradational,horizontal,medium bed [B01],,heavy [DB86],3,,,,mineral,charcoal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1434,A,8,R,2,A,
349-U1434A-8R-3-A,0,84,257.02,257.86,nannofossil rich,claystone [Leg339],,nannofossil rich  claystone ,nannofossil rich claystone ,100,10YR 5/3 (brown),lithified [B84],clay [W22_1],1,medium sand [W22_2],5,moderate [2014],,,,,,,,,,100,,,mottled,gradational,horizontal,thick bed [B01],,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1434,A,8,R,3,A,
349-U1434A-8R-3-A,84,134,257.86,258.36,nannofossil rich,claystone [Leg339],,nannofossil rich  claystone ,nannofossil rich claystone ,100,10YR 5/3 (brown),lithified [B84],clay [W22_1],1,medium sand [W22_2],5,moderate [2014],,,,,,,,,,100,,,mottled,gradational,horizontal,thick bed [B01],,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1434,A,8,R,3,A,
349-U1434A-8R-3-A,134,149,258.36,258.51,nannofossil rich,claystone [Leg339],,nannofossil rich  claystone ,nannofossil rich claystone ,100,10YR 5/3 (brown),lithified [B84],clay [W22_1],1,medium sand [W22_2],5,moderate [2014],,,,,,,,,,100,,,mottled,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1434,A,8,R,3,A,
349-U1434A-8R-CC-A,11,26,258.67,258.82,nannofossil rich,claystone [Leg339],,nannofossil rich  claystone ,nannofossil rich claystone ,100,10YR 5/3 (brown),lithified [B84],clay [W22_1],1,medium sand [W22_2],5,moderate [2014],,,,,,,,,,100,,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1434,A,8,R,CC,A,
349-U1434A-9R-1-A,0,7,264.2,264.27,,claystone [Leg339],with nannofossils [Leg339],claystone ,claystone  with nannofossils ,100,GLEY 1 6/10Y (greenish gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,,,100,,,,,,thin bed [B01],,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1434,A,9,R,1,A,
349-U1434A-9R-1-A,7,99,264.27,265.19,,claystone [Leg339],with nannofossils [Leg339],claystone ,claystone  with nannofossils ,100,10YR 5/3 (brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,,,100,,,,,,very thick bed [B01],,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1434,A,9,R,1,A,
349-U1434A-9R-2-A,0,111,265.39,266.5,,claystone [Leg339],with nannofossils [Leg339],claystone ,claystone  with nannofossils ,100,10YR 5/3 (brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,,,100,,,,,,very thick bed [B01],,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1434,A,9,R,2,A,
349-U1434A-9R-CC-A,0,15,266.5,266.65,,claystone [Leg339],with nannofossils [Leg339],claystone ,claystone  with nannofossils ,100,10YR 5/3 (brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,,,100,,,,,,medium bed [B01],,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1434,A,9,R,CC,A,
349-U1434A-10R-1-A,0,2,273.9,273.92,clayey [Leg339],nannofossil chalk [Leg339],with clay [Leg339],clayey   nannofossil chalk ,clayey  nannofossil chalk ,100,10YR 6/4 (light yellowish brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,moderately well [BP01],,,,,,,,,,100,,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1434,A,10,R,1,A,
349-U1434A-10R-1-A,2,32,273.92,274.22,clayey [Leg339],nannofossil chalk [Leg339],with foraminifers [Leg339],clayey   nannofossil chalk ,clayey  nannofossil chalk  with foraminifers ,100,10YR 5/4 (yellowish brown),lithified [B84],clay [W22_1],1,medium sand [W22_2],5,moderate [2014],,,,,,,,,,100,,,,planar,horizontal,medium bed [B01],,heavy [DB86],3,,,,mineral,pyrite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1434,A,10,R,1,A,
349-U1434A-10R-1-A,32,71,274.22,274.61,clayey [Leg339],nannofossil chalk [Leg339],with clay [Leg339],clayey   nannofossil chalk ,clayey  nannofossil chalk ,100,10YR 5/4 (yellowish brown),lithified [B84],clay [W22_1],1,medium sand [W22_2],5,moderate [2014],,,,,,,,,,100,,,faulted lower contact,planar,inclined,thick bed [B01],,heavy [DB86],3,,,,mineral,pyrite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1434,A,10,R,1,A,
349-U1434A-10R-1-A,71,89,274.61,274.79,clayey [Leg339],nannofossil chalk [Leg339],with foraminifers [Leg339],clayey   nannofossil chalk ,clayey  nannofossil chalk  with foraminifers ,100,10YR 5/4 (yellowish brown),lithified [B84],clay [W22_1],1,medium sand [W22_2],5,moderate [2014],,,,,,,,,,100,,,,,,,,heavy [DB86],3,,,,mineral,pyrite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1434,A,10,R,1,A,
349-U1434A-10R-2-A,0,22,274.99,275.21,clayey [Leg339],nannofossil chalk [Leg339],with foraminifers [Leg339],clayey   nannofossil chalk ,clayey  nannofossil chalk  with foraminifers ,100,10YR 5/4 (yellowish brown),lithified [B84],clay [W22_1],1,medium sand [W22_2],5,moderate [2014],,,,,,,,,,100,,,,planar,horizontal,medium bed [B01],,heavy [DB86],3,,,,mineral,pyrite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1434,A,10,R,2,A,
349-U1434A-10R-2-A,22,62,275.21,275.61,clayey [Leg339],nannofossil chalk [Leg339],with foraminifers [Leg339],clayey   nannofossil chalk ,clayey  nannofossil chalk  with foraminifers ,100,10YR 5/4 (yellowish brown),lithified [B84],clay [W22_1],1,medium sand [W22_2],5,moderate [2014],,,,,,,,,,100,,,,planar,horizontal,medium bed [B01],,heavy [DB86],3,,,,mineral,pyrite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1434,A,10,R,2,A,
349-U1434A-10R-2-A,62,84,275.61,275.83,clayey [Leg339],nannofossil chalk [Leg339],with foraminifers [Leg339],clayey   nannofossil chalk ,clayey  nannofossil chalk  with foraminifers ,100,10YR 5/4 (yellowish brown),lithified [B84],clay [W22_1],1,medium sand [W22_2],5,moderate [2014],,,,,,,,,,100,,,,planar,horizontal,medium bed [B01],,heavy [DB86],3,,,,mineral,pyrite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1434,A,10,R,2,A,
349-U1434A-10R-2-A,84,140,275.83,276.39,clayey [Leg339],nannofossil chalk [Leg339],with clay [Leg339],clayey   nannofossil chalk ,clayey  nannofossil chalk ,100,10YR 5/4 (yellowish brown),lithified [B84],clay [W22_1],1,medium sand [W22_2],5,moderate [2014],,,,,,,,,,100,,,,planar,horizontal,medium bed [B01],,heavy [DB86],3,,,,mineral,pyrite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1434,A,10,R,2,A,
349-U1434A-10R-2-A,140,149,276.39,276.48,clayey [Leg339],nannofossil chalk [Leg339],with clay [Leg339],clayey   nannofossil chalk ,clayey  nannofossil chalk ,100,10YR 5/4 (yellowish brown),lithified [B84],clay [W22_1],1,medium sand [W22_2],5,moderate [2014],,,,,,,,,,100,,,,planar,inclined,medium bed [B01],,heavy [DB86],3,,,,mineral,pyrite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1434,A,10,R,2,A,
349-U1434A-10R-2-A,149,152,276.48,276.51,clayey [Leg339],nannofossil chalk [Leg339],with clay [Leg339],clayey   nannofossil chalk ,clayey  nannofossil chalk ,100,10YR 5/4 (yellowish brown),lithified [B84],clay [W22_1],1,medium sand [W22_2],5,moderate [2014],,,,,,,,,,100,,,,,,,,heavy [DB86],3,,,,mineral,pyrite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1434,A,10,R,2,A,
349-U1434A-10R-3-A,0,16,276.51,276.67,clayey [Leg339],nannofossil chalk [Leg339],with clay [Leg339],clayey   nannofossil chalk ,clayey  nannofossil chalk ,100,10YR 5/4 (yellowish brown),lithified [B84],clay [W22_1],1,medium sand [W22_2],5,moderate [2014],,,,,,,,,,100,,,,gradational,horizontal,,,heavy [DB86],3,,,,mineral,pyrite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1434,A,10,R,3,A,
349-U1434A-10R-3-A,16,49,276.67,277,clayey [Leg339],nannofossil chalk [Leg339],with clay [Leg339],clayey   nannofossil chalk ,clayey  nannofossil chalk ,100,10YR 5/4 (yellowish brown),lithified [B84],clay [W22_1],1,medium sand [W22_2],5,moderate [2014],,,,,,,,,,100,,,,gradational,horizontal,thick bed [B01],,heavy [DB86],3,,,,mineral,pyrite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1434,A,10,R,3,A,
349-U1434A-10R-3-A,49,60,277,277.11,clayey [Leg339],nannofossil chalk [Leg339],with foraminifers [Leg339],clayey   nannofossil chalk ,clayey  nannofossil chalk  with foraminifers ,100,10YR 7/4 (very pale brown),lithified [B84],clay [W22_1],1,medium sand [W22_2],5,moderate [2014],,,,,,,,,,100,,,,planar,sub-horizontal,medium bed [B01],,heavy [DB86],3,,,,mineral,pyrite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1434,A,10,R,3,A,
349-U1434A-10R-3-A,60,75,277.11,277.26,clayey [Leg339],nannofossil chalk [Leg339],with clay [Leg339],clayey   nannofossil chalk ,clayey  nannofossil chalk ,100,10YR 4/4 (dark yellowish brown),lithified [B84],clay [W22_1],1,medium sand [W22_2],5,moderate [2014],,,,,,,,,,100,,,,planar,horizontal,medium bed [B01],,heavy [DB86],3,,,,mineral,pyrite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1434,A,10,R,3,A,
349-U1434A-10R-3-A,75,105,277.26,277.56,clayey [Leg339],nannofossil chalk [Leg339],with clay [Leg339],clayey   nannofossil chalk ,clayey  nannofossil chalk ,100,10YR 4/4 (dark yellowish brown),lithified [B84],clay [W22_1],1,medium sand [W22_2],5,moderate [2014],,,,,,,,,,100,,,,,,,color banding,heavy [DB86],3,,,,mineral,pyrite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1434,A,10,R,3,A,
349-U1434A-10R-4-A,0,29,277.56,277.85,clayey [Leg339],nannofossil chalk [Leg339],with foraminifers [Leg339],clayey   nannofossil chalk ,clayey  nannofossil chalk  with foraminifers ,100,10YR 4/4 (dark yellowish brown),lithified [B84],clay [W22_1],1,medium sand [W22_2],5,moderate [2014],,,,,,,,,,100,,,,planar,sub-horizontal,,,heavy [DB86],3,,,,mineral,pyrite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1434,A,10,R,4,A,
349-U1434A-10R-4-A,29,58,277.85,278.14,,nannofossil chalk [Leg339],with clay [Leg339],nannofossil chalk ,nannofossil chalk  with clay ,100,10YR 3/4 (dark yellowish brown),lithified [B84],clay [W22_1],1,medium sand [W22_2],5,moderate [2014],,,,,,,,,,100,,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1434,A,10,R,4,A,
349-U1434A-10R-CC-A,9,16,278.23,278.3,,nannofossil chalk [Leg339],with clay [Leg339],nannofossil chalk ,nannofossil chalk  with clay ,75,10YR 3/4 (dark yellowish brown),lithified [B84],clay [W22_1],1,medium sand [W22_2],5,moderate [2014],,,,,basalt [IUGS-S78&79],,basalt ,basalt ,25,100,,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1434,A,10,R,CC,A,
349-U1434A-10R-CC-A,16,32,278.3,278.46,,basalt [IUGS-S78&79],,basalt ,basalt ,100,GLEY 1 2.5/N (black),lithified [B84],,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,U1434,A,10,R,CC,A,
