Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],LITHOLOGY,REFERENCE,PREFIX,COMPLETE NAME,LITHOLOGY [%],LITHIFICATION,COLOR,GRAVEL SIZE CLASTLITHOLOGY,GRAVEL SIZE CLASTSHAPE,GRAVEL SIZE CLASTROUNDNESS,VOLCANICLASTIC GRAINS,COMMENTS,PHENOCRYST ABUNDANCE,PHENOCRYST COMPOSITION,PHENOCRYST GRAIN SIZE (mm),GROUNDMASS GRAIN SIZE (mm),GROUNDMASS COLOUR,VESICLE ABUNDANCE,VESICLE SHAPE
323-U1342A-4H-5-A,323,U1342,A,4,4-5,H,5,A,10,44,26.9,27.24,clayey silt [S54],"Shepard, 1954",foraminifer and diatom-rich,foraminifer and diatom-rich clayey silt,,soft,4/N,,,,,,,,,,,,
323-U1342A-4H-5-A,323,U1342,A,4,4-5,H,5,A,44,64,27.24,27.44,clayey silt [S54],"Shepard, 1954",diatom-rich,diatom-rich clayey silt,,soft,5Y 3/1,,,,,,,,,,,,
323-U1342A-4H-5-A,323,U1342,A,4,4-5,H,5,A,64,109,27.44,27.89,clayey silt [S54],"Shepard, 1954",foraminifer and diatom-rich,foraminifer and diatom-rich clayey silt,,soft,4/N,,,,,,,,,,,,
323-U1342A-4H-5-A,323,U1342,A,4,4-5,H,5,A,109,121,27.89,28.01,diatom ooze,Leg 323,,diatom ooze,,soft,5Y 4/2,,,,,laminated,,,,,,,
323-U1342A-4H-5-A,323,U1342,A,4,4-5,H,5,A,121,130,28.01,28.1,clayey silt [S54],"Shepard, 1954",foraminifer and diatom-rich,foraminifer and diatom-rich clayey silt,,soft,4/N,,,,,,,,,,,,
323-U1342A-4H-5-A,323,U1342,A,4,4-5,H,5,A,130,150,28.1,28.3,clayey silt [S54],"Shepard, 1954",diatom-rich,diatom-rich clayey silt,,soft,5Y 3/2,,,,,,,,,,,,
323-U1342A-4H-6-A,323,U1342,A,4,4-6,H,6,A,0,56,28.3,28.86,diatom ooze,Leg 323,,diatom ooze,,soft,5Y 4/2,,,,,laminated,,,,,,,
323-U1342A-4H-6-A,323,U1342,A,4,4-6,H,6,A,56,95,28.86,29.25,clayey silt [S54],"Shepard, 1954",foraminifer and diatom-rich,foraminifer and diatom-rich clayey silt,,soft,4/N,,,,,,,,,,,,
323-U1342A-4H-6-A,323,U1342,A,4,4-6,H,6,A,95,131,29.25,29.61,clayey silt [S54],"Shepard, 1954",diatom-rich,diatom-rich clayey silt,40.0,soft,5Y 3/1,,,,,,,,,,,,
323-U1342A-4H-6-A,323,U1342,A,4,4-6,H,6,A,95,131,29.25,29.61,clayey silt [S54],"Shepard, 1954",foraminifer and diatom-rich,foraminifer and diatom-rich clayey silt,60.0,soft,4/N,,,,,,,,,,,,
323-U1342A-4H-7-A,323,U1342,A,4,4-7,H,7,A,0,6,29.8,29.86,silt [S54],,foraminifer-bearing diatom-rich,foraminifer-bearing diatom-rich silt,,soft,5Y 2.5/1,,,,,,,,,,,,
323-U1342A-4H-7-A,323,U1342,A,4,4-7,H,7,A,6,21,29.86,30.01,diatom ooze,Leg 323,,diatom ooze,,soft,5Y 4/2,,,,,laminated,,,,,,,
323-U1342A-4H-7-A,323,U1342,A,4,4-7,H,7,A,21,68,30.01,30.48,clayey silt [S54],"Shepard, 1954",diatom-rich,diatom-rich clayey silt,60.0,soft,5Y 3/1,,,,,,,,,,,,
323-U1342A-4H-7-A,323,U1342,A,4,4-7,H,7,A,21,68,30.01,30.48,diatom ooze,Leg 323,,diatom ooze,40.0,soft,5Y 4/2,,,,,"40% laminated diatom ooze, moderately bioturbated",,,,,,,
323-U1342A-4H-CC-A,323,U1342,A,4,4-CC,H,CC,A,0,19,30.48,30.67,clayey silt [S54],"Shepard, 1954",diatom-rich,diatom-rich clayey silt,60.0,soft,5Y 3/1,,,,,,,,,,,,
323-U1342A-4H-CC-A,323,U1342,A,4,4-CC,H,CC,A,0,19,30.48,30.67,diatom ooze,Leg 323,,diatom ooze,40.0,soft,5Y 4/2,,,,,"40% laminated diatom ooze, moderately bioturbated",,,,,,,
323-U1342A-5H-1-A,323,U1342,A,5,5-1,H,1,A,0,46,30.3,30.76,clayey silt [S54],"Shepard, 1954",diatom-bearing,diatom-bearing clayey silt,,soft,5Y 3/1,,,,,,,,,,,,
323-U1342A-5H-1-A,323,U1342,A,5,5-1,H,1,A,46,150,30.76,31.8,diatom ooze,Leg 323,,diatom ooze,,soft,5Y 4/2,,,,,,,,,,,,
323-U1342A-5H-2-A,323,U1342,A,5,5-2,H,2,A,0,44,31.8,32.24,diatom ooze,Leg 323,,diatom ooze,,soft,5Y 4/2,,,,,,,,,,,,
323-U1342A-5H-2-A,323,U1342,A,5,5-2,H,2,A,44,131,32.24,33.11,clayey silt [S54],"Shepard, 1954",diatom-bearing,diatom-bearing clayey silt,,soft,3/N ,,,,,,,,,,,,
323-U1342A-5H-2-A,323,U1342,A,5,5-2,H,2,A,131,139,33.11,33.19,diatom ooze,Leg 323,,diatom ooze,,soft,10Y 3/2,,,,,,,,,,,,
323-U1342A-5H-2-A,323,U1342,A,5,5-2,H,2,A,139,150,33.19,33.3,clayey silt [S54],"Shepard, 1954",diatom-bearing,diatom-bearing clayey silt,,soft,10Y 4/1,,,,,,,,,,,,
323-U1342A-5H-3-A,323,U1342,A,5,5-3,H,3,A,0,9,33.3,33.39,diatom ooze,Leg 323,,diatom ooze,,soft,10Y 3/2,,,,,,,,,,,,
323-U1342A-5H-3-A,323,U1342,A,5,5-3,H,3,A,9,20,33.39,33.5,clayey silt [S54],"Shepard, 1954",diatom-bearing,diatom-bearing clayey silt,,soft,4/N,,,,,,,,,,,,
323-U1342A-5H-3-A,323,U1342,A,5,5-3,H,3,A,20,62,33.5,33.92,diatom ooze,Leg 323,,diatom ooze,,soft,5Y 3/2,,,,,,,,,,,,
323-U1342A-5H-3-A,323,U1342,A,5,5-3,H,3,A,62,144,33.92,34.74,clayey silt [S54],"Shepard, 1954",diatom-bearing,diatom-bearing clayey silt,90.0,soft,4/N,,,,,,,,,,,,
323-U1342A-5H-3-A,323,U1342,A,5,5-3,H,3,A,62,144,33.92,34.74,diatom ooze,Leg 323,,diatom ooze,10.0,soft,5Y 4/2,,,,,,,,,,,,
323-U1342A-5H-3-A,323,U1342,A,5,5-3,H,3,A,144,150,34.74,34.8,diatom ooze,Leg 323,,diatom ooze,,soft,5Y 4/2,,,,,,,,,,,,
323-U1342A-5H-4-A,323,U1342,A,5,5-4,H,4,A,0,48,34.8,35.28,diatom ooze,Leg 323,,diatom ooze,,soft,5Y 4/2,,,,,,,,,,,,
323-U1342A-5H-4-A,323,U1342,A,5,5-4,H,4,A,48,150,35.28,36.3,sandy silt [S54],"Shepard, 1954",diatom-rich,diatom-rich sandy silt,,soft,5Y 3/1,,,,,,,,,,,,
323-U1342A-5H-5-A,323,U1342,A,5,5-5,H,5,A,0,150,36.3,37.8,sandy silt [S54],"Shepard, 1954",diatom-rich,diatom-rich sandy silt,,soft,5Y 3/1,,,,,,,,,,,,
323-U1342A-5H-6-A,323,U1342,A,5,5-6,H,6,A,0,150,37.8,39.3,sandy silt [S54],"Shepard, 1954",diatom-rich,diatom-rich sandy silt,,soft,5Y 3/1,,,,,,,,,,,,
323-U1342A-5H-7-A,323,U1342,A,5,5-7,H,7,A,0,70,39.3,40.0,sandy silt [S54],"Shepard, 1954",diatom-rich,diatom-rich sandy silt,,soft,5Y 3/1,,,,,,,,,,,,
323-U1342A-5H-CC-A,323,U1342,A,5,5-CC,H,CC,A,0,22,40.0,40.22,sandy silt [S54],"Shepard, 1954",diatom-rich,diatom-rich sandy silt,,soft,5Y 3/1,,,,,,,,,,,,
323-U1342A-6H-1-A,323,U1342,A,6,6-1,H,1,A,0,150,39.8,41.3,sandy silt [S54],"Shepard, 1954",diatom-rich,diatom-rich sandy silt,,soft,10Y 3/1,,,,,,,,,,,,
323-U1342A-6H-2-A,323,U1342,A,6,6-2,H,2,A,0,150,41.3,42.8,sandy silt [S54],"Shepard, 1954",diatom-rich,diatom-rich sandy silt,,soft,10Y 3/1,,,,,,,,,,,,
323-U1342A-6H-3-A,323,U1342,A,6,6-3,H,3,A,0,91,42.8,43.71,sandy silt [S54],"Shepard, 1954",diatom-rich,diatom-rich sandy silt,,soft,10Y 3/1,,,,,,,,,,,,
323-U1342A-6H-3-A,323,U1342,A,6,6-3,H,3,A,91,150,43.71,44.3,diatom sandy silt,Leg 323,,diatom sandy silt,,soft,5Y 2.5/1,,,,,,,,,,,,
323-U1342A-6H-4-A,323,U1342,A,6,6-4,H,4,A,0,42,44.3,44.72,diatom sandy silt,Leg 323,,diatom sandy silt,,soft,5Y 2.5/1,,,,,,,,,,,,
323-U1342A-6H-4-A,323,U1342,A,6,6-4,H,4,A,42,88,44.72,45.18,diatom silty sand,,,diatom silty sand,,soft,2.5/N,,,,,,,,,,,,
323-U1342A-6H-4-A,323,U1342,A,6,6-4,H,4,A,88,150,45.18,45.8,sand [S54],,,sand,,soft,2.5/N,,,,,,,,,,,,
323-U1342A-6H-5-A,323,U1342,A,6,6-5,H,5,A,0,150,45.8,47.3,sand [S54],,,sand,,soft,2.5/N,,,,,,,,,,,,
323-U1342A-6H-6-A,323,U1342,A,6,6-6,H,6,A,0,95,47.3,48.25,sand [S54],,,sand,,soft,2.5/N,,,,,,,,,,,,
323-U1342A-7H-1-A,323,U1342,A,7,7-1,H,1,A,0,150,48.3,49.8,sandy silt [S54],"Shepard, 1954",sponge spicule-bearing,sponge spicule-bearing sandy silt,,soupy,3/N ,,,,,,,,,,,,
323-U1342A-7H-2-A,323,U1342,A,7,7-2,H,2,A,0,150,49.8,51.3,sandy silt [S54],"Shepard, 1954",sponge spicule-bearing,sponge spicule-bearing sandy silt,,soupy,3/N ,,,,,,,,,,,,
323-U1342A-7H-3-A,323,U1342,A,7,7-3,H,3,A,0,150,51.3,52.8,sandy silt [S54],"Shepard, 1954",sponge spicule-bearing,sponge spicule-bearing sandy silt,,soupy,3/N ,,,,,,,,,,,,
323-U1342A-7H-4-A,323,U1342,A,7,7-4,H,4,A,0,150,52.8,54.3,sandy silt [S54],"Shepard, 1954",sponge spicule-bearing,sponge spicule-bearing sandy silt,,soupy,3/N ,,,,,,,,,,,,
323-U1342A-7H-5-A,323,U1342,A,7,7-5,H,5,A,0,134,54.3,55.64,sandy silt [S54],"Shepard, 1954",sponge spicule-bearing,sponge spicule-bearing sandy silt,,soupy,3/N ,,,,,,,,,,,,
323-U1342A-9X-1,323,U1342,A,9,9-1,X,1,,0,46,52.3,52.76,basalt,,,basalt,,,,,,,,,,,,,,,
