Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,Lithology Suffix,MAJ Lith. prefix+name+suffix [read only],Amount of ash in lithology,Amount of ash in lithology rank [read only],Sed. structures,MAJ Lith. color,Bioturbation intensity,Bioturbation intensity rank [read only],Clast abundance,Number of clasts (>2mm),Clast 1 igneous -  grain size,Clast 1 igneous -  roundness,Clast 2 sediment - grain size,Clast 2 sediment - roundness,Clast 3 metamorphic - grain size,Clast 3 metamorphic - roundness,Macrofossil,Diagenetic constituent,Diagenetic constituent composition,General interval comment,Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data
341-U1417A-7H-5-A,341,U1417,A,7,7-5,H,5,A,0.0,68.0,50.9,51.58,,mud [Leg210],,mud ,,,color banding,N 4 (dark gray),moderate [DB86],2.0,present [A79],,,,,,,,,,,"interspersed clasts (<2 mm); interspersed black mottles;
9-10 cm: sandy mud clast
44-45 cm: sandy mud clast

1-138cm: gradual up-core transition from biosiliceous-bearing mud to mud;
increasing up-core bioturbation from moderate to intense;
bioturbation of overlying ash layer down to 98 cm;
gradual up-core change from fluffy structure to massive;
interspresed black mottles",,,,,
341-U1417A-7H-5-A,341,U1417,A,7,7-5,H,5,A,68.0,87.5,51.58,51.775,,mud [Leg210],,mud ,,,churned or chaotic strata,N 4 (dark gray),moderate [DB86],2.0,,,,,,,,,,,,"chaotic: slightly lither than above;
lenses of diatom ooze (colour of lenses: 5Y 4/1 to 5Y 2.5/1)",sharp contact,,,,
341-U1417A-7H-5-A,341,U1417,A,7,7-5,H,5,A,87.5,91.0,51.775,51.81,,ash(tuff) [MMK88m],,ash(tuff),ash,4.0,color banding,2.5Y 7/1 (light gray),,0.0,,,,,,,,,,,,"sub-rounded to angular glassy silt with some sand
stratified
reworked ash?
",sharp contact,erosive,,,
341-U1417A-7H-5-A,341,U1417,A,7,7-5,H,5,A,91.0,138.0,51.81,52.28,,mud [Leg210],,mud ,,,,N 4 (dark gray),moderate [DB86],2.0,,,,,,,,,,,,"- gradual transition (upcore) from biosiliceous-bearing mud to mud
- increasing (upcore) bioturbation from slight to heavy
- bioturbation of ash down to 98 cm
- upcore change from cottage-cheese/fluffy structure to massive
- interspersed black mottles",,,,,
341-U1417A-7H-5-A,341,U1417,A,7,7-5,H,5,A,138.0,140.0,52.28,52.3,,mud [Leg210],,mud ,,,,10Y 4/1 (dark greenish gray),,,,,,,,,,,,,,"well-developed cottage-cheese structure;
colour: Gley1 10Y4",,,,,
341-U1417A-7H-5-A,341,U1417,A,7,7-5,H,5,A,140.0,141.0,52.3,52.31,,mud [Leg210],,mud ,,,,N 3 (very dark gray),,,,,,,,,,,,,,well-developed cottage-cheese structure,,,,,
341-U1417A-7H-5-A,341,U1417,A,7,7-5,H,5,A,141.0,145.0,52.31,52.35,,mud [Leg210],,mud ,,,color banding,N 4 (dark gray),moderate [DB86],2.0,,,,,,,,,,,,,,,,,
341-U1417A-7H-5-A,341,U1417,A,7,7-5,H,5,A,145.0,150.0,52.35,52.4,,,,,,,,,,,,,,,,,,,,,,IW sample,,,,,
341-U1417A-7H-6-A,341,U1417,A,7,7-6,H,6,A,0.5,110.0,52.405,53.5,,mud [Leg210],,mud ,,,color banding,N 4 (dark gray),moderate [DB86],2.0,,,,,,,,,,,,"silt lenses at 18, 24, 72, 77 cm",,,,,
341-U1417A-7H-6-A,341,U1417,A,7,7-6,H,6,A,110.0,149.0,53.5,53.89,,mud [Leg210],with silt [Leg339],mud  with silt ,,,,N 4 (dark gray),slight [DB86],1.0,,,,,,,,,,,,silt lense at 142 cm,,,,,
341-U1417A-7H-7-A,341,U1417,A,7,7-7,H,7,A,0.0,70.5,53.9,54.605,,mud [Leg210],,mud ,,,,N 4 (dark gray),slight [DB86],1.0,present [A79],4.0,,,,,,,,,,,,,,,
341-U1417A-7H-CC-A,341,U1417,A,7,7-CC,H,CC,A,0.0,31.0,54.61,54.92,,mud [Leg210],with silt [Leg339],mud  with silt ,,,,N 4 (dark gray),moderate [DB86],2.0,,,,,,,,,,,,"silt layers at 5, 9.5, 11, 14 cm; bioturbation burrow at 8 cm filled with silt",,,,,
341-U1417A-7H-CC-A,341,U1417,A,7,7-CC,H,CC,A,31.0,34.0,54.92,54.95,,,,,,,,,,,,,,,,,,,,,,PAL sample,,,,,
341-U1417A-8H-1-A,341,U1417,A,8,8-1,H,1,A,0.0,145.0,54.4,55.85,,mud [Leg210],,mud ,,,,N 4 (dark gray),,,present [A79],3.0,,,,,,,,,,"rare black mottles
",,,,,
341-U1417A-8H-1-A,341,U1417,A,8,8-1,H,1,A,145.0,150.0,55.85,55.9,,,,,,,,,,,,,,,,,,,,,,IW sample,,,,,
341-U1417A-8H-2-A,341,U1417,A,8,8-2,H,2,A,0.0,72.0,55.9,56.62,,mud [Leg210],,mud ,,,,N 4 (dark gray),,,present [A79],1.0,,,,,,,,,,rare black mottles,,,,,
341-U1417A-8H-CC-A,341,U1417,A,8,8-CC,H,CC,A,0.0,23.0,56.63,56.86,,mud [Leg210],,mud ,,,,N 4 (dark gray),,,present [A79],1.0,,,,,,,,,,,,,,,
341-U1417A-8H-CC-A,341,U1417,A,8,8-CC,H,CC,A,23.0,28.0,56.86,56.91,,,,,,,,,,,,,,,,,,,,,,PAL sample,,,,,
341-U1417A-9H-1-A,341,U1417,A,9,9-1,H,1,A,0.0,47.5,56.9,57.375,,mud [Leg210],,mud ,,,,N 4 (dark gray),slight [DB86],1.0,,,,,,,,,,,,"Rare black mottles;
9-11.5: silty lense
",gradational contact,,,,
341-U1417A-9H-1-A,341,U1417,A,9,9-1,H,1,A,47.5,150.0,57.375,58.4,,mud [Leg210],,mud ,,,color banding,N 4 (dark gray),slight [DB86],1.0,present [A79],4.0,,,,,,,,,,"Stratification due to colour changes;
interspersed black mottles;
58-60.5: sand lense (coarse sand)
65-66: mud lense
81.5: mud lense + lithic clast
95: 2 mm thick silty laminae
102-103.5: lithic clast
112: ~3 mm lithic clast
129: ^2 mm lithic clast
139-140: lithic clast

",,,,,
341-U1417A-9H-2-A,341,U1417,A,9,9-2,H,2,A,0.0,10.0,58.4,58.5,,mud [Leg210],,mud ,,,,N 4 (dark gray),slight [DB86],1.0,present [A79],1.0,,,,,,,,,,,,,,,
341-U1417A-9H-2-A,341,U1417,A,9,9-2,H,2,A,10.0,53.0,58.5,58.93,,mud [Leg210],,mud ,,,,N 4 (dark gray),moderate [DB86],2.0,present [A79],4.0,,,,,,,,,,"dark gray, greenish mottled",,,,,
341-U1417A-9H-2-A,341,U1417,A,9,9-2,H,2,A,53.0,69.0,58.93,59.09,,mud [Leg210],,mud ,,,,N 4 (dark gray),slight [DB86],1.0,,,,,,,,,,,,,,,,,
341-U1417A-9H-2-A,341,U1417,A,9,9-2,H,2,A,69.0,70.0,59.09,59.1,,mud [Leg210],with sand [Leg339],mud  with sand ,,,,N 4 (dark gray),slight [DB86],1.0,,,,,,,,,,,,,,,,,
341-U1417A-9H-2-A,341,U1417,A,9,9-2,H,2,A,70.0,80.0,59.1,59.2,,mud [Leg210],,mud ,,,,N 4 (dark gray),slight [DB86],1.0,,,,,,,,,,,,,,,,,
341-U1417A-9H-2-A,341,U1417,A,9,9-2,H,2,A,80.0,84.0,59.2,59.24,,mud [Leg210],,mud ,,,,N 4 (dark gray),moderate [DB86],2.0,present [A79],,,,,,,,,,,,,,,,
341-U1417A-9H-2-A,341,U1417,A,9,9-2,H,2,A,84.0,116.0,59.24,59.56,,mud [Leg210],,mud ,,,,N 4 (dark gray),slight [DB86],1.0,,,,,,,,,,,,,,,,,
341-U1417A-9H-2-A,341,U1417,A,9,9-2,H,2,A,116.0,149.0,59.56,59.89,,mud [Leg210],,mud ,,,,N 4 (dark gray),heavy [DB86],3.0,,,,,,,,,,,,"dark gray, brown, greenish mottled
116-139cm: with silt",,,,,
341-U1417A-9H-3-A,341,U1417,A,9,9-3,H,3,A,0.0,72.0,59.9,60.62,,mud [Leg210],,mud ,,,color banding,N 4 (dark gray),heavy [DB86],3.0,,,,,,,,,,,,"black mottles
increased amounts of diatom-bearing ash between 42-66
",gradational contact,,,,
341-U1417A-9H-3-A,341,U1417,A,9,9-3,H,3,A,72.0,119.0,60.62,61.09,,mud [Leg210],,mud ,,,,N 4 (dark gray),moderate [DB86],2.0,,,,,,,,,,,,"rare black mottles
",gradational contact,,,,
341-U1417A-9H-3-A,341,U1417,A,9,9-3,H,3,A,119.0,136.0,61.09,61.26,,mud [Leg210],,mud ,,,,N 4 (dark gray),heavy [DB86],3.0,,,,,,,,,,,,,gradational contact,,,,
341-U1417A-9H-3-A,341,U1417,A,9,9-3,H,3,A,136.0,145.0,61.26,61.35,,mud [Leg210],,mud ,,,,N 4 (dark gray),slight [DB86],1.0,,,,,,,,,,,,rare black mottles,,,,,
341-U1417A-9H-4-A,341,U1417,A,9,9-4,H,4,A,0.0,8.0,61.4,61.48,,mud [Leg210],,mud ,,,,N 4 (dark gray),slight [DB86],1.0,,,,,,,,,,,,,,,,,
341-U1417A-9H-4-A,341,U1417,A,9,9-4,H,4,A,8.0,11.0,61.48,61.51,,sand [Leg210],with volcanic ash [Leg339],sand  with volcanic ash ,,,,N 3 (very dark gray),,,,,,,,,,,,,,,,,,,
341-U1417A-9H-4-A,341,U1417,A,9,9-4,H,4,A,11.0,15.0,61.51,61.55,,ash(tuff) [MMK88m],,ash(tuff),ash,4.0,,7.5YR 7/2 (pinkish gray),,,,,,,,,,,,,,"fine-grained, clean ash with glass",,,,,
341-U1417A-9H-4-A,341,U1417,A,9,9-4,H,4,A,15.0,21.0,61.55,61.61,,mud [Leg210],,mud ,,,,N 4 (dark gray),slight [DB86],1.0,,,,,,,,,,,,,,,,,
341-U1417A-9H-4-A,341,U1417,A,9,9-4,H,4,A,21.0,22.0,61.61,61.62,,mud [Leg210],,mud ,,,,N 4 (dark gray),moderate [DB86],2.0,,,,,,,,,,,,bioturbation burrow filled with ash from above,,,,,
341-U1417A-9H-4-A,341,U1417,A,9,9-4,H,4,A,22.0,63.0,61.62,62.03,,mud [Leg210],,mud ,,,,N 4 (dark gray),slight [DB86],1.0,,,,,,,,,,,,color bedding between15 and 60 cm,,,,,
341-U1417A-9H-4-A,341,U1417,A,9,9-4,H,4,A,63.0,86.0,62.03,62.26,,diatom ooze [Leg339],,diatom ooze ,,,,N 4 (dark gray),heavy [DB86],3.0,,,,,,,,,,,,mottled greenish-brown,,,,,
341-U1417A-9H-4-A,341,U1417,A,9,9-4,H,4,A,88.0,130.0,62.28,62.7,,mud [Leg210],,mud ,,,,N 4 (dark gray),moderate [DB86],2.0,,,,,,,,,,,,vulcanoclastic bearing sand - not ash!,,,,,
341-U1417A-9H-4-A,341,U1417,A,9,9-4,H,4,A,130.0,149.0,62.7,62.89,,mud [Leg210],,mud ,,,,N 4 (dark gray),slight [DB86],1.0,present [A79],2.0,,,,,,,,,,massive mud,,,,,
341-U1417A-9H-5-A,341,U1417,A,9,9-5,H,5,A,0.0,5.5,62.9,62.955,,mud [Leg210],,mud ,,,,N 4 (dark gray),slight [DB86],1.0,present [A79],,,,,,,,,,,massive mud,gradational contact,,,,
341-U1417A-9H-5-A,341,U1417,A,9,9-5,H,5,A,5.5,92.5,62.955,63.825,,mud [Leg210],,mud ,,,,N 4 (dark gray),heavy [DB86],3.0,,,,,,,,,,,,"Some intervals with higher ash & diatom contents;
interspersed black mottles",gradational contact,,,,
341-U1417A-9H-5-A,341,U1417,A,9,9-5,H,5,A,92.5,129.0,63.825,64.19,,mud [Leg210],,mud ,,,,N 4 (dark gray),heavy [DB86],3.0,,,,,,,,,,,,"Multiple sand & silty strata 2 mm to 1 cm thick
127: muddy sand; 5Y 3/1; some  mica",gradational contact,,,,
341-U1417A-9H-5-A,341,U1417,A,9,9-5,H,5,A,129.0,150.0,64.19,64.4,,mud [Leg210],,mud ,,,,N 4 (dark gray),heavy [DB86],3.0,,,,,,,,,,,,"137-140: pyritized burrow
interspersed black mottles",,,,,
341-U1417A-9H-6-A,341,U1417,A,9,9-6,H,6,A,0.0,34.0,64.4,64.74,,mud [Leg210],,mud ,,,,N 4 (dark gray),heavy [DB86],3.0,,,,,,,,,,,,"Some parts of the underlying strata has been bioturbated upaed
interspersed black mottles",gradational contact,,,,
341-U1417A-9H-6-A,341,U1417,A,9,9-6,H,6,A,34.0,38.5,64.74,64.785,,sand [Leg210],with volcanic ash [Leg339],sand  with volcanic ash ,,,,7.5YR 5/2 (brown),,,,,,,,,,,,,,some diatoms,sharp contact,erosive,,,
341-U1417A-9H-6-A,341,U1417,A,9,9-6,H,6,A,38.5,70.0,64.785,65.1,,mud [Leg210],,mud ,,,,N 4 (dark gray),moderate [DB86],2.0,,,,,,,,,,,,some black mottles,,,,,
341-U1417A-9H-6-A,341,U1417,A,9,9-6,H,6,A,70.0,135.0,65.1,65.75,,mud [Leg210],,mud ,,,,N 3 (very dark gray),slight [DB86],1.0,present [A79],1.0,,,,,,,,,,"some black mottles
85.8: 3 mm large lithic clast",,,,,
341-U1417A-9H-CC-A,341,U1417,A,9,9-CC,H,CC,A,0.0,12.0,65.75,65.87,,mud [Leg210],,mud ,,,,N 3 (very dark gray),slight [DB86],1.0,present [A79],,,,,,,,,,,"some black mottles
85.8: 3 mm large lithic clast",,,,,
341-U1417A-10H-1-A,341,U1417,A,10,10-1,H,1,A,0.0,22.0,66.4,66.62,,mud [Leg210],,mud ,,,,N 4 (dark gray),,,,,,,,,,,,,,dispersed clasts; 50% missing due to disturbance,,,,,
341-U1417A-10H-1-A,341,U1417,A,10,10-1,H,1,A,22.0,150.0,66.62,67.9,,mud [Leg210],,mud ,,,,N 4 (dark gray),slight [DB86],1.0,present [A79],,,,,,fine sand [W22_2],,,,,dispersed clasts,,,,,
341-U1417A-10H-2-A,341,U1417,A,10,10-2,H,2,A,0.0,15.5,67.9,68.055,,mud [Leg210],,mud ,,,,N 4 (dark gray),,,present [A79],,,,,,fine sand [W22_2],,,,,"dispersed clasts, fs",,,,,
341-U1417A-10H-2-A,341,U1417,A,10,10-2,H,2,A,15.5,23.5,68.055,68.135,,mud [Leg210],,mud ,,,,N 4 (dark gray),moderate [DB86],2.0,,,,,,,,,,,,"moderately bioturbated, bioturbation brought in sand from layer below",,,,,
341-U1417A-10H-2-A,341,U1417,A,10,10-2,H,2,A,23.5,50.0,68.135,68.4,,sand [Leg210],,sand ,,,load cast [BJ84],N 2.5 (black),,,present [A79],,,,,,granule [W22_2],,,,,"clast lithology, argillite",,,,,
341-U1417A-10H-2-A,341,U1417,A,10,10-2,H,2,A,50.0,143.5,68.4,69.335,,mud [Leg210],,mud ,,,,N 4 (dark gray),,,present [A79],2.0,,,,,fine sand [W22_2],,,,,"dispersed fs clasts, individual larger clasts troughout",,,,,
341-U1417A-10H-2-A,341,U1417,A,10,10-2,H,2,A,143.5,146.0,69.335,69.36,,silt [Leg210],,silt ,,,,N 6 (gray),slight [DB86],1.0,,,,,,,,,,,,,,,,,
341-U1417A-10H-2-A,341,U1417,A,10,10-2,H,2,A,146.0,150.0,69.36,69.4,,mud [Leg210],,mud ,,,,N 4 (dark gray),,,,,,,,,,,,,,,,,,,
341-U1417A-10H-3-A,341,U1417,A,10,10-3,H,3,A,0.0,59.0,69.4,69.99,,mud [Leg210],,mud ,,,,N 4 (dark gray),,,present [A79],1.0,,,,,fine sand [W22_2],,,,,"dispersed clasts, larger subangular clast at 54 cm",,,,,
341-U1417A-10H-3-A,341,U1417,A,10,10-3,H,3,A,59.0,62.0,69.99,70.02,,silt [Leg210],,silt ,,,,5PB 3/1 (dark bluish gray),,,,,,,,,,,,,,,,,,,
341-U1417A-10H-3-A,341,U1417,A,10,10-3,H,3,A,62.0,133.0,70.02,70.73,,mud [Leg210],,mud ,,,,N 4 (dark gray),,,present [A79],2.0,,,,,fine sand [W22_2],,,,,dispersed clasts,,,,,
341-U1417A-10H-3-A,341,U1417,A,10,10-3,H,3,A,133.0,135.0,70.73,70.75,,silt [Leg210],,silt ,,,,5PB 3/1 (dark bluish gray),,,,,,,,,,,,,,,,,,,
341-U1417A-10H-3-A,341,U1417,A,10,10-3,H,3,A,135.0,145.0,70.75,70.85,,mud [Leg210],,mud ,,,,N 4 (dark gray),,,present [A79],,,,,,fine sand [W22_2],,,,,dispersed clasts,,,,,
341-U1417A-10H-3-A,341,U1417,A,10,10-3,H,3,A,145.0,150.0,70.85,70.9,,,,,,,,,,,,,,,,,,,,,,IW sample,,,,,
341-U1417A-10H-4-A,341,U1417,A,10,10-4,H,4,A,0.0,96.0,70.9,71.86,,mud [Leg210],,mud ,,,,N 4 (dark gray),slight [DB86],1.0,present [A79],2.0,,,,,fine sand [W22_2],,,,,dispersed clasts,,,,,
341-U1417A-10H-4-A,341,U1417,A,10,10-4,H,4,A,96.0,100.0,71.86,71.9,,silt [Leg210],,silt ,,,,5PB 3/1 (dark bluish gray),,,,,,,,,,,,,,,,,,,
341-U1417A-10H-4-A,341,U1417,A,10,10-4,H,4,A,100.0,123.0,71.9,72.13,,mud [Leg210],,mud ,,,,N 4 (dark gray),strong,3.0,,,,,,,,,,,,mixed mud and silt,,,,,
341-U1417A-10H-4-A,341,U1417,A,10,10-4,H,4,A,123.0,150.0,72.13,72.4,,mud [Leg210],,mud ,,,,N 4 (dark gray),,,present [A79],,,,,,fine sand [W22_2],,,,,dispersed clasts fs,,,,,
341-U1417A-10H-5-A,341,U1417,A,10,10-5,H,5,A,0.0,70.0,72.4,73.1,,mud [Leg210],,mud ,,,,N 4 (dark gray),,,present [A79],2.0,,,,,,,,,,intermittent black mottling,,,,,
341-U1417A-10H-5-A,341,U1417,A,10,10-5,H,5,A,70.0,79.0,73.1,73.19,,muddy sand(stone) to sandy mud(stone) [S54m],,muddy sand(stone) to sandy mud(stone) ,,,normal grading,,,,present [A79],,,,,,,,,,,intermittent black mottling,gradational contact,,,,
341-U1417A-10H-5-A,341,U1417,A,10,10-5,H,5,A,79.0,107.0,73.19,73.47,,mud [Leg210],,mud ,,,,N 4 (dark gray),,,present [A79],1.0,,,,,,,,,,intermittent black mottling,sharp contact,,,,
341-U1417A-10H-5-A,341,U1417,A,10,10-5,H,5,A,107.0,150.0,73.47,73.9,,mud [Leg210],,mud ,,,,N 4 (dark gray),,,absent [A79],,,,,,,,,,,intermittent black mottling,,,,,
341-U1417A-10H-6-A,341,U1417,A,10,10-6,H,6,A,0.0,2.0,73.9,73.92,,mud [Leg210],,mud ,,,,N 4 (dark gray),,,absent [A79],,,,,,,,,,,,,,,,
341-U1417A-10H-6-A,341,U1417,A,10,10-6,H,6,A,2.0,10.0,73.92,74.0,,ash(tuff) [MMK88m],,ash(tuff),ash,4.0,,N 7 (light gray),,,absent [A79],,,,,,,,,,,,,,,,
341-U1417A-10H-6-A,341,U1417,A,10,10-6,H,6,A,10.0,109.0,74.0,74.99,,mud [Leg210],,mud ,,,,N 6 (gray),,,absent [A79],,,,,,,,,,,,,,,,
341-U1417A-10H-6-A,341,U1417,A,10,10-6,H,6,A,109.0,152.0,74.99,75.42,,mud [Leg210],,mud ,,,,N 4 (dark gray),,,absent [A79],,,,,,,,,,,,gradational contact,,,,
341-U1417A-10H-7-A,341,U1417,A,10,10-7,H,7,A,0.0,49.0,75.42,75.91,,mud [Leg210],,mud ,,,structureless,N 4 (dark gray),,,absent [A79],,,,,,,,,,,,,,,,
341-U1417A-10H-CC-A,341,U1417,A,10,10-CC,H,CC,A,0.0,17.0,75.91,76.08,,mud [Leg210],,mud ,,,structureless,N 4 (dark gray),,,absent [A79],,,,,,,,,,,,,,,,
341-U1417A-10H-CC-A,341,U1417,A,10,10-CC,H,CC,A,17.0,22.0,76.08,76.13,,,,,,,,,,,,,,,,,,,,,,PAL sample,,,,,
341-U1417A-11H-1-A,341,U1417,A,11,11-1,H,1,A,0.0,150.0,75.9,77.4,,mud [Leg210],,mud ,,,,N 4 (dark gray),slight [DB86],1.0,present [A79],,,,,,fine sand [W22_2],,,,,dispersed clasts,,,,,
341-U1417A-11H-2-A,341,U1417,A,11,11-2,H,2,A,0.0,18.0,77.4,77.58,,mud [Leg210],,mud ,,,,N 4 (dark gray),slight [DB86],1.0,present [A79],,,,,,fine sand [W22_2],,,,,dispersed clasts,,,,,
341-U1417A-11H-2-A,341,U1417,A,11,11-2,H,2,A,18.0,40.5,77.58,77.805,,diatom ooze [Leg339],,diatom ooze ,,,,10Y 4/2 (grayish green),,,,,,,,,,,,,,,,,,,
341-U1417A-11H-2-A,341,U1417,A,11,11-2,H,2,A,40.5,90.0,77.805,78.3,,mud [Leg210],,mud ,,,,N 4 (dark gray),slight [DB86],1.0,present [A79],2.0,,,,,fine sand [W22_2],,,,,dispersed clasts,,,,,
341-U1417A-11H-2-A,341,U1417,A,11,11-2,H,2,A,90.0,119.0,78.3,78.59,,diatom ooze [Leg339],,diatom ooze ,,,,10Y 4/2 (grayish green),,,,,,,,,,,,,,,,,,,
341-U1417A-11H-2-A,341,U1417,A,11,11-2,H,2,A,119.0,150.0,78.59,78.9,,mud [Leg210],,mud ,,,,N 4 (dark gray),slight [DB86],1.0,present [A79],,,,,,fine sand [W22_2],,,,,dispersed clasts,,,,,
341-U1417A-11H-3-A,341,U1417,A,11,11-3,H,3,A,0.0,130.0,78.9,80.2,,mud [Leg210],,mud ,,,,N 4 (dark gray),moderate [DB86],2.0,present [A79],2.0,,,,,fine sand [W22_2],,,,,dispersed clasts,,,,,
341-U1417A-11H-3-A,341,U1417,A,11,11-3,H,3,A,130.0,145.0,80.2,80.35,,,,,,,,,,,,,,,,,,,,,,SAFF sample,,,,,
341-U1417A-11H-3-A,341,U1417,A,11,11-3,H,3,A,145.0,150.0,80.35,80.4,,,,,,,,,,,,,,,,,,,,,,IW sample,,,,,
341-U1417A-11H-4-A,341,U1417,A,11,11-4,H,4,A,0.0,109.0,80.4,81.49,,mud [Leg210],,mud ,,,,N 4 (dark gray),,,present [A79],,,,,,,,,,,,gradational contact,irregular,,,
341-U1417A-11H-4-A,341,U1417,A,11,11-4,H,4,A,109.0,118.0,81.49,81.58,,diatom ooze [Leg339],,diatom ooze ,,,,10Y 5/1 (greenish gray),,,absent [A79],,,,,,,,,,,,gradational contact,irregular,,,
341-U1417A-11H-4-A,341,U1417,A,11,11-4,H,4,A,118.0,150.0,81.58,81.9,,mud [Leg210],,mud ,,,,N 4 (dark gray),,,present [A79],,,,,,,,,,,,,,,,
341-U1417A-11H-5-A,341,U1417,A,11,11-5,H,5,A,0.0,101.0,81.9,82.91,,mud [Leg210],,mud ,,,,N 4 (dark gray),none [DB86],0.0,present [A79],2.0,,,,,,,,,,,,,,,
341-U1417A-11H-6-A,341,U1417,A,11,11-6,H,6,A,0.0,39.0,82.91,83.3,,mud [Leg210],,mud ,,,structureless,N 4 (dark gray),,,present [A79],2.0,,,,,,,,,,intermittent black mottling: 0-31cm,gradational contact,irregular,,,
341-U1417A-11H-6-A,341,U1417,A,11,11-6,H,6,A,39.0,41.5,83.3,83.325,,silt [Leg210],,silt ,,,normal grading,5Y 5/1 (gray),,,absent [A79],,,,,,,,,,,,sharp contact,,,,
341-U1417A-11H-6-A,341,U1417,A,11,11-6,H,6,A,41.5,70.0,83.325,83.61,,mud [Leg210],,mud ,,,structureless,N 4 (dark gray),,,present [A79],2.0,,,,,,,,,,,,,,,
341-U1417A-11H-CC-A,341,U1417,A,11,11-CC,H,CC,A,0.0,6.0,83.61,83.67,,mud [Leg210],,mud ,,,,N 4 (dark gray),,,absent [A79],,,,,,,,,,,corer catcher is destroyed,,,,,
341-U1417A-11H-CC-A,341,U1417,A,11,11-CC,H,CC,A,6.0,11.0,83.67,83.72,,,,,,,,,,,,,,,,,,,,,,PAL sample,,,,,
341-U1417A-12H-1-A,341,U1417,A,12,12-1,H,1,A,0.0,38.0,85.4,85.78,,mud [Leg210],,mud ,,,,N 4 (dark gray),,,present [A79],,,,,,,,,,,,,,,,
341-U1417A-12H-1-A,341,U1417,A,12,12-1,H,1,A,38.0,45.0,85.78,85.85,,mud [Leg210],,mud ,,,patch or bleb,N 4 (dark gray),,,absent [A79],,,,,,,,,,,patches of silt,,,,,
341-U1417A-12H-1-A,341,U1417,A,12,12-1,H,1,A,45.0,150.0,85.85,86.9,,mud [Leg210],,mud ,,,,N 4 (dark gray),,,present [A79],,,,,,,,,,,intermittent black mottling: 65-150cm,,,,,
341-U1417A-12H-2-A,341,U1417,A,12,12-2,H,2,A,0.0,150.0,86.9,88.4,,mud [Leg210],,mud ,,,,N 4 (dark gray),,,present [A79],1.0,,,,,,,,,,,,,,,
341-U1417A-12H-3-A,341,U1417,A,12,12-3,H,3,A,0.0,145.0,88.4,89.85,,mud [Leg210],,mud ,,,,N 4 (dark gray),,,present [A79],,,,,,,,,,,,,,,,
341-U1417A-12H-3-A,341,U1417,A,12,12-3,H,3,A,145.0,150.0,89.85,89.9,,,,,,,,,,,,,,,,,,,,,,IW sample,,,,,
341-U1417A-12H-4-A,341,U1417,A,12,12-4,H,4,A,0.0,150.0,89.9,91.4,,mud [Leg210],,mud ,,,,N 4 (dark gray),,,absent [A79],,,,,,,,,,,,,,,,
341-U1417A-12H-5-A,341,U1417,A,12,12-5,H,5,A,0.0,70.0,91.4,92.1,,mud [Leg210],,mud ,,,,N 4 (dark gray),,,,,,,,,,,,,,,,,,,
341-U1417A-12H-5-A,341,U1417,A,12,12-5,H,5,A,70.0,85.0,92.1,92.25,,diatom ooze [Leg339],with diatoms [Leg339],diatom ooze  with diatoms ,,,,10Y 4/2 (grayish green),,,,,,,,,,,,,,,,,,,
341-U1417A-12H-5-A,341,U1417,A,12,12-5,H,5,A,85.0,92.0,92.25,92.32,,mud [Leg210],,mud ,,,,N 4 (dark gray),,,,,,,,,,,,,,,,,,,
341-U1417A-12H-5-A,341,U1417,A,12,12-5,H,5,A,92.0,97.0,92.32,92.37,,sand [Leg210],with volcanic ash [Leg339],sand  with volcanic ash ,volcaniclastic-rich,3.0,,2.5YR 5/1 (reddish gray),,,,,,,,,,,,,,base masked by mud dragged upward during coring,,,,,
341-U1417A-12H-5-A,341,U1417,A,12,12-5,H,5,A,97.0,150.0,92.37,92.9,,mud [Leg210],,mud ,,,,N 4 (dark gray),,,present [A79],1.0,,,,,,,,,,,,,,,
341-U1417A-12H-6-A,341,U1417,A,12,12-6,H,6,A,0.0,42.0,92.9,93.32,,mud [Leg210],,mud ,,,,N 4 (dark gray),,,present [A79],,,,,,fine sand [W22_2],,,,,very rare dispersed clasts,,,,,
341-U1417A-12H-6-A,341,U1417,A,12,12-6,H,6,A,42.0,65.0,93.32,93.55,,mud [Leg210],with diatoms [Leg339],mud  with diatoms ,,,,10Y 8/1 (light greenish gray),,,,,,,,,,,,,,,,,,,
341-U1417A-12H-6-A,341,U1417,A,12,12-6,H,6,A,65.0,96.0,93.55,93.86,,mud [Leg210],,mud ,,,,N 4 (dark gray),,,present [A79],,,,,,fine sand [W22_2],,,,,very rare clasts,,,,,
341-U1417A-12H-6-A,341,U1417,A,12,12-6,H,6,A,96.0,100.0,93.86,93.9,,sand [Leg210],with volcanic ash [Leg339],sand  with volcanic ash ,volcaniclastic-rich,3.0,,2.5YR 5/1 (reddish gray),,,,,,,,,,,,,,,,,,,
341-U1417A-12H-6-A,341,U1417,A,12,12-6,H,6,A,100.0,113.0,93.9,94.03,,mud [Leg210],,mud ,,,,N 4 (dark gray),,,,,,,,,,,,,,,,,,,
341-U1417A-12H-6-A,341,U1417,A,12,12-6,H,6,A,113.0,117.0,94.03,94.07,,sand [Leg210],with volcanic ash [Leg339],sand  with volcanic ash ,volcaniclastic-rich,3.0,,2.5YR 5/1 (reddish gray),,,,,,,,,,,,,,,,,,,
