Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,Lithology Suffix,MAJ Lith. prefix+name+suffix,MAJ Lith. color,"Layer, boundary, lamination, grading",Diagenetic constituent,Diagenetic constituent composition,Bioturbation intensity,Bioturbation intensity rank,Deformational structures,General interval comment,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Bottom contact definition,Layer or bedding thickness,Clasts abundance,Clast 1 igneous [%],Clast 1 igneous -  grain size,Clast 2 sediment [%],Clast 2 sediment grain size,Clast 3 -other lithology [%],Clast 3 -other lithology grain size,Diagenetic structure,Macrofossil,Macrofossil abundance name,MAJ Lith. prefix + name,MAJ Lith. name+suffix,MAJ Lith. Abundance (%),MAJ Lith. Ave. grain size,MAJ Lith. ave. grain size rank,MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,File Data,Extra Sample ID Data
342-U1403B-19H-2-A,342,U1403,B,19,19-2,H,2,A,25,45,152.15,152.35,,nannofossil ooze [Leg339],,nannofossil ooze ,10YR 5/4 (yellowish brown),,,,heavy [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1403B-19H-2-A,342,U1403,B,19,19-2,H,2,A,45,49.5,152.35,152.395,,nannofossil ooze [Leg339],,nannofossil ooze ,10YR 8/3 (very pale brown),,,,heavy [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1403B-19H-2-A,342,U1403,B,19,19-2,H,2,A,49.5,65,152.395,152.55,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,10YR 3/2 (very dark grayish brown),,,,heavy [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1403B-19H-2-A,342,U1403,B,19,19-2,H,2,A,65,88,152.55,152.78,,,,,,patch or bleb,,manganese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342-U1403B-19H-2-A,342,U1403,B,19,19-2,H,2,A,65,98,152.55,152.88,,nannofossil ooze [Leg339],,nannofossil ooze ,10YR 5/3 (brown),,,,heavy [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1403B-19H-2-A,342,U1403,B,19,19-2,H,2,A,98,115,152.88,153.05,,nannofossil ooze [Leg339],,nannofossil ooze ,10YR 8/3 (very pale brown),,,,heavy [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1403B-19H-2-A,342,U1403,B,19,19-2,H,2,A,115,133,153.05,153.23,,nannofossil ooze [Leg339],,nannofossil ooze ,10YR 5/3 (brown),,,,heavy [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1403B-19H-2-A,342,U1403,B,19,19-2,H,2,A,133,137,153.23,153.27,,nannofossil ooze [Leg339],,nannofossil ooze ,10YR 8/3 (very pale brown),,,,heavy [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1403B-19H-2-A,342,U1403,B,19,19-2,H,2,A,137,150,153.27,153.4,,nannofossil ooze [Leg339],,nannofossil ooze ,10YR 5/3 (brown),,,,heavy [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1403B-19H-3-A,342,U1403,B,19,19-3,H,3,A,0,12,153.4,153.52,,,,,,patch or bleb,,manganese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342-U1403B-19H-3-A,342,U1403,B,19,19-3,H,3,A,0,19,153.4,153.59,,nannofossil ooze [Leg339],,nannofossil ooze ,10YR 5/3 (brown),,,,heavy [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1403B-19H-3-A,342,U1403,B,19,19-3,H,3,A,19,22,153.59,153.62,,nannofossil ooze [Leg339],,nannofossil ooze ,10YR 8/3 (very pale brown),,,,heavy [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1403B-19H-3-A,342,U1403,B,19,19-3,H,3,A,22,47,153.62,153.87,,nannofossil ooze [Leg339],,nannofossil ooze ,10YR 5/3 (brown),,,,heavy [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1403B-19H-3-A,342,U1403,B,19,19-3,H,3,A,47,81,153.87,154.21,,nannofossil ooze [Leg339],,nannofossil ooze ,10YR 5/3 (brown),,,,heavy [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1403B-19H-3-A,342,U1403,B,19,19-3,H,3,A,55,81,153.95,154.21,,,,,,patch or bleb,,manganese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342-U1403B-19H-3-A,342,U1403,B,19,19-3,H,3,A,81,89,154.21,154.29,,nannofossil ooze [Leg339],,nannofossil ooze ,10YR 8/3 (very pale brown),,,,heavy [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1403B-19H-3-A,342,U1403,B,19,19-3,H,3,A,89,93,154.29,154.33,,nannofossil ooze [Leg339],,nannofossil ooze ,10YR 5/3 (brown),,,,heavy [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1403B-19H-4-A,342,U1403,B,19,19-4,H,4,A,0,16,154.33,154.49,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,10YR 3/2 (very dark grayish brown),patch or bleb,,manganese,heavy [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1403B-19H-4-A,342,U1403,B,19,19-4,H,4,A,16,75,154.49,155.08,,nannofossil ooze [Leg339],,nannofossil ooze ,10YR 8/3 (very pale brown),patch or bleb,,manganese,heavy [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1403B-20H-1-A,342,U1403,B,20,20-1,H,1,A,0,10,155,155.1,,clay [Leg339],,clay ,10YR 5/3 (brown),,,,heavy [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,
342-U1403B-20H-1-A,342,U1403,B,20,20-1,H,1,A,10,73,155.1,155.73,,nannofossil ooze [Leg339],,nannofossil ooze ,,,,,heavy [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1403B-20H-1-A,342,U1403,B,20,20-1,H,1,A,10,73,155.1,155.73,,,,,10YR 8/3 (very pale brown),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342-U1403B-20H-1-A,342,U1403,B,20,20-1,H,1,A,73,87,155.73,155.87,,nannofossil ooze [Leg339],,nannofossil ooze ,10YR 7/3 (very pale brown),,,,heavy [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1403B-20H-1-A,342,U1403,B,20,20-1,H,1,A,87,97,155.87,155.97,,nannofossil ooze [Leg339],,nannofossil ooze ,10YR 8/3 (very pale brown),,,,heavy [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1403B-20H-1-A,342,U1403,B,20,20-1,H,1,A,97,106,155.97,156.06,,nannofossil ooze [Leg339],,nannofossil ooze ,10YR 7/3 (very pale brown),,,,heavy [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1403B-20H-1-A,342,U1403,B,20,20-1,H,1,A,106,150,156.06,156.5,,nannofossil ooze [Leg339],,nannofossil ooze ,10YR 8/3 (very pale brown),,,,heavy [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1403B-20H-2-A,342,U1403,B,20,20-2,H,2,A,0,7,156.5,156.57,,nannofossil ooze [Leg339],,nannofossil ooze ,10YR 8/3 (very pale brown),,,,heavy [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1403B-20H-2-A,342,U1403,B,20,20-2,H,2,A,7,26,156.57,156.76,,nannofossil ooze [Leg339],,nannofossil ooze ,10YR 7/3 (very pale brown),,,,heavy [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1403B-20H-2-A,342,U1403,B,20,20-2,H,2,A,26,30,156.76,156.8,,nannofossil ooze [Leg339],,nannofossil ooze ,5G 6/1 (greenish gray),,,,heavy [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1403B-20H-2-A,342,U1403,B,20,20-2,H,2,A,30,38,156.8,156.88,,nannofossil ooze [Leg339],,nannofossil ooze ,10YR 7/3 (very pale brown),,,,heavy [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1403B-20H-2-A,342,U1403,B,20,20-2,H,2,A,38,40,156.88,156.9,,nannofossil ooze [Leg339],,nannofossil ooze ,5G 6/1 (greenish gray),,,,heavy [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1403B-20H-2-A,342,U1403,B,20,20-2,H,2,A,40,64,156.9,157.14,,nannofossil ooze [Leg339],,nannofossil ooze ,10YR 7/3 (very pale brown),,,,heavy [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1403B-20H-2-A,342,U1403,B,20,20-2,H,2,A,64,68,157.14,157.18,,nannofossil ooze [Leg339],,nannofossil ooze ,5G 6/1 (greenish gray),,,,heavy [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1403B-20H-2-A,342,U1403,B,20,20-2,H,2,A,68,150,157.18,158,,nannofossil ooze [Leg339],,nannofossil ooze ,10YR 7/3 (very pale brown),,,,heavy [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1403B-20H-3-A,342,U1403,B,20,20-3,H,3,A,0,150,158,159.5,,nannofossil ooze [Leg339],,nannofossil ooze ,10YR 7/3 (very pale brown),,,,heavy [DB91],5,,Extensive flow-in in this section,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1403B-20H-4-A,342,U1403,B,20,20-4,H,4,A,0,151,159.5,161.01,,nannofossil ooze [Leg339],,nannofossil ooze ,10YR 7/3 (very pale brown),,,,heavy [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1403B-20H-5-A,342,U1403,B,20,20-5,H,5,A,0,10,161.01,161.11,,nannofossil ooze [Leg339],,nannofossil ooze ,10YR 7/3 (very pale brown),,,,heavy [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1403B-20H-5-A,342,U1403,B,20,20-5,H,5,A,10,24,161.11,161.25,,nannofossil ooze [Leg339],,nannofossil ooze ,5G 6/1 (greenish gray),,,,heavy [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1403B-20H-5-A,342,U1403,B,20,20-5,H,5,A,24,48,161.25,161.49,,nannofossil ooze [Leg339],,nannofossil ooze ,10YR 7/3 (very pale brown),,,,heavy [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1403B-20H-5-A,342,U1403,B,20,20-5,H,5,A,48,72,161.49,161.73,,nannofossil ooze [Leg339],,nannofossil ooze ,10YR 6/2 (light brownish gray),,,,heavy [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1403B-20H-5-A,342,U1403,B,20,20-5,H,5,A,72,77,161.73,161.78,,nannofossil ooze [Leg339],,nannofossil ooze ,5G 6/1 (greenish gray),,,,heavy [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1403B-20H-5-A,342,U1403,B,20,20-5,H,5,A,77,83,161.78,161.84,,nannofossil ooze [Leg339],,nannofossil ooze ,10YR 7/3 (very pale brown),,,,heavy [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1403B-20H-5-A,342,U1403,B,20,20-5,H,5,A,83,92,161.84,161.93,,nannofossil ooze [Leg339],,nannofossil ooze ,5G 6/1 (greenish gray),,,,heavy [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1403B-20H-5-A,342,U1403,B,20,20-5,H,5,A,92,124,161.93,162.25,,nannofossil ooze [Leg339],,nannofossil ooze ,10YR 6/2 (light brownish gray),,,,heavy [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1403B-20H-5-A,342,U1403,B,20,20-5,H,5,A,124,132,162.25,162.33,,nannofossil ooze [Leg339],,nannofossil ooze ,5G 6/1 (greenish gray),,,,heavy [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1403B-20H-5-A,342,U1403,B,20,20-5,H,5,A,132,152,162.33,162.53,,nannofossil ooze [Leg339],,nannofossil ooze ,10YR 6/2 (light brownish gray),,,,heavy [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1403B-20H-6-A,342,U1403,B,20,20-6,H,6,A,0,113,162.53,163.73,,nannofossil ooze [Leg339],,nannofossil ooze ,10Y 6/1 (greenish gray),,,,heavy [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1403B-20H-CC-A,342,U1403,B,20,20-CC,H,CC,A,0,37,163.73,164.13,,nannofossil ooze [Leg339],,nannofossil ooze ,10Y 6/1 (greenish gray),,,,heavy [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1403B-21H-1-A,342,U1403,B,21,21-1,H,1,A,18,32,164,164.32,,nannofossil ooze [Leg339],,nannofossil ooze ,5Y 6/1 (gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1403B-21H-1-A,342,U1403,B,21,21-1,H,1,A,32,34,164.32,164.34,,nannofossil ooze [Leg339],,nannofossil ooze ,5G 6/1 (greenish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1403B-21H-1-A,342,U1403,B,21,21-1,H,1,A,34,78,164.34,164.78,,nannofossil ooze [Leg339],,nannofossil ooze ,5Y 6/1 (gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1403B-21H-1-A,342,U1403,B,21,21-1,H,1,A,78,91,164.78,164.91,,nannofossil ooze [Leg339],,nannofossil ooze ,5G 6/1 (greenish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1403B-21H-1-A,342,U1403,B,21,21-1,H,1,A,91,100,164.91,165,,nannofossil ooze [Leg339],,nannofossil ooze ,5Y 6/1 (gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1403B-21H-1-A,342,U1403,B,21,21-1,H,1,A,100,107,165,165.07,,nannofossil ooze [Leg339],,nannofossil ooze ,5G 6/1 (greenish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1403B-21H-1-A,342,U1403,B,21,21-1,H,1,A,107,115,165.07,165.15,,nannofossil ooze [Leg339],,nannofossil ooze ,5Y 6/1 (gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1403B-21H-1-A,342,U1403,B,21,21-1,H,1,A,115,124,165.15,165.24,,clay [Leg339],with nannofossils [Leg339],clay  with nannofossils ,10GY 5/1 (greenish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay   with nannofossils ,,,,,,,
342-U1403B-21H-1-A,342,U1403,B,21,21-1,H,1,A,124,130,165.24,165.3,,nannofossil ooze [Leg339],,nannofossil ooze ,5Y 6/1 (gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1403B-21H-1-A,342,U1403,B,21,21-1,H,1,A,130,136,165.3,165.36,,nannofossil ooze [Leg339],,nannofossil ooze ,5G 6/1 (greenish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1403B-21H-1-A,342,U1403,B,21,21-1,H,1,A,136,144,165.36,165.5,,nannofossil ooze [Leg339],,nannofossil ooze ,5Y 6/1 (gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1403B-21H-2-A,342,U1403,B,21,21-2,H,2,A,0,27,165.5,165.77,,nannofossil ooze [Leg339],,nannofossil ooze ,5Y 6/1 (gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1403B-21H-2-A,342,U1403,B,21,21-2,H,2,A,27,41,165.77,165.91,,clay [Leg339],with nannofossils [Leg339],clay  with nannofossils ,10GY 5/1 (greenish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay   with nannofossils ,,,,,,,
342-U1403B-21H-2-A,342,U1403,B,21,21-2,H,2,A,41,126,165.91,166.76,,nannofossil ooze [Leg339],,nannofossil ooze ,5Y 6/1 (gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1403B-21H-2-A,342,U1403,B,21,21-2,H,2,A,126,150,166.76,167,,nannofossil ooze [Leg339],,nannofossil ooze ,5G 6/1 (greenish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1403B-21H-3-A,342,U1403,B,21,21-3,H,3,A,0,51,167,167.51,,nannofossil ooze [Leg339],,nannofossil ooze ,5Y 6/1 (gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1403B-21H-3-A,342,U1403,B,21,21-3,H,3,A,51,54,167.51,167.54,,nannofossil ooze [Leg339],,nannofossil ooze ,5G 6/1 (greenish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1403B-21H-3-A,342,U1403,B,21,21-3,H,3,A,54,64,167.54,167.64,,nannofossil ooze [Leg339],,nannofossil ooze ,5Y 6/1 (gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1403B-21H-3-A,342,U1403,B,21,21-3,H,3,A,64,68,167.64,167.68,,nannofossil ooze [Leg339],,nannofossil ooze ,5G 6/1 (greenish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1403B-21H-3-A,342,U1403,B,21,21-3,H,3,A,68,74,167.68,167.74,,nannofossil ooze [Leg339],,nannofossil ooze ,5Y 6/1 (gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1403B-21H-3-A,342,U1403,B,21,21-3,H,3,A,74,77,167.74,167.77,,nannofossil ooze [Leg339],,nannofossil ooze ,5G 6/1 (greenish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1403B-21H-3-A,342,U1403,B,21,21-3,H,3,A,77,96,167.77,167.96,,nannofossil ooze [Leg339],,nannofossil ooze ,5Y 6/1 (gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1403B-21H-3-A,342,U1403,B,21,21-3,H,3,A,96,99,167.96,167.99,,nannofossil ooze [Leg339],,nannofossil ooze ,5G 6/1 (greenish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1403B-21H-3-A,342,U1403,B,21,21-3,H,3,A,99,150,167.99,168.5,,nannofossil ooze [Leg339],,nannofossil ooze ,5Y 6/1 (gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1403B-21H-4-A,342,U1403,B,21,21-4,H,4,A,0,150,168.5,170,,nannofossil ooze [Leg339],,nannofossil ooze ,5Y 6/1 (gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1403B-21H-5-A,342,U1403,B,21,21-5,H,5,A,0,45,170,170.45,,nannofossil ooze [Leg339],,nannofossil ooze ,5Y 6/1 (gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1403B-21H-5-A,342,U1403,B,21,21-5,H,5,A,45,53,170.45,170.53,,clay [Leg339],with nannofossils [Leg339],clay  with nannofossils [Leg339],10GY 5/1 (greenish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay   with nannofossils [Leg339],,,,,,,
342-U1403B-21H-5-A,342,U1403,B,21,21-5,H,5,A,53,79,170.53,170.79,,nannofossil ooze [Leg339],,nannofossil ooze ,5Y 6/1 (gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1403B-21H-5-A,342,U1403,B,21,21-5,H,5,A,79,94,170.79,170.94,,clay [Leg339],with nannofossils [Leg339],clay  with nannofossils [Leg339],10GY 5/1 (greenish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay   with nannofossils [Leg339],,,,,,,
342-U1403B-21H-5-A,342,U1403,B,21,21-5,H,5,A,94,111,170.94,171.11,,nannofossil ooze [Leg339],,nannofossil ooze ,5Y 6/1 (gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1403B-21H-5-A,342,U1403,B,21,21-5,H,5,A,111,118,171.11,171.18,,clay [Leg339],with nannofossils [Leg339],clay  with nannofossils [Leg339],10GY 5/1 (greenish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay   with nannofossils [Leg339],,,,,,,
342-U1403B-21H-5-A,342,U1403,B,21,21-5,H,5,A,118,150,171.18,171.5,,nannofossil ooze [Leg339],,nannofossil ooze ,5Y 6/1 (gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1403B-21H-6-A,342,U1403,B,21,21-6,H,6,A,0,26,171.5,171.76,,nannofossil ooze [Leg339],,nannofossil ooze ,5Y 6/1 (gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1403B-21H-6-A,342,U1403,B,21,21-6,H,6,A,26,28,171.76,171.78,,nannofossil ooze [Leg339],,nannofossil ooze ,5G 6/1 (greenish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1403B-21H-6-A,342,U1403,B,21,21-6,H,6,A,28,47,171.78,171.97,,nannofossil ooze [Leg339],,nannofossil ooze ,5Y 6/1 (gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1403B-21H-6-A,342,U1403,B,21,21-6,H,6,A,47,52,171.97,172.02,,nannofossil ooze [Leg339],,nannofossil ooze ,5G 6/1 (greenish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1403B-21H-6-A,342,U1403,B,21,21-6,H,6,A,52,82,172.02,172.32,,clay [Leg339],with nannofossils [Leg339],clay  with nannofossils [Leg339],10GY 5/1 (greenish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay   with nannofossils [Leg339],,,,,,,
342-U1403B-21H-6-A,342,U1403,B,21,21-6,H,6,A,82,85,172.32,172.35,,nannofossil ooze [Leg339],,nannofossil ooze ,5G 6/1 (greenish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1403B-21H-6-A,342,U1403,B,21,21-6,H,6,A,85,100,172.35,172.5,,clay [Leg339],with nannofossils [Leg339],clay  with nannofossils [Leg339],10GY 5/1 (greenish gray),,,,moderate [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay   with nannofossils [Leg339],,,,,,,
