Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,MAJ Lith. prefix+name [read only],Sediment structures,MAJ Lith. color,Bioturbation intensity,Clast abundance,Macrofossil,MAJ Lith. ave. grain size ,Diagenetic constituent,Diagenetic constituent composition,General interval comment,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Lithology Suffix,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix
363-U1488A-21H-4-A,0,150,190.9,192.4,clay-rich [X363],foraminifer-radiolarian ooze [X363],clay-rich foraminifer-radiolarian ooze,,2.5Y 8/1 (white),moderate [DB86],,,,,,faint green and purplish black layers,,,,,,,,,,,,,363,U1488,A,21,H,4,A,,,,
363-U1488A-21H-5-A,0,150,192.4,193.9,clay-rich [X363],foraminifer-radiolarian ooze [X363],clay-rich foraminifer-radiolarian ooze,,2.5Y 8/1 (white),moderate [DB86],,,,,,faint green and purplish black layers,,,,,,,,,,,,,363,U1488,A,21,H,5,A,,,,
363-U1488A-21H-6-A,0,140,193.9,195.3,clay-rich [X363],foraminifer-nannofossil ooze [X363],clay-rich foraminifer-nannofossil ooze,,2.5Y 8/1 (white),moderate [DB86],,,,,,faint green and purplish black layers,,,,,,,,,,,,,363,U1488,A,21,H,6,A,,,,
363-U1488A-21H-7-A,0,75,195.4,196.15,clay-rich [X363],foraminifer-radiolarian ooze [X363],clay-rich foraminifer-radiolarian ooze,,2.5Y 8/1 (white),moderate [DB86],,,,,,faint green and purplish black layers,,,,,,,,,,,,,363,U1488,A,21,H,7,A,,,,
363-U1488A-21H-CC-A,0,14,196.15,196.29,clay-rich [X363],foraminifer-nannofossil ooze [X363],clay-rich foraminifer-nannofossil ooze,,2.5Y 8/1 (white),moderate [DB86],,,,,,faint green and purplish black layers,,,,,,,,,,,,,363,U1488,A,21,H,CC,A,,,,
363-U1488A-22H-1-A,0,150,195.9,197.4,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,2.5Y 8/1 (white),moderate [DB86],,,,,,faint green and purplish black layers,,,,,,,,,,,,,363,U1488,A,22,H,1,A,,,,
363-U1488A-22H-2-A,0,150,197.4,198.9,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,2.5Y 8/1 (white),moderate [DB86],,,,,,faint green and purplish black layers,,,,,,,,,,,,,363,U1488,A,22,H,2,A,,,,
363-U1488A-22H-3-A,0,150,198.9,200.4,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,2.5Y 8/1 (white),moderate [DB86],,,,,,faint green and purplish black layers,,,,,,,,,,,,,363,U1488,A,22,H,3,A,,,,
363-U1488A-22H-4-A,0,150,200.4,201.9,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,2.5Y 8/1 (white),moderate [DB86],,,,,,faint green and purplish black layers,,,,,,,,,,,,,363,U1488,A,22,H,4,A,,,,
363-U1488A-22H-5-A,0,150,201.9,203.4,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,2.5Y 8/1 (white),moderate [DB86],,,,,,faint green and purplish black layers,,,,,,,,,,,,,363,U1488,A,22,H,5,A,,,,
363-U1488A-22H-6-A,0,140,203.4,204.8,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,2.5Y 8/1 (white),moderate [DB86],,,,,,faint green and purplish black layers,,,,,,,,,,,,,363,U1488,A,22,H,6,A,,,,
363-U1488A-22H-7-A,0,75,204.9,205.65,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,2.5Y 8/1 (white),moderate [DB86],,,,,,faint green and purplish black layers,,,,,,,,,,,,,363,U1488,A,22,H,7,A,,,,
363-U1488A-22H-CC-A,0,20,205.65,205.85,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,2.5Y 8/1 (white),moderate [DB86],,,,,,faint green and purplish black layers,,,,,,,,,,,,,363,U1488,A,22,H,CC,A,,,,
363-U1488A-23H-1-A,0,150,205.4,206.9,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,2.5Y 8/1 (white),moderate [DB86],,,,,,faint green and purplish black layers,,,,,,,,,,,,,363,U1488,A,23,H,1,A,,,,
363-U1488A-23H-2-A,0,150,206.9,208.4,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,2.5Y 8/1 (white),moderate [DB86],,,,,,faint green and purplish black layers,,,,,,,,,,,,,363,U1488,A,23,H,2,A,,,,
363-U1488A-23H-3-A,0,150,208.4,209.9,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,2.5Y 8/1 (white),moderate [DB86],,,,,,faint green and purplish black layers,,,,,,,,,,,,,363,U1488,A,23,H,3,A,,,,
363-U1488A-23H-4-A,0,150,209.9,211.4,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,2.5Y 8/1 (white),moderate [DB86],,,,,,faint green and purplish black layers,,,,,,,,,,,,,363,U1488,A,23,H,4,A,,,,
363-U1488A-23H-5-A,0,150,211.4,212.9,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,2.5Y 8/1 (white),moderate [DB86],,,,,,faint green and purplish black layers,,,,,,,,,,,,,363,U1488,A,23,H,5,A,,,,
363-U1488A-23H-6-A,0,140,212.9,214.3,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,2.5Y 8/1 (white),moderate [DB86],,,,,,faint green and purplish black layers,,,,,,,,,,,,,363,U1488,A,23,H,6,A,,,,
363-U1488A-23H-7-A,0,73,214.4,215.13,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,2.5Y 8/1 (white),moderate [DB86],,,,,,faint green and purplish black layers,,,,,,,,,,,,,363,U1488,A,23,H,7,A,,,,
363-U1488A-24H-1-A,0,150,214.9,216.4,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,N 8 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,A,24,H,1,A,,,,
363-U1488A-24H-2-A,0,150,216.4,217.9,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,A,24,H,2,A,,,,
363-U1488A-24H-3-A,0,150,217.9,219.4,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,A,24,H,3,A,,,,
363-U1488A-24H-4-A,0,150,219.4,220.9,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,A,24,H,4,A,,,,
363-U1488A-24H-5-A,0,150,220.9,222.4,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,A,24,H,5,A,,,,
363-U1488A-24H-6-A,0,140,222.4,223.8,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,A,24,H,6,A,,,,
363-U1488A-24H-7-A,0,66,223.9,224.56,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,A,24,H,7,A,,,,
363-U1488A-24H-CC-A,0,20,224.56,224.76,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,A,24,H,CC,A,,,,
363-U1488A-25H-1-A,0,150,224.4,225.9,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,A,25,H,1,A,,,,
363-U1488A-25H-2-A,0,150,225.9,227.4,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,A,25,H,2,A,,,,
363-U1488A-25H-3-A,0,150,227.4,228.9,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,A,25,H,3,A,,,,
363-U1488A-25H-4-A,0,150,228.9,230.4,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,A,25,H,4,A,,,,
363-U1488A-25H-5-A,0,150,230.4,231.9,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,A,25,H,5,A,,,,
363-U1488A-25H-6-A,0,140,231.9,233.3,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,A,25,H,6,A,,,,
363-U1488A-25H-7-A,0,74,233.4,234.14,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,A,25,H,7,A,,,,
363-U1488A-26H-1-A,0,150,233.9,235.4,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,A,26,H,1,A,,,,
363-U1488A-26H-2-A,0,150,235.4,236.9,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,A,26,H,2,A,,,,
363-U1488A-26H-3-A,0,150,236.9,238.4,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,A,26,H,3,A,,,,
363-U1488A-26H-4-A,0,150,238.4,239.9,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,A,26,H,4,A,,,,
363-U1488A-26H-5-A,0,150,239.9,241.4,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,A,26,H,5,A,,,,
363-U1488A-26H-6-A,0,140,241.4,242.8,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,A,26,H,6,A,,,,
363-U1488A-26H-7-A,0,67,242.9,243.57,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,A,26,H,7,A,,,,
363-U1488A-26H-CC-A,0,22,243.57,243.79,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,A,26,H,CC,A,,,,
363-U1488A-27H-1-A,0,150,243.4,244.9,radiolarian-bearing [X363],foraminifer-nannofossil ooze [X363],radiolarian-bearing foraminifer-nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,A,27,H,1,A,,,,
363-U1488A-27H-2-A,0,150,244.9,246.4,radiolarian-bearing [X363],foraminifer-nannofossil ooze [X363],radiolarian-bearing foraminifer-nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,A,27,H,2,A,,,,
363-U1488A-27H-3-A,0,150,246.4,247.9,radiolarian-bearing [X363],foraminifer-nannofossil ooze [X363],radiolarian-bearing foraminifer-nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,A,27,H,3,A,,,,
363-U1488A-27H-4-A,0,150,247.9,249.4,radiolarian-bearing [X363],foraminifer-nannofossil ooze [X363],radiolarian-bearing foraminifer-nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,A,27,H,4,A,,,,
363-U1488A-27H-5-A,0,150,249.4,250.9,radiolarian-bearing [X363],foraminifer-nannofossil ooze [X363],radiolarian-bearing foraminifer-nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,A,27,H,5,A,,,,
363-U1488A-27H-6-A,0,140,250.9,252.3,radiolarian-bearing [X363],foraminifer-nannofossil ooze [X363],radiolarian-bearing foraminifer-nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,A,27,H,6,A,,,,
363-U1488A-27H-7-A,0,73,252.4,253.13,radiolarian-bearing [X363],foraminifer-nannofossil ooze [X363],radiolarian-bearing foraminifer-nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,A,27,H,7,A,,,,
363-U1488A-27H-CC-A,0,19,253.13,253.32,radiolarian-bearing [X363],foraminifer-nannofossil ooze [X363],radiolarian-bearing foraminifer-nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,A,27,H,CC,A,,,,
363-U1488A-28H-1-A,0,150,252.9,254.4,radiolarian-bearing [X363],foraminifer-nannofossil ooze [X363],radiolarian-bearing foraminifer-nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,A,28,H,1,A,,,,
363-U1488A-28H-2-A,0,150,254.4,255.9,radiolarian-bearing [X363],foraminifer-nannofossil ooze [X363],radiolarian-bearing foraminifer-nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,A,28,H,2,A,,,,
363-U1488A-28H-3-A,0,150,255.9,257.4,radiolarian-bearing [X363],foraminifer-nannofossil ooze [X363],radiolarian-bearing foraminifer-nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,A,28,H,3,A,,,,
363-U1488A-28H-4-A,0,150,257.4,258.9,radiolarian-bearing [X363],foraminifer-nannofossil ooze [X363],radiolarian-bearing foraminifer-nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,A,28,H,4,A,,,,
363-U1488A-28H-5-A,0,150,258.9,260.4,radiolarian-bearing [X363],foraminifer-nannofossil ooze [X363],radiolarian-bearing foraminifer-nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,A,28,H,5,A,,,,
363-U1488A-28H-6-A,0,140,260.4,261.8,radiolarian-bearing [X363],foraminifer-nannofossil ooze [X363],radiolarian-bearing foraminifer-nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,A,28,H,6,A,,,,
363-U1488A-28H-7-A,0,71,261.9,262.61,radiolarian-bearing [X363],foraminifer-nannofossil ooze [X363],radiolarian-bearing foraminifer-nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,A,28,H,7,A,,,,
363-U1488A-28H-CC-A,0,22,262.61,262.83,radiolarian-bearing [X363],foraminifer-nannofossil ooze [X363],radiolarian-bearing foraminifer-nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,A,28,H,CC,A,,,,
363-U1488A-29H-1-A,0,148,262.4,263.88,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,A,29,H,1,A,,,,
363-U1488A-29H-2-A,0,150,263.88,265.38,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,A,29,H,2,A,,,,
363-U1488A-29H-3-A,0,150,265.38,266.88,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,A,29,H,3,A,,,,
363-U1488A-29H-4-A,0,150,266.88,268.38,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,A,29,H,4,A,,,,
363-U1488A-29H-5-A,0,150,268.38,269.88,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,A,29,H,5,A,,,,
363-U1488A-29H-6-A,0,140,269.88,271.28,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,A,29,H,6,A,,,,
363-U1488A-29H-7-A,0,71,271.38,272.09,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,A,29,H,7,A,,,,
363-U1488A-29H-CC-A,0,21,272.09,272.3,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,A,29,H,CC,A,,,,
363-U1488A-30H-1-A,0,150,271.9,273.4,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,A,30,H,1,A,,,,
363-U1488A-30H-2-A,0,150,273.4,274.9,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,A,30,H,2,A,,,,
363-U1488A-30H-3-A,0,150,274.9,276.4,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,A,30,H,3,A,,,,
363-U1488A-30H-4-A,0,150,276.4,277.9,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,A,30,H,4,A,,,,
363-U1488A-30H-5-A,0,132,277.9,279.22,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,A,30,H,5,A,,,,
363-U1488A-30H-5-A,132,150,279.22,279.4,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,2.5YR 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,A,30,H,5,A,,,,
363-U1488A-30H-6-A,0,140,279.4,280.8,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,2.5YR 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,A,30,H,6,A,,,,
363-U1488A-30H-7-A,0,49,280.9,281.39,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,2.5YR 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,A,30,H,7,A,,,,
363-U1488A-30H-7-A,49,68,281.39,281.58,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,A,30,H,7,A,,,,
363-U1488A-30H-CC-A,0,21,281.6,281.81,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,A,30,H,CC,A,,,,
363-U1488A-31H-1-A,0,150,281.4,282.9,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,A,31,H,1,A,,,,
363-U1488A-31H-2-A,0,150,282.9,284.4,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,A,31,H,2,A,,,,
363-U1488A-31H-3-A,0,150,284.4,285.9,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,A,31,H,3,A,,,,
363-U1488A-31H-4-A,0,150,285.9,287.4,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,A,31,H,4,A,,,,
363-U1488A-31H-5-A,0,150,287.4,288.9,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,A,31,H,5,A,,,,
363-U1488A-31H-6-A,0,140,288.9,290.3,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,A,31,H,6,A,,,,
363-U1488A-31H-7-A,0,74,290.4,291.14,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,A,31,H,7,A,,,,
363-U1488A-31H-CC-A,0,17,291.14,291.31,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,A,31,H,CC,A,,,,
363-U1488A-32H-1-A,0,9,290.9,290.99,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,5PB 8/1 (light bluish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,A,32,H,1,A,,,,
363-U1488A-32H-1-A,9,136,290.99,292.26,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,A,32,H,1,A,,,,
363-U1488A-32H-1-A,136,150,292.26,292.4,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,5PB 8/1 (light bluish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,A,32,H,1,A,,,,
363-U1488A-32H-2-A,0,13,292.4,292.53,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,5PB 8/1 (light bluish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,A,32,H,2,A,,,,
363-U1488A-32H-2-A,13,150,292.53,293.9,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,A,32,H,2,A,,,,
363-U1488A-32H-3-A,0,75,293.9,294.65,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,A,32,H,3,A,,,,
363-U1488A-32H-3-A,75,80,294.65,294.7,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,5PB 8/1 (light bluish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,A,32,H,3,A,,,,
363-U1488A-32H-3-A,80,150,294.7,295.4,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,A,32,H,3,A,,,,
363-U1488A-32H-4-A,0,150,295.4,296.9,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,A,32,H,4,A,,,,
363-U1488A-32H-5-A,0,150,296.9,298.4,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,A,32,H,5,A,,,,
363-U1488A-32H-6-A,0,140,298.4,299.8,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,A,32,H,6,A,,,,
363-U1488A-32H-7-A,0,72,299.9,300.62,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,A,32,H,7,A,,,,
363-U1488A-32H-CC-A,0,26,300.62,300.88,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,A,32,H,CC,A,,,,
363-U1488A-33F-1-A,0,34,300.4,300.74,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,A,33,F,1,A,,,,
363-U1488A-33F-2-A,0,19,300.77,300.96,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,A,33,F,2,A,,,,
363-U1488A-33F-2-A,19,25,300.96,301.02,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,2.5Y 6/1 (gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,A,33,F,2,A,,,,
363-U1488A-33F-2-A,25,150,301.02,302.27,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,A,33,F,2,A,,,,
363-U1488A-33F-3-A,0,150,302.27,303.77,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,A,33,F,3,A,,,,
363-U1488A-33F-4-A,0,116,303.77,304.93,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,N 8.5 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1488,A,33,F,4,A,,,,
