Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithification,MAJ Lith. Prefix,MAJ Lith. Principal name,Texture Rank,MAJ Lith. Suffix,MAJ Lith. prefix+name+suffix [read only],"FACIES (neritic, hemipelagic, pelagic)",MAJ lith color (simple),Fossil,Sedimentary structure,Diagenetic structure,Layer or bedding thickness,Bioturbation intensity,Bioturbation intensity rank [read only],Bottom contact or boundary definition,Bottom contact or boundary attitude,General interval comment,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W
356-U1461D-28R-1-A,15,25,768.85,768.95,lithified [B84],,packstone [E&K72; D62],3,with foraminifers [2014],packstone with foraminifers,hemipelagic,light olive gray,foraminifera (small benthic),grading (normal),,,absent [B06],0,sharp,,bioclastic fragment rich bed showing grading. The bottom contact is relatively sharp but not clearly erosional. Possibly the bed represents a turbidite.,,,,356,U1461,D,28,R,1,A
356-U1461D-28R-1-A,25,100,768.95,769.7,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,light olive gray,,,pyrite (disseminated),,common [B06],4,,,The wackestone in this interval shows a higher degree of turbidation than intervals immediately above and below.,,,,356,U1461,D,28,R,1,A
356-U1461D-28R-1-A,100,150,769.7,770.2,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,light olive gray,,,pyrite (disseminated),,moderate [B06],3,,,,,,,356,U1461,D,28,R,1,A
356-U1461D-28R-2-A,0,150,770.2,771.7,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,light olive gray,,,pyrite (disseminated),,moderate [B06],3,,,The wackestone shows a relatively high content of disseminated pyrite. Some bioclasts seem to be pyritized.,,,,356,U1461,D,28,R,2,A
356-U1461D-28R-3-A,0,150,771.7,773.2,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,light olive gray,foraminifera (planktic),,pyrite (disseminated),,slight [B06],2,,,The wakestone has a higher proportion of grains especially in the middle part of the core section.,,,,356,U1461,D,28,R,3,A
356-U1461D-28R-4-A,0,19,773.2,773.39,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,light olive gray,,,,,moderate [B06],3,,,,,,,356,U1461,D,28,R,4,A
356-U1461D-28R-4-A,19,32,773.39,773.52,lithified [B84],,packstone [E&K72; D62],3,,packstone,hemipelagic,olive gray,,grading (normal),,,slight [B06],2,sharp,,"The bottom contact of the interval seems to be sharp but is somewhat masked by drilling disturbance. Packstone is here in direct contact with micritic sediment, possibly an intraclast. Interval is tentatively interpreted as turbidite.",,,,356,U1461,D,28,R,4,A
356-U1461D-28R-4-A,32,80,773.52,774.0,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,light olive gray,foraminifera (small benthic),,,,moderate [B06],3,,,,,,,356,U1461,D,28,R,4,A
356-U1461D-28R-CC-A,0,19,774.04,774.23,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,light olive gray,foraminifera (small benthic),,pyrite (disseminated),,moderate [B06],3,,,,,,,356,U1461,D,28,R,CC,A
356-U1461D-28R-CC-A,19,28,774.23,774.32,,,,,,,,,,,,,,,,,PAL,,,,356,U1461,D,28,R,CC,A
356-U1461D-29R-1-A,0,150,778.4,779.9,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,olive gray,foraminifera (small benthic),,pyrite (disseminated),,moderate [B06],3,,,"Lithified, olive gray wackestone with moderate bioturbation, common benthic forams and disseminated pyrite including small (up to 10 mm long) nodules.",,,,356,U1461,D,29,R,1,A
356-U1461D-29R-1-A,0,150,778.4,779.9,,,,,,,,,,,pyrite nodule,,,,,,,,,,356,U1461,D,29,R,1,A
356-U1461D-29R-2-A,0,150,779.9,781.4,partially lithified,,wackestone [E&K72; D62],2,,wackestone,hemipelagic,olive gray,,,pyrite (disseminated),,moderate [B06],3,,,"Lithified, olive gray wackestone with moderate bioturbation, small benthic forams, disseminated pyrite and pyrite nodules (up to 10 mm long).",,,,356,U1461,D,29,R,2,A
356-U1461D-29R-2-A,0,150,779.9,781.4,,,,,,,,,,,pyrite nodule,,,,,,,,,,356,U1461,D,29,R,2,A
356-U1461D-29R-3-A,0,150,781.4,782.9,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,olive gray,,,pyrite (disseminated),,moderate [B06],3,,,"Lithified, olive gray wackestone with moderate bioturbation, small benthic foraminifers, disseminated pyrite, pyrite nodules (up to 20 mm long ). Interval of dense pyrite formation between 55-61 cm and 70-75 cm.",,,,356,U1461,D,29,R,3,A
356-U1461D-29R-3-A,0,150,781.4,782.9,,,,,,,,,,,pyrite nodule,,,,,,,,,,356,U1461,D,29,R,3,A
356-U1461D-29R-4-A,0,150,782.9,784.4,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,light olive gray,,,pyrite (disseminated),,moderate [B06],3,,,"Lithified, light olive gray wackestone with moderate bioturbation (including zoophycus) small benthic foraminifers, disseminated pyrite and pyrite nodules.",,,,356,U1461,D,29,R,4,A
356-U1461D-29R-4-A,0,150,782.9,784.4,,,,,,,,,,,pyrite nodule,,,,,,,,,,356,U1461,D,29,R,4,A
356-U1461D-29R-5-A,0,150,784.4,785.9,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,light olive gray,foraminifera (small benthic),,pyrite (disseminated),,moderate [B06],3,,,"Lithified, light olive gray wackestone with moderate bioturbation (including zoophycus), common small benthic forams, disseminated pyrite and pyrite nodules.",,,,356,U1461,D,29,R,5,A
356-U1461D-29R-5-A,0,150,784.4,785.9,,,,,,,,,,,pyrite nodule,,,,,,,,,,356,U1461,D,29,R,5,A
356-U1461D-29R-6-A,0,150,785.9,787.4,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,light olive gray,foraminifera (small benthic),,pyrite (disseminated),,moderate [B06],3,,,"Lithified, light olive gray wackestone with moderate bioturbation (including zoophycus), common small benthic forams, disseminated pyrite and pyrite nodules.",,,,356,U1461,D,29,R,6,A
356-U1461D-29R-6-A,0,150,785.9,787.4,,,,,,,,,,,pyrite nodule,,,,,,,,,,356,U1461,D,29,R,6,A
356-U1461D-29R-7-A,0,43,787.4,787.83,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,light olive gray,foraminifera (small benthic),,pyrite (disseminated),,moderate [B06],3,,,"Lithified, light olive gray wackestone with moderate bioturbation, common small benthic forams, disseminated pyrite.",,,,356,U1461,D,29,R,7,A
356-U1461D-29R-7-A,43,69,787.83,788.09,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,olive gray,foraminifera (small benthic),,pyrite (disseminated),,moderate [B06],3,,,"Lithified, light olive gray wackestone with moderate bioturbation (chondrites), common small benthic forams, disseminated pyrite.",,,,356,U1461,D,29,R,7,A
356-U1461D-29R-CC-A,0,14,788.09,788.23,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,olive gray,foraminifera (small benthic),,pyrite (disseminated),,slight [B06],2,,,"Lithfied, olive gray wackestone with slight bioturbation, dissemianted pyrite and small benthic forams.",,,,356,U1461,D,29,R,CC,A
356-U1461D-29R-CC-A,14,24,788.23,788.33,,,,,,,,,,,,,,,,,to pal,,,,356,U1461,D,29,R,CC,A
356-U1461D-30R-1-A,0,151,788.1,789.61,unlithified [Leg194],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,light olive gray,foraminifera (small benthic),,pyrite (disseminated),,moderate [B06],3,,,"Lithified, light olive gray wackestone with small foraminifers, moderate bioturbation and disseminated pyrite. Pyrite rich intervals at 86-89 cm and 109-116 cm.",,,,356,U1461,D,30,R,1,A
356-U1461D-30R-2-A,0,122,789.61,790.83,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,light olive gray,foraminifera (small benthic),,pyrite (disseminated),,moderate [B06],3,,,"Lithfied, light olive gray wackestone with moderate bioturbation, disseminated pyrite and small benthic forams.",,,,356,U1461,D,30,R,2,A
356-U1461D-30R-CC-A,0,11,790.83,790.94,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,light olive gray,,,pyrite (disseminated),,moderate [B06],3,,,"Lithified, light olive gray wackestone with moderate bioturbation, disseminated pyrite and small benthic forams.",,,,356,U1461,D,30,R,CC,A
356-U1461D-31R-1-A,0,131,797.8,799.11,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,light olive gray,foraminifera (small benthic),,pyrite (disseminated),,moderate [B06],3,,,"Lithified, olive gray wackestone with moderate bioturbation, abundant benthic foraminifers and sparse benthic foraminifers and abundant disseminated pyrite from 106 cm to the base of the core.",,,,356,U1461,D,31,R,1,A
356-U1461D-31R-2-A,0,121,799.11,800.32,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,olive gray,,,pyrite (disseminated),,moderate [B06],3,,,"Lithified, olive gray wackestone with moderate bioturbation and abundant disseminated pyrite.",,,,356,U1461,D,31,R,2,A
356-U1461D-31R-3-A,0,60,800.32,800.92,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,olive gray,foraminifera (small benthic),,pyrite (disseminated),,slight [B06],2,,,"Lithified, olive gray wackestone with slight bioturbation and abundant disseminated pyrite. Common small benthic foraminifers.",,,,356,U1461,D,31,R,3,A
356-U1461D-32R-CC-A,0,9,807.5,807.59,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,olive gray,foraminifera (small benthic),,pyrite (disseminated),,moderate [B06],3,,,"Lithified, olive gray wackestone with disseminated pyrite with small benthic forams and slight bioturbation.",,,,356,U1461,D,32,R,CC,A
356-U1461D-32R-CC-A,9,19,807.59,807.69,,,,,,,,,,,,,,,,,to pal,,,,356,U1461,D,32,R,CC,A
356-U1461D-33R-CC-A,0,33,817.2,817.53,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,neritic,olive gray,gastropod,,pyrite nodule,,slight [B06],2,,,"Lithified, olive gray wackestone with small benthic foraminifers, slight bioturbation and disseminated pyrite",,,,356,U1461,D,33,R,CC,A
356-U1461D-33R-CC-A,33,43,817.53,817.63,,,,,,,,,,,,,,,,,to pal,,,,356,U1461,D,33,R,CC,A
356-U1461D-34R-1-A,0,150,826.9,828.4,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,light olive gray,foraminifera (small benthic),parallel lamination,pyrite (disseminated),,moderate [B06],3,,,"Lithified, light olive gray wackestone with moderate bioturbation (chondrites), with small benthic foraminifera, disseminated pyrite and pyrite nodules up to 10 mm long. Parallel laminae present between 10-25 cm.",,,,356,U1461,D,34,R,1,A
356-U1461D-34R-1-A,0,150,826.9,828.4,,,,,,,,,,,pyrite nodule,,,,,,,,,,356,U1461,D,34,R,1,A
356-U1461D-34R-2-A,0,150,828.4,829.9,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,light olive gray,foraminifera (small benthic),,pyrite (disseminated),,moderate [B06],3,,,"Lithified, light olive gray wackestone with moderate bioturbation, small benthic foraminifers, disseminated pyrite and pyrite nodule.",,,,356,U1461,D,34,R,2,A
356-U1461D-34R-2-A,0,150,828.4,829.9,,,,,,,,,,,pyrite nodule,,,,,,,,,,356,U1461,D,34,R,2,A
356-U1461D-34R-3-A,0,152,829.9,831.42,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,olive gray,foraminifera (small benthic),,pyrite (disseminated),,moderate [B06],3,,,"Lithified, olive gray grading into light olive gray wackestone with moderate bioturbation, small benthic foraminifers, disseminated pyrite and pyrite nodules.",,,,356,U1461,D,34,R,3,A
356-U1461D-34R-3-A,0,152,829.9,831.42,,,,,,,,,,,pyrite nodule,,,,,,,,,,356,U1461,D,34,R,3,A
356-U1461D-34R-4-A,0,152,831.42,832.94,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,light olive gray,foraminifera (small benthic),,pyrite (disseminated),,moderate [B06],3,,,"Lithified, light olive gray wackestone with moderate bioturbation, small benthic forams and disseminated pyrite.",,,,356,U1461,D,34,R,4,A
356-U1461D-34R-5-A,0,152,832.94,834.46,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,light olive gray,foraminifera (small benthic),,pyrite (disseminated),,moderate [B06],3,,,"Lithified, light olive gray wackestone with moderate bioturbation, small benthic forams, disseminated pyrite and pyrite nodule (few cm long).",,,,356,U1461,D,34,R,5,A
356-U1461D-34R-5-A,0,152,832.94,834.46,,,,,,,,,,,pyrite nodule,,,,,,,,,,356,U1461,D,34,R,5,A
356-U1461D-34R-6-A,0,150,834.46,835.96,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,olive gray,foraminifera (small benthic),,pyrite (disseminated),,moderate [B06],3,,,"Lithified, olive gray wackestone with moderate bioturbation, common small benthic foraminifers, sparse disseminated pyrite.",,,,356,U1461,D,34,R,6,A
356-U1461D-34R-7-A,0,81,835.96,836.77,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,olive gray,foraminifera (small benthic),,pyrite (disseminated),,moderate [B06],3,,,"Lithified, olive gray wackestone with moderate bioturbation (chondrites), common small benthic foram, a bivalve fragment and disseminated pyrite.",,,,356,U1461,D,34,R,7,A
356-U1461D-34R-CC-A,0,8,836.77,836.85,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,olive gray,foraminifera (small benthic),,pyrite (disseminated),,moderate [B06],3,,,"Lithified, olive gray wackestone with moderate bioturbation, small benthic forams and disseminated pyrite",,,,356,U1461,D,34,R,CC,A
356-U1461D-34R-CC-A,8,18,836.85,836.95,,,,,,,,,,,,,,,,,to pal,,,,356,U1461,D,34,R,CC,A
356-U1461D-35R-1-A,0,142,836.6,838.02,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,light olive gray,foraminifera (small benthic),,pyrite (disseminated),,common [B06],4,,,"Lithified, olive gray grading into light olive gray wackestone with common bioturbation (zoophycus, chondrites), common small benthic forams, sparse disseminated pyrite.",,,,356,U1461,D,35,R,1,A
356-U1461D-35R-1-A,0,142,836.6,838.02,,,,,,,,,,,pyrite nodule,,,,,,,,,,356,U1461,D,35,R,1,A
356-U1461D-35R-2-A,0,122,838.02,839.24,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,light olive gray,foraminifera (small benthic),parallel lamination,pyrite (disseminated),,common [B06],4,,,"Lithified, light olive gray wackestone with common bioturbation, small benthic forams, sparse disseminated pyrite and few pyrite nodules",,,,356,U1461,D,35,R,2,A
356-U1461D-35R-2-A,0,122,838.02,839.24,,,,,,,,,,,pyrite nodule,,,,,,,,,,356,U1461,D,35,R,2,A
356-U1461D-35R-3-A,0,122,839.24,840.46,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,light olive gray,foraminifera (small benthic),,pyrite (disseminated),,common [B06],4,,,"Lithified, light olive gray wackestone with common bioturbation (chondrites) disseminated pyrite and few pyrite nodules. Common small benthic forams",,,,356,U1461,D,35,R,3,A
356-U1461D-35R-3-A,0,122,839.24,840.46,,,,,,,,,,,pyrite nodule,,,,,,,,,,356,U1461,D,35,R,3,A
356-U1461D-35R-4-A,0,149,840.46,841.95,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,olive gray,foraminifera (small benthic),,pyrite (disseminated),,moderate [B06],3,,,"Lithified, olive gray wackestone with moderate bioturbation with common foraminifers and disseminated pyrite and pyrite nodules",,,,356,U1461,D,35,R,4,A
356-U1461D-35R-4-A,0,149,840.46,841.95,,,,,,,,,,,pyrite nodule,,,,,,,,,,356,U1461,D,35,R,4,A
356-U1461D-35R-5-A,0,126,841.95,843.21,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,olive gray,,,,,,,,,"Lithified, olive gray grading into light olive gray (below 85 cm) wackestone with common small benthic foraminifers, sparse disseminated glauconite and few pyrite nodules (up to 10 mm long)",,,,356,U1461,D,35,R,5,A
356-U1461D-35R-6-A,0,147,843.21,844.68,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,olive gray,foraminifera (small benthic),,pyrite (disseminated),,common [B06],4,,,"Lithified, olive gray grading into light olive gray (below 85 cm) wackestone with common bioturbation and common forams. Sparse disseminated glauconite and pyrite nodules (a few)",,,,356,U1461,D,35,R,6,A
356-U1461D-35R-7-A,0,94,844.68,845.62,lithified [B84],foraminifer rich,wackestone [E&K72; D62],2,,foraminifer rich wackestone,hemipelagic,light olive gray,,,pyrite (disseminated),,common [B06],4,,,"Lithified, light olive gray, foram rich wackestone with common bioturbation and sparse disseminated pyrite",,,,356,U1461,D,35,R,7,A
356-U1461D-35R-8-A,0,73,845.62,846.35,lithified [B84],,wackestone [E&K72; D62],2,with foraminifers [2014],wackestone with foraminifers,hemipelagic,light olive gray,foraminifera (small benthic),,pyrite (disseminated),,moderate [B06],3,,,"Lithified, light olive gray wackestone with forminifers and sparse disseminated pyrite. Moderate bioturbation",,,,356,U1461,D,35,R,8,A
356-U1461D-35R-CC-A,0,17,846.35,846.52,lithified [B84],,siltstone [USGS],,,siltstone,hemipelagic,light olive gray,foraminifera (small benthic),,pyrite (disseminated),,moderate [B06],3,,,"Lithified, light olive gray wackestone with small benthic foraminifers, moderate bioturbation and sparse disseminated pyrite.",,,,356,U1461,D,35,R,CC,A
356-U1461D-35R-CC-A,17,27,846.52,846.62,,,,,,,,,,,,,,,,,to pal,,,,356,U1461,D,35,R,CC,A
356-U1461D-36R-1-A,0,122,846.3,847.52,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,light olive gray,foraminifera (small benthic),,pyrite (disseminated),,moderate [B06],3,,,"Lithified, light olive gray wackestone with moderate bioturbation, small benthic forams, sparse disseminated pyrite and pyrite nodules",,,,356,U1461,D,36,R,1,A
356-U1461D-36R-1-A,0,122,846.3,847.52,,,,,,,,,,,pyrite nodule,,,,,,,,,,356,U1461,D,36,R,1,A
356-U1461D-36R-2-A,0,152,847.52,849.04,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,light olive gray,foraminifera (small benthic),,pyrite (disseminated),,moderate [B06],3,,,"Lithified, light olive gray wackestone with small benthic foraminifers, disseminated pyrite and pyrite nodules. Common bioturbation.",,,,356,U1461,D,36,R,2,A
356-U1461D-36R-2-A,0,152,847.52,849.04,,,,,,,,,,,pyrite (disseminated),,,,,,,,,,356,U1461,D,36,R,2,A
356-U1461D-36R-CC-A,0,26,849.04,849.3,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,light olive gray,foraminifera (small benthic),,pyrite (disseminated),,moderate [B06],3,,,"Lithified, light olive gray wackestone with small benthic foraminifers, moderate bioturbation and disseminated pyrite.",,,,356,U1461,D,36,R,CC,A
356-U1461D-36R-CC-A,26,36,849.3,849.4,,,,,,,,,,,,,,,,,to pal,,,,356,U1461,D,36,R,CC,A
356-U1461D-37R-1-A,0,150,856.0,857.5,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,greenish gray,,,pyrite (disseminated),,moderate [B06],3,,,"Lithified, greenish gray wackestone with moderate bioturbation, sparse disseminated pyrite, pyrite nodules (up to 3 cm long), and sparse small benthic foraminifers.",,,,356,U1461,D,37,R,1,A
356-U1461D-37R-1-A,0,150,856.0,857.5,,,,,,,,,,,pyrite nodule,,,,,,,,,,356,U1461,D,37,R,1,A
356-U1461D-37R-2-A,0,152,857.5,859.02,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,greenish gray,foraminifera (small benthic),,pyrite (disseminated),,moderate [B06],3,,,"Lithified, greenish gray wackestone with moderate bioturbation, sparse disseminated pyrite, sparse pyrite nodules and sparse small benthic foraminifers",,,,356,U1461,D,37,R,2,A
356-U1461D-37R-2-A,0,152,857.5,859.02,,,,,,,,,,,pyrite nodule,,,,,,,,,,356,U1461,D,37,R,2,A
356-U1461D-37R-3-A,0,150,859.02,860.52,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,greenish gray,,,pyrite (disseminated),,moderate [B06],3,,,"Lithified, greenish gray wackestone with moderate bioturbation, sparse disseminated pyrite, a few pyrite nodules, and sparse small benthic foraminifers.",,,,356,U1461,D,37,R,3,A
356-U1461D-37R-3-A,0,150,859.02,860.52,,,,,,,,,,,pyrite nodule,,,,,,,,,,356,U1461,D,37,R,3,A
356-U1461D-37R-4-A,0,80,860.52,861.32,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,greenish gray,,,pyrite (disseminated),,moderate [B06],3,,,"Lithified, greenish gray wackestone with moderate bioturbation, sparse disseminated pyrite, and sparse small benthic foraminifers",,,,356,U1461,D,37,R,4,A
356-U1461D-37R-4-A,80,150,861.32,862.02,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,light greenish gray,,,pyrite (disseminated),,moderate [B06],3,,,"Lithified, light greenish gray (color change) wackestone with moderate bioturbation, sparse disseminated pyrite, and sparse small benthic foraminifers",,,,356,U1461,D,37,R,4,A
356-U1461D-37R-5-A,0,150,862.02,863.52,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,greenish gray,,,pyrite (disseminated),,common [B06],4,,,"Lithified, greenish gray wackestone with common bioturbation (chondrites), sparse disseminated pyrite, and sparse small benthic foraminifers",,,,356,U1461,D,37,R,5,A
356-U1461D-37R-6-A,0,113,863.52,864.65,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,greenish gray,foraminifera (small benthic),,pyrite (disseminated),,moderate [B06],3,,,"Lithified, greenish gray wackestone with moderate bioturbation, sparse disseminated pyrite and common small benthic foraminifers. One cm long burrow is filled with pyrite.",,,,356,U1461,D,37,R,6,A
356-U1461D-37R-7-A,0,71,864.65,865.36,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,greenish gray,foraminifera (small benthic),,pyrite (disseminated),,moderate [B06],3,,,"Lithified, greenish gray wackestone with moderate bioturbation, sparse disseminated pyrite and common small benthic foraminifers",,,,356,U1461,D,37,R,7,A
356-U1461D-37R-CC-A,0,10,865.36,865.46,,,,,,,,,,,,,,,,,to pal,,,,356,U1461,D,37,R,CC,A
356-U1461D-38R-1-A,0,109,865.7,866.79,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,greenish gray,foraminifera (small benthic),,pyrite (disseminated),,moderate [B06],3,,,"Lithified, greenish gray wackestone with moderate bioturbation, sparse disseminated pyrite, and common small benthic foraminifers",,,,356,U1461,D,38,R,1,A
356-U1461D-38R-2-A,0,116,866.79,867.95,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,greenish gray,foraminifera (small benthic),,pyrite (disseminated),,moderate [B06],3,,,"Lithified, greenish gray wackestone with moderate bioturbation, sparse disseminated pyrite, pyrite nodules (a few mm long), and common small benthic foraminifers",,,,356,U1461,D,38,R,2,A
356-U1461D-38R-2-A,0,116,866.79,867.95,,,,,,,,,,,pyrite nodule,,,,,,,,,,356,U1461,D,38,R,2,A
356-U1461D-38R-3-A,0,143,867.95,869.38,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,greenish gray,,,pyrite (disseminated),,moderate [B06],3,,,"Lithified, greenish gray wackestone with moderate bioturbation, common disseminated pyrite and sparse small benthic forams.",,,,356,U1461,D,38,R,3,A
356-U1461D-38R-4-A,0,126,869.38,870.64,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,greenish gray,,,pyrite (disseminated),,moderate [B06],3,,,"Lithified, greenish gray wackestone with moderate bioturbation, common disseminated pyrite, and sparse small benthic foraminifers.",,,,356,U1461,D,38,R,4,A
356-U1461D-38R-5-A,0,80,870.64,871.44,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,greenish gray,,,pyrite (disseminated),,moderate [B06],3,,,"Lithified, greenish gray wackestone with moderate bioturbation, sparse disseminated pyrite, and sparse small benthic foraminifers.",,,,356,U1461,D,38,R,5,A
356-U1461D-38R-5-A,80,120,871.44,871.84,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,light greenish gray,,,pyrite (disseminated),,moderate [B06],3,,,"Lithified, color change to light greenish gray wackestone with moderate bioturbation, sparse disseminated pyrite, and sparse small benthic foraminifers.",,,,356,U1461,D,38,R,5,A
356-U1461D-38R-6-A,0,121,871.84,873.05,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,light greenish gray,,intraclasts,pyrite (disseminated),,moderate [B06],3,wavy,sub-horizontal,"Lithified, light greenish gray wackestone with moderate bioturbation, sparse disseminated pyrite and small benthic foraminifers. Wavy contacts at 29 and 32 cm with and possible intraclasts in between.",,,,356,U1461,D,38,R,6,A
356-U1461D-38R-7-A,0,72,873.05,873.77,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,light greenish gray,,,pyrite (disseminated),,moderate [B06],3,,,"Lithified, light greenish gray wackestone with moderate bioturbation, sparse disseminated pyrite and small benthic foraminifers.",,,,356,U1461,D,38,R,7,A
356-U1461D-38R-7-A,72,82,873.77,873.87,,,,,,,,,,,,,,,,,PAL,,,,356,U1461,D,38,R,7,A
356-U1461D-39R-1-A,0,117,875.4,876.57,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,greenish gray,,,pyrite (disseminated),,moderate [B06],3,,,"Lithified, greenish gray wackestone with moderate bioturbation, sparse disseminated pyrite, and sparse small benthic foraminifers",,,,356,U1461,D,39,R,1,A
356-U1461D-39R-2-A,0,143,876.57,878.0,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,greenish gray,,parallel lamination,pyrite (disseminated),,moderate [B06],3,,,"Lithified, greenish gray wackestone with moderate bioturbation, sparse disseminated pyrite, and sparse small benthic foraminifers. Parallel laminae 41-46 cm.",,,,356,U1461,D,39,R,2,A
356-U1461D-39R-3-A,0,125,878.0,879.25,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,greenish gray,foraminifera (small benthic),,pyrite (disseminated),,moderate [B06],3,,,"Lithified, greenish gray wackestone with moderate bioturbation, disseminated pyrite some concentrated in up to 5 cm long burrows, and common small benthic foraminifers.",,,,356,U1461,D,39,R,3,A
356-U1461D-39R-4-A,0,150,879.25,880.75,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,greenish gray,,,pyrite (disseminated),,moderate [B06],3,,,"Lithified, greenish gray wackestone with moderate bioturbation, sparse disseminated pyrite, and sparse small benthic foraminifers. Large 5 cm long pyrite nodule 35 by 30 mm.",,,,356,U1461,D,39,R,4,A
356-U1461D-39R-4-A,0,150,879.25,880.75,,,,,,,,,,,pyrite nodule,,,,,,,,,,356,U1461,D,39,R,4,A
356-U1461D-39R-5-A,0,89,880.75,881.64,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,greenish gray,,,pyrite (disseminated),,moderate [B06],3,,,"Lithified, greenish gray wackestone with moderate bioturbation, sparse disseminated pyrited and sparse forams",,,,356,U1461,D,39,R,5,A
356-U1461D-39R-6-A,0,137,881.64,883.01,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,greenish gray,,,pyrite (disseminated),,moderate [B06],3,,,"Lithified, greenish gray wackestone with moderate bioturbation, sparse disseminated pyrite and sparse small benthic foraminifers",,,,356,U1461,D,39,R,6,A
356-U1461D-39R-6-A,0,137,881.64,883.01,,,,,,,,,,,pyrite nodule,,,,,,"Lithified, greenish gray wackestone with moderate bioturbation, sparse disseminated pyrite, and sparse small benthic foraminifers. Large pyrite nodule (4 x 3.5 cm) in the archive half has same radius one in the working half, so it is 8 x 7 cm.",,,,356,U1461,D,39,R,6,A
