Label ID,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Principal lithology,Lithology classification,Lithology prefix,Lithology suffix,Lithology name,Lithology [%],Lithification [name],Color,Lithology comments,File Data,
320-U1335B-3H-3-A,320,U1335,B,3,3-3,H,3,A,0,150,15.8,17.3,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil diatom,with foraminifers,Nannofossil diatom ooze with foraminifers,50,soft,10YR 7/3,,,
320-U1335B-3H-4-A,320,U1335,B,3,3-4,H,4,A,0,150,17.3,18.8,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil diatom,with clay and foraminifers,Nannofossil diatom ooze with clay and foraminifers,50,soft,2.5Y 4/3,,,
320-U1335B-3H-4-A,320,U1335,B,3,3-4,H,4,A,0,150,17.3,18.8,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil diatom,with foraminifers,Nannofossil diatom ooze with foraminifers,50,soft,10YR 7/3,,,
320-U1335B-3H-5-A,320,U1335,B,3,3-5,H,5,A,0,150,18.8,20.3,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil diatom,with clay and foraminifers,Nannofossil diatom ooze with clay and foraminifers,50,soft,2.5Y 4/3,,,
320-U1335B-3H-5-A,320,U1335,B,3,3-5,H,5,A,0,150,18.8,20.3,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil diatom,with foraminifers,Nannofossil diatom ooze with foraminifers,50,soft,10YR 7/3,,,
320-U1335B-3H-6-A,320,U1335,B,3,3-6,H,6,A,0,150,20.3,21.8,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil diatom,with clay and foraminifers,Nannofossil diatom ooze with clay and foraminifers,50,soft,2.5Y 4/3,,,
320-U1335B-3H-6-A,320,U1335,B,3,3-6,H,6,A,0,150,20.3,21.8,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil diatom,with foraminifers,Nannofossil diatom ooze with foraminifers,50,soft,10YR 7/3,,,
320-U1335B-3H-7-A,320,U1335,B,3,3-7,H,7,A,0,54,21.8,22.34,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil diatom,with clay and foraminifers,Nannofossil diatom ooze with clay and foraminifers,50,soft,2.5Y 4/3,,,
320-U1335B-3H-7-A,320,U1335,B,3,3-7,H,7,A,0,54,21.8,22.34,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil diatom,with foraminifers,Nannofossil diatom ooze with foraminifers,50,soft,10YR 7/3,,,
320-U1335B-3H-CC-A,320,U1335,B,3,3-CC,H,CC,A,0,33,22.34,22.67,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil diatom,with clay and foraminifers,Nannofossil diatom ooze with clay and foraminifers,50,soft,2.5Y 4/3,,,
320-U1335B-3H-CC-A,320,U1335,B,3,3-CC,H,CC,A,0,33,22.34,22.67,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil diatom,with foraminifers,Nannofossil diatom ooze with foraminifers,50,soft,10YR 7/3,,,
320-U1335B-4H-1-A,320,U1335,B,4,4-1,H,1,A,0,150,22.3,23.8,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Diatom nannofossil,with clay,Diatom nannofossil ooze with clay,20,soft,2.5Y 4/3,,,
320-U1335B-4H-1-A,320,U1335,B,4,4-1,H,1,A,0,150,22.3,23.8,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Diatom nannofossil,,Diatom nannofossil ooze,40,soft,10YR  7/6,,,
320-U1335B-4H-1-A,320,U1335,B,4,4-1,H,1,A,0,150,22.3,23.8,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,with diatoms,Nannofossil ooze with diatoms,40,soft,10YR 8/1,,,
320-U1335B-4H-2-A,320,U1335,B,4,4-2,H,2,A,0,150,23.8,25.3,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Diatom nannofossil,with clay,Diatom nannofossil ooze with clay,20,soft,2.5Y 4/3,,,
320-U1335B-4H-2-A,320,U1335,B,4,4-2,H,2,A,0,150,23.8,25.3,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Diatom nannofossil,,Diatom nannofossil ooze,40,soft,10YR  7/6,,,
320-U1335B-4H-2-A,320,U1335,B,4,4-2,H,2,A,0,150,23.8,25.3,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,with diatoms,Nannofossil ooze with diatoms,40,soft,10YR 8/1,,,
320-U1335B-4H-3-A,320,U1335,B,4,4-3,H,3,A,0,150,25.3,26.8,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Diatom nannofossil,with clay,Diatom nannofossil ooze with clay,20,soft,2.5Y 4/3,,,
320-U1335B-4H-3-A,320,U1335,B,4,4-3,H,3,A,0,150,25.3,26.8,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Diatom nannofossil,,Diatom nannofossil ooze,40,soft,10YR  7/6,,,
320-U1335B-4H-3-A,320,U1335,B,4,4-3,H,3,A,0,150,25.3,26.8,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,with diatoms,Nannofossil ooze with diatoms,40,soft,10YR 8/1,,,
320-U1335B-4H-4-A,320,U1335,B,4,4-4,H,4,A,0,150,26.8,28.3,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Diatom nannofossil,with clay,Diatom nannofossil ooze with clay,20,soft,2.5Y 4/3,,,
320-U1335B-4H-4-A,320,U1335,B,4,4-4,H,4,A,0,150,26.8,28.3,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Diatom nannofossil,,Diatom nannofossil ooze,40,soft,10YR  7/6,,,
320-U1335B-4H-4-A,320,U1335,B,4,4-4,H,4,A,0,150,26.8,28.3,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,with diatoms,Nannofossil ooze with diatoms,40,soft,10YR 8/1,,,
320-U1335B-4H-5-A,320,U1335,B,4,4-5,H,5,A,0,150,28.3,29.8,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Diatom nannofossil,with clay,Diatom nannofossil ooze with clay,20,soft,2.5Y 4/3,,,
320-U1335B-4H-5-A,320,U1335,B,4,4-5,H,5,A,0,150,28.3,29.8,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Diatom nannofossil,,Diatom nannofossil ooze,40,soft,10YR  7/6,,,
320-U1335B-4H-5-A,320,U1335,B,4,4-5,H,5,A,0,150,28.3,29.8,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,with diatoms,Nannofossil ooze with diatoms,40,soft,10YR 8/1,,,
320-U1335B-4H-6-A,320,U1335,B,4,4-6,H,6,A,0,150,29.8,31.3,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Diatom nannofossil,with clay,Diatom nannofossil ooze with clay,20,soft,2.5Y 4/3,,,
320-U1335B-4H-6-A,320,U1335,B,4,4-6,H,6,A,0,150,29.8,31.3,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Diatom nannofossil,,Diatom nannofossil ooze,40,soft,10YR  7/6,,,
320-U1335B-4H-6-A,320,U1335,B,4,4-6,H,6,A,0,150,29.8,31.3,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,with diatoms,Nannofossil ooze with diatoms,40,soft,10YR 8/1,,,
320-U1335B-4H-7-A,320,U1335,B,4,4-7,H,7,A,0,51,31.3,31.81,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Diatom nannofossil,with clay,Diatom nannofossil ooze with clay,20,soft,2.5Y 4/3,,,
320-U1335B-4H-7-A,320,U1335,B,4,4-7,H,7,A,0,51,31.3,31.81,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Diatom nannofossil,,Diatom nannofossil ooze,40,soft,10YR  7/6,,,
320-U1335B-4H-7-A,320,U1335,B,4,4-7,H,7,A,0,51,31.3,31.81,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,with diatoms,Nannofossil ooze with diatoms,40,soft,10YR 8/1,,,
320-U1335B-4H-CC-A,320,U1335,B,4,4-CC,H,CC,A,0,12,31.81,31.93,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Diatom nannofossil,,Diatom nannofossil ooze,40,soft,10YR  7/6,,,
320-U1335B-4H-CC-A,320,U1335,B,4,4-CC,H,CC,A,0,13,31.81,31.94,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Diatom nannofossil,with clay,Diatom nannofossil ooze with clay,20,soft,2.5Y 4/3,,,
320-U1335B-4H-CC-A,320,U1335,B,4,4-CC,H,CC,A,0,14,31.81,31.95,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,with diatoms,Nannofossil ooze with diatoms,40,soft,10YR 8/1,,,
320-U1335B-5H-1-A,320,U1335,B,5,5-1,H,1,A,0,150,31.8,33.3,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Diatom nannofossil,with clay,Diatom nannofossil ooze with clay,20,soft,2.5Y 4/3,,,
320-U1335B-5H-1-A,320,U1335,B,5,5-1,H,1,A,0,150,31.8,33.3,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Diatom nannofossil,,Diatom nannofossil ooze,60,soft,10YR  7/6,,,
320-U1335B-5H-1-A,320,U1335,B,5,5-1,H,1,A,0,150,31.8,33.3,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,with diatoms,Nannofossil ooze with diatoms,20,soft,10YR 8/1,,,
320-U1335B-5H-2-A,320,U1335,B,5,5-2,H,2,A,0,150,33.3,34.8,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Diatom nannofossil,with clay,Diatom nannofossil ooze with clay,20,soft,2.5Y 4/3,,,
320-U1335B-5H-2-A,320,U1335,B,5,5-2,H,2,A,0,150,33.3,34.8,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Diatom nannofossil,,Diatom nannofossil ooze,60,soft,10YR  7/6,,,
320-U1335B-5H-2-A,320,U1335,B,5,5-2,H,2,A,0,150,33.3,34.8,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,with diatoms,Nannofossil ooze with diatoms,20,soft,10YR 8/1,,,
320-U1335B-5H-3-A,320,U1335,B,5,5-3,H,3,A,0,150,34.8,36.3,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Diatom nannofossil,with clay,Diatom nannofossil ooze with clay,20,soft,2.5Y 4/3,,,
320-U1335B-5H-3-A,320,U1335,B,5,5-3,H,3,A,0,150,34.8,36.3,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Diatom nannofossil,,Diatom nannofossil ooze,60,soft,10YR  7/6,,,
320-U1335B-5H-3-A,320,U1335,B,5,5-3,H,3,A,0,150,34.8,36.3,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,with diatoms,Nannofossil ooze with diatoms,20,soft,10YR 8/1,,,
320-U1335B-5H-4-A,320,U1335,B,5,5-4,H,4,A,0,100,36.3,37.3,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Diatom nannofossil,with clay,Diatom nannofossil ooze with clay,20,soft,2.5Y 4/3,,,
320-U1335B-5H-4-A,320,U1335,B,5,5-4,H,4,A,0,100,36.3,37.3,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Diatom nannofossil,,Diatom nannofossil ooze,60,soft,10YR  7/6,,,
320-U1335B-5H-4-A,320,U1335,B,5,5-4,H,4,A,0,100,36.3,37.3,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,with diatoms,Nannofossil ooze with diatoms,20,soft,10YR 8/1,,,
320-U1335B-5H-4-A,320,U1335,B,5,5-4,H,4,A,100,150,37.3,37.8,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Nannofossil,,Nannofossil ooze,50,soft,10YR 8/1,,,
