Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],MAJ Lith. Prefix,MAJ Lith. Principal name,MAJ Lith. Suffix,MAJ Lith. prefix+name+suffix [read only],TEPHRA type,Amount of ash in lithology,Amount of ash in lithology rank [read only],Sediment structures,MAJ Lith. color,Bioturbation intensity,Bioturbation intensity rank [read only],Clast abundance,Number of clasts (>2mm),Clast 1 igneous -  grain size,Clast 1 igneous -  roundness,Clast 2 sediment - grain size,Clast 2 sediment - roundness,Clast 3 metamorphic - grain size,Clast 3 metamorphic - roundness,Lith. accessory shell fragment,Lith. accessory cement,Lith. accessory nodule/concretion,Lith. accessory sulfide,Lithological accessories comment,Macrofossil,MAJ Lith. prefix + name,MAJ Lith. name+suffix,MAJ Lith. abundance [%],MAJ Lith. ave. grain size ,MAJ Lith. ave. grain size rank [read only],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank [read only],Diagenetic constituent,Diagenetic constituent composition,Deformational structures,structure,General interval comment,MIN Lith. Prefix,MIN Lith. Principal name,MIN Lith. Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Extra Sample ID Data
346-U1425E-6H-1-A,6,7,38.76,38.77,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,E,6,H,1,A,
346-U1425E-6H-1-A,7,137.5,38.77,40.075,,silty clay [MMK88],with foraminifers [Leg339],silty clay  with foraminifers ,,,,color banding,10BG 7/1 (light greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,E,6,H,1,A,
346-U1425E-6H-1-A,133,149,40.03,40.19,,,,,,,,lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,E,6,H,1,A,
346-U1425E-6H-1-A,137.5,138,40.075,40.08,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,E,6,H,1,A,
346-U1425E-6H-1-A,138,150,40.08,40.2,,silty clay [MMK88],with foraminifers [Leg339],silty clay  with foraminifers ,,,,color banding,10BG 7/1 (light greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,E,6,H,1,A,
346-U1425E-6H-2-A,0,90,40.2,41.1,,silty clay [MMK88],,silty clay ,,,,color banding,10BG 7/1 (light greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,E,6,H,2,A,
346-U1425E-6H-2-A,90,91,41.1,41.11,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,E,6,H,2,A,
346-U1425E-6H-2-A,91,100,41.11,41.2,,silty clay [MMK88],,silty clay ,,,,color banding,10BG 7/1 (light greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,E,6,H,2,A,
346-U1425E-6H-2-A,100,110,41.2,41.3,,silty clay [MMK88],with foraminifers [Leg339],silty clay  with foraminifers ,,,,lamination,,,,,,,,,,,,,,,,,,silty clay ,silty clay   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,E,6,H,2,A,
346-U1425E-6H-2-A,110,122,41.3,41.42,,silty clay [MMK88],,silty clay ,,,,color banding,10BG 7/1 (light greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,E,6,H,2,A,
346-U1425E-6H-2-A,122,129,41.42,41.49,,silty clay [MMK88],with foraminifers [Leg339],silty clay  with foraminifers ,,,,lamination,,,,,,,,,,,,,,,,,,silty clay ,silty clay   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,E,6,H,2,A,
346-U1425E-6H-2-A,129,130,41.49,41.5,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,E,6,H,2,A,
346-U1425E-6H-2-A,130,143,41.5,41.63,,silty clay [MMK88],with foraminifers [Leg339],silty clay  with foraminifers ,,,,lamination,,,,,,,,,,,,,,,,,,silty clay ,silty clay   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,E,6,H,2,A,
346-U1425E-6H-2-A,143,150,41.63,41.7,,silty clay [MMK88],,silty clay ,,,,color banding,10BG 7/1 (light greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,E,6,H,2,A,
346-U1425E-6H-3-A,0,78,41.7,42.48,,silty clay [MMK88],,silty clay ,,,,color banding,10BG 7/1 (light greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,E,6,H,3,A,
346-U1425E-6H-3-A,78,82,42.48,42.52,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,E,6,H,3,A,
346-U1425E-6H-3-A,82,120,42.52,42.9,,silty clay [MMK88],,silty clay ,,,,color banding,10BG 7/1 (light greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,E,6,H,3,A,
346-U1425E-6H-4-A,0,72,42.9,43.62,,silty clay [MMK88],,silty clay ,,,,color banding,10BG 7/1 (light greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,E,6,H,4,A,
346-U1425E-6H-4-A,72,115,43.62,44.05,,silty clay [MMK88],with foraminifers [Leg339],silty clay  with foraminifers ,,,,lamination,,,,,,,,,,,,,,,,,,silty clay ,silty clay   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,E,6,H,4,A,
346-U1425E-6H-4-A,115,117,44.05,44.07,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,E,6,H,4,A,
346-U1425E-6H-4-A,117,123,44.07,44.13,,silty clay [MMK88],with foraminifers [Leg339],silty clay  with foraminifers ,,,,lamination,,,,,,,,,,,,,,,,,,silty clay ,silty clay   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,E,6,H,4,A,
346-U1425E-6H-4-A,123,125,44.13,44.15,,silty clay [MMK88],,silty clay ,,,,color banding,10BG 7/1 (light greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,E,6,H,4,A,
346-U1425E-6H-4-A,125,126,44.15,44.16,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,E,6,H,4,A,
346-U1425E-6H-4-A,126,150,44.16,44.4,,silty clay [MMK88],,silty clay ,,,,color banding,10BG 7/1 (light greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,E,6,H,4,A,
346-U1425E-6H-5-A,0,107,44.4,45.47,,silty clay [MMK88],with biogenic carbonate [Leg339],silty clay  with biogenic carbonate ,,,,color banding,10BG 7/1 (light greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay   with biogenic carbonate ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,E,6,H,5,A,
346-U1425E-6H-5-A,107,111,45.47,45.51,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,E,6,H,5,A,
346-U1425E-6H-5-A,111,150,45.51,45.9,,silty clay [MMK88],with biogenic carbonate [Leg339],silty clay  with biogenic carbonate ,,,,color banding,10BG 7/1 (light greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay   with biogenic carbonate ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,E,6,H,5,A,
346-U1425E-6H-6-A,0,45,45.9,46.35,,silty clay [MMK88],with foraminifers [Leg339],silty clay  with foraminifers ,,,,lamination,,,,,,,,,,,,,,,,,,silty clay ,silty clay   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,E,6,H,6,A,
346-U1425E-6H-6-A,45,74,46.35,46.64,,silty clay [MMK88],,silty clay ,,,,color banding,10BG 7/1 (light greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,E,6,H,6,A,
346-U1425E-6H-6-A,61,70,46.51,46.6,,,,,,,,lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,E,6,H,6,A,
346-U1425E-6H-6-A,74,75,46.64,46.65,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,E,6,H,6,A,
346-U1425E-6H-6-A,75,131,46.65,47.21,,silty clay [MMK88],,silty clay ,,,,color banding,10BG 7/1 (light greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,E,6,H,6,A,
346-U1425E-6H-7-A,0,62,47.21,47.83,,silty clay [MMK88],,silty clay ,,,,color banding,10BG 7/1 (light greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,E,6,H,7,A,
346-U1425E-6H-7-A,36,42,47.57,47.63,,,,,,,,lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,E,6,H,7,A,
346-U1425E-6H-CC-A,0,23,47.83,48.06,,silty clay [MMK88],,silty clay ,,,,color banding,10BG 7/1 (light greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,E,6,H,CC,A,
346-U1425E-7H-1-A,0,82,48.2,49.02,,silty clay [MMK88],,silty clay ,,,,color banding,10BG 7/1 (light greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,E,7,H,1,A,
346-U1425E-7H-1-A,82,150,49.02,49.7,,silty clay [MMK88],,silty clay ,,,,lamination,10YR 2/2 (very dark brown),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,E,7,H,1,A,
346-U1425E-7H-2-A,0,16,49.7,49.86,,silty clay [MMK88],,silty clay ,,,,lamination,10YR 2/2 (very dark brown),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,E,7,H,2,A,
346-U1425E-7H-2-A,16,81,49.86,50.51,,silty clay [MMK88],,silty clay ,,,,color banding,10BG 7/1 (light greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,E,7,H,2,A,
346-U1425E-7H-2-A,81,122,50.51,50.92,,silty clay [MMK88],,silty clay ,,,,lamination,10YR 2/2 (very dark brown),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,E,7,H,2,A,
346-U1425E-7H-2-A,122,150,50.92,51.2,,silty clay [MMK88],,silty clay ,,,,color banding,10BG 7/1 (light greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,E,7,H,2,A,
346-U1425E-7H-3-A,0,80,51.2,52,,silty clay [MMK88],,silty clay ,,,,color banding,10BG 7/1 (light greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,E,7,H,3,A,
346-U1425E-7H-3-A,86,147,52.06,52.67,,silty clay [MMK88],,silty clay ,,,,color banding,10BG 7/1 (light greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,E,7,H,3,A,
346-U1425E-7H-3-A,147,149,52.67,52.69,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,E,7,H,3,A,
346-U1425E-7H-3-A,149,150,52.69,52.7,,silty clay [MMK88],,silty clay ,,,,color banding,10BG 7/1 (light greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,E,7,H,3,A,
346-U1425E-7H-4-A,0,80,52.7,53.5,,silty clay [MMK88],,silty clay ,,,,color banding,10BG 7/1 (light greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,E,7,H,4,A,
346-U1425E-7H-4-A,80,86,53.5,53.56,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,E,7,H,4,A,
346-U1425E-7H-4-A,86,150,53.56,54.2,,silty clay [MMK88],,silty clay ,,,,color banding,10BG 7/1 (light greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,E,7,H,4,A,
346-U1425E-7H-5-A,0,150,54.2,55.7,,silty clay [MMK88],,silty clay ,,,,color banding,10BG 7/1 (light greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,E,7,H,5,A,
346-U1425E-7H-6-A,0,137,55.7,57.07,,silty clay [MMK88],,silty clay ,,,,color banding,10BG 7/1 (light greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,E,7,H,6,A,
346-U1425E-8H-1-A,0,70,57.7,58.4,,clay [Leg210],,clay ,,,,color banding,10BG 7/1 (light greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,E,8,H,1,A,
346-U1425E-8H-1-A,70,83,58.4,58.53,,tephra [FS84],,tephra ,,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,E,8,H,1,A,
346-U1425E-8H-1-A,83,150,58.53,59.2,,clay [Leg210],,clay ,,,,color banding,10BG 7/1 (light greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,E,8,H,1,A,
346-U1425E-8H-2-A,0,16,59.2,59.36,,clay [Leg210],,clay ,,,,color banding,10BG 7/1 (light greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,E,8,H,2,A,
346-U1425E-8H-2-A,16,20,59.36,59.4,,tephra [FS84],,tephra ,,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,E,8,H,2,A,
346-U1425E-8H-2-A,20,150,59.4,60.7,,clay [Leg210],,clay ,,,,color banding,10BG 7/1 (light greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,E,8,H,2,A,
346-U1425E-8H-3-A,0,90,60.7,61.6,,clay [Leg210],,clay ,,,,color banding,10BG 7/1 (light greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,E,8,H,3,A,
346-U1425E-8H-3-A,90,95,61.6,61.65,,tephra [FS84],,tephra ,,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,E,8,H,3,A,
346-U1425E-8H-3-A,95,150,61.65,62.2,,clay [Leg210],,clay ,,,,color banding,10BG 7/1 (light greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,E,8,H,3,A,
346-U1425E-8H-4-A,0,150,62.2,63.7,,clay [Leg210],,clay ,,,,color banding,10BG 7/1 (light greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,E,8,H,4,A,
346-U1425E-8H-5-A,0,150,63.7,65.2,,clay [Leg210],,clay ,,,,color banding,10BG 7/1 (light greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,E,8,H,5,A,
346-U1425E-8H-6-A,0,122,65.2,66.42,,clay [Leg210],,clay ,,,,color banding,10BG 7/1 (light greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,E,8,H,6,A,
346-U1425E-8H-7-A,0,56,66.42,66.98,,clay [Leg210],,clay ,,,,color banding,10BG 7/1 (light greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,E,8,H,7,A,
346-U1425E-8H-CC-A,0,17,66.98,67.15,,clay [Leg210],,clay ,,,,color banding,10BG 7/1 (light greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,E,8,H,CC,A,
346-U1425E-9H-1-A,0,150,67.2,68.7,,clay [Leg210],,clay ,,,,mottling [BJ80],10BG 7/1 (light greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,E,9,H,1,A,
346-U1425E-9H-2-A,0,150,68.7,70.2,,clay [Leg210],,clay ,,,,churned or chaotic strata,10BG 7/1 (light greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,E,9,H,2,A,
346-U1425E-9H-3-A,0,150,70.2,71.7,,clay [Leg210],,clay ,,,,churned or chaotic strata,10BG 7/1 (light greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,E,9,H,3,A,
346-U1425E-9H-4-A,0,150,71.7,73.2,,clay [Leg210],,clay ,,,,mottling [BJ80],10BG 7/1 (light greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,E,9,H,4,A,
346-U1425E-9H-5-A,0,150,73.2,74.7,,clay [Leg210],,clay ,,,,mottling [BJ80],10BG 7/1 (light greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,E,9,H,5,A,
346-U1425E-9H-5-A,97,114,74.17,74.34,,,,,,,,lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,E,9,H,5,A,
346-U1425E-9H-5-A,114,120,74.34,74.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nodule,,,,,,,,,,,,,,,,,,,,,,,346,U1425,E,9,H,5,A,
346-U1425E-9H-6-A,0,65,74.7,75.35,,,,,,,,churned or chaotic strata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,E,9,H,6,A,
346-U1425E-9H-6-A,0,83,74.7,75.53,,clay [Leg210],,clay ,,,,mottling [BJ80],10BG 7/1 (light greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,E,9,H,6,A,
346-U1425E-9H-6-A,83,87,75.53,75.57,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,E,9,H,6,A,
346-U1425E-9H-6-A,87,131,75.57,76.01,,clay [Leg210],,clay ,,,,mottling [BJ80],10BG 7/1 (light greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,E,9,H,6,A,
346-U1425E-9H-7-A,0,59,76.01,76.6,,clay [Leg210],,clay ,,,,mottling [BJ80],10BG 7/1 (light greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,E,9,H,7,A,
346-U1425E-10H-1-A,0,150,76.7,78.2,,silty clay [MMK88],,silty clay ,,,,color banding,10BG 6/1 (greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,E,10,H,1,A,
346-U1425E-10H-2-A,0,149,78.2,79.69,,silty clay [MMK88],,silty clay ,,,,mottling [BJ80],10BG 6/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,E,10,H,2,A,
346-U1425E-10H-3-A,0,150,79.69,81.19,,silty clay [MMK88],,silty clay ,,,,mottling [BJ80],10BG 6/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,E,10,H,3,A,
346-U1425E-10H-4-A,0,72,81.19,81.91,,silty clay [MMK88],with volcanic ash [Leg339],silty clay  with volcanic ash ,,,,churned or chaotic strata,10BG 6/1 (greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay   with volcanic ash ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,E,10,H,4,A,
346-U1425E-10H-4-A,72,74,81.91,81.93,,tephra [FS84],,tephra ,scoria,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,E,10,H,4,A,
346-U1425E-10H-4-A,74,150,81.93,82.69,,silty clay [MMK88],with volcanic ash [Leg339],silty clay  with volcanic ash ,,,,churned or chaotic strata,10BG 6/1 (greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay   with volcanic ash ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,E,10,H,4,A,
346-U1425E-10H-5-A,0,150,82.69,84.19,,silty clay [MMK88],,silty clay ,,,,churned or chaotic strata,10BG 6/1 (greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,E,10,H,5,A,
346-U1425E-10H-6-A,0,53,84.19,84.72,,,,,,,,churned or chaotic strata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,E,10,H,6,A,
346-U1425E-10H-6-A,0,121,84.19,85.4,,silty clay [MMK88],,silty clay ,,,,color banding,10BG 6/1 (greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,E,10,H,6,A,
346-U1425E-10H-7-A,0,50,85.4,85.9,,silty clay [MMK88],,silty clay ,,,,color banding,10BG 6/1 (greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,E,10,H,7,A,
346-U1425E-10H-CC-A,0,21,85.9,86.11,,silty clay [MMK88],,silty clay ,,,,color banding,10BG 6/1 (greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,E,10,H,CC,A,
346-U1425E-11H-1-A,0,42,86.2,86.62,,silty clay [MMK88],,silty clay ,,,,,2.5Y 4/4 (olive brown),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,E,11,H,1,A,
346-U1425E-11H-1-A,42,44,86.62,86.64,,tephra [FS84],,tephra ,vitric,,,patch or bleb,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,E,11,H,1,A,
346-U1425E-11H-1-A,44,76,86.64,86.96,,silty clay [MMK88],,silty clay ,,,,,2.5Y 4/4 (olive brown),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,E,11,H,1,A,
346-U1425E-11H-1-A,76,150,86.96,87.7,,silty clay [MMK88],,silty clay ,,,,,10BG 7/1 (light greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,E,11,H,1,A,
346-U1425E-11H-2-A,0,73,87.7,88.43,,silty clay [MMK88],,silty clay ,,,,,2.5Y 4/4 (olive brown),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,E,11,H,2,A,
346-U1425E-11H-2-A,73,150,88.43,89.2,diatom bearing,silty clay [MMK88],,diatom bearing silty clay ,,,,,2.5Y 4/4 (olive brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom bearing  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,E,11,H,2,A,
346-U1425E-11H-3-A,0,70,89.2,89.9,,silty clay [MMK88],,silty clay ,,,,,2.5Y 4/4 (olive brown),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,E,11,H,3,A,
346-U1425E-11H-3-A,70,78,89.9,89.98,,calcareous ooze [Leg339],,calcareous ooze ,,,,,,,,,,,,,,,,,,,,,,calcareous ooze ,calcareous ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,E,11,H,3,A,
346-U1425E-11H-3-A,78,150,89.98,90.7,,silty clay [MMK88],,silty clay ,,,,,2.5Y 4/4 (olive brown),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,E,11,H,3,A,
346-U1425E-11H-4-A,0,150,90.7,92.2,,silty clay [MMK88],,silty clay ,,,,,2.5Y 4/4 (olive brown),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,E,11,H,4,A,
