Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,Lithology Suffix,MAJ Lith. prefix+name+suffix [read only],TEPHRA type,Amount of ash in lithology,Amount of ash in lithology rank [read only],Sediment structures,MAJ Lith. color,Bioturbation intensity,Bioturbation intensity rank [read only],Clast abundance,Number of clasts (>2mm),Clast 1 igneous -  grain size,Clast 1 igneous -  roundness,Clast 2 sediment - grain size,Clast 2 sediment - roundness,Clast 3 metamorphic - grain size,Clast 3 metamorphic - roundness,Lith. accessory shell fragment,Lith. accessory cement,Lith. accessory nodule/concretion,Lith. accessory sulfide,Lithological accessories comment,Macrofossil,MAJ Lith. prefix + name,MAJ Lith. name+suffix,MAJ Lith. abundance [%],MAJ Lith. ave. grain size ,MAJ Lith. ave. grain size rank [read only],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank [read only],Diagenetic constituent,Diagenetic constituent composition,Deformational structures,structure,General interval comment,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Extra Sample ID Data
346-U1424A-2H-7-A,66.0,71.0,16.18,16.23,,silty clay [MMK88],,silty clay ,,,,lamination,10YR 3/1 (very dark gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,A,2,H,7,A,
346-U1424A-2H-CC-A,0.0,22.0,16.23,16.45,,silty clay [MMK88],,silty clay ,,,,,10YR 3/1 (very dark gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,A,2,H,CC,A,
346-U1424A-3H-1-A,0.0,51.0,16.3,16.81,,clay [Leg210],,clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay [Leg210],with foraminifers [Leg339],clay ,clay  with foraminifers ,clay   with foraminifers ,7.5YR 3/3 (dark brown),,,,,,,,,,,,346,U1424,A,3,H,1,A,
346-U1424A-3H-1-A,51.0,52.0,16.81,16.82,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,A,3,H,1,A,
346-U1424A-3H-1-A,52.0,70.0,16.82,17.0,,clay [Leg210],,clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay [Leg210],with foraminifers [Leg339],clay ,clay  with foraminifers ,clay   with foraminifers ,7.5YR 3/3 (dark brown),,,,,,,,,,,,346,U1424,A,3,H,1,A,
346-U1424A-3H-1-A,70.0,71.0,17.0,17.01,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,A,3,H,1,A,
346-U1424A-3H-1-A,71.0,89.0,17.01,17.19,,clay [Leg210],,clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay [Leg210],with foraminifers [Leg339],clay ,clay  with foraminifers ,clay   with foraminifers ,7.5YR 3/3 (dark brown),,,,,,,,,,,,346,U1424,A,3,H,1,A,
346-U1424A-3H-1-A,89.0,89.5,17.19,17.195,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,A,3,H,1,A,
346-U1424A-3H-1-A,89.5,150.0,17.195,17.8,,clay [Leg210],,clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay [Leg210],with foraminifers [Leg339],clay ,clay  with foraminifers ,clay   with foraminifers ,7.5YR 3/3 (dark brown),,,,,,,,,,,,346,U1424,A,3,H,1,A,
346-U1424A-3H-2-A,0.0,22.0,17.8,18.02,,clay [Leg210],,clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay [Leg210],with foraminifers [Leg339],clay ,clay  with foraminifers ,clay   with foraminifers ,7.5YR 3/3 (dark brown),,,,,,,,,,,,346,U1424,A,3,H,2,A,
346-U1424A-3H-2-A,22.0,23.0,18.02,18.03,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,A,3,H,2,A,
346-U1424A-3H-2-A,23.0,119.0,18.03,18.99,,clay [Leg210],,clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay [Leg210],with foraminifers [Leg339],clay ,clay  with foraminifers ,clay   with foraminifers ,7.5YR 3/3 (dark brown),,,,,,,,,,,,346,U1424,A,3,H,2,A,
346-U1424A-3H-2-A,119.0,120.0,18.99,19.0,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,A,3,H,2,A,
346-U1424A-3H-2-A,120.0,150.0,19.0,19.3,,clay [Leg210],,clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay [Leg210],with foraminifers [Leg339],clay ,clay  with foraminifers ,clay   with foraminifers ,7.5YR 3/3 (dark brown),,,,,,,,,,,,346,U1424,A,3,H,2,A,
346-U1424A-3H-3-A,0.0,90.0,19.3,20.2,,clay [Leg210],,clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay [Leg210],with foraminifers [Leg339],clay ,clay  with foraminifers ,clay   with foraminifers ,7.5YR 3/3 (dark brown),,,,,,,,,,,,346,U1424,A,3,H,3,A,
346-U1424A-3H-3-A,90.0,93.0,20.2,20.23,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,A,3,H,3,A,
346-U1424A-3H-3-A,93.0,119.0,20.23,20.49,,clay [Leg210],,clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay [Leg210],with foraminifers [Leg339],clay ,clay  with foraminifers ,clay   with foraminifers ,7.5YR 3/3 (dark brown),,,,,,,,,,,,346,U1424,A,3,H,3,A,
346-U1424A-3H-3-A,119.0,120.0,20.49,20.5,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,A,3,H,3,A,
346-U1424A-3H-3-A,120.0,150.0,20.5,20.8,,clay [Leg210],,clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay [Leg210],with foraminifers [Leg339],clay ,clay  with foraminifers ,clay   with foraminifers ,7.5YR 3/3 (dark brown),,,,,,,,,,,,346,U1424,A,3,H,3,A,
346-U1424A-3H-4-A,0.0,13.0,20.8,20.93,,clay [Leg210],,clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay [Leg210],with foraminifers [Leg339],clay ,clay  with foraminifers ,clay   with foraminifers ,7.5YR 3/3 (dark brown),,,,,,,,,,,,346,U1424,A,3,H,4,A,
346-U1424A-3H-4-A,13.0,115.0,20.93,21.95,,clay [Leg210],with foraminifers [Leg339],clay  with foraminifers ,,,,lamination,7.5YR 3/3 (dark brown),,,,,,,,,,,,,,,,,clay ,clay   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,A,3,H,4,A,
346-U1424A-3H-4-A,115.0,150.0,21.95,22.3,,clay [Leg210],,clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay [Leg210],with foraminifers [Leg339],clay ,clay  with foraminifers ,clay   with foraminifers ,7.5YR 3/3 (dark brown),,,,,,,,,,,,346,U1424,A,3,H,4,A,
346-U1424A-3H-5-A,0.0,27.0,22.3,22.57,,clay [Leg210],,clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay [Leg210],with foraminifers [Leg339],clay ,clay  with foraminifers ,clay   with foraminifers ,7.5YR 3/3 (dark brown),,,,,,,,,,,,346,U1424,A,3,H,5,A,
346-U1424A-3H-5-A,27.0,28.0,22.57,22.58,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,A,3,H,5,A,
346-U1424A-3H-5-A,28.0,47.0,22.58,22.77,,clay [Leg210],,clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay [Leg210],with foraminifers [Leg339],clay ,clay  with foraminifers ,clay   with foraminifers ,7.5YR 3/3 (dark brown),,,,,,,,,,,,346,U1424,A,3,H,5,A,
346-U1424A-3H-5-A,47.0,47.5,22.77,22.775,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,A,3,H,5,A,
346-U1424A-3H-5-A,47.5,69.0,22.775,22.99,,clay [Leg210],,clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay [Leg210],with foraminifers [Leg339],clay ,clay  with foraminifers ,clay   with foraminifers ,7.5YR 3/3 (dark brown),,,,,,,,,,,,346,U1424,A,3,H,5,A,
346-U1424A-3H-5-A,69.0,70.0,22.99,23.0,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,A,3,H,5,A,
346-U1424A-3H-5-A,70.0,121.0,23.0,23.51,,clay [Leg210],,clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay [Leg210],with foraminifers [Leg339],clay ,clay  with foraminifers ,clay   with foraminifers ,7.5YR 3/3 (dark brown),,,,,,,,,,,,346,U1424,A,3,H,5,A,
346-U1424A-3H-5-A,121.0,123.5,23.51,23.535,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,A,3,H,5,A,
346-U1424A-3H-5-A,123.5,150.0,23.535,23.8,,clay [Leg210],,clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay [Leg210],with foraminifers [Leg339],clay ,clay  with foraminifers ,clay   with foraminifers ,7.5YR 3/3 (dark brown),,,,,,,,,,,,346,U1424,A,3,H,5,A,
346-U1424A-3H-6-A,0.0,32.0,23.8,24.12,,clay [Leg210],,clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay [Leg210],with foraminifers [Leg339],clay ,clay  with foraminifers ,clay   with foraminifers ,7.5YR 3/3 (dark brown),,,,,,,,,,,,346,U1424,A,3,H,6,A,
346-U1424A-3H-6-A,32.0,33.0,24.12,24.13,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,A,3,H,6,A,
346-U1424A-3H-6-A,33.0,54.0,24.13,24.34,,clay [Leg210],,clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay [Leg210],with foraminifers [Leg339],clay ,clay  with foraminifers ,clay   with foraminifers ,7.5YR 3/3 (dark brown),,,,,,,,,,,,346,U1424,A,3,H,6,A,
346-U1424A-3H-6-A,54.0,56.0,24.34,24.36,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,A,3,H,6,A,
346-U1424A-3H-6-A,56.0,144.0,24.36,25.24,,clay [Leg210],,clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay [Leg210],with foraminifers [Leg339],clay ,clay  with foraminifers ,clay   with foraminifers ,7.5YR 3/3 (dark brown),,,,,,,,,,,,346,U1424,A,3,H,6,A,
346-U1424A-3H-CC-A,0.0,4.0,25.24,25.28,,clay [Leg210],,clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay [Leg210],with foraminifers [Leg339],clay ,clay  with foraminifers ,clay   with foraminifers ,7.5YR 3/3 (dark brown),,,,,,,,,,,,346,U1424,A,3,H,CC,A,
346-U1424A-4H-1-A,0.0,134.0,25.8,27.14,,clay [Leg210],,clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay [Leg210],with foraminifers [Leg339],clay ,clay  with foraminifers ,clay   with foraminifers ,7.5YR 3/3 (dark brown),,,,,,,,,,,,346,U1424,A,4,H,1,A,
346-U1424A-4H-1-A,46.0,56.0,26.26,26.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,microfault,,,,,,,,,,,,,,,,,,,,346,U1424,A,4,H,1,A,
346-U1424A-4H-1-A,134.0,135.0,27.14,27.15,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,A,4,H,1,A,
346-U1424A-4H-1-A,135.0,150.0,27.15,27.3,,clay [Leg210],,clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay [Leg210],with foraminifers [Leg339],clay ,clay  with foraminifers ,clay   with foraminifers ,7.5YR 3/3 (dark brown),,,,,,,,,,,,346,U1424,A,4,H,1,A,
346-U1424A-4H-2-A,0.0,150.0,27.3,28.8,,clay [Leg210],,clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay [Leg210],with foraminifers [Leg339],clay ,clay  with foraminifers ,clay   with foraminifers ,7.5YR 3/3 (dark brown),,,,,,,,,,,,346,U1424,A,4,H,2,A,
346-U1424A-4H-3-A,0.0,150.0,28.8,30.3,,clay [Leg210],,clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay [Leg210],with foraminifers [Leg339],clay ,clay  with foraminifers ,clay   with foraminifers ,7.5YR 3/3 (dark brown),,,,,,,,,,,,346,U1424,A,4,H,3,A,
346-U1424A-4H-4-A,0.0,27.0,30.3,30.57,,clay [Leg210],,clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay [Leg210],with foraminifers [Leg339],clay ,clay  with foraminifers ,clay   with foraminifers ,7.5YR 3/3 (dark brown),,,,,,,,,,,,346,U1424,A,4,H,4,A,
346-U1424A-4H-4-A,27.0,28.0,30.57,30.58,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,A,4,H,4,A,
346-U1424A-4H-4-A,28.0,116.0,30.58,31.46,,clay [Leg210],,clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay [Leg210],with foraminifers [Leg339],clay ,clay  with foraminifers ,clay   with foraminifers ,7.5YR 3/3 (dark brown),,,,,,,,,,,,346,U1424,A,4,H,4,A,
346-U1424A-4H-4-A,116.0,119.0,31.46,31.49,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,A,4,H,4,A,
346-U1424A-4H-4-A,119.0,129.0,31.49,31.59,,clay [Leg210],,clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay [Leg210],with foraminifers [Leg339],clay ,clay  with foraminifers ,clay   with foraminifers ,7.5YR 3/3 (dark brown),,,,,,,,,,,,346,U1424,A,4,H,4,A,
346-U1424A-4H-4-A,129.0,129.5,31.59,31.595,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,A,4,H,4,A,
346-U1424A-4H-4-A,129.5,150.0,31.595,31.8,,clay [Leg210],,clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay [Leg210],with foraminifers [Leg339],clay ,clay  with foraminifers ,clay   with foraminifers ,7.5YR 3/3 (dark brown),,,,,,,,,,,,346,U1424,A,4,H,4,A,
346-U1424A-4H-5-A,0.0,8.0,31.8,31.88,,clay [Leg210],,clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay [Leg210],with foraminifers [Leg339],clay ,clay  with foraminifers ,clay   with foraminifers ,7.5YR 3/3 (dark brown),,,,,,,,,,,,346,U1424,A,4,H,5,A,
346-U1424A-4H-5-A,8.0,8.5,31.88,31.885,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,A,4,H,5,A,
346-U1424A-4H-5-A,8.5,20.5,31.885,32.005,,clay [Leg210],,clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay [Leg210],with foraminifers [Leg339],clay ,clay  with foraminifers ,clay   with foraminifers ,7.5YR 3/3 (dark brown),,,,,,,,,,,,346,U1424,A,4,H,5,A,
346-U1424A-4H-5-A,20.5,24.0,32.005,32.04,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,A,4,H,5,A,
346-U1424A-4H-5-A,24.0,106.5,32.04,32.865,,clay [Leg210],,clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay [Leg210],with foraminifers [Leg339],clay ,clay  with foraminifers ,clay   with foraminifers ,7.5YR 3/3 (dark brown),,,,,,,,,,,,346,U1424,A,4,H,5,A,
346-U1424A-4H-5-A,106.5,109.0,32.865,32.89,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,A,4,H,5,A,
346-U1424A-4H-5-A,109.0,120.5,32.89,33.005,,clay [Leg210],,clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay [Leg210],with foraminifers [Leg339],clay ,clay  with foraminifers ,clay   with foraminifers ,7.5YR 3/3 (dark brown),,,,,,,,,,,,346,U1424,A,4,H,5,A,
346-U1424A-4H-5-A,120.5,121.0,33.005,33.01,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,A,4,H,5,A,
346-U1424A-4H-5-A,121.0,150.0,33.01,33.3,,clay [Leg210],,clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay [Leg210],with foraminifers [Leg339],clay ,clay  with foraminifers ,clay   with foraminifers ,7.5YR 3/3 (dark brown),,,,,,,,,,,,346,U1424,A,4,H,5,A,
346-U1424A-4H-6-A,0.0,18.0,33.3,33.48,,clay [Leg210],,clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay [Leg210],with foraminifers [Leg339],clay ,clay  with foraminifers ,clay   with foraminifers ,7.5YR 3/3 (dark brown),,,,,,,,,,,,346,U1424,A,4,H,6,A,
346-U1424A-4H-6-A,18.0,19.0,33.48,33.49,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,A,4,H,6,A,
346-U1424A-4H-6-A,19.0,54.0,33.49,33.84,,clay [Leg210],,clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay [Leg210],with foraminifers [Leg339],clay ,clay  with foraminifers ,clay   with foraminifers ,7.5YR 3/3 (dark brown),,,,,,,,,,,,346,U1424,A,4,H,6,A,
346-U1424A-4H-6-A,30.0,36.0,33.6,33.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,microfault,,,,,,,,,,,,,,,,,,,,346,U1424,A,4,H,6,A,
346-U1424A-4H-6-A,54.0,56.0,33.84,33.86,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,A,4,H,6,A,
346-U1424A-4H-6-A,56.0,120.0,33.86,34.5,,clay [Leg210],,clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay [Leg210],with foraminifers [Leg339],clay ,clay  with foraminifers ,clay   with foraminifers ,7.5YR 3/3 (dark brown),,,,,,,,,,,,346,U1424,A,4,H,6,A,
346-U1424A-4H-7-A,0.0,31.0,34.5,34.81,,clay [Leg210],,clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay [Leg210],with foraminifers [Leg339],clay ,clay  with foraminifers ,clay   with foraminifers ,7.5YR 3/3 (dark brown),,,,,,,,,,,,346,U1424,A,4,H,7,A,
346-U1424A-4H-7-A,8.0,18.0,34.58,34.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,microfault,,,,,,,,,,,,,,,,,,,,346,U1424,A,4,H,7,A,
346-U1424A-4H-7-A,31.0,32.0,34.81,34.82,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,A,4,H,7,A,
346-U1424A-4H-7-A,32.0,73.0,34.82,35.23,,clay [Leg210],,clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay [Leg210],with foraminifers [Leg339],clay ,clay  with foraminifers ,clay   with foraminifers ,7.5YR 3/3 (dark brown),,,,,,,,,,,,346,U1424,A,4,H,7,A,
346-U1424A-4H-7-A,65.0,71.0,35.15,35.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,microfault,,,,,,,,,,,,,,,,,,,,346,U1424,A,4,H,7,A,
346-U1424A-4H-CC-A,0.0,19.0,35.23,35.42,,clay [Leg210],,clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay [Leg210],with foraminifers [Leg339],clay ,clay  with foraminifers ,clay   with foraminifers ,7.5YR 3/3 (dark brown),,,,,,,,,,,,346,U1424,A,4,H,CC,A,
346-U1424A-4H-CC-A,19.0,19.5,35.42,35.425,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,A,4,H,CC,A,
346-U1424A-4H-CC-A,19.5,25.0,35.425,35.48,,clay [Leg210],,clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay [Leg210],with foraminifers [Leg339],clay ,clay  with foraminifers ,clay   with foraminifers ,7.5YR 3/3 (dark brown),,,,,,,,,,,,346,U1424,A,4,H,CC,A,
346-U1424A-5H-1-A,0.0,150.0,35.3,36.8,diatom bearing,clay [Leg210],,diatom bearing clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,diatom bearing  clay ,clay ,,,,,,,,,,,diatom rich,clay [Leg210],,diatom rich  clay ,diatom rich clay ,clay ,7.5YR 3/3 (dark brown),,,,,,,,,,,,346,U1424,A,5,H,1,A,
346-U1424A-5H-2-A,0.0,75.0,36.8,37.55,diatom bearing,clay [Leg210],,diatom bearing clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,diatom bearing  clay ,clay ,,,,,,,,,,,diatom rich,clay [Leg210],,diatom rich  clay ,diatom rich clay ,clay ,7.5YR 3/3 (dark brown),,,,,,,,,,,,346,U1424,A,5,H,2,A,
346-U1424A-5H-2-A,75.0,76.0,37.55,37.56,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,A,5,H,2,A,
346-U1424A-5H-2-A,76.0,150.0,37.56,38.3,diatom bearing,clay [Leg210],,diatom bearing clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,diatom bearing  clay ,clay ,,,,,,,,,,,diatom rich,clay [Leg210],,diatom rich  clay ,diatom rich clay ,clay ,7.5YR 3/3 (dark brown),,,,,,,,,,,,346,U1424,A,5,H,2,A,
346-U1424A-5H-3-A,0.0,18.0,38.3,38.48,diatom bearing,clay [Leg210],,diatom bearing clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,diatom bearing  clay ,clay ,,,,,,,,,,,diatom rich,clay [Leg210],,diatom rich  clay ,diatom rich clay ,clay ,7.5YR 3/3 (dark brown),,,,,,,,,,,,346,U1424,A,5,H,3,A,
346-U1424A-5H-3-A,18.0,18.5,38.48,38.485,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,A,5,H,3,A,
