Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithologic unit (preliminary),Sample domain number (if >1 domain),Sample domain name (if >1 domain),Domain relative abundance [%],Lithology Prefix,Lithology Principal name,Lithology Suffix,Lith. prefix+name+suffix,Lithological Accessories 1,Lithological Accessories 2,Lithology color,Layer/Beddding, Lamination,Grading,Other sedimentary feature,Layer or bedding thickness,Lithology avg. grain size ,Lithology avg. grain size rank,Diagenetic constituent,Diagenetic constituent composition,Bioturbation intensity,Bioturbation intensity rank,General interval comment,Bottom contact or boundary type,Bottom contact geometry,Bottom contact definition,Clasts abundance,Clasts [%],Clast -  grain size,Diagenetic structure,Macrofossil,Macrofossil abundance name,Lithology prefix + name,Lithology name+suffix,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W
371-U1507A-39X-4-A,87.0,150.0,363.97,364.6,,,,,,nannofossil chalk [Leg339],,nannofossil chalk,,,2.5Y 8/2 (pale yellow),,,,,,,,,,moderate [B06],3,,,,,,,,,,,nannofossil chalk,nannofossil chalk,,,,371,U1507,A,39,X,4,A
371-U1507A-39X-5-A,0.0,46.0,364.6,365.06,,,,,,nannofossil chalk [Leg339],,nannofossil chalk,,,2.5Y 8/2 (pale yellow),,,,,,,,,,moderate [B06],3,,,,,,,,,,,nannofossil chalk,nannofossil chalk,,,,371,U1507,A,39,X,5,A
371-U1507A-39X-5-A,46.0,57.0,365.06,365.17,,,,,clayey,nannofossil chalk [Leg339],,clayey nannofossil chalk,,,GLEY 1 8/10Y (light greenish gray),,,,,,,,,,heavy [DB91],4,common planolites and zoophycos bioturbations,,,,,,,,,,clayey nannofossil chalk,nannofossil chalk,,,,371,U1507,A,39,X,5,A
371-U1507A-39X-5-A,57.0,107.0,365.17,365.67,,,,,,nannofossil chalk [Leg339],,nannofossil chalk,,,2.5Y 8/2 (pale yellow),,,,,,,,,,moderate [B06],3,,,,,,,,,,,nannofossil chalk,nannofossil chalk,,,,371,U1507,A,39,X,5,A
371-U1507A-39X-5-A,107.0,113.0,365.67,365.73,,,,,clayey,nannofossil chalk [Leg339],,clayey nannofossil chalk,,,GLEY 1 8/10Y (light greenish gray),,,,,,,,,,heavy [DB91],4,common planolites and zoophycos bioturbations,,,,,,,,,,clayey nannofossil chalk,nannofossil chalk,,,,371,U1507,A,39,X,5,A
371-U1507A-39X-5-A,113.0,150.0,365.73,366.1,,,,,,nannofossil chalk [Leg339],,nannofossil chalk,,,2.5Y 8/2 (pale yellow),,,,,,,,,,moderate [B06],3,,,,,,,,,,,nannofossil chalk,nannofossil chalk,,,,371,U1507,A,39,X,5,A
371-U1507A-39X-6-A,0.0,30.0,366.1,366.4,,,,,,nannofossil chalk [Leg339],,nannofossil chalk,,,2.5Y 8/2 (pale yellow),,,,,,,,,,moderate [B06],3,,,,,,,,,,,nannofossil chalk,nannofossil chalk,,,,371,U1507,A,39,X,6,A
371-U1507A-39X-6-A,30.0,45.0,366.4,366.55,,,,,clayey,nannofossil chalk [Leg339],,clayey nannofossil chalk,,,GLEY 1 8/10Y (light greenish gray),,,,,,,,,,heavy [DB91],4,,,,,,,,,,,clayey nannofossil chalk,nannofossil chalk,,,,371,U1507,A,39,X,6,A
371-U1507A-39X-6-A,45.0,75.0,366.55,366.85,,,,,,nannofossil chalk [Leg339],,nannofossil chalk,,,2.5Y 8/2 (pale yellow),,,,,,,,,,moderate [B06],3,,,,,,,,,,,nannofossil chalk,nannofossil chalk,,,,371,U1507,A,39,X,6,A
371-U1507A-39X-6-A,75.0,83.0,366.85,366.93,,,,,clayey,nannofossil chalk [Leg339],,clayey nannofossil chalk,,,GLEY 1 8/10Y (light greenish gray),,,,,,,,,,heavy [DB91],4,,,,,,,,,,,clayey nannofossil chalk,nannofossil chalk,,,,371,U1507,A,39,X,6,A
371-U1507A-39X-6-A,83.0,140.0,366.93,367.5,,,,,,nannofossil chalk [Leg339],,nannofossil chalk,,,2.5Y 8/2 (pale yellow),,,,,,,,,,moderate [B06],3,,,,,,,,,,,nannofossil chalk,nannofossil chalk,,,,371,U1507,A,39,X,6,A
371-U1507A-39X-CC-A,0.0,26.0,367.5,367.76,,,,,,nannofossil chalk [Leg339],,nannofossil chalk,,,2.5Y 8/2 (pale yellow),,,,,,,,,,moderate [B06],3,prominent 1 cm thick light greenish bioturbated interval at 24cm,,,,,,,,,,nannofossil chalk,nannofossil chalk,,,,371,U1507,A,39,X,CC,A
371-U1507A-40X-1-A,0.0,60.0,368.2,368.8,,,,,,nannofossil chalk [Leg339],,nannofossil chalk,,,N 9 (white),,,,,,,,,,moderate [B06],3,,sharp boundary or contact,,sharp,,,,,,,nannofossil chalk,nannofossil chalk,,,,371,U1507,A,40,X,1,A
371-U1507A-40X-1-A,60.0,66.0,368.8,368.86,,,,,nannofossil-rich [2014b],clay [USGS],with volcanic ash [2014],nannofossil-rich clay with volcanic ash,,,5Y 5/3 (olive),,,,,,,,,,slight [B06],2,,sharp boundary or contact,,sharp,,,,,,,nannofossil-rich clay,clay with volcanic ash,,,,371,U1507,A,40,X,1,A
371-U1507A-40X-1-A,66.0,69.0,368.86,368.89,,,,,nannofossil-rich [2014b],clay [USGS],with volcanic ash [2014],nannofossil-rich clay with volcanic ash,,,GLEY 1 5/5GY (greenish gray),,parallel lamination,,flame structure,thick lamina [B01],,,,,heavy [DB91],4,,gradational boundary or contact,,sharp to gradational,,,,,,,nannofossil-rich clay,clay with volcanic ash,,,,371,U1507,A,40,X,1,A
371-U1507A-40X-1-A,69.0,96.0,368.89,369.16,,,,,,nannofossil chalk [Leg339],,nannofossil chalk,,,N 9 (white),,,,,,,,,,moderate [B06],3,,sharp boundary or contact,,sharp,,,,,,,nannofossil chalk,nannofossil chalk,,,,371,U1507,A,40,X,1,A
371-U1507A-40X-1-A,96.0,131.0,369.16,369.51,,,,,,foraminiferal limestone,,foraminiferal limestone,,,7.5YR 8/2 (pinkish white),bed,parallel lamination,,,medium bed [B01],fine sand [W22_2],4,,,absent,0,,sharp boundary or contact,,sharp,,,,,,,foraminiferal limestone,foraminiferal limestone,,,,371,U1507,A,40,X,1,A
371-U1507A-40X-1-A,131.0,133.0,369.51,369.53,,,,,nannofossil-rich [2014b],clay [USGS],with volcanic ash [2014],nannofossil-rich clay with volcanic ash,,,GLEY 1 5/5GY (greenish gray),,,,,thick lamina [B01],,,,,sparse [B06],1,,sharp boundary or contact,,sharp to gradational,,,,,,,nannofossil-rich clay,clay with volcanic ash,,,,371,U1507,A,40,X,1,A
371-U1507A-40X-1-A,133.0,148.0,369.53,369.68,,,,,clayey,nannofossil chalk [Leg339],,clayey nannofossil chalk,,,GLEY 1 8/10Y (light greenish gray),color banding,,,,,,,,,heavy [DB91],4,,,,,,,,,,,clayey nannofossil chalk,nannofossil chalk,,,,371,U1507,A,40,X,1,A
371-U1507A-40X-2-A,0.0,11.0,369.68,369.79,,,,,clayey,nannofossil chalk [Leg339],,clayey nannofossil chalk,,,GLEY 1 8/10Y (light greenish gray),,,,,,,,,,moderate [B06],3,presence of zoophycos,bioturbated boundary or contact,,diffuse,,,,,,,clayey nannofossil chalk,nannofossil chalk,,,,371,U1507,A,40,X,2,A
371-U1507A-40X-2-A,11.0,17.0,369.79,369.85,,,,,nannofossil-rich [2014b],clay [USGS],with volcanic ash [2014],nannofossil-rich clay with volcanic ash,,,GLEY 1 5/5GY (greenish gray),,,,,,,,,,heavy [DB91],4,,bioturbated boundary or contact,,sharp to gradational,,,,,,,nannofossil-rich clay,clay with volcanic ash,,,,371,U1507,A,40,X,2,A
371-U1507A-40X-2-A,17.0,26.0,369.85,369.94,,,,,clayey,nannofossil chalk [Leg339],,clayey nannofossil chalk,,,GLEY 1 8/10Y (light greenish gray),color banding,,,,,,,,,moderate [B06],3,presence of planolites and nereites,sharp boundary or contact,,sharp to gradational,,,,,,,clayey nannofossil chalk,nannofossil chalk,,,,371,U1507,A,40,X,2,A
371-U1507A-40X-2-A,26.0,29.0,369.94,369.97,,,,,,foraminiferal limestone,,foraminiferal limestone,,,7.5YR 8/2 (pinkish white),,,,,,fine sand [W22_2],4,,,absent,0,interval destroyed,sharp boundary or contact,,sharp,,,,,,,foraminiferal limestone,foraminiferal limestone,,,,371,U1507,A,40,X,2,A
371-U1507A-40X-2-A,29.0,33.0,369.97,370.01,,,,,nannofossil-rich [2014b],clay [USGS],with volcanic ash [2014],nannofossil-rich clay with volcanic ash,,,GLEY 1 5/5GY (greenish gray),,,,,,,,,,heavy [DB91],4,,sharp boundary or contact,,sharp to gradational,,,,,,,nannofossil-rich clay,clay with volcanic ash,,,,371,U1507,A,40,X,2,A
371-U1507A-40X-2-A,33.0,41.0,370.01,370.09,,,,,,foraminiferal limestone,,foraminiferal limestone,,,7.5YR 8/2 (pinkish white),bed,,,,thin bed [B01],fine sand [W22_2],4,,,absent,0,,sharp boundary or contact,,sharp,,,,,,,foraminiferal limestone,foraminiferal limestone,,,,371,U1507,A,40,X,2,A
371-U1507A-40X-2-A,41.0,56.0,370.09,370.24,,,,,clayey,nannofossil chalk [Leg339],,clayey nannofossil chalk,,,GLEY 1 8/10Y (light greenish gray),color banding,,,,,,,,,heavy [DB91],4,"presence of nereites, skolithos",sharp boundary or contact,,sharp,,,,,,,clayey nannofossil chalk,nannofossil chalk,,,,371,U1507,A,40,X,2,A
371-U1507A-40X-2-A,56.0,60.0,370.24,370.28,,,,,,foraminiferal limestone,,foraminiferal limestone,,,7.5YR 8/2 (pinkish white),bed,ripple,,,thin,fine sand [W22_2],4,,,absent,0,parallel lamination and ripple at the top,sharp boundary or contact,,sharp,,,,,,,foraminiferal limestone,foraminiferal limestone,,,,371,U1507,A,40,X,2,A
371-U1507A-40X-2-A,60.0,67.0,370.28,370.35,,,,,nannofossil-rich [2014b],clay [USGS],with volcanic ash [2014],nannofossil-rich clay with volcanic ash,,,GLEY 1 5/5GY (greenish gray),,,,,,,,,,heavy [DB91],4,,bioturbated boundary or contact,,sharp,,,,,,,nannofossil-rich clay,clay with volcanic ash,,,,371,U1507,A,40,X,2,A
371-U1507A-40X-2-A,67.0,74.0,370.35,370.42,,,,,clayey,nannofossil chalk [Leg339],,clayey nannofossil chalk,,,GLEY 1 8/10Y (light greenish gray),,,,,,,,,,slight [B06],2,,,,,,,,,,,clayey nannofossil chalk,nannofossil chalk,,,,371,U1507,A,40,X,2,A
371-U1507A-40X-2-A,74.0,77.0,370.42,370.45,,,,,nannofossil-rich [2014b],clay [USGS],with volcanic ash [2014],nannofossil-rich clay with volcanic ash,,,GLEY 1 5/5GY (greenish gray),,,,,,,,,,heavy [DB91],4,,sharp boundary or contact,,sharp to gradational,,,,,,,nannofossil-rich clay,clay with volcanic ash,,,,371,U1507,A,40,X,2,A
371-U1507A-40X-2-A,77.0,107.0,370.45,370.75,,,,,clayey,nannofossil chalk [Leg339],,clayey nannofossil chalk,,,GLEY 1 8/10Y (light greenish gray),,,,,,,,,,moderate [B06],3,,sharp boundary or contact,,sharp to gradational,,,,,,,clayey nannofossil chalk,nannofossil chalk,,,,371,U1507,A,40,X,2,A
371-U1507A-40X-2-A,107.0,115.0,370.75,370.83,,,,,,foraminiferal limestone,,foraminiferal limestone,,,7.5YR 8/2 (pinkish white),bed,parallel lamination,,,medium bed [B01],medium sand [W22_2],5,,,absent,0,parallel lamination marked by black lithoclast,sharp boundary or contact,,sharp,,,,,,,foraminiferal limestone,foraminiferal limestone,,,,371,U1507,A,40,X,2,A
371-U1507A-40X-2-A,115.0,131.0,370.83,370.99,,,,,nannofossil-rich [2014b],clay [USGS],with volcanic ash [2014],nannofossil-rich clay with volcanic ash,,,GLEY 1 5/5GY (greenish gray),,,,,,,,,,heavy [DB91],4,,sharp boundary or contact,,sharp to gradational,,,,,,,nannofossil-rich clay,clay with volcanic ash,,,,371,U1507,A,40,X,2,A
371-U1507A-40X-3-A,0.0,23.0,371.2,371.43,,,,,,nannofossil chalk [Leg339],,nannofossil chalk,,,2.5Y 8/2 (pale yellow),,,,,,,,,,moderate [B06],3,thin GLEY 1 5/5GY greenish grey at ~22cm,sharp boundary or contact,,sharp,,,,,,,nannofossil chalk,nannofossil chalk,,,,371,U1507,A,40,X,3,A
371-U1507A-40X-3-A,23.0,26.0,371.43,371.46,,,,,,foraminiferal chalk [Leg339],,foraminiferal chalk,,,7.5YR 8/2 (pinkish white),bed,parallel lamination,,,,fine sand [W22_2],4,,,absent,0,interval destroyed,sharp boundary or contact,,sharp,,,,,,,foraminiferal chalk,foraminiferal chalk,,,,371,U1507,A,40,X,3,A
371-U1507A-40X-3-A,26.0,56.0,371.46,371.76,,,,,,nannofossil chalk [Leg339],,nannofossil chalk,,,2.5Y 8/2 (pale yellow),,,,,,,,,,moderate [B06],3,,sharp boundary or contact,,sharp,,,,,,,nannofossil chalk,nannofossil chalk,,,,371,U1507,A,40,X,3,A
371-U1507A-40X-3-A,56.0,62.0,371.76,371.82,,,,,nannofossil-rich [2014b],clay [USGS],with volcanic ash [2014],nannofossil-rich clay with volcanic ash,,,GLEY 1 5/5GY (greenish gray),,,,,,,,,,heavy [DB91],4,,sharp boundary or contact,,sharp to gradational,,,,,,,nannofossil-rich clay,clay with volcanic ash,,,,371,U1507,A,40,X,3,A
371-U1507A-40X-3-A,62.0,101.0,371.82,372.21,,,,,,nannofossil chalk [Leg339],,nannofossil chalk,,,2.5Y 8/2 (pale yellow),,,,,,,,,,moderate [B06],3,,,,,,,,,,,nannofossil chalk,nannofossil chalk,,,,371,U1507,A,40,X,3,A
371-U1507A-40X-4-A,0.0,6.0,372.21,372.27,,,,,nannofossil-rich [2014b],clay [USGS],with volcanic ash [2014],nannofossil-rich clay with volcanic ash,,,GLEY 1 5/5GY (greenish gray),,,,,,,,,,heavy [DB91],4,,sharp boundary or contact,,sharp,,,,,,,nannofossil-rich clay,clay with volcanic ash,,,,371,U1507,A,40,X,4,A
371-U1507A-40X-4-A,6.0,20.0,372.27,372.41,,,,,clayey,nannofossil chalk [Leg339],,clayey nannofossil chalk,,,GLEY 1 8/10Y (light greenish gray),,,,,,,,,,moderate [B06],3,presence of zoophycos,gradational boundary or contact,,diffuse,,,,,,,clayey nannofossil chalk,nannofossil chalk,,,,371,U1507,A,40,X,4,A
371-U1507A-40X-4-A,20.0,32.0,372.41,372.53,,,,,nannofossil-rich [2014b],clay [USGS],with volcanic ash [2014],nannofossil-rich clay with volcanic ash,,,GLEY 1 5/5GY (greenish gray),,,,,,,,,,heavy [DB91],4,"presence of planolites, skolithos and nereites",sharp boundary or contact,,sharp to gradational,,,,,,,nannofossil-rich clay,clay with volcanic ash,,,,371,U1507,A,40,X,4,A
371-U1507A-40X-4-A,32.0,35.0,372.53,372.56,,,,,,foraminiferal chalk [Leg339],,foraminiferal chalk,,,7.5YR 8/2 (pinkish white),bed,,,,thin bed [B01],fine sand [W22_2],4,,,absent,0,,sharp boundary or contact,,sharp,,,,,,,foraminiferal chalk,foraminiferal chalk,,,,371,U1507,A,40,X,4,A
371-U1507A-40X-4-A,35.0,86.0,372.56,373.07,,,,,,nannofossil chalk [Leg339],,nannofossil chalk,,,N 9 (white),,,,,,,,,,moderate [B06],3,cm-scale GLEY 1 5/5GY (greenish gray) layer at ~78cm,,,,,,,,,,nannofossil chalk,nannofossil chalk,,,,371,U1507,A,40,X,4,A
371-U1507A-40X-CC-A,0.0,5.0,373.07,373.12,,,,,,nannofossil chalk [Leg339],,nannofossil chalk,,,N 9 (white),,,,,,,,,,moderate [B06],3,,sharp boundary or contact,,sharp,,,,,,,nannofossil chalk,nannofossil chalk,,,,371,U1507,A,40,X,CC,A
371-U1507A-40X-CC-A,5.0,11.0,373.12,373.18,,,,,nannofossil-rich [2014b],clay [USGS],with volcanic ash [2014],nannofossil-rich clay with volcanic ash,,,N 9 (white),,,,,,,,,,heavy [DB91],4,"presence of planolites, skolithos and nereites",sharp boundary or contact,,sharp,,,,,,,nannofossil-rich clay,clay with volcanic ash,,,,371,U1507,A,40,X,CC,A
371-U1507A-40X-CC-A,11.0,34.0,373.18,373.41,,,,,,nannofossil chalk [Leg339],,nannofossil chalk,,,N 9 (white),,,,,,,,,,moderate [B06],3,,sharp boundary or contact,,sharp,,,,,,,nannofossil chalk,nannofossil chalk,,,,371,U1507,A,40,X,CC,A
371-U1507A-41X-1-A,0.0,43.0,377.7,378.13,,,,,,nannofossil chalk [Leg339],with volcanic clasts,nannofossil chalk with volcanic clasts,,,N9 (white),,,,,,,,,,,,Section destroyed. Presence of mm-scale volcanic clast at ~19cm,,,,,,,,,,nannofossil chalk,nannofossil chalk with volcanic clasts,,,,371,U1507,A,41,X,1,A
371-U1507A-42X-1-A,0.0,10.0,387.2,387.3,,,,,,foraminiferal limestone,,foraminiferal limestone,,,2.5Y 8.5/1 (white),bed,parallel lamination,,,,fine sand [W22_2],4,,,absent,0,parallel lamination marked by lithoclat,sharp boundary or contact,,sharp,,,,,,,foraminiferal limestone,foraminiferal limestone,,,,371,U1507,A,42,X,1,A
371-U1507A-42X-1-A,10.0,17.0,387.3,387.37,,,,,nannofossil-rich [2014b],clay [USGS],with volcanic ash [2014],nannofossil-rich clay with volcanic ash,,,GLEY 1 5/10Y (greenish gray),,,,,,,,,,sparse [B06],1,,sharp boundary or contact,,sharp,,,,,,,nannofossil-rich clay,clay with volcanic ash,,,,371,U1507,A,42,X,1,A
371-U1507A-42X-1-A,17.0,37.0,387.37,387.57,,,,,,foraminiferal limestone,,foraminiferal limestone,,,2.5Y 8.5/1 (white),bed,parallel lamination,,,,fine sand [W22_2],4,,,absent,0,parallel lamination marked by lithoclat,sharp boundary or contact,,sharp,,,,,,,foraminiferal limestone,foraminiferal limestone,,,,371,U1507,A,42,X,1,A
371-U1507A-42X-1-A,37.0,58.0,387.57,387.78,,,,,clayey,nannofossil chalk [Leg339],,clayey nannofossil chalk,,,2.5Y 7/3 (pale yellow),bed,non-parallel stratification,,,,,,,,sparse [B06],1,color change on sediment described like clayey nannofossil chalk. thin lamination and slump structures,sharp inclined boundary or contact,,sharp,,,,,,,clayey nannofossil chalk,nannofossil chalk,,,,371,U1507,A,42,X,1,A
371-U1507A-42X-1-A,58.0,69.0,387.78,387.89,,,,,,nannofossil chalk [Leg339],,nannofossil chalk,,,N 8 (white),,,,,,,,,,sparse [B06],1,,sharp boundary or contact,,sharp,,,,,,,nannofossil chalk,nannofossil chalk,,,,371,U1507,A,42,X,1,A
371-U1507A-42X-1-A,69.0,71.0,387.89,387.91,,,,,clayey,nannofossil chalk [Leg339],,clayey nannofossil chalk,,,2.5Y 7/3 (pale yellow),bed,parallel lamination,,,,,,,,sparse [B06],1,,sharp inclined boundary or contact,,sharp,,,,,,,clayey nannofossil chalk,nannofossil chalk,,,,371,U1507,A,42,X,1,A
371-U1507A-42X-1-A,71.0,76.0,387.91,387.96,,,,,,nannofossil chalk [Leg339],,nannofossil chalk,,,N 8 (white),,,,,,,,,,sparse [B06],1,,sharp inclined boundary or contact,,sharp,,,,,,,nannofossil chalk,nannofossil chalk,,,,371,U1507,A,42,X,1,A
371-U1507A-42X-1-A,76.0,92.0,387.96,388.12,,,,,clayey,nannofossil chalk [Leg339],,clayey nannofossil chalk,,,2.5Y 7/3 (pale yellow),bed,parallel lamination,,,,,,,,moderate [B06],3,,gradational boundary or contact,,sharp to gradational,,,,,,,clayey nannofossil chalk,nannofossil chalk,,,,371,U1507,A,42,X,1,A
371-U1507A-42X-1-A,92.0,110.0,388.12,388.3,,,,,,nannofossil chalk [Leg339],,nannofossil chalk,,,N 8 (white),,parallel lamination,,,,,,,,slight [B06],2,,gradational boundary or contact,,sharp to gradational,,,,,,,nannofossil chalk,nannofossil chalk,,,,371,U1507,A,42,X,1,A
371-U1507A-42X-1-A,110.0,124.0,388.3,388.44,,,,,,nannofossil chalk [Leg339],,nannofossil chalk,,,2.5Y 7/3 (pale yellow),,,,,,,,,,slight [B06],2,,sharp boundary or contact,,sharp,,,,,,,nannofossil chalk,nannofossil chalk,,,,371,U1507,A,42,X,1,A
371-U1507A-42X-1-A,124.0,130.0,388.44,388.5,,,,,,foraminiferal limestone,,foraminiferal limestone,,,2.5Y 8.5/1 (white),bed,parallel lamination,,,thin bed [B01],fine sand [W22_2],4,,,,,completely destroyed,sharp boundary or contact,,sharp,,,,,,,foraminiferal limestone,foraminiferal limestone,,,,371,U1507,A,42,X,1,A
371-U1507A-42X-1-A,130.0,134.0,388.5,388.54,,,,,clayey,nannofossil chalk [Leg339],,clayey nannofossil chalk,,,2.5Y 7/3 (pale yellow),,,,,,,,,,absent,0,,sharp boundary or contact,,sharp,,,,,,,clayey nannofossil chalk,nannofossil chalk,,,,371,U1507,A,42,X,1,A
371-U1507A-42X-1-A,134.0,145.0,388.54,388.65,,,,,clayey,nannofossil chalk [Leg339],,clayey nannofossil chalk,,,2.5Y 7/2 (light gray),,,,,,,,,,moderate [B06],3,,,,,,,,,,,clayey nannofossil chalk,nannofossil chalk,,,,371,U1507,A,42,X,1,A
371-U1507A-42X-2-A,0.0,69.0,388.65,389.34,,,,,clayey,nannofossil chalk [Leg339],,clayey nannofossil chalk,,,2.5Y 7/2 (light gray),,,,,,,,,,moderate [B06],3,,sharp inclined boundary or contact,,sharp,,,,,,,clayey nannofossil chalk,nannofossil chalk,,,,371,U1507,A,42,X,2,A
371-U1507A-42X-2-A,69.0,73.0,389.34,389.38,,,,,clayey,nannofossil chalk [Leg339],,clayey nannofossil chalk,,,2.5Y 8/2 (pale yellow),bed,parallel lamination,,,thin bed [B01],,,,,absent,0,,sharp inclined boundary or contact,,sharp,,,,,,,clayey nannofossil chalk,nannofossil chalk,,,,371,U1507,A,42,X,2,A
371-U1507A-42X-2-A,73.0,75.0,389.38,389.4,,,,,nannofossil-rich [2014b],clay [USGS],with volcanic ash [2014],nannofossil-rich clay with volcanic ash,,,5y 5/3 (olive),,,,,,,,,,heavy [DB91],4,,,,,,,,,,,nannofossil-rich clay,clay with volcanic ash,,,,371,U1507,A,42,X,2,A
371-U1507A-42X-2-A,75.0,85.0,389.4,389.5,,,,,clayey,nannofossil chalk [Leg339],,clayey nannofossil chalk,,,2.5Y 8/2 (pale yellow),,,,,,,,,,heavy [DB91],4,,,,,,,,,,,clayey nannofossil chalk,nannofossil chalk,,,,371,U1507,A,42,X,2,A
371-U1507A-42X-CC-A,0.0,31.0,389.5,389.81,,,,,clayey,nannofossil chalk [Leg339],,clayey nannofossil chalk,,,2.5Y 8/2 (pale yellow),,,,,,,,,,heavy [DB91],4,,sharp inclined boundary or contact,,sharp,,,,,,,clayey nannofossil chalk,nannofossil chalk,,,,371,U1507,A,42,X,CC,A
371-U1507A-42X-CC-A,31.0,46.0,389.81,389.96,,,,,,foraminiferal limestone,,foraminiferal limestone,,,2.5Y 8.5/1 (white),bed,parallel lamination,,,thin bed [B01],fine sand [W22_2],4,,,,,completely destroyed,,,,,,,,,,foraminiferal limestone,foraminiferal limestone,,,,371,U1507,A,42,X,CC,A
371-U1507A-43X-CC-A,0.0,37.0,396.8,397.17,,,,,clayey,nannofossil chalk [Leg339],,clayey nannofossil chalk,,,2.5Y 8/2 (pale yellow),color banding,parallel lamination,,,,,,,,heavy [DB91],4,thin lamnation marked by color banding,,,,,,,,,,clayey nannofossil chalk,nannofossil chalk,,,,371,U1507,A,43,X,CC,A
371-U1507A-44X-1-A,0.0,19.0,401.8,401.99,,,,,nannofossil-rich [2014b],clay [USGS],with volcanic ash [2014],nannofossil-rich clay with volcanic ash,,,GLEY 1 5/10GY (greenish gray),,,,,,,,,,heavy [DB91],4,,bioturbated boundary or contact,,sharp to gradational,,,,,,,nannofossil-rich clay,clay with volcanic ash,,,,371,U1507,A,44,X,1,A
371-U1507A-44X-1-A,19.0,56.0,401.99,402.36,,,,,clayey,nannofossil chalk [Leg339],,clayey nannofossil chalk,,,GLEY 1 7/10Y (light greenish grey),,,,,,,,,,slight [B06],2,"at~54cm, GLEY 1 5/10GY mm-sclae layer with heavy bioturbation",,,,,,,,,,clayey nannofossil chalk,nannofossil chalk,,,,371,U1507,A,44,X,1,A
371-U1507A-44X-1-A,56.0,68.0,402.36,402.48,,,,,,foraminiferal limestone,,foraminiferal limestone,,,N 9.5 (white),,,,,,,,,,,,interval destroyed,,,,,,,,,,foraminiferal limestone,foraminiferal limestone,,,,371,U1507,A,44,X,1,A
371-U1507A-44X-1-A,68.0,79.0,402.48,402.59,,,,,clayey,nannofossil chalk [Leg339],,clayey nannofossil chalk,,,GLEY 1 7/10Y (light greenish grey),,,,,,,,,,slight [B06],2,"at~54cm, GLEY 1 5/10GY mm-sclae layer with heavy bioturbation",,,,,,,,,,clayey nannofossil chalk,nannofossil chalk,,,,371,U1507,A,44,X,1,A
371-U1507A-44X-CC-A,0.0,24.0,402.59,402.83,,,,,clayey,nannofossil chalk [Leg339],,clayey nannofossil chalk,,,GLEY 1 7/10Y (light greenish grey),,,,,,,,,,slight [B06],2,"at~54cm, GLEY 1 5/10GY mm-sclae layer with heavy bioturbation",,,,,,,,,,clayey nannofossil chalk,nannofossil chalk,,,,371,U1507,A,44,X,CC,A
371-U1507A-45X-1-A,0.0,7.0,406.3,406.37,,,,,clayey,nannofossil chalk [Leg339],,clayey nannofossil chalk,,,GLEY 1 7/10Y (light greenish grey),,,,,,,,,,moderate [B06],3,,sharp boundary or contact,planar,sharp,,,,,,,clayey nannofossil chalk,nannofossil chalk,,,,371,U1507,A,45,X,1,A
371-U1507A-45X-1-A,7.0,20.0,406.37,406.5,,,,,nannofossil-rich [2014b],clay [USGS],with volcanic ash [2014],nannofossil-rich clay with volcanic ash,,,GLEY 1 4/10Y (dark greenish gray),bed,,,,,,,,,heavy [DB91],4,Darkening in color from Gley 1 Greenish gray to dark greenish gray.,undulating or wavy boundary or contact [BJ80],planar,sharp,,,,,,,nannofossil-rich clay,clay with volcanic ash,,,,371,U1507,A,45,X,1,A
371-U1507A-45X-1-A,20.0,53.5,406.5,406.835,,,,,clayey,nannofossil chalk [Leg339],,clayey nannofossil chalk,,,GLEY 1 7/5G (light greenish grey),,,,,,,,,,moderate [B06],3,,sharp boundary or contact,planar,sharp,,,,,,,clayey nannofossil chalk,nannofossil chalk,,,,371,U1507,A,45,X,1,A
