Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithologic unit (preliminary),Lithology Prefix,Lithology Principal Name,Lithology Suffix,Lithology prefix+name [read only],Lithology prefix+name+suffix [read only],Lithology name+suffix [read only],Lithology color (simple),Lithology color (Munsell),Lithology lithification,Lithology ave. grain size class,Lithology ave. grain size rank [read only],Lithology max. grain size class,Lithology max. grain size rank [read only],General interval comment,Bottom contact or boundary geometry,Bottom contact or boundary definition,Bottom contact or boundary attitude,Layer or bedding thickness,Sorting,Grading,Sedimentary structure,Bioturbation intensity,Bioturbation intensity rank [read only],Diagenetic structure,Diagenetic constituent,Diagenetic constituent composition,Macrofossil,Macrofossil abundance name,Clasts (>2 mm) DOMINANT,File Data,Ship File Links,Shore File Links,Sample,Extra Sample ID Data,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix
361,U1474,D,8,8-3,H,3,A,125,150,62.25,62.5,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,curviplanar,scoured,sub-horizontal,,,,burrows,slight,1,,mineral,pyrite,,,,,,,361-U1474D-8H-3-A,,,,
361,U1474,D,8,8-4,H,4,A,0,150,62.5,64,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,"diagenetic stratification, pyritized burrow at 71 cm",,,,,,,burrows,slight,1,,mineral,pyrite,,,,,,,361-U1474D-8H-4-A,,,,
361,U1474,D,8,8-5,H,5,A,0,124.5,64,65.245,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,slight,1,,mineral,pyrite,,,,,,,361-U1474D-8H-5-A,,,,
361,U1474,D,8,8-5,H,5,A,0,124.5,64,65.245,1,,,,,,,,,,,,,,,,,,,,,Chondrites,,,,,,,,,,,,361-U1474D-8H-5-A,,,,
361,U1474,D,8,8-5,H,5,A,124.5,128.5,65.245,65.285,1,foraminifer bearing,fine sand [2014],,foraminifer bearing fine sand,foraminifer bearing fine sand,fine sand,dark gray,GLEY 1 4/10Y (dark greenish gray),unconsolidated [2014],fine sand [W22_2],4,fine sand [W22_2],4,Turbidite,curviplanar,sharp,sub-horizontal,,,,,,,,,,,,,,,,361-U1474D-8H-5-A,,,,
361,U1474,D,8,8-5,H,5,A,128.5,150,65.285,65.5,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,irregular,scoured,,,,,burrows,slight,1,,mineral,pyrite,,,,,,,361-U1474D-8H-5-A,,,,
361,U1474,D,8,8-6,H,6,A,0,103,65.5,66.53,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,slight,1,,mineral,pyrite,,,,,,,361-U1474D-8H-6-A,,,,
361,U1474,D,8,8-7,H,7,A,0,75,66.53,67.28,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1474D-8H-7-A,,,,
361,U1474,D,8,8-CC,H,CC,A,0,20,67.28,67.48,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,slight,1,,mineral,pyrite,,,,,,,361-U1474D-8H-CC-A,,,,
361,U1474,D,9,9-1,H,1,A,0,5.5,67.5,67.555,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,Chondrites,moderate,2,,mineral,pyrite,,,,,,,361-U1474D-9H-1-A,,,,
361,U1474,D,9,9-1,H,1,A,5.5,9,67.555,67.59,1,radionalrian bearing,fine sand [2014],,radionalrian bearing fine sand,radionalrian bearing fine sand,fine sand,dark gray,GLEY 1 4/10Y (dark greenish gray),unconsolidated [2014],fine sand [W22_2],4,fine sand [W22_2],4,Turbidite,planar,bioturbated,sub-horizontal,,,normally graded,,,,,,,,,,,,,361-U1474D-9H-1-A,,,,
361,U1474,D,9,9-1,H,1,A,9,150,67.59,69,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,irregular,scoured,sub-horizontal,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1474D-9H-1-A,,,,
361,U1474,D,9,9-2,H,2,A,0,150,69,70.5,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,"diagenetic stratification, pyritized burrow at 62-66 cm",,,,,,,burrows,moderate,2,,mineral,pyrite,,,,,,,361-U1474D-9H-2-A,,,,
361,U1474,D,9,9-3,H,3,A,0,150,70.5,72,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,"diagenetic stratification, pyritized burrow at 20-24 cm",,,,,,,burrows,slight,1,,mineral,pyrite,,,,,,,361-U1474D-9H-3-A,,,,
361,U1474,D,9,9-4,H,4,A,0,142.5,72,73.425,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,diagenetic stratification,,,,,,,burrows,slight,1,,mineral,pyrite,,,,,,,361-U1474D-9H-4-A,,,,
361,U1474,D,9,9-4,H,4,A,142.5,150,73.425,73.5,1,foraminifer bearing,fine sand [2014],,foraminifer bearing fine sand,foraminifer bearing fine sand,fine sand,dark gray,GLEY 1 4/10Y (dark greenish gray),unconsolidated [2014],fine sand [W22_2],4,fine sand [W22_2],4,Turbidite,planar,sharp,horizontal,,,,,,,,,,,,,,,,361-U1474D-9H-4-A,,,,
361,U1474,D,9,9-5,H,5,A,0,150,73.5,75,1,foraminifer bearing,fine sand [2014],,foraminifer bearing fine sand,foraminifer bearing fine sand,fine sand,dark gray,GLEY 1 4/10Y (dark greenish gray),unconsolidated [2014],fine sand [W22_2],4,fine sand [W22_2],4,Turbidite,,,,,,,,,,,,,,,,,,,361-U1474D-9H-5-A,,,,
361,U1474,D,9,9-6,H,6,A,0,77,75,75.77,1,foraminifer bearing,fine sand [2014],,foraminifer bearing fine sand,foraminifer bearing fine sand,fine sand,dark gray,GLEY 1 4/10Y (dark greenish gray),unconsolidated [2014],fine sand [W22_2],4,fine sand [W22_2],4,Turbidite,,,,,,,,,,,,,,,,,,,361-U1474D-9H-6-A,,,,
361,U1474,D,9,9-6,H,6,A,77,150,75.77,76.5,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,,irregular,scoured,inclined,,,normally graded,burrows,slight,1,,,,,,,,,,361-U1474D-9H-6-A,,,,
361,U1474,D,9,9-7,H,7,A,0,73,76.5,77.23,1,nannofossil rich,clay [2014],with foraminifers,nannofossil rich clay,nannofossil rich clay with foraminifers,clay with foraminifers,gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,fine sand [W22_2],4,light diagenetic stratification,,,,,,,burrows,slight,1,,mineral,pyrite,,,,,,,361-U1474D-9H-7-A,,,,
