Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Drilling disturbance intensity,Drilling disturbance intensity rank,Lithology Principal Name,MAJ Lith. abundance [%],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,Minor Lithology Name,MIN Lith. abundance [%],MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Lith. comment,Clast percentage [%],Clast 1 igneous - pumiceous [%],Clast 1 igneous - pumiceous grain size,Clast 2 igneous - scoriaceous [%],Clast 2 igneous - scoriaceous grain size,Clast 3 igneous - massive [%],Clast 3 igneous - massive grain size,Clast 4 igneous - vesicular [%],Clast 4 igneous - vesicular grain size,Clast 5 volcaniclastic [%],Clast 5 volcaniclastic grain size,Clast 6 sediment [%],Clast 6 sediment grain size,Clast 7 -other lithology [%],Clast 7 -other lithology grain size,Clast lith. abund. sum [%],Clast lithology comment,Clast roundness,Matrix 1 igneous - pumiceous [%],Matrix 2 igneous - scoriaceous [%],Matrix 3 igneous - massive [%],Matrix 4 igneous - vesicular [%],Matrix 5 volcaniclastic [%],Matrix 6 sediment [%],Matrix 7 -other lithology [%],Matrix biogenic carbonate [%],Matrix detritical carbonate [%],Matrix carbonate [%],Matrix abund. sum [%],Matrix sorting,Matrix alteration intensity,Matrix alteration rank,Matrix comment,Deformational structures,Deformational structure strike [deg],Deformational structure dip [deg],Deformational structure comment,Groundmass modal percentage [%],Groundmass modal grain size [mm],Groundmass comments,File Data,Minor Lithology Prefix,Minor Lithology Suffix,Lithology Suffix,Lithology Prefix
340-U1395B-10H-5-A,340,U1395,B,10,10-5,H,5,A,112.0,140.0,86.53,86.81,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0.0,0,0,0.0,1,99,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-10H-5-A,340,U1395,B,10,10-5,H,5,A,140.0,150.0,86.81,86.91,,,,,,,,,,,,WHOLE ROUND SAMPLE,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,,,,,,,,,,
340-U1395B-10H-6-A,340,U1395,B,10,10-6,H,6,A,0.0,11.0,86.91,87.02,moderate [drilling disturbance],4,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0.0,0,0,0.0,0,100,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-10H-6-A,340,U1395,B,10,10-6,H,6,A,11.0,12.0,87.02,87.03,,,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,ashfall?,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,95.0,0,0,0.0,5,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-10H-6-A,340,U1395,B,10,10-6,H,6,A,12.0,65.0,87.03,87.56,,,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,"mottled, moderately bioturbated hemipelagite",0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0.0,0,0,0.0,0,100,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-10H-6-A,340,U1395,B,10,10-6,H,6,A,65.0,79.0,87.56,87.7,,,carbonate ooze [Leg178],70,silt-fine mud [T07],2,calcareous sand [Leg210],30,fine sand [T07],4,100,"mottled, moderately bioturbated hemipelagite",0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0.0,0,0,5.0,0,95,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-10H-6-A,340,U1395,B,10,10-6,H,6,A,79.0,82.0,87.7,87.73,,,,,,,,,,,,PAL,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,,,,,,,,,,
340-U1395B-11H-1-A,340,U1395,B,11,11-1,H,1,A,0.0,22.0,87.7,87.92,moderate to high [drilling disturbance],5,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,mottled hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0.0,0,0,90.0,10,0,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-11H-1-A,340,U1395,B,11,11-1,H,1,A,22.0,25.0,87.92,87.95,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,normally graded volcanic ash,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,5,0,85.0,0,0,10.0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-11H-1-A,340,U1395,B,11,11-1,H,1,A,25.0,66.0,87.95,88.36,moderate [drilling disturbance],4,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,mottled hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0.0,0,0,90.0,10,0,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-11H-1-A,340,U1395,B,11,11-1,H,1,A,66.0,70.0,88.36,88.4,moderate to high [drilling disturbance],5,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,normally graded volcanic ash,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,5,0,95.0,0,0,0.0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-11H-1-A,340,U1395,B,11,11-1,H,1,A,70.0,102.0,88.4,88.72,moderate [drilling disturbance],4,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,mottled hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0.0,0,0,90.0,10,0,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-11H-1-A,340,U1395,B,11,11-1,H,1,A,102.0,111.0,88.72,88.81,slight to moderate [drilling disturbance],3,carbonate ooze [Leg178],80,silt-fine mud [T07],2,calcareous sand [Leg210],20,fine sand [T07],4,100,grey silty hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,5.0,0,0,90.0,0,5,,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-11H-1-A,340,U1395,B,11,11-1,H,1,A,111.0,118.0,88.81,88.88,slight to moderate [drilling disturbance],3,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,normally graded volcanic ash,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,10,0,80.0,0,0,0.0,0,10,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-11H-1-A,340,U1395,B,11,11-1,H,1,A,118.0,150.0,88.88,89.2,moderate to high [drilling disturbance],5,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,mottled hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0.0,0,0,90.0,10,0,,moderate [BP01],high [alteration],8,,,,,,,,,,,,,
340-U1395B-11H-2-A,340,U1395,B,11,11-2,H,2,A,0.0,7.0,89.2,89.27,slight [drilling disturbance],2,calcareous sand [Leg210],100,fine sand [T07],4,,,,,100,emipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0.0,0,0,90.0,0,10,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-11H-2-A,340,U1395,B,11,11-2,H,2,A,7.0,12.0,89.27,89.32,slight [drilling disturbance],2,volcaniclastic-mud [BGS-S81],100,silt-fine mud [T07],2,,,,,100,volcanic ash,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,20,0,60.0,0,0,20.0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-11H-2-A,340,U1395,B,11,11-2,H,2,A,12.0,20.0,89.32,89.4,slight [drilling disturbance],2,calcareous sand [Leg210],100,fine sand [T07],4,,,,,100,hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0.0,0,0,90.0,0,10,,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-11H-2-A,340,U1395,B,11,11-2,H,2,A,20.0,28.0,89.4,89.48,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,fine grained hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0.0,0,0,90.0,0,10,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-11H-2-A,340,U1395,B,11,11-2,H,2,A,28.0,40.0,89.48,89.6,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,fine grained hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0.0,0,0,90.0,0,10,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-11H-2-A,340,U1395,B,11,11-2,H,2,A,40.0,51.0,89.6,89.71,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,volcanic ash,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,40,0,40.0,0,0,20.0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-11H-2-A,340,U1395,B,11,11-2,H,2,A,51.0,68.0,89.71,89.88,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,fine grained hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0.0,0,0,90.0,0,10,,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-11H-2-A,340,U1395,B,11,11-2,H,2,A,68.0,129.0,89.88,90.49,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,mottled hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0.0,0,0,90.0,0,10,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-11H-2-A,340,U1395,B,11,11-2,H,2,A,129.0,133.0,90.49,90.53,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,volcanic ash,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,40,0,60.0,0,0,0.0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-11H-2-A,340,U1395,B,11,11-2,H,2,A,133.0,150.0,90.53,90.7,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,mottled hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0.0,0,0,90.0,0,10,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-11H-3-A,340,U1395,B,11,11-3,H,3,A,0.0,22.0,90.7,90.92,slight [drilling disturbance],2,carbonate ooze [Leg178],70,silt-fine mud [T07],2,calcareous sandstone or tuff [Leg210],30,fine sand [T07],4,100,"hemipelagite, mottled, bioturbated",0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0.0,0,0,10.0,5,85,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-11H-3-A,340,U1395,B,11,11-3,H,3,A,22.0,23.0,90.92,90.93,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,ashfall?,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,10,,80.0,0,0,0.0,10,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-11H-3-A,340,U1395,B,11,11-3,H,3,A,23.0,48.0,90.93,91.18,moderate [drilling disturbance],4,carbonate ooze [Leg178],70,silt-fine mud [T07],2,calcareous sandstone or tuff [Leg210],30,fine sand [T07],4,100,"hemipelagite, mottled, bioturbated",0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0.0,0,0,10.0,5,85,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-11H-3-A,340,U1395,B,11,11-3,H,3,A,48.0,53.0,91.18,91.23,high [drilling disturbance],6,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,ashfall?,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,20,0,70.0,0,0,0.0,10,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-11H-3-A,340,U1395,B,11,11-3,H,3,A,53.0,74.0,91.23,91.44,slight [drilling disturbance],2,carbonate ooze [Leg178],70,silt-fine mud [T07],2,calcareous sandstone or tuff [Leg210],30,fine sand [T07],4,100,hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0.0,0,0,10.0,5,85,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-11H-3-A,340,U1395,B,11,11-3,H,3,A,74.0,76.0,91.44,91.46,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,ashfall?,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,10,0,90.0,0,0,0.0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-11H-3-A,340,U1395,B,11,11-3,H,3,A,76.0,88.0,91.46,91.58,slight [drilling disturbance],2,carbonate ooze [Leg178],70,silt-fine mud [T07],2,calcareous sandstone or tuff [Leg210],30,fine sand [T07],4,100,hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0.0,0,0,10.0,5,85,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-11H-3-A,340,U1395,B,11,11-3,H,3,A,88.0,92.0,91.58,91.62,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,fine medium sand [T07],5,,,,,100,ashfall?,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,10,0,90.0,0,0,0.0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-11H-3-A,340,U1395,B,11,11-3,H,3,A,92.0,101.0,91.62,91.71,slight [drilling disturbance],2,carbonate ooze [Leg178],70,silt-fine mud [T07],2,calcareous sandstone or tuff [Leg210],30,fine sand [T07],4,100,hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0.0,0,0,10.0,5,85,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-11H-3-A,340,U1395,B,11,11-3,H,3,A,101.0,106.0,91.71,91.76,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,fine medium sand [T07],5,,,,,100,ashfall?,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,20,0,80.0,0,0,0.0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-11H-3-A,340,U1395,B,11,11-3,H,3,A,106.0,140.0,91.76,92.1,slight [drilling disturbance],2,carbonate ooze [Leg178],70,silt-fine mud [T07],2,calcareous sandstone or tuff [Leg210],30,fine sand [T07],4,100,hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0.0,0,0,10.0,5,85,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-11H-3-A,340,U1395,B,11,11-3,H,3,A,140.0,150.0,92.1,92.2,,,,,,,,,,,,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340-U1395B-11H-4-A,340,U1395,B,11,11-4,H,4,A,0.0,9.0,92.2,92.29,moderate [drilling disturbance],4,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,hemipelagic fines,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0.0,0,0,5.0,0,95,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-11H-4-A,340,U1395,B,11,11-4,H,4,A,9.0,12.0,92.29,92.32,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],100,fine medium sand [T07],5,,,,,100,ashfall?,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,5,0,80.0,0,0,0.0,5,10,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-11H-4-A,340,U1395,B,11,11-4,H,4,A,12.0,24.0,92.32,92.44,moderate [drilling disturbance],4,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,hemipelagic fines,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0.0,0,0,5.0,0,95,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-11H-4-A,340,U1395,B,11,11-4,H,4,A,24.0,27.0,92.44,92.47,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,ashfall,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,5,0,90.0,0,0,3.0,2,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-11H-4-A,340,U1395,B,11,11-4,H,4,A,27.0,31.0,92.47,92.51,moderate [drilling disturbance],4,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,hemipelagic fines,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0.0,0,0,5.0,0,95,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-11H-4-A,340,U1395,B,11,11-4,H,4,A,31.0,33.5,92.51,92.535,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,ashfall,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,5,0,95.0,0,0,0.0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-11H-4-A,340,U1395,B,11,11-4,H,4,A,33.5,43.0,92.535,92.63,moderate [drilling disturbance],4,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,hemipelagic fines,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0.0,0,0,5.0,0,95,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-11H-4-A,340,U1395,B,11,11-4,H,4,A,43.0,47.0,92.63,92.67,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,ashfall,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,100.0,0,0,0.0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-11H-4-A,340,U1395,B,11,11-4,H,4,A,47.0,54.0,92.67,92.74,,,volcaniclastic-mud [BGS-S81],100,silt-fine mud [T07],2,,,,,100,hemipelagic fines,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0.0,0,0,5.0,0,95,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-11H-4-A,340,U1395,B,11,11-4,H,4,A,54.0,55.0,92.74,92.75,,,volcaniclastic-sand [BGS-S81],100,fine medium sand [T07],5,,,,,100,ashfall,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,5,0,90.0,0,0,0.0,0,5,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-11H-4-A,340,U1395,B,11,11-4,H,4,A,55.0,65.0,92.75,92.85,,,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,hemipelagic fines,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0.0,0,0,5.0,0,95,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-11H-4-A,340,U1395,B,11,11-4,H,4,A,65.0,87.0,92.85,93.07,,,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,hemipelagic fines,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0.0,0,0,5.0,0,95,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-11H-4-A,340,U1395,B,11,11-4,H,4,A,87.0,89.0,93.07,93.09,,,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,ashfall?,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,85.0,0,0,0.0,10,5,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-11H-4-A,340,U1395,B,11,11-4,H,4,A,89.0,102.0,93.09,93.22,,,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,hemipelagic fines,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0.0,0,0,5.0,0,95,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-11H-4-A,340,U1395,B,11,11-4,H,4,A,102.0,109.0,93.22,93.29,,,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,hemipelagic fines,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0.0,0,0,5.0,0,95,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-11H-4-A,340,U1395,B,11,11-4,H,4,A,109.0,113.0,93.29,93.33,,,volcaniclastic-mud [BGS-S81],100,silt-fine mud [T07],2,,,,,100,hemipelagic fines,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0.0,0,0,5.0,0,95,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-11H-4-A,340,U1395,B,11,11-4,H,4,A,113.0,115.0,93.33,93.35,,,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,ashfall?,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0.0,0,0,5.0,0,95,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-11H-4-A,340,U1395,B,11,11-4,H,4,A,115.0,123.0,93.35,93.43,,,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,hemipelagic fines,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,90.0,0,0,0.0,0,10,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-11H-4-A,340,U1395,B,11,11-4,H,4,A,123.0,134.0,93.43,93.54,,,volcaniclastic-mud [BGS-S81],100,silt-fine mud [T07],2,,,,,100,hemipelagic fines,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0.0,0,0,5.0,0,95,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-11H-4-A,340,U1395,B,11,11-4,H,4,A,134.0,134.5,93.54,93.545,,,volcaniclastic-sand [BGS-S81],100,fine medium sand [T07],5,,,,,100,ashfall?,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,85.0,0,0,5.0,10,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-11H-4-A,340,U1395,B,11,11-4,H,4,A,134.5,150.0,93.545,93.7,,,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,hemipelagic fines,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0.0,0,0,5.0,0,95,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-11H-5-A,340,U1395,B,11,11-5,H,5,A,0.0,22.0,93.7,93.92,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,hemipelagic fines,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0.0,0,0,2.0,0,98,,,absent [alteration],0,,,,,,,,,,,,,
340-U1395B-11H-5-A,340,U1395,B,11,11-5,H,5,A,22.0,52.0,93.92,94.22,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,"hemipelagic fines, diffuse layering",0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0.0,0,0,0.0,0,100,,,absent [alteration],0,,,,,,,,,,,,,
340-U1395B-11H-5-A,340,U1395,B,11,11-5,H,5,A,52.0,123.0,94.22,94.93,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],60,fine medium sand [T07],5,calcareous sand [Leg210],40,fine medium sand [T07],5,100,mixed turbidite with diffuse laminae,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,60.0,0,0,15.0,25,0,,,absent [alteration],0,,,,,,,,,,,,,
340-U1395B-11H-5-A,340,U1395,B,11,11-5,H,5,A,123.0,150.0,94.93,95.2,slight [drilling disturbance],2,carbonate ooze [Leg178],70,silt-fine mud [T07],2,calcareous sand [Leg210],30,fine sand [T07],4,100,"hemipelagic fines, mottled",0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0.0,0,0,5.0,0,95,,,absent [alteration],0,,,,,,,,,,,,,
340-U1395B-11H-6-A,340,U1395,B,11,11-6,H,6,A,0.0,23.0,95.2,95.43,slight [drilling disturbance],2,calcareous sand [Leg210],90,fine sand [T07],4,volcaniclastic-sand [BGS-S81],10,fine sand [T07],4,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,10.0,0,0,0.0,0,90,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-11H-6-A,340,U1395,B,11,11-6,H,6,A,23.0,32.0,95.43,95.52,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,100.0,0,0,0.0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-11H-6-A,340,U1395,B,11,11-6,H,6,A,32.0,50.0,95.52,95.7,slight [drilling disturbance],2,calcareous sand [Leg210],70,fine sand [T07],4,volcaniclastic-sand [BGS-S81],30,fine sand [T07],4,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,5,0,25.0,0,0,0.0,0,70,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-11H-6-A,340,U1395,B,11,11-6,H,6,A,50.0,142.0,95.7,96.62,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,,10,100,granule [T07],0,,0,,0,,0,,0,,0,,,,,0,5,0,0,90.0,0,0,5.0,0,0,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-11H-CC-A,340,U1395,B,11,11-CC,H,CC,A,0.0,10.0,96.62,96.72,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,,10,100,granule [T07],0,,0,,0,,0,,0,,0,,,,,0,5,0,0,90.0,0,0,5.0,0,0,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-11H-CC-A,340,U1395,B,11,11-CC,H,CC,A,10.0,15.0,96.72,96.77,,,,,,,,,,,,PAL SAMPLE,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0.0,0,0,0.0,0,0,,,,,,,,,,,,,,,,,
340-U1395B-12H-1-A,340,U1395,B,12,12-1,H,1,A,0.0,8.0,96.7,96.78,severe [drilling disturbance],7,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0.0,0,0,0.0,0,100,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-12H-1-A,340,U1395,B,12,12-1,H,1,A,8.0,21.0,96.78,96.91,moderate [drilling disturbance],4,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,5.0,0,0,0.0,0,95,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1395B-12H-1-A,340,U1395,B,12,12-1,H,1,A,21.0,22.0,96.91,96.92,destroyed [drilling disturbance],8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,
