Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,Lithology Suffix,MAJ Lith. prefix+name+suffix [read only],TEPHRA type,Amount of ash in lithology,Amount of ash in lithology rank [read only],Sediment structures,MAJ Lith. color,Bioturbation intensity,Bioturbation intensity rank [read only],Clast abundance,Number of clasts (>2mm),Clast 1 igneous -  grain size,Clast 1 igneous -  roundness,Clast 2 sediment - grain size,Clast 2 sediment - roundness,Clast 3 metamorphic - grain size,Clast 3 metamorphic - roundness,Lith. accessory shell fragment,Lith. accessory cement,Lith. accessory nodule/concretion,Lith. accessory sulfide,Lithological accessories comment,Macrofossil,MAJ Lith. prefix + name,MAJ Lith. name+suffix,MAJ Lith. abundance [%],MAJ Lith. ave. grain size ,MAJ Lith. ave. grain size rank [read only],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank [read only],Diagenetic constituent,Diagenetic constituent composition,Deformational structures,structure,General interval comment,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W
346-U1430B-5H-3-A,10.0,87.0,39.9,40.67,,silty clay [MMK88],,silty clay ,,,,color banding,10Y 3/2 (very dark grayish green),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,75.0,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,25.0,,,,,100.0,,,,,,346,U1430,B,5,H,3,A
346-U1430B-5H-3-A,87.0,88.0,40.67,40.68,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,5,H,3,A
346-U1430B-5H-3-A,88.0,150.0,40.68,41.3,,silty clay [MMK88],,silty clay ,,,,color banding,10Y 3/2 (very dark grayish green),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,75.0,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,25.0,,,,,100.0,,,,,,346,U1430,B,5,H,3,A
346-U1430B-5H-4-A,0.0,150.0,41.3,42.8,,silty clay [MMK88],,silty clay ,,,,color banding,10Y 3/2 (very dark grayish green),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,75.0,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,25.0,,,,,100.0,,,,,,346,U1430,B,5,H,4,A
346-U1430B-5H-5-A,0.0,75.5,42.8,43.555,,silty clay [MMK88],,silty clay ,,,,color banding,10Y 3/2 (very dark grayish green),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,75.0,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,25.0,,,,,100.0,,,,,,346,U1430,B,5,H,5,A
346-U1430B-5H-5-A,75.5,76.0,43.555,43.56,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,5,H,5,A
346-U1430B-5H-5-A,76.0,82.0,43.56,43.62,,silty clay [MMK88],,silty clay ,,,,color banding,,heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,75.0,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,25.0,,,,,100.0,,,,,,346,U1430,B,5,H,5,A
346-U1430B-5H-5-A,82.0,83.0,43.62,43.63,,tephra [FS84],,tephra ,pumice,,,patch or bleb,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,5,H,5,A
346-U1430B-5H-5-A,83.0,150.0,43.63,44.3,,silty clay [MMK88],,silty clay ,,,,color banding,,heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,75.0,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,25.0,,,,,100.0,,,,,,346,U1430,B,5,H,5,A
346-U1430B-5H-6-A,0.0,23.0,44.3,44.53,,silty clay [MMK88],,silty clay ,,,,color banding,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,75.0,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,25.0,,,,,100.0,,,,,,346,U1430,B,5,H,6,A
346-U1430B-5H-6-A,23.0,23.5,44.53,44.535,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,5,H,6,A
346-U1430B-5H-6-A,23.5,28.0,44.535,44.58,,silty clay [MMK88],,silty clay ,,,,color banding,,heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,75.0,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,25.0,,,,,100.0,,,,,,346,U1430,B,5,H,6,A
346-U1430B-5H-6-A,28.0,30.0,44.58,44.6,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,5,H,6,A
346-U1430B-5H-6-A,30.0,33.0,44.6,44.63,,silty clay [MMK88],,silty clay ,,,,color banding,,heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,75.0,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,25.0,,,,,100.0,,,,,,346,U1430,B,5,H,6,A
346-U1430B-5H-6-A,33.0,35.0,44.63,44.65,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,5,H,6,A
346-U1430B-5H-6-A,35.0,36.5,44.65,44.665,,silty clay [MMK88],,silty clay ,,,,color banding,,heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,75.0,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,25.0,,,,,100.0,,,,,,346,U1430,B,5,H,6,A
346-U1430B-5H-6-A,36.5,37.0,44.665,44.67,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,5,H,6,A
346-U1430B-5H-6-A,37.0,40.5,44.67,44.705,,silty clay [MMK88],,silty clay ,,,,color banding,,heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,75.0,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,25.0,,,,,100.0,,,,,,346,U1430,B,5,H,6,A
346-U1430B-5H-6-A,40.5,41.0,44.705,44.71,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,5,H,6,A
346-U1430B-5H-6-A,41.0,43.0,44.71,44.73,,silty clay [MMK88],,silty clay ,,,,color banding,,heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,75.0,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,25.0,,,,,100.0,,,,,,346,U1430,B,5,H,6,A
346-U1430B-5H-6-A,43.0,44.0,44.73,44.74,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,5,H,6,A
346-U1430B-5H-6-A,44.0,74.0,44.74,45.04,,silty clay [MMK88],,silty clay ,,,,color banding,,heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,75.0,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,25.0,,,,,100.0,,,,,,346,U1430,B,5,H,6,A
346-U1430B-5H-6-A,74.0,80.0,45.04,45.1,,tephra [FS84],,tephra ,pumice,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,5,H,6,A
346-U1430B-5H-6-A,80.0,131.0,45.1,45.61,,silty clay [MMK88],,silty clay ,,,,color banding,,heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,75.0,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,25.0,,,,,100.0,,,,,,346,U1430,B,5,H,6,A
346-U1430B-5H-7-A,0.0,38.5,45.61,45.995,,silty clay [MMK88],,silty clay ,,,,color banding,10Y 3/2 (very dark grayish green),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,75.0,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,25.0,,,,,100.0,,,,,,346,U1430,B,5,H,7,A
346-U1430B-5H-7-A,38.5,39.0,45.995,46.0,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,5,H,7,A
346-U1430B-5H-7-A,39.0,58.0,46.0,46.19,,silty clay [MMK88],,silty clay ,,,,color banding,,heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,75.0,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,25.0,,,,,100.0,,,,,,346,U1430,B,5,H,7,A
346-U1430B-5H-CC-A,0.0,18.0,46.19,46.37,,silty clay [MMK88],,silty clay ,,,,color banding,,heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,75.0,,,,,,,,,,,clayey silt [MMK88],,clayey silt ,clayey silt ,clayey silt ,,25.0,,,,,100.0,,,,,,346,U1430,B,5,H,CC,A
346-U1430B-6H-1-A,0.0,150.0,46.3,47.8,,silty clay [MMK88],,silty clay ,,,,color banding,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,6,H,1,A
346-U1430B-6H-2-A,0.0,150.0,47.8,49.3,,silty clay [MMK88],,silty clay ,,,,color banding,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,6,H,2,A
346-U1430B-6H-3-A,0.0,150.0,49.3,50.8,,silty clay [MMK88],,silty clay ,,,,color banding,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,6,H,3,A
346-U1430B-6H-4-A,0.0,40.0,50.8,51.2,,,,,,,,churned or chaotic strata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,6,H,4,A
346-U1430B-6H-4-A,0.0,102.0,50.8,51.82,,silty clay [MMK88],,silty clay ,,,,color banding,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,6,H,4,A
346-U1430B-6H-4-A,57.0,97.0,51.37,51.77,,,,,,,,churned or chaotic strata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,6,H,4,A
346-U1430B-6H-4-A,102.0,109.0,51.82,51.89,,tephra [FS84],,tephra ,pumice,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,6,H,4,A
346-U1430B-6H-4-A,109.0,140.0,51.89,52.2,,silty clay [MMK88],,silty clay ,,,,color banding,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,6,H,4,A
346-U1430B-6H-4-A,140.0,150.0,52.2,52.3,,tephra [FS84],,tephra ,pumice,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,6,H,4,A
346-U1430B-6H-5-A,0.0,3.0,52.3,52.33,,tephra [FS84],,tephra ,pumice,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,6,H,5,A
346-U1430B-6H-5-A,3.0,150.0,52.33,53.8,diatom bearing,silty clay [MMK88],,diatom bearing silty clay ,,,,color banding,10Y 3/2 (very dark grayish green),heavy [DB86],3,,,,,,,,,,,,,,,diatom bearing  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,6,H,5,A
346-U1430B-6H-6-A,0.0,121.0,53.8,55.01,diatom bearing,silty clay [MMK88],,diatom bearing silty clay ,,,,color banding,10Y 3/2 (very dark grayish green),heavy [DB86],3,,,,,,,,,,,,,,,diatom bearing  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,6,H,6,A
346-U1430B-6H-7-A,0.0,64.0,55.01,55.65,diatom rich,silty clay [MMK88],,diatom rich silty clay ,,,,color banding,10Y 3/2 (very dark grayish green),heavy [DB86],3,,,,,,,,,,,,,,,diatom rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,6,H,7,A
346-U1430B-6H-CC-A,0.0,22.0,55.65,55.87,,silty clay [MMK88],,silty clay ,,,,color banding,10Y 3/2 (very dark grayish green),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,6,H,CC,A
346-U1430B-7H-1-A,0.0,33.0,55.8,56.13,diatom rich,silt [Leg210],,diatom rich silt ,,,,,10Y 4/1 (dark greenish gray),,3,,,,,,,,,,,,,,,diatom rich  silt ,silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,7,H,1,A
346-U1430B-7H-1-A,33.0,95.0,56.13,56.75,diatom bearing,silt [Leg210],,diatom bearing silt ,,,,,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom bearing  silt ,silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,7,H,1,A
346-U1430B-7H-1-A,95.0,118.0,56.75,56.98,diatom rich,silt [Leg210],,diatom rich silt ,,,,,10Y 3/1 (very dark greenish gray),,3,,,,,,,,,,,,,,,diatom rich  silt ,silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,7,H,1,A
346-U1430B-7H-1-A,118.0,150.0,56.98,57.3,diatom bearing,silt [Leg210],,diatom bearing silt ,,,,,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom bearing  silt ,silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,7,H,1,A
346-U1430B-7H-2-A,0.0,20.0,57.3,57.5,diatom bearing,silt [Leg210],,diatom bearing silt ,,,,,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom bearing  silt ,silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,7,H,2,A
346-U1430B-7H-2-A,0.0,150.0,57.3,58.8,,,,,pumice,volcaniclastic-bearing,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,7,H,2,A
346-U1430B-7H-2-A,20.0,44.0,57.5,57.74,diatom rich,silt [Leg210],,diatom rich silt ,,,,,10Y 3/1 (very dark greenish gray),,,,,,,,,,,,,,,,,diatom rich  silt ,silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,7,H,2,A
346-U1430B-7H-2-A,44.0,77.0,57.74,58.07,diatom bearing,silt [Leg210],,diatom bearing silt ,,,,,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom bearing  silt ,silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,7,H,2,A
346-U1430B-7H-2-A,77.0,150.0,58.07,58.8,diatom rich,silt [Leg210],,diatom rich silt ,,,,,10Y 3/1 (very dark greenish gray),,,,,,,,,,,,,,,,,diatom rich  silt ,silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,7,H,2,A
346-U1430B-7H-3-A,0.0,142.0,58.8,60.22,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,7,H,3,A
346-U1430B-7H-3-A,142.0,150.0,60.22,60.3,diatom rich,silt [Leg210],,diatom rich silt ,,,,,10Y 3/1 (very dark greenish gray),,,,,,,,,,,,,,,,,diatom rich  silt ,silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,7,H,3,A
346-U1430B-7H-4-A,0.0,25.0,60.3,60.55,diatom rich,silt [Leg210],,diatom rich silt ,,,,,10Y 3/1 (very dark greenish gray),,,,,,,,,,,,,,,,,diatom rich  silt ,silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,7,H,4,A
346-U1430B-7H-4-A,25.0,105.0,60.55,61.35,diatom bearing,silty clay [MMK88],,diatom bearing silty clay ,,,,,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom bearing  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,7,H,4,A
346-U1430B-7H-4-A,105.0,133.0,61.35,61.63,diatom rich,clayey silt [MMK88],,diatom rich clayey silt ,,,,,10Y 3/1 (very dark greenish gray),,,,,,,,,,,,,,,,,diatom rich  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,7,H,4,A
346-U1430B-7H-4-A,133.0,150.0,61.63,61.8,diatom bearing,silty clay [MMK88],,diatom bearing silty clay ,,,,,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom bearing  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,7,H,4,A
346-U1430B-7H-5-A,0.0,12.0,61.8,61.92,diatom bearing,silty clay [MMK88],,diatom bearing silty clay ,,,,,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom bearing  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,7,H,5,A
346-U1430B-7H-5-A,12.0,150.0,61.92,63.3,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,7,H,5,A
346-U1430B-7H-6-A,0.0,28.0,63.3,63.58,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,7,H,6,A
346-U1430B-7H-6-A,0.0,150.0,63.3,64.8,,,,,pumice,volcaniclastic-bearing,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,7,H,6,A
346-U1430B-7H-6-A,28.0,150.0,63.58,64.8,diatom rich,clayey silt [MMK88],,diatom rich clayey silt ,,,,,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom rich  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,7,H,6,A
346-U1430B-7H-7-A,0.0,60.0,64.8,65.4,diatom rich,clayey silt [MMK88],,diatom rich clayey silt ,,,,,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom rich  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,7,H,7,A
346-U1430B-7H-CC-A,0.0,16.0,65.4,65.56,diatom rich,clayey silt [MMK88],,diatom rich clayey silt ,,,,,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom rich  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,7,H,CC,A
346-U1430B-8H-1-A,0.0,18.0,65.3,65.48,diatom bearing,silty clay [MMK88],,diatom bearing silty clay ,,,,,5G 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom bearing  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,8,H,1,A
346-U1430B-8H-1-A,18.0,44.0,65.48,65.74,,diatom ooze [Leg339],,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,8,H,1,A
346-U1430B-8H-1-A,44.0,115.0,65.74,66.45,diatom bearing,silty clay [MMK88],,diatom bearing silty clay ,,,,,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom bearing  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,8,H,1,A
346-U1430B-8H-1-A,107.0,108.0,66.37,66.38,,,,,pumice,volcaniclastic-bearing,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,8,H,1,A
346-U1430B-8H-1-A,115.0,150.0,66.45,66.8,diatom rich,clayey silt [MMK88],,diatom rich clayey silt ,,,,,10Y 3/1 (very dark greenish gray),,,,,,,,,,,,,,,,,diatom rich  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,8,H,1,A
346-U1430B-8H-2-A,0.0,132.0,66.8,68.12,diatom bearing,silty clay [MMK88],,diatom bearing silty clay ,,,,,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom bearing  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,8,H,2,A
346-U1430B-8H-2-A,132.0,150.0,68.12,68.3,diatom rich,clayey silt [MMK88],,diatom rich clayey silt ,,,,,10Y 3/1 (very dark greenish gray),,,,,,,,,,,,,,,,,diatom rich  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,8,H,2,A
346-U1430B-8H-3-A,0.0,9.0,68.3,68.39,diatom rich,clayey silt [MMK88],,diatom rich clayey silt ,,,,,10Y 3/1 (very dark greenish gray),,,,,,,,,,,,,,,,,diatom rich  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,8,H,3,A
346-U1430B-8H-3-A,9.0,12.0,68.39,68.42,,tephra [FS84],,tephra ,vitric,,,,N 4 (dark gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,8,H,3,A
346-U1430B-8H-3-A,12.0,27.0,68.42,68.57,diatom rich,clayey silt [MMK88],,diatom rich clayey silt ,,,,,10Y 3/1 (very dark greenish gray),,,,,,,,,,,,,,,,,diatom rich  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,8,H,3,A
346-U1430B-8H-3-A,27.0,150.0,68.57,69.8,diatom bearing,silty clay [MMK88],,diatom bearing silty clay ,,,,,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom bearing  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,8,H,3,A
346-U1430B-8H-4-A,0.0,28.0,69.8,70.08,diatom bearing,silty clay [MMK88],,diatom bearing silty clay ,,,,,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom bearing  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,8,H,4,A
346-U1430B-8H-4-A,28.0,150.0,70.08,71.3,diatom rich,clayey silt [MMK88],,diatom rich clayey silt ,,,,mottling [BJ80],10Y 3/1 (very dark greenish gray),slight [DB86],1,,,,,,,,,,,,,,,diatom rich  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,8,H,4,A
346-U1430B-8H-5-A,0.0,150.0,71.3,72.8,,silty clay [MMK88],with diatoms [Leg339],silty clay  with diatoms ,,,,mottling [BJ80],5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,8,H,5,A
346-U1430B-8H-6-A,0.0,93.0,72.8,73.73,,silty clay [MMK88],with diatoms [Leg339],silty clay  with diatoms ,,,,mottling [BJ80],5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,8,H,6,A
346-U1430B-8H-6-A,93.0,150.0,73.73,74.3,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,8,H,6,A
346-U1430B-8H-6-A,136.0,145.0,74.16,74.25,,,,,pumice,volcaniclastic-bearing,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,8,H,6,A
346-U1430B-8H-7-A,0.0,33.0,74.3,74.63,,diatom ooze [Leg339],,diatom ooze ,,,,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,8,H,7,A
346-U1430B-8H-7-A,19.0,27.0,74.49,74.57,,,,,pumice,volcaniclastic-bearing,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,8,H,7,A
346-U1430B-8H-7-A,33.0,57.0,74.63,74.87,,silty clay [MMK88],with diatoms [Leg339],silty clay  with diatoms ,,,,mottling [BJ80],5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,8,H,7,A
346-U1430B-8H-CC-A,0.0,25.0,74.87,75.12,,silty clay [MMK88],with diatoms [Leg339],silty clay  with diatoms ,,,,mottling [BJ80],5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,8,H,CC,A
346-U1430B-9H-1-A,0.0,69.0,74.8,75.49,,clayey silt [MMK88],,clayey silt ,,,,,5GY 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1430,B,9,H,1,A
