Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],LITHOLOGY,REFERENCE,PREFIX,COMPLETE NAME,LITHOLOGY [%],LITHIFICATION,COLOR,GRAVEL SIZE CLASTLITHOLOGY,GRAVEL SIZE CLASTSHAPE,GRAVEL SIZE CLASTROUNDNESS,VOLCANICLASTIC GRAINS,COMMENTS,PHENOCRYST ABUNDANCE,PHENOCRYST COMPOSITION,PHENOCRYST GRAIN SIZE (mm),GROUNDMASS GRAIN SIZE (mm),GROUNDMASS COLOUR,VESICLE ABUNDANCE,VESICLE SHAPE
"323-U1343E-25H-4A, 0-150",323,U1343,E,25,25-4,H,4,A,0,150,200.91,202.41,silty clay [S54],"Shepard, 1954",,silty clay,100,soft,10GY 4/1,,,,,,,,,,,,
"323-U1343E-25H-5A, 0-60",323,U1343,E,25,25-5,H,5,A,0,60,202.41,203.01,silty clay [S54],"Shepard, 1954",,silty clay,100,soft,10GY 4/1,,,,,,,,,,,,
"323-U1343E-25H-5A, 60-150",323,U1343,E,25,25-5,H,5,A,60,150,203.01,203.91,silt [S54],,diatom-rich,diatom-rich silt,100,soft,10Y 4/1,,,,,,,,,,,,
"323-U1343E-25H-6A, 0-150",323,U1343,E,25,25-6,H,6,A,0,150,203.91,205.41,silt [S54],,diatom-rich,diatom-rich silt,100,soft,10Y 4/1,,,,,,,,,,,,
"323-U1343E-25H-7A, 0-120",323,U1343,E,25,25-7,H,7,A,0,120,205.41,206.61,silt [S54],,diatom-rich,diatom-rich silt,100,soft,10Y 4/1,,,,,,,,,,,,
"323-U1343E-25H-7A, 120-150",323,U1343,E,25,25-7,H,7,A,120,150,206.61,206.91,silty clay [S54],"Shepard, 1954",,silty clay,100,soft,10GY 4/1,,,,,,,,,,,,
"323-U1343E-25H-8A, 0-89",323,U1343,E,25,25-8,H,8,A,0,89,206.91,207.8,silty clay [S54],"Shepard, 1954",,silty clay,100,soft,10GY 4/1,,,,,,,,,,,,
"323-U1343E-25H-CCA, 0-20",323,U1343,E,25,25-CC,H,CC,A,0,20,207.8,208,silty clay [S54],"Shepard, 1954",,silty clay,100,soft,10GY 4/1,,,,,,,,,,,,
"323-U1343E-26H-1A, 0-76",323,U1343,E,26,26-1,H,1,A,0,76,207,207.76,clayey silt [S54],"Shepard, 1954",diatom-rich,diatom-rich clayey silt,100,soft,3/N ,,,,,patches of lighter colored aragonite-rich material,,,,,,,
"323-U1343E-26H-2A, 0-129",323,U1343,E,26,26-2,H,2,A,0,129,207.76,209.05,clayey silt [S54],"Shepard, 1954",diatom-rich,diatom-rich clayey silt,100,soft,3/N ,,,,,patches of lighter colored aragonite-rich material,,,,,,,
"323-U1343E-26H-3A, 0-70",323,U1343,E,26,26-3,H,3,A,0,70,209.05,209.75,clayey silt [S54],"Shepard, 1954",diatom-rich,diatom-rich clayey silt,100,soft,10Y 3/1,,,,,,,,,,,,
"323-U1343E-26H-3A, 70-141",323,U1343,E,26,26-3,H,3,A,70,141,209.75,210.46,clayey silt [S54],"Shepard, 1954",diatom-rich,diatom-rich clayey silt,100,soft,3/N ,,,,,patches of lighter colored aragonite-rich material,,,,,,,
"323-U1343E-26H-4A, 0-150",323,U1343,E,26,26-4,H,4,A,0,150,210.46,211.96,clayey silt [S54],"Shepard, 1954",diatom-rich,diatom-rich clayey silt,100,soft,3/N ,,,,,patches of lighter colored aragonite-rich material,,,,,,,
"323-U1343E-26H-5A, 0-25",323,U1343,E,26,26-5,H,5,A,0,25,211.96,212.21,clayey silt [S54],"Shepard, 1954",diatom-rich,diatom-rich clayey silt,100,soft,3/N ,,,,,patches of lighter colored aragonite-rich material,,,,,,,
"323-U1343E-26H-5A, 25-150",323,U1343,E,26,26-5,H,5,A,25,150,212.21,213.46,silt [S54],,diatom-rich,diatom-rich silt,100,soft,10Y 4/1,,,,,lighter colored bands occur scattered throughout the interval and are more abundant is section 7,,,,,,,
"323-U1343E-26H-6A, 0-150",323,U1343,E,26,26-6,H,6,A,0,150,213.46,214.96,silt [S54],,diatom-rich,diatom-rich silt,100,soft,10Y 4/1,,,,,lighter colored bands occur scattered throughout the interval and are more abundant is section 7,,,,,,,
"323-U1343E-26H-7A, 0-130",323,U1343,E,26,26-7,H,7,A,0,130,214.96,216.26,silt [S54],,diatom-rich,diatom-rich silt,100,soft,10Y 4/1,,,,,lighter colored bands occur scattered throughout the interval and are more abundant is section 7,,,,,,,
"323-U1343E-26H-8A, 0-44",323,U1343,E,26,26-8,H,8,A,0,44,216.26,216.7,silt [S54],,diatom-rich,diatom-rich silt,100,soft,10Y 4/1,,,,,lighter colored bands occur scattered throughout the interval and are more abundant is section 7,,,,,,,
"323-U1343E-26H-CCA, 0-35",323,U1343,E,26,26-CC,H,CC,A,0,35,216.7,217.05,silt [S54],,diatom-rich,diatom-rich silt,100,soft,10Y 4/1,,,,,lighter colored bands occur scattered throughout the interval and are more abundant is section 7,,,,,,,
"323-U1343E-27H-1A, 0-150",323,U1343,E,27,27-1,H,1,A,0,150,216.5,218,silt [S54],,diatom-rich,diatom-rich silt,100,soft,10Y 4/1,,,,,,,,,,,,
"323-U1343E-27H-2A, 0-30",323,U1343,E,27,27-2,H,2,A,0,30,218,218.3,silt [S54],,diatom-rich,diatom-rich silt,100,soft,10Y 4/1,,,,,,,,,,,,
"323-U1343E-27H-2A, 30-85",323,U1343,E,27,27-2,H,2,A,30,85,218.3,218.85,silt [S54],,diatom-rich,diatom-rich silt,100,soft,5Y 3/2,,,,,color change caused by  many mottlings with sand,,,,,,,
"323-U1343E-27H-2A, 85-150",323,U1343,E,27,27-2,H,2,A,85,150,218.85,219.5,clayey silt [S54],"Shepard, 1954",,clayey silt,100,soft,10GY 4/1,,,,,,,,,,,,
"323-U1343E-27H-3A, 0-150",323,U1343,E,27,27-3,H,3,A,0,150,219.5,221,clayey silt [S54],"Shepard, 1954",,clayey silt,100,soft,10GY 4/1,,,,,,,,,,,,
"323-U1343E-27H-4A, 0-150",323,U1343,E,27,27-4,H,4,A,0,150,221,222.5,clayey silt [S54],"Shepard, 1954",,clayey silt,100,soft,10GY 4/1,,,,,,,,,,,,
"323-U1343E-27H-5A, 0-150",323,U1343,E,27,27-5,H,5,A,0,150,222.5,224,clayey silt [S54],"Shepard, 1954",,clayey silt,100,soft,10GY 4/1,,,,,,,,,,,,
"323-U1343E-27H-6A, 0-150",323,U1343,E,27,27-6,H,6,A,0,150,224,225.5,clayey silt [S54],"Shepard, 1954",,clayey silt,100,soft,10GY 4/1,,,,,,,,,,,,
"323-U1343E-27H-7A, 0-6",323,U1343,E,27,27-7,H,7,A,0,6,225.5,225.56,clayey silt [S54],"Shepard, 1954",,clayey silt,100,soft,10GY 4/1,,,,,,,,,,,,
"323-U1343E-27H-7A, 6-46",323,U1343,E,27,27-7,H,7,A,6,46,225.56,225.96,silt [S54],,diatom-rich,diatom-rich silt,100,soft,10Y 4/1,,,,,,,,,,,,
"323-U1343E-27H-CCA, 0-15",323,U1343,E,27,27-CC,H,CC,A,0,15,225.96,226.11,silt [S54],,diatom-rich,diatom-rich silt,100,soft,10Y 4/1,,,,,,,,,,,,
"323-U1343E-28H-1A, 0-150",323,U1343,E,28,28-1,H,1,A,0,150,226,227.5,silty clay [S54],"Shepard, 1954",diatom-rich,diatom-rich silty clay,100,soft,5Y 3/2,,,,,,,,,,,,
"323-U1343E-28H-2A, 0-35",323,U1343,E,28,28-2,H,2,A,0,35,227.5,227.85,silty clay [S54],"Shepard, 1954",diatom-rich,diatom-rich silty clay,100,soft,5Y 3/2,,,,,,,,,,,,
"323-U1343E-28H-2A, 35-150",323,U1343,E,28,28-2,H,2,A,35,150,227.85,229,silt [S54],,diatom-bearing,diatom-bearing silt,100,soft,5Y 3/1,,,,,,,,,,,,
"323-U1343E-28H-3A, 0-150",323,U1343,E,28,28-3,H,3,A,0,150,229,230.5,silt [S54],,diatom-bearing,diatom-bearing silt,100,soft,5Y 3/1,,,,,,,,,,,,
"323-U1343E-28H-4A, 0-150",323,U1343,E,28,28-4,H,4,A,0,150,230.5,232,silt [S54],,diatom-bearing,diatom-bearing silt,100,soft,5Y 3/1,,,,,,,,,,,,
"323-U1343E-28H-5A, 0-150",323,U1343,E,28,28-5,H,5,A,0,150,232,233.5,silt [S54],,diatom-bearing,diatom-bearing silt,100,soft,5Y 3/1,,,,,,,,,,,,
"323-U1343E-28H-6A, 0-77",323,U1343,E,28,28-6,H,6,A,0,77,233.5,234.27,silt [S54],,diatom-bearing,diatom-bearing silt,100,soft,5Y 3/1,,,,,,,,,,,,
"323-U1343E-28H-CCA, 0-45",323,U1343,E,28,28-CC,H,CC,A,0,45,234.27,234.72,silt [S54],,diatom-bearing,diatom-bearing silt,100,soft,5Y 3/1,,,,,,,,,,,,
"323-U1343E-29H-1A, 0-20",323,U1343,E,29,29-1,H,1,A,0,20,234.8,235,clayey silt [S54],"Shepard, 1954",diatom-bearing,diatom-bearing clayey silt,100,soft,10GY 4/1,,,,,,,,,,,,
"323-U1343E-29H-1A, 20-80",323,U1343,E,29,29-1,H,1,A,20,80,235,235.6,diatom clayey silt,"Shepard, 1954",,diatom clayey silt,100,soft,5Y 3/2,,,,,,,,,,,,
"323-U1343E-29H-1A, 80-108",323,U1343,E,29,29-1,H,1,A,80,108,235.6,235.88,clayey silt [S54],"Shepard, 1954",diatom-bearing,diatom-bearing clayey silt,100,soft,10GY 4/1,,,,,,,,,,,,
"323-U1343E-29H-2A, 0-124",323,U1343,E,29,29-2,H,2,A,0,124,235.88,237.12,clayey silt [S54],"Shepard, 1954",diatom-bearing,diatom-bearing clayey silt,100,soft,10GY 4/1,,,,,,,,,,,,
"323-U1343E-29H-3A, 0-146",323,U1343,E,29,29-3,H,3,A,0,146,237.12,238.58,clayey silt [S54],"Shepard, 1954",diatom-bearing,diatom-bearing clayey silt,100,soft,10GY 4/1,,,,,,,,,,,,
"323-U1343E-29H-4A, 0-150",323,U1343,E,29,29-4,H,4,A,0,150,238.58,240.08,clayey silt [S54],"Shepard, 1954",diatom-bearing,diatom-bearing clayey silt,100,soft,10GY 4/1,,,,,,,,,,,,
"323-U1343E-29H-5A, 0-150",323,U1343,E,29,29-5,H,5,A,0,150,240.08,241.58,clayey silt [S54],"Shepard, 1954",diatom-bearing,diatom-bearing clayey silt,100,soft,10GY 4/1,,,,,,,,,,,,
"323-U1343E-29H-6A, 0-13",323,U1343,E,29,29-6,H,6,A,0,13,241.58,241.71,clayey silt [S54],"Shepard, 1954",diatom-bearing,diatom-bearing clayey silt,100,soft,10GY 4/1,,,,,,,,,,,,
"323-U1343E-29H-6A, 13-105",323,U1343,E,29,29-6,H,6,A,13,105,241.71,242.63,diatom clayey silt,,,diatom clayey silt,100,soft,10Y 4/1,,,,,,,,,,,,
"323-U1343E-29H-6A, 105-139",323,U1343,E,29,29-6,H,6,A,105,139,242.63,242.97,clayey silt [S54],"Shepard, 1954",diatom-bearing,diatom-bearing clayey silt,100,soft,10GY 4/1,,,,,,,,,,,,
"323-U1343E-29H-7A, 0-10",323,U1343,E,29,29-7,H,7,A,0,10,242.97,243.07,clayey silt [S54],"Shepard, 1954",diatom-bearing,diatom-bearing clayey silt,100,soft,10GY 4/1,,,,,,,,,,,,
"323-U1343E-29H-7A, 10-44",323,U1343,E,29,29-7,H,7,A,10,44,243.07,243.41,diatom clayey silt,,,diatom clayey silt,100,soft,10Y 4/1,,,,,,,,,,,,
"323-U1343E-29H-7A, 44-150",323,U1343,E,29,29-7,H,7,A,44,150,243.41,244.47,clayey silt [S54],"Shepard, 1954",diatom-bearing,diatom-bearing clayey silt,100,soft,10GY 4/1,,,,,,,,,,,,
"323-U1343E-29H-8A, 0-17",323,U1343,E,29,29-8,H,8,A,0,17,244.47,244.64,clayey silt [S54],"Shepard, 1954",diatom-bearing,diatom-bearing clayey silt,100,soft,10GY 4/1,,,,,,,,,,,,
"323-U1343E-29H-8A, 17-28",323,U1343,E,29,29-8,H,8,A,17,28,244.64,244.75,diatom clayey silt,,,diatom clayey silt,100,soft,10Y 4/1,,,,,,,,,,,,
"323-U1343E-29H-8A, 28-72",323,U1343,E,29,29-8,H,8,A,28,72,244.75,245.19,clayey silt [S54],"Shepard, 1954",diatom-bearing,diatom-bearing clayey silt,100,soft,10GY 4/1,,,,,,,,,,,,
"323-U1343E-29H-CCA, 0-31",323,U1343,E,29,29-CC,H,CC,A,0,31,245.19,245.5,clayey silt [S54],"Shepard, 1954",diatom-bearing,diatom-bearing clayey silt,100,soft,10GY 4/1,,,,,,,,,,,,
"323-U1343E-30H-1A, 0-150",323,U1343,E,30,30-1,H,1,A,0,150,244.3,245.8,clayey silt [S54],"Shepard, 1954",diatom-rich,diatom-rich clayey silt,100,soft,5Y 3/1,,,,,,,,,,,,
"323-U1343E-30H-2A, 0-150",323,U1343,E,30,30-2,H,2,A,0,150,245.8,247.3,clayey silt [S54],"Shepard, 1954",diatom-rich,diatom-rich clayey silt,100,soft,5Y 3/1,,,,,,,,,,,,
"323-U1343E-30H-3A, 0-143",323,U1343,E,30,30-3,H,3,A,0,143,247.3,248.73,clayey silt [S54],"Shepard, 1954",diatom-rich,diatom-rich clayey silt,100,soft,5Y 3/1,,,,,,,,,,,,
"323-U1343E-30H-4A, 0-150",323,U1343,E,30,30-4,H,4,A,0,150,248.73,250.23,clayey silt [S54],"Shepard, 1954",diatom-rich,diatom-rich clayey silt,100,soft,5Y 3/1,,,,,,,,,,,,
"323-U1343E-30H-5A, 0-150",323,U1343,E,30,30-5,H,5,A,0,150,250.23,251.73,clayey silt [S54],"Shepard, 1954",diatom-rich,diatom-rich clayey silt,100,soft,5Y 3/1,,,,,,,,,,,,
"323-U1343E-30H-6A, 0-150",323,U1343,E,30,30-6,H,6,A,0,150,251.73,253.23,clayey silt [S54],"Shepard, 1954",diatom-rich,diatom-rich clayey silt,100,soft,5Y 3/1,,,,,,,,,,,,
"323-U1343E-30H-7A, 0-73",323,U1343,E,30,30-7,H,7,A,0,73,253.23,253.96,clayey silt [S54],"Shepard, 1954",diatom-rich,diatom-rich clayey silt,100,soft,5Y 3/1,,,,,,,,,,,,
"323-U1343E-30H-CCA, 0-25",323,U1343,E,30,30-CC,H,CC,A,0,25,253.96,254.21,clayey silt [S54],"Shepard, 1954",diatom-rich,diatom-rich clayey silt,100,soft,5Y 3/1,,,,,,,,,,,,
"323-U1343E-31H-1A, 0-40",323,U1343,E,31,31-1,H,1,A,0,40,253.8,254.2,silt [S54],,diatom-rich,diatom-rich silt,100,soft,10Y 4/1,,,,,,,,,,,,
"323-U1343E-31H-1A, 40-128",323,U1343,E,31,31-1,H,1,A,40,128,254.2,255.08,silt [S54],,diatom-rich,diatom-rich silt,100,soft,3/N ,,,,,color change caused by many speck,,,,,,,
"323-U1343E-31H-1A, 128-150",323,U1343,E,31,31-1,H,1,A,128,150,255.08,255.3,silt [S54],,diatom-rich,diatom-rich silt,100,soft,10Y 4/1,,,,,,,,,,,,
"323-U1343E-31H-2A, 0-150",323,U1343,E,31,31-2,H,2,A,0,150,255.3,256.8,silt [S54],,diatom-rich,diatom-rich silt,100,soft,10Y 4/1,,,,,,,,,,,,
"323-U1343E-31H-3A, 0-146",323,U1343,E,31,31-3,H,3,A,0,146,256.8,258.26,silt [S54],,diatom-rich,diatom-rich silt,100,soft,10Y 4/1,,,,,,,,,,,,
"323-U1343E-31H-4A, 0-84",323,U1343,E,31,31-4,H,4,A,0,84,258.26,259.1,silt [S54],,diatom-rich,diatom-rich silt,100,soft,10Y 4/1,,,,,,,,,,,,
"323-U1343E-31H-4A, 84-91",323,U1343,E,31,31-4,H,4,A,84,91,259.1,259.17,silt [S54],,authigenic-carbonate-rich,authigenic-carbonate-rich silt,100,soft,5Y 6/2,,,,,dolomitized,,,,,,,
"323-U1343E-31H-4A, 91-150",323,U1343,E,31,31-4,H,4,A,91,150,259.17,259.76,silt [S54],,diatom-rich,diatom-rich silt,100,soft,10Y 4/1,,,,,,,,,,,,
"323-U1343E-31H-5A, 0-150",323,U1343,E,31,31-5,H,5,A,0,150,259.76,261.26,silt [S54],,diatom-rich,diatom-rich silt,100,soft,10Y 4/1,,,,,,,,,,,,
"323-U1343E-31H-6A, 0-120",323,U1343,E,31,31-6,H,6,A,0,120,261.26,262.46,silt [S54],,diatom-rich,diatom-rich silt,100,soft,10Y 4/1,,,,,,,,,,,,
"323-U1343E-31H-6A, 120-150",323,U1343,E,31,31-6,H,6,A,120,150,262.46,262.76,clay [S54] ,,diatom-rich,diatom-rich clay,100,soft,5Y 3/2,,,,,,,,,,,,
"323-U1343E-31H-7A, 0-83",323,U1343,E,31,31-7,H,7,A,0,83,262.76,263.59,clay [S54] ,,diatom-rich,diatom-rich clay,100,soft,5Y 3/2,,,,,,,,,,,,
"323-U1343E-31H-CCA, 0-17",323,U1343,E,31,31-CC,H,CC,A,0,17,263.59,263.76,clay [S54] ,,diatom-rich,diatom-rich clay,100,soft,5Y 3/2,,,,,,,,,,,,
"323-U1343E-32H-1A, 0-20",323,U1343,E,32,32-1,H,1,A,0,20,263.3,263.5,diatom silt,Leg 323,,diatom silt,100,soft,5GY 4/1,,,,,,,,,,,,
"323-U1343E-32H-2A, 0-63",323,U1343,E,32,32-2,H,2,A,0,63,263.5,264.13,diatom silt,Leg 323,,diatom silt,100,soft,5GY 4/1,,,,,,,,,,,,
"323-U1343E-32H-3A, 0-150",323,U1343,E,32,32-3,H,3,A,0,150,264.13,265.63,diatom silt,Leg 323,,diatom silt,100,soft,5GY 4/1,,,,,,,,,,,,
"323-U1343E-32H-4A, 0-12",323,U1343,E,32,32-4,H,4,A,0,12,265.63,265.75,diatom silt,Leg 323,,diatom silt,100,soft,5GY 4/1,,,,,,,,,,,,
"323-U1343E-32H-4A, 12-139",323,U1343,E,32,32-4,H,4,A,12,139,265.75,267.02,diatom clay,Leg 323,,diatom clay,100,soft,10Y 4/1,,,,,,,,,,,,
"323-U1343E-32H-5A, 0-150",323,U1343,E,32,32-5,H,5,A,0,150,267.02,268.52,diatom clay,Leg 323,,diatom clay,100,soft,10Y 4/1,,,,,,,,,,,,
"323-U1343E-32H-6A, 0-150",323,U1343,E,32,32-6,H,6,A,0,150,268.52,270.02,diatom clay,Leg 323,,diatom clay,100,soft,10Y 4/1,,,,,,,,,,,,
"323-U1343E-32H-7A, 0-145",323,U1343,E,32,32-7,H,7,A,0,145,270.02,271.47,diatom clay,Leg 323,,diatom clay,100,soft,10Y 4/1,,,,,,,,,,,,
"323-U1343E-32H-8A, 0-86",323,U1343,E,32,32-8,H,8,A,0,86,271.47,272.33,diatom clay,Leg 323,,diatom clay,100,soft,10Y 4/1,,,,,,,,,,,,
"323-U1343E-32H-CCA, 0-15",323,U1343,E,32,32-CC,H,CC,A,0,15,272.33,272.48,diatom clay,Leg 323,,diatom clay,100,soft,10Y 4/1,,,,,,,,,,,,
"323-U1343E-33H-1A, 0-20",323,U1343,E,33,33-1,H,1,A,0,20,272.8,273,silty clay [S54],"Shepard, 1954",diatom-rich,diatom-rich silty clay,,stiff,3/N ,,,,,,,,,,,,
"323-U1343E-33H-2A, 0-17",323,U1343,E,33,33-2,H,2,A,0,17,273,273.17,silty clay [S54],"Shepard, 1954",diatom-rich,diatom-rich silty clay,,stiff,3/N ,,,,,,,,,,,,
"323-U1343E-33H-2A, 17-27",323,U1343,E,33,33-2,H,2,A,17,27,273.17,273.27,silty clay [S54],"Shepard, 1954",authigenic carbonate diatom-rich,authigenic carbonate diatom-rich silty clay,,stiff,5Y 3/2,,,,,authigenic carbonate,,,,,,,
"323-U1343E-33H-2A, 27-122",323,U1343,E,33,33-2,H,2,A,27,122,273.27,274.22,silty clay [S54],"Shepard, 1954",diatom-rich,diatom-rich silty clay,,stiff,3/N ,,,,,,,,,,,,
"323-U1343E-33H-3A, 0-14",323,U1343,E,33,33-3,H,3,A,0,14,274.22,274.36,silty clay [S54],"Shepard, 1954",diatom-rich,diatom-rich silty clay,,stiff,3/N ,,,,,,,,,,,,
"323-U1343E-33H-3A, 14-18",323,U1343,E,33,33-3,H,3,A,14,18,274.36,274.4,silty clay [S54],"Shepard, 1954",diatom-rich,diatom-rich silty clay,,stiff,5Y 3/2,,,,,,,,,,,,
"323-U1343E-33H-3A, 18-29",323,U1343,E,33,33-3,H,3,A,18,29,274.4,274.51,silty clay [S54],"Shepard, 1954",diatom-rich,diatom-rich silty clay,,stiff,3/N ,,,,,,,,,,,,
"323-U1343E-33H-3A, 29-35",323,U1343,E,33,33-3,H,3,A,29,35,274.51,274.57,fine ash [IUGS-LM89],"International Union of Geological Sciences-Le Maitre, 1989",,fine ash,,stiff,5Y 7/1,,,,,bioturbated upper and lower contacts,,,,,,,
"323-U1343E-33H-3A, 35-150",323,U1343,E,33,33-3,H,3,A,35,150,274.57,275.72,silty clay [S54],"Shepard, 1954",diatom-rich,diatom-rich silty clay,,stiff,3/N ,,,,,,,,,,,,
"323-U1343E-33H-4A, 0-31",323,U1343,E,33,33-4,H,4,A,0,31,275.72,276.03,silty clay [S54],"Shepard, 1954",diatom-rich,diatom-rich silty clay,,stiff,3/N ,,,,,,,,,,,,
"323-U1343E-33H-4A, 31-36",323,U1343,E,33,33-4,H,4,A,31,36,276.03,276.08,silty clay [S54],"Shepard, 1954",diatom-rich,diatom-rich silty clay,,stiff,5Y 3/2,,,,,,,,,,,,
"323-U1343E-33H-4A, 36-150",323,U1343,E,33,33-4,H,4,A,36,150,276.08,277.22,clayey silt [S54],"Shepard, 1954",diatom-bearing,diatom-bearing clayey silt,,stiff,10Y 3/1,,,,,,,,,,,,
"323-U1343E-33H-5A, 0-150",323,U1343,E,33,33-5,H,5,A,0,150,277.22,278.72,clayey silt [S54],"Shepard, 1954",diatom-bearing,diatom-bearing clayey silt,,stiff,10Y 3/1,,,,,,,,,,,,
"323-U1343E-33H-6A, 0-127",323,U1343,E,33,33-6,H,6,A,0,127,278.72,279.99,clayey silt [S54],"Shepard, 1954",diatom-bearing,diatom-bearing clayey silt,,stiff,10Y 3/1,,,,,,,,,,,,
"323-U1343E-33H-7A, 0-115",323,U1343,E,33,33-7,H,7,A,0,115,279.99,281.14,clayey silt [S54],"Shepard, 1954",diatom-bearing,diatom-bearing clayey silt,,stiff,10Y 3/1,,,,,,,,,,,,
"323-U1343E-33H-7A, 115-142",323,U1343,E,33,33-7,H,7,A,115,142,281.14,281.41,silty clay [S54],"Shepard, 1954",diatom-rich,diatom-rich silty clay,,stiff,3/N ,,,,,,,,,,,,
"323-U1343E-33H-CCA, 0-90",323,U1343,E,33,33-CC,H,CC,A,0,90,281.41,282.31,silty clay [S54],"Shepard, 1954",diatom-rich,diatom-rich silty clay,,stiff,3/N ,,,,,,,,,,,,
"323-U1343E-34H-1A, 0-5",323,U1343,E,34,34-1,H,1,A,0,5,282.3,282.35,diatom clayey silt,,,diatom clayey silt,,stiff,3/N ,,,,,,,,,,,,
"323-U1343E-34H-1A, 5-10",323,U1343,E,34,34-1,H,1,A,5,10,282.35,282.4,clayey silt [S54],"Shepard, 1954",authigenic-carbonate-rich,authigenic-carbonate-rich clayey silt,,stiff,10Y 3/2,,,,,authigenic carbonate rich,,,,,,,
"323-U1343E-34H-1A, 10-142",323,U1343,E,34,34-1,H,1,A,10,142,282.4,283.72,diatom clayey silt,,,diatom clayey silt,,stiff,3/N ,,,,,,,,,,,,
"323-U1343E-34H-2A, 0-66",323,U1343,E,34,34-2,H,2,A,0,66,283.72,284.38,diatom clayey silt,,,diatom clayey silt,,stiff,3/N ,,,,,,,,,,,,
"323-U1343E-34H-2A, 66-81",323,U1343,E,34,34-2,H,2,A,66,81,284.38,284.53,clayey silt [S54],"Shepard, 1954",authigenic-carbonate-rich,authigenic-carbonate-rich clayey silt,,stiff,10Y 3/2,,,,,authigenic carbonate rich,,,,,,,
"323-U1343E-34H-2A, 81-141",323,U1343,E,34,34-2,H,2,A,81,141,284.53,285.13,diatom clayey silt,,,diatom clayey silt,,stiff,3/N ,,,,,,,,,,,,
"323-U1343E-34H-3A, 0-150",323,U1343,E,34,34-3,H,3,A,0,150,285.13,286.63,diatom clayey silt,,,diatom clayey silt,,stiff,3/N ,,,,,,,,,,,,
"323-U1343E-34H-4A, 0-75",323,U1343,E,34,34-4,H,4,A,0,75,286.63,287.38,diatom clayey silt,,,diatom clayey silt,,stiff,3/N ,,,,,,,,,,,,
"323-U1343E-34H-4A, 75-85",323,U1343,E,34,34-4,H,4,A,75,85,287.38,287.48,clayey silt [S54],"Shepard, 1954",authigenic-carbonate-rich,authigenic-carbonate-rich clayey silt,,stiff,10Y 3/2,,,,,authigenic carbonate rich,,,,,,,
"323-U1343E-34H-4A, 85-95",323,U1343,E,34,34-4,H,4,A,85,95,287.48,287.58,diatom clayey silt,,,diatom clayey silt,,stiff,3/N ,,,,,,,,,,,,
"323-U1343E-34H-4A, 95-138",323,U1343,E,34,34-4,H,4,A,95,138,287.58,288.01,diatom silt,Leg 323,,diatom silt,,stiff,10Y 3/2,,,,,,,,,,,,
"323-U1343E-34H-5A, 0-0.015",323,U1343,E,34,34-5,H,5,A,0,0.015,288.01,288.01,diatom silt,Leg 323,,diatom silt,,stiff,10Y 3/2,,,,,,,,,,,,
"323-U1343E-34H-5A, 0-150",323,U1343,E,34,34-5,H,5,A,0,150,288.01,289.51,diatom clayey silt,,,diatom clayey silt,,stiff,3/N ,,,,,,,,,,,,
"323-U1343E-34H-6A, 0-33",323,U1343,E,34,34-6,H,6,A,0,33,289.51,289.84,diatom clayey silt,,,diatom clayey silt,,stiff,3/N ,,,,,,,,,,,,
"323-U1343E-34H-6A, 33-117",323,U1343,E,34,34-6,H,6,A,33,117,289.84,290.68,diatom silt,Leg 323,,diatom silt,,stiff,10Y 3/2,,,,,,,,,,,,
"323-U1343E-34H-CCA, 0-47",323,U1343,E,34,34-CC,H,CC,A,0,47,290.68,291.15,diatom silt,Leg 323,,diatom silt,,stiff,10Y 3/2,,,,,,,,,,,,
"323-U1343E-35H-1A, 0-18",323,U1343,E,35,35-1,H,1,A,0,18,291.3,291.48,diatom silt,Leg 323,,diatom silt,,stiff,5Y 3/2,,,,,,,,,,,,
"323-U1343E-35H-1A, 18-18",323,U1343,E,35,35-1,H,1,A,18,18,291.48,291.48,silt [S54],Leg 323,diatom-rich,diatom-rich silt,,stiff,10Y 3/1,,,,,,,,,,,,
"323-U1343E-35H-2A, 0-150",323,U1343,E,35,35-2,H,2,A,0,150,291.48,292.98,silt [S54],Leg 323,diatom-rich,diatom-rich silt,,stiff,10Y 3/1,,,,,,,,,,,,
"323-U1343E-35H-3A, 0-150",323,U1343,E,35,35-3,H,3,A,0,150,292.98,294.48,silt [S54],Leg 323,diatom-rich,diatom-rich silt,,stiff,10Y 3/1,,,,,,,,,,,,
"323-U1343E-35H-4A, 0-150",323,U1343,E,35,35-4,H,4,A,0,150,294.48,295.98,silt [S54],Leg 323,diatom-rich,diatom-rich silt,,stiff,10Y 3/1,,,,,,,,,,,,
"323-U1343E-35H-5A, 0-150",323,U1343,E,35,35-5,H,5,A,0,150,295.98,297.48,silt [S54],Leg 323,diatom-rich,diatom-rich silt,,stiff,10Y 3/1,,,,,,,,,,,,
"323-U1343E-35H-6A, 0-150",323,U1343,E,35,35-6,H,6,A,0,150,297.48,298.98,silt [S54],Leg 323,diatom-rich,diatom-rich silt,,stiff,10Y 3/1,,,,,,,,,,,,
"323-U1343E-35H-7A, 0-10",323,U1343,E,35,35-7,H,7,A,0,10,298.98,299.08,silt [S54],Leg 323,diatom-rich,diatom-rich silt,,stiff,10Y 3/1,,,,,,,,,,,,
