Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],MAJ Lith. Prefix,MAJ Lith. Principal name,Texture Rank [read only],MAJ Lith. prefix+name [read only],Lithification,Lithification rank [read only],MAJ Lith. color,MAJ Lith. ave. grain size ,Grain size rank [read only],Skeletal components MAJOR,Skeletal components MAJOR comment,Skeletal components INTERMEDIATE,Skeletal components INTERMEDIATE comment,Skeletal components MINOR,Skeletal components MINOR comment,Non-skeletal components,Non-skeletal components comment,Sedimentary structure,Diagenetic structure,Diagenetic structure comment,Layer or bedding thickness,Bioturbation intensity,Bioturbation intensity rank [read only],Bioturbation type,Bottom contact or boundary definition,Bottom contact or boundary attitude,General interval comment,Ship File Links,Shore File Links,File Data
359-U1471C-17H-2-A,67,99,152.47,152.79,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,partially lithified,3,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,intraclast,Aggregate grains,,,,,complete,6,,gradational,horizontal,"Partially lithified planktic foraminifera-rich PACKSTONE. Fine-grained. Planktic foraminifer are abundant and benthic foraminifera, bioclasts and organic matter are common. Aggregate grains/intraclasts are present.",,,
359-U1471C-17H-2-A,99,141,152.79,153.21,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,intraclast,Aggregate grains,,,,,complete,6,,gradational,horizontal,"Unlithified planktic foraminifera-rich PACKSTONE. Fine-grained. Planktic foraminifer are abundant and benthic foraminifera, bioclasts and organic matter are common. Aggregate grains/intraclasts are present to common.",,,
359-U1471C-17H-2-A,141,150,153.21,153.3,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,partially lithified,3,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,intraclast,Aggregate grains,,,,,complete,6,,,,"Partially lithified planktic foraminifera-rich PACKSTONE. Fine-grained. Planktic foraminifer are abundant and benthic foraminifera, bioclasts and organic matter are common. Aggregate grains/intraclasts are present.",,,
359-U1471C-17H-3-A,0,57,153.3,153.87,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,intraclast,Aggregate grains,,,,,complete,6,,gradational,horizontal,"Unlithified planktic foraminifera-rich PACKSTONE. Fine-grained. Planktic foraminifer are abundant and benthic foraminifera, bioclasts and organic matter are common. Aggregate grains/intraclasts are present to common.",,,
359-U1471C-17H-3-A,57,86,153.87,154.16,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,partially lithified,3,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,intraclast,Aggregate grains,,,,,complete,6,,gradational,horizontal,"Partially lithified planktic foraminifera-rich PACKSTONE. Fine-grained. Planktic foraminifer are abundant and benthic foraminifera, bioclasts and organic matter are common. Aggregate grains/intraclasts are present.",,,
359-U1471C-17H-3-A,86,150,154.16,154.8,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,intraclast,Aggregate grains,,,,,complete,6,,,,"Unlithified planktic foraminifera-rich PACKSTONE. Fine-grained. Planktic foraminifer are abundant and benthic foraminifera, bioclasts and organic matter are common. Aggregate grains/intraclasts are present to common.",,,
359-U1471C-17H-4-A,0,44,154.8,155.24,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,intraclast,Aggregate grains,,,,,complete,6,,gradational,horizontal,"Unlithified planktic foraminifera-rich PACKSTONE. Fine-grained. Planktic foraminifer are abundant and benthic foraminifera, bioclasts and organic matter are common. Aggregate grains/intraclasts are present to common.",,,
359-U1471C-17H-4-A,44,104,155.24,155.84,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,partially lithified,3,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,intraclast,Aggregate grains,,,,,complete,6,,gradational,horizontal,"Partially lithified planktic foraminifera-rich PACKSTONE. Fine-grained. Planktic foraminifer are abundant and benthic foraminifera, bioclasts and organic matter are common. Aggregate grains/intraclasts are present.",,,
359-U1471C-17H-4-A,104,150,155.84,156.3,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,intraclast,Aggregate grains,,,,,complete,6,,,,"Unlithified planktic foraminifera-rich PACKSTONE. Fine-grained. Planktic foraminifer are abundant and benthic foraminifera, bioclasts and organic matter are common. Aggregate grains/intraclasts are present to common.",,,
359-U1471C-17H-5-A,0,150,156.3,157.8,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,intraclast,Aggregate grains,,,,,complete,6,,,,"Unlithified planktic foraminifera-rich PACKSTONE. Fine-grained. Planktic foraminifer are abundant and benthic foraminifera, bioclasts and organic matter are common. Aggregate grains/intraclasts are present to common.",,,
359-U1471C-17H-6-A,0,18,157.8,157.98,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,intraclast,Aggregate grains,,,,,complete,6,,gradational,horizontal,"Unlithified planktic foraminifera-rich PACKSTONE. Fine-grained. Planktic foraminifer are abundant and benthic foraminifera, bioclasts and organic matter are common. Aggregate grains/intraclasts are present to common.",,,
359-U1471C-17H-6-A,18,60,157.98,158.4,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,partially lithified,3,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,intraclast,Aggregate grains,,,,,complete,6,,gradational,horizontal,"Partially lithified planktic foraminifera-rich PACKSTONE. Fine-grained. Planktic foraminifer are abundant and benthic foraminifera, bioclasts and organic matter are common. Aggregate grains/intraclasts are present.",,,
359-U1471C-17H-6-A,60,104,158.4,158.84,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,intraclast,Aggregate grains,,,,,complete,6,,,,"Unlithified planktic foraminifera-rich PACKSTONE. Fine-grained. Planktic foraminifer are abundant and benthic foraminifera, bioclasts and organic matter are common. Aggregate grains/intraclasts are present to common.",,,
359-U1471C-17H-7-A,0,56,158.84,159.4,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,intraclast,Aggregate grains,,,,,complete,6,,gradational,horizontal,"Unlithified planktic foraminifera-rich PACKSTONE. Fine-grained. Planktic foraminifer are abundant and benthic foraminifera, bioclasts and organic matter are common. Aggregate grains/intraclasts are present to common.",,,
359-U1471C-17H-7-A,56,83,159.4,159.67,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,partially lithified,3,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,intraclast,Aggregate grains,,,,,complete,6,,,,"Partially lithified planktic foraminifera-rich PACKSTONE. Fine-grained. Planktic foraminifer are abundant and benthic foraminifera, bioclasts and organic matter are common. Aggregate grains/intraclasts are present.",,,
359-U1471C-17H-CC-A,0,6,159.67,159.73,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,partially lithified,3,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,intraclast,Aggregate grains,,,,,complete,6,,,,"Partially lithified planktic foraminifera-rich PACKSTONE. Fine-grained. Planktic foraminifer are abundant and benthic foraminifera, bioclasts and organic matter are common. Aggregate grains/intraclasts are present.",,,
359-U1471C-18H-1-A,0,7,159.8,159.87,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,partially lithified,3,2.5Y 5/2 (grayish brown),coarse sand,6,foraminifera (planktic),,foraminifera (benthic),,,,intraclast,Aggregate grains,,,,,complete,6,,sharp,horizontal,Cave-in. Unlithified planktic foraminifera-rich PACKSTONE.,,,
359-U1471C-18H-1-A,7,46,159.87,160.26,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,intraclast,Aggregate grains,,,,,complete,6,,gradational,horizontal,"Unlithified planktic foraminifera-rich PACKSTONE. Fine-grained. Planktic foraminifer are abundant and benthic foraminifera, bioclasts and organic matter are common. Aggregate grains/intraclasts are present to common.",,,
359-U1471C-18H-1-A,46,80,160.26,160.6,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,partially lithified,3,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,intraclast,Aggregate grains,,,,,complete,6,,gradational,horizontal,"Partially lithified planktic foraminifera-rich PACKSTONE. Fine-grained. Planktic foraminifer are abundant and benthic foraminifera, bioclasts and organic matter are common. Aggregate grains/intraclasts are present.",,,
359-U1471C-18H-1-A,80,126,160.6,161.06,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,intraclast,Aggregate grains,,,,,complete,6,,gradational,horizontal,"Unlithified planktic foraminifera-rich PACKSTONE. Fine-grained. Planktic foraminifer are abundant and benthic foraminifera, bioclasts and organic matter are common. Aggregate grains/intraclasts are present to common.",,,
359-U1471C-18H-1-A,126,150,161.06,161.3,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,partially lithified,3,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,intraclast,Aggregate grains,,,,,complete,6,,,,"Partially lithified planktic foraminifera-rich PACKSTONE. Fine-grained. Planktic foraminifer are abundant and benthic foraminifera, bioclasts and organic matter are common. Aggregate grains/intraclasts are present.",,,
359-U1471C-18H-2-A,0,8,161.3,161.38,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,partially lithified,3,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,intraclast,Aggregate grains,,,,,complete,6,,gradational,horizontal,"Partially lithified planktic foraminifera-rich PACKSTONE. Fine-grained. Planktic foraminifer are abundant and benthic foraminifera, bioclasts and organic matter are common. Aggregate grains/intraclasts are present.",,,
359-U1471C-18H-2-A,8,82,161.38,162.12,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,intraclast,Aggregate grains,,,,,complete,6,,gradational,horizontal,"Unlithified planktic foraminifera-rich PACKSTONE. Fine-grained. Planktic foraminifer are abundant and benthic foraminifera, bioclasts and organic matter are common. Aggregate grains/intraclasts are present to common.",,,
359-U1471C-18H-2-A,82,150,162.12,162.8,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,partially lithified,3,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,intraclast,Aggregate grains,,,,,complete,6,,,,"Partially lithified planktic foraminifera-rich PACKSTONE. Fine-grained. Planktic foraminifer are abundant and benthic foraminifera, bioclasts and organic matter are common. Aggregate grains/intraclasts are present.",,,
359-U1471C-18H-3-A,0,88,162.8,163.68,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,intraclast,Aggregate grains,,,,,complete,6,,gradational,horizontal,"Unlithified planktic foraminifera-rich PACKSTONE. Fine-grained. Planktic foraminifer are abundant and benthic foraminifera, bioclasts and organic matter are common. Aggregate grains/intraclasts are present to common.",,,
359-U1471C-18H-3-A,88,124,163.68,164.04,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,partially lithified,3,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,intraclast,Aggregate grains,,,,,complete,6,,gradational,horizontal,"Partially lithified planktic foraminifera-rich PACKSTONE. Fine-grained. Planktic foraminifer are abundant and benthic foraminifera, bioclasts and organic matter are common. Aggregate grains/intraclasts are present.",,,
359-U1471C-18H-3-A,124,150,164.04,164.3,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,intraclast,Aggregate grains,,,,,complete,6,,,,"Unlithified planktic foraminifera-rich PACKSTONE. Fine-grained. Planktic foraminifer are abundant and benthic foraminifera, bioclasts and organic matter are common. Aggregate grains/intraclasts are present to common.",,,
359-U1471C-18H-4-A,0,48,164.3,164.78,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,intraclast,Aggregate grains,,,,,complete,6,,gradational,horizontal,"Unlithified planktic foraminifera-rich PACKSTONE. Fine-grained. Planktic foraminifer are abundant and benthic foraminifera, bioclasts and organic matter are common. Aggregate grains/intraclasts are present to common.",,,
359-U1471C-18H-4-A,48,114,164.78,165.44,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,partially lithified,3,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,intraclast,Aggregate grains,,,,,complete,6,,gradational,horizontal,"Partially lithified planktic foraminifera-rich PACKSTONE. Fine-grained. Planktic foraminifer are abundant and benthic foraminifera, bioclasts and organic matter are common. Aggregate grains/intraclasts are present.",,,
359-U1471C-18H-4-A,114,150,165.44,165.8,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,intraclast,Aggregate grains,,,,,complete,6,,,,"Unlithified planktic foraminifera-rich PACKSTONE. Fine-grained. Planktic foraminifer are abundant and benthic foraminifera, bioclasts and organic matter are common. Aggregate grains/intraclasts are present to common.",,,
359-U1471C-18H-5-A,0,50,165.8,166.3,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,intraclast,Aggregate grains,,,,,complete,6,,gradational,horizontal,"Unlithified planktic foraminifera-rich PACKSTONE. Fine-grained. Planktic foraminifer are abundant and benthic foraminifera, bioclasts and organic matter are common. Aggregate grains/intraclasts are present to common.",,,
359-U1471C-18H-5-A,50,104,166.3,166.84,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,partially lithified,3,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,intraclast,Aggregate grains,,,,,complete,6,,gradational,horizontal,"Partially lithified planktic foraminifera-rich PACKSTONE. Fine-grained. Planktic foraminifer are abundant and benthic foraminifera, bioclasts and organic matter are common. Aggregate grains/intraclasts are present.",,,
359-U1471C-18H-5-A,104,150,166.84,167.3,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,intraclast,Aggregate grains,,,,,complete,6,,,,"Unlithified planktic foraminifera-rich PACKSTONE. Fine-grained. Planktic foraminifer are abundant and benthic foraminifera, bioclasts and organic matter are common. Aggregate grains/intraclasts are present to common.",,,
359-U1471C-18H-6-A,0,37,167.3,167.67,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,intraclast,Aggregate grains,,,,,complete,6,,,,"Unlithified planktic foraminifera-rich PACKSTONE. Fine-grained. Planktic foraminifer are abundant and benthic foraminifera, bioclasts and organic matter are common. Aggregate grains/intraclasts are present to common.",,,
359-U1471C-18H-6-A,37,86,167.67,168.16,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,partially lithified,3,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,intraclast,Aggregate grains,,,,,complete,6,,gradational,horizontal,"Partially lithified planktic foraminifera-rich PACKSTONE. Fine-grained. Planktic foraminifer are abundant and benthic foraminifera, bioclasts and organic matter are common. Aggregate grains/intraclasts are present.",,,
359-U1471C-18H-6-A,86,98,168.16,168.28,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,intraclast,Aggregate grains,,,,,complete,6,,gradational,horizontal,"Unlithified planktic foraminifera-rich PACKSTONE. Fine-grained. Planktic foraminifer are abundant and benthic foraminifera, bioclasts and organic matter are common. Aggregate grains/intraclasts are present to common.",,,
359-U1471C-18H-6-A,98,106,168.28,168.36,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,partially lithified,3,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,intraclast,Aggregate grains,,,,,complete,6,,gradational,horizontal,"Partially lithified planktic foraminifera-rich PACKSTONE. Fine-grained. Planktic foraminifer are abundant and benthic foraminifera, bioclasts and organic matter are common. Aggregate grains/intraclasts are present.",,,
359-U1471C-18H-6-A,106,150,168.36,168.8,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,intraclast,Aggregate grains,,,,,complete,6,,,,"Unlithified planktic foraminifera-rich PACKSTONE. Fine-grained. Planktic foraminifer are abundant and benthic foraminifera, bioclasts and organic matter are common. Aggregate grains/intraclasts are present to common.",,,
359-U1471C-18H-7-A,0,16,168.8,168.96,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,intraclast,Aggregate grains,,,,,complete,6,,,,"Unlithified planktic foraminifera-rich PACKSTONE. Fine-grained. Planktic foraminifer are abundant and benthic foraminifera, bioclasts and organic matter are common. Aggregate grains/intraclasts are present to common.",,,
359-U1471C-18H-7-A,16,22,168.96,169.02,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,partially lithified,3,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,intraclast,Aggregate grains,,,,,complete,6,,gradational,horizontal,"Partially lithified planktic foraminifera-rich PACKSTONE. Fine-grained. Planktic foraminifer are abundant and benthic foraminifera, bioclasts and organic matter are common. Aggregate grains/intraclasts are present.",,,
359-U1471C-18H-7-A,22,38,169.02,169.18,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,intraclast,Aggregate grains,,,,,complete,6,,gradational,horizontal,"Unlithified planktic foraminifera-rich PACKSTONE. Fine-grained. Planktic foraminifer are abundant and benthic foraminifera, bioclasts and organic matter are common. Aggregate grains/intraclasts are present to common.",,,
359-U1471C-18H-7-A,38,74,169.18,169.54,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,partially lithified,3,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,intraclast,Aggregate grains,,,,,complete,6,,,,"Partially lithified planktic foraminifera-rich PACKSTONE. Fine-grained. Planktic foraminifer are abundant and benthic foraminifera, bioclasts and organic matter are common. Aggregate grains/intraclasts are present.",,,
359-U1471C-18H-CC-A,0,10,169.54,169.64,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,partially lithified,3,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,intraclast,Aggregate grains,,,,,complete,6,,,,"Partially lithified planktic foraminifera-rich PACKSTONE. Fine-grained. Planktic foraminifer are abundant and benthic foraminifera, bioclasts and organic matter are common. Aggregate grains/intraclasts are present.",,,
359-U1471C-19H-1-A,0,6,169.3,169.36,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,partially lithified,3,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,intraclast,Aggregate grains,,,,,complete,6,,gradational,horizontal,"Partially lithified planktic foraminifera-rich PACKSTONE. Fine-grained. Planktic foraminifer are abundant and benthic foraminifera, bioclasts and organic matter are common. Aggregate grains/intraclasts are present.",,,
359-U1471C-19H-1-A,6,23,169.36,169.53,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,intraclast,Aggregate grains,,,,,complete,6,,gradational,horizontal,"Unlithified planktic foraminifera-rich PACKSTONE. Fine-grained. Planktic foraminifer are abundant and benthic foraminifera, bioclasts and organic matter are common. Aggregate grains/intraclasts are present to common.",,,
359-U1471C-19H-1-A,23,60,169.53,169.9,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,partially lithified,3,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,intraclast,Aggregate grains,,,,,complete,6,,gradational,horizontal,"Partially lithified planktic foraminifera-rich PACKSTONE. Fine-grained. Planktic foraminifer are abundant and benthic foraminifera, bioclasts and organic matter are common. Aggregate grains/intraclasts are present.",,,
359-U1471C-19H-1-A,60,84,169.9,170.14,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,intraclast,Aggregate grains,,,,,complete,6,,gradational,horizontal,"Unlithified planktic foraminifera-rich PACKSTONE. Fine-grained. Planktic foraminifer are abundant and benthic foraminifera, bioclasts and organic matter are common. Aggregate grains/intraclasts are present to common.",,,
359-U1471C-19H-1-A,84,144,170.14,170.74,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,partially lithified,3,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,intraclast,Aggregate grains,,,,,complete,6,,gradational,horizontal,"Partially lithified planktic foraminifera-rich PACKSTONE. Fine-grained. Planktic foraminifer are abundant and benthic foraminifera, bioclasts and organic matter are common. Aggregate grains/intraclasts are present.",,,
359-U1471C-19H-1-A,144,150,170.74,170.8,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,intraclast,Aggregate grains,,,,,complete,6,,,,"Unlithified planktic foraminifera-rich PACKSTONE. Fine-grained. Planktic foraminifer are abundant and benthic foraminifera, bioclasts and organic matter are common. Aggregate grains/intraclasts are present to common.",,,
359-U1471C-19H-2-A,0,5,170.8,170.85,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,intraclast,Aggregate grains,,,,,complete,6,,,,"Unlithified planktic foraminifera-rich PACKSTONE. Fine-grained. Planktic foraminifer are abundant and benthic foraminifera, bioclasts and organic matter are common. Aggregate grains/intraclasts are present to common.",,,
359-U1471C-19H-2-A,5,106,170.85,171.86,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,partially lithified,3,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,intraclast,Aggregate grains,,,,,complete,6,,gradational,horizontal,"Partially lithified planktic foraminifera-rich PACKSTONE. Fine-grained. Planktic foraminifer are abundant and benthic foraminifera, bioclasts and organic matter are common. Aggregate grains/intraclasts are present.",,,
359-U1471C-19H-2-A,106,132,171.86,172.12,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,intraclast,Aggregate grains,,,,,complete,6,,gradational,horizontal,"Unlithified planktic foraminifera-rich PACKSTONE. Fine-grained. Planktic foraminifer are abundant and benthic foraminifera, bioclasts and organic matter are common. Aggregate grains/intraclasts are present to common.",,,
359-U1471C-19H-2-A,132,150,172.12,172.3,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,partially lithified,3,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,intraclast,Aggregate grains,,,,,complete,6,,,,"Partially lithified planktic foraminifera-rich PACKSTONE. Fine-grained. Planktic foraminifer are abundant and benthic foraminifera, bioclasts and organic matter are common. Aggregate grains/intraclasts are present.",,,
359-U1471C-19H-3-A,0,30,172.3,172.6,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,partially lithified,3,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,intraclast,Aggregate grains,,,,,complete,6,,gradational,horizontal,"Partially lithified planktic foraminifera-rich PACKSTONE. Fine-grained. Planktic foraminifer are abundant and benthic foraminifera, bioclasts and organic matter are common. Aggregate grains/intraclasts are present.",,,
359-U1471C-19H-3-A,30,110,172.6,173.4,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,intraclast,Aggregate grains,,,,,complete,6,,gradational,horizontal,"Unlithified planktic foraminifera-rich PACKSTONE. Fine-grained. Planktic foraminifer are abundant and benthic foraminifera, bioclasts and organic matter are common. Aggregate grains/intraclasts are present to common.",,,
359-U1471C-19H-3-A,110,150,173.4,173.8,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,partially lithified,3,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,intraclast,Aggregate grains,,,,,complete,6,,,,"Partially lithified planktic foraminifera-rich PACKSTONE. Fine-grained. Planktic foraminifer are abundant and benthic foraminifera, bioclasts and organic matter are common. Aggregate grains/intraclasts are present.",,,
359-U1471C-19H-4-A,0,27,173.8,174.07,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,partially lithified,3,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,intraclast,Aggregate grains,,,,,complete,6,,gradational,horizontal,"Partially lithified planktic foraminifera-rich PACKSTONE. Fine-grained. Planktic foraminifer are abundant and benthic foraminifera, bioclasts and organic matter are common. Aggregate grains/intraclasts are present.",,,
359-U1471C-19H-4-A,27,150,174.07,175.3,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,intraclast,Aggregate grains,,,,,complete,6,,,,"Unlithified planktic foraminifera-rich PACKSTONE. Fine-grained. Planktic foraminifer are abundant and benthic foraminifera, bioclasts and organic matter are common. Aggregate grains/intraclasts are present to common.",,,
