Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],MAJ Lith. Prefix,MAJ Lith. Principal name,MAJ Lith. Suffix,MAJ Lith. prefix+name+suffix [read only],TEPHRA type,Amount of ash in lithology,Amount of ash in lithology rank [read only],Sediment structures,MAJ Lith. color,Bioturbation intensity,Bioturbation intensity rank [read only],Clast abundance,Number of clasts (>2mm),Clast 1 igneous -  grain size,Clast 1 igneous -  roundness,Clast 2 sediment - grain size,Clast 2 sediment - roundness,Clast 3 metamorphic - grain size,Clast 3 metamorphic - roundness,Lith. accessory shell fragment,Lith. accessory cement,Lith. accessory nodule/concretion,Lith. accessory sulfide,Lithological accessories comment,Macrofossil,MAJ Lith. prefix + name,MAJ Lith. name+suffix,MAJ Lith. abundance [%],MAJ Lith. ave. grain size ,MAJ Lith. ave. grain size rank [read only],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank [read only],Diagenetic constituent,Diagenetic constituent composition,Deformational structures,structure,General interval comment,MIN Lith. Prefix,MIN Lith. Principal name,MIN Lith. Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W
346-U1423B-3H-5-A,74.0,75.0,20.34,20.35,,silty clay [MMK88],,silty clay ,,,,color banding,5Y 4/2 (olive gray),heavy [DB86],3.0,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,3,H,5,A
346-U1423B-3H-5-A,75.0,80.0,20.35,20.4,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,sharp contact,irregular,,,,346,U1423,B,3,H,5,A
346-U1423B-3H-5-A,80.0,120.0,20.4,20.8,,silty clay [MMK88],,silty clay ,,,,color banding,5Y 4/2 (olive gray),heavy [DB86],3.0,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,3,H,5,A
346-U1423B-3H-5-A,128.0,129.0,20.88,20.89,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,3,H,5,A
346-U1423B-3H-5-A,129.0,146.0,20.89,21.06,,silty clay [MMK88],,silty clay ,,,,color banding,5Y 4/2 (olive gray),heavy [DB86],3.0,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,3,H,5,A
346-U1423B-3H-5-A,146.0,148.0,21.06,21.08,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,3,H,5,A
346-U1423B-3H-5-A,148.0,150.0,21.08,21.1,,silty clay [MMK88],,silty clay ,,,,color banding,5Y 4/2 (olive gray),heavy [DB86],3.0,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,3,H,5,A
346-U1423B-3H-6-A,0.0,20.0,21.1,21.3,,silty clay [MMK88],,silty clay ,,,,color banding,5Y 5/1 (gray),slight [DB86],1.0,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,3,H,6,A
346-U1423B-3H-6-A,20.0,24.0,21.3,21.34,tephra rich,silty clay [MMK88],,tephra rich silty clay ,vitric,,,,,,,,,,,,,,,,,,,,,tephra rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,3,H,6,A
346-U1423B-3H-6-A,24.0,68.0,21.34,21.78,,silty clay [MMK88],,silty clay ,,,,color banding,5Y 5/1 (gray),slight [DB86],1.0,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,3,H,6,A
346-U1423B-3H-6-A,68.0,71.0,21.78,21.81,,tephra [FS84],,tephra ,scoria,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,3,H,6,A
346-U1423B-3H-6-A,71.0,150.0,21.81,22.6,,silty clay [MMK88],,silty clay ,,,,color banding,5Y 5/1 (gray),slight [DB86],1.0,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,3,H,6,A
346-U1423B-3H-7-A,0.0,24.0,22.6,22.84,,silty clay [MMK88],,silty clay ,,,,color banding,5Y 4/2 (olive gray),slight [DB86],1.0,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,3,H,7,A
346-U1423B-3H-7-A,24.0,27.5,22.84,22.875,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,sharp contact,,,,,346,U1423,B,3,H,7,A
346-U1423B-3H-7-A,27.5,44.5,22.875,23.045,,silty clay [MMK88],,silty clay ,,,,color banding,5Y 4/2 (olive gray),slight [DB86],1.0,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,3,H,7,A
346-U1423B-3H-7-A,44.5,45.5,23.045,23.055,,tephra [FS84],,tephra ,,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,3,H,7,A
346-U1423B-3H-7-A,45.5,48.0,23.055,23.08,,silty clay [MMK88],,silty clay ,,,,color banding,5Y 4/2 (olive gray),slight [DB86],1.0,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,3,H,7,A
346-U1423B-3H-7-A,48.0,49.0,23.08,23.09,foraminifer bearing,silty clay [MMK88],,foraminifer bearing silty clay ,,,,,,,,,,,,,,,,,,,,,,foraminifer bearing  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,3,H,7,A
346-U1423B-3H-7-A,49.0,55.0,23.09,23.15,,silty clay [MMK88],,silty clay ,,,,color banding,5Y 4/2 (olive gray),slight [DB86],1.0,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,3,H,7,A
346-U1423B-3H-CC-A,0.0,20.0,23.15,23.35,,silty clay [MMK88],,silty clay ,,,,,5Y 4/2 (olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,3,H,CC,A
346-U1423B-4H-1-A,0.0,150.0,23.1,24.6,,silty clay [MMK88],,silty clay ,,,,color banding,5Y 4/2 (olive gray),slight [DB86],1.0,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,4,H,1,A
346-U1423B-4H-2-A,0.0,94.0,24.6,25.54,,silty clay [MMK88],,silty clay ,,,,,10BG 7/1 (light greenish gray),heavy [DB86],3.0,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,4,H,2,A
346-U1423B-4H-2-A,94.0,95.0,25.54,25.55,sandy [Leg339],silty clay [MMK88],,sandy  silty clay ,,,,,10YR 5/6 (yellowish brown),,,,,,,,,,,,,,,,,sandy   silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,4,H,2,A
346-U1423B-4H-2-A,95.0,104.5,25.55,25.645,foraminifer bearing,clay [Leg210],,foraminifer bearing clay ,,,,lamination,10YR 3/3 (dark brown),,,,,,,,,,,,,,,,,foraminifer bearing  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,4,H,2,A
346-U1423B-4H-2-A,104.5,105.0,25.645,25.65,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,4,H,2,A
346-U1423B-4H-2-A,105.0,106.5,25.65,25.665,foraminifer bearing,clay [Leg210],,foraminifer bearing clay ,,,,lamination,10YR 3/3 (dark brown),,,,,,,,,,,,,,,,,foraminifer bearing  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,4,H,2,A
346-U1423B-4H-2-A,106.5,107.5,25.665,25.675,,tephra [FS84],,tephra ,scoria,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,4,H,2,A
346-U1423B-4H-2-A,107.5,147.0,25.675,26.07,foraminifer bearing,clay [Leg210],,foraminifer bearing clay ,,,,lamination,10YR 3/3 (dark brown),,,,,,,,,,,,,,,,,foraminifer bearing  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,4,H,2,A
346-U1423B-4H-3-A,0.0,76.0,26.07,26.83,,silty clay [MMK88],,silty clay ,,,,color banding,10BG 7/1 (light greenish gray),heavy [DB86],3.0,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,4,H,3,A
346-U1423B-4H-3-A,76.0,79.0,26.83,26.86,tephra rich,silty clay [MMK88],,tephra rich silty clay ,vitric,,,,,,,,,,,,,,,,,,,,,tephra rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,4,H,3,A
346-U1423B-4H-3-A,79.0,150.0,26.86,27.57,,silty clay [MMK88],,silty clay ,,,,color banding,10BG 7/1 (light greenish gray),heavy [DB86],3.0,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,4,H,3,A
346-U1423B-4H-3-A,82.0,84.0,26.89,26.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,microfault,,,,,,,,,,,,,,,,,,,,346,U1423,B,4,H,3,A
346-U1423B-4H-4-A,0.0,100.0,27.57,28.57,,clay [Leg210],,clay ,,,,color banding,5Y 4/2 (olive gray),heavy [DB86],3.0,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,4,H,4,A
346-U1423B-4H-4-A,100.0,150.0,28.57,29.07,biosiliceous rich,clay [Leg210],,biosiliceous rich clay ,,,,,5Y 5/1 (gray),heavy [DB86],3.0,,,,,,,,,,,,,,,biosiliceous rich  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,4,H,4,A
346-U1423B-4H-5-A,0.0,120.0,29.07,30.27,biosiliceous rich,clay [Leg210],,biosiliceous rich clay ,,,,,5Y 5/1 (gray),heavy [DB86],3.0,,,,,,,,,,,,,,,biosiliceous rich  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,4,H,5,A
346-U1423B-4H-5-A,120.0,121.0,30.27,30.28,,tephra [FS84],,tephra ,vitric,,,,N 5 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,4,H,5,A
346-U1423B-4H-5-A,121.0,150.0,30.28,30.57,biosiliceous rich,clay [Leg210],,biosiliceous rich clay ,,,,,5Y 5/1 (gray),heavy [DB86],3.0,,,,,,,,,,,,,,,biosiliceous rich  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,4,H,5,A
346-U1423B-4H-6-A,0.0,7.5,30.57,30.645,foraminifer bearing,clay [Leg210],,foraminifer bearing clay ,,,,lamination,10YR 3/2 (very dark grayish brown),,,,,,,,,,,,,,,,,foraminifer bearing  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,4,H,6,A
346-U1423B-4H-6-A,7.5,8.0,30.645,30.65,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,4,H,6,A
346-U1423B-4H-6-A,8.0,28.5,30.65,30.855,foraminifer bearing,clay [Leg210],,foraminifer bearing clay ,,,,lamination,10YR 3/2 (very dark grayish brown),,,,,,,,,,,,,,,,,foraminifer bearing  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,4,H,6,A
346-U1423B-4H-6-A,28.5,29.0,30.855,30.86,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,4,H,6,A
346-U1423B-4H-6-A,29.0,53.0,30.86,31.1,foraminifer bearing,clay [Leg210],,foraminifer bearing clay ,,,,lamination,10YR 3/2 (very dark grayish brown),,,,,,,,,,,,,,,,,foraminifer bearing  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,4,H,6,A
346-U1423B-4H-6-A,53.0,58.5,31.1,31.155,,clay [Leg210],,clay ,,,,color banding,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,4,H,6,A
346-U1423B-4H-6-A,59.5,71.0,31.165,31.28,foraminifer bearing,clay [Leg210],,foraminifer bearing clay ,,,,,10YR 4/3 (brown),,,,,,,,,,,,,,,,,foraminifer bearing  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,4,H,6,A
346-U1423B-4H-6-A,71.0,73.0,31.28,31.3,,clay [Leg210],,clay ,,,,color banding,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,4,H,6,A
346-U1423B-4H-6-A,73.0,81.0,31.3,31.38,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,4,H,6,A
346-U1423B-4H-6-A,81.0,84.0,31.38,31.41,foraminifer bearing,clay [Leg210],,foraminifer bearing clay ,,,,color banding,,,,,,,,,,,,,,,,,,foraminifer bearing  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,4,H,6,A
346-U1423B-4H-6-A,84.0,100.5,31.41,31.575,foraminifer bearing,clay [Leg210],,foraminifer bearing clay ,,,,normal grading,,,,,,,,,,,,,,,,,,foraminifer bearing  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,4,H,6,A
346-U1423B-4H-6-A,100.5,150.0,31.575,32.07,foraminifer bearing,clay [Leg210],,foraminifer bearing clay ,,,,color banding,,,,,,,,,,,,,,,,,,foraminifer bearing  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,4,H,6,A
346-U1423B-4H-7-A,0.0,16.0,32.07,32.23,foraminifer rich,clay [Leg210],,foraminifer rich clay ,,,,lamination,10YR 6/4 (light yellowish brown),,,,,,,,,,,,,,,,,foraminifer rich  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,4,H,7,A
346-U1423B-4H-7-A,16.0,55.0,32.23,32.62,,clay [Leg210],,clay ,,,,color banding,10BG 7/1 (light greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,4,H,7,A
346-U1423B-4H-7-A,55.0,60.0,32.62,32.67,foraminifer bearing,clay [Leg210],,foraminifer bearing clay ,,,,,,,,,,,,,,,,,,,,,,foraminifer bearing  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,4,H,7,A
346-U1423B-4H-7-A,60.0,60.5,32.67,32.675,,tephra [FS84],,tephra ,,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,4,H,7,A
346-U1423B-4H-7-A,60.5,68.0,32.675,32.75,foraminifer bearing,clay [Leg210],,foraminifer bearing clay ,,,,,,,,,,,,,,,,,,,,,,foraminifer bearing  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,4,H,7,A
346-U1423B-4H-CC-A,0.0,20.0,32.75,32.95,,clay [Leg210],,clay ,,,,,10BG 7/1 (light greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,4,H,CC,A
346-U1423B-5H-1-A,0.0,74.0,32.6,33.34,,clay [Leg210],,clay ,,,,,10BG 7/1 (light greenish gray),slight [DB86],1.0,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,5,H,1,A
346-U1423B-5H-1-A,74.0,112.0,33.34,33.72,diatom rich,clay [Leg210],,diatom rich clay ,,,,structureless,10YR 4/3 (brown),,,,,,,,,,,,,,,,,diatom rich  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,5,H,1,A
346-U1423B-5H-1-A,112.0,150.0,33.72,34.1,,clay [Leg210],,clay ,,,,,10BG 7/1 (light greenish gray),slight [DB86],1.0,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,5,H,1,A
346-U1423B-5H-2-A,0.0,17.0,34.1,34.27,,clay [Leg210],,clay ,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,5,H,2,A
346-U1423B-5H-2-A,18.0,80.0,34.28,34.9,diatom rich,clay [Leg210],,diatom rich clay ,,,,structureless,10YR 4/3 (brown),,,,,,,,,,,,,,,,,diatom rich  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,5,H,2,A
346-U1423B-5H-2-A,80.0,129.0,34.9,35.39,,diatom ooze [Leg339],,diatom ooze ,,,,,10BG 7/1 (light greenish gray),heavy [DB86],3.0,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,5,H,2,A
346-U1423B-5H-2-A,129.0,150.0,35.39,35.6,diatom rich,clay [Leg210],with foraminifers [Leg339],diatom rich clay  with foraminifers ,,,,lamination,10YR 4/3 (brown),,,,,,,,,,,,,,,,,diatom rich  clay ,clay   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,5,H,2,A
346-U1423B-5H-3-A,0.0,30.0,35.6,35.9,,clay [Leg210],,clay ,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,80.0,,,,,,,,,,,clay [Leg210],,clay ,clay ,clay ,10BG 7/1 (light greenish gray),20.0,,,,,100.0,,,,,,346,U1423,B,5,H,3,A
346-U1423B-5H-3-A,0.0,58.0,35.6,36.18,,,,,,,,bioturbation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,5,H,3,A
346-U1423B-5H-3-A,30.0,58.0,35.9,36.18,,diatom ooze [Leg339],,diatom ooze ,,,,color banding,10BG 7/1 (light greenish gray),heavy [DB86],3.0,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,5,H,3,A
346-U1423B-5H-3-A,58.0,67.0,36.18,36.27,foraminifer bearing,clay [Leg210],,foraminifer bearing clay ,,,,lamination,10YR 4/4 (dark yellowish brown),,,,,,,,,,,,,,,,,foraminifer bearing  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,5,H,3,A
346-U1423B-5H-3-A,67.0,81.0,36.27,36.41,,diatom ooze [Leg339],,diatom ooze ,,,,color banding,10BG 7/1 (light greenish gray),slight [DB86],1.0,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,5,H,3,A
346-U1423B-5H-3-A,81.0,96.0,36.41,36.56,foraminifer bearing,clay [Leg210],,foraminifer bearing clay ,,,,lamination,10YR 4/4 (dark yellowish brown),,,,,,,,,,,,,,,,,foraminifer bearing  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,5,H,3,A
346-U1423B-5H-3-A,96.0,111.7,36.56,36.717,,diatom ooze [Leg339],,diatom ooze ,,,,bioturbation,10BG 7/1 (light greenish gray),slight [DB86],1.0,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,5,H,3,A
346-U1423B-5H-3-A,111.7,124.5,36.717,36.845,foraminifer rich,clay [Leg210],,foraminifer rich clay ,,,,lamination,10YR 4/4 (dark yellowish brown),,,,,,,,,,,,,,,,,foraminifer rich  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,5,H,3,A
346-U1423B-5H-3-A,124.5,150.0,36.845,37.1,diatom rich,clay [Leg210],,diatom rich clay ,,,,,,,,,,,,,,,,,,,,,,diatom rich  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,5,H,3,A
346-U1423B-5H-4-A,0.0,64.0,37.1,37.74,,clay [Leg210],,clay ,,,,bioturbation,10BG 7/1 (light greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,5,H,4,A
346-U1423B-5H-4-A,64.0,70.0,37.74,37.8,foraminifer bearing,clay [Leg210],,foraminifer bearing clay ,,,,lamination,10YR 4/4 (dark yellowish brown),,,,,,,,,,,,,,,,,foraminifer bearing  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,5,H,4,A
346-U1423B-5H-4-A,70.0,90.0,37.8,38.0,diatom rich,clay [Leg210],,diatom rich clay ,,,,bioturbation,10BG 7/1 (light greenish gray),slight [DB86],1.0,,,,,,,,,,,,,,,diatom rich  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,5,H,4,A
346-U1423B-5H-4-A,94.0,150.0,38.04,38.6,foraminifer rich,clay [Leg210],with diatoms [Leg339],foraminifer rich clay  with diatoms ,,,,lamination,10YR 4/4 (dark yellowish brown),,,,,,,,,,,,,,,,,foraminifer rich  clay ,clay   with diatoms ,60.0,,,,,,,,,,,clay [Leg210],,clay ,clay ,clay ,10BG 7/1 (light greenish gray),40.0,,,,,100.0,,,,,,346,U1423,B,5,H,4,A
346-U1423B-5H-5-A,0.0,46.0,38.6,39.06,foraminifer rich,clay [Leg210],with diatoms [Leg339],foraminifer rich clay  with diatoms ,,,,lamination,10YR 4/4 (dark yellowish brown),,,,,,,,,,,,,,,,,foraminifer rich  clay ,clay   with diatoms ,60.0,,,,,,,,,,,clay [Leg210],,clay ,clay ,clay ,10BG 7/1 (light greenish gray),40.0,,,,,100.0,,,,,,346,U1423,B,5,H,5,A
346-U1423B-5H-5-A,46.0,76.0,39.06,39.36,diatom rich,clay [Leg210],,diatom rich clay ,,,,,,,,,,,,,,,,,,,,,,diatom rich  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,5,H,5,A
346-U1423B-5H-5-A,76.0,80.0,39.36,39.4,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,5,H,5,A
346-U1423B-5H-5-A,90.0,91.0,39.5,39.51,,tephra [FS84],,tephra ,vitric,,,bioturbation,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,5,H,5,A
346-U1423B-5H-6-A,0.0,29.0,40.1,40.39,,diatom ooze [Leg339],,diatom ooze ,,,,,,heavy [DB86],3.0,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,5,H,6,A
346-U1423B-5H-6-A,31.0,120.0,40.41,41.3,diatom bearing,clay [Leg210],,diatom bearing clay ,,,,lamination,10YR 3/2 (very dark grayish brown),,,,,,,,,,,,,,,,,diatom bearing  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,5,H,6,A
346-U1423B-5H-7-A,0.0,47.0,41.6,42.07,foraminifer rich,clay [Leg210],with diatoms [Leg339],foraminifer rich clay  with diatoms ,,,,color banding,10YR 4/4 (dark yellowish brown),,,,,,,,,,,,,,,,,foraminifer rich  clay ,clay   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,5,H,7,A
346-U1423B-5H-CC-A,0.0,12.0,42.22,42.34,foraminifer rich,clay [Leg210],with diatoms [Leg339],foraminifer rich clay  with diatoms ,,,,color banding,10YR 4/4 (dark yellowish brown),,,,,,,,,,,,,,,,,foraminifer rich  clay ,clay   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,5,H,CC,A
346-U1423B-6H-1-A,0.0,29.0,42.1,42.39,foraminifer rich,clay [Leg210],,foraminifer rich clay ,,,,color banding,10YR 4/4 (dark yellowish brown),,,,,,,,,,,,,,,,,foraminifer rich  clay ,clay ,60.0,,,,,,,,,,,clay [Leg210],,clay ,clay ,clay ,10BG 7/1 (light greenish gray),40.0,,,,,100.0,,,,,,346,U1423,B,6,H,1,A
346-U1423B-6H-1-A,0.0,30.0,42.1,42.4,foraminifer rich,clay [Leg210],,foraminifer rich clay ,,,,color banding,10YR 4/4 (dark yellowish brown),,,,,,,,,,,,,,,,,foraminifer rich  clay ,clay ,60.0,,,,,,,,,,,clay [Leg210],,clay ,clay ,clay ,10BG 7/1 (light greenish gray),40.0,,,,,100.0,,,,,,346,U1423,B,6,H,1,A
346-U1423B-6H-1-A,29.0,29.5,42.39,42.395,,Tephra [FS84],,Tephra ,vitric,,,,,,,,,,,,,,,,,,,,,Tephra ,Tephra ,100.0,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,346,U1423,B,6,H,1,A
346-U1423B-6H-1-A,29.5,30.0,42.395,42.4,foraminifer rich,clay [Leg210],,foraminifer rich clay ,,,,color banding,10YR 4/4 (dark yellowish brown),,,,,,,,,,,,,,,,,foraminifer rich  clay ,clay ,60.0,,,,,,,,,,,clay [Leg210],,clay ,clay ,clay ,10BG 7/1 (light greenish gray),40.0,,,,,100.0,,,,,,346,U1423,B,6,H,1,A
346-U1423B-6H-1-A,30.0,150.0,42.4,43.6,,clay [Leg210],,clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1.0,,,,,,,,,,,,,,,clay ,clay ,80.0,,,,,,,,,,diatom rich,clay [Leg210],with foraminifers [Leg339],diatom rich  clay ,diatom rich clay  with foraminifers ,clay   with foraminifers ,10YR 5/3 (brown),20.0,,,,,100.0,,,,,,346,U1423,B,6,H,1,A
