Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,Lithology Suffix,MAJ Lith. prefix+name+suffix [read only],TEPHRA type,Amount of ash in lithology,Amount of ash in lithology rank [read only],Sediment structures,MAJ Lith. color,Bioturbation intensity,Bioturbation intensity rank [read only],Clast abundance,Number of clasts (>2mm),Clast 1 igneous -  grain size,Clast 1 igneous -  roundness,Clast 2 sediment - grain size,Clast 2 sediment - roundness,Clast 3 metamorphic - grain size,Clast 3 metamorphic - roundness,Lith. accessory shell fragment,Lith. accessory cement,Lith. accessory nodule/concretion,Lith. accessory sulfide,Lithological accessories comment,Macrofossil,MAJ Lith. prefix + name,MAJ Lith. name+suffix,MAJ Lith. abundance [%],MAJ Lith. ave. grain size ,MAJ Lith. ave. grain size rank [read only],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank [read only],Diagenetic constituent,Diagenetic constituent composition,Deformational structures,structure,General interval comment,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W
346-U1426C-10H-6-A,0.0,141.0,80.71,82.12,biosiliceous rich,silty clay [MMK88],,biosiliceous rich silty clay ,,,,,10Y 5/1 (greenish gray),heavy [DB86],3.0,,,,,,,,,,,,,,,biosiliceous rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,10,H,6,A
346-U1426C-10H-7-A,0.0,151.0,82.12,83.63,biosiliceous rich,silty clay [MMK88],,biosiliceous rich silty clay ,,,,,10Y 5/1 (greenish gray),heavy [DB86],3.0,,,,,,,,,,,,,,,biosiliceous rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,10,H,7,A
346-U1426C-10H-7-A,13.0,23.0,82.25,82.35,,,,,,,,lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,10,H,7,A
346-U1426C-10H-7-A,106.0,113.0,83.18,83.25,,,,,,,,lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,10,H,7,A
346-U1426C-10H-8-A,0.0,70.0,83.63,84.33,biosiliceous rich,silty clay [MMK88],,biosiliceous rich silty clay ,,,,,10Y 5/1 (greenish gray),heavy [DB86],3.0,,,,,,,,,,,,,,,biosiliceous rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,10,H,8,A
346-U1426C-10H-CC-A,0.0,29.0,84.33,84.62,biosiliceous rich,silty clay [MMK88],,biosiliceous rich silty clay ,,,,,10Y 5/1 (greenish gray),heavy [DB86],3.0,,,,,,,,,,,,,,,biosiliceous rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,10,H,CC,A
346-U1426C-11H-1-A,0.0,69.0,84.5,85.19,biosiliceous rich,silty clay [MMK88],,biosiliceous rich silty clay ,,,,,10Y 5/1 (greenish gray),,3.0,,,,,,,,,,,,,,,biosiliceous rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,11,H,1,A
346-U1426C-11H-2-A,0.0,15.0,85.19,85.34,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,,,,,5Y 5/1 (gray),,3.0,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,11,H,2,A
346-U1426C-11H-2-A,15.0,43.0,85.34,85.62,biosiliceous rich,silty clay [MMK88],,biosiliceous rich silty clay ,,,,,10Y 5/1 (greenish gray),,,,,,,,,,,,,,,,,biosiliceous rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,11,H,2,A
346-U1426C-11H-2-A,43.0,63.0,85.62,85.82,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,,,,lamination,5Y 5/1 (gray),,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,11,H,2,A
346-U1426C-11H-2-A,63.0,72.0,85.82,85.91,biosiliceous rich,silty clay [MMK88],,biosiliceous rich silty clay ,,,,lamination,10Y 5/1 (greenish gray),,,,,,,,,,,,,,,,,biosiliceous rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,11,H,2,A
346-U1426C-11H-2-A,72.0,88.0,85.91,86.07,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,,,,,5Y 5/1 (gray),,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,11,H,2,A
346-U1426C-11H-3-A,0.0,11.0,86.07,86.18,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,,,,,5Y 5/1 (gray),,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,11,H,3,A
346-U1426C-11H-3-A,11.0,50.0,86.18,86.57,biosiliceous rich,silty clay [MMK88],,biosiliceous rich silty clay ,,,,,10Y 5/1 (greenish gray),slight [DB86],1.0,,,,,,,,,,,,,,,biosiliceous rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,11,H,3,A
346-U1426C-11H-3-A,50.0,100.0,86.57,87.07,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,,,,,5Y 5/1 (gray),,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,11,H,3,A
346-U1426C-11H-3-A,100.0,112.0,87.07,87.19,biosiliceous rich,silty clay [MMK88],,biosiliceous rich silty clay ,,,,,10Y 5/1 (greenish gray),slight [DB86],1.0,,,,,,,,,,,,,,,biosiliceous rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,11,H,3,A
346-U1426C-11H-4-A,0.0,91.0,87.19,88.1,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,,,,,5Y 5/1 (gray),slight [DB86],1.0,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,11,H,4,A
346-U1426C-11H-4-A,91.0,139.0,88.1,88.58,biosiliceous rich,silty clay [MMK88],,biosiliceous rich silty clay ,,,,,10Y 5/1 (greenish gray),slight [DB86],1.0,,,,,,,,,,,,,,,biosiliceous rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,11,H,4,A
346-U1426C-11H-4-A,139.0,150.0,88.58,88.69,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,,,,,5Y 5/1 (gray),slight [DB86],1.0,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,11,H,4,A
346-U1426C-11H-5-A,0.0,7.0,88.69,88.76,biosiliceous rich,silty clay [MMK88],,biosiliceous rich silty clay ,,,,,10Y 5/1 (greenish gray),,1.0,,,,,,,,,,,,,,,biosiliceous rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,11,H,5,A
346-U1426C-11H-5-A,0.0,17.0,88.69,88.86,,,,,,,,lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,11,H,5,A
346-U1426C-11H-5-A,7.0,7.5,88.76,88.765,,tephra [FS84],,tephra ,vitric,,,,N 6 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,11,H,5,A
346-U1426C-11H-5-A,7.5,8.0,88.765,88.77,biosiliceous rich,silty clay [MMK88],,biosiliceous rich silty clay ,,,,,10Y 5/1 (greenish gray),,1.0,,,,,,,,,,,,,,,biosiliceous rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,11,H,5,A
346-U1426C-11H-5-A,8.0,8.5,88.77,88.775,,tephra [FS84],,tephra ,vitric,,,,N 6 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,11,H,5,A
346-U1426C-11H-5-A,8.5,39.0,88.775,89.08,biosiliceous rich,silty clay [MMK88],,biosiliceous rich silty clay ,,,,,10Y 5/1 (greenish gray),,1.0,,,,,,,,,,,,,,,biosiliceous rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,11,H,5,A
346-U1426C-11H-5-A,39.0,52.0,89.08,89.21,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,,,,,5Y 5/1 (gray),,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,11,H,5,A
346-U1426C-11H-5-A,52.0,57.0,89.21,89.26,biosiliceous rich,silty clay [MMK88],,biosiliceous rich silty clay ,,,,,10Y 5/1 (greenish gray),slight [DB86],1.0,,,,,,,,,,,,,,,biosiliceous rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,11,H,5,A
346-U1426C-11H-5-A,57.0,59.5,89.26,89.285,,tephra [FS84],,tephra ,vitric,,,,N 7 (light gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,11,H,5,A
346-U1426C-11H-5-A,59.5,69.0,89.285,89.38,biosiliceous rich,silty clay [MMK88],,biosiliceous rich silty clay ,,,,,10Y 5/1 (greenish gray),slight [DB86],1.0,,,,,,,,,,,,,,,biosiliceous rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,11,H,5,A
346-U1426C-11H-5-A,64.0,76.0,89.33,89.45,,,,,,,,lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,11,H,5,A
346-U1426C-11H-5-A,69.0,70.0,89.38,89.39,,tephra [FS84],,tephra ,vitric,,,,N 5 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,11,H,5,A
346-U1426C-11H-5-A,70.0,76.0,89.39,89.45,biosiliceous rich,silty clay [MMK88],,biosiliceous rich silty clay ,,,,,10Y 5/1 (greenish gray),slight [DB86],1.0,,,,,,,,,,,,,,,biosiliceous rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,11,H,5,A
346-U1426C-11H-5-A,76.0,94.0,89.45,89.63,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,,,,,5Y 5/1 (gray),slight [DB86],1.0,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,11,H,5,A
346-U1426C-11H-5-A,94.0,104.0,89.63,89.73,biosiliceous rich,silty clay [MMK88],,biosiliceous rich silty clay ,,,,,10Y 5/1 (greenish gray),slight [DB86],1.0,,,,,,,,,,,,,,,biosiliceous rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,11,H,5,A
346-U1426C-11H-5-A,104.0,151.0,89.73,90.2,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,,,,,5Y 5/1 (gray),slight [DB86],1.0,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,11,H,5,A
346-U1426C-11H-6-A,0.0,13.0,90.2,90.33,biosiliceous rich,silty clay [MMK88],,biosiliceous rich silty clay ,,,,,10Y 5/1 (greenish gray),,,,,,,,,,,,,,,,,biosiliceous rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,11,H,6,A
346-U1426C-11H-6-A,13.0,59.0,90.33,90.79,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,,,,,5Y 5/1 (gray),,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,11,H,6,A
346-U1426C-11H-6-A,59.0,64.0,90.79,90.84,biosiliceous rich,silty clay [MMK88],,biosiliceous rich silty clay ,,,,,10Y 5/1 (greenish gray),,,,,,,,,,,,,,,,,biosiliceous rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,11,H,6,A
346-U1426C-11H-6-A,64.0,68.5,90.84,90.885,,tephra [FS84],,tephra ,,,,,N 5 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,11,H,6,A
346-U1426C-11H-6-A,68.5,69.0,90.885,90.89,biosiliceous rich,silty clay [MMK88],,biosiliceous rich silty clay ,,,,,10Y 5/1 (greenish gray),,,,,,,,,,,,,,,,,biosiliceous rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,11,H,6,A
346-U1426C-11H-6-A,69.0,77.5,90.89,90.975,,tephra [FS84],,tephra ,,,,,N 5 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,11,H,6,A
346-U1426C-11H-6-A,77.5,151.0,90.975,91.71,biosiliceous rich,silty clay [MMK88],,biosiliceous rich silty clay ,,,,,10Y 5/1 (greenish gray),,,,,,,,,,,,,,,,,biosiliceous rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,11,H,6,A
346-U1426C-11H-7-A,0.0,25.0,91.71,91.96,biosiliceous rich,silty clay [MMK88],,biosiliceous rich silty clay ,,,,,10Y 5/1 (greenish gray),slight [DB86],1.0,,,,,,,,,,,,,,,biosiliceous rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,11,H,7,A
346-U1426C-11H-7-A,25.0,150.0,91.96,93.21,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,,,,,5Y 5/1 (gray),slight [DB86],1.0,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,11,H,7,A
346-U1426C-11H-8-A,0.0,18.0,93.21,93.39,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,,,,,5Y 5/1 (gray),slight [DB86],1.0,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,11,H,8,A
346-U1426C-11H-8-A,18.0,113.0,93.39,94.34,biosiliceous rich,silty clay [MMK88],,biosiliceous rich silty clay ,,,,,10Y 5/1 (greenish gray),slight [DB86],1.0,,,,,,,,,,,,,,,biosiliceous rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,11,H,8,A
346-U1426C-11H-CC-A,0.0,26.0,94.34,94.6,biosiliceous rich,silty clay [MMK88],,biosiliceous rich silty clay ,,,,,10Y 5/1 (greenish gray),slight [DB86],1.0,,,,,,,,,,,,,,,biosiliceous rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,11,H,CC,A
346-U1426C-12H-1-A,0.0,7.0,94.0,94.07,,calcareous ooze [Leg339],,calcareous ooze ,,,,,5Y 3/1 (very dark gray),,,,,,,,,,,,,,,,,calcareous ooze ,calcareous ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,12,H,1,A
346-U1426C-12H-1-A,7.0,34.0,94.07,94.34,,clay [Leg210],,clay ,,,,,10Y 4/1 (dark greenish gray),slight [DB86],1.0,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,12,H,1,A
346-U1426C-12H-1-A,34.0,141.0,94.34,95.41,,calcareous ooze [Leg339],,calcareous ooze ,,,,,5Y 3/1 (very dark gray),,,,,,,,,,,,,,,,,calcareous ooze ,calcareous ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,12,H,1,A
346-U1426C-12H-2-A,0.0,105.0,95.41,96.46,,calcareous ooze [Leg339],,calcareous ooze ,,,,,5Y 3/1 (very dark gray),,,,,,,,,,,,,,,,,calcareous ooze ,calcareous ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,12,H,2,A
346-U1426C-12H-3-A,0.0,15.0,96.46,96.61,,calcareous ooze [Leg339],,calcareous ooze ,,,,,5Y 3/1 (very dark gray),,,,,,,,,,,,,,,,,calcareous ooze ,calcareous ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,12,H,3,A
346-U1426C-12H-3-A,15.0,52.0,96.61,96.98,foraminifer rich,clay [Leg210],,foraminifer rich clay ,,,,lamination,5Y 5/1 (gray),,,,,,,,,,,,,,,,,foraminifer rich  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,12,H,3,A
346-U1426C-12H-3-A,52.0,53.0,96.98,96.99,sandy [Leg339],foraminiferal ooze [Leg339],,sandy  foraminiferal ooze ,,,,,,,,,,,,,,,,,,,,,,sandy   foraminiferal ooze ,foraminiferal ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,12,H,3,A
346-U1426C-12H-3-A,53.0,73.0,96.99,97.19,foraminifer rich,clay [Leg210],,foraminifer rich clay ,,,,lamination,5Y 5/1 (gray),,,,,,,,,,,,,,,,,foraminifer rich  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,12,H,3,A
346-U1426C-12H-3-A,73.0,84.0,97.19,97.3,,clay [Leg210],,clay ,,,,,5Y 5/1 (gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,12,H,3,A
346-U1426C-12H-3-A,84.0,85.0,97.3,97.31,sandy [Leg339],foraminiferal ooze [Leg339],,sandy  foraminiferal ooze ,,,,patch or bleb,,,,,,,,,,,,,,,,,,sandy   foraminiferal ooze ,foraminiferal ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,12,H,3,A
346-U1426C-12H-3-A,85.0,99.0,97.31,97.45,,clay [Leg210],,clay ,,,,,5Y 5/1 (gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,12,H,3,A
346-U1426C-12H-3-A,99.0,105.0,97.45,97.51,,calcareous ooze [Leg339],,calcareous ooze ,,,,,5Y 3/1 (very dark gray),,,,,,,,,,,,,,,,,calcareous ooze ,calcareous ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,12,H,3,A
346-U1426C-12H-3-A,105.0,110.0,97.51,97.56,,clay [Leg210],,clay ,,,,,5Y 5/1 (gray),slight [DB86],1.0,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,12,H,3,A
346-U1426C-12H-3-A,110.0,124.0,97.56,97.7,,calcareous ooze [Leg339],,calcareous ooze ,,,,lamination,5Y 3/1 (very dark gray),,,,,,,,,,,,,,,,,calcareous ooze ,calcareous ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,12,H,3,A
346-U1426C-12H-3-A,124.0,150.0,97.7,97.96,,clay [Leg210],,clay ,,,,,5Y 5/1 (gray),slight [DB86],1.0,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,12,H,3,A
346-U1426C-12H-4-A,0.0,33.0,97.96,98.29,,calcareous ooze [Leg339],,calcareous ooze ,,,,lamination,5Y 3/1 (very dark gray),,,,,,,,,,,,,,,,,calcareous ooze ,calcareous ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,12,H,4,A
346-U1426C-12H-4-A,33.0,115.0,98.29,99.11,,clay [Leg210],,clay ,,,,,5Y 5/1 (gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,12,H,4,A
346-U1426C-12H-4-A,115.0,140.0,99.11,99.36,,calcareous ooze [Leg339],,calcareous ooze ,,,,lamination,5Y 3/1 (very dark gray),,,,,,,,,,,,,,,,,calcareous ooze ,calcareous ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,12,H,4,A
346-U1426C-12H-4-A,140.0,151.0,99.36,99.47,,clay [Leg210],,clay ,,,,,5Y 5/1 (gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,12,H,4,A
346-U1426C-12H-5-A,0.0,26.0,99.47,99.73,,clay [Leg210],,clay ,,,,,5Y 5/1 (gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,12,H,5,A
346-U1426C-12H-5-A,26.0,151.0,99.73,100.98,,silty clay [MMK88],with biosilica [Leg339],silty clay  with biosilica ,,,,,5Y 3/1 (very dark gray),,,,,,,,,,,,,,,,,silty clay ,silty clay   with biosilica ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,12,H,5,A
346-U1426C-12H-6-A,0.0,151.0,100.98,102.49,,silty clay [MMK88],with biosilica [Leg339],silty clay  with biosilica ,,,,,5Y 3/1 (very dark gray),,,,,,,,,,,,,,,,,silty clay ,silty clay   with biosilica ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,12,H,6,A
346-U1426C-12H-7-A,0.0,136.0,102.49,103.85,,clayey silt [MMK88],with biosilica [Leg339],clayey silt  with biosilica ,,,,,5Y 2.5/2 (black),,,,,,,,,,,,,,,,,clayey silt ,clayey silt   with biosilica ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,12,H,7,A
346-U1426C-12H-CC-A,0.0,26.0,103.85,104.11,,clayey silt [MMK88],with biosilica [Leg339],clayey silt  with biosilica ,,,,,5Y 2.5/2 (black),,,,,,,,,,,,,,,,,clayey silt ,clayey silt   with biosilica ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,12,H,CC,A
346-U1426C-13H-1-A,0.0,23.0,103.5,103.73,biosiliceous rich,nannofossil ooze [Leg339],with clay [Leg339],biosiliceous rich nannofossil ooze  with clay ,,,,,5Y 3/1 (very dark gray),,,,,,,,,,,,,,,,,biosiliceous rich  nannofossil ooze ,nannofossil ooze   with clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,13,H,1,A
346-U1426C-13H-1-A,23.0,94.0,103.73,104.44,,clay [Leg210],,clay ,,,,,5Y 5/1 (gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,13,H,1,A
346-U1426C-13H-2-A,0.0,10.0,104.44,104.54,,clay [Leg210],,clay ,,,,,5Y 5/1 (gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,13,H,2,A
346-U1426C-13H-2-A,10.0,59.0,104.54,105.03,biosiliceous rich,nannofossil ooze [Leg339],with clay [Leg339],biosiliceous rich nannofossil ooze  with clay ,,,,,5Y 3/1 (very dark gray),,,,,,,,,,,,,,,,,biosiliceous rich  nannofossil ooze ,nannofossil ooze   with clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,13,H,2,A
346-U1426C-13H-2-A,59.0,86.0,105.03,105.3,,clay [Leg210],,clay ,,,,,5Y 5/1 (gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,13,H,2,A
346-U1426C-13H-2-A,86.0,87.0,105.3,105.31,,tephra [FS84],,tephra ,vitric,,,,N 6 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,13,H,2,A
346-U1426C-13H-2-A,87.0,88.0,105.31,105.32,,clay [Leg210],,clay ,,,,,5Y 3/1 (very dark gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,13,H,2,A
346-U1426C-13H-2-A,88.0,120.0,105.32,105.64,biosiliceous rich,nannofossil ooze [Leg339],with clay [Leg339],biosiliceous rich nannofossil ooze  with clay ,,,,,5Y 3/1 (very dark gray),,,,,,,,,,,,,,,,,biosiliceous rich  nannofossil ooze ,nannofossil ooze   with clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,13,H,2,A
346-U1426C-13H-3-A,0.0,116.0,105.64,106.8,biosiliceous rich,nannofossil ooze [Leg339],with clay [Leg339],biosiliceous rich nannofossil ooze  with clay ,,,,,5Y 5/1 (gray),,,,,,,,,,,,,,,,,biosiliceous rich  nannofossil ooze ,nannofossil ooze   with clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,13,H,3,A
346-U1426C-13H-4-A,0.0,117.0,106.8,107.97,biosiliceous rich,nannofossil ooze [Leg339],with clay [Leg339],biosiliceous rich nannofossil ooze  with clay ,,,,,5Y 5/1 (gray),,,,,,,,,,,,,,,,,biosiliceous rich  nannofossil ooze ,nannofossil ooze   with clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,13,H,4,A
346-U1426C-13H-5-A,0.0,53.0,107.97,108.5,biosiliceous rich,nannofossil ooze [Leg339],with clay [Leg339],biosiliceous rich nannofossil ooze  with clay ,,,,,5Y 5/1 (gray),,,,,,,,,,,,,,,,,biosiliceous rich  nannofossil ooze ,nannofossil ooze   with clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,13,H,5,A
346-U1426C-13H-5-A,53.0,110.0,108.5,109.07,,clay [Leg210],with biosilica [Leg339],clay  with biosilica ,,,,lamination,5Y 4/1 (dark gray),,,,,,,,,,,,,,,,,clay ,clay   with biosilica ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,13,H,5,A
346-U1426C-13H-5-A,110.0,130.0,109.07,109.27,biosiliceous rich,nannofossil ooze [Leg339],with clay [Leg339],biosiliceous rich nannofossil ooze  with clay ,,,,,5Y 5/1 (gray),,,,,,,,,,,,,,,,,biosiliceous rich  nannofossil ooze ,nannofossil ooze   with clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1426,C,13,H,5,A
