Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],LITHOLOGY,REFERENCE,PREFIX,COMPLETE NAME,LITHOLOGY [%],LITHIFICATION,COLOR,GRAVEL SIZE CLASTLITHOLOGY,GRAVEL SIZE CLASTSHAPE,GRAVEL SIZE CLASTROUNDNESS,VOLCANICLASTIC GRAINS,COMMENTS,PHENOCRYST ABUNDANCE,PHENOCRYST COMPOSITION,PHENOCRYST GRAIN SIZE (mm),GROUNDMASS GRAIN SIZE (mm),GROUNDMASS COLOUR,VESICLE ABUNDANCE,VESICLE SHAPE
323-U1342C-4H-1-A,323,U1342,C,4,4-1,H,1,A,58,68,26.78,26.88,clayey silt [S54],"Shepard, 1954",foraminifer and diatom-rich,foraminifer and diatom-rich clayey silt,100,soft,5GY 3/1,,,,,,,,,,,,
323-U1342C-4H-1-A,323,U1342,C,4,4-1,H,1,A,68,87,26.88,27.07,clay [S54] ,,foraminifer and diatom-rich,foraminifer and diatom-rich clay,100,soft,5Y 3/2,,,,,,,,,,,,
323-U1342C-4H-1-A,323,U1342,C,4,4-1,H,1,A,87,120,27.07,27.4,clayey silt [S54],"Shepard, 1954",foraminifer and diatom-rich,foraminifer and diatom-rich clayey silt,100,soft,5GY 3/1,,,,,,,,,,,,
323-U1342C-4H-1-A,323,U1342,C,4,4-1,H,1,A,120,148,27.4,27.68,clay [S54] ,,foraminifer and diatom-rich,foraminifer and diatom-rich clay,100,soft,5Y 3/2,,,,,,,,,,,,
323-U1342C-4H-1-A,323,U1342,C,4,4-1,H,1,A,148,150,27.68,27.7,clayey silt [S54],"Shepard, 1954",foraminifer and diatom-rich,foraminifer and diatom-rich clayey silt,100,soft,5GY 3/1,,,,,,,,,,,,
323-U1342C-4H-2-A,323,U1342,C,4,4-2,H,2,A,0,12,27.7,27.82,clayey silt [S54],"Shepard, 1954",foraminifer and diatom-rich,foraminifer and diatom-rich clayey silt,100,soft,5GY 3/1,,,,,,,,,,,,
323-U1342C-4H-2-A,323,U1342,C,4,4-2,H,2,A,12,26,27.82,27.96,clay [S54] ,,foraminifer and diatom-rich,foraminifer and diatom-rich clay,100,soft,5Y 3/2,,,,,,,,,,,,
323-U1342C-4H-2-A,323,U1342,C,4,4-2,H,2,A,23,150,27.93,29.2,diatom ooze,Leg 323,foraminifer-bearing,foraminifer-bearing diatom ooze,100,soft,5Y 4/3,,,,,,,,,,,,
323-U1342C-4H-2-A,323,U1342,C,4,4-2,H,2,A,26,69,27.96,28.39,clayey silt [S54],"Shepard, 1954",foraminifer and diatom-rich,foraminifer and diatom-rich clayey silt,100,soft,5GY 3/1,,,,,,,,,,,,
323-U1342C-4H-2-A,323,U1342,C,4,4-2,H,2,A,69,130,28.39,29,diatom ooze,Leg 323,foraminifer-bearing,foraminifer-bearing diatom ooze,100,soft,5Y 4/3,,,,,,,,,,,,
323-U1342C-4H-2-A,323,U1342,C,4,4-2,H,2,A,130,150,29,29.2,clayey silt [S54],"Shepard, 1954",foraminifer and diatom-rich,foraminifer and diatom-rich clayey silt,100,soft,5GY 3/1,,,,,,,,,,,,
323-U1342C-4H-3-A,323,U1342,C,4,4-3,H,3,A,0,23,29.2,29.43,clayey silt [S54],"Shepard, 1954",foraminifer and diatom-rich,foraminifer and diatom-rich clayey silt,100,soft,5GY 3/1,,,,,,,,,,,,
323-U1342C-4H-3-A,323,U1342,C,4,4-3,H,3,A,0,44,29.2,29.64,diatom ooze,Leg 323,foraminifer-bearing,foraminifer-bearing diatom ooze,100,soft,5Y 4/3,,,,,,,,,,,,
323-U1342C-4H-3-A,323,U1342,C,4,4-3,H,3,A,44,72,29.64,29.92,clayey silt [S54],"Shepard, 1954",foraminifer and diatom-rich,foraminifer and diatom-rich clayey silt,100,soft,5GY 3/1,,,,,,,,,,,,
323-U1342C-4H-3-A,323,U1342,C,4,4-3,H,3,A,72,87,29.92,30.07,clay [S54] ,,foraminifer and diatom-rich,foraminifer and diatom-rich clay,100,soft,5Y 3/2,,,,,,,,,,,,
323-U1342C-4H-3-A,323,U1342,C,4,4-3,H,3,A,87,102,30.07,30.22,diatom ooze,Leg 323,foraminifer-bearing,foraminifer-bearing diatom ooze,100,soft,5Y 4/3,,,,,,,,,,,,
323-U1342C-4H-3-A,323,U1342,C,4,4-3,H,3,A,102,144,30.22,30.64,clayey silt [S54],"Shepard, 1954",foraminifer and diatom-rich,foraminifer and diatom-rich clayey silt,100,soft,5GY 3/1,,,,,,,,,,,,
323-U1342C-4H-3-A,323,U1342,C,4,4-3,H,3,A,144,150,30.64,30.7,clay [S54] ,,foraminifer and diatom-rich,foraminifer and diatom-rich clay,100,soft,5Y 3/2,,,,,,,,,,,,
323-U1342C-4H-4-A,323,U1342,C,4,4-4,H,4,A,0,41,30.7,31.11,clay [S54] ,,foraminifer and diatom-rich,foraminifer and diatom-rich clay,100,soft,5Y 3/2,,,,,,,,,,,,
323-U1342C-4H-4-A,323,U1342,C,4,4-4,H,4,A,41,50,31.11,31.2,clayey silt [S54],"Shepard, 1954",foraminifer and diatom-rich,foraminifer and diatom-rich clayey silt,100,soft,5GY 3/1,,,,,,,,,,,,
323-U1342C-4H-4-A,323,U1342,C,4,4-4,H,4,A,50,58,31.2,31.28,clay [S54] ,,foraminifer and diatom-rich,foraminifer and diatom-rich clay,100,soft,5Y 3/2,,,,,,,,,,,,
323-U1342C-4H-4-A,323,U1342,C,4,4-4,H,4,A,58,99,31.28,31.69,clayey silt [S54],"Shepard, 1954",foraminifer and diatom-rich,foraminifer and diatom-rich clayey silt,100,soft,5GY 3/1,,,,,,,,,,,,
323-U1342C-4H-4-A,323,U1342,C,4,4-4,H,4,A,99,150,31.69,32.2,clay [S54] ,,foraminifer and diatom-rich,foraminifer and diatom-rich clay,100,soft,5Y 3/2,,,,,,,,,,,,
323-U1342C-4H-5-A,323,U1342,C,4,4-5,H,5,A,0,90,32.2,33.1,diatom ooze,Leg 323,foraminifer-bearing,foraminifer-bearing diatom ooze,100,soft,5Y 4/3,,,,,,,,,,,,
323-U1342C-4H-5-A,323,U1342,C,4,4-5,H,5,A,90,150,33.1,33.7,clayey silt [S54],"Shepard, 1954",foraminifer and diatom-rich,foraminifer and diatom-rich clayey silt,100,soft,5GY 3/1,,,,,,,,,,,,
323-U1342C-4H-6-A,323,U1342,C,4,4-6,H,6,A,0,33,33.7,34.03,clayey silt [S54],"Shepard, 1954",foraminifer and diatom-rich,foraminifer and diatom-rich clayey silt,100,soft,5GY 3/1,,,,,,,,,,,,
323-U1342C-4H-6-A,323,U1342,C,4,4-6,H,6,A,33,41,34.03,34.11,clay [S54] ,,foraminifer and diatom-rich,foraminifer and diatom-rich clay,100,soft,5Y 3/2,,,,,,,,,,,,
323-U1342C-4H-6-A,323,U1342,C,4,4-6,H,6,A,41,50,34.11,34.2,clayey silt [S54],"Shepard, 1954",foraminifer and diatom-rich,foraminifer and diatom-rich clayey silt,100,soft,5GY 3/1,,,,,,,,,,,,
323-U1342C-4H-6-A,323,U1342,C,4,4-6,H,6,A,50,62,34.2,34.32,clay [S54] ,,foraminifer and diatom-rich,foraminifer and diatom-rich clay,100,soft,5Y 3/2,,,,,,,,,,,,
323-U1342C-4H-6-A,323,U1342,C,4,4-6,H,6,A,62,80,34.32,34.5,clayey silt [S54],"Shepard, 1954",foraminifer and diatom-rich,foraminifer and diatom-rich clayey silt,100,soft,5GY 3/1,,,,,,,,,,,,
323-U1342C-4H-6-A,323,U1342,C,4,4-6,H,6,A,80,118,34.5,34.88,clay [S54] ,,foraminifer and diatom-rich,foraminifer and diatom-rich clay,100,soft,5Y 3/2,,,,,,,,,,,,
323-U1342C-4H-6-A,323,U1342,C,4,4-6,H,6,A,118,150,34.88,35.2,clayey silt [S54],"Shepard, 1954",foraminifer and diatom-rich,foraminifer and diatom-rich clayey silt,100,soft,5GY 3/1,,,,,,,,,,,,
323-U1342C-4H-7-A,323,U1342,C,4,4-7,H,7,A,0,16,35.2,35.36,clayey silt [S54],"Shepard, 1954",foraminifer and diatom-rich,foraminifer and diatom-rich clayey silt,100,soft,5GY 3/1,,,,,,,,,,,,
323-U1342C-4H-7-A,323,U1342,C,4,4-7,H,7,A,16,23,35.36,35.43,clay [S54] ,,foraminifer and diatom-rich,foraminifer and diatom-rich clay,100,soft,5Y 3/2,,,,,,,,,,,,
323-U1342C-4H-7-A,323,U1342,C,4,4-7,H,7,A,23,55,35.43,35.75,clayey silt [S54],"Shepard, 1954",foraminifer and diatom-rich,foraminifer and diatom-rich clayey silt,100,soft,5GY 3/1,,,,,,,,,,,,
323-U1342C-4H-CC-A,323,U1342,C,4,4-CC,H,CC,A,0,15,35.75,35.9,clayey silt [S54],"Shepard, 1954",foraminifer and diatom-rich,foraminifer and diatom-rich clayey silt,100,soft,5GY 3/1,,,,,,,,,,,,
323-U1342C-5H-1-A,323,U1342,C,5,5-1,H,1,A,0,89,35.7,36.59,silty sand [S54],"Shepard, 1954",diatom-rich,diatom-rich silty sand,100,soft,5Y 3/2,,,,,,,,,,,,
323-U1342C-5H-1-A,323,U1342,C,5,5-1,H,1,A,89,150,36.59,37.2,silty clay [S54],"Shepard, 1954",diatom-bearing,diatom-bearing silty clay,100,soft,10Y 3/2,,,,,,,,,,,,
323-U1342C-5H-2-A,323,U1342,C,5,5-2,H,2,A,0,17,37.2,37.37,silty clay [S54],"Shepard, 1954",diatom-bearing,diatom-bearing silty clay,100,soft,10Y 3/2,,,,,,,,,,,,
323-U1342C-5H-2-A,323,U1342,C,5,5-2,H,2,A,17,37,37.37,37.57,sand [S54],,sponge spicule-bearing diatom-rich,sponge spicule-bearing diatom-rich sand,100,soft,5Y 4/2,,,,,,,,,,,,
323-U1342C-5H-2-A,323,U1342,C,5,5-2,H,2,A,37,113,37.57,38.33,sand [S54],,diatom-bearing,diatom-bearing sand,100,soft,5Y 3/2,,,,,,,,,,,,
323-U1342C-5H-2-A,323,U1342,C,5,5-2,H,2,A,113,150,38.33,38.7,sand [S54],,diatom-bearing,diatom-bearing sand,100,soft,5Y 3/2,,,,,,,,,,,,
323-U1342C-5H-3-A,323,U1342,C,5,5-3,H,3,A,0,150,38.7,40.2,sand [S54],,diatom-bearing,diatom-bearing sand,100,soft,5Y 3/2,,,,,,,,,,,,
323-U1342C-5H-4-A,323,U1342,C,5,5-4,H,4,A,0,150,40.2,41.7,sand [S54],,diatom-bearing,diatom-bearing sand,100,soft,5Y 3/2,,,,,,,,,,,,
323-U1342C-5H-5-A,323,U1342,C,5,5-5,H,5,A,0,150,41.7,43.2,sand [S54],,diatom-bearing,diatom-bearing sand,100,soft,5Y 3/2,,,,,,,,,,,,
323-U1342C-5H-6-A,323,U1342,C,5,5-6,H,6,A,0,80,43.2,44,sand [S54],,diatom-bearing,diatom-bearing sand,100,soft,5Y 3/2,,,,,,,,,,,,
323-U1342C-5H-6-A,323,U1342,C,5,5-6,H,6,A,80,135,44,44.55,silty clay [S54],"Shepard, 1954",diatom-bearing,diatom-bearing silty clay,100,soft,10Y 3/2,,,,,,,,,,,,
323-U1342C-5H-6-A,323,U1342,C,5,5-6,H,6,A,135,150,44.55,44.7,sand [S54],,diatom-bearing,diatom-bearing sand,100,soft,5Y 3/2,,,,,,,,,,,,
323-U1342C-5H-7-A,323,U1342,C,5,5-7,H,7,A,0,62,44.7,45.32,sand [S54],,diatom-bearing,diatom-bearing sand,100,soft,5Y 3/2,,,,,,,,,,,,
323-U1342C-5H-CC-A,323,U1342,C,5,5-CC,H,CC,A,0,36,45.32,45.68,sand [S54],,diatom-bearing,diatom-bearing sand,100,soft,5Y 3/2,,,,,,,,,,,,
323-U1342C-6H-CC-A,323,U1342,C,6,6-CC,H,CC,A,0,16,45.2,45.36,sandy silt [S54],"Shepard, 1954",diatom-rich,diatom-rich sandy silt,,,,,,,,,,,,,,,
