Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],MAJ Lith. Prefix,MAJ Lith. Principal name,MAJ Lith. Suffix,MAJ Lith. prefix + name,MAJ Lith. prefix+name+suffix,MAJ Lith. name+suffix,MAJ Lith. abundance [%],MAJ Lith. color,MAJ Lith. ave. grain size ,MAJ Lith. ave. grain size rank,MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,MIN Lith. Prefix,MIN Lith. Principal name,MIN Lith. Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. abundance [%],MIN Lith. color,MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,"Layer, boundary, lamination, grading",Layer or bedding thickness,Clasts abundance,Diagenetic constituent,Diagenetic structure,Bioturbation intensity,Bioturbation intensity rank,Macrofossil abundance name,Deformational structures,General interval comment,MAJ Lith. Prefix abundance Plot [%],MAJ Lith. Principal name abundance Plot [%],File data
339-U1386A-8H-3-A,339,U1386,A,8,8-3,H,3,A,129,150,65.1,65.31,nannofossil [Leg339],mud [Leg339],,nannofossil   mud ,nannofossil  mud ,mud ,100,5y 4/1 (dark gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,massive [BJ84],,,,,sparse_339 [DB91],2,,,,100,100,
339-U1386A-8H-4-A,339,U1386,A,8,8-4,H,4,A,0,150,65.34,66.84,nannofossil [Leg339],mud [Leg339],,nannofossil   mud ,nannofossil  mud ,mud ,100,5y 4/1 (dark gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,massive [BJ84],,,,,sparse_339 [DB91],2,rare [A48],,"Shell fragments at 86, 94 and 98 cm; black sand-filled burrow at 75-76, 87-90 and 96 cm",100,100,
339-U1386A-8H-5-A,339,U1386,A,8,8-5,H,5,A,0,150,66.87,68.37,nannofossil [Leg339],mud [Leg339],,nannofossil   mud ,nannofossil  mud ,mud ,100,5y 4/1 (dark gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,massive [BJ84],,,,,sparse_339 [DB91],2,,,"pyrite at 32 and 39 cm; lighter bed, color contact at 72-74 cm; fine sand discontinuous layer at 89-90 cm; slightly coarser patch (discontinuous)  -> burrow ?; vertical burrow (?); vertical burrow (?), slightly coarser filled at 106-112 cm; sand-filled burrows at 129-130 cm",100,100,
339-U1386A-8H-6-A,339,U1386,A,8,8-6,H,6,A,0,130,68.4,69.7,nannofossil [Leg339],mud [Leg339],,nannofossil   mud ,nannofossil  mud ,mud ,100,5y 4/1 (dark gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,massive [BJ84],,,,,sparse_339 [DB91],2,rare [A48],,Vertical burrows at 28-27 cm; shell fragments at 62 cm,100,100,
339-U1386A-8H-7-A,339,U1386,A,8,8-7,H,7,A,0,71,69.7,70.41,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,5y 4/1 (dark gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,massive [BJ84],,,,,sparse_339 [DB91],2,rare [A48],,"Shell fragments at 63 cm; sub-horizontal cracks at 8-61 cm, a little bit more silt",100,100,
339-U1386A-8H-CC-A,339,U1386,A,8,8-CC,H,CC,A,0,25,70.42,70.67,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,5y 4/1 (dark gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,massive [BJ84],,,,,sparse_339 [DB91],2,rare [A48],,Coarser particles-filled burrow (??) at 17-18 cm,100,100,
339-U1386A-9H-1-A,339,U1386,A,9,9-1,H,1,A,0,129,70.3,71.59,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,5y 4/1 (dark gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,bioturbated boundary or contact,,,,,,sparse_339 [DB91],2,rare [A48],,Shell fragments at 8 and 105 cm; sand-filled burrows at 58 and 63 cm,100,100,
339-U1386A-9H-1-A,339,U1386,A,9,9-1,H,1,A,129,150,71.59,71.8,calcareous [Leg339],silty sand [Leg339],,calcareous   silty sand ,calcareous  silty sand ,silty sand ,100,5y 4/1 (dark gray),very fine sand [W22_2],3,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,sparse_339 [DB91],2,rare [A48],,Shell fragments,100,100,
339-U1386A-9H-2-A,339,U1386,A,9,9-2,H,2,A,0,2,71.8,71.82,calcareous [Leg339],silty sand [Leg339],,calcareous   silty sand ,calcareous  silty sand ,silty sand ,100,5y 4/1 (dark gray),very fine sand [W22_2],3,medium sand [W22_2],5,,,,,,,,,,,,,100,sharp contact,,,,,,sparse_339 [DB91],2,rare [A48],,Shell fragments,100,100,
339-U1386A-9H-2-A,339,U1386,A,9,9-2,H,2,A,2,11,71.82,71.91,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,5y 4/1 (dark gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,bioturbated boundary or contact,,,,,,sparse_339 [DB91],2,rare [A48],,,100,100,
339-U1386A-9H-2-A,339,U1386,A,9,9-2,H,2,A,11,150,71.91,73.3,nannofossil [Leg339],mud [Leg339],,nannofossil   mud ,nannofossil  mud ,mud ,100,5y 4/1 (dark gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,sparse_339 [DB91],2,rare [A48],,Shell fragments at 102 cm; sand-filled burrow at 34 and 83-84 cm,100,100,
339-U1386A-9H-3-A,339,U1386,A,9,9-3,H,3,A,0,150,73.3,74.8,nannofossil [Leg339],mud [Leg339],,nannofossil   mud ,nannofossil  mud ,mud ,100,5y 4/1 (dark gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,sparse_339 [DB91],2,,,Pyrite at 2.5 and 88 cm,100,100,
339-U1386A-9H-4-A,339,U1386,A,9,9-4,H,4,A,0,27,74.82,75.09,nannofossil [Leg339],mud [Leg339],,nannofossil   mud ,nannofossil  mud ,mud ,100,5y 4/1 (dark gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,massive [BJ84],,,,,sparse_339 [DB91],2,,,,100,100,
339-U1386A-9H-4-A,339,U1386,A,9,9-4,H,4,A,27,60,75.09,75.42,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,5y 4/1 (dark gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,bioturbated boundary or contact,,,,,,sparse_339 [DB91],2,rare [A48],,"Mottled, shell fragment",100,100,
339-U1386A-9H-4-A,339,U1386,A,9,9-4,H,4,A,60,151,75.42,76.33,calcareous [Leg339],silty sand [Leg339],,calcareous   silty sand ,calcareous  silty sand ,silty sand ,100,5y 4/1 (dark gray),very fine sand [W22_2],3,medium sand [W22_2],5,,,,,,,,,,,,,100,sharp contact,,,,,,sparse_339 [DB91],2,rare [A48],,"Mottled; echinoderm spine fragment at 138 cm; shell fragments; cracks at 88, 107, 123, 130 and 145 cm",100,100,
339-U1386A-9H-4-A,339,U1386,A,9,9-4,H,4,A,151,153,76.33,76.35,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,5y 4/1 (dark gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,sparse_339 [DB91],2,,,,100,100,
339-U1386A-9H-5-A,339,U1386,A,9,9-5,H,5,A,0,6,76.35,76.41,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,5y 4/1 (dark gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,sparse_339 [DB91],2,,,,100,100,
339-U1386A-9H-5-A,339,U1386,A,9,9-5,H,5,A,6,110,76.41,77.45,nannofossil [Leg339],mud [Leg339],,nannofossil   mud ,nannofossil  mud ,mud ,100,5y 4/1 (dark gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,sparse_339 [DB91],2,rare [A48],,"Shell fragments at 41, 56 and 102 cm; sand-filled large burrows at 18-22 cm",100,100,
339-U1386A-9H-5-A,339,U1386,A,9,9-5,H,5,A,110,135,77.45,77.7,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,5y 4/1 (dark gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,sparse_339 [DB91],2,,,Sand-filled burrows,100,100,
339-U1386A-9H-5-A,339,U1386,A,9,9-5,H,5,A,135,152,77.7,77.87,nannofossil [Leg339],mud [Leg339],,nannofossil   mud ,nannofossil  mud ,mud ,100,5y 4/1 (dark gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,massive [BJ84],,,,,sparse_339 [DB91],2,,,,100,100,
339-U1386A-9H-6-A,339,U1386,A,9,9-6,H,6,A,0,150,77.87,79.37,nannofossil [Leg339],mud [Leg339],,nannofossil   mud ,nannofossil  mud ,mud ,100,5y 4/1 (dark gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,massive [BJ84],,,,,sparse_339 [DB91],2,rare [A48],,Silt- and sand-filled burrows; greenish lamina (color band) at 71-73 cm; cold branch coral fragment at 122 cm,100,100,
339-U1386A-9H-7-A,339,U1386,A,9,9-7,H,7,A,0,54,79.37,79.91,nannofossil [Leg339],mud [Leg339],,nannofossil   mud ,nannofossil  mud ,mud ,100,5y 4/1 (dark gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,massive [BJ84],,,,,sparse_339 [DB91],2,rare [A48],,"Vertical burrow at 10-19 cm, shell-filled at the bottom",100,100,
339-U1386A-9H-CC-A,339,U1386,A,9,9-CC,H,CC,A,0,21,79.91,80.12,nannofossil [Leg339],mud [Leg339],,nannofossil   mud ,nannofossil  mud ,mud ,100,5y 4/1 (dark gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,massive [BJ84],,,,,sparse_339 [DB91],2,,,,100,100,
339-U1386A-10H-1-A,339,U1386,A,10,10-1,H,1,A,0,150,79.8,81.3,nannofossil [Leg339],mud [Leg339],,nannofossil   mud ,nannofossil  mud ,mud ,100,5Y 4/1 (dark gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,sparse_339 [DB91],2,,,"crack at 12 cm; vertical burrows at 102-107, 107-110 and 111-112 cm",100,100,
339-U1386A-10H-2-A,339,U1386,A,10,10-2,H,2,A,0,34,81.31,81.65,nannofossil [Leg339],mud [Leg339],,nannofossil   mud ,nannofossil  mud ,mud ,100,5Y 4/1 (dark gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,sparse_339 [DB91],2,,,"crack at 12 cm; vertical burrows at 102-107, 107-110 and 111-112 cm",100,100,
339-U1386A-10H-2-A,339,U1386,A,10,10-2,H,2,A,34,93,81.65,82.24,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,5Y 4/1 (dark gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,bioturbated boundary or contact,,,,,,sparse_339 [DB91],2,rare [A48],,Large sand- and shell fragment-filled burrows.,100,100,
339-U1386A-10H-2-A,339,U1386,A,10,10-2,H,2,A,93,139,82.24,82.7,,silty sand [Leg339],with biogenic carbonate [Leg339],silty sand ,silty sand  with biogenic carbonate ,silty sand   with biogenic carbonate ,100,5Y 4/1 (dark gray),very fine sand [W22_2],3,medium sand [W22_2],5,,,,,,,,,,,,,100,bioturbated boundary or contact,,,,,,sparse_339 [DB91],2,rare [A48],,,100,100,
339-U1386A-10H-2-A,339,U1386,A,10,10-2,H,2,A,139,151,82.7,82.82,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,5Y 4/1 (dark gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,sparse_339 [DB91],2,,,,100,100,
339-U1386A-10H-3-A,339,U1386,A,10,10-3,H,3,A,0,26,82.82,83.08,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,5Y 4/1 (dark gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,sparse_339 [DB91],2,,,,100,100,
339-U1386A-10H-3-A,339,U1386,A,10,10-3,H,3,A,26,150,83.08,84.32,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,5Y 4/1 (dark gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,sparse_339 [DB91],2,rare [A48],,Large sand- and shell fragment-filled burrows.,100,100,
339-U1386A-10H-4-A,339,U1386,A,10,10-4,H,4,A,0,18,84.32,84.5,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,5Y 4/1 (dark gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,sparse_339 [DB91],2,rare [A48],,Large sand- and shell fragment-filled burrows.,100,100,
339-U1386A-10H-4-A,339,U1386,A,10,10-4,H,4,A,18,36,84.5,84.68,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,5Y 4/1 (dark gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,sharp contact,,,,,,sparse_339 [DB91],2,,,,100,100,
339-U1386A-10H-4-A,339,U1386,A,10,10-4,H,4,A,36,45,84.68,84.77,,silty sand [Leg339],with biogenic carbonate [Leg339],silty sand ,silty sand  with biogenic carbonate ,silty sand   with biogenic carbonate ,100,5Y 4/1 (dark gray),very fine sand [W22_2],3,medium sand [W22_2],5,,,,,,,,,,,,,100,bioturbated boundary or contact,,,,,,sparse_339 [DB91],2,,,,100,100,
339-U1386A-10H-4-A,339,U1386,A,10,10-4,H,4,A,45,54,84.77,84.86,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,5Y 4/1 (dark gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,sparse_339 [DB91],2,,,,100,100,
339-U1386A-10H-4-A,339,U1386,A,10,10-4,H,4,A,54,153,84.86,85.85,nannofossil [Leg339],mud [Leg339],,nannofossil   mud ,nannofossil  mud ,mud ,100,5Y 4/1 (dark gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,sparse_339 [DB91],2,rare [A48],,Shell fragments.,100,100,
339-U1386A-10H-5-A,339,U1386,A,10,10-5,H,5,A,0,124,85.85,87.09,nannofossil [Leg339],mud [Leg339],,nannofossil   mud ,nannofossil  mud ,mud ,100,5Y 4/1 (dark gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,bioturbated boundary or contact,,,,,,sparse_339 [DB91],2,rare [A48],,Shell fragments.,100,100,
339-U1386A-10H-5-A,339,U1386,A,10,10-5,H,5,A,124,129,87.09,87.14,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,5Y 4/1 (dark gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,sharp contact,,,,,,sparse_339 [DB91],2,,,,100,100,
339-U1386A-10H-5-A,339,U1386,A,10,10-5,H,5,A,129,155,87.14,87.4,nannofossil [Leg339],mud [Leg339],,nannofossil   mud ,nannofossil  mud ,mud ,100,5Y 4/1 (dark gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,sparse_339 [DB91],2,rare [A48],,Shell fragments.,100,100,
339-U1386A-10H-6-A,339,U1386,A,10,10-6,H,6,A,0,3,87.4,87.43,nannofossil [Leg339],mud [Leg339],,nannofossil   mud ,nannofossil  mud ,mud ,100,5Y 4/1 (dark gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,bioturbated boundary or contact,,,,,,sparse_339 [DB91],2,rare [A48],,Shell fragments.,100,100,
339-U1386A-10H-6-A,339,U1386,A,10,10-6,H,6,A,3,6,87.43,87.46,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,5Y 4/1 (dark gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,sharp contact,,,,,,sparse_339 [DB91],2,,,,100,100,
339-U1386A-10H-6-A,339,U1386,A,10,10-6,H,6,A,6,158,87.46,88.98,nannofossil [Leg339],mud [Leg339],,nannofossil   mud ,nannofossil  mud ,mud ,100,5Y 4/1 (dark gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,sparse_339 [DB91],2,rare [A48],,"Shell fragments, including in burrow-fills.",100,100,
339-U1386A-10H-7-A,339,U1386,A,10,10-7,H,7,A,0,25,88.98,89.23,nannofossil [Leg339],mud [Leg339],,nannofossil   mud ,nannofossil  mud ,mud ,100,5Y 4/1 (dark gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,bioturbated boundary or contact,,,,,,sparse_339 [DB91],2,rare [A48],,"Shell fragments, including in burrow-fills.",100,100,
339-U1386A-10H-7-A,339,U1386,A,10,10-7,H,7,A,25,51,89.23,89.49,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,5Y 4/1 (dark gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,bioturbated boundary or contact,,,,,,sparse_339 [DB91],2,common [A48],,Shell fragments.,100,100,
339-U1386A-10H-7-A,339,U1386,A,10,10-7,H,7,A,51,77,89.49,89.75,nannofossil [Leg339],mud [Leg339],,nannofossil   mud ,nannofossil  mud ,mud ,100,5Y 4/1 (dark gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,sparse_339 [DB91],2,rare [A48],,Shell fragments.,100,100,
339-U1386A-10H-CC-A,339,U1386,A,10,10-CC,H,CC,A,0,53,89.75,90.28,nannofossil [Leg339],mud [Leg339],,nannofossil   mud ,nannofossil  mud ,mud ,100,5Y 4/1 (dark gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,sparse_339 [DB91],2,rare [A48],,Shell fragments.,100,100,
339-U1386A-11H-1-A,339,U1386,A,11,11-1,H,1,A,0,3,89.3,89.33,nannofossil [Leg339],mud [Leg339],,nannofossil   mud ,nannofossil  mud ,mud ,100,5Y 4/1 (dark gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,contact not recovered,,,,,,sparse_339 [DB91],2,rare [A48],,Shell fragments.,100,100,
339-U1386A-11H-1-A,339,U1386,A,11,11-1,H,1,A,3,72,89.33,90.02,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,5Y 4/1 (dark gray),clay [W22_1],1,clay [W22_1],1,,,,,,,,,,,,,100,,,,,,,sparse_339 [DB91],2,present [A48],,Shell fragments.,100,100,
339-U1386A-11H-2-A,339,U1386,A,11,11-2,H,2,A,0,12,90.01,90.13,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,5Y 4/1 (dark gray),clay [W22_1],1,clay [W22_1],1,,,,,,,,,,,,,100,gradational contact,,,,,,sparse_339 [DB91],2,present [A48],,Shell fragments.,100,100,
339-U1386A-11H-2-A,339,U1386,A,11,11-2,H,2,A,12,89,90.13,90.9,nannofossil [Leg339],mud [Leg339],,nannofossil   mud ,nannofossil  mud ,mud ,100,5Y 4/1 (dark gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,sparse_339 [DB91],2,rare [A48],,Shell fragments.,100,100,
339-U1386A-11H-3-A,339,U1386,A,11,11-3,H,3,A,0,70,90.89,91.59,nannofossil [Leg339],mud [Leg339],,nannofossil   mud ,nannofossil  mud ,mud ,100,5Y 4/1 (dark gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,sparse_339 [DB91],2,rare [A48],,Shell fragments.,100,100,
339-U1386A-11H-3-A,339,U1386,A,11,11-3,H,3,A,70,105,91.59,91.94,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,5Y 4/1 (dark gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,bioturbated boundary or contact,,,,,,sparse_339 [DB91],2,,,,100,100,
339-U1386A-11H-3-A,339,U1386,A,11,11-3,H,3,A,105,108,91.94,91.97,nannofossil [Leg339],mud [Leg339],,nannofossil   mud ,nannofossil  mud ,mud ,100,5Y 4/1 (dark gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,sparse_339 [DB91],2,rare [A48],,Shell fragments,100,100,
339-U1386A-11H-4-A,339,U1386,A,11,11-4,H,4,A,0,126,91.96,93.22,nannofossil [Leg339],mud [Leg339],,nannofossil   mud ,nannofossil  mud ,mud ,100,5Y 4/1 (dark gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,sparse_339 [DB91],2,rare [A48],,Otolith at 13 cm.,100,100,
339-U1386A-11H-5-A,339,U1386,A,11,11-5,H,5,A,0,123,93.23,94.46,nannofossil [Leg339],mud [Leg339],,nannofossil   mud ,nannofossil  mud ,mud ,100,5Y 4/1 (dark gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,sparse_339 [DB91],2,rare [A48],,Shell fragments,100,100,
339-U1386A-11H-5-A,339,U1386,A,11,11-5,H,5,A,123,150,94.46,94.73,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,5Y 4/1 (dark gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,sparse_339 [DB91],2,rare [A48],,Shell fragments.,100,100,
339-U1386A-11H-6-A,339,U1386,A,11,11-6,H,6,A,0,54,94.73,95.27,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,5Y 4/1 (dark gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,sparse_339 [DB91],2,rare [A48],,Shell fragments.,100,100,
339-U1386A-11H-6-A,339,U1386,A,11,11-6,H,6,A,54,150,95.27,96.23,nannofossil [Leg339],mud [Leg339],,nannofossil   mud ,nannofossil  mud ,mud ,100,5Y 4/1 (dark gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,sparse_339 [DB91],2,rare [A48],,Gastropod shell at 58 cm.  Shell fragments also present.,100,100,
339-U1386A-11H-7-A,339,U1386,A,11,11-7,H,7,A,0,78,96.23,97.01,nannofossil [Leg339],mud [Leg339],,nannofossil   mud ,nannofossil  mud ,mud ,100,5Y 4/1 (dark gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,sparse_339 [DB91],2,rare [A48],,Shell fragments,100,100,
339-U1386A-11H-CC-A,339,U1386,A,11,11-CC,H,CC,A,0,18,97,97.18,nannofossil [Leg339],mud [Leg339],,nannofossil   mud ,nannofossil  mud ,mud ,100,5Y 4/1 (dark gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,contact not recovered,,,,,,sparse_339 [DB91],2,rare [A48],,Shell fragments,100,100,
339-U1386A-12H-1-A,339,U1386,A,12,12-1,H,1,A,0,16,98.8,98.96,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,5Y 4/1 (dark gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,bioturbated boundary or contact,,,,,,sparse_339 [DB91],2,present [A48],,Shell fragment.,100,100,
339-U1386A-12H-1-A,339,U1386,A,12,12-1,H,1,A,16,53,98.96,99.33,nannofossil [Leg339],mud [Leg339],,nannofossil   mud ,nannofossil  mud ,mud ,100,5Y 4/1 (dark gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,sparse_339 [DB91],2,,,,100,100,
339-U1386A-12H-1-A,339,U1386,A,12,12-1,H,1,A,53,84,99.33,99.64,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,5Y 4/1 (dark gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,bioturbated boundary or contact,,,,,,sparse_339 [DB91],2,rare [A48],,Shell fragments,100,100,
339-U1386A-12H-1-A,339,U1386,A,12,12-1,H,1,A,84,150,99.64,100.3,nannofossil [Leg339],mud [Leg339],,nannofossil   mud ,nannofossil  mud ,mud ,100,5Y 4/1 (dark gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,sparse_339 [DB91],2,rare [A48],,Shell fragments,100,100,
339-U1386A-12H-2-A,339,U1386,A,12,12-2,H,2,A,0,10,100.3,100.4,nannofossil [Leg339],mud [Leg339],,nannofossil   mud ,nannofossil  mud ,mud ,100,5Y 4/1 (dark gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,sparse_339 [DB91],2,rare [A48],,Shell fragments,100,100,
339-U1386A-12H-2-A,339,U1386,A,12,12-2,H,2,A,10,14,100.4,100.44,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,5Y 4/1 (dark gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,bioturbated boundary or contact,,,,,,sparse_339 [DB91],2,,,,100,100,
339-U1386A-12H-2-A,339,U1386,A,12,12-2,H,2,A,14,23,100.44,100.53,,silty sand [Leg339],with biogenic carbonate [Leg339],silty sand ,silty sand  with biogenic carbonate ,silty sand   with biogenic carbonate ,100,5Y 4/1 (dark gray),very fine sand [W22_2],3,medium sand [W22_2],5,,,,,,,,,,,,,100,sharp contact,,,,,,sparse_339 [DB91],2,,,,100,100,
339-U1386A-12H-2-A,339,U1386,A,12,12-2,H,2,A,23,27,100.53,100.57,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,5Y 4/1 (dark gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,bioturbated boundary or contact,,,,,,sparse_339 [DB91],2,,,,100,100,
339-U1386A-12H-2-A,339,U1386,A,12,12-2,H,2,A,27,30,100.57,100.6,,silty sand [Leg339],with biogenic carbonate [Leg339],silty sand ,silty sand  with biogenic carbonate ,silty sand   with biogenic carbonate ,100,5Y 4/1 (dark gray),very fine sand [W22_2],3,medium sand [W22_2],5,,,,,,,,,,,,,100,bioturbated boundary or contact,,,,,,sparse_339 [DB91],2,,,,100,100,
339-U1386A-12H-2-A,339,U1386,A,12,12-2,H,2,A,30,33,100.6,100.63,calcareous [Leg339],silty mud [Leg339],,calcareous   silty mud ,calcareous  silty mud ,silty mud ,100,5Y 4/1 (dark gray),clay [W22_1],1,medium sand [W22_2],5,,,,,,,,,,,,,100,bioturbated boundary or contact,,,,,,sparse_339 [DB91],2,,,,100,100,
