Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithologic unit (preliminary),Sample domain number (if >1 domain),Sample domain name (if >1 domain),Domain relative abundance [%],Lithology Prefix,Lithology Principal Name,Lithology Suffix,Lithology prefix+name [read only],Lithology prefix+name+suffix [read only],Lithology name+suffix [read only],Lithology  abundance [%],Lithology color,Lithology lithification,Lithology ave. grain size class,Lithology ave. grain size rank [read only],Lithology max. grain size class,Lithology max. grain size rank [read only],General interval comment,Bottom contact or boundary geometry,Bottom contact or boundary definition,Bottom contact or boundary attitude,Layer or bedding thickness,Sorting,Grading,Sedimentary structure,Bioturbation intensity,Bioturbation intensity rank [read only],Diagenetic structure,Macrofossil,Macrofossil abundance name,Clasts (>2 mm) DOMINANT,Clasts (>2 mm) 2ND ORDER,Clasts (>2 mm) 3ND ORDER,Lithic clasts (>2 mm) DOMINANT,DOMINANT lithic roundness,Lithic clasts (>2 mm) 2ND ORDER,2ND lithic roundness,Lithic clasts (>2 mm) 3RD ORDER,3RD lithic roundness,Vitric clasts (>2 mm) DOMINANT,DOMINANT vitric roundness,Vitric clasts (>2 mm) 2ND ORDER,2ND vitric roundness,Vitric clasts (>2 mm) 3RD ORDER,3RD vitric roundness,Crystals (>2 mm) DOMINANT,DOMINANT crystal roundness,Crystals (>2 mm) 2ND ORDER,2ND crystal roundness,Crystals (>2 mm) 3RD ORDER,3RD crystal roundness,Clast comments,"Matrix, fines (<2 mm) DOMINANT","Matrix, fines (<2 mm) 2ND ORDER","Matrix, fines (<2 mm) 3ND ORDER",Matrix sorting,Matrix comments,File Data,Shore File Links,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix
350-U1437B-4H-1-A,350,U1437,B,4,4-1,H,1,A,62.0,77.0,24.82,24.97,I,,,,evolved,ash [2014],with mud [2014],evolved ash,evolved ash with mud,ash with mud,,,,silt [W22_1],2.0,,,,irregular,sharp,,,,,,moderate [DB86],2.0,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,,,,
350-U1437B-4H-1-A,350,U1437,B,4,4-1,H,1,A,77.0,150.0,24.97,25.7,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,,,,,,,,,,,foraminifera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-4H-2-A,350,U1437,B,4,4-2,H,2,A,0.0,18.0,25.7,25.88,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,planar,diffuse,,,,,,,,,foraminifera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-4H-2-A,350,U1437,B,4,4-2,H,2,A,18.0,29.0,25.88,25.99,I,,,,evolved,ash [2014],,evolved ash,evolved ash,ash,,,,very fine sand [W22_2],3.0,very fine sand [W22_2],3.0,,curviplanar,sharp,,,,,,,,,foraminifera,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],crystal matrix [2014],,,,,,,,
350-U1437B-4H-2-A,350,U1437,B,4,4-2,H,2,A,29.0,131.0,25.99,27.01,I,,,,tuffaceous,mud [2014],with lapilli [2014],tuffaceous mud,tuffaceous mud with lapilli,mud with lapilli,,,,,,,,,irregular,bioturbated,,,,,,,,,foraminifera,,,,,,,,,,,,,,,,,,,,,,,isolated oxide crystals,,,,,isolated oxide crystals,,,,,
350-U1437B-4H-2-A,350,U1437,B,4,4-2,H,2,A,131.0,143.0,27.01,27.13,I,,,,evolved,ash [2014],,evolved ash,evolved ash,ash,,,,,,,,,planar,sharp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],crystal matrix [2014],,,,,,,,
350-U1437B-4H-2-A,350,U1437,B,4,4-2,H,2,A,143.0,145.0,27.13,27.15,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,,,,,,,,,,,foraminifera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-4H-3-A,350,U1437,B,4,4-3,H,3,A,0.0,61.0,27.2,27.81,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,,,,,,,,,,,foraminifera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-4H-3-A,350,U1437,B,4,4-3,H,3,A,61.0,74.0,27.81,27.94,I,,,,evolved,ash [2014],with mud [2014],evolved ash,evolved ash with mud,ash with mud,,,,medium sand [W22_2],5.0,,,,planar,sharp,,,,normally graded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],crystal matrix [2014],,,,,,,,
350-U1437B-4H-3-A,350,U1437,B,4,4-3,H,3,A,74.0,119.0,27.94,28.39,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,,,,,,,,,,,foraminifera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-4H-3-A,350,U1437,B,4,4-3,H,3,A,119.0,132.0,28.39,28.52,I,,,,evolved,ash [2014],with mud [2014],evolved ash,evolved ash with mud,ash with mud,,,,fine sand [W22_2],4.0,,,,planar,gradational,,,,,,slight [DB86],1.0,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,,,,
350-U1437B-4H-3-A,350,U1437,B,4,4-3,H,3,A,132.0,137.0,28.52,28.57,I,,,,evolved,ash [2014],,evolved ash,evolved ash,ash,,,,medium sand [W22_2],5.0,,,,irregular,bioturbated,,,,,,moderate [DB86],2.0,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,,,,
350-U1437B-4H-3-A,350,U1437,B,4,4-3,H,3,A,137.0,150.0,28.57,28.7,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,,,,,,,,,,,foraminifera,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,,,,
350-U1437B-4H-4-A,350,U1437,B,4,4-4,H,4,A,0.0,58.0,28.7,29.28,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,,,,,,,,,,,foraminifera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-4H-4-A,350,U1437,B,4,4-4,H,4,A,58.0,68.0,29.28,29.38,I,,,,evolved,ash [2014],,evolved ash,evolved ash,ash,,,,silt [W22_1],2.0,,,layers of glauconite,planar,gradational,,,,,,moderate [DB86],2.0,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,,,,
350-U1437B-4H-4-A,350,U1437,B,4,4-4,H,4,A,68.0,83.0,29.38,29.53,I,,,,evolved,ash [2014],with mud [2014],evolved ash,evolved ash with mud,ash with mud,,,,silt [W22_1],2.0,,,,planar,gradational,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-4H-4-A,350,U1437,B,4,4-4,H,4,A,83.0,129.0,29.53,29.99,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-4H-4-A,350,U1437,B,4,4-4,H,4,A,129.0,138.0,29.99,30.08,I,,,,evolved,ash [2014],,evolved ash,evolved ash,ash,,,,medium sand [W22_2],5.0,,,,,,,,,normally graded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],crystal matrix [2014],,,,,,,,
350-U1437B-4H-4-A,350,U1437,B,4,4-4,H,4,A,138.0,150.0,30.08,30.2,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-4H-5-A,350,U1437,B,4,4-5,H,5,A,0.0,37.0,30.2,30.57,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,irregular,bioturbated,horizontal,,,,,slight [DB86],1.0,,foraminifera,,vitric [2014],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-4H-5-A,350,U1437,B,4,4-5,H,5,A,37.0,38.0,30.57,30.58,I,,,,evolved,ash [2014],with mud [2014],evolved ash,evolved ash with mud,ash with mud,,,,silt [W22_1],2.0,silt [W22_1],2.0,,irregular,bioturbated,,,,,,slight [DB86],1.0,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,,,,
350-U1437B-4H-5-A,350,U1437,B,4,4-5,H,5,A,38.0,110.0,30.58,31.3,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,silt [W22_1],2.0,pebble [W22_2],9.0,single evolved lithic pebble 85-87,irregular,bioturbated,horizontal,,,,stratified,slight [DB86],1.0,,foraminifera,,lithic [2014],,,"volcanic, evolved [2014]",sub-rounded,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-4H-5-A,350,U1437,B,4,4-5,H,5,A,110.0,116.0,31.3,31.36,I,,,,bimodal,ash [2014],with mud [2014],bimodal ash,bimodal ash with mud,ash with mud,,,,silt [W22_1],2.0,fine sand [W22_2],4.0,mafic and evolved ash pods,irregular,diffuse,horizontal,,,,,moderate [DB86],2.0,,foraminifera,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,,,,
350-U1437B-4H-5-A,350,U1437,B,4,4-5,H,5,A,116.0,131.0,31.36,31.51,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,mafic ash pods,irregular,bioturbated,horizontal,,,,,moderate [DB86],2.0,,foraminifera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-4H-5-A,350,U1437,B,4,4-5,H,5,A,131.0,137.0,31.51,31.57,I,,,,bimodal,ash [2014],with mud [2014],bimodal ash,bimodal ash with mud,ash with mud,,,,silt [W22_1],2.0,fine sand [W22_2],4.0,mafic and evolved ash pods,irregular,bioturbated,horizontal,,,,,high,3.0,,foraminifera,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,,,,
350-U1437B-4H-5-A,350,U1437,B,4,4-5,H,5,A,137.0,150.0,31.57,31.7,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,,,,,,,,,,,foraminifera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-4H-6-A,350,U1437,B,4,4-6,H,6,A,0.0,10.0,31.7,31.8,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-4H-6-A,350,U1437,B,4,4-6,H,6,A,10.0,15.0,31.8,31.85,I,,,,evolved,ash [2014],,evolved ash,evolved ash,ash,,,,fine sand [W22_2],4.0,fine sand [W22_2],4.0,,planar,sharp,horizontal,,,normally graded,stratified,,,,,,vitric [2014],,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,,,,
350-U1437B-4H-6-A,350,U1437,B,4,4-6,H,6,A,15.0,19.0,31.85,31.89,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-4H-6-A,350,U1437,B,4,4-6,H,6,A,19.0,20.0,31.89,31.9,I,,,,mafic,ash [2014],,mafic ash,mafic ash,ash,,,,fine sand [W22_2],4.0,fine sand [W22_2],4.0,,irregular,bioturbated,horizontal,,well [2014],non-graded,,high,3.0,,,,vitric [2014],lithic [2014],crystal [2014],,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,,,,
350-U1437B-4H-6-A,350,U1437,B,4,4-6,H,6,A,20.0,29.0,31.9,31.99,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-4H-6-A,350,U1437,B,4,4-6,H,6,A,29.0,38.0,31.99,32.08,I,,,,mafic,ash [2014],,mafic ash,mafic ash,ash,,,,fine sand [W22_2],4.0,fine sand [W22_2],4.0,,irregular,sharp,horizontal,,well [2014],normally graded,stratified,,,,,,vitric [2014],,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,,,,
350-U1437B-4H-6-A,350,U1437,B,4,4-6,H,6,A,38.0,63.0,32.08,32.33,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-4H-6-A,350,U1437,B,4,4-6,H,6,A,63.0,73.0,32.33,32.43,I,,,,mafic,ash [2014],,mafic ash,mafic ash,ash,,,,fine sand [W22_2],4.0,fine sand [W22_2],4.0,,irregular,sharp,horizontal,,well [2014],normally graded,stratified,,,,,,vitric [2014],,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,,,,
350-U1437B-4H-6-A,350,U1437,B,4,4-6,H,6,A,73.0,90.0,32.43,32.6,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-4H-6-A,350,U1437,B,4,4-6,H,6,A,90.0,97.0,32.6,32.67,I,,,,mafic,ash [2014],,mafic ash,mafic ash,ash,,,,silt [W22_1],2.0,silt [W22_1],2.0,,,not recovered,,,,normally graded,,,,,,,vitric [2014],,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,,,,
350-U1437B-4H-CC-A,350,U1437,B,4,4-CC,H,CC,A,0.0,8.0,32.67,32.75,I,,,,mafic,ash [2014],,mafic ash,mafic ash,ash,,,,silt [W22_1],2.0,silt [W22_1],2.0,,planar,sharp,horizontal,,,normally graded,,,,,,,vitric [2014],,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,,,,
350-U1437B-4H-CC-A,350,U1437,B,4,4-CC,H,CC,A,8.0,32.0,32.75,32.99,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-5H-1-A,350,U1437,B,5,5-1,H,1,A,0.0,106.0,33.7,34.76,I,,,,tuffaceous,mud [2014],with mafic ash pods,tuffaceous mud,tuffaceous mud with mafic ash pods,mud with mafic ash pods,,,,,,,,scattered mafic ash pods throughout,curviplanar,diffuse,horizontal,,,,stratified,,,,foraminifera,trace [A85],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-5H-1-A,350,U1437,B,5,5-1,H,1,A,106.0,109.0,34.76,34.79,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,planar,gradational,horizontal,,,,,,,,foraminifera,trace [A85],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-5H-1-A,350,U1437,B,5,5-1,H,1,A,109.0,119.0,34.79,34.89,I,,,,mafic,ash [2014],,mafic ash,mafic ash,ash,,,,silt [W22_1],2.0,silt [W22_1],2.0,,planar,sharp,horizontal,,,normally graded,,slight [DB86],1.0,,foraminifera,trace [A85],,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,,,,
350-U1437B-5H-1-A,350,U1437,B,5,5-1,H,1,A,119.0,150.0,34.89,35.2,I,,,,tuffaceous,mud [2014],with mafic ash pods,tuffaceous mud,tuffaceous mud with mafic ash pods,mud with mafic ash pods,,,,,,,,scattered mafic ash pods throughout,,not recovered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-5H-2-A,350,U1437,B,5,5-2,H,2,A,0.0,77.0,35.2,35.97,I,,,,tuffaceous,mud [2014],with mafic ash pods,tuffaceous mud,tuffaceous mud with mafic ash pods,mud with mafic ash pods,,,,,,,,"scattered mafic ash pods throughout, single lapillus",irregular,diffuse,horizontal,,,,stratified,,,,foraminifera,trace [A85],vitric [2014],,,,,,,,,scoria [2014],angular,,,,,,,,,,,,,,,,,,,,,
350-U1437B-5H-2-A,350,U1437,B,5,5-2,H,2,A,77.0,80.0,35.97,36.0,I,,,,evolved,ash [2014],,evolved ash,evolved ash,ash,,,,silt [W22_1],2.0,silt [W22_1],2.0,single lapillus,planar,sharp,horizontal,,,normally graded,,,,,,,vitric [2014],,,,,,,,,pumice [2014],sub-rounded,,,,,,,,,,,,vitric matrix [2014],,,,,,,,,
350-U1437B-5H-2-A,350,U1437,B,5,5-2,H,2,A,80.0,105.0,36.0,36.25,I,,,,tuffaceous,mud [2014],with mafic ash pods,tuffaceous mud,tuffaceous mud with mafic ash pods,mud with mafic ash pods,,,,,,,,,planar,bioturbated,horizontal,,,,stratified,,,,foraminifera,trace [A85],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-5H-2-A,350,U1437,B,5,5-2,H,2,A,105.0,106.0,36.25,36.26,I,,,,evolved,ash [2014],,evolved ash,evolved ash,ash,,,,silt [W22_1],2.0,silt [W22_1],2.0,,planar,bioturbated,horizontal,,,,,moderate [DB86],2.0,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,,,,
350-U1437B-5H-2-A,350,U1437,B,5,5-2,H,2,A,106.0,123.0,36.26,36.43,I,,,,tuffaceous,mud [2014],with mafic ash pods,tuffaceous mud,tuffaceous mud with mafic ash pods,mud with mafic ash pods,,,,,,,,,irregular,bioturbated,horizontal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-5H-2-A,350,U1437,B,5,5-2,H,2,A,123.0,125.0,36.43,36.45,I,,,,evolved,ash [2014],,evolved ash,evolved ash,ash,,,,fine sand [W22_2],4.0,fine sand [W22_2],4.0,,irregular,bioturbated,horizontal,,,,,slight [DB86],1.0,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,,,,
350-U1437B-5H-2-A,350,U1437,B,5,5-2,H,2,A,125.0,144.0,36.45,36.64,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,,not recovered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-5H-3-A,350,U1437,B,5,5-3,H,3,A,0.0,13.0,36.7,36.83,I,,,,evolved,ash [2014],,evolved ash,evolved ash,ash,,,,silt [W22_1],2.0,fine sand [W22_2],4.0,single lapillus,planar,sharp,horizontal,,,normally graded,,slight [DB86],1.0,,foraminifera,trace [A85],vitric [2014],,,,,,,,,pumice [2014],rounded,,,,,,,,,,,,vitric matrix [2014],,,,,,,,,
350-U1437B-5H-3-A,350,U1437,B,5,5-3,H,3,A,13.0,132.0,36.83,38.02,I,,,,tuffaceous,mud [2014],with mafic ash pods,tuffaceous mud,tuffaceous mud with mafic ash pods,mud with mafic ash pods,,,,,,,,single lapillus,irregular,bioturbated,horizontal,,,,stratified,slight [DB86],1.0,,foraminifera,trace [A85],vitric [2014],,,,,,,,,pumice [2014],angular,,,,,,,,,,,,vitric matrix [2014],,,,,,,,,
350-U1437B-5H-3-A,350,U1437,B,5,5-3,H,3,A,132.0,138.0,38.02,38.08,I,,,,evolved,ash [2014],,evolved ash,evolved ash,ash,,,,silt [W22_1],2.0,silt [W22_1],2.0,,planar,bioturbated,horizontal,,,,,moderate [DB86],2.0,,foraminifera,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,,,,
350-U1437B-5H-3-A,350,U1437,B,5,5-3,H,3,A,138.0,141.0,38.08,38.11,I,,,,tuffaceous,mud [2014],with mafic ash pods,tuffaceous mud,tuffaceous mud with mafic ash pods,mud with mafic ash pods,,,,,,,,,curviplanar,diffuse,horizontal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-5H-3-A,350,U1437,B,5,5-3,H,3,A,141.0,142.0,38.11,38.12,I,,,,evolved,ash [2014],,evolved ash,evolved ash,ash,,,,silt [W22_1],2.0,silt [W22_1],2.0,,curviplanar,diffuse,horizontal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,,,,
350-U1437B-5H-3-A,350,U1437,B,5,5-3,H,3,A,142.0,150.0,38.12,38.2,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,2.0,,,,,not recovered,,,,,stratified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-5H-4-A,350,U1437,B,5,5-4,H,4,A,0.0,6.0,38.2,38.26,I,,,,evolved,ash [2014],with mud [2014],evolved ash,evolved ash with mud,ash with mud,,,,clay [W22_1],1.0,silt [W22_1],2.0,,planar,sharp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,,,,
350-U1437B-5H-4-A,350,U1437,B,5,5-4,H,4,A,6.0,15.0,38.26,38.35,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,irregular,diffuse,,,,,,slight [DB86],1.0,,foraminifera,trace [A85],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-5H-4-A,350,U1437,B,5,5-4,H,4,A,15.0,22.0,38.35,38.42,I,,,,mafic,ash [2014],with mud [2014],mafic ash,mafic ash with mud,ash with mud,,,,silt [W22_1],2.0,silt [W22_1],2.0,,planar,sharp,,,,normally graded,,slight [DB86],1.0,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,,,,
350-U1437B-5H-4-A,350,U1437,B,5,5-4,H,4,A,22.0,23.0,38.42,38.43,I,,,,mafic,ash [2014],with crystals,mafic ash,mafic ash with crystals,ash with crystals,,,,medium sand [W22_2],5.0,medium sand [W22_2],5.0,,planar,sharp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],crystal matrix [2014],,,,,,,,
350-U1437B-5H-4-A,350,U1437,B,5,5-4,H,4,A,23.0,34.0,38.43,38.54,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,irregular,diffuse,,,,,,,,,foraminifera,trace [A85],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-5H-4-A,350,U1437,B,5,5-4,H,4,A,34.0,41.0,38.54,38.61,I,,,,mafic,ash [2014],with mud [2014],mafic ash,mafic ash with mud,ash with mud,,,,silt [W22_1],2.0,fine sand [W22_2],4.0,,irregular,bioturbated,,,,normally graded,,slight [DB86],1.0,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,,,,
350-U1437B-5H-4-A,350,U1437,B,5,5-4,H,4,A,41.0,58.0,38.61,38.78,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,planar,diffuse,,,,,,slight [DB86],1.0,,foraminifera,trace [A85],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-5H-4-A,350,U1437,B,5,5-4,H,4,A,58.0,62.0,38.78,38.82,I,,,,mafic,ash [2014],,mafic ash,mafic ash,ash,,,,silt [W22_1],2.0,si,,,curviplanar,sharp,,,,normally graded,,slight [DB86],1.0,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,,,,
350-U1437B-5H-4-A,350,U1437,B,5,5-4,H,4,A,62.0,74.0,38.82,38.94,I,,,,tuffaceous,mud [2014],with mafic ash pods,tuffaceous mud,tuffaceous mud with mafic ash pods,mud with mafic ash pods,,,,,,,,,,,,,,,,,,,foraminifera,trace [A85],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-5H-4-A,350,U1437,B,5,5-4,H,4,A,74.0,75.0,38.94,38.95,I,,,,mafic,ash [2014],,mafic ash,mafic ash,ash,,,,silt [W22_1],2.0,silt [W22_1],2.0,,planar,diffuse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,,,,
350-U1437B-5H-4-A,350,U1437,B,5,5-4,H,4,A,75.0,133.0,38.95,39.53,I,,,,tuffaceous,mud [2014],with mafic ash pods,tuffaceous mud,tuffaceous mud with mafic ash pods,mud with mafic ash pods,,,,,,,,,irregular,diffuse,,,,,,,,,foraminifera,trace [A85],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-5H-4-A,350,U1437,B,5,5-4,H,4,A,133.0,150.0,39.53,39.7,I,,,,mafic,ash [2014],,mafic ash,mafic ash,ash,,,,silt [W22_1],2.0,silt [W22_1],2.0,,,not recovered,,,,normally graded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],,,,,,,,,
350-U1437B-5H-5-A,350,U1437,B,5,5-5,H,5,A,0.0,11.0,39.7,39.81,I,,,,mafic,ash [2014],with crystals,mafic ash,mafic ash with crystals,ash with crystals,,,,fine sand [W22_2],4.0,fine sand [W22_2],4.0,,planar,sharp,horizontal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vitric matrix [2014],crystal matrix [2014],,,,,,,,
350-U1437B-5H-5-A,350,U1437,B,5,5-5,H,5,A,11.0,30.0,39.81,40.0,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,irregular,sharp to gradational,horizontal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-5H-5-A,350,U1437,B,5,5-5,H,5,A,30.0,34.0,40.0,40.04,I,,,,mafic,ash [2014],with crystals,mafic ash,mafic ash with crystals,ash with crystals,,,,fine sand [W22_2],4.0,medium sand [W22_2],5.0,,irregular,sharp,horizontal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"mostly plagioclase, minor olivine",vitric matrix [2014],crystal matrix [2014],,,"mostly plagioclase, minor olivine",,,,,
350-U1437B-5H-5-A,350,U1437,B,5,5-5,H,5,A,34.0,84.0,40.04,40.54,I,,,,tuffaceous,mud [2014],with mafic ash pods,tuffaceous mud,tuffaceous mud with mafic ash pods,mud with mafic ash pods,,,,,,,,,planar,diffuse,horizontal,,,,stratified,,,,foraminifera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-5H-5-A,350,U1437,B,5,5-5,H,5,A,84.0,87.0,40.54,40.57,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,planar,diffuse,horizontal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-5H-5-A,350,U1437,B,5,5-5,H,5,A,87.0,88.0,40.57,40.58,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,planar,gradational,horizontal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350-U1437B-5H-5-A,350,U1437,B,5,5-5,H,5,A,88.0,89.0,40.58,40.59,I,,,,tuffaceous,mud [2014],,tuffaceous mud,tuffaceous mud,mud,,,,,,,,,planar,gradational,horizontal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
