Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],MAJ Lith. Prefix,MAJ Lith. Principal name,MAJ Lith. Suffix,MAJ Lith. prefix+name+suffix [read only],TEPHRA type,Amount of ash in lithology,Amount of ash in lithology rank [read only],Sediment structures,MAJ Lith. color,Bioturbation intensity,Bioturbation intensity rank [read only],Clast abundance,Number of clasts (>2mm),Clast 1 igneous -  grain size,Clast 1 igneous -  roundness,Clast 2 sediment - grain size,Clast 2 sediment - roundness,Clast 3 metamorphic - grain size,Clast 3 metamorphic - roundness,Lith. accessory shell fragment,Lith. accessory cement,Lith. accessory nodule/concretion,Lith. accessory sulfide,Lithological accessories comment,Macrofossil,MAJ Lith. prefix + name,MAJ Lith. name+suffix,MAJ Lith. abundance [%],MAJ Lith. ave. grain size ,MAJ Lith. ave. grain size rank [read only],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank [read only],Diagenetic constituent,Diagenetic constituent composition,Deformational structures,structure,General interval comment,MIN Lith. Prefix,MIN Lith. Principal name,MIN Lith. Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Extra Sample ID Data
346-U1427A-23H-4-A,70,101,206.51,206.82,biosiliceous bearing,clayey silt [MMK88],,biosiliceous bearing clayey silt ,,,,,5Y 4/1 (dark gray),slight [DB86],1,,,,,,,,,,,,,,,biosiliceous bearing  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,23,H,4,A,
346-U1427A-23H-4-A,101,103,206.82,206.84,,tephra [FS84],,tephra ,vitric,,,,N 7 (light gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,23,H,4,A,
346-U1427A-23H-4-A,103,150,206.84,207.31,biosiliceous bearing,clayey silt [MMK88],,biosiliceous bearing clayey silt ,,,,,5Y 4/1 (dark gray),slight [DB86],1,,,,,,,,,,,,,,,biosiliceous bearing  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,23,H,4,A,
346-U1427A-23H-5-A,0,150,207.31,208.81,biosiliceous bearing,clayey silt [MMK88],,biosiliceous bearing clayey silt ,,,,,5Y 4/1 (dark gray),slight [DB86],1,,,,,,,,,,,,,,,biosiliceous bearing  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,23,H,5,A,
346-U1427A-23H-6-A,0,119,208.81,210,biosiliceous bearing,clayey silt [MMK88],,biosiliceous bearing clayey silt ,,,,,5Y 4/1 (dark gray),slight [DB86],1,,,,,,,,,,,,,,,biosiliceous bearing  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,23,H,6,A,
346-U1427A-23H-7-A,0,23,210,210.23,biosiliceous bearing,clayey silt [MMK88],,biosiliceous bearing clayey silt ,,,,,5Y 4/1 (dark gray),slight [DB86],1,,,,,,,,,,,,,,,biosiliceous bearing  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,23,H,7,A,
346-U1427A-23H-7-A,23,30,210.23,210.3,,tephra [FS84],,tephra ,vitric,,,,N 7 (light gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,23,H,7,A,
346-U1427A-23H-7-A,30,51,210.3,210.51,biosiliceous bearing,clayey silt [MMK88],,biosiliceous bearing clayey silt ,vitric,trace amount,1,,5Y 4/1 (dark gray),slight [DB86],1,,,,,,,,,,,,,,,biosiliceous bearing  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,23,H,7,A,
346-U1427A-23H-CC-A,0,22,210.51,210.73,biosiliceous bearing,clayey silt [MMK88],,biosiliceous bearing clayey silt ,vitric,trace amount,1,,5Y 4/1 (dark gray),slight [DB86],1,,,,,,,,,,,,,,,biosiliceous bearing  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,23,H,CC,A,
346-U1427A-24H-1-A,0,35,210.8,211.15,biosiliceous bearing,clayey silt [MMK88],,biosiliceous bearing clayey silt ,,,,color banding,10Y 4/1 (dark greenish gray),,,,,,,,,,,,,,,,,biosiliceous bearing  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,24,H,1,A,
346-U1427A-24H-1-A,35,35.5,211.15,211.155,,tephra [FS84],,tephra ,vitric,,,,N 6 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,24,H,1,A,
346-U1427A-24H-1-A,35.5,99.5,211.155,211.795,biosiliceous bearing,clayey silt [MMK88],,biosiliceous bearing clayey silt ,,,,color banding,10Y 4/1 (dark greenish gray),,,,,,,,,,,,,,,,,biosiliceous bearing  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,24,H,1,A,
346-U1427A-24H-1-A,99.5,103,211.795,211.83,,tephra [FS84],,tephra ,vitric,,,,N 6 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,24,H,1,A,
346-U1427A-24H-1-A,103,150,211.83,212.3,biosiliceous bearing,clayey silt [MMK88],,biosiliceous bearing clayey silt ,,,,color banding,10Y 4/1 (dark greenish gray),,,,,,,,,,,,,,,,,biosiliceous bearing  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,24,H,1,A,
346-U1427A-24H-2-A,0,154,212.3,213.84,,clayey silt [MMK88],,clayey silt ,,,,,10Y 4/1 (dark greenish gray),,,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,24,H,2,A,
346-U1427A-24H-3-A,0,150,213.84,215.34,,clayey silt [MMK88],,clayey silt ,,,,,10Y 4/1 (dark greenish gray),,,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,24,H,3,A,
346-U1427A-24H-4-A,0,153,215.34,216.87,,clayey silt [MMK88],,clayey silt ,,,,,10Y 4/1 (dark greenish gray),,,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,24,H,4,A,
346-U1427A-24H-5-A,0,150,216.87,218.37,,clayey silt [MMK88],,clayey silt ,,,,,10Y 4/1 (dark greenish gray),,,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,24,H,5,A,
346-U1427A-24H-5-A,147,148,218.34,218.35,,,,,,,,lens or pod [BJ84],,,,,,,,,,,,,,,,,,,,,,,,,mineral,calcite,,,Small pocket of yellowish calcite crystals.,,,,,,,,,,,,,,,,,,,346,U1427,A,24,H,5,A,
346-U1427A-24H-6-A,0,138,218.37,219.75,,clayey silt [MMK88],,clayey silt ,,,,,10Y 4/1 (dark greenish gray),,,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,24,H,6,A,
346-U1427A-25H-1-A,0,74,220.3,221.04,,clayey silt [MMK88],,clayey silt ,,,,,10Y 4/1 (dark greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,25,H,1,A,
346-U1427A-25H-2-A,0,132,221.04,222.36,,clayey silt [MMK88],,clayey silt ,vitric,volcaniclastic-bearing,2,,10Y 4/1 (dark greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,25,H,2,A,
346-U1427A-25H-3-A,0,113,222.36,223.49,,clayey silt [MMK88],,clayey silt ,vitric,volcaniclastic-bearing,2,,10Y 4/1 (dark greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,25,H,3,A,
346-U1427A-25H-3-A,113,115,223.49,223.51,,tephra [FS84],,tephra ,vitric,,,,N 6 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,25,H,3,A,
346-U1427A-25H-3-A,115,117,223.51,223.53,,clayey silt [MMK88],,clayey silt ,vitric,volcaniclastic-bearing,2,,10Y 4/1 (dark greenish gray),,,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,25,H,3,A,
346-U1427A-25H-3-A,117,120,223.53,223.56,,tephra [FS84],,tephra ,vitric,,,,N 4 (dark gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,25,H,3,A,
346-U1427A-25H-3-A,120,145,223.56,223.81,,clayey silt [MMK88],,clayey silt ,vitric,volcaniclastic-bearing,2,,10Y 4/1 (dark greenish gray),,,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,25,H,3,A,
346-U1427A-25H-4-A,0,150,223.81,225.31,,clayey silt [MMK88],,clayey silt ,vitric,volcaniclastic-bearing,2,,10Y 4/1 (dark greenish gray),,,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,25,H,4,A,
346-U1427A-25H-5-A,0,41,225.31,225.72,,clayey silt [MMK88],,clayey silt ,,volcaniclastic-bearing,2,,10Y 4/1 (dark greenish gray),,,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,25,H,5,A,
346-U1427A-25H-5-A,41,41.5,225.72,225.725,,tephra [FS84],,tephra ,vitric,,,,N 6 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,25,H,5,A,
346-U1427A-25H-5-A,41.5,144,225.725,226.75,,clayey silt [MMK88],,clayey silt ,,volcaniclastic-bearing,2,,10Y 4/1 (dark greenish gray),,,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,25,H,5,A,
346-U1427A-25H-6-A,0,14,226.75,226.89,,clayey silt [MMK88],,clayey silt ,,volcaniclastic-bearing,2,,10Y 4/1 (dark greenish gray),,,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,25,H,6,A,
346-U1427A-25H-6-A,14,20,226.89,226.95,,tephra [FS84],,tephra ,vitric,,,,N 8 (white),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,25,H,6,A,
346-U1427A-25H-6-A,20,141,226.95,228.16,,tephra [FS84],,tephra ,pumice,,,,N 6 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,"Thick layer of unconsolidated, sand-sized volcanic grains including quartz and biotite. Fluidized upon splitting of core. ",,,,,,,,,,,,,,,,,,,346,U1427,A,25,H,6,A,
346-U1427A-25H-7-A,0,51,228.16,228.67,,tephra [FS84],,tephra ,pumice,,,,N 6 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,"Thick layer of unconsolidated, sand-sized volcanic grains including quartz and biotite that continues downward from Section 6.. Fluidized upon splitting of core. ",,,,,,,,,,,,,,,,,,,346,U1427,A,25,H,7,A,
346-U1427A-26H,0,515,228.7,233.85,,clayey silt [MMK88],,clayey silt ,,volcaniclastic-bearing,2,mottling [BJ80],10Y 4/1 (dark greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,26,H,,,
346-U1427A-27H,0,514,233.4,238.54,nannofossil rich,clayey silt [MMK88],,nannofossil rich clayey silt ,,volcaniclastic-bearing,2,,10Y 4/1 (dark greenish gray),,,,,,,,,,,,,,,,,nannofossil rich  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,27,H,,,
346-U1427A-27H-1-A,26,33,233.66,233.73,,tephra [FS84],,tephra ,vitric,,,,N 8 (white),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,27,H,1,A,
346-U1427A-27H-2-A,0,30,233.73,234.03,,tephra [FS84],,tephra ,vitric,,,,N 8 (white),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,27,H,2,A,
346-U1427A-27H-4-A,56,57,236.92,236.93,,,,,vitric,volcaniclastic-rich,3,,N 5 (gray),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,27,H,4,A,
346-U1427A-28H-1-A,0,136,238.1,239.46,calcareous bearing,clayey silt [MMK88],,calcareous bearing clayey silt ,vitric,volcaniclastic-bearing,2,,10Y 4/1 (dark greenish gray),slight [DB86],1,,,,,,,,,,,,,,,calcareous bearing  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,28,H,1,A,
346-U1427A-28H-2-A,0,150,239.46,240.96,calcareous bearing,clayey silt [MMK88],,calcareous bearing clayey silt ,vitric,volcaniclastic-bearing,2,,10Y 4/1 (dark greenish gray),slight [DB86],1,,,,,,,,,,,,,,,calcareous bearing  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,28,H,2,A,
346-U1427A-28H-3-A,0,114,240.96,242.1,calcareous bearing,clayey silt [MMK88],,calcareous bearing clayey silt ,vitric,volcaniclastic-bearing,2,,10Y 4/1 (dark greenish gray),slight [DB86],1,,,,,,,,,,,,,,,calcareous bearing  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,28,H,3,A,
346-U1427A-28H-4-A,0,50,242.1,242.6,calcareous bearing,clayey silt [MMK88],,calcareous bearing clayey silt ,vitric,volcaniclastic-bearing,2,,10Y 4/1 (dark greenish gray),slight [DB86],1,,,,,,,,,,,,,,,calcareous bearing  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,28,H,4,A,
346-U1427A-28H-CC-A,0,31,242.6,242.91,calcareous bearing,clayey silt [MMK88],,calcareous bearing clayey silt ,vitric,volcaniclastic-bearing,2,,10Y 4/1 (dark greenish gray),slight [DB86],1,,,,,,,,,,,,,,,calcareous bearing  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,28,H,CC,A,
346-U1427A-29H-1-A,0,125,242.8,244.05,calcareous bearing,clayey silt [MMK88],,calcareous bearing clayey silt ,vitric,volcaniclastic-bearing,2,,10Y 4/1 (dark greenish gray),slight [DB86],1,,,,,,,,,,,,,,,calcareous bearing  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,29,H,1,A,
346-U1427A-29H-2-A,0,150,244.05,245.55,calcareous bearing,clayey silt [MMK88],,calcareous bearing clayey silt ,vitric,volcaniclastic-bearing,2,,10Y 4/1 (dark greenish gray),slight [DB86],1,,,,,,,,,,,,,,,calcareous bearing  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,29,H,2,A,
346-U1427A-29H-3-A,0,50,245.55,246.05,calcareous bearing,clayey silt [MMK88],,calcareous bearing clayey silt ,vitric,volcaniclastic-bearing,2,,10Y 4/1 (dark greenish gray),slight [DB86],1,,,,,,,,,,,,,,,calcareous bearing  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,29,H,3,A,
346-U1427A-29H-CC-A,0,30,246.05,246.35,calcareous bearing,clayey silt [MMK88],,calcareous bearing clayey silt ,vitric,volcaniclastic-bearing,2,,10Y 4/1 (dark greenish gray),slight [DB86],1,,,,,,,,,,,,,,,calcareous bearing  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,29,H,CC,A,
346-U1427A-30H-1-A,0,123,247.5,248.73,silty [Leg339],calcareous ooze [Leg339],with clay [Leg339],silty  calcareous ooze  with clay ,,,,,5Y 4/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,silty   calcareous ooze ,calcareous ooze   with clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,30,H,1,A,
346-U1427A-30H-2-A,0,150,248.73,250.23,silty [Leg339],calcareous ooze [Leg339],with clay [Leg339],silty  calcareous ooze  with clay ,,,,,5Y 4/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,silty   calcareous ooze ,calcareous ooze   with clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,30,H,2,A,
346-U1427A-30H-3-A,0,150,250.23,251.73,silty [Leg339],calcareous ooze [Leg339],with clay [Leg339],silty  calcareous ooze  with clay ,,,,,5Y 4/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,silty   calcareous ooze ,calcareous ooze   with clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,30,H,3,A,
346-U1427A-30H-CC-A,0,14,251.73,251.87,silty [Leg339],calcareous ooze [Leg339],with clay [Leg339],silty  calcareous ooze  with clay ,,,,,5Y 4/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,silty   calcareous ooze ,calcareous ooze   with clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,30,H,CC,A,
346-U1427A-31H-1-A,0,38,252.2,252.58,silty [Leg339],calcareous ooze [Leg339],with clay [Leg339],silty  calcareous ooze  with clay ,,,,,5Y 4/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,silty   calcareous ooze ,calcareous ooze   with clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,31,H,1,A,
346-U1427A-31H-2-A,0,146,252.58,254.04,silty [Leg339],calcareous ooze [Leg339],with clay [Leg339],silty  calcareous ooze  with clay ,,,,,5Y 4/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,silty   calcareous ooze ,calcareous ooze   with clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,31,H,2,A,
346-U1427A-31H-3-A,0,111,254.04,255.15,silty [Leg339],calcareous ooze [Leg339],with clay [Leg339],silty  calcareous ooze  with clay ,,,,,5Y 4/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,silty   calcareous ooze ,calcareous ooze   with clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,31,H,3,A,
346-U1427A-31H-4-A,0,120,255.15,256.35,silty [Leg339],calcareous ooze [Leg339],with clay [Leg339],silty  calcareous ooze  with clay ,,,,,5Y 4/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,silty   calcareous ooze ,calcareous ooze   with clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,31,H,4,A,
346-U1427A-31H-5-A,0,68,256.35,257.03,,clayey silt [MMK88],,clayey silt ,vitric,volcaniclastic-bearing,2,,10Y 4/1 (dark greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,31,H,5,A,
346-U1427A-31H-CC-A,0,20,257.03,257.23,,clayey silt [MMK88],,clayey silt ,vitric,volcaniclastic-bearing,2,,10Y 4/1 (dark greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,31,H,CC,A,
346-U1427A-32H-1-A,0,37,256.9,257.27,,clayey silt [MMK88],,clayey silt ,vitric,volcaniclastic-bearing,2,,10Y 4/1 (dark greenish gray),slight [DB86],1,,,,,,,,,,,,,,wood,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,32,H,1,A,
346-U1427A-32H-2-A,0,135,257.27,258.62,,clayey silt [MMK88],,clayey silt ,vitric,volcaniclastic-bearing,2,,10Y 4/1 (dark greenish gray),slight [DB86],1,,,,,,,,,,,,,,wood,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,32,H,2,A,
346-U1427A-32H-3-A,0,79,258.62,259.41,,clayey silt [MMK88],,clayey silt ,vitric,volcaniclastic-bearing,2,,10Y 4/1 (dark greenish gray),slight [DB86],1,,,,,,,,,,,,,,wood,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,32,H,3,A,
346-U1427A-32H-4-A,0,25,259.41,259.66,,clayey silt [MMK88],,clayey silt ,vitric,volcaniclastic-bearing,2,,10Y 4/1 (dark greenish gray),slight [DB86],1,,,,,,,,,,,,,,wood,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,32,H,4,A,
346-U1427A-32H-4-A,25,112,259.66,260.53,calcareous bearing,clayey silt [MMK88],,calcareous bearing clayey silt ,vitric,volcaniclastic-bearing,2,,5Y 4/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,calcareous bearing  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,32,H,4,A,
346-U1427A-32H-5-A,0,96,260.53,261.49,calcareous bearing,clayey silt [MMK88],,calcareous bearing clayey silt ,vitric,volcaniclastic-bearing,2,,5Y 4/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,calcareous bearing  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,32,H,5,A,
346-U1427A-32H-CC-A,0,26,261.49,261.75,calcareous bearing,clayey silt [MMK88],,calcareous bearing clayey silt ,vitric,volcaniclastic-bearing,2,,5Y 4/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,calcareous bearing  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,32,H,CC,A,
346-U1427A-33H-1-A,0,26,261.6,261.86,calcareous bearing,clayey silt [MMK88],with nannofossils [Leg339],calcareous bearing clayey silt  with nannofossils ,,,,,5Y 4/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,calcareous bearing  clayey silt ,clayey silt   with nannofossils ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,33,H,1,A,
346-U1427A-33H-2-A,0,140,261.86,263.26,calcareous bearing,clayey silt [MMK88],with nannofossils [Leg339],calcareous bearing clayey silt  with nannofossils ,,,,,5Y 4/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,calcareous bearing  clayey silt ,clayey silt   with nannofossils ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,33,H,2,A,
346-U1427A-33H-3-A,0,108,263.26,264.34,calcareous bearing,clayey silt [MMK88],with nannofossils [Leg339],calcareous bearing clayey silt  with nannofossils ,,,,,5Y 4/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,calcareous bearing  clayey silt ,clayey silt   with nannofossils ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,33,H,3,A,
346-U1427A-33H-4-A,0,134,264.34,265.68,calcareous bearing,clayey silt [MMK88],with nannofossils [Leg339],calcareous bearing clayey silt  with nannofossils ,,,,,5Y 4/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,calcareous bearing  clayey silt ,clayey silt   with nannofossils ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,33,H,4,A,
346-U1427A-33H-5-A,0,48,265.68,266.16,calcareous bearing,clayey silt [MMK88],with nannofossils [Leg339],calcareous bearing clayey silt  with nannofossils ,,,,,5Y 4/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,calcareous bearing  clayey silt ,clayey silt   with nannofossils ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,33,H,5,A,
346-U1427A-33H-CC-A,0,30,266.16,266.46,calcareous bearing,clayey silt [MMK88],with nannofossils [Leg339],calcareous bearing clayey silt  with nannofossils ,,,,,5Y 4/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,calcareous bearing  clayey silt ,clayey silt   with nannofossils ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,33,H,CC,A,
346-U1427A-34H-1-A,0,39,266.3,266.69,calcareous bearing,silt [Leg210],with biogenic components [Leg339],calcareous bearing silt  with biogenic components ,,,,,5Y 4/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,calcareous bearing  silt ,silt   with biogenic components ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,34,H,1,A,
346-U1427A-34H-2-A,0,131,266.69,268,calcareous bearing,silt [Leg210],with biogenic components [Leg339],calcareous bearing silt  with biogenic components ,,,,,5Y 4/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,calcareous bearing  silt ,silt   with biogenic components ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,34,H,2,A,
346-U1427A-34H-3-A,0,114,268,269.14,calcareous bearing,silt [Leg210],with biogenic components [Leg339],calcareous bearing silt  with biogenic components ,,,,,5Y 4/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,calcareous bearing  silt ,silt   with biogenic components ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,34,H,3,A,
346-U1427A-34H-4-A,0,150,269.14,270.64,calcareous bearing,silt [Leg210],with biogenic components [Leg339],calcareous bearing silt  with biogenic components ,,,,,10Y 4/1 (dark greenish gray),slight [DB86],1,,,,,,,,,,,,,,,calcareous bearing  silt ,silt   with biogenic components ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,34,H,4,A,
346-U1427A-34H-5-A,0,55,270.64,271.19,calcareous bearing,silt [Leg210],with biogenic components [Leg339],calcareous bearing silt  with biogenic components ,,,,,10Y 4/1 (dark greenish gray),slight [DB86],1,,,,,,,,,,,,,,,calcareous bearing  silt ,silt   with biogenic components ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,34,H,5,A,
346-U1427A-34H-CC-A,0,35,271.19,271.54,calcareous bearing,silt [Leg210],with biogenic components [Leg339],calcareous bearing silt  with biogenic components ,,,,,10Y 4/1 (dark greenish gray),slight [DB86],1,,,,,,,,,,,,,,,calcareous bearing  silt ,silt   with biogenic components ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,34,H,CC,A,
346-U1427A-35H-1-A,0,104,271,272.04,diatom bearing,clayey silt [MMK88],with biogenic carbonate [Leg339],diatom bearing clayey silt  with biogenic carbonate ,,,,,5Y 4/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,diatom bearing  clayey silt ,clayey silt   with biogenic carbonate ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,35,H,1,A,
