Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,Lithology Suffix,MAJ Lith. prefix+name+suffix [read only],Amount of ash in lithology,Amount of ash in lithology rank [read only],Sed. structures,MAJ Lith. color,Bioturbation intensity,Bioturbation intensity rank [read only],Clast abundance,Number of clasts (>2mm),Clast 1 igneous -  grain size,Clast 1 igneous -  roundness,Clast 2 sediment - grain size,Clast 2 sediment - roundness,Clast 3 metamorphic - grain size,Clast 3 metamorphic - roundness,Macrofossil,Diagenetic constituent,Diagenetic constituent composition,General interval comment,Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data
341-U1417D-38X-1-A,341,U1417,D,38,38-1,X,1,A,0.0,84.0,223.9,224.74,,interbedded sand(stone) and mud(stone) [McKW53],,interbedded sand(stone) and mud(stone) ,,,,N 4 (dark gray),slight [DB86],1,present [A79],1,,,,,,,,,,mud (N4) interbedded with fine sand (10Y 4/1); sand layers with sharp upper and lower bounadries,sharp contact,erosive,,,
341-U1417D-38X-CC-A,341,U1417,D,38,38-CC,X,CC,A,0.0,26.0,224.77,225.03,,interbedded sand(stone) and mud(stone) [McKW53],,interbedded sand(stone) and mud(stone) ,,,,N 4 (dark gray),,,present [A79],1,,,,,,,,,,sand with sharp erosive lower and upper boundaries,,,,,
341-U1417D-38X-CC-A,341,U1417,D,38,38-CC,X,CC,A,26.0,32.0,225.03,225.09,,,,,,,,,,,,,,,,,,,,,,PAL sample,,,,,
341-U1417D-39X-1-A,341,U1417,D,39,39-1,X,1,A,0.0,143.0,233.6,235.03,,interbedded silt(stone) and mud(stone) [McKW53],,interbedded silt(stone) and mud(stone) ,,,,N 4 (dark gray),,,,,,,,,,,,,,"11 interbedded silt layers 1-4 cm thick, normally graded, lighter coloured (10YR 4/1)",,,,,
341-U1417D-39X-CC-A,341,U1417,D,39,39-CC,X,CC,A,0.0,30.0,235.03,235.33,,interbedded silt(stone) and mud(stone) [McKW53],,interbedded silt(stone) and mud(stone) ,,,,N 4 (dark gray),,,,,,,,,,,,,,"interbedded silts 1-2.5 cm thick, normally graded, lighter coloured (10YR 4/1)",,,,,
341-U1417D-39X-CC-A,341,U1417,D,39,39-CC,X,CC,A,30.0,34.0,235.33,235.37,,,,,,,,,,,,,,,,,,,,,,PAL,,,,,
341-U1417D-40X-1-A,341,U1417,D,40,40-1,X,1,A,0.0,52.0,243.3,243.82,,interbedded silt(stone) and mud(stone) [McKW53],,interbedded silt(stone) and mud(stone) ,,,,N 4 (dark gray),slight [DB86],1,absent [A79],1,,,,,,,,,,"interbedded silts laminated to thin bedded, normal grading;
2cm piece of XCB bit",,,,,
341-U1417D-40X-1-A,341,U1417,D,40,40-1,X,1,A,52.0,54.0,243.82,243.84,,sand [Leg210],,sand ,,,normal grading,N 6 (gray),slight [DB86],1,absent [A79],,,,,,,,,,,,,,,,
341-U1417D-40X-1-A,341,U1417,D,40,40-1,X,1,A,54.0,98.0,243.84,244.28,,mud [Leg210],,mud ,,,,N 4 (dark gray),slight [DB86],1,absent [A79],,,,,,,,,,,,,,,,
341-U1417D-40X-1-A,341,U1417,D,40,40-1,X,1,A,98.0,102.0,244.28,244.32,volcaniclastic rich,sand [Leg210],,volcaniclastic rich sand ,volcaniclastic-rich,3,,2.5Y 3/1 (very dark gray),slight [DB86],1,absent [A79],,,,,,,,,,,some diatoms present,,,,,
341-U1417D-40X-1-A,341,U1417,D,40,40-1,X,1,A,102.0,150.0,244.32,244.8,,mud [Leg210],,mud ,,,,N 4 (dark gray),slight [DB86],1,absent [A79],,,,,,,,,,,,,,,,
341-U1417D-40X-2-A,341,U1417,D,40,40-2,X,2,A,0.0,65.0,244.8,245.45,,interbedded silt(stone) and mud(stone) [McKW53],,interbedded silt(stone) and mud(stone) ,,,,N 4 (dark gray),slight [DB86],1,present [A79],3,,,,,,,,,,"interbedded silts, very thinly bedded (1-2cm), normally graded",,,,,
341-U1417D-40X-2-A,341,U1417,D,40,40-2,X,2,A,65.0,94.0,245.45,245.74,,mud [Leg210],,mud ,,,,N 4 (dark gray),slight [DB86],1,absent [A79],,,,,,,,,,,,,,,,
341-U1417D-40X-2-A,341,U1417,D,40,40-2,X,2,A,94.0,104.0,245.74,245.84,,,,,,,,,,,,,,,,,,,,,,IW,,,,,
341-U1417D-40X-3-A,341,U1417,D,40,40-3,X,3,A,0.0,76.0,245.84,246.6,,interbedded silt(stone) and mud(stone) [McKW53],,interbedded silt(stone) and mud(stone) ,,,,N 4 (dark gray),slight [DB86],1,present [A79],1,,,,,,,,,,"interbedded silts, laminated to thin bedded (3mm-4cm), normal grading",,,,,
341-U1417D-40X-3-A,341,U1417,D,40,40-3,X,3,A,76.0,94.0,246.6,246.78,,mud [Leg210],,mud ,,,,N 4 (dark gray),none [DB86],0,absent [A79],,,,,,,,,,,,,,,,
341-U1417D-40X-3-A,341,U1417,D,40,40-3,X,3,A,94.0,96.0,246.78,246.8,,sand [Leg210],,sand ,,,,2.5Y 5/2 (grayish brown),none [DB86],0,absent [A79],,,,,,,,,,,,,,,,
341-U1417D-40X-3-A,341,U1417,D,40,40-3,X,3,A,96.0,120.0,246.8,247.04,,mud [Leg210],,mud ,,,,N 4 (dark gray),none [DB86],0,absent [A79],,,,,,,,,,,,,,,,
341-U1417D-40X-CC-A,341,U1417,D,40,40-CC,X,CC,A,0.0,24.0,247.04,247.28,,mud [Leg210],,mud ,,,structureless,N 4 (dark gray),none [DB86],0,absent [A79],,,,,,,,,,,,,,,,
341-U1417D-40X-CC-A,341,U1417,D,40,40-CC,X,CC,A,24.0,29.0,247.28,247.33,,,,,,,,,,,,,,,,,,,,,,PAL,,,,,
341-U1417D-41X-1-A,341,U1417,D,41,41-1,X,1,A,0.0,120.0,253.0,254.2,,mud [Leg210],,mud ,,,,N 4 (dark gray),,,,1,,,pebble [W22_2],rounded,,,,,,"clast 3 cm at 8 cm, sandy mud rip-up clast",,,,,
341-U1417D-41X-1-A,341,U1417,D,41,41-1,X,1,A,120.0,135.0,254.2,254.35,,,,,,,,,,,,,,,,,,,,,,SAFF,,,,,
341-U1417D-41X-1-A,341,U1417,D,41,41-1,X,1,A,135.0,150.0,254.35,254.5,,,,,,,,,,,,,,,,,,,,,,OJIM,,,,,
341-U1417D-41X-2-A,341,U1417,D,41,41-2,X,2,A,0.0,51.0,254.5,255.01,,mud [Leg210],,mud ,,,,N 4 (dark gray),,,,,,,,,,,,,,,,,,,
341-U1417D-41X-2-A,341,U1417,D,41,41-2,X,2,A,51.0,72.0,255.01,255.22,,interbedded silt(stone) and mud(stone) [McKW53],,interbedded silt(stone) and mud(stone) ,,,,N 4 (dark gray),,,,,,,,,,,,,,"silts normally graded, 10YR 4/1, ,1.5 cm thick",,,,,
341-U1417D-41X-2-A,341,U1417,D,41,41-2,X,2,A,72.0,98.0,255.22,255.48,,mud [Leg210],,mud ,,,,N 4 (dark gray),,,,,,,,,,,,,,,,,,,
341-U1417D-41X-2-A,341,U1417,D,41,41-2,X,2,A,98.0,108.0,255.48,255.58,,interbedded silt(stone) and mud(stone) [McKW53],,interbedded silt(stone) and mud(stone) ,,,,N 4 (dark gray),,,,,,,,,,,,,,"silts normally graded, 10YR 4/1, ,1.5 cm thick",,,,,
341-U1417D-41X-2-A,341,U1417,D,41,41-2,X,2,A,108.0,150.0,255.58,256.0,,mud [Leg210],,mud ,,,,N 4 (dark gray),,,,,,,,,,,,,,,,,,,
341-U1417D-41X-3-A,341,U1417,D,41,41-3,X,3,A,0.0,15.0,256.0,256.15,,mud [Leg210],,mud ,,,,N 4 (dark gray),,,,,,,,,,,,,,,,,,,
341-U1417D-41X-3-A,341,U1417,D,41,41-3,X,3,A,15.0,40.0,256.15,256.4,,interbedded silt(stone) and mud(stone) [McKW53],,interbedded silt(stone) and mud(stone) ,,,,N 4 (dark gray),,,,,,,,,,,,,,"silts normally graded, 10YR 4/1, ,1.5 cm thick",,,,,
341-U1417D-41X-3-A,341,U1417,D,41,41-3,X,3,A,40.0,116.0,256.4,257.16,,mud [Leg210],,mud ,,,,N 4 (dark gray),,,,,,,,,,,,,,,,,,,
341-U1417D-41X-3-A,341,U1417,D,41,41-3,X,3,A,116.0,118.0,257.16,257.18,,silt [Leg210],,silt ,,,normal grading,10YR 4/1 (dark gray),,,,,,,,,,,,,,,,,,,
341-U1417D-41X-3-A,341,U1417,D,41,41-3,X,3,A,118.0,138.0,257.18,257.38,,mud [Leg210],,mud ,,,,N 4 (dark gray),,,,,,,,,,,,,,,,,,,
341-U1417D-41X-3-A,341,U1417,D,41,41-3,X,3,A,138.0,150.0,257.38,257.5,,mud [Leg210],,mud ,,,,N 4 (dark gray),,,,,,,,,,,,,,,,,,,
341-U1417D-41X-4-A,341,U1417,D,41,41-4,X,4,A,0.0,16.0,257.5,257.66,,mud [Leg210],,mud ,,,color banding,N 4 (dark gray),none [DB86],0,absent [A79],,,,,,,,,,,green/black color bands,,,,,
341-U1417D-41X-4-A,341,U1417,D,41,41-4,X,4,A,16.0,18.0,257.66,257.68,,silt [Leg210],,silt ,,,normal grading,2.5Y 4/1 (dark gray),none [DB86],0,absent [A79],,,,,,,,,,,,,,,,
341-U1417D-41X-4-A,341,U1417,D,41,41-4,X,4,A,18.0,30.5,257.68,257.805,,mud [Leg210],,mud ,,,color banding,N 4 (dark gray),none [DB86],0,absent [A79],,,,,,,,,,,green/black color bands,,,,,
341-U1417D-41X-4-A,341,U1417,D,41,41-4,X,4,A,30.5,30.5,257.805,257.805,,silt [Leg210],,silt ,,,,2.5Y 4/1 (dark gray),none [DB86],0,absent [A79],,,,,,,,,,,,,,,,
341-U1417D-41X-4-A,341,U1417,D,41,41-4,X,4,A,30.5,100.0,257.805,258.5,,mud [Leg210],,mud ,,,color banding,N 4 (dark gray),none [DB86],0,absent [A79],,,,,,,,,,,green/black color bands,,,,,
341-U1417D-41X-4-A,341,U1417,D,41,41-4,X,4,A,100.0,100.0,258.5,258.5,,silt [Leg210],,silt ,,,,N 5 (gray),none [DB86],0,absent [A79],,,,,,,,,,,,,,,,
341-U1417D-41X-4-A,341,U1417,D,41,41-4,X,4,A,100.0,150.0,258.5,259.0,,mud [Leg210],,mud ,,,color banding,N 4 (dark gray),none [DB86],0,absent [A79],,,,,,,,,,,green/black color bands,,,,,
341-U1417D-41X-5-A,341,U1417,D,41,41-5,X,5,A,0.0,22.0,259.0,259.22,,mud [Leg210],,mud ,,,,N 4 (dark gray),none [DB86],0,absent [A79],,,,,,,,,,,,,,,,
341-U1417D-41X-5-A,341,U1417,D,41,41-5,X,5,A,22.0,24.0,259.22,259.24,,silt [Leg210],,silt ,,,normal grading,2.5Y 4/1 (dark gray),none [DB86],0,absent [A79],,,,,,,,,,,,,,,,
341-U1417D-41X-5-A,341,U1417,D,41,41-5,X,5,A,24.0,82.0,259.24,259.82,,mud [Leg210],,mud ,,,,N 4 (dark gray),none [DB86],0,absent [A79],,,,,,,,,,,,,,,,
341-U1417D-41X-5-A,341,U1417,D,41,41-5,X,5,A,82.0,85.0,259.82,259.85,,sand [Leg210],,sand ,,,normal grading,5Y 4/1 (dark gray),none [DB86],0,absent [A79],,,,,,,,,,,,,,,,
341-U1417D-41X-CC-A,341,U1417,D,41,41-CC,X,CC,A,0.0,2.0,259.85,259.87,,sand [Leg210],,sand ,,,normal grading,5Y 4/1 (dark gray),none [DB86],0,absent [A79],,,,,,,,,,,,,,,,
341-U1417D-41X-CC-A,341,U1417,D,41,41-CC,X,CC,A,2.0,4.0,259.87,259.89,,ash(tuff) [MMK88m],,ash(tuff),ash,4,,N 6 (gray),none [DB86],0,absent [A79],,,,,,,,,,,,,,,,
341-U1417D-41X-CC-A,341,U1417,D,41,41-CC,X,CC,A,4.0,31.0,259.89,260.16,,mud [Leg210],,mud ,,,color banding,N 4 (dark gray),none [DB86],0,absent [A79],,,,,,,,,,,,,,,,
341-U1417D-41X-CC-A,341,U1417,D,41,41-CC,X,CC,A,31.0,36.0,260.16,260.21,,,,,,,,,,,,,,,,,,,,,,PAL,,,,,
341-U1417D-42X-1-A,341,U1417,D,42,42-1,X,1,A,0.0,85.0,262.7,263.55,calcareous bearing,mud [Leg210],with biogenic carbonate [Leg339],calcareous bearing mud ,,,,N 4 (dark gray),slight [DB86],1,,,,,,,,,,,,"muds with pyritized diatoms, whole and broken:
cm 76 to 75: low angle crossbedded mud;",,,,,
341-U1417D-42X-1-A,341,U1417,D,42,42-1,X,1,A,85.0,86.0,263.55,263.56,,diamict [M89m],,diamict ,,,,N 4 (dark gray),,,present [A79],,,,,,,,,,,"cm 85 to 86: mud matrix with subrounded clasts up to 4 mm, variable lithologies (""microdiamict""); 

",,,,,
341-U1417D-42X-1-A,341,U1417,D,42,42-1,X,1,A,86.0,105.0,263.56,263.75,calcareous bearing,mud [Leg210],with biogenic carbonate [Leg339],calcareous bearing mud ,,,,N 4 (dark gray),slight [DB86],1,,,,,,,,,,,,,,,,,
341-U1417D-42X-1-A,341,U1417,D,42,42-1,X,1,A,105.0,107.5,263.75,263.775,,diamict [M89m],,diamict ,,,,N 4 (dark gray),,,present [A79],,,,,,,,,,,"cm 105 to 107.5: mud matrix with silt to vf sand clasts (""microdiamict"")",,,,,
341-U1417D-42X-1-A,341,U1417,D,42,42-1,X,1,A,107.5,128.5,263.775,263.985,calcareous bearing,mud [Leg210],with biogenic carbonate [Leg339],calcareous bearing mud ,,,,N 4 (dark gray),slight [DB86],1,,,,,,,,,,,,,,,,,
341-U1417D-42X-1-A,341,U1417,D,42,42-1,X,1,A,128.5,130.5,263.985,264.005,,diamict [M89m],,diamict ,,,,N 4 (dark gray),,,present [A79],,,,,,,,,,,"cm 128.5 to 130.5: mud matrix with silt to vf sand clasts (""microdiamict"")",,,,,
341-U1417D-42X-1-A,341,U1417,D,42,42-1,X,1,A,130.5,150.0,264.005,264.2,calcareous bearing,mud [Leg210],with biogenic carbonate [Leg339],calcareous bearing mud ,,,,N 4 (dark gray),,,,,,,,,,,,,,,,,,,
341-U1417D-42X-1-A,341,U1417,D,42,42-1,X,1,A,140.0,150.0,264.1,264.2,,,,,,,,,,,,,,,,,,,,,,IW,,,,,
341-U1417D-42X-2-A,341,U1417,D,42,42-2,X,2,A,0.0,29.0,264.2,264.49,,mud [Leg210],,mud ,,,,N 4 (dark gray),,,,,,,,,,,,,,,,,,,
341-U1417D-42X-2-A,341,U1417,D,42,42-2,X,2,A,29.0,32.0,264.49,264.52,,diamict [M89m],,diamict ,,,,N 4 (dark gray),,,present [A79],,,,,,,,,,,"cm 32 to 29: mud matrix with subrounded clasts up to 4 mm, variable lithologies (""microdiamict""); ",,,,,
341-U1417D-42X-2-A,341,U1417,D,42,42-2,X,2,A,32.0,91.0,264.52,265.11,,mud [Leg210],with biogenic carbonate [Leg339],mud ,,,color banding,N 4 (dark gray),slight [DB86],1,,,,,,,,,,,,"muds with pyritized diatoms, whole and broken:
cm 54 to 53: parallel to low angle cross bedded mud;",,,,,
341-U1417D-42X-2-A,341,U1417,D,42,42-2,X,2,A,91.0,92.0,265.11,265.12,,diamict [M89m],,diamict ,,,,N 4 (dark gray),,,present [A79],,,,,,,,,,,"cm 391o 92mud matrix with subrounded clasts up to 4 mm, variable lithologies (""microdiamict""); ",,,,,
341-U1417D-42X-2-A,341,U1417,D,42,42-2,X,2,A,92.0,123.0,265.12,265.43,,mud [Leg210],with biogenic carbonate [Leg339],mud ,,,color banding,N 4 (dark gray),slight [DB86],1,,,,,,,,,,,,,,,,,
341-U1417D-42X-2-A,341,U1417,D,42,42-2,X,2,A,123.0,130.0,265.43,265.5,,ash(tuff) [MMK88m],,ash(tuff),ash,4,,10YR 4/3 (brown),,,,,,,,,,,,,,cm 130 to 123: brown (10YR 4/3) parallel laminated ash overlain by parallel laminated mud,,,,,
341-U1417D-42X-2-A,341,U1417,D,42,42-2,X,2,A,130.0,140.0,265.5,265.6,,mud [Leg210],with biogenic carbonate [Leg339],mud ,,,color banding,N 4 (dark gray),slight [DB86],1,,,,,,,,,,,,,,,,,
341-U1417D-42X-2-A,341,U1417,D,42,42-2,X,2,A,140.0,150.0,265.6,265.7,,,,,,,,,,,,,,,,,,,,,,IW,,,,,
341-U1417D-42X-3-A,341,U1417,D,42,42-3,X,3,A,0.0,2.0,265.7,265.72,,,,,,,,,,,,,,,,,,,,,,VOID,,,,,
341-U1417D-42X-3-A,341,U1417,D,42,42-3,X,3,A,2.0,53.0,265.72,266.23,,mud [Leg210],,mud ,,,color banding,N 4 (dark gray),slight [DB86],1,absent [A79],,,,,,,,,,,black/green color bands,,,,,
341-U1417D-42X-3-A,341,U1417,D,42,42-3,X,3,A,53.0,96.0,266.23,266.66,,mud [Leg210],,mud ,,,color banding,N 4 (dark gray),moderate [DB86],2,absent [A79],,,,,,,,,,,,,,,,
341-U1417D-42X-3-A,341,U1417,D,42,42-3,X,3,A,96.0,100.0,266.66,266.7,,mud [Leg210],,mud ,,,,10GY 4/1 (dark greenish gray),moderate [DB86],2,absent [A79],,,,,,,,,,,,,,,,
341-U1417D-42X-3-A,341,U1417,D,42,42-3,X,3,A,100.0,110.0,266.7,266.8,,mud [Leg210],,mud ,,,,N 4 (dark gray),slight [DB86],1,absent [A79],,,,,,,,,,,black/green color bands,,,,,
341-U1417D-42X-3-A,341,U1417,D,42,42-3,X,3,A,110.0,122.0,266.8,266.92,,mud [Leg210],,mud ,,,color banding,N 4 (dark gray),moderate [DB86],2,absent [A79],,,,,,,,,,,,,,,,
341-U1417D-42X-4-A,341,U1417,D,42,42-4,X,4,A,0.0,21.5,266.92,267.135,,mud [Leg210],,mud ,,,color banding,N 4 (dark gray),slight [DB86],1,absent [A79],,,,,,,,,,,black/green color bands; laminated 2-3cm,,,,,
341-U1417D-42X-4-A,341,U1417,D,42,42-4,X,4,A,21.5,24.0,267.135,267.16,,diamict [M89m],,diamict ,,,,N 4 (dark gray),slight [DB86],1,present [A79],1,,,,,,,,,,,gradational contact,,,,
341-U1417D-42X-4-A,341,U1417,D,42,42-4,X,4,A,24.0,41.0,267.16,267.33,,mud [Leg210],,mud ,,,color banding,N 4 (dark gray),slight [DB86],1,absent [A79],,,,,,,,,,,black/green color bands; thinly laminated 40-41cm,,,,,
341-U1417D-42X-4-A,341,U1417,D,42,42-4,X,4,A,41.0,45.0,267.33,267.37,,diamict [M89m],,diamict ,,,,N 4 (dark gray),slight [DB86],1,present [A79],1,,,,,,,,,,,gradational contact,,,,
341-U1417D-42X-4-A,341,U1417,D,42,42-4,X,4,A,45.0,56.0,267.37,267.48,,mud [Leg210],,mud ,,,color banding,N 4 (dark gray),slight [DB86],1,absent [A79],,,,,,,,,,,black/green color bands,,,,,
341-U1417D-42X-CC-A,341,U1417,D,42,42-CC,X,CC,A,0.0,3.0,267.48,267.51,,mud [Leg210],,mud ,,,color banding,N 4 (dark gray),slight [DB86],1,absent [A79],,,,,,,,,,,green/black color bands,,,,,
341-U1417D-42X-CC-A,341,U1417,D,42,42-CC,X,CC,A,3.0,6.0,267.51,267.54,,diamict [M89m],,diamict ,,,,N 4 (dark gray),slight [DB86],1,present [A79],,,,,,,,,,,,,,,,
341-U1417D-42X-CC-A,341,U1417,D,42,42-CC,X,CC,A,6.0,9.0,267.54,267.57,,mud [Leg210],,mud ,,,color banding,N 4 (dark gray),slight [DB86],1,absent [A79],,,,,,,,,,,green/black color bands,,,,,
341-U1417D-42X-CC-A,341,U1417,D,42,42-CC,X,CC,A,9.0,10.0,267.57,267.58,,diamict [M89m],,diamict ,,,,N 4 (dark gray),slight [DB86],1,absent [A79],,,,,,,,,,,,,,,,
341-U1417D-42X-CC-A,341,U1417,D,42,42-CC,X,CC,A,10.0,40.5,267.58,267.885,,mud [Leg210],,mud ,,,color banding,N 4 (dark gray),slight [DB86],1,absent [A79],,,,,,,,,,,"green/black color bands; thinly laminated 18-19, 30-31.5cm; calcareous bearing",,,,,
341-U1417D-42X-CC-A,341,U1417,D,42,42-CC,X,CC,A,40.5,41.0,267.885,267.89,,diamict [M89m],,diamict ,,,,N 4 (dark gray),slight [DB86],1,present [A79],,,,,,,,,,,,,,,,
341-U1417D-42X-CC-A,341,U1417,D,42,42-CC,X,CC,A,41.0,43.0,267.89,267.91,,mud [Leg210],,mud ,,,color banding,N 4 (dark gray),slight [DB86],1,absent [A79],,,,,,,,,,,green/black color bands,,,,,
341-U1417D-42X-CC-A,341,U1417,D,42,42-CC,X,CC,A,43.0,48.0,267.91,267.96,,,,,,,,,,,,,,,,,,,,,,PAL,,,,,
341-U1417D-43X-1-A,341,U1417,D,43,43-1,X,1,A,0.0,76.0,272.4,273.16,,interbedded mud(stone) and diamict [McKW53],,interbedded mud(stone) and diamict ,,,,N 4 (dark gray),,,present [A79],24,,,,,,,,,,clasts are sand-size and of variable llithology and degree of rounding; 3 cycles of upward increase of clast abundance with a sharp top,,,,,
341-U1417D-43X-1-A,341,U1417,D,43,43-1,X,1,A,76.0,130.0,273.16,273.7,,mud [Leg210],,mud ,,,parallel lamination,N 4 (dark gray),,,,,,,,,,,,,,"partly thinly laminated, laminae decrease and fade upwards",,,,,
341-U1417D-43X-1-A,341,U1417,D,43,43-1,X,1,A,130.0,135.0,273.7,273.75,,interbedded mud(stone) and diamict [McKW53],,interbedded mud(stone) and diamict ,,,,,,,present [A79],2,,,,,,,,,,,,,,,
341-U1417D-43X-2-A,341,U1417,D,43,43-2,X,2,A,0.0,44.0,273.75,274.19,,interbedded mud(stone) and diamict [McKW53],,interbedded mud(stone) and diamict ,,,,N 4 (dark gray),,,present [A79],16,,,,,,,,,,clasts are sand-size and of variable llithology and degree of rounding; 3 cycles of upward increase of clast abundance with a sharp top,,,,,
341-U1417D-43X-2-A,341,U1417,D,43,43-2,X,2,A,44.0,66.0,274.19,274.41,,mud [Leg210],,mud ,,,,10GY 4/1 (dark greenish gray),moderate [DB86],2,,,,,,,,,,,,,,,,,
341-U1417D-43X-2-A,341,U1417,D,43,43-2,X,2,A,66.0,148.0,274.41,275.23,,interbedded mud(stone) and diamict [McKW53],,interbedded mud(stone) and diamict ,,,parallel lamination,N 4 (dark gray),,,present [A79],36,,,,,,,,,,"clasts are sand-size and of variable llithology and degree of rounding; 6 cycles of upward increase of clast abundance with a sharp top; muds parallel and thinly laminated, lamination thins and fades upward; 1 clast 1.5 cm, rounded, at 127 cm",,,,,
341-U1417D-43X-3-A,341,U1417,D,43,43-3,X,3,A,0.0,132.0,275.23,276.55,calcareous bearing,interbedded mud(stone) and diamict [McKW53],,calcareous bearing interbedded mud(stone) and diamict ,,,parallel lamination,N 4 (dark gray),,,present [A79],28,,,,,,,,,,"clasts are sand-size and of variable llithology and degree of rounding; 5 cycles of upward increase of clast abundance with a sharp top; muds parallel and thinly laminated, lamination thins and fades upward",,,,,
341-U1417D-43X-3-A,341,U1417,D,43,43-3,X,3,A,0.0,141.0,275.23,276.64,,,,,,,,,,,,,,,,,,,,,,WRND,,,,,
341-U1417D-43X-4-A,341,U1417,D,43,43-4,X,4,A,0.0,64.0,276.64,277.28,calcareous bearing,mud [Leg210],,calcareous bearing mud ,,,color banding,N 4 (dark gray),slight [DB86],1,absent [A79],,,,,,,,,,,green/black color bands,,,,,
341-U1417D-43X-4-A,341,U1417,D,43,43-4,X,4,A,64.0,91.0,277.28,277.55,,interbedded mud(stone) and diamict [McKW53],,interbedded mud(stone) and diamict ,,,,N 4 (dark gray),slight [DB86],1,present [A79],2,,,,,,,,,,clasts in diamict mostly sand sized,,,,,
341-U1417D-43X-4-A,341,U1417,D,43,43-4,X,4,A,91.0,119.0,277.55,277.83,,mud [Leg210],,mud ,,,,5G 4/1 (dark greenish gray),heavy [DB86],3,absent [A79],,,,,,,,,,,,,,,,
341-U1417D-43X-4-A,341,U1417,D,43,43-4,X,4,A,119.0,148.0,277.83,278.12,,interbedded mud(stone) and diamict [McKW53],,interbedded mud(stone) and diamict ,,,,N 4 (dark gray),slight [DB86],1,present [A79],5,,,,,,,,,,clasts in diamict mostly sand sized,,,,,
341-U1417D-43X-5-A,341,U1417,D,43,43-5,X,5,A,0.0,53.0,278.12,278.65,,interbedded mud(stone) and diamict [McKW53],,interbedded mud(stone) and diamict ,,,,N 4 (dark gray),moderate [DB86],2,present [A79],5,,,,,,,,,,"0-15cm: 3 thin reverse grade diamict layers;
clasts in diamict mostly sand sized",,,,,
341-U1417D-43X-CC-A,341,U1417,D,43,43-CC,X,CC,A,0.0,49.0,278.65,279.14,,interbedded mud(stone) and diamict [McKW53],,interbedded mud(stone) and diamict ,,,,N 4 (dark gray),slight [DB86],1,present [A79],4,,,,,,,,,,clasts in diamict mostly sand sized,,,,,
341-U1417D-43X-CC-A,341,U1417,D,43,43-CC,X,CC,A,49.0,54.0,279.14,279.19,,,,,,,,,,,,,,,,,,,,,,PAL,,,,,
341-U1417D-44X-1-A,341,U1417,D,44,44-1,X,1,A,0.0,6.0,282.1,282.16,,mud [Leg210],,mud ,,,structureless,N 4 (dark gray),none [DB86],0,absent [A79],,,,,,,,,,,,,,,,
341-U1417D-44X-1-A,341,U1417,D,44,44-1,X,1,A,6.0,58.0,282.16,282.68,,interbedded mud(stone) and diamict [McKW53],,interbedded mud(stone) and diamict ,,,,N 4 (dark gray),slight [DB86],1,present [A79],3,,,,,,,,,,clasts of diamicts mostly sand sized; diamict thickness ranges from thinly laminated to thin bedded,,,,,
341-U1417D-44X-1-A,341,U1417,D,44,44-1,X,1,A,58.0,60.5,282.68,282.705,,silt [Leg210],,silt ,,,,2.5Y 3/1 (very dark gray),none [DB86],0,absent [A79],,,,,,,,,,,,,,,,
341-U1417D-44X-1-A,341,U1417,D,44,44-1,X,1,A,60.5,69.0,282.705,282.79,,mud [Leg210],,mud ,,,,N 4 (dark gray),none [DB86],0,present [A79],1,,,,,,,,,,,,,,,
341-U1417D-44X-1-A,341,U1417,D,44,44-1,X,1,A,69.0,123.0,282.79,283.33,calcareous bearing,interbedded mud(stone) and diamict [McKW53],,calcareous bearing interbedded mud(stone) and diamict ,,,,N 4 (dark gray),slight [DB86],1,present [A79],3,,,,,,,,,,clasts of diamicts mostly sand sized; diamict thickness ranges from thinly laminated to thin bedded,,,,,
341-U1417D-44X-CC-A,341,U1417,D,44,44-CC,X,CC,A,0.0,12.0,283.33,283.45,,interbedded mud(stone) and diamict [McKW53],,interbedded mud(stone) and diamict ,,,,N 4 (dark gray),slight [DB86],1,present [A79],,,,,,,,,,,clasts of diamicts mostly sand sized; diamict thickness very thin bedded,,,,,
341-U1417D-44X-CC-A,341,U1417,D,44,44-CC,X,CC,A,12.0,17.0,283.45,283.5,,,,,,,,,,,,,,,,,,,,,,PAL,,,,,
341-U1417D-45X-1-A,341,U1417,D,45,45-1,X,1,A,0.0,131.0,289.7,291.01,,mud [Leg210],,mud ,,,parallel lamination,N 4 (dark gray),moderate [DB86],2,,,,,,,,,,,,colour banded,,,,,
341-U1417D-45X-1-A,341,U1417,D,45,45-1,X,1,A,131.0,141.0,291.01,291.11,,,,,,,,,,,,,,,,,,,,,,IW,,,,,
341-U1417D-45X-2-A,341,U1417,D,45,45-2,X,2,A,0.0,28.0,291.11,291.39,,mud [Leg210],,mud ,,,parallel lamination,N 4 (dark gray),slight [DB86],1,,,,,,,,,,,,,,,,,
341-U1417D-45X-2-A,341,U1417,D,45,45-2,X,2,A,28.0,83.0,291.39,291.94,,interbedded mud(stone) and diamict [McKW53],,interbedded mud(stone) and diamict ,,,parallel lamination,N 4 (dark gray),moderate [DB86],2,present [A79],18,,,,,,,,,,"clasts are sand-size and of variable llithology and degree of rounding; 5 cycles of upward increase of clast abundance with a sharp top; muds parallel and thinly laminated, lamination thins and fades upward",,,,,
