Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,Lithology Suffix,MAJ Lith. prefix + name,MAJ Lith. prefix+name+suffix,MAJ Lith. name+suffix,MAJ Lith. abundance [%],MAJ Lith. color,MAJ Lith. ave. grain size ,MAJ Lith. ave. grain size rank,MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. abundance [%],MIN Lith. color,MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,"Layer, boundary, lamination, grading",Layer or bedding thickness,Clasts abundance,Diagenetic constituent,Diagenetic structure,Bioturbation intensity,Bioturbation intensity rank,Macrofossil abundance name,Deformational structures,General interval comment,MAJ Lith. Prefix abundance Plot [%],MAJ Lith. Principal name abundance Plot [%],File data
339-U1385D-12H-7-A,339,U1385,D,12,12-7,H,7,A,0,44,108.0,108.44,muddy ,nannofossil ooze ,,muddy   nannofossil ooze ,muddy  nannofossil ooze ,nannofossil ooze ,75,10GY 4/1 (dark greenish gray),clay ,1,medium sand ,5,,nannofossil ooze ,with clay ,nannofossil ooze ,nannofossil ooze  with clay ,nannofossil ooze   with clay ,25.0,10Y 5/1 (greenish gray),clay ,1.0,medium sand ,5.0,100,bioturbated boundary or contact,layering,thick bed ,,,,slight_339 ,3,,,,75,75,
339-U1385D-12H-7-A,339,U1385,D,12,12-7,H,7,A,44,65,108.44,108.65,,nannofossil ooze ,with clay ,nannofossil ooze ,nannofossil ooze  with clay ,nannofossil ooze   with clay ,100,10Y 5/1 (greenish gray),clay ,1,medium sand ,5,,,,,,,,,,,,,100,,,,,,,slight_339 ,3,,,,100,100,
339-U1385D-12H-CC-A,339,U1385,D,12,12-CC,H,CC,A,0,29,108.62,108.91,,nannofossil ooze ,with clay ,nannofossil ooze ,nannofossil ooze  with clay ,nannofossil ooze   with clay ,100,10Y 5/1 (greenish gray),clay ,1,medium sand ,5,,,,,,,,,,,,,100,contact not recovered,,,,,,slight_339 ,3,,,,100,100,
339-U1385D-13H-1-A,339,U1385,D,13,13-1,H,1,A,0,20,108.4,108.6,muddy ,nannofossil ooze ,,muddy   nannofossil ooze ,muddy  nannofossil ooze ,nannofossil ooze ,100,5GY 4/1 (dark greenish gray),clay ,1,medium sand ,5,,,,,,,,,,,,,100,color contact,,,,,,slight_339 ,3,,,,100,100,
339-U1385D-13H-1-A,339,U1385,D,13,13-1,H,1,A,20,30,108.6,108.7,muddy ,nannofossil ooze ,,muddy   nannofossil ooze ,muddy  nannofossil ooze ,nannofossil ooze ,100,10GY 4/1 (dark greenish gray),clay ,1,medium sand ,5,,,,,,,,,,,,,100,color contact,,,,,,moderate_339 ,4,,,,100,100,
339-U1385D-13H-1-A,339,U1385,D,13,13-1,H,1,A,30,150,108.7,109.9,muddy ,nannofossil ooze ,,muddy   nannofossil ooze ,muddy  nannofossil ooze ,nannofossil ooze ,100,5GY 4/1 (dark greenish gray),clay ,1,medium sand ,5,,,,,,,,,,,,,100,,,,,,,moderate_339 ,4,,,,100,100,
339-U1385D-13H-2-A,339,U1385,D,13,13-2,H,2,A,0,68,109.9,110.58,muddy ,nannofossil ooze ,,muddy   nannofossil ooze ,muddy  nannofossil ooze ,nannofossil ooze ,100,5GY 4/1 (dark greenish gray),clay ,1,medium sand ,5,,,,,,,,,,,,,100,bioturbated boundary or contact,,,,,,moderate_339 ,4,,,,100,100,
339-U1385D-13H-2-A,339,U1385,D,13,13-2,H,2,A,68,133,110.58,111.23,,nannofossil ooze ,with clay ,nannofossil ooze ,nannofossil ooze  with clay ,nannofossil ooze   with clay ,100,5GY 5/1 (greenish gray),clay ,1,medium sand ,5,,,,,,,,,,,,,100,color contact,,,,,,moderate_339 ,4,,,,100,100,
339-U1385D-13H-2-A,339,U1385,D,13,13-2,H,2,A,133,154,111.23,111.44,muddy ,nannofossil ooze ,,muddy   nannofossil ooze ,muddy  nannofossil ooze ,nannofossil ooze ,100,5GY 4/1 (dark greenish gray),clay ,1,medium sand ,5,,,,,,,,,,,,,100,color contact,,,,,,moderate_339 ,4,,,,100,100,
339-U1385D-13H-3-A,339,U1385,D,13,13-3,H,3,A,0,31,111.44,111.75,muddy ,nannofossil ooze ,,muddy   nannofossil ooze ,muddy  nannofossil ooze ,nannofossil ooze ,100,5GY 4/1 (dark greenish gray),clay ,1,medium sand ,5,,,,,,,,,,,,,100,,,,,,,moderate_339 ,4,,,,100,100,
339-U1385D-13H-3-A,339,U1385,D,13,13-3,H,3,A,31,100,111.75,112.44,,nannofossil ooze ,with clay ,nannofossil ooze ,nannofossil ooze  with clay ,nannofossil ooze   with clay ,100,10Y 5/1 (greenish gray),clay ,1,medium sand ,5,,,,,,,,,,,,,100,color contact,,,,,,moderate_339 ,4,,,,100,100,
339-U1385D-13H-3-A,339,U1385,D,13,13-3,H,3,A,100,129,112.44,112.73,,nannofossil ooze ,with clay ,nannofossil ooze ,nannofossil ooze  with clay ,nannofossil ooze   with clay ,100,5GY 6/1 (greenish gray),clay ,1,medium sand ,5,,,,,,,,,,,,,100,color contact,,,,,,moderate_339 ,4,,,,100,100,
339-U1385D-13H-3-A,339,U1385,D,13,13-3,H,3,A,129,155,112.73,112.99,muddy ,nannofossil ooze ,,muddy   nannofossil ooze ,muddy  nannofossil ooze ,nannofossil ooze ,100,5GY 4/1 (dark greenish gray),clay ,1,medium sand ,5,,,,,,,,,,,,,100,,,,,,,moderate_339 ,4,,,,100,100,
339-U1385D-13H-4-A,339,U1385,D,13,13-4,H,4,A,0,154,112.99,114.53,muddy ,nannofossil ooze ,,muddy   nannofossil ooze ,muddy  nannofossil ooze ,nannofossil ooze ,100,5GY 4/1 (dark greenish gray),clay ,1,medium sand ,5,,,,,,,,,,,,,100,,,,,,,moderate_339 ,4,,,,100,100,
339-U1385D-13H-5-A,339,U1385,D,13,13-5,H,5,A,0,50,114.53,115.03,muddy ,nannofossil ooze ,,muddy   nannofossil ooze ,muddy  nannofossil ooze ,nannofossil ooze ,100,5GY 4/1 (dark greenish gray),clay ,1,medium sand ,5,,,,,,,,,,,,,100,color contact,,,,,,moderate_339 ,4,,,,100,100,
339-U1385D-13H-5-A,339,U1385,D,13,13-5,H,5,A,50,105,115.03,115.58,muddy ,nannofossil ooze ,,muddy   nannofossil ooze ,muddy  nannofossil ooze ,nannofossil ooze ,100,10GY 4/1 (dark greenish gray),clay ,1,medium sand ,5,,,,,,,,,,,,,100,color contact,,,,,,moderate_339 ,4,,,,100,100,
339-U1385D-13H-5-A,339,U1385,D,13,13-5,H,5,A,105,122,115.58,115.75,muddy ,nannofossil ooze ,,muddy   nannofossil ooze ,muddy  nannofossil ooze ,nannofossil ooze ,100,5G 4/1 (dark greenish gray),clay ,1,medium sand ,5,,,,,,,,,,,,,100,color contact,,,,,,moderate_339 ,4,,,,100,100,
339-U1385D-13H-5-A,339,U1385,D,13,13-5,H,5,A,122,153,115.75,116.06,muddy ,nannofossil ooze ,,muddy   nannofossil ooze ,muddy  nannofossil ooze ,nannofossil ooze ,100,10GY 4/1 (dark greenish gray),clay ,1,medium sand ,5,,,,,,,,,,,,,100,,,,,,,moderate_339 ,4,,,,100,100,
339-U1385D-13H-6-A,339,U1385,D,13,13-6,H,6,A,0,82,116.06,116.88,muddy ,nannofossil ooze ,,muddy   nannofossil ooze ,muddy  nannofossil ooze ,nannofossil ooze ,100,10GY 4/1 (dark greenish gray),clay ,1,medium sand ,5,,,,,,,,,,,,,100,bioturbated boundary or contact,,,,,,moderate_339 ,4,,,,100,100,
339-U1385D-13H-6-A,339,U1385,D,13,13-6,H,6,A,82,153,116.88,117.59,muddy ,nannofossil ooze ,,muddy   nannofossil ooze ,muddy  nannofossil ooze ,nannofossil ooze ,100,10Y 4/1 (dark greenish gray),clay ,1,medium sand ,5,,,,,,,,,,,,,100,,,,,,,moderate_339 ,4,,,,100,100,
339-U1385D-13H-7-A,339,U1385,D,13,13-7,H,7,A,0,10,117.59,117.69,muddy ,nannofossil ooze ,,muddy   nannofossil ooze ,muddy  nannofossil ooze ,nannofossil ooze ,100,10Y 4/1 (dark greenish gray),clay ,1,medium sand ,5,,,,,,,,,,,,,100,bioturbated boundary or contact,,,,,,moderate_339 ,4,,,,100,100,
339-U1385D-13H-7-A,339,U1385,D,13,13-7,H,7,A,10,22,117.69,117.81,muddy ,nannofossil ooze ,,muddy   nannofossil ooze ,muddy  nannofossil ooze ,nannofossil ooze ,100,10GY 4/1 (dark greenish gray),clay ,1,medium sand ,5,,,,,,,,,,,,,100,bioturbated boundary or contact,,,,,,moderate_339 ,4,,,,100,100,
339-U1385D-13H-7-A,339,U1385,D,13,13-7,H,7,A,22,70,117.81,118.29,muddy ,nannofossil ooze ,,muddy   nannofossil ooze ,muddy  nannofossil ooze ,nannofossil ooze ,100,10Y 4/1 (dark greenish gray),clay ,1,medium sand ,5,,,,,,,,,,,,,100,,,,,,,moderate_339 ,4,,,,100,100,
339-U1385D-13H-CC-A,339,U1385,D,13,13-CC,H,CC,A,0,49,118.29,118.78,muddy ,nannofossil ooze ,,muddy   nannofossil ooze ,muddy  nannofossil ooze ,nannofossil ooze ,100,10Y 4/1 (dark greenish gray),clay ,1,medium sand ,5,,,,,,,,,,,,,100,contact not recovered,,,,,,moderate_339 ,4,,,,100,100,
339-U1385D-14H-1-A,339,U1385,D,14,14-1,H,1,A,0,50,117.9,118.4,muddy ,nannofossil ooze ,,muddy   nannofossil ooze ,muddy  nannofossil ooze ,nannofossil ooze ,100,10Y 4/1 (dark greenish gray),clay ,1,medium sand ,5,,,,,,,,,,,,,100,color contact,,,,,,moderate_339 ,4,,,,100,100,
339-U1385D-14H-1-A,339,U1385,D,14,14-1,H,1,A,50,64,118.4,118.54,,nannofossil ooze ,with clay ,nannofossil ooze ,nannofossil ooze  with clay ,nannofossil ooze   with clay ,100,10GY 4/1 (dark greenish gray),clay ,1,medium sand ,5,,,,,,,,,,,,,100,bioturbated boundary or contact,,,,,,slight_339 ,3,,,,100,100,
339-U1385D-14H-1-A,339,U1385,D,14,14-1,H,1,A,64,96,118.54,118.86,muddy ,nannofossil ooze ,,muddy   nannofossil ooze ,muddy  nannofossil ooze ,nannofossil ooze ,100,10Y 4/1 (dark greenish gray),clay ,1,medium sand ,5,,,,,,,,,,,,,100,bioturbated boundary or contact,,,,,,slight_339 ,3,,,,100,100,
339-U1385D-14H-1-A,339,U1385,D,14,14-1,H,1,A,96,107,118.86,118.97,,nannofossil ooze ,with clay ,nannofossil ooze ,nannofossil ooze  with clay ,nannofossil ooze   with clay ,100,10GY 4/1 (dark greenish gray),clay ,1,medium sand ,5,,,,,,,,,,,,,100,bioturbated boundary or contact,,,,,,slight_339 ,3,,,,100,100,
339-U1385D-14H-1-A,339,U1385,D,14,14-1,H,1,A,107,150,118.97,119.4,muddy ,nannofossil ooze ,,muddy   nannofossil ooze ,muddy  nannofossil ooze ,nannofossil ooze ,100,10Y 4/1 (dark greenish gray),clay ,1,medium sand ,5,,,,,,,,,,,,,100,,,,,,,slight_339 ,3,,,,100,100,
339-U1385D-14H-2-A,339,U1385,D,14,14-2,H,2,A,0,150,119.4,120.9,muddy ,nannofossil ooze ,,muddy   nannofossil ooze ,muddy  nannofossil ooze ,nannofossil ooze ,100,10Y 4/1 (dark greenish gray),clay ,1,medium sand ,5,,,,,,,,,,,,,100,,,,,,,slight_339 ,3,,,,100,100,
339-U1385D-14H-3-A,339,U1385,D,14,14-3,H,3,A,0,29,120.9,121.19,muddy ,nannofossil ooze ,,muddy   nannofossil ooze ,muddy  nannofossil ooze ,nannofossil ooze ,100,10Y 4/1 (dark greenish gray),clay ,1,medium sand ,5,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 ,3,,,,100,100,
339-U1385D-14H-3-A,339,U1385,D,14,14-3,H,3,A,29,45,121.19,121.35,,nannofossil ooze ,with clay ,nannofossil ooze ,nannofossil ooze  with clay ,nannofossil ooze   with clay ,100,10GY 4/1 (dark greenish gray),clay ,1,medium sand ,5,,,,,,,,,,,,,100,bioturbated boundary or contact,,,,,,slight_339 ,3,,,,100,100,
339-U1385D-14H-3-A,339,U1385,D,14,14-3,H,3,A,45,150,121.35,122.4,muddy ,nannofossil ooze ,,muddy   nannofossil ooze ,muddy  nannofossil ooze ,nannofossil ooze ,100,10GY 4/1 (dark greenish gray),clay ,1,medium sand ,5,,,,,,,,,,,,,100,,,,,,,slight_339 ,3,,,,100,100,
339-U1385D-14H-4-A,339,U1385,D,14,14-4,H,4,A,0,76,122.42,123.18,muddy ,nannofossil ooze ,,muddy   nannofossil ooze ,muddy  nannofossil ooze ,nannofossil ooze ,100,10GY 4/1 (dark greenish gray),clay ,1,medium sand ,5,,,,,,,,,,,,,100,bioturbated boundary or contact,,,,,,slight_339 ,3,,,,100,100,
339-U1385D-14H-4-A,339,U1385,D,14,14-4,H,4,A,76,126,123.18,123.68,,nannofossil ooze ,with clay ,nannofossil ooze ,nannofossil ooze  with clay ,nannofossil ooze   with clay ,100,5GY 5/1 (greenish gray),clay ,1,medium sand ,5,,,,,,,,,,,,,100,bioturbated boundary or contact,,,,,,slight_339 ,3,,,,100,100,
339-U1385D-14H-4-A,339,U1385,D,14,14-4,H,4,A,126,150,123.68,123.92,muddy ,nannofossil ooze ,,muddy   nannofossil ooze ,muddy  nannofossil ooze ,nannofossil ooze ,100,5G 4/1 (dark greenish gray),clay ,1,medium sand ,5,,,,,,,,,,,,,100,,,,,,,slight_339 ,3,,,,100,100,
339-U1385D-14H-5-A,339,U1385,D,14,14-5,H,5,A,0,9,123.92,124.01,muddy ,nannofossil ooze ,,muddy   nannofossil ooze ,muddy  nannofossil ooze ,nannofossil ooze ,100,5G 4/1 (dark greenish gray),clay ,1,medium sand ,5,,,,,,,,,,,,,100,,,,,,,slight_339 ,3,,,,100,100,
339-U1385D-14H-5-A,339,U1385,D,14,14-5,H,5,A,9,143,124.01,125.35,,nannofossil ooze ,with clay ,nannofossil ooze ,nannofossil ooze  with clay ,nannofossil ooze   with clay ,100,5GY 5/1 (greenish gray),clay ,1,medium sand ,5,,,,,,,,,,,,,100,bioturbated boundary or contact,,,,,,slight_339 ,3,,,,100,100,
339-U1385D-14H-5-A,339,U1385,D,14,14-5,H,5,A,143,150,125.35,125.42,muddy ,nannofossil ooze ,,muddy   nannofossil ooze ,muddy  nannofossil ooze ,nannofossil ooze ,100,10Y 4/1 (dark greenish gray),clay ,1,medium sand ,5,,,,,,,,,,,,,100,,,,,,,slight_339 ,3,,,,100,100,
339-U1385D-14H-6-A,339,U1385,D,14,14-6,H,6,A,0,10,125.43,125.53,muddy ,nannofossil ooze ,,muddy   nannofossil ooze ,muddy  nannofossil ooze ,nannofossil ooze ,100,10Y 4/1 (dark greenish gray),clay ,1,medium sand ,5,,,,,,,,,,,,,100,,,,,,,slight_339 ,3,,,,100,100,
339-U1385D-14H-6-A,339,U1385,D,14,14-6,H,6,A,10,59,125.53,126.02,,nannofossil ooze ,with clay ,nannofossil ooze ,nannofossil ooze  with clay ,nannofossil ooze   with clay ,100,10Y 5/1 (greenish gray),clay ,1,medium sand ,5,,,,,,,,,,,,,100,bioturbated boundary or contact,,,,,,slight_339 ,3,,,,100,100,
339-U1385D-14H-6-A,339,U1385,D,14,14-6,H,6,A,59,78,126.02,126.21,,nannofossil ooze ,with clay ,nannofossil ooze ,nannofossil ooze  with clay ,nannofossil ooze   with clay ,100,10Y 4/1 (dark greenish gray),clay ,1,medium sand ,5,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 ,3,,,,100,100,
339-U1385D-14H-6-A,339,U1385,D,14,14-6,H,6,A,78,147,126.21,126.9,muddy ,nannofossil ooze ,,muddy   nannofossil ooze ,muddy  nannofossil ooze ,nannofossil ooze ,100,5GY 5/1 (greenish gray),clay ,1,medium sand ,5,,,,,,,,,,,,,100,bioturbated boundary or contact,,,,,,slight_339 ,3,,,,100,100,
339-U1385D-14H-6-A,339,U1385,D,14,14-6,H,6,A,147,150,126.9,126.93,,nannofossil ooze ,with clay ,nannofossil ooze ,nannofossil ooze  with clay ,nannofossil ooze   with clay ,100,5GY 4/1 (dark greenish gray),clay ,1,medium sand ,5,,,,,,,,,,,,,100,,,,,,,slight_339 ,3,,,,100,100,
339-U1385D-14H-7-A,339,U1385,D,14,14-7,H,7,A,0,16,126.95,127.11,,nannofossil ooze ,with clay ,nannofossil ooze ,nannofossil ooze  with clay ,nannofossil ooze   with clay ,100,5GY 4/1 (dark greenish gray),clay ,1,medium sand ,5,,,,,,,,,,,,,100,bioturbated boundary or contact,,,,,,slight_339 ,3,,,,100,100,
339-U1385D-14H-7-A,339,U1385,D,14,14-7,H,7,A,16,63,127.11,127.58,,nannofossil ooze ,with clay ,nannofossil ooze ,nannofossil ooze  with clay ,nannofossil ooze   with clay ,100,10Y 5/1 (greenish gray),clay ,1,medium sand ,5,,,,,,,,,,,,,100,,,,,,,slight_339 ,3,,,,100,100,
339-U1385D-14H-CC-A,339,U1385,D,14,14-CC,H,CC,A,0,27,127.6,127.87,,nannofossil ooze ,with clay ,nannofossil ooze ,nannofossil ooze  with clay ,nannofossil ooze   with clay ,100,10Y 5/1 (greenish gray),clay ,1,medium sand ,5,,,,,,,,,,,,,100,contact not recovered,,,,,,slight_339 ,3,,,,100,100,
339-U1385D-15H-1-A,339,U1385,D,15,15-1,H,1,A,0,38,127.4,127.78,,nannofossil ooze ,with clay ,nannofossil ooze ,nannofossil ooze  with clay ,nannofossil ooze   with clay ,100,5GY 4/1 (dark greenish gray),clay ,1,medium sand ,5,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 ,3,,,,100,100,
339-U1385D-15H-1-A,339,U1385,D,15,15-1,H,1,A,38,136,127.78,128.76,,nannofossil ooze ,with clay ,nannofossil ooze ,nannofossil ooze  with clay ,nannofossil ooze   with clay ,100,5G 5/1 (greenish gray),clay ,1,medium sand ,5,,,,,,,,,,,,,100,bioturbated boundary or contact,,,,,,slight_339 ,3,,,,100,100,
339-U1385D-15H-1-A,339,U1385,D,15,15-1,H,1,A,136,151,128.76,128.91,muddy ,nannofossil ooze ,,muddy   nannofossil ooze ,muddy  nannofossil ooze ,nannofossil ooze ,100,5GY 5/1 (greenish gray),clay ,1,medium sand ,5,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 ,3,,,,100,100,
339-U1385D-15H-2-A,339,U1385,D,15,15-2,H,2,A,0,23,128.91,129.14,,nannofossil ooze ,with clay ,nannofossil ooze ,nannofossil ooze  with clay ,nannofossil ooze   with clay ,100,10Y 5/1 (greenish gray),clay ,1,medium sand ,5,,,,,,,,,,,,,100,bioturbated boundary or contact,,,,,,slight_339 ,3,,,,100,100,
339-U1385D-15H-2-A,339,U1385,D,15,15-2,H,2,A,23,43,129.14,129.34,muddy ,nannofossil ooze ,,muddy   nannofossil ooze ,muddy  nannofossil ooze ,nannofossil ooze ,100,10GY 4/1 (dark greenish gray),clay ,1,medium sand ,5,,,,,,,,,,,,,100,color contact,,,,,,slight_339 ,3,,,,100,100,
339-U1385D-15H-2-A,339,U1385,D,15,15-2,H,2,A,43,153,129.34,130.44,,nannofossil ooze ,with clay ,nannofossil ooze ,nannofossil ooze  with clay ,nannofossil ooze   with clay ,100,5GY 4/1 (dark greenish gray),clay ,1,medium sand ,5,,,,,,,,,,,,,100,,,,,,,slight_339 ,3,,,,100,100,
339-U1385D-15H-3-A,339,U1385,D,15,15-3,H,3,A,0,26,130.44,130.7,,nannofossil ooze ,with clay ,nannofossil ooze ,nannofossil ooze  with clay ,nannofossil ooze   with clay ,100,5GY 4/1 (dark greenish gray),clay ,1,medium sand ,5,,,,,,,,,,,,,100,bioturbated boundary or contact,,,,,,slight_339 ,3,,,,100,100,
339-U1385D-15H-3-A,339,U1385,D,15,15-3,H,3,A,26,30,130.7,130.74,muddy ,nannofossil ooze ,,muddy   nannofossil ooze ,muddy  nannofossil ooze ,nannofossil ooze ,100,10GY 4/1 (dark greenish gray),clay ,1,medium sand ,5,,,,,,,,,,,,,100,bioturbated boundary or contact,,,,,,slight_339 ,3,,,,100,100,
339-U1385D-15H-3-A,339,U1385,D,15,15-3,H,3,A,30,59,130.74,131.03,muddy ,nannofossil ooze ,,muddy   nannofossil ooze ,muddy  nannofossil ooze ,nannofossil ooze ,100,5GY 4/1 (dark greenish gray),clay ,1,medium sand ,5,,,,,,,,,,,,,100,bioturbated boundary or contact,,,,,,slight_339 ,3,,,,100,100,
339-U1385D-15H-3-A,339,U1385,D,15,15-3,H,3,A,59,153,131.03,131.97,,nannofossil ooze ,with clay ,nannofossil ooze ,nannofossil ooze  with clay ,nannofossil ooze   with clay ,100,10Y 4/1 (dark greenish gray),clay ,1,medium sand ,5,,,,,,,,,,,,,100,,,,,,,slight_339 ,3,,,,100,100,
339-U1385D-15H-4-A,339,U1385,D,15,15-4,H,4,A,0,78,131.97,132.75,,nannofossil ooze ,with clay ,nannofossil ooze ,nannofossil ooze  with clay ,nannofossil ooze   with clay ,100,10Y 4/1 (dark greenish gray),clay ,1,medium sand ,5,,,,,,,,,,,,,100,bioturbated boundary or contact,,,,,,slight_339 ,3,,,,100,100,
339-U1385D-15H-4-A,339,U1385,D,15,15-4,H,4,A,0,151,131.97,133.48,,nannofossil ooze ,with clay ,nannofossil ooze ,nannofossil ooze  with clay ,nannofossil ooze   with clay ,55,5GY 5/1 (greenish gray),clay ,1,medium sand ,5,muddy ,nannofossil ooze ,,muddy   nannofossil ooze ,muddy  nannofossil ooze ,nannofossil ooze ,45.0,5GY 4/1 (dark greenish gray),clay ,1.0,medium sand ,5.0,100,bioturbated boundary or contact,bed,thick bed ,,,,slight_339 ,3,,,,55,55,
339-U1385D-15H-5-A,339,U1385,D,15,15-5,H,5,A,0,154,133.49,135.03,,nannofossil ooze ,with clay ,nannofossil ooze ,nannofossil ooze  with clay ,nannofossil ooze   with clay ,55,5GY 5/1 (greenish gray),clay ,1,medium sand ,5,muddy ,nannofossil ooze ,,muddy   nannofossil ooze ,muddy  nannofossil ooze ,nannofossil ooze ,45.0,5GY 4/1 (dark greenish gray),clay ,1.0,medium sand ,5.0,100,bioturbated boundary or contact,bed,thick bed ,,,,slight_339 ,3,,,,55,55,
339-U1385D-15H-6-A,339,U1385,D,15,15-6,H,6,A,0,122,135.01,136.23,,nannofossil ooze ,with clay ,nannofossil ooze ,nannofossil ooze  with clay ,nannofossil ooze   with clay ,55,5GY 5/1 (greenish gray),clay ,1,medium sand ,5,muddy ,nannofossil ooze ,,muddy   nannofossil ooze ,muddy  nannofossil ooze ,nannofossil ooze ,45.0,5GY 4/1 (dark greenish gray),clay ,1.0,medium sand ,5.0,100,bioturbated boundary or contact,bed,thick bed ,,,,slight_339 ,3,,,,55,55,
339-U1385D-15H-7-A,339,U1385,D,15,15-7,H,7,A,0,54,136.22,136.76,,nannofossil ooze ,with clay ,nannofossil ooze ,nannofossil ooze  with clay ,nannofossil ooze   with clay ,55,5GY 5/1 (greenish gray),clay ,1,medium sand ,5,muddy ,nannofossil ooze ,,muddy   nannofossil ooze ,muddy  nannofossil ooze ,nannofossil ooze ,45.0,5GY 4/1 (dark greenish gray),clay ,1.0,medium sand ,5.0,100,bioturbated boundary or contact,bed,thick bed ,,,,slight_339 ,3,,,,55,55,
339-U1385D-15H-CC-A,339,U1385,D,15,15-CC,H,CC,A,0,31,136.76,137.07,,nannofossil ooze ,with clay ,nannofossil ooze ,nannofossil ooze  with clay ,nannofossil ooze   with clay ,55,5GY 5/1 (greenish gray),clay ,1,medium sand ,5,muddy ,nannofossil ooze ,,muddy   nannofossil ooze ,muddy  nannofossil ooze ,nannofossil ooze ,45.0,5GY 4/1 (dark greenish gray),clay ,1.0,medium sand ,5.0,100,bioturbated boundary or contact,bed,thick bed ,,,,slight_339 ,3,,,,55,55,
339-U1385D-16H-1-A,339,U1385,D,16,16-1,H,1,A,0,150,136.9,138.4,,nannofossil ooze ,with clay ,nannofossil ooze ,nannofossil ooze  with clay ,nannofossil ooze   with clay ,80,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,muddy [Leg339],nannofossil ooze ,,muddy   nannofossil ooze ,muddy  nannofossil ooze ,nannofossil ooze ,20.0,5GY 5/1 (greenish gray),clay [W22_1],1.0,medium sand [W22_2],5.0,100,bioturbated boundary or contact,bed,thick bed [B01],,,,slight_339 [DB91],3,,,,80,80,
339-U1385D-16H-2-A,339,U1385,D,16,16-2,H,2,A,0,151,138.4,139.91,,nannofossil ooze ,with clay ,nannofossil ooze ,nannofossil ooze  with clay ,nannofossil ooze   with clay ,80,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,muddy [Leg339],nannofossil ooze ,,muddy   nannofossil ooze ,muddy  nannofossil ooze ,nannofossil ooze ,20.0,5GY 5/1 (greenish gray),clay [W22_1],1.0,medium sand [W22_2],5.0,100,bioturbated boundary or contact,bed,thick bed [B01],,,,slight_339 [DB91],3,,,,80,80,
339-U1385D-16H-3-A,339,U1385,D,16,16-3,H,3,A,0,153,139.92,141.45,,nannofossil ooze ,with clay ,nannofossil ooze ,nannofossil ooze  with clay ,nannofossil ooze   with clay ,80,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,muddy [Leg339],nannofossil ooze ,,muddy   nannofossil ooze ,muddy  nannofossil ooze ,nannofossil ooze ,20.0,5GY 5/1 (greenish gray),clay [W22_1],1.0,medium sand [W22_2],5.0,100,bioturbated boundary or contact,bed,thick bed [B01],,,,slight_339 [DB91],3,,,,80,80,
339-U1385D-16H-4-A,339,U1385,D,16,16-4,H,4,A,0,152,141.45,142.97,,nannofossil ooze ,with clay ,nannofossil ooze ,nannofossil ooze  with clay ,nannofossil ooze   with clay ,80,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,muddy [Leg339],nannofossil ooze ,,muddy   nannofossil ooze ,muddy  nannofossil ooze ,nannofossil ooze ,20.0,5GY 5/1 (greenish gray),clay [W22_1],1.0,medium sand [W22_2],5.0,100,bioturbated boundary or contact,bed,thick bed [B01],,,,slight_339 [DB91],3,,,,80,80,
339-U1385D-16H-5-A,339,U1385,D,16,16-5,H,5,A,0,152,142.97,144.49,,nannofossil ooze ,with clay ,nannofossil ooze ,nannofossil ooze  with clay ,nannofossil ooze   with clay ,80,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,muddy [Leg339],nannofossil ooze ,,muddy   nannofossil ooze ,muddy  nannofossil ooze ,nannofossil ooze ,20.0,5GY 5/1 (greenish gray),clay [W22_1],1.0,medium sand [W22_2],5.0,100,bioturbated boundary or contact,bed,thick bed [B01],,,,slight_339 [DB91],3,,,,80,80,
339-U1385D-16H-6-A,339,U1385,D,16,16-6,H,6,A,0,152,144.49,146.01,,nannofossil ooze ,with clay ,nannofossil ooze ,nannofossil ooze  with clay ,nannofossil ooze   with clay ,80,10Y 4/1 (dark greenish gray),clay [W22_1],1,medium sand [W22_2],5,muddy [Leg339],nannofossil ooze ,,muddy   nannofossil ooze ,muddy  nannofossil ooze ,nannofossil ooze ,20.0,5GY 5/1 (greenish gray),clay [W22_1],1.0,medium sand [W22_2],5.0,100,bioturbated boundary or contact,bed,thick bed [B01],,,,slight_339 [DB91],3,,,,80,80,
