Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],MAJ Lith. Prefix,MAJ Lith. Principal name,MAJ Lith. prefix+name [read only],Sediment structures,MAJ Lith. color,Bioturbation intensity,Clast abundance,Macrofossil,MAJ Lith. ave. grain size ,Diagenetic constituent,Diagenetic constituent composition,General interval comment,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Extra Sample ID Data
363-U1489D-4H-6-A,97,112,31.17,31.32,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,5GY 7/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,4,H,6,A,
363-U1489D-4H-6-A,112,150,31.32,31.7,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,5GY 8/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,4,H,6,A,
363-U1489D-4H-7-A,0,19,31.7,31.89,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,5GY 8/1 (light greenish gray),slight [DB86],,,,,sulfide,,,,,,,,,,,,,,363,U1489,D,4,H,7,A,
363-U1489D-4H-7-A,19,49,31.89,32.19,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,5GY 7/1 (light greenish gray),slight [DB86],,,,,sulfide,,,,,,,,,,,,,,363,U1489,D,4,H,7,A,
363-U1489D-4H-7-A,49,66,32.19,32.36,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,5GY 8/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,4,H,7,A,
363-U1489D-4H-CC-A,0,37,32.36,32.73,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,5GY 8/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,4,H,CC,A,
363-U1489D-5H-1-A,0,26,32.2,32.46,clay-bearing [X363],nannofossil ooze [Leg339],clay-bearing nannofossil ooze,,5GY 8/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,5,H,1,A,
363-U1489D-5H-1-A,26,33,32.46,32.53,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,5GY 7/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,5,H,1,A,
363-U1489D-5H-1-A,33,52,32.53,32.72,clay-bearing [X363],nannofossil ooze [Leg339],clay-bearing nannofossil ooze,,5GY 8/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,5,H,1,A,
363-U1489D-5H-1-A,52,57,32.72,32.77,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,5GY 7/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,5,H,1,A,
363-U1489D-5H-1-A,57,150,32.77,33.7,clay-bearing [X363],nannofossil ooze [Leg339],clay-bearing nannofossil ooze,,5GY 8/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,5,H,1,A,
363-U1489D-5H-2-A,0,107,33.7,34.77,clay-bearing [X363],nannofossil ooze [Leg339],clay-bearing nannofossil ooze,,5GY 8/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,5,H,2,A,
363-U1489D-5H-2-A,107,116,34.77,34.86,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,5GY 7/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,5,H,2,A,
363-U1489D-5H-2-A,116,150,34.86,35.2,clay-bearing [X363],nannofossil ooze [Leg339],clay-bearing nannofossil ooze,,5GY 8/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,5,H,2,A,
363-U1489D-5H-3-A,0,83,35.2,36.03,clay-bearing [X363],nannofossil ooze [Leg339],clay-bearing nannofossil ooze,,5GY 8/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,5,H,3,A,
363-U1489D-5H-3-A,83,93,36.03,36.13,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,5PB 6/1 (bluish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,5,H,3,A,
363-U1489D-5H-3-A,93,132,36.13,36.52,clay-bearing [X363],nannofossil ooze [Leg339],clay-bearing nannofossil ooze,,5GY 8/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,5,H,3,A,
363-U1489D-5H-3-A,132,136,36.52,36.56,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,5PB 6/1 (bluish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,5,H,3,A,
363-U1489D-5H-3-A,136,150,36.56,36.7,clay-bearing [X363],nannofossil ooze [Leg339],clay-bearing nannofossil ooze,,5GY 8/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,5,H,3,A,
363-U1489D-5H-4-A,0,43,36.7,37.13,clay-bearing [X363],nannofossil ooze [Leg339],clay-bearing nannofossil ooze,,5GY 8/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,5,H,4,A,
363-U1489D-5H-4-A,43,50,37.13,37.2,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,5PB 6/1 (bluish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,5,H,4,A,
363-U1489D-5H-4-A,50,62,37.2,37.32,clay-bearing [X363],nannofossil ooze [Leg339],clay-bearing nannofossil ooze,,5GY 8/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,5,H,4,A,
363-U1489D-5H-4-A,62,69,37.32,37.39,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,5PB 6/1 (bluish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,5,H,4,A,
363-U1489D-5H-4-A,69,110,37.39,37.8,clay-bearing [X363],nannofossil ooze [Leg339],clay-bearing nannofossil ooze,,5GY 8/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,5,H,4,A,
363-U1489D-5H-4-A,110,124,37.8,37.94,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,5GY 7/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,5,H,4,A,
363-U1489D-5H-4-A,124,150,37.94,38.2,clay-bearing [X363],nannofossil ooze [Leg339],clay-bearing nannofossil ooze,,5GY 8/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,5,H,4,A,
363-U1489D-5H-5-A,0,82,38.2,39.02,clay-bearing [X363],nannofossil ooze [Leg339],clay-bearing nannofossil ooze,,5GY 8/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,5,H,5,A,
363-U1489D-5H-5-A,82,145,39.02,39.65,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,10Y 8/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,5,H,5,A,
363-U1489D-5H-5-A,145,148,39.65,39.68,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,5PB 6/1 (bluish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,5,H,5,A,
363-U1489D-5H-5-A,148,150,39.68,39.7,clay-bearing [X363],nannofossil ooze [Leg339],clay-bearing nannofossil ooze,,5GY 8/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,5,H,5,A,
363-U1489D-5H-6-A,0,16,39.7,39.86,clay-bearing [X363],nannofossil ooze [Leg339],clay-bearing nannofossil ooze,,5GY 8/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,5,H,6,A,
363-U1489D-5H-6-A,16,34,39.86,40.04,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,5GY 7/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,5,H,6,A,
363-U1489D-5H-6-A,34,150,40.04,41.2,clay-bearing [X363],nannofossil ooze [Leg339],clay-bearing nannofossil ooze,,5GY 8/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,5,H,6,A,
363-U1489D-5H-7-A,0,53,41.2,41.73,clay-bearing [X363],nannofossil ooze [Leg339],clay-bearing nannofossil ooze,,5GY 8/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,5,H,7,A,
363-U1489D-5H-CC-A,0,8,41.73,41.81,clay-bearing [X363],nannofossil ooze [Leg339],clay-bearing nannofossil ooze,,5GY 8/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,5,H,CC,A,
363-U1489D-6H-1-A,0,150,41.7,43.2,clay-bearing [X363],nannofossil ooze [Leg339],clay-bearing nannofossil ooze,,5GY 8/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,6,H,1,A,
363-U1489D-6H-2-A,0,150,43.2,44.7,clay-bearing [X363],nannofossil ooze [Leg339],clay-bearing nannofossil ooze,,5GY 8/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,6,H,2,A,
363-U1489D-6H-3-A,0,55,44.7,45.25,clay-bearing [X363],nannofossil ooze [Leg339],clay-bearing nannofossil ooze,,5GY 8/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,6,H,3,A,
363-U1489D-6H-3-A,55,58,45.25,45.28,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,N 3 (very dark gray),slight [DB86],,,,,sulfide,,,,,,,,,,,,,,363,U1489,D,6,H,3,A,
363-U1489D-6H-3-A,58,97,45.28,45.67,clay-bearing [X363],nannofossil ooze [Leg339],clay-bearing nannofossil ooze,,5GY 8/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,6,H,3,A,
363-U1489D-6H-3-A,97,107,45.67,45.77,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,5PB 6/1 (bluish gray),slight [DB86],,,,,sulfide,,,,,,,,,,,,,,363,U1489,D,6,H,3,A,
363-U1489D-6H-3-A,107,150,45.77,46.2,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,10Y 8/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,6,H,3,A,
363-U1489D-6H-4-A,0,12,46.2,46.32,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,10Y 8/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,6,H,4,A,
363-U1489D-6H-4-A,12,150,46.32,47.7,clay-bearing [X363],nannofossil ooze [Leg339],clay-bearing nannofossil ooze,,5GY 8/1 (light greenish gray),slight [DB86],,,,,sulfide,,,,,,,,,,,,,,363,U1489,D,6,H,4,A,
363-U1489D-6H-5-A,0,21,47.7,47.91,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,5GY 7/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,6,H,5,A,
363-U1489D-6H-5-A,21,150,47.91,49.2,clay-bearing [X363],nannofossil ooze [Leg339],clay-bearing nannofossil ooze,,5GY 8/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,6,H,5,A,
363-U1489D-6H-6-A,0,150,49.2,50.7,clay-bearing [X363],nannofossil ooze [Leg339],clay-bearing nannofossil ooze,,5GY 8/1 (light greenish gray),slight [DB86],,,,,sulfide,,,,,,,,,,,,,,363,U1489,D,6,H,6,A,
363-U1489D-6H-7-A,0,57,50.7,51.27,clay-bearing [X363],nannofossil ooze [Leg339],clay-bearing nannofossil ooze,,5GY 8/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,6,H,7,A,
363-U1489D-6H-CC-A,0,26,51.27,51.53,clay-bearing [X363],nannofossil ooze [Leg339],clay-bearing nannofossil ooze,,5GY 8/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,6,H,CC,A,
363-U1489D-7H-1-A,0,150,51.2,52.7,clay-bearing [X363],nannofossil ooze [Leg339],clay-bearing nannofossil ooze,,5GY 8/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,7,H,1,A,
363-U1489D-7H-2-A,0,31,52.7,53.01,clay-bearing [X363],nannofossil ooze [Leg339],clay-bearing nannofossil ooze,,5GY 8/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,7,H,2,A,
363-U1489D-7H-2-A,31,73,53.01,53.43,clay-bearing [X363],nannofossil ooze [Leg339],clay-bearing nannofossil ooze,,10Y 8/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,7,H,2,A,
363-U1489D-7H-2-A,73,150,53.43,54.2,clay-bearing [X363],nannofossil ooze [Leg339],clay-bearing nannofossil ooze,,10Y 8/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,7,H,2,A,
363-U1489D-7H-3-A,0,36,54.2,54.56,clay-bearing [X363],nannofossil ooze [Leg339],clay-bearing nannofossil ooze,,10Y 8/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,7,H,3,A,
363-U1489D-7H-3-A,36,68,54.56,54.88,clay-bearing [X363],nannofossil ooze [Leg339],clay-bearing nannofossil ooze,,5GY 8/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,7,H,3,A,
363-U1489D-7H-3-A,68,100,54.88,55.2,clay-bearing [X363],nannofossil ooze [Leg339],clay-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,7,H,3,A,
363-U1489D-7H-3-A,100,150,55.2,55.7,clay-bearing [X363],nannofossil ooze [Leg339],clay-bearing nannofossil ooze,,10Y 8/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,7,H,3,A,
363-U1489D-7H-4-A,0,25,55.7,55.95,clay-bearing [X363],nannofossil ooze [Leg339],clay-bearing nannofossil ooze,,5GY 8/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,7,H,4,A,
363-U1489D-7H-4-A,25,29,55.95,55.99,clay-bearing foraminifer-bearing [X363],nannofossil ooze [Leg339],clay-bearing foraminifer-bearing nannofossil ooze,,5PB 7/1 (light bluish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,7,H,4,A,
363-U1489D-7H-4-A,29,52,55.99,56.22,clay-bearing [X363],nannofossil ooze [Leg339],clay-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,7,H,4,A,
363-U1489D-7H-4-A,52,79,56.22,56.49,clay-bearing [X363],nannofossil ooze [Leg339],clay-bearing nannofossil ooze,,5GY 8/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,7,H,4,A,
363-U1489D-7H-4-A,79,95,56.49,56.65,clay-bearing [X363],nannofossil ooze [Leg339],clay-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,7,H,4,A,
363-U1489D-7H-4-A,95,150,56.65,57.2,clay-bearing [X363],nannofossil ooze [Leg339],clay-bearing nannofossil ooze,,5GY 8/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,7,H,4,A,
363-U1489D-7H-5-A,0,92,57.2,58.12,clay-bearing [X363],nannofossil ooze [Leg339],clay-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,7,H,5,A,
363-U1489D-7H-CC-A,0,35,58.12,58.47,clay-bearing [X363],nannofossil ooze [Leg339],clay-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,7,H,CC,A,
363-U1489D-8H-1-A,0,150,60.7,62.2,clay-bearing [X363],nannofossil ooze [Leg339],clay-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,8,H,1,A,
363-U1489D-8H-2-A,0,150,62.2,63.7,clay-bearing [X363],nannofossil ooze [Leg339],clay-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),slight [DB86],,,,,sulfide,,,,,,,,,,,,,,363,U1489,D,8,H,2,A,
363-U1489D-8H-3-A,0,150,63.7,65.2,clay-bearing [X363],nannofossil ooze [Leg339],clay-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,8,H,3,A,
363-U1489D-8H-4-A,0,149,65.2,66.69,clay-bearing [X363],nannofossil ooze [Leg339],clay-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,8,H,4,A,
363-U1489D-8H-CC-A,0,26,66.69,66.95,clay-bearing [X363],nannofossil ooze [Leg339],clay-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,8,H,CC,A,
363-U1489D-9H-1-A,0,46,70.2,70.66,clay-bearing [X363],nannofossil ooze [Leg339],clay-bearing nannofossil ooze,,5GY 7/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,9,H,1,A,
363-U1489D-9H-1-A,46,150,70.66,71.7,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,5GY 8/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,9,H,1,A,
363-U1489D-9H-2-A,0,23,71.7,71.93,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,5GY 7/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,9,H,2,A,
363-U1489D-9H-2-A,23,29,71.93,71.99,,ash(tuff) [MMK88m],ash(tuff),,5Y 5/1 (gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,9,H,2,A,
363-U1489D-9H-2-A,29,35,71.99,72.05,,ash(tuff) [MMK88m],ash(tuff),,10Y 8/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,9,H,2,A,
363-U1489D-9H-2-A,35,44,72.05,72.14,clay-bearing ash-rich [X363],nannofossil ooze [Leg339],clay-bearing ash-rich nannofossil ooze,,10Y 7/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,9,H,2,A,
363-U1489D-9H-2-A,44,150,72.14,73.2,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,5GY 7/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,9,H,2,A,
363-U1489D-9H-3-A,0,44,73.2,73.64,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,5GY 7/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,9,H,3,A,
363-U1489D-9H-3-A,44,132,73.64,74.52,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,N 8.5 (white),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,9,H,3,A,
363-U1489D-9H-3-A,132,146,74.52,74.66,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,5GY 7/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,9,H,3,A,
363-U1489D-9H-3-A,146,150,74.66,74.7,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,5GY 8/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,9,H,3,A,
363-U1489D-9H-4-A,0,91,74.7,75.61,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,5GY 7/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,9,H,4,A,
363-U1489D-9H-4-A,91,126,75.61,75.96,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,N 8.5 (white),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,9,H,4,A,
363-U1489D-9H-4-A,126,143,75.96,76.13,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,5GY 7/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,9,H,4,A,
363-U1489D-9H-4-A,143,150,76.13,76.2,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,N 8.5 (white),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,9,H,4,A,
363-U1489D-9H-5-A,0,42,76.2,76.62,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,9,H,5,A,
363-U1489D-9H-5-A,42,52,76.62,76.72,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,2.5Y 7/1 (light gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,9,H,5,A,
363-U1489D-9H-5-A,52,92,76.72,77.12,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,9,H,5,A,
363-U1489D-9H-5-A,92,121,77.12,77.41,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,9,H,5,A,
363-U1489D-9H-5-A,121,150,77.41,77.7,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,9,H,5,A,
363-U1489D-9H-6-A,0,19,77.7,77.89,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,9,H,6,A,
363-U1489D-9H-6-A,19,130,77.89,79,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,9,H,6,A,
363-U1489D-9H-7-A,0,63,79,79.63,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,9,H,7,A,
363-U1489D-9H-CC-A,0,50,79.63,80.13,foraminifer-bearing clay-rich [X363],nannofossil ooze [Leg339],foraminifer-bearing clay-rich nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1489,D,9,H,CC,A,
363-U1489D-10H-1-A,0,150,79.7,81.2,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,"This core is actually lighter than 5GY 8/1, this is the color that best approximation of the color and the it continues to lighten down core. The bottom haif of section 5 down through the core catch is significantly lighter with more foraminfers.",,,,,,,,,,,,,363,U1489,D,10,H,1,A,
363-U1489D-10H-2-A,0,150,81.2,82.7,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,"This core is actually lighter than 5GY 8/1, this is the color that best approximation of the color and the it continues to lighten down core. The bottom haif of section 5 down through the core catch is significantly lighter with more foraminfers.",,,,,,,,,,,,,363,U1489,D,10,H,2,A,
363-U1489D-10H-3-A,0,150,82.7,84.2,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,"This core is actually lighter than 5GY 8/1, this is the color that best approximation of the color and the it continues to lighten down core. The bottom haif of section 5 down through the core catch is significantly lighter with more foraminfers.",,,,,,,,,,,,,363,U1489,D,10,H,3,A,
363-U1489D-10H-4-A,0,150,84.2,85.7,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,"This core is actually lighter than 5GY 8/1, this is the color that best approximation of the color and the it continues to lighten down core. The bottom haif of section 5 down through the core catch is significantly lighter with more foraminfers.",,,,,,,,,,,,,363,U1489,D,10,H,4,A,
363-U1489D-10H-5-A,0,150,85.7,87.2,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,"This core is actually lighter than 5GY 8/1, this is the color that best approximation of the color and the it continues to lighten down core. The bottom haif of section 5 down through the core catch is significantly lighter with more foraminfers.",,,,,,,,,,,,,363,U1489,D,10,H,5,A,
363-U1489D-10H-6-A,0,10,87.2,87.3,foraminifer-rich [X363],nannofossil clay [X363],foraminifer-rich nannofossil clay,,N 5 (gray),moderate [DB86],,,,,,"This core is actually lighter than 5GY 8/1, this is the color that best approximation of the color and the it continues to lighten down core. The bottom haif of section 5 down through the core catch is significantly lighter with more foraminfers.",,,,,,,,,,,,,363,U1489,D,10,H,6,A,
