Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Drilling disturbance intensity,Drilling disturbance intensity rank,Lithology Principal Name,MAJ Lith. abundance [%],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,Minor Lithology Name,MIN Lith. abundance [%],MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Lith. comment,Clast percentage [%],Clast 1 igneous - pumiceous [%],Clast 1 igneous - pumiceous grain size,Clast 2 igneous - scoriaceous [%],Clast 2 igneous - scoriaceous grain size,Clast 3 igneous - massive [%],Clast 3 igneous - massive grain size,Clast 4 igneous - vesicular [%],Clast 4 igneous - vesicular grain size,Clast 5 volcaniclastic [%],Clast 5 volcaniclastic grain size,Clast 6 sediment [%],Clast 6 sediment grain size,Clast 7 -other lithology [%],Clast 7 -other lithology grain size,Clast lith. abund. sum [%],Clast lithology comment,Clast roundness,Matrix 1 igneous - pumiceous [%],Matrix 2 igneous - scoriaceous [%],Matrix 3 igneous - massive [%],Matrix 4 igneous - vesicular [%],Matrix 5 volcaniclastic [%],Matrix 6 sediment [%],Matrix 7 -other lithology [%],Matrix biogenic carbonate [%],Matrix detritical carbonate [%],Matrix carbonate [%],Matrix abund. sum [%],Matrix sorting,Matrix alteration intensity,Matrix alteration rank,Matrix comment,Deformational structures,Deformational structure strike [deg],Deformational structure dip [deg],Deformational structure comment,Groundmass modal percentage [%],Groundmass modal grain size [mm],Groundmass comments,File Data,Minor Lithology Prefix,Lithology Suffix,Lithology Prefix,Minor Lithology Suffix
340-U1395A-5H-7-A,340,U1395,A,5,5-7,H,7,A,52.0,58.0,38.95,39.01,,,volcaniclastic-sand [BGS-S81],70.0,fine sand [T07],4.0,calcareous sand [Leg210],30.0,fine medium sand [T07],5.0,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,well [BP01],absent [alteration],0.0,Thinly bedded < 3 mm,,,,,,,,,,,,
340-U1395A-5H-7-A,340,U1395,A,5,5-7,H,7,A,58.0,67.0,39.01,39.1,,,carbonate ooze [Leg178],100.0,silt-fine mud [T07],2.0,,,,,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-5H-CC-A,340,U1395,A,5,5-CC,H,CC,A,0.0,39.0,39.1,39.49,slight to moderate [drilling disturbance],3.0,carbonate ooze [Leg178],100.0,silt-fine mud [T07],2.0,,,,,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-5H-CC-A,340,U1395,A,5,5-CC,H,CC,A,39.0,43.0,39.49,39.53,,,,,,,,,,,,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,PAL Sample,,,,,,,,,,,,
340-U1395A-6H-1-A,340,U1395,A,6,6-1,H,1,A,0.0,9.0,38.9,38.99,moderate to high [drilling disturbance],5.0,carbonate ooze [Leg178],100.0,fine mud [T07],3.0,,,,,100.0,,2.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,medium sand [T07],100.0,biogenic,angular,,,,,,,,,,,,poor [BP01],absent [alteration],0.0,,,,,,98.0,,,,,,,
340-U1395A-6H-1-A,340,U1395,A,6,6-1,H,1,A,9.0,114.0,38.99,40.04,minimal [drilling disturbance],1.0,carbonate ooze [Leg178],100.0,medium sand [T07],6.0,,,,,100.0,"Mixing/smearing at layer base with top of next layer.
Significant bioturbation near base.",8.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,medium sand [T07],100.0,50% biogenic; 50% volcaniclastic sand/mud.,angular,,,,,,,,,,,,poor [BP01],absent [alteration],0.0,,,,,,92.0,,,,,,,
340-U1395A-6H-1-A,340,U1395,A,6,6-1,H,1,A,114.0,124.0,40.04,40.14,minimal [drilling disturbance],1.0,volcaniclastic-mud [BGS-S81],100.0,fine medium sand [T07],5.0,,,,,100.0,"Mixing/smearing with top of lower layer.
Bioturbation.",1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,fine medium sand [T07],100.0,biogenic,angular,,,,,,,,,,,,poor [BP01],absent [alteration],0.0,,,,,,99.0,,,,,,,
340-U1395A-6H-1-A,340,U1395,A,6,6-1,H,1,A,124.0,151.0,40.14,40.41,minimal [drilling disturbance],1.0,carbonate ooze [Leg178],100.0,silt-fine mud [T07],2.0,,,,,100.0,"Mixing/smearing with bottom of upper layer.
Significant bioturbation.",2.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,medium sand [T07],100.0,biogenic,angular,,,,,,,,,,,,poor [BP01],absent [alteration],0.0,,,,,,98.0,,,,,,,
340-U1395A-6H-2-A,340,U1395,A,6,6-2,H,2,A,0.0,5.5,40.41,40.465,minimal [drilling disturbance],1.0,volcaniclastic-sand [BGS-S81],100.0,fine sand [T07],4.0,,,,,100.0,,2.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,medium sand [T07],100.0,biogenc,angular,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,98.0,,,,,,,
340-U1395A-6H-2-A,340,U1395,A,6,6-2,H,2,A,5.5,93.0,40.465,41.34,minimal [drilling disturbance],1.0,carbonate ooze [Leg178],100.0,silt-fine mud [T07],2.0,,,,,100.0,,8.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,medium sand [T07],100.0,40% biogenic; 60% volcaniclastic sand/mud.,angular,,,,,,,,,,,,poor [BP01],absent [alteration],0.0,,,,,,92.0,,,,,,,
340-U1395A-6H-2-A,340,U1395,A,6,6-2,H,2,A,93.0,149.0,41.34,41.9,minimal [drilling disturbance],1.0,calcareous sand [Leg210],70.0,coarse sand [T07],7.0,volcaniclastic-sand [BGS-S81],30.0,coarse sand [T07],7.0,100.0,Some layering and grading between bioclastic and volcaniclastic material.,10.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,coarse sand [T07],100.0,biogenic,rounded,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,,,,,90.0,,,,,,,
340-U1395A-6H-2-A,340,U1395,A,6,6-2,H,2,A,149.0,151.0,41.9,41.92,minimal [drilling disturbance],1.0,carbonate ooze [Leg178],100.0,fine mud [T07],3.0,,,,,100.0,,10.0,0.0,,0.0,,50.0,,0.0,,0.0,,0.0,,50.0,coarse sand [T07],100.0,Clasts of sand from layer above.,rounded,,,,,,,,,,,,poor [BP01],absent [alteration],0.0,,,,,,90.0,,,,,,,
340-U1395A-6H-3-A,340,U1395,A,6,6-3,H,3,A,0.0,13.0,41.92,42.05,minimal [drilling disturbance],1.0,carbonate ooze [Leg178],100.0,fine sand [T07],4.0,,,,,100.0,Light gray hemipelagtic calcareous ooze.,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-6H-3-A,340,U1395,A,6,6-3,H,3,A,13.0,18.0,42.05,42.1,minimal [drilling disturbance],1.0,ash [F&S84],100.0,silt-fine mud [T07],2.0,,,,,100.0,Well-sorted silt-fine mud ash layer.,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,very well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-6H-3-A,340,U1395,A,6,6-3,H,3,A,18.0,151.0,42.1,43.43,minimal [drilling disturbance],1.0,calcareous sand [Leg210],100.0,fine sand [T07],4.0,,,,,100.0,"Hemipelagic calcareous very fine sand, ill-sorted and containing shell fragments. There are several gray borrows in this layer containing more shell fragments, which could be resulted from bioturbation.",0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderately well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-6H-4-A,340,U1395,A,6,6-4,H,4,A,0.0,2.0,43.43,43.45,minimal [drilling disturbance],1.0,carbonate ooze [Leg178],100.0,fine mud [T07],3.0,,,,,100.0,May be correlated with clay below.,2.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,medium sand [T07],100.0,biogenic,angular,,,,,,,,,,,,poor [BP01],absent [alteration],0.0,,,,,,98.0,,,,,,,
340-U1395A-6H-4-A,340,U1395,A,6,6-4,H,4,A,2.0,100.0,43.45,44.43,minimal [drilling disturbance],1.0,carbonate ooze [Leg178],100.0,silt-fine mud [T07],2.0,,,,,100.0,,5.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,medium sand [T07],100.0,40% biogenic; 60% volcaniclastic mud/sand.,angular,,,,,,,,,,,,poor [BP01],absent [alteration],0.0,,,,,,95.0,,,,,,,
340-U1395A-6H-4-A,340,U1395,A,6,6-4,H,4,A,100.0,118.5,44.43,44.615,minimal [drilling disturbance],1.0,calcareous sand [Leg210],60.0,fine medium sand [T07],5.0,volcaniclastic-sand [BGS-S81],40.0,fine medium sand [T07],5.0,100.0,Diffuse layering present.,5.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,fine sand [T07],100.0,biogenic,rounded,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,,,,,95.0,,,,,,,
340-U1395A-6H-4-A,340,U1395,A,6,6-4,H,4,A,118.5,146.5,44.615,44.895,minimal [drilling disturbance],1.0,carbonate ooze [Leg178],100.0,silt-fine mud [T07],2.0,,,,,100.0,,2.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,medium sand [T07],100.0,biogenic,angular,,,,,,,,,,,,poor [BP01],absent [alteration],0.0,,,,,,98.0,,,,,,,
340-U1395A-6H-4-A,340,U1395,A,6,6-4,H,4,A,146.5,150.0,44.895,44.93,minimal [drilling disturbance],1.0,calcareous sand [Leg210],100.0,fine sand [T07],4.0,,,,,100.0,May fine into clay above.,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,fine sand [T07],100.0,biogenic,rounded,,,,,,,,,,,,moderately well [BP01],absent [alteration],0.0,,,,,,99.0,,,,,,,
340-U1395A-6H-5-A,340,U1395,A,6,6-5,H,5,A,0.0,4.0,44.93,44.97,minimal [drilling disturbance],1.0,calcareous sand [Leg210],100.0,fine medium sand [T07],5.0,,,,,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,poor [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-6H-5-A,340,U1395,A,6,6-5,H,5,A,4.0,9.0,44.97,45.02,minimal [drilling disturbance],1.0,calcareous sand [Leg210],100.0,fine sand [T07],4.0,,,,,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,poor [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-6H-5-A,340,U1395,A,6,6-5,H,5,A,9.0,33.0,45.02,45.26,minimal [drilling disturbance],1.0,volcaniclastic-sand [BGS-S81],80.0,fine sand [T07],4.0,calcareous sand [Leg210],20.0,fine sand [T07],4.0,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-6H-5-A,340,U1395,A,6,6-5,H,5,A,33.0,37.0,45.26,45.3,minimal [drilling disturbance],1.0,calcareous sand [Leg210],90.0,medium sand [T07],6.0,calcareous sand [Leg210],10.0,medium sand [T07],6.0,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,poor [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-6H-5-A,340,U1395,A,6,6-5,H,5,A,37.0,43.0,45.3,45.36,minimal [drilling disturbance],1.0,volcaniclastic-sand [BGS-S81],95.0,fine medium sand [T07],5.0,calcareous sand [Leg210],5.0,fine medium sand [T07],5.0,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-6H-5-A,340,U1395,A,6,6-5,H,5,A,43.0,53.0,45.36,45.46,minimal [drilling disturbance],1.0,volcaniclastic-sand [BGS-S81],100.0,fine medium sand [T07],5.0,,,,,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,poor [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-6H-5-A,340,U1395,A,6,6-5,H,5,A,53.0,66.0,45.46,45.59,minimal [drilling disturbance],1.0,calcareous sand [Leg210],100.0,fine sand [T07],4.0,,,,,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,poor [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-6H-5-A,340,U1395,A,6,6-5,H,5,A,66.0,68.0,45.59,45.61,minimal [drilling disturbance],1.0,calcareous sand [Leg210],100.0,medium sand [T07],6.0,,,,,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-6H-5-A,340,U1395,A,6,6-5,H,5,A,68.0,80.0,45.61,45.73,minimal [drilling disturbance],1.0,calcareous sand [Leg210],100.0,medium sand [T07],6.0,,,,,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,poor [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-6H-5-A,340,U1395,A,6,6-5,H,5,A,80.0,107.0,45.73,46.0,minimal [drilling disturbance],1.0,calcareous sand [Leg210],100.0,fine sand [T07],4.0,,,,,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-6H-5-A,340,U1395,A,6,6-5,H,5,A,107.0,116.0,46.0,46.09,minimal [drilling disturbance],1.0,calcareous sand [Leg210],100.0,fine mud [T07],3.0,,,,,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-6H-5-A,340,U1395,A,6,6-5,H,5,A,116.0,150.0,46.09,46.43,minimal [drilling disturbance],1.0,carbonate ooze [Leg178],100.0,silt-fine mud [T07],2.0,,,,,100.0,,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,,100.0,,angular,,,,,,,,,,,,moderate [BP01],rare [alteration],2.0,,,,,,,,,,,,,
340-U1395A-6H-5-A,340,U1395,A,6,6-5,H,5,A,150.0,151.0,46.43,46.44,minimal [drilling disturbance],1.0,carbonate ooze [Leg178],100.0,silt-fine mud [T07],2.0,,,,,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],rare [alteration],2.0,,,,,,,,,,,,,
340-U1395A-6H-6-A,340,U1395,A,6,6-6,H,6,A,0.0,10.0,46.44,46.54,minimal [drilling disturbance],1.0,volcaniclastic-mud [BGS-S81],100.0,silt-fine mud [T07],2.0,,,,,100.0,,2.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,medium sand [T07],100.0,biogenic,angular,,,,,,,,,,,,poor [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-6H-6-A,340,U1395,A,6,6-6,H,6,A,10.0,22.0,46.54,46.66,minimal [drilling disturbance],1.0,volcaniclastic-mud [BGS-S81],100.0,silt-fine mud [T07],2.0,,,,,100.0,Upper portion of fining upward volcaniclastic turbidite deposit,2.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,fine sand [T07],100.0,biogenic ,angular,,,,,,,,,,,,poor [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-6H-6-A,340,U1395,A,6,6-6,H,6,A,22.0,28.0,46.66,46.72,minimal [drilling disturbance],1.0,volcaniclastic-sand [BGS-S81],100.0,fine sand [T07],4.0,,,,,100.0,Lower portion of finiong upward volcaniclastic turbidite,5.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,medium sand [T07],100.0,biogenic,angular,,,,,,,,,,,,poor [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-6H-6-A,340,U1395,A,6,6-6,H,6,A,28.0,61.5,46.72,47.055,minimal [drilling disturbance],1.0,volcaniclastic-mud [BGS-S81],100.0,silt-fine mud [T07],2.0,,,,,100.0,,5.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,medium sand [T07],100.0,biogenic,angular,,,,,,,,,,,,poor [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-6H-6-A,340,U1395,A,6,6-6,H,6,A,61.5,70.0,47.055,47.14,minimal [drilling disturbance],1.0,calcareous sand [Leg210],100.0,fine sand [T07],4.0,,,,,100.0,Massive bioturbation,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,medium sand [T07],100.0,biogenic,angular,,,,,,,,,,,,poor [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-6H-6-A,340,U1395,A,6,6-6,H,6,A,70.0,90.0,47.14,47.34,minimal [drilling disturbance],1.0,carbonate ooze [Leg178],100.0,silt-fine mud [T07],2.0,,,,,100.0,Massive bioturbation,2.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,medium sand [T07],100.0,biogenic,angular,,,,,,,,,,,,poor [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-6H-6-A,340,U1395,A,6,6-6,H,6,A,90.0,94.0,47.34,47.38,minimal [drilling disturbance],1.0,calcareous sand [Leg210],100.0,fine sand [T07],4.0,carbonate ooze [Leg178],20.0,silt-fine mud [T07],2.0,120.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,well [BP01],rare [alteration],2.0,,,,,,,,,,,,,
340-U1395A-6H-6-A,340,U1395,A,6,6-6,H,6,A,94.0,153.0,47.38,47.97,minimal [drilling disturbance],1.0,carbonate ooze [Leg178],100.0,silt-fine mud [T07],2.0,,,,,100.0,Massive bioturbation,2.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,medium sand [T07],100.0,biogenic,angular,,,,,,,,,,,,poor [BP01],rare [alteration],2.0,Glauconite layers present,,,,,,,,,,,,
340-U1395A-6H-7-A,340,U1395,A,6,6-7,H,7,A,0.0,48.0,47.97,48.45,minimal [drilling disturbance],1.0,carbonate ooze [Leg178],100.0,silt-fine mud [T07],2.0,,,,,100.0,Hemipelagic calcareous ooze containing fragments of shell. Several greenish or brownish layers (up to a few centimeters) are observed in the deposit which may represent thin and diffused ash layers.,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-6H-7-A,340,U1395,A,6,6-7,H,7,A,48.0,65.0,48.45,48.62,minimal [drilling disturbance],1.0,calcareous sand [Leg210],50.0,fine sand [T07],4.0,volcaniclastic-sand [BGS-S81],50.0,fine sand [T07],4.0,100.0,"This could be a turbidite, which continues to 6H CC. Upper boundary is not clear because of bioturbation? Grain sizes become fining upwards.",0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-6H-CC-A,340,U1395,A,6,6-CC,H,CC,A,0.0,12.0,48.62,48.74,minimal [drilling disturbance],1.0,calcareous sand [Leg210],50.0,fine sand [T07],4.0,volcaniclastic-sand [BGS-S81],50.0,fine sand [T07],4.0,100.0,This is a continuation of turbidite from upper section 6H-7. Granule size of sandstone clasts are contained about 0.5 %.,0.5,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,granule [T07],0.0,,100.0,Clast is sandstone of medium grain size.,angular,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-6H-CC-A,340,U1395,A,6,6-CC,H,CC,A,12.0,20.0,48.74,48.82,minimal [drilling disturbance],1.0,volcaniclastic-sand [BGS-S81],80.0,silt-fine mud [T07],2.0,carbonate ooze [Leg178],20.0,silt-fine mud [T07],2.0,100.0,More volcaniclastics than upper layer.,0.0,0.0,,0.0,,0.0,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-6H-CC-A,340,U1395,A,6,6-CC,H,CC,A,20.0,23.0,48.82,48.85,minimal [drilling disturbance],1.0,volcaniclastic-mud [BGS-S81],100.0,silt-fine mud [T07],2.0,,0.0,,,100.0,Ash layer. Lower boundary seems to be bioturbated.,0.0,0.0,,0.0,,0.0,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-6H-CC-A,340,U1395,A,6,6-CC,H,CC,A,23.0,31.0,48.85,48.93,minimal [drilling disturbance],1.0,volcaniclastic-mud [BGS-S81],80.0,silt-fine mud [T07],2.0,carbonate ooze [Leg178],20.0,silt-fine mud [T07],2.0,100.0,Similar hemipelagic/volcaniclastivc material ratios with the layer of 12-20 cm.,0.0,0.0,,0.0,,0.0,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-6H-CC-A,340,U1395,A,6,6-CC,H,CC,A,31.0,36.0,48.93,48.98,minimal [drilling disturbance],1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340-U1395A-7H-1-A,340,U1395,A,7,7-1,H,1,A,0.0,3.0,48.4,48.43,slight [drilling disturbance],2.0,carbonate ooze [Leg178],100.0,very fine mud [T07],1.0,,,,,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderately well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-7H-1-A,340,U1395,A,7,7-1,H,1,A,3.0,7.0,48.43,48.47,minimal [drilling disturbance],1.0,carbonate ooze [Leg178],100.0,fine mud [T07],3.0,,,,,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-7H-1-A,340,U1395,A,7,7-1,H,1,A,7.0,150.0,48.47,49.9,minimal [drilling disturbance],1.0,carbonate ooze [Leg178],100.0,silt-fine mud [T07],2.0,,,,,100.0,,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,,100.0,,,,,,,,,,,,,,moderately well [BP01],rare [alteration],2.0,,,,,,,,,,,,,
340-U1395A-7H-2-A,340,U1395,A,7,7-2,H,2,A,0.0,7.5,49.9,49.975,minimal [drilling disturbance],1.0,volcaniclastic-mud [BGS-S81],100.0,silt-fine mud [T07],2.0,,,,,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-7H-2-A,340,U1395,A,7,7-2,H,2,A,7.5,8.5,49.975,49.985,minimal [drilling disturbance],1.0,volcaniclastic-mud [BGS-S81],100.0,fine mud [T07],3.0,,,,,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-7H-2-A,340,U1395,A,7,7-2,H,2,A,8.5,27.0,49.985,50.17,minimal [drilling disturbance],1.0,carbonate ooze [Leg178],100.0,fine mud [T07],3.0,,,,,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,poor [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-7H-2-A,340,U1395,A,7,7-2,H,2,A,27.0,28.0,50.17,50.18,minimal [drilling disturbance],1.0,volcaniclastic-sand [BGS-S81],50.0,coarse sand [T07],7.0,calcareous sand [Leg210],50.0,,,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,very poor [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-7H-2-A,340,U1395,A,7,7-2,H,2,A,28.0,62.0,50.18,50.52,minimal [drilling disturbance],1.0,carbonate ooze [Leg178],100.0,fine mud [T07],3.0,,,,,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,poor [BP01],absent [alteration],0.0,,contorted strata [BJ80],,,,,,,,,,,
340-U1395A-7H-2-A,340,U1395,A,7,7-2,H,2,A,62.0,94.0,50.52,50.84,slight [drilling disturbance],2.0,volcaniclastic-mud [BGS-S81],100.0,fine mud [T07],3.0,,,,,100.0,Crystal-rich sandy pod,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,poor [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-7H-2-A,340,U1395,A,7,7-2,H,2,A,94.0,95.0,50.84,50.85,,,,,,,,,,,,Missing part,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-7H-2-A,340,U1395,A,7,7-2,H,2,A,95.0,110.0,50.85,51.0,severe [drilling disturbance],7.0,carbonate ooze [Leg178],100.0,fine mud [T07],3.0,,,,,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,contorted strata [BJ80],,,,,,,,,,,
340-U1395A-7H-2-A,340,U1395,A,7,7-2,H,2,A,110.0,121.0,51.0,51.11,minimal [drilling disturbance],1.0,volcaniclastic-mud [BGS-S81],100.0,silt-fine mud [T07],2.0,,,,,100.0,"Bioturbation, potential turbidite, granule-size shell fragment",0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,contorted strata [BJ80],,,,,,,,,,,
340-U1395A-7H-2-A,340,U1395,A,7,7-2,H,2,A,121.0,136.0,51.11,51.26,minimal [drilling disturbance],1.0,volcaniclastic-sand [BGS-S81],100.0,fine sand [T07],4.0,,,,,100.0,Potential turbidite,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,contorted strata [BJ80],,,,,,,,,,,
