Label ID,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Principal lithology,Lithology classification,Lithology prefix,Lithology suffix,Lithology name,Lithology [%],Lithification [name],Color,Lithology comments,File Data,
320-U1331B-16H-CC-A,320,U1331,B,16,16-CC,H,CC,A,0,28,152.18,152.46,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with clay,Radiolarian ooze with clay,100,soft,10YR 3/4,,,
320-U1331B-17H-1-A,320,U1331,B,17,17-1,H,1,A,0,150,152.6,154.1,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,50,soft,10YR 3/3,,,
320-U1331B-17H-1-A,320,U1331,B,17,17-1,H,1,A,0,150,152.6,154.1,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with clay,Radiolarian ooze with clay,50,soft,10YR 3/6,,,
320-U1331B-17H-2-A,320,U1331,B,17,17-2,H,2,A,0,150,154.1,155.6,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,50,soft,10YR 3/3,,,
320-U1331B-17H-2-A,320,U1331,B,17,17-2,H,2,A,0,150,154.1,155.6,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with clay,Radiolarian ooze with clay,50,soft,10YR 3/6,,,
320-U1331B-17H-3-A,320,U1331,B,17,17-3,H,3,A,0,88,155.6,156.48,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,50,soft,10YR 3/3,,,
320-U1331B-17H-3-A,320,U1331,B,17,17-3,H,3,A,0,88,155.6,156.48,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with clay,Radiolarian ooze with clay,50,soft,10YR 3/6,,,
320-U1331B-17H-CC-A,320,U1331,B,17,17-CC,H,CC,A,0,26,156.48,156.74,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Clayey radiolarian,,Clayey radiolarian ooze,50,soft,10YR 3/3,,,
320-U1331B-17H-CC-A,320,U1331,B,17,17-CC,H,CC,A,0,26,156.48,156.74,ooze [MMK88],"Mazullo, Meyer & Kidd, 1988",Radiolarian,with clay,Radiolarian ooze with clay,50,soft,10YR 3/6,,,
320-U1331B-17H-CC-A,320,U1331,B,17,17-CC,H,CC,A,26,30,156.74,156.78,porcellanite [MMK88],"Mazullo, Meyer & Kidd, 1988",,,porcellanite,,hard,10YR 2/1,Two porcellanite pebbles (4-5 cm in diameter),,
