Label ID,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],MAJ Lith. Prefix,MAJ Lith. Principal name,MAJ Lith. Suffix,MAJ Lith. prefix+name+suffix,MAJ Lith. color,"Layer, boundary, lamination, grading",Diagenetic constituent,Diagenetic constituent composition,Bioturbation intensity,Bioturbation intensity rank,Deformational structures,General interval comment,MIN Lith. Prefix,MIN Lith. Principal name,MIN Lith. Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Bottom contact definition,Layer or bedding thickness,Clasts abundance,Clast 1 igneous [%],Clast 1 igneous -  grain size,Clast 2 sediment [%],Clast 2 sediment grain size,Clast 3 -other lithology [%],Clast 3 -other lithology grain size,Diagenetic structure,Macrofossil,Macrofossil abundance name,MAJ Lith. prefix + name,MAJ Lith. name+suffix,MAJ Lith. abundance [%],MAJ Lith. ave. grain size ,MAJ Lith. ave. grain size rank,MAJ Lith. Max. grain size,MAJ Lith. Max. grain size rank,File Data
342-U1410A-5H-4-A,342,U1410,A,5,5-4,H,4,A,0,42,41.5,41.92,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,,,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-5H-4-A,342,U1410,A,5,5-4,H,4,A,42,49,41.92,41.99,,sand [Leg339],with silt [Leg339],sand  with silt ,,,mineral,glauconite,moderate_339 [DB91],4,,"Glauconitic-sand hard-ground with relatively abundant fish teeth, angular quartz and lithics",,,,,,,,,,,,,,,,,,,,,,,,,,,,sand ,sand   with silt ,,,,,,
342-U1410A-5H-4-A,342,U1410,A,5,5-4,H,4,A,49,74,41.99,42.24,,clay [Leg339],,clay ,5G 4/1 (dark greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,
342-U1410A-5H-4-A,342,U1410,A,5,5-4,H,4,A,74,150,42.24,43,,clay [Leg339],,clay ,5G 4/1 (dark greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,
342-U1410A-5H-5-A,342,U1410,A,5,5-5,H,5,A,0,150,43,44.5,,clay [Leg339],with nannofossils [Leg339],clay  with nannofossils ,5Y 5/2 (olive gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay   with nannofossils ,,,,,,
342-U1410A-5H-6-A,342,U1410,A,5,5-6,H,6,A,0,97,44.5,45.61,,clay [Leg339],with nannofossils [Leg339],clay  with nannofossils ,5Y 5/2 (olive gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay   with nannofossils ,,,,,,
342-U1410A-5H-7-A,342,U1410,A,5,5-7,H,7,A,0,49,45.61,46.1,,clay [Leg339],with nannofossils [Leg339],clay  with nannofossils ,5Y 5/2 (olive gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay   with nannofossils ,,,,,,
342-U1410A-5H-CC-A,342,U1410,A,5,5-CC,H,CC,A,0,27,46.1,46.5,,clay [Leg339],with nannofossils [Leg339],clay  with nannofossils ,5Y 5/2 (olive gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay   with nannofossils ,,,,,,
342-U1410A-6H-1-A,342,U1410,A,6,6-1,H,1,A,0,70,46.5,47.2,,clay [Leg339],,clay ,5Y 5/2 (olive gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay ,,,,,,
342-U1410A-6H-1-A,342,U1410,A,6,6-1,H,1,A,70,89,47.2,47.39,clayey [Leg339],sand [Leg339],with nannofossils [Leg339],clayey  sand  with nannofossils ,10Y 5/2 (grayish green),,mineral,glauconite,moderate_339 [DB91],4,,glauconitic sand,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   sand ,sand   with nannofossils ,,,,,,
342-U1410A-6H-1-A,342,U1410,A,6,6-1,H,1,A,89,135,47.39,47.85,,clay [Leg339],with nannofossils [Leg339],clay  with nannofossils ,5Y 5/2 (olive gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay   with nannofossils ,,,,,,
342-U1410A-6H-1-A,342,U1410,A,6,6-1,H,1,A,135,150,47.85,48,clayey [Leg339],sand [Leg339],with nannofossils [Leg339],clayey  sand  with nannofossils ,5G 3/1 (very dark greenish gray),,mineral,glauconite,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   sand ,sand   with nannofossils ,,,,,,
342-U1410A-6H-2-A,342,U1410,A,6,6-2,H,2,A,0,11,48,48.11,,clay [Leg339],with nannofossils [Leg339],clay  with nannofossils ,5GY 5/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay   with nannofossils ,,,,,,
342-U1410A-6H-2-A,342,U1410,A,6,6-2,H,2,A,11,150,48.11,49.5,,clay [Leg339],with nannofossils [Leg339],clay  with nannofossils ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay   with nannofossils ,,,,,,
342-U1410A-6H-3-A,342,U1410,A,6,6-3,H,3,A,0,84,49.5,50.34,,clay [Leg339],with nannofossils [Leg339],clay  with nannofossils ,5Y 5/1 (gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay   with nannofossils ,,,,,,
342-U1410A-6H-3-A,342,U1410,A,6,6-3,H,3,A,84,89,50.34,50.39,,clay [Leg339],with nannofossils [Leg339],clay  with nannofossils ,5G 3/1 (very dark greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay   with nannofossils ,,,,,,
342-U1410A-6H-3-A,342,U1410,A,6,6-3,H,3,A,89,150,50.39,51,,clay [Leg339],with nannofossils [Leg339],clay  with nannofossils ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay   with nannofossils ,,,,,,
342-U1410A-6H-4-A,342,U1410,A,6,6-4,H,4,A,0,150,51,52.5,,clay [Leg339],with nannofossils [Leg339],clay  with nannofossils ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay   with nannofossils ,,,,,,
342-U1410A-6H-5-A,342,U1410,A,6,6-5,H,5,A,0,150,52.5,54,,clay [Leg339],with nannofossils [Leg339],clay  with nannofossils ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay   with nannofossils ,,,,,,
342-U1410A-6H-6-A,342,U1410,A,6,6-6,H,6,A,0,27,54,54.27,,clay [Leg339],with nannofossils [Leg339],clay  with nannofossils ,5GY 5/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay   with nannofossils ,,,,,,
342-U1410A-6H-6-A,342,U1410,A,6,6-6,H,6,A,27,97,54.27,54.97,,clay [Leg339],with nannofossils [Leg339],clay  with nannofossils ,5Y 5/3 (olive),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay   with nannofossils ,,,,,,
342-U1410A-6H-6-A,342,U1410,A,6,6-6,H,6,A,97,110,54.97,55.1,,clay [Leg339],with nannofossils [Leg339],clay  with nannofossils ,5Y 5/2 (olive gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay   with nannofossils ,,,,,,
342-U1410A-6H-6-A,342,U1410,A,6,6-6,H,6,A,110,133,55.1,55.41,,clay [Leg339],with nannofossils [Leg339],clay  with nannofossils ,5GY 5/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay   with nannofossils ,,,,,,
342-U1410A-6H-7-A,342,U1410,A,6,6-7,H,7,A,0,56,55.41,55.97,,clay [Leg339],with nannofossils [Leg339],clay  with nannofossils ,5GY 5/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay   with nannofossils ,,,,,,
342-U1410A-6H-CC-A,342,U1410,A,6,6-CC,H,CC,A,0,19,55.97,56.24,,clay [Leg339],with nannofossils [Leg339],clay  with nannofossils ,5GY 5/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay   with nannofossils ,,,,,,
342-U1410A-7H-1-A,342,U1410,A,7,7-1,H,1,A,24,152,56,57.52,,clay [Leg339],with nannofossils [Leg339],clay  with nannofossils ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,"homogenous, disseminated sulfides occur occasionally, Qz pockets, brownish patches at the bottom",,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay   with nannofossils ,,,,,,
342-U1410A-7H-2-A,342,U1410,A,7,7-2,H,2,A,0,153,57.52,59.05,,clay [Leg339],with nannofossils [Leg339],clay  with nannofossils ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,"gettinmg somewhat paler (but still same Munsell color) between 68-84 cm, and 101 and 119 cm, and 126 cm , Qz pockets, mm-sized greenish blebs, slightly mottled (brwonish-greenish-gray to greenish gray)
",,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay   with nannofossils ,,,,,,
342-U1410A-7H-3-A,342,U1410,A,7,7-3,H,3,A,0,62,59.05,59.67,,clay [Leg339],with nannofossils [Leg339],clay  with nannofossils ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,"again slightly mottled , Qz pockets",,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay   with nannofossils ,,,,,,
342-U1410A-7H-4-A,342,U1410,A,7,7-4,H,4,A,0,122,59.67,60.89,,clay [Leg339],with nannofossils [Leg339],clay  with nannofossils ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,"mm-sized greenish blebs, and Qz pockets, brownish-orange patches in lowermost part",,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay   with nannofossils ,,,,,,
342-U1410A-7H-5-A,342,U1410,A,7,7-5,H,5,A,0,15,60.89,61.04,,clay [Leg339],with nannofossils [Leg339],clay  with nannofossils ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,"slightly mottled, base moderately burrowed",,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay   with nannofossils ,,,,,,
342-U1410A-7H-5-A,342,U1410,A,7,7-5,H,5,A,15,75,61.04,61.64,,clay [Leg339],with nannofossils [Leg339],clay  with nannofossils ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,"slightly mottled, base moderately burrowed, paler that above but still same Munsell color",,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay   with nannofossils ,,,,,,
342-U1410A-7H-5-A,342,U1410,A,7,7-5,H,5,A,75,114,61.64,62.03,,clay [Leg339],with nannofossils [Leg339],clay  with nannofossils ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,"slightly mottled, base moderately burrowed, Qz pockets more common, lightest interval in this section",,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay   with nannofossils ,,,,,,
342-U1410A-7H-6-A,342,U1410,A,7,7-6,H,6,A,0,146,62.03,63.55,,clay [Leg339],with nannofossils [Leg339],clay  with nannofossils ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,"some slight color changes, mm-sized glauconite blebs below 32 cm, Qz pockets are very common below 94 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay   with nannofossils ,,,,,,
342-U1410A-7H-7-A,342,U1410,A,7,7-7,H,7,A,0,62,63.55,64.17,,clay [Leg339],with nannofossils [Leg339],clay  with nannofossils ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,"slightly mottled, base moderately burrowed, Qz pockets more common, lightest interval in this section, tiny greenish blebs",,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay   with nannofossils ,,,,,,
342-U1410A-7H-7-A,342,U1410,A,7,7-7,H,7,A,62,137,64.17,64.92,,nannofossil ooze [Leg339],,nannofossil ooze ,5Y 6/4 (pale olive),,,,moderate_339 [DB91],4,,"dominated by numerous cm-thick, pale olive layers (not burrowed), becoming more dominant to the bottom, interbedded greenish/gray sediment (10Y 6/1), slightly mottled",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1410A-7H-7-A,342,U1410,A,7,7-7,H,7,A,137,150,64.92,65.05,,nannofossil ooze [Leg339],,nannofossil ooze ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,homogenous,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1410A-7H-CC-A,342,U1410,A,7,7-CC,H,CC,A,0,56,65.05,65.71,,nannofossil ooze [Leg339],,nannofossil ooze ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,"homogneous, thin greenish layers at 15, 34, 37 cm, moderately mottled",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1410A-8H-1-A,342,U1410,A,8,8-1,H,1,A,24,44,65.5,65.94,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,"mottled, and bioturbation traces dark green gray to brownish-green-gray, gradual change at the base",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-8H-1-A,342,U1410,A,8,8-1,H,1,A,44,60,65.94,66.1,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,"mottled, and bioturbation traces dark lighter (compared to above and below) green gray to brownish-green-gray, gradual change at the base",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-8H-1-A,342,U1410,A,8,8-1,H,1,A,60,84,66.1,66.34,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,"dark greenish gray, bundles of thin (<1 cm thick) greenish layers between 60 and 65 cm, 76 to 81 cm, mottled and bioturbated",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-8H-1-A,342,U1410,A,8,8-1,H,1,A,84,99,66.34,66.49,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,paler again,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-8H-1-A,342,U1410,A,8,8-1,H,1,A,99,121,66.49,66.71,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,"darker, greenish level at top 99-102 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-8H-1-A,342,U1410,A,8,8-1,H,1,A,121,150,66.71,67,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,"paler again, greenish level 145-147 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-8H-2-A,342,U1410,A,8,8-2,H,2,A,0,29,67,67.29,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,"slightly mottled,",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-8H-2-A,342,U1410,A,8,8-2,H,2,A,29,51,67.29,67.51,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 5/1 (greenish gray),,,,moderate_339 [DB91],4,,"green layer on top (29-30 cm), dark gray layer 39-41 cm, slightly mottled",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-8H-2-A,342,U1410,A,8,8-2,H,2,A,51,84,67.51,67.84,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,"slightliy motttled, gradual change at top and bottom",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-8H-2-A,342,U1410,A,8,8-2,H,2,A,84,108,67.84,68.08,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,"green layer 84-85 cm, slightly mottled
",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-8H-2-A,342,U1410,A,8,8-2,H,2,A,108,132,68.08,68.32,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,"paler, slightly mottled, gradual transition on top and bottom",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-8H-2-A,342,U1410,A,8,8-2,H,2,A,132,150,68.32,68.5,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,green layer at the bottom 5G 5/1,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-8H-3-A,342,U1410,A,8,8-3,H,3,A,0,22,68.5,68.72,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,"entire section moderately mottled, greenish layer 10 to 11 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-8H-3-A,342,U1410,A,8,8-3,H,3,A,22,42,68.72,68.92,,nannofossil ooze [Leg339],,nannofossil ooze ,10Y 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,very pale,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1410A-8H-3-A,342,U1410,A,8,8-3,H,3,A,42,69,68.92,69.19,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,"prominent green horizon at 49-53 cm, thin one at 64 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-8H-3-A,342,U1410,A,8,8-3,H,3,A,69,95,69.19,69.45,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,sulfide blebs,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-8H-3-A,342,U1410,A,8,8-3,H,3,A,95,117,69.45,69.67,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,prominent green horizon at 96-99 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-8H-3-A,342,U1410,A,8,8-3,H,3,A,117,150,69.67,70,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-8H-4-A,342,U1410,A,8,8-4,H,4,A,0,48,70,70.48,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,"section as above, mottled, fulfide blebs",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-8H-4-A,342,U1410,A,8,8-4,H,4,A,48,83,70.48,70.83,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-8H-4-A,342,U1410,A,8,8-4,H,4,A,83,112,70.83,71.12,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,prominent green layer 87-90cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-8H-4-A,342,U1410,A,8,8-4,H,4,A,112,133,71.12,71.33,,nannofossil ooze [Leg339],,nannofossil ooze ,10Y 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,pale level,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1410A-8H-4-A,342,U1410,A,8,8-4,H,4,A,133,150,71.33,71.5,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,prominent green layer 140-142 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-8H-5-A,342,U1410,A,8,8-5,H,5,A,0,23,71.5,71.73,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,as above,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-8H-5-A,342,U1410,A,8,8-5,H,5,A,23,39,71.73,71.89,,nannofossil ooze [Leg339],,nannofossil ooze ,10Y 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,pale level,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1410A-8H-5-A,342,U1410,A,8,8-5,H,5,A,39,61,71.89,72.11,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,greenish blebs at 46-47 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-8H-5-A,342,U1410,A,8,8-5,H,5,A,61,87,72.11,72.37,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-8H-5-A,342,U1410,A,8,8-5,H,5,A,87,150,72.37,73,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,"prominent greenish layer 87-91 cm, thin one at 117 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-8H-6-A,342,U1410,A,8,8-6,H,6,A,0,18,73,73.18,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-8H-6-A,342,U1410,A,8,8-6,H,6,A,18,35,73.18,73.35,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-8H-6-A,342,U1410,A,8,8-6,H,6,A,35,75,73.35,73.75,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,"prominent greenish layer 35-38 cm, thin one at 60cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-8H-6-A,342,U1410,A,8,8-6,H,6,A,75,104,73.75,74.04,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-8H-6-A,342,U1410,A,8,8-6,H,6,A,104,136,74.04,74.5,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,prominent greenish layer 105-108 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-8H-7-A,342,U1410,A,8,8-7,H,7,A,0,24,74.5,74.74,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-8H-7-A,342,U1410,A,8,8-7,H,7,A,24,61,74.74,75.11,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,prominent bundle of several greenish layer between 24 to 31 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-8H-CC-A,342,U1410,A,8,8-CC,H,CC,A,0,23,75.11,75.44,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-9H-1-A,342,U1410,A,9,9-1,H,1,A,0,41,75,75.41,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,"slightly mottled, greenish-gray, brownish",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-9H-1-A,342,U1410,A,9,9-1,H,1,A,41,75,75.41,75.75,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,"slightly mottled, greenish-gray, brownish",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-9H-1-A,342,U1410,A,9,9-1,H,1,A,75,106,75.75,76.06,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,"slightly mottled, greenish-gray, brownish",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-9H-1-A,342,U1410,A,9,9-1,H,1,A,106,137,76.06,76.37,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,"thin (<1 cm) greenish layer 115 cm, sulfigde layer at 117 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-9H-1-A,342,U1410,A,9,9-1,H,1,A,137,150,76.37,76.5,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,10Y 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,pale interval,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
