Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Drilling disturbance intensity,Drilling disturbance intensity rank,MAJ Lith. Principal name,MAJ Lith. abundance [%],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,MIN Lith. Principal name,MIN Lith. abundance [%],MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Lith. comment,Clast percentage [%],Clast 1 igneous - pumiceous [%],Clast 1 igneous - pumiceous grain size,Clast 2 igneous - scoriaceous [%],Clast 2 igneous - scoriaceous grain size,Clast 3 igneous - massive [%],Clast 3 igneous - massive grain size,Clast 4 igneous - vesicular [%],Clast 4 igneous - vesicular grain size,Clast 5 volcaniclastic [%],Clast 5 volcaniclastic grain size,Clast 6 sediment [%],Clast 6 sediment grain size,Clast 7 -other lithology [%],Clast 7 -other lithology grain size,Clast lith. abund. sum [%],Clast lithology comment,Clast roundness,Matrix 1 igneous - pumiceous [%],Matrix 2 igneous - scoriaceous [%],Matrix 3 igneous - massive [%],Matrix 4 igneous - vesicular [%],Matrix 5 volcaniclastic [%],Matrix 6 sediment [%],Matrix 7 -other lithology [%],Matrix biogenic carbonate [%],Matrix detritical carbonate [%],Matrix carbonate [%],Matrix abund. sum [%],Matrix sorting,Matrix alteration intensity,Matrix alteration rank,Matrix comment,Deformational structures,Deformational structure strike [deg],Deformational structure dip [deg],Deformational structure comment,Groundmass modal percentage [%],Groundmass modal grain size [mm],Groundmass comments,File Data
340-U1400B-17H-3-A,340,1400,B,17,17-3,H,3,A,42,60,109.09,109.27,slight to moderate [drilling disturbance],3,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,Mottled hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,10,0,90,,moderately well [BP01],absent [alteration],0,,,,,,,,,
340-U1400B-17H-3-A,340,1400,B,17,17-3,H,3,A,60,78,109.27,109.45,slight to moderate [drilling disturbance],3,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,Normally graded volcaniclastic sand layer,0,0,,0,,0,,0,,0,,0,,0,,,,,20,0,5,0,75,0,0,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1400B-17H-3-A,340,1400,B,17,17-3,H,3,A,78,100,109.45,109.67,slight to moderate [drilling disturbance],3,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,Mottled hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,10,0,90,,moderately well [BP01],absent [alteration],0,,,,,,,,,
340-U1400B-17H-3-A,340,1400,B,17,17-3,H,3,A,100,112,109.67,109.79,slight to moderate [drilling disturbance],3,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,Normally graded volcaniclastic sand layer,0,0,,0,,0,,0,,0,,0,,0,,,,,20,0,10,0,65,0,0,0,5,0,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1400B-17H-3-A,340,1400,B,17,17-3,H,3,A,112,146,109.79,110.13,slight to moderate [drilling disturbance],3,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,Mottled hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,10,0,90,,moderately well [BP01],absent [alteration],0,,,,,,,,,
340-U1400B-17H-4-A,340,1400,B,17,17-4,H,4,A,0,7,110.13,110.2,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,1,0,0,10,0,89,,moderately well [BP01],absent [alteration],0,,,,,,,,,
340-U1400B-17H-4-A,340,1400,B,17,17-4,H,4,A,7,8,110.2,110.21,slight [drilling disturbance],2,ash [F&S84],100,fine sand [T07],4,,,,,100,Ashfall?,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,15,10,73,0,0,2,0,0,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1400B-17H-4-A,340,1400,B,17,17-4,H,4,A,8,31,110.21,110.44,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,1,0,0,10,0,89,,moderately well [BP01],absent [alteration],0,,,,,,,,,
340-U1400B-17H-4-A,340,1400,B,17,17-4,H,4,A,31,34,110.44,110.47,slight [drilling disturbance],2,ash [F&S84],100,fine sand [T07],4,,,,,100,Ashfall?,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,15,10,73,0,0,2,0,0,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1400B-17H-4-A,340,1400,B,17,17-4,H,4,A,34,54,110.47,110.67,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,1,0,0,10,0,89,,moderately well [BP01],absent [alteration],0,,,,,,,,,
340-U1400B-17H-4-A,340,1400,B,17,17-4,H,4,A,54,54.5,110.67,110.675,slight [drilling disturbance],2,ash [F&S84],100,fine sand [T07],4,,,,,100,Ashfall?,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,15,10,73,0,0,2,0,0,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1400B-17H-4-A,340,1400,B,17,17-4,H,4,A,54.5,57,110.675,110.7,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,1,0,0,10,0,89,,moderately well [BP01],absent [alteration],0,,,,,,,,,
340-U1400B-17H-4-A,340,1400,B,17,17-4,H,4,A,57,58,110.7,110.71,slight [drilling disturbance],2,ash [F&S84],100,fine sand [T07],4,,,,,100,Ashfall?,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,15,10,73,0,0,2,0,0,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1400B-17H-4-A,340,1400,B,17,17-4,H,4,A,58,71,110.71,110.84,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,1,0,0,10,0,89,,moderately well [BP01],absent [alteration],0,,,,,,,,,
340-U1400B-17H-4-A,340,1400,B,17,17-4,H,4,A,71,72,110.84,110.85,slight [drilling disturbance],2,ash [F&S84],100,fine sand [T07],4,,,,,100,Ashfall?,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,15,10,73,0,0,2,0,0,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1400B-17H-4-A,340,1400,B,17,17-4,H,4,A,72,75.5,110.85,110.885,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,1,0,0,10,0,89,,moderately well [BP01],absent [alteration],0,,,,,,,,,
340-U1400B-17H-4-A,340,1400,B,17,17-4,H,4,A,75.5,76,110.885,110.89,slight [drilling disturbance],2,ash [F&S84],100,fine sand [T07],4,,,,,100,Ashfall?,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,15,10,73,0,0,2,0,0,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1400B-17H-4-A,340,1400,B,17,17-4,H,4,A,76,104,110.89,111.17,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,1,0,0,10,0,89,,moderately well [BP01],absent [alteration],0,,,,,,,,,
340-U1400B-17H-4-A,340,1400,B,17,17-4,H,4,A,104,104.5,111.17,111.175,slight [drilling disturbance],2,ash [F&S84],100,fine sand [T07],4,,,,,100,Ashfall?,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,15,10,73,0,0,2,0,0,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1400B-17H-4-A,340,1400,B,17,17-4,H,4,A,104.5,110,111.175,111.23,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,1,0,0,10,0,89,,moderately well [BP01],absent [alteration],0,,,,,,,,,
340-U1400B-17H-4-A,340,1400,B,17,17-4,H,4,A,110,111,111.23,111.24,slight [drilling disturbance],2,ash [F&S84],100,fine medium sand [T07],5,,,,,100,Ashfall?,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,15,10,73,0,0,2,0,0,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1400B-17H-4-A,340,1400,B,17,17-4,H,4,A,111,118,111.24,111.31,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,1,0,0,10,0,89,,moderately well [BP01],absent [alteration],0,,,,,,,,,
340-U1400B-17H-4-A,340,1400,B,17,17-4,H,4,A,118,119,111.31,111.32,slight [drilling disturbance],2,ash [F&S84],100,fine sand [T07],4,,,,,100,Ashfall?,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,15,10,73,0,0,2,0,0,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1400B-17H-4-A,340,1400,B,17,17-4,H,4,A,119,125,111.32,111.38,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,1,0,0,10,0,89,,moderately well [BP01],absent [alteration],0,,,,,,,,,
340-U1400B-17H-4-A,340,1400,B,17,17-4,H,4,A,125,132,111.38,111.45,slight [drilling disturbance],2,ash [F&S84],100,fine medium sand [T07],5,,,,,100,Ashfall?,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,15,10,73,0,0,2,0,0,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1400B-17H-4-A,340,1400,B,17,17-4,H,4,A,132,140,111.45,111.53,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,1,0,0,10,0,89,,moderately well [BP01],absent [alteration],0,,,,,,,,,
340-U1400B-17H-4-A,340,1400,B,17,17-4,H,4,A,140,150,111.53,111.63,,,,,,,,,,,,WR sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340-U1400B-17H-5-A,340,1400,B,17,17-5,H,5,A,0,9,111.63,111.72,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,Ashfall? or turbidite. Parallel laminae.,0,0,,0,,0,,0,,0,,0,,0,,,,,10,0,5,0,81,0,0,2,2,0,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1400B-17H-5-A,340,1400,B,17,17-5,H,5,A,9,12,111.72,111.75,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,1,0,0,10,0,89,,moderately well [BP01],absent [alteration],0,,,,,,,,,
340-U1400B-17H-5-A,340,1400,B,17,17-5,H,5,A,12,15,111.75,111.78,slight [drilling disturbance],2,ash [F&S84],100,fine sand [T07],4,,,,,100,Ashfall?,0,0,,0,,0,,0,,0,,0,,0,,,,,10,0,5,0,81,0,0,2,2,0,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1400B-17H-5-A,340,1400,B,17,17-5,H,5,A,15,32,111.78,111.95,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,1,0,0,10,0,89,,moderately well [BP01],absent [alteration],0,,,,,,,,,
340-U1400B-17H-5-A,340,1400,B,17,17-5,H,5,A,32,35,111.95,111.98,slight [drilling disturbance],2,ash [F&S84],100,fine sand [T07],4,,,,,100,Ashfall?,0,0,,0,,0,,0,,0,,0,,0,,,,,10,0,5,0,81,0,0,2,2,0,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1400B-17H-5-A,340,1400,B,17,17-5,H,5,A,35,91,111.98,112.54,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,1,0,0,10,0,89,,moderately well [BP01],absent [alteration],0,,,,,,,,,
340-U1400B-17H-5-A,340,1400,B,17,17-5,H,5,A,91,93,112.54,112.56,slight [drilling disturbance],2,ash [F&S84],100,fine sand [T07],4,,,,,100,Ashfall?,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,15,10,73,0,0,2,0,0,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1400B-17H-5-A,340,1400,B,17,17-5,H,5,A,93,118,112.56,112.81,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,1,0,0,10,0,89,,moderately well [BP01],absent [alteration],0,,,,,,,,,
340-U1400B-17H-5-A,340,1400,B,17,17-5,H,5,A,118,137,112.81,113,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,fine medium sand [T07],5,,,,,100,Ashfall? or turbidite. A set of 1-3 cm thick thin ash? layers.,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,15,10,73,0,0,2,0,0,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1400B-17H-5-A,340,1400,B,17,17-5,H,5,A,137,147,113,113.1,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,1,0,0,10,0,89,,moderately well [BP01],absent [alteration],0,,,,,,,,,
340-U1400B-17H-6-A,340,1400,B,17,17-6,H,6,A,0,30,113.1,113.4,slight to moderate [drilling disturbance],3,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,Mottled hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,10,0,90,,moderate [BP01],absent [alteration],0,,,,,,,,,
340-U1400B-17H-6-A,340,1400,B,17,17-6,H,6,A,30,52,113.4,113.62,slight to moderate [drilling disturbance],3,calcareous sand [Leg210],50,medium sand [T07],6,volcaniclastic-sand [BGS-S81],50,coarse sand [T07],7,100,Bedded mixture of bioclastic and volcaniclastic materials,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,5,5,40,0,0,5,0,45,,moderately well [BP01],absent [alteration],0,,,,,,,,,
340-U1400B-17H-6-A,340,1400,B,17,17-6,H,6,A,52,146,113.62,114.56,slight to moderate [drilling disturbance],3,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,Mottled hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,10,0,90,,moderate [BP01],absent [alteration],0,,,,,,,,,
340-U1400B-17H-7-A,340,1400,B,17,17-7,H,6,A,0,75,114.56,115.31,moderate to high [drilling disturbance],5,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,15,0,0,0,0,85,,well [BP01],rare [alteration],2,,,,,,,,,
340-U1400B-17H-CC-A,340,1400,B,17,17-CC,H,CC,A,0,5,115.31,115.36,,,,,,,,,,,,PAL SAMPLE,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,,,absent [alteration],0,,,,,,,,,
340-U1400B-17H-CC-A,340,1400,B,17,17-CC,H,CC,A,5,25,115.36,115.56,moderate to high [drilling disturbance],5,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,15,0,0,0,0,85,,well [BP01],rare [alteration],2,,,,,,,,,
340-U1400B-18H-1-A,340,1400,B,18,18-1,H,1,A,0,14,115.2,115.34,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,2,0,0,5,2,91,,moderate [BP01],absent [alteration],0,,contorted strata [BJ80],,,Inclined strata,,,,
340-U1400B-18H-1-A,340,1400,B,18,18-1,H,1,A,14,15,115.34,115.35,slight [drilling disturbance],2,ash [F&S84],100,fine sand [T07],4,,,,,100,Ashfall?,0,0,,0,,0,,0,,0,,0,,0,,,,,0,5,10,0,85,0,0,0,0,0,,moderate [BP01],absent [alteration],0,,contorted strata [BJ80],,,Inclined strata,,,,
340-U1400B-18H-1-A,340,1400,B,18,18-1,H,1,A,15,20,115.35,115.4,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,2,0,0,5,2,91,,moderate [BP01],absent [alteration],0,,contorted strata [BJ80],,,Inclined strata,,,,
340-U1400B-18H-1-A,340,1400,B,18,18-1,H,1,A,20,23,115.4,115.43,slight [drilling disturbance],2,ash [F&S84],100,fine sand [T07],4,,,,,100,Ashfall?,0,0,,0,,0,,0,,0,,0,,0,,,,,0,5,10,0,85,0,0,0,0,0,,moderate [BP01],absent [alteration],0,,contorted strata [BJ80],,,Inclined strata,,,,
340-U1400B-18H-1-A,340,1400,B,18,18-1,H,1,A,23,33,115.43,115.53,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,2,0,0,5,2,91,,moderate [BP01],absent [alteration],0,,contorted strata [BJ80],,,Inclined strata,,,,
340-U1400B-18H-1-A,340,1400,B,18,18-1,H,1,A,33,34,115.53,115.54,slight [drilling disturbance],2,ash [F&S84],100,fine sand [T07],4,,,,,100,Ashfall?,0,0,,0,,0,,0,,0,,0,,0,,,,,0,5,10,0,85,0,0,0,0,0,,moderate [BP01],absent [alteration],0,,contorted strata [BJ80],,,Inclined strata,,,,
340-U1400B-18H-1-A,340,1400,B,18,18-1,H,1,A,34,39,115.54,115.59,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,2,0,0,5,2,91,,moderate [BP01],absent [alteration],0,,contorted strata [BJ80],,,Inclined strata,,,,
340-U1400B-18H-1-A,340,1400,B,18,18-1,H,1,A,39,72,115.59,115.92,slight [drilling disturbance],2,carbonate ooze [Leg178],60,fine mud [T07],3,ash [F&S84],40,fine sand [T07],4,100,Ashfall?,0,0,,0,,0,,0,,0,,0,,0,,,,,0,5,10,0,85,0,0,0,0,0,,moderately well [BP01],absent [alteration],0,,contorted strata [BJ80],,,Inclined strata,,,,
340-U1400B-18H-1-A,340,1400,B,18,18-1,H,1,A,72,78,115.92,115.98,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,2,0,0,5,2,91,,moderate [BP01],absent [alteration],0,,contorted strata [BJ80],,,Inclined strata,,,,
340-U1400B-18H-1-A,340,1400,B,18,18-1,H,1,A,78,80,115.98,116,slight [drilling disturbance],2,ash [F&S84],100,fine sand [T07],4,,,,,100,Ashfall?,0,0,,0,,0,,0,,0,,0,,0,,,,,0,5,10,0,85,0,0,0,0,0,,moderate [BP01],absent [alteration],0,,contorted strata [BJ80],,,Inclined strata,,,,
340-U1400B-18H-1-A,340,1400,B,18,18-1,H,1,A,80,111,116,116.31,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,Hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,2,0,0,5,2,91,,moderate [BP01],absent [alteration],0,,,,,,,,,
340-U1400B-18H-1-A,340,1400,B,18,18-1,H,1,A,111,113,116.31,116.33,slight [drilling disturbance],2,ash [F&S84],100,fine sand [T07],4,,,,,100,Ashfall?,0,0,,0,,0,,0,,0,,0,,0,,,,,0,5,10,0,85,0,0,0,0,0,,moderate [BP01],absent [alteration],0,,,,,,,,,
340-U1400B-18H-1-A,340,1400,B,18,18-1,H,1,A,113,125,116.33,116.45,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,Hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,2,0,0,5,2,91,,moderate [BP01],absent [alteration],0,,,,,,,,,
340-U1400B-18H-1-A,340,1400,B,18,18-1,H,1,A,125,126,116.45,116.46,slight [drilling disturbance],2,ash [F&S84],100,fine sand [T07],4,,,,,100,Ashfall?,0,0,,0,,0,,0,,0,,0,,0,,,,,0,5,10,0,85,0,0,0,0,0,,moderate [BP01],absent [alteration],0,,,,,,,,,
340-U1400B-18H-1-A,340,1400,B,18,18-1,H,1,A,126,147,116.46,116.67,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,Hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,2,0,0,5,2,91,,moderate [BP01],absent [alteration],0,,,,,,,,,
340-U1400B-18H-2-A,340,1400,B,18,18-2,H,2,A,0,34,116.67,117.01,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,15,0,0,0,0,0,0,85,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1400B-18H-2-A,340,1400,B,18,18-2,H,2,A,34,35,117.01,117.02,slight [drilling disturbance],2,ash [F&S84],100,fine medium sand [T07],5,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,5,0,80,0,0,0,0,15,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1400B-18H-2-A,340,1400,B,18,18-2,H,2,A,35,80,117.02,117.47,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,15,0,0,0,0,0,0,85,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1400B-18H-2-A,340,1400,B,18,18-2,H,2,A,80,88,117.47,117.55,slight [drilling disturbance],2,ash [F&S84],100,medium sand [T07],6,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,10,0,10,0,75,0,0,0,0,5,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1400B-18H-2-A,340,1400,B,18,18-2,H,2,A,88,147,117.55,118.14,slight [drilling disturbance],2,carbonate ooze [Leg178],95,fine mud [T07],3,ash [F&S84],5,fine sand [T07],4,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,15,0,0,0,0,0,0,85,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1400B-18H-3-A,340,1400,B,18,18-3,H,3,A,0,88,118.14,119.02,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,15,0,0,0,0,0,0,85,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1400B-18H-3-A,340,1400,B,18,18-3,H,3,A,88,89,119.02,119.03,slight [drilling disturbance],2,ash [F&S84],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,5,0,5,0,80,0,0,0,0,10,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1400B-18H-3-A,340,1400,B,18,18-3,H,3,A,89,107,119.03,119.21,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,15,0,0,0,0,0,0,85,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1400B-18H-3-A,340,1400,B,18,18-3,H,3,A,107,108,119.21,119.22,slight [drilling disturbance],2,ash [F&S84],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,5,0,0,0,85,0,0,0,0,5,,well [BP01],absent [alteration],0,includes 1% pyrite,,,,,,,,
340-U1400B-18H-3-A,340,1400,B,18,18-3,H,3,A,108,148,119.22,119.62,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,15,0,0,0,0,0,0,85,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1400B-18H-4-A,340,1400,B,18,18-4,H,4,A,0,138,119.62,121,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,15,0,0,0,0,0,0,85,,well [BP01],absent [alteration],0,,,,,,,,,
340-U1400B-18H-4-A,340,1400,B,18,18-4,H,4,A,138,148,121,121.1,,,,,,,,,,,,IW WR,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,,,absent [alteration],0,,,,,,,,,
340-U1400B-18H-5-A,340,1400,B,18,18-5,H,5,A,0,54,121.1,121.64,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Deformed mottled hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,10,0,90,,moderate [BP01],absent [alteration],0,,contorted strata [BJ80],,,,,,,
340-U1400B-18H-5-A,340,1400,B,18,18-5,H,5,A,54,55,121.64,121.65,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,Fine volcanic sand layer,0,0,,0,,0,,0,,0,,0,,0,,,,,5,0,10,0,20,0,0,20,10,35,,moderately well [BP01],absent [alteration],0,,contorted strata [BJ80],,,,,,,
340-U1400B-18H-5-A,340,1400,B,18,18-5,H,5,A,55,82,121.65,121.92,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Deformed mottled hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,10,0,90,,moderate [BP01],absent [alteration],0,,contorted strata [BJ80],,,,,,,
340-U1400B-18H-5-A,340,1400,B,18,18-5,H,5,A,82,83,121.92,121.93,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,Fine volcanic sand layer,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,10,0,20,0,0,20,10,40,,moderately well [BP01],absent [alteration],0,,contorted strata [BJ80],,,,,,,
340-U1400B-18H-5-A,340,1400,B,18,18-5,H,5,A,83,93,121.93,122.03,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,Deformed mottled hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,10,0,90,,moderate [BP01],absent [alteration],0,,contorted strata [BJ80],,,,,,,
340-U1400B-18H-5-A,340,1400,B,18,18-5,H,5,A,93,94,122.03,122.04,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,Fine volcanic sand layer,0,0,,0,,0,,0,,0,,0,,0,,,,,5,0,10,0,20,0,0,20,10,35,,moderately well [BP01],absent [alteration],0,,contorted strata [BJ80],,,,,,,
