Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,MAJ Lith. prefix+name [read only],Sediment structures,MAJ Lith. color,Bioturbation intensity,Clast abundance,Macrofossil,MAJ Lith. ave. grain size ,Diagenetic constituent,Diagenetic constituent composition,General interval comment,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Minor Lithology Prefix,Minor Lithology Suffix,Lithology Suffix,Minor Lithology Name,Extra Sample ID Data
363-U1487A-6H-2-A,0,13,45.9,46.03,,ash(tuff) [MMK88m],ash(tuff),,10YR 3/1 (very dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,6,H,2,A,,,,,
363-U1487A-6H-2-A,13,25,46.03,46.15,ash-bearing nannofossil-rich [X363],foraminiferal clay [X363],ash-bearing nannofossil-rich foraminiferal clay,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,6,H,2,A,,,,,
363-U1487A-6H-2-A,25,137,46.15,47.27,ash-bearing nannofossil-rich [X363],foraminiferal clay [X363],ash-bearing nannofossil-rich foraminiferal clay,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,6,H,2,A,,,,,
363-U1487A-6H-2-A,137,143,47.27,47.33,ash-bearing nannofossil-rich [X363],foraminiferal clay [X363],ash-bearing nannofossil-rich foraminiferal clay,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,6,H,2,A,,,,,
363-U1487A-6H-2-A,143,150,47.33,47.4,ash-bearing nannofossil-rich [X363],foraminiferal clay [X363],ash-bearing nannofossil-rich foraminiferal clay,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,6,H,2,A,,,,,
363-U1487A-6H-3-A,0,40,47.4,47.8,ash-bearing nannofossil-rich [X363],foraminiferal clay [X363],ash-bearing nannofossil-rich foraminiferal clay,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,6,H,3,A,,,,,
363-U1487A-6H-3-A,40,46,47.8,47.86,,ashy sand [X363],ashy sand,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,6,H,3,A,,,,,
363-U1487A-6H-3-A,46,65,47.86,48.05,ash-bearing nannofossil-rich [X363],foraminiferal clay [X363],ash-bearing nannofossil-rich foraminiferal clay,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,6,H,3,A,,,,,
363-U1487A-6H-3-A,65,78,48.05,48.18,,ashy sand [X363],ashy sand,,10YR 5/1 (gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,6,H,3,A,,,,,
363-U1487A-6H-3-A,78,150,48.18,48.9,ash-bearing nannofossil-rich [X363],foraminiferal clay [X363],ash-bearing nannofossil-rich foraminiferal clay,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,6,H,3,A,,,,,
363-U1487A-6H-4-A,0,12,48.9,49.02,ash-bearing nannofossil-rich [X363],foraminiferal clay [X363],ash-bearing nannofossil-rich foraminiferal clay,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,6,H,4,A,,,,,
363-U1487A-6H-4-A,12,37,49.02,49.27,ash-bearing nannofossil-rich [X363],foraminiferal clay [X363],ash-bearing nannofossil-rich foraminiferal clay,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,6,H,4,A,,,,,
363-U1487A-6H-4-A,37,99,49.27,49.89,ash-bearing nannofossil-rich [X363],foraminiferal clay [X363],ash-bearing nannofossil-rich foraminiferal clay,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,6,H,4,A,,,,,
363-U1487A-6H-4-A,99,121,49.89,50.11,ash-bearing nannofossil-rich [X363],foraminiferal clay [X363],ash-bearing nannofossil-rich foraminiferal clay,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,6,H,4,A,,,,,
363-U1487A-6H-4-A,121,150,50.11,50.4,ash-bearing nannofossil-rich [X363],foraminiferal clay [X363],ash-bearing nannofossil-rich foraminiferal clay,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,6,H,4,A,,,,,
363-U1487A-6H-5-A,0,23,50.4,50.63,ash-bearing nannofossil-rich [X363],foraminiferal clay [X363],ash-bearing nannofossil-rich foraminiferal clay,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,6,H,5,A,,,,,
363-U1487A-6H-5-A,23,34,50.63,50.74,,ash(tuff) [MMK88m],ash(tuff),,10YR 3/1 (very dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,6,H,5,A,,,,,
363-U1487A-6H-5-A,34,45,50.74,50.85,ash-bearing nannofossil-rich [X363],foraminiferal clay [X363],ash-bearing nannofossil-rich foraminiferal clay,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,6,H,5,A,,,,,
363-U1487A-6H-5-A,45,69,50.85,51.09,,ash(tuff) [MMK88m],ash(tuff),,10YR 3/1 (very dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,6,H,5,A,,,,,
363-U1487A-6H-5-A,69,94,51.09,51.34,ash-bearing nannofossil-rich [X363],foraminiferal clay [X363],ash-bearing nannofossil-rich foraminiferal clay,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,6,H,5,A,,,,,
363-U1487A-6H-5-A,94,138,51.34,51.78,ash-bearing nannofossil-rich [X363],foraminiferal clay [X363],ash-bearing nannofossil-rich foraminiferal clay,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,6,H,5,A,,,,,
363-U1487A-6H-5-A,138,150,51.78,51.9,ash-bearing nannofossil-rich [X363],foraminiferal clay [X363],ash-bearing nannofossil-rich foraminiferal clay,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,6,H,5,A,,,,,
363-U1487A-6H-6-A,0,26,51.9,52.16,ash-bearing nannofossil-rich [X363],foraminiferal clay [X363],ash-bearing nannofossil-rich foraminiferal clay,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,6,H,6,A,,,,,
363-U1487A-6H-6-A,26,90,52.16,52.8,ash-bearing nannofossil-rich [X363],foraminiferal clay [X363],ash-bearing nannofossil-rich foraminiferal clay,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,6,H,6,A,,,,,
363-U1487A-6H-6-A,90,125,52.8,53.15,ash-bearing nannofossil-rich [X363],foraminiferal clay [X363],ash-bearing nannofossil-rich foraminiferal clay,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,6,H,6,A,,,,,
363-U1487A-6H-6-A,125,132,53.15,53.22,,ash(tuff) [MMK88m],ash(tuff),,10YR 3/1 (very dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,6,H,6,A,,,,,
363-U1487A-6H-6-A,132,134,53.22,53.24,ash-bearing nannofossil-rich [X363],foraminiferal clay [X363],ash-bearing nannofossil-rich foraminiferal clay,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,6,H,6,A,,,,,
363-U1487A-6H-7-A,0,20,53.3,53.5,ash-bearing nannofossil-rich [X363],foraminiferal clay [X363],ash-bearing nannofossil-rich foraminiferal clay,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,6,H,7,A,,,,,
363-U1487A-6H-7-A,20,30,53.5,53.6,,ash(tuff) [MMK88m],ash(tuff),,10YR 3/1 (very dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,6,H,7,A,,,,,
363-U1487A-6H-7-A,30,53,53.6,53.83,ash-bearing nannofossil-rich [X363],foraminiferal clay [X363],ash-bearing nannofossil-rich foraminiferal clay,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,6,H,7,A,,,,,
363-U1487A-6H-7-A,53,58,53.83,53.88,,ash(tuff) [MMK88m],ash(tuff),,10YR 5/2 (grayish brown),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,6,H,7,A,,,,,
363-U1487A-6H-CC-A,0,10,53.88,53.98,,ash(tuff) [MMK88m],ash(tuff),,10YR 5/2 (grayish brown),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,6,H,CC,A,,,,,
363-U1487A-6H-CC-A,10,21,53.98,54.09,ash-bearing nannofossil-rich [X363],foraminiferal clay [X363],ash-bearing nannofossil-rich foraminiferal clay,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,6,H,CC,A,,,,,
363-U1487A-7H-1-A,0,42,53.9,54.32,ash-bearing nannofossil-rich [X363],foraminiferal clay [X363],ash-bearing nannofossil-rich foraminiferal clay,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,7,H,1,A,,,,,
363-U1487A-7H-1-A,42,48,54.32,54.38,ash-bearing nannofossil-rich [X363],foraminiferal clay [X363],ash-bearing nannofossil-rich foraminiferal clay,,10YR 4/1 (dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,7,H,1,A,,,,,
363-U1487A-7H-1-A,48,123,54.38,55.13,ash-bearing nannofossil-rich [X363],foraminiferal clay [X363],ash-bearing nannofossil-rich foraminiferal clay,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,7,H,1,A,,,,,
363-U1487A-7H-1-A,123,134,55.13,55.24,,ash(tuff) [MMK88m],ash(tuff),,N 3 (very dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,7,H,1,A,,,,,
363-U1487A-7H-1-A,134,150,55.24,55.4,ash-bearing nannofossil-rich [X363],foraminiferal clay [X363],ash-bearing nannofossil-rich foraminiferal clay,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,ss,,,,,,,,,,,,,363,U1487,A,7,H,1,A,,,,,
363-U1487A-7H-2-A,0,150,55.4,56.9,ash-bearing nannofossil-rich [X363],foraminiferal clay [X363],ash-bearing nannofossil-rich foraminiferal clay,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,7,H,2,A,,,,,
363-U1487A-7H-3-A,0,150,56.9,58.4,clay-rich nannofossil-rich [X363],foraminiferal ash [X363],clay-rich nannofossil-rich foraminiferal ash,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,7,H,3,A,,,,,
363-U1487A-7H-4-A,0,150,58.4,59.9,clay-rich nannofossil-rich [X363],foraminiferal ash [X363],clay-rich nannofossil-rich foraminiferal ash,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,7,H,4,A,,,,,
363-U1487A-7H-5-A,0,30,59.9,60.2,clay-rich nannofossil-rich [X363],foraminiferal ash [X363],clay-rich nannofossil-rich foraminiferal ash,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,7,H,5,A,,,,,
363-U1487A-7H-5-A,30,33,60.2,60.23,clay-rich nannofossil-rich [X363],foraminiferal ash [X363],clay-rich nannofossil-rich foraminiferal ash,,N 4 (dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,7,H,5,A,,,,,
363-U1487A-7H-5-A,33,130,60.23,61.2,clay-rich nannofossil-rich [X363],foraminiferal ash [X363],clay-rich nannofossil-rich foraminiferal ash,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,7,H,5,A,,,,,
363-U1487A-7H-5-A,130,150,61.2,61.4,clay-rich nannofossil-rich [X363],foraminiferal ash [X363],clay-rich nannofossil-rich foraminiferal ash,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,ss,,,,,,,,,,,,,363,U1487,A,7,H,5,A,,,,,
363-U1487A-7H-6-A,0,45,61.4,61.85,clay-rich nannofossil-rich [X363],foraminiferal ash [X363],clay-rich nannofossil-rich foraminiferal ash,,N 4 (dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,7,H,6,A,,,,,
363-U1487A-7H-6-A,45,120,61.85,62.6,ash-bearing nannofossil-rich [X363],foraminiferal clay [X363],ash-bearing nannofossil-rich foraminiferal clay,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,7,H,6,A,,,,,
363-U1487A-7H-7-A,0,8,62.7,62.78,ash-bearing nannofossil-rich [X363],foraminiferal clay [X363],ash-bearing nannofossil-rich foraminiferal clay,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,7,H,7,A,,,,,
363-U1487A-7H-7-A,8,19,62.78,62.89,,foraminiferal ash [X363],foraminiferal ash,,N 3 (very dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,7,H,7,A,,,,,
363-U1487A-7H-7-A,19,57,62.89,63.27,clay-rich nannofossil-rich [X363],foraminiferal ash [X363],clay-rich nannofossil-rich foraminiferal ash,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,7,H,7,A,,,,,
363-U1487A-7H-CC-A,0,26,63.27,63.53,clay-rich nannofossil-rich [X363],foraminiferal ash [X363],clay-rich nannofossil-rich foraminiferal ash,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,7,H,CC,A,,,,,
363-U1487A-8H-1-A,0,91,63.4,64.31,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,"diatom-bearing, clay-bearing, nanno-rich",,,,,,,,,,,,,363,U1487,A,8,H,1,A,,,,,
363-U1487A-8H-1-A,91,124,64.31,64.64,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,8,H,1,A,,,,,
363-U1487A-8H-1-A,124,150,64.64,64.9,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,"diatom-bearing, clay-bearing, nanno-rich",,,,,,,,,,,,,363,U1487,A,8,H,1,A,,,,,
363-U1487A-8H-2-A,0,16,64.9,65.06,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,"diatom-bearing, clay-bearing, nanno-rich",,,,,,,,,,,,,363,U1487,A,8,H,2,A,,,,,
363-U1487A-8H-2-A,16,17,65.06,65.07,,ash(tuff) [MMK88m],ash(tuff),,N 3 (very dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,8,H,2,A,,,,,
363-U1487A-8H-2-A,17,72,65.07,65.62,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,8,H,2,A,,,,,
363-U1487A-8H-2-A,72,74,65.62,65.64,,ash(tuff) [MMK88m],ash(tuff),,N 2.5 (black),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,8,H,2,A,,,,,
363-U1487A-8H-2-A,74,76,65.64,65.66,,ash(tuff) [MMK88m],ash(tuff),,5YR 3/2 (dark reddish brown),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,8,H,2,A,,,,,
363-U1487A-8H-2-A,76,120,65.66,66.1,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,8,H,2,A,,,,,
363-U1487A-8H-2-A,120,150,66.1,66.4,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,8,H,2,A,,,,,
363-U1487A-8H-3-A,0,6,66.4,66.46,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,8,H,3,A,,,,,
363-U1487A-8H-3-A,6,21,66.46,66.61,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,8,H,3,A,,,,,
363-U1487A-8H-3-A,21,30,66.61,66.7,foraminifer-rich [X363],ash(tuff) [MMK88m],foraminifer-rich ash(tuff),,N 4 (dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,8,H,3,A,,,,,
363-U1487A-8H-3-A,30,91,66.7,67.31,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,8,H,3,A,,,,,
363-U1487A-8H-3-A,91,92,67.31,67.32,foraminifer-rich [X363],ash(tuff) [MMK88m],foraminifer-rich ash(tuff),,5G 3/2 (very dark grayish green),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,8,H,3,A,,,,,
363-U1487A-8H-3-A,92,97,67.32,67.37,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,8,H,3,A,,,,,
363-U1487A-8H-3-A,97,98,67.37,67.38,,ash(tuff) [MMK88m],ash(tuff),,5Y 2.5/1 (black),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,8,H,3,A,,,,,
363-U1487A-8H-3-A,98,150,67.38,67.9,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,8,H,3,A,,,,,
363-U1487A-8H-4-A,0,8,67.9,67.98,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,8,H,4,A,,,,,
363-U1487A-8H-4-A,8,10,67.98,68.0,,ash(tuff) [MMK88m],ash(tuff),,10YR 3/1 (very dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,8,H,4,A,,,,,
363-U1487A-8H-4-A,10,12,68.0,68.02,,ash(tuff) [MMK88m],ash(tuff),,10YR 2/1 (black),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,8,H,4,A,,,,,
363-U1487A-8H-4-A,12,111,68.02,69.01,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,8,H,4,A,,,,,
363-U1487A-8H-4-A,111,118,69.01,69.08,foraminifer-rich [X363],ash(tuff) [MMK88m],foraminifer-rich ash(tuff),,N 4 (dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,8,H,4,A,,,,,
363-U1487A-8H-4-A,118,150,69.08,69.4,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,8,H,4,A,,,,,
363-U1487A-8H-5-A,0,18,69.4,69.58,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,8,H,5,A,,,,,
363-U1487A-8H-5-A,18,19,69.58,69.59,foraminifer-rich [X363],ash(tuff) [MMK88m],foraminifer-rich ash(tuff),,N 4 (dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,8,H,5,A,,,,,
363-U1487A-8H-5-A,19,72,69.59,70.12,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,8,H,5,A,,,,,
363-U1487A-8H-5-A,72,86,70.12,70.26,foraminifer-rich [X363],ash(tuff) [MMK88m],foraminifer-rich ash(tuff),,N 4 (dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,8,H,5,A,,,,,
363-U1487A-8H-5-A,86,133,70.26,70.73,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,8,H,5,A,,,,,
363-U1487A-8H-5-A,133,150,70.73,70.9,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,"diatom-bearing, clay-bearing, nanno-rich",,,,,,,,,,,,,363,U1487,A,8,H,5,A,,,,,
363-U1487A-8H-6-A,0,20,70.9,71.1,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,"diatom-bearing, clay-bearing, nanno-rich",,,,,,,,,,,,,363,U1487,A,8,H,6,A,,,,,
363-U1487A-8H-6-A,20,27,71.1,71.17,foraminifer-rich [X363],ash(tuff) [MMK88m],foraminifer-rich ash(tuff),,N 3 (very dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,8,H,6,A,,,,,
363-U1487A-8H-6-A,27,30,71.17,71.2,,ash(tuff) [MMK88m],ash(tuff),,N 2.5 (black),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,8,H,6,A,,,,,
363-U1487A-8H-6-A,30,81,71.2,71.71,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,8,H,6,A,,,,,
363-U1487A-8H-6-A,81,88,71.71,71.78,foraminifer-rich [X363],ash(tuff) [MMK88m],foraminifer-rich ash(tuff),,N 3 (very dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,8,H,6,A,,,,,
363-U1487A-8H-6-A,88,102,71.78,71.92,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,8,H,6,A,,,,,
363-U1487A-8H-6-A,102,104,71.92,71.94,foraminifer-rich [X363],ash(tuff) [MMK88m],foraminifer-rich ash(tuff),,N 3 (very dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,8,H,6,A,,,,,
363-U1487A-8H-6-A,104,117,71.94,72.07,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,8,H,6,A,,,,,
363-U1487A-8H-6-A,117,118,72.07,72.08,,ash(tuff) [MMK88m],ash(tuff),,N 2.5 (black),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,8,H,6,A,,,,,
363-U1487A-8H-6-A,118,145,72.08,72.35,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,8,H,6,A,,,,,
363-U1487A-8H-7-A,0,5,72.4,72.45,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,8,H,7,A,,,,,
363-U1487A-8H-7-A,5,64,72.45,73.04,nannofossil-bearing ash-rich [X363],foraminiferal ooze [Leg339],nannofossil-bearing ash-rich foraminiferal ooze,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,8,H,7,A,,,,,
363-U1487A-8H-7-A,64,67,73.04,73.07,foraminifer-rich [X363],ash(tuff) [MMK88m],foraminifer-rich ash(tuff),,N 3 (very dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,8,H,7,A,,,,,
363-U1487A-8H-CC-A,0,15,73.07,73.22,foraminifer-rich [X363],ash(tuff) [MMK88m],foraminifer-rich ash(tuff),,N 3 (very dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,8,H,CC,A,,,,,
363-U1487A-9H-1-A,0,38,72.9,73.28,foraminifer-rich [X363],ash(tuff) [MMK88m],foraminifer-rich ash(tuff),,N 3 (very dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,9,H,1,A,,,,,
363-U1487A-9H-1-A,38,43,73.28,73.33,,ash(tuff) [MMK88m],ash(tuff),,N 2.5 (black),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,9,H,1,A,,,,,
363-U1487A-9H-1-A,43,50,73.33,73.4,foraminifer-rich [X363],ash(tuff) [MMK88m],foraminifer-rich ash(tuff),,N 3 (very dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,9,H,1,A,,,,,
363-U1487A-9H-1-A,50,54,73.4,73.44,,ash(tuff) [MMK88m],ash(tuff),,N 2.5 (black),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,9,H,1,A,,,,,
363-U1487A-9H-1-A,54,60,73.44,73.5,foraminifer-rich [X363],ash(tuff) [MMK88m],foraminifer-rich ash(tuff),,N 3 (very dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,9,H,1,A,,,,,
363-U1487A-9H-1-A,60,71,73.5,73.61,,ash(tuff) [MMK88m],ash(tuff),,N 2.5 (black),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1487,A,9,H,1,A,,,,,
