Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithologic unit (preliminary),Lithology Prefix,Lithology Principal Name,Lithology Suffix,Lithology prefix+name [read only],Lithology prefix+name+suffix [read only],Lithology name+suffix [read only],Lithology  abundance [%],Lithology color (simple),Lithology color (Munsell),Bottom contact or boundary geometry,Bottom contact or boundary definition,Bottom contact or boundary attitude,Layer or bedding thickness,Grading,TEPHRA type,Amount of ash in lithology,Amount of ash in lithology rank [read only],Sedimentary structure,Sedimentary structure comment,Diagenetic structure,Macrofossil,General interval comment,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W
353-U1445C-23H-7-A,0.0,100.0,208.5,209.5,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,green,GLEY 1 4/5GY (dark greenish gray),,,,,,,,,mottling,,,,Some light gray sandy dots and blebs along the section.,,,,353,U1445,C,23,H,7,A
353-U1445C-23H-8-A,0.0,88.0,209.5,210.38,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,green,GLEY 1 4/5GY (dark greenish gray),,,,,,,,,mottling,,,,Some light gray sandy dots and blebs along the section.,,,,353,U1445,C,23,H,8,A
353-U1445C-23H-CC-A,0.0,5.0,210.38,210.43,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,green,GLEY 1 4/5GY (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,23,H,CC,A
353-U1445C-24H-1-A,0.0,49.0,210.9,211.39,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,green,GLEY 1 4/5GY (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,24,H,1,A
353-U1445C-24H-2-A,0.0,145.0,211.39,212.84,,diatom rich,clay,with glauconite,diatom rich clay,diatom rich clay with glauconite,clay with glauconite,,green,GLEY 1 4/5GY (dark greenish gray),,,,,,,,,mottling,,,,Some light gray and olive brown sandy dots and blebs along the section.,,,,353,U1445,C,24,H,2,A
353-U1445C-24H-3-A,0.0,4.0,212.84,212.88,,silty,sand,,silty sand,silty sand,sand,,green,5Y 7/2 (light gray),,,,thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1445,C,24,H,3,A
353-U1445C-24H-3-A,4.0,15.0,212.88,212.99,,diatom rich,clay,with glauconite,diatom rich clay,diatom rich clay with glauconite,clay with glauconite,,green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,24,H,3,A
353-U1445C-24H-3-A,15.0,16.5,212.99,213.005,,silty,sand,,silty sand,silty sand,sand,,gray,5Y 4/2 (olive gray),,,,very thin bed,normally graded,,,,,Turbidite,,,With many foraminifers.,,,,353,U1445,C,24,H,3,A
353-U1445C-24H-3-A,16.5,23.0,213.005,213.07,,diatom rich,clay,with glauconite,diatom rich clay,diatom rich clay with glauconite,clay with glauconite,,green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,24,H,3,A
353-U1445C-24H-3-A,23.0,24.5,213.07,213.085,,silty,sand,,silty sand,silty sand,sand,,gray,5Y 4/2 (olive gray),,,,very thin bed,normally graded,,,,,Turbidite,,,With many foraminifers.,,,,353,U1445,C,24,H,3,A
353-U1445C-24H-3-A,24.5,25.5,213.085,213.095,,diatom rich,clay,with glauconite,diatom rich clay,diatom rich clay with glauconite,clay with glauconite,,green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,24,H,3,A
353-U1445C-24H-3-A,25.5,27.0,213.095,213.11,,silty,sand,,silty sand,silty sand,sand,,gray,5Y 4/2 (olive gray),,,,very thin bed,normally graded,,,,,Turbidite,,,With many foraminifers.,,,,353,U1445,C,24,H,3,A
353-U1445C-24H-3-A,27.0,37.0,213.11,213.21,,diatom rich,clay,with glauconite,diatom rich clay,diatom rich clay with glauconite,clay with glauconite,,green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,24,H,3,A
353-U1445C-24H-3-A,37.0,39.0,213.21,213.23,,silty,sand,,silty sand,silty sand,sand,,gray,5Y 4/2 (olive gray),,,,very thin bed,normally graded,,,,,Turbidite,,,With many foraminifers.,,,,353,U1445,C,24,H,3,A
353-U1445C-24H-3-A,39.0,55.0,213.23,213.39,,diatom rich,clay,with glauconite,diatom rich clay,diatom rich clay with glauconite,clay with glauconite,,green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,24,H,3,A
353-U1445C-24H-3-A,55.0,56.0,213.39,213.4,,silty,sand,,silty sand,silty sand,sand,,gray,5Y 4/2 (olive gray),,,,very thin bed,normally graded,,,,,Turbidite,,,With many foraminifers.,,,,353,U1445,C,24,H,3,A
353-U1445C-24H-3-A,56.0,57.5,213.4,213.415,,diatom rich,clay,with glauconite,diatom rich clay,diatom rich clay with glauconite,clay with glauconite,,green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,24,H,3,A
353-U1445C-24H-3-A,57.5,59.0,213.415,213.43,,silty,sand,,silty sand,silty sand,sand,,gray,5Y 4/2 (olive gray),,,,very thin bed,normally graded,,,,,Turbidite,,,With many foraminifers.,,,,353,U1445,C,24,H,3,A
353-U1445C-24H-3-A,59.0,83.5,213.43,213.675,,diatom rich,clay,with glauconite,diatom rich clay,diatom rich clay with glauconite,clay with glauconite,,green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,24,H,3,A
353-U1445C-24H-3-A,83.5,85.0,213.675,213.69,,silty,sand,,silty sand,silty sand,sand,,gray,5Y 4/2 (olive gray),,,,very thin bed,normally graded,,,,,Turbidite,,,With many foraminifers.,,,,353,U1445,C,24,H,3,A
353-U1445C-24H-3-A,85.0,119.0,213.69,214.03,,diatom rich,clay,with glauconite,diatom rich clay,diatom rich clay with glauconite,clay with glauconite,,green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,24,H,3,A
353-U1445C-24H-4-A,0.0,1.5,214.03,214.045,,silty,sand,,silty sand,silty sand,sand,,gray,5Y 4/2 (olive gray),,,,very thin bed,normally graded,,,,,Turbidite,,,With many foraminifers.,,,,353,U1445,C,24,H,4,A
353-U1445C-24H-4-A,1.5,58.0,214.045,214.61,,diatom rich,clay,with glauconite,diatom rich clay,diatom rich clay with glauconite,clay with glauconite,,green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,24,H,4,A
353-U1445C-24H-5-A,0.0,145.0,214.61,216.06,,diatom rich,clay,with glauconite,diatom rich clay,diatom rich clay with glauconite,clay with glauconite,,green,GLEY 1 4/5GY (dark greenish gray),,,,,,,,,mottling,,,,Some light gray sandy dots and blebs along the section.,,,,353,U1445,C,24,H,5,A
353-U1445C-24H-6-A,0.0,96.0,216.06,217.02,,diatom rich,clay,with glauconite,diatom rich clay,diatom rich clay with glauconite,clay with glauconite,,green,GLEY 1 4/5GY (dark greenish gray),,,,,,,,,mottling,,,,Some light gray sandy dots and blebs along the section.,,,,353,U1445,C,24,H,6,A
353-U1445C-24H-6-A,96.0,97.0,217.02,217.03,,silty,sand,,silty sand,silty sand,sand,,gray,5Y 4/2 (olive gray),,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1445,C,24,H,6,A
353-U1445C-24H-6-A,97.0,111.0,217.03,217.17,,diatom rich,clay,with glauconite,diatom rich clay,diatom rich clay with glauconite,clay with glauconite,,green,GLEY 1 4/5GY (dark greenish gray),,,,,,,,,mottling,,,,Some light gray sandy dots and blebs along the section.,,,,353,U1445,C,24,H,6,A
353-U1445C-24H-7-A,0.0,52.0,217.17,217.69,,diatom rich,clay,with glauconite,diatom rich clay,diatom rich clay with glauconite,clay with glauconite,,green,GLEY 1 4/5GY (dark greenish gray),,,,,,,,,mottling,,,,Some light gray sandy dots and blebs along the section.,,,,353,U1445,C,24,H,7,A
353-U1445C-24H-CC-A,0.0,59.0,217.69,218.28,,diatom rich,clay,with glauconite,diatom rich clay,diatom rich clay with glauconite,clay with glauconite,,green,GLEY 1 4/5GY (dark greenish gray),,,,,,,,,mottling,,,,Some light gray sandy dots and blebs along the section.,,,,353,U1445,C,24,H,CC,A
353-U1445C-25X-1-A,0.0,7.5,218.2,218.275,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,green,GLEY 1 4/5GY (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,25,X,1,A
353-U1445C-25X-1-A,7.5,9.0,218.275,218.29,,silty,sand,,silty sand,silty sand,sand,,gray,5Y 4/2 (olive gray),,,,very thin bed,normally graded,,,,,Turbidite,,,With foraminifers.,,,,353,U1445,C,25,X,1,A
353-U1445C-25X-1-A,9.0,151.0,218.29,219.71,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,green,GLEY 1 4/5GY (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,25,X,1,A
353-U1445C-25X-2-A,0.0,125.0,219.71,220.96,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,green,GLEY 1 4/5GY (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,25,X,2,A
353-U1445C-25X-2-A,125.0,126.5,220.96,220.975,,silty,sand,,silty sand,silty sand,sand,,gray,5Y 4/2 (olive gray),,,,very thin bed,normally graded,,,,,Turbidite,,,With foraminifers.,,,,353,U1445,C,25,X,2,A
353-U1445C-25X-2-A,126.5,152.0,220.975,221.23,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,green,GLEY 1 4/5GY (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,25,X,2,A
353-U1445C-25X-3-A,0.0,56.5,221.23,221.795,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,green,GLEY 1 3/5GY (very dark greenish gray),,,,,,,,,mottling,,,,Unbroken bivalve fossil at 46.5 cm.,,,,353,U1445,C,25,X,3,A
353-U1445C-25X-3-A,56.5,57.5,221.795,221.805,,silty,sand,,silty sand,silty sand,sand,,gray,5Y 4/2 (olive gray),,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1445,C,25,X,3,A
353-U1445C-25X-3-A,57.5,85.5,221.805,222.085,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,green,GLEY 1 3/5GY (very dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,25,X,3,A
353-U1445C-25X-3-A,85.5,87.0,222.085,222.1,,silty,sand,,silty sand,silty sand,sand,,gray,5Y 4/2 (olive gray),,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1445,C,25,X,3,A
353-U1445C-25X-3-A,87.0,108.0,222.1,222.31,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,green,GLEY 1 3/5GY (very dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,25,X,3,A
353-U1445C-25X-4-A,0.0,11.5,222.31,222.425,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,green,GLEY 1 3/5GY (very dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,25,X,4,A
353-U1445C-25X-4-A,11.5,13.0,222.425,222.44,,silty,sand,,silty sand,silty sand,sand,,gray,5Y 4/2 (olive gray),,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1445,C,25,X,4,A
353-U1445C-25X-4-A,13.0,114.0,222.44,223.45,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,green,GLEY 1 3/5GY (very dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,25,X,4,A
353-U1445C-25X-5-A,0.0,76.0,223.45,224.21,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,green,GLEY 1 3/5GY (very dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,25,X,5,A
353-U1445C-25X-5-A,76.0,77.5,224.21,224.225,,silty,sand,,silty sand,silty sand,sand,,gray,5Y 4/2 (olive gray),,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1445,C,25,X,5,A
353-U1445C-25X-5-A,77.5,150.0,224.225,224.95,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,green,GLEY 1 3/5GY (very dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,25,X,5,A
353-U1445C-25X-6-A,0.0,104.0,224.95,225.99,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,green,GLEY 1 4/5GY (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,25,X,6,A
353-U1445C-25X-CC-A,0.0,6.0,225.99,226.05,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,green,GLEY 1 4/5GY (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,25,X,CC,A
353-U1445C-25X-CC-A,6.0,6.5,226.05,226.055,,silty,sand,,silty sand,silty sand,sand,,green,5Y 7/2 (light gray),,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1445,C,25,X,CC,A
353-U1445C-25X-CC-A,6.5,30.0,226.055,226.29,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,green,GLEY 1 4/5GY (dark greenish gray),,,,,,,,,mottling,,,,Light gray blebs between 10 and 11 cm.,,,,353,U1445,C,25,X,CC,A
353-U1445C-26X-1-A,0.0,81.0,227.2,228.01,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,green,GLEY 1 4/5GY (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,26,X,1,A
353-U1445C-26X-1-A,81.0,82.0,228.01,228.02,,silty,sand,,silty sand,silty sand,sand,,green,5Y 7/2 (light gray),,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1445,C,26,X,1,A
353-U1445C-26X-1-A,82.0,150.0,228.02,228.7,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,green,GLEY 1 4/5GY (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,26,X,1,A
353-U1445C-26X-2-A,0.0,48.0,228.7,229.18,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,green,GLEY 1 4/5GY (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,26,X,2,A
353-U1445C-26X-2-A,48.0,49.0,229.18,229.19,,silty,sand,,silty sand,silty sand,sand,,green,5Y 7/2 (light gray),,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1445,C,26,X,2,A
353-U1445C-26X-2-A,49.0,150.0,229.19,230.2,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,green,GLEY 1 4/5GY (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,26,X,2,A
353-U1445C-26X-3-A,0.0,52.0,230.2,230.72,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,green,GLEY 1 4/5GY (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,26,X,3,A
353-U1445C-26X-3-A,52.0,53.0,230.72,230.73,,silty,sand,,silty sand,silty sand,sand,,green,5Y 7/2 (light gray),,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1445,C,26,X,3,A
353-U1445C-26X-3-A,53.0,122.0,230.73,231.42,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,green,GLEY 1 4/5GY (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,26,X,3,A
353-U1445C-26X-4-A,0.0,137.0,231.42,232.79,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,green,GLEY 1 4/5GY (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,26,X,4,A
353-U1445C-26X-5-A,0.0,118.0,232.79,233.97,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,green,GLEY 1 4/5GY (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,26,X,5,A
353-U1445C-26X-6-A,0.0,135.0,233.97,235.32,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,green,GLEY 1 4/5GY (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,26,X,6,A
353-U1445C-26X-7-A,0.0,65.0,235.32,235.97,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,green,GLEY 1 4/5GY (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,26,X,7,A
353-U1445C-26X-CC-A,0.0,25.0,235.97,236.22,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,green,GLEY 1 4/5GY (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,26,X,CC,A
353-U1445C-27X-1-A,0.0,150.0,233.2,234.7,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,green,GLEY 1 4/5GY (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,27,X,1,A
353-U1445C-27X-2-A,0.0,128.0,234.7,235.98,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,green,GLEY 1 4/5GY (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,27,X,2,A
353-U1445C-27X-3-A,0.0,106.0,235.98,237.04,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,green,GLEY 1 4/5GY (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,27,X,3,A
353-U1445C-27X-4-A,0.0,93.0,237.04,237.97,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,green,GLEY 1 4/5GY (dark greenish gray),bioturbated,,,,,,,,mottling,,,,,,,,353,U1445,C,27,X,4,A
353-U1445C-27X-4-A,93.0,95.0,237.97,237.99,,bioclastic,sand,,bioclastic sand,bioclastic sand,sand,,green,GLEY 1 4/5GY (dark greenish gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,Abundant shells and glauconitic clasts (?),,,,353,U1445,C,27,X,4,A
353-U1445C-27X-4-A,95.0,113.0,237.99,238.17,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,green,GLEY 1 4/5GY (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,27,X,4,A
353-U1445C-27X-CC-A,0.0,70.0,238.17,238.87,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,green,GLEY 1 4/5GY (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1445,C,27,X,CC,A
353-U1445C-28X-1-A,0.0,37.0,239.2,239.57,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,,,,,,,,,353,U1445,C,28,X,1,A
353-U1445C-28X-2-A,0.0,23.5,239.57,239.805,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,,,,,,,,,353,U1445,C,28,X,2,A
353-U1445C-28X-2-A,23.5,25.0,239.805,239.82,,silty,sand,,silty sand,silty sand,sand,,brown,5Y 4/2 (olive gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1445,C,28,X,2,A
353-U1445C-28X-2-A,25.0,150.0,239.82,241.07,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,,,,,,,,,353,U1445,C,28,X,2,A
353-U1445C-28X-3-A,0.0,116.0,241.07,242.23,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,,,,,,,,,353,U1445,C,28,X,3,A
353-U1445C-28X-4-A,0.0,57.0,242.23,242.8,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,,,,,,,,,353,U1445,C,28,X,4,A
353-U1445C-28X-4-A,57.0,58.0,242.8,242.81,,foraminifer rich,sand,,foraminifer rich sand,foraminifer rich sand,sand,,green,5Y 7/2 (light gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1445,C,28,X,4,A
353-U1445C-28X-4-A,58.0,131.0,242.81,243.54,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,,,,,,,,,353,U1445,C,28,X,4,A
353-U1445C-28X-5-A,0.0,98.0,243.54,244.52,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 5/10GY (greenish gray),,,,,,,,,,,,,,,,,353,U1445,C,28,X,5,A
353-U1445C-28X-6-A,0.0,133.0,244.52,245.85,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,,,,,,,,,353,U1445,C,28,X,6,A
353-U1445C-28X-7-A,0.0,58.0,246.02,246.6,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,,,,,,,,,353,U1445,C,28,X,7,A
353-U1445C-28X-8-A,0.0,87.0,246.66,247.53,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,,,,,,,,,353,U1445,C,28,X,8,A
353-U1445C-28X-CC-A,0.0,61.0,247.53,248.14,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,,,,,,,,,353,U1445,C,28,X,CC,A
353-U1445C-29X-1-A,0.0,145.0,247.2,248.65,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,,,,,,,,,353,U1445,C,29,X,1,A
353-U1445C-29X-1-A,145.0,147.0,248.65,248.67,,silty,sand,,silty sand,silty sand,sand,,brown,5Y 4/2 (olive gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1445,C,29,X,1,A
353-U1445C-29X-1-A,147.0,150.0,248.67,248.7,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 3/10Y (very dark greenish gray),planar,,,,,,,,,,,,,,,,353,U1445,C,29,X,1,A
353-U1445C-29X-2-A,0.0,80.0,248.7,249.5,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 3/10Y (very dark greenish gray),planar,,,,,,,,,,,,,,,,353,U1445,C,29,X,2,A
353-U1445C-29X-2-A,80.0,82.0,249.5,249.52,,silty,sand,,silty sand,silty sand,sand,,brown,5Y 4/2 (olive gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1445,C,29,X,2,A
353-U1445C-29X-2-A,82.0,112.0,249.52,249.82,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,,,,,,,,,353,U1445,C,29,X,2,A
353-U1445C-29X-3-A,0.0,67.0,249.82,250.49,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 3/10Y (very dark greenish gray),planar,,,,,,,,,,,,,,,,353,U1445,C,29,X,3,A
353-U1445C-29X-3-A,67.0,73.0,250.49,250.55,,bioclastic,sand,,bioclastic sand,bioclastic sand,sand,,brown,5Y 4/2 (olive gray),erosive,,,thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1445,C,29,X,3,A
353-U1445C-29X-3-A,73.0,120.0,250.55,251.02,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 3/10Y (very dark greenish gray),planar,,,,,,,,,,,,,,,,353,U1445,C,29,X,3,A
353-U1445C-29X-CC-A,0.0,17.0,251.02,251.19,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 3/10Y (very dark greenish gray),planar,,,,,,,,,,,,,,,,353,U1445,C,29,X,CC,A
353-U1445C-30X-1-A,0.0,150.0,252.2,253.7,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 3/10Y (very dark greenish gray),planar,,,,,,,,,,,,,,,,353,U1445,C,30,X,1,A
353-U1445C-30X-2-A,0.0,17.0,253.7,253.87,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 3/10Y (very dark greenish gray),bioturbated,,,,,,,,,,,,,,,,353,U1445,C,30,X,2,A
353-U1445C-30X-2-A,0.0,84.0,253.7,254.54,,,,,,,,,,GLEy 1 3/10GY (very dark greenish gray),,,,,,,,,,,,,,,,,353,U1445,C,30,X,2,A
353-U1445C-30X-2-A,17.0,20.0,253.87,253.9,,silty,sand,,silty sand,silty sand,sand,,brown,5Y 4/2 (olive gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1445,C,30,X,2,A
353-U1445C-30X-2-A,20.0,84.0,253.9,254.54,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,,,,,,,,,353,U1445,C,30,X,2,A
353-U1445C-30X-3-A,0.0,22.0,254.54,254.76,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 3/10Y (very dark greenish gray),planar,,,,,,,,,,,,,,,,353,U1445,C,30,X,3,A
353-U1445C-30X-3-A,22.0,23.0,254.76,254.77,,silty,sand,,silty sand,silty sand,sand,,brown,5Y 4/2 (olive gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1445,C,30,X,3,A
353-U1445C-30X-3-A,23.0,150.0,254.77,256.04,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,,,,,,,,,353,U1445,C,30,X,3,A
