leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code,eodp_id,sample
47,398,D,27,CC,,,660.50,668.05, 6,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0040,Globorotalia aragonensis,PRESENT,  ,1,c073033947b5df0484d8bb9939534529,47-398D-27-CC
47,398,D,27,CC,,,660.50,668.05, 6,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0064,Globorotalia bullbrooki,COMMON,  ,1,b5a34fae246f3ed1e3f7928e59200ab5,47-398D-27-CC
47,398,D,27,CC,,,660.50,668.05, 6,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0132,Globorotalia crassata,PRESENT,  ,1,c1c962ae1030824aeeb013f3363331c6,47-398D-27-CC
47,398,D,27,CC,,,660.50,668.05, 6,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOG0382,Globigerina inaequispira,PRESENT,  ,1,5442b5773ebb1a64df9234b19dca0ac0,47-398D-27-CC
47,398,D,27,CC,,,660.50,668.05, 6,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOG0417,Globigerina linaperta s. l.,PRESENT,  ,1,67a16bc38892212e11c97aa99a685cab,47-398D-27-CC
47,398,D,27,CC,,,660.50,668.05, 6,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOG0715,Globigerina senni,COMMON,  ,1,59abb45e37b0612eae1eb96b0c56c788,47-398D-27-CC
47,398,D,28,1,5.0,7.0,670.00,670.06, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0040,Globorotalia aragonensis,PRESENT,  ,1,17ab53924f4f0b24c19bdb2efed20ffb,47-398D-28-1
47,398,D,28,1,5.0,7.0,670.00,670.06, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0064,Globorotalia bullbrooki,COMMON,  ,1,7d37f504d6f039bbe44556f5ee2eaea6,47-398D-28-1
47,398,D,28,1,5.0,7.0,670.00,670.06, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0068,Globorotalia caucasica,PRESENT,  ,1,d79ccc40fb25c6f7c8a896957f481df2,47-398D-28-1
47,398,D,28,1,5.0,7.0,670.00,670.06, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0269,Globorotalia limbata (q),PRESENT,  ,1,7d4805c55ac8ec4f4c697a2c88aa62f1,47-398D-28-1
47,398,D,28,1,5.0,7.0,670.00,670.06, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0450,Globorotalia pseudotopilensis,PRESENT,  ,1,246a627b5b1e2f1edaa6aadf29f77529,47-398D-28-1
47,398,D,28,1,5.0,7.0,670.00,670.06, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0508,Globorotalia spinuloinflata,COMMON,  ,1,456d08ec8c3ba51c8ef9c01e61aad376,47-398D-28-1
47,398,D,28,1,5.0,7.0,670.00,670.06, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0510,Globorotalia spinulosa,PRESENT,  ,1,0cba1f3f8ad5ffa6b3fc9f4575c3ff75,47-398D-28-1
47,398,D,28,1,5.0,7.0,670.00,670.06, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOG0715,Globigerina senni,COMMON,  ,1,74364962923ba7bbdc890723e05f555e,47-398D-28-1
47,398,D,28,1,80.0,82.0,670.00,670.81, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0040,Globorotalia aragonensis,PRESENT,  ,1,84a64c777e81b4e3105dd4d365ddd5a3,47-398D-28-1
47,398,D,28,1,80.0,82.0,670.00,670.81, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0064,Globorotalia bullbrooki,COMMON,  ,1,83827c3cdba9c56cb480674dfeb51990,47-398D-28-1
47,398,D,28,1,80.0,82.0,670.00,670.81, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0068,Globorotalia caucasica,PRESENT,  ,1,2bb79f8a43bdd2daa2ed2fcca76538da,47-398D-28-1
47,398,D,28,1,80.0,82.0,670.00,670.81, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0269,Globorotalia limbata (q),PRESENT,  ,1,311dee85b4be3b08505d8031bd06a09c,47-398D-28-1
47,398,D,28,1,80.0,82.0,670.00,670.81, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0450,Globorotalia pseudotopilensis,PRESENT,  ,1,4e3531f29d9d42f9e07fef1cd8299e23,47-398D-28-1
47,398,D,28,1,80.0,82.0,670.00,670.81, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0508,Globorotalia spinuloinflata,COMMON,  ,1,f1991ee66c2c67458684497335ae2f88,47-398D-28-1
47,398,D,28,1,80.0,82.0,670.00,670.81, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0510,Globorotalia spinulosa,PRESENT,  ,1,b7a23d95ff1fcf3fc0a4815b1fa8d7f6,47-398D-28-1
47,398,D,28,1,80.0,82.0,670.00,670.81, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOG0715,Globigerina senni,COMMON,  ,1,66ea356984003bd051d141550a49f85d,47-398D-28-1
47,398,D,28,2,3.0,5.0,670.00,671.54, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0040,Globorotalia aragonensis,PRESENT,  ,1,79324bcb7d2d6d9731bd476eb99319cb,47-398D-28-2
47,398,D,28,2,3.0,5.0,670.00,671.54, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0064,Globorotalia bullbrooki,COMMON,  ,1,0023028ab866acd2f7b658121df59740,47-398D-28-2
47,398,D,28,2,3.0,5.0,670.00,671.54, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0068,Globorotalia caucasica,PRESENT,  ,1,9be0022511ada7bcb72581c25bab0b68,47-398D-28-2
47,398,D,28,2,3.0,5.0,670.00,671.54, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0269,Globorotalia limbata (q),PRESENT,  ,1,f3cc7a8552d6caa4c2e7fdc52ffe5ef9,47-398D-28-2
47,398,D,28,2,3.0,5.0,670.00,671.54, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0450,Globorotalia pseudotopilensis,PRESENT,  ,1,5ab5d2d02cf972a3171a61f6316c6d04,47-398D-28-2
47,398,D,28,2,3.0,5.0,670.00,671.54, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0508,Globorotalia spinuloinflata,COMMON,  ,1,7453dbe1242928ca24c84f15607d08b7,47-398D-28-2
47,398,D,28,2,3.0,5.0,670.00,671.54, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0510,Globorotalia spinulosa,PRESENT,  ,1,dbecac27747877fdd1e9bfc347225697,47-398D-28-2
47,398,D,28,2,3.0,5.0,670.00,671.54, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOG0715,Globigerina senni,COMMON,  ,1,59e4317a7dede978dced5c7847db94c2,47-398D-28-2
47,398,D,28,2,91.0,93.0,670.00,672.42, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0040,Globorotalia aragonensis,PRESENT,  ,1,b07766ae32bfca763eab66952a123e73,47-398D-28-2
47,398,D,28,2,91.0,93.0,670.00,672.42, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0064,Globorotalia bullbrooki,COMMON,  ,1,4e2170b9e9546e0b629998cd656a5c9a,47-398D-28-2
47,398,D,28,2,91.0,93.0,670.00,672.42, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0068,Globorotalia caucasica,PRESENT,  ,1,4de616a1a177e739b8f6c1d6dc7685cb,47-398D-28-2
47,398,D,28,2,91.0,93.0,670.00,672.42, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0269,Globorotalia limbata (q),PRESENT,  ,1,9b6d26072ae61112e4aa9f9ffe9a767e,47-398D-28-2
47,398,D,28,2,91.0,93.0,670.00,672.42, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0450,Globorotalia pseudotopilensis,PRESENT,  ,1,caa5899c22c16bcdb52d903f42b9483f,47-398D-28-2
47,398,D,28,2,91.0,93.0,670.00,672.42, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0508,Globorotalia spinuloinflata,COMMON,  ,1,c9d6f2f948d2a2ec06e1743141013303,47-398D-28-2
47,398,D,28,2,91.0,93.0,670.00,672.42, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0510,Globorotalia spinulosa,PRESENT,  ,1,6014f6a43c7957f37904b60d59014a32,47-398D-28-2
47,398,D,28,2,91.0,93.0,670.00,672.42, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOG0715,Globigerina senni,COMMON,  ,1,46ccf96bd95610555c908b6a92516c2c,47-398D-28-2
47,398,D,28,3,71.0,73.0,670.00,673.72, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0040,Globorotalia aragonensis,PRESENT,  ,1,edbad7f6d76bf724ca3db6ddf82a3de7,47-398D-28-3
47,398,D,28,3,71.0,73.0,670.00,673.72, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0064,Globorotalia bullbrooki,COMMON,  ,1,1107b46945e345888f69fbf9d28eb356,47-398D-28-3
47,398,D,28,3,71.0,73.0,670.00,673.72, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0068,Globorotalia caucasica,PRESENT,  ,1,8bad406deb0f64267eef21ad71e4dd9f,47-398D-28-3
47,398,D,28,3,71.0,73.0,670.00,673.72, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0269,Globorotalia limbata (q),PRESENT,  ,1,4c36c0092af0eb426803b5e8e2cd125f,47-398D-28-3
47,398,D,28,3,71.0,73.0,670.00,673.72, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0450,Globorotalia pseudotopilensis,PRESENT,  ,1,7a9b09355958e4a9f0cb47dde0291b01,47-398D-28-3
47,398,D,28,3,71.0,73.0,670.00,673.72, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0508,Globorotalia spinuloinflata,COMMON,  ,1,f7c33ad0f9bb977e99781100776c30f2,47-398D-28-3
47,398,D,28,3,71.0,73.0,670.00,673.72, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0510,Globorotalia spinulosa,PRESENT,  ,1,6be625a0c645f4e8c9a496ba973e599c,47-398D-28-3
47,398,D,28,3,71.0,73.0,670.00,673.72, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOG0715,Globigerina senni,COMMON,  ,1,57ab982b0434584485ffe5075df18f09,47-398D-28-3
47,398,D,28,4,88.0,89.0,670.00,675.39, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0040,Globorotalia aragonensis,PRESENT,  ,1,58ad84e3ef56db996eeeed35de27a325,47-398D-28-4
47,398,D,28,4,88.0,89.0,670.00,675.39, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0064,Globorotalia bullbrooki,COMMON,  ,1,012c96d3fb19d1ff5ada8c4c81e7be34,47-398D-28-4
47,398,D,28,4,88.0,89.0,670.00,675.39, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0068,Globorotalia caucasica,PRESENT,  ,1,7376d87350600d15eb601f708ed3ddd6,47-398D-28-4
47,398,D,28,4,88.0,89.0,670.00,675.39, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0269,Globorotalia limbata (q),PRESENT,  ,1,483dffcc74c4f2b74609cb3157330aca,47-398D-28-4
47,398,D,28,4,88.0,89.0,670.00,675.39, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0450,Globorotalia pseudotopilensis,PRESENT,  ,1,af2fc9bd2f5ab8784dfb46caa0aab0e2,47-398D-28-4
47,398,D,28,4,88.0,89.0,670.00,675.39, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0508,Globorotalia spinuloinflata,COMMON,  ,1,cb808884b1a7d96b8a84b6d39fefd490,47-398D-28-4
47,398,D,28,4,88.0,89.0,670.00,675.39, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0510,Globorotalia spinulosa,PRESENT,  ,1,f6f673c7a2f70a1457409efd6f292b9f,47-398D-28-4
47,398,D,28,4,88.0,89.0,670.00,675.39, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOG0715,Globigerina senni,COMMON,  ,1,8266d3382c1900a9193a4a3958b473a9,47-398D-28-4
47,398,D,28,5,64.0,66.0,670.00,676.65, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0040,Globorotalia aragonensis,PRESENT,  ,1,af2978a149221027f0df675fca5fde57,47-398D-28-5
47,398,D,28,5,64.0,66.0,670.00,676.65, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0064,Globorotalia bullbrooki,COMMON,  ,1,378be6d6c11e3966b0ba37c63dfc0ee8,47-398D-28-5
47,398,D,28,5,64.0,66.0,670.00,676.65, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0068,Globorotalia caucasica,PRESENT,  ,1,914c5206e63ec4fe7594ae2a516ace68,47-398D-28-5
47,398,D,28,5,64.0,66.0,670.00,676.65, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0269,Globorotalia limbata (q),PRESENT,  ,1,0fa3bf6c68ee032afa7fdb360945a63c,47-398D-28-5
47,398,D,28,5,64.0,66.0,670.00,676.65, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0450,Globorotalia pseudotopilensis,PRESENT,  ,1,e818e1e5e80f0f429863763308d4da9c,47-398D-28-5
47,398,D,28,5,64.0,66.0,670.00,676.65, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0508,Globorotalia spinuloinflata,COMMON,  ,1,f6297fe34f071ad4ea8243e4f45204bd,47-398D-28-5
47,398,D,28,5,64.0,66.0,670.00,676.65, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0510,Globorotalia spinulosa,PRESENT,  ,1,00488ac3df2aec79056ed30aaaad5b65,47-398D-28-5
47,398,D,28,5,64.0,66.0,670.00,676.65, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOG0715,Globigerina senni,COMMON,  ,1,b07045cfe91efd53d28ab8c9930d823e,47-398D-28-5
47,398,D,28,6,16.0,18.0,670.00,677.67, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0040,Globorotalia aragonensis,PRESENT,  ,1,7a73f67a367118d9315efb8f764c62f2,47-398D-28-6
47,398,D,28,6,16.0,18.0,670.00,677.67, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0064,Globorotalia bullbrooki,COMMON,  ,1,2bd09f3a5c9aa9313690e0c3a62934ca,47-398D-28-6
47,398,D,28,6,16.0,18.0,670.00,677.67, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0068,Globorotalia caucasica,PRESENT,  ,1,07b9e36100b4e63f9564409947c79324,47-398D-28-6
47,398,D,28,6,16.0,18.0,670.00,677.67, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0269,Globorotalia limbata (q),PRESENT,  ,1,b16af1894b6c1e3dfc0a2a2f042301ac,47-398D-28-6
47,398,D,28,6,16.0,18.0,670.00,677.67, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0450,Globorotalia pseudotopilensis,PRESENT,  ,1,432f3ee269f72979aa9d4615bda2431b,47-398D-28-6
47,398,D,28,6,16.0,18.0,670.00,677.67, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0508,Globorotalia spinuloinflata,COMMON,  ,1,1776b145dee2a0d61a86fc784c840321,47-398D-28-6
47,398,D,28,6,16.0,18.0,670.00,677.67, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0510,Globorotalia spinulosa,PRESENT,  ,1,6c65931e6704915eb6fe8f3bf05b677e,47-398D-28-6
47,398,D,28,6,16.0,18.0,670.00,677.67, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOG0715,Globigerina senni,COMMON,  ,1,5ee7d77fb92e9b4602e4c3da5b37d1e7,47-398D-28-6
47,398,D,28,6,37.0,39.0,670.00,677.88, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0040,Globorotalia aragonensis,PRESENT,  ,1,8a9db46bf2eab748ef0afa0d9c974d38,47-398D-28-6
47,398,D,28,6,37.0,39.0,670.00,677.88, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0064,Globorotalia bullbrooki,COMMON,  ,1,a4330a84e03dd1cae006a4d3cdcc2e56,47-398D-28-6
47,398,D,28,6,37.0,39.0,670.00,677.88, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0068,Globorotalia caucasica,PRESENT,  ,1,70e2cb766d1ef34c71293b05b0241217,47-398D-28-6
47,398,D,28,6,37.0,39.0,670.00,677.88, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0269,Globorotalia limbata (q),PRESENT,  ,1,49ae0df61afc697f3aca6927b1a01a66,47-398D-28-6
47,398,D,28,6,37.0,39.0,670.00,677.88, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0450,Globorotalia pseudotopilensis,PRESENT,  ,1,54783ea1e132b437f32fdc4e15b2b1f2,47-398D-28-6
47,398,D,28,6,37.0,39.0,670.00,677.88, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0508,Globorotalia spinuloinflata,COMMON,  ,1,6223c5ae167702f78fae7a14e5cb9708,47-398D-28-6
47,398,D,28,6,37.0,39.0,670.00,677.88, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0510,Globorotalia spinulosa,PRESENT,  ,1,fc50c6b1bda28128131ef9050ea572f7,47-398D-28-6
47,398,D,28,6,37.0,39.0,670.00,677.88, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOG0715,Globigerina senni,COMMON,  ,1,b3f7d7e65bab4c6a1136105948887451,47-398D-28-6
47,398,D,28,6,65.0,65.0,670.00,678.15, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0040,Globorotalia aragonensis,PRESENT,  ,1,2e46517763a3105910681a0592d6a0b5,47-398D-28-6
47,398,D,28,6,65.0,65.0,670.00,678.15, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0064,Globorotalia bullbrooki,COMMON,  ,1,5b7990424a6e30e0af48213ae5036b6c,47-398D-28-6
47,398,D,28,6,65.0,65.0,670.00,678.15, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0068,Globorotalia caucasica,PRESENT,  ,1,a844a013ad7f7e2e4bf384ea6e78af57,47-398D-28-6
47,398,D,28,6,65.0,65.0,670.00,678.15, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0269,Globorotalia limbata (q),PRESENT,  ,1,5a52849e78344326d61cedacda9353fd,47-398D-28-6
47,398,D,28,6,65.0,65.0,670.00,678.15, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0450,Globorotalia pseudotopilensis,PRESENT,  ,1,be0858ddf17b8f18f8fcf3520d08cafc,47-398D-28-6
47,398,D,28,6,65.0,65.0,670.00,678.15, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0508,Globorotalia spinuloinflata,COMMON,  ,1,5e06e19758cf31fead608eed4f5e0c33,47-398D-28-6
47,398,D,28,6,65.0,65.0,670.00,678.15, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0510,Globorotalia spinulosa,PRESENT,  ,1,8ba5132c36aef977f79616c7e375c330,47-398D-28-6
47,398,D,28,6,65.0,65.0,670.00,678.15, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOG0715,Globigerina senni,COMMON,  ,1,836104a318d8abe217813a33eda9fa6e,47-398D-28-6
47,398,D,29,1,15.0,17.0,679.50,679.66, 6,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0040,Globorotalia aragonensis,PRESENT,  ,1,70f4152929692ba2b5b3e137d539772f,47-398D-29-1
47,398,D,29,1,15.0,17.0,679.50,679.66, 6,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0064,Globorotalia bullbrooki,PRESENT,  ,1,8e2af203739bb782ae0bd1a91415a73f,47-398D-29-1
