Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Zone name (short),Zone name,Datum name,Preservation,Group abundance,Beella praedigitata,Bolliella adamsi,Bolliella calida,Bolliella praeadamsi,Candeina nitida,Catapsydrax dissimilis,Catapsydrax stainforthi,Catapsydrax unicavus,Clavatorella bermudezi,Clavatorella nicobarensis,Dentoglobigerina galavisi,Dentoglobigerina tripartita,Fohsella birnageae,Fohsella fohsi,Fohsella fohsi robusta,Fohsella lobata,Fohsella peripheroacuta,Fohsella peripheroronda,Fohsella praefohsi,Fohsella robusta,Globigerina aequilateralis,Globigerina angulisuturalis,Globigerina apertura,Globigerina bulloides,Globigerina ciperoensis,Globigerina decoraperta,Globigerina druryi,Globigerina euapertura,Globigerina falconensis,Globigerina foliata,Globigerina incisa,Globigerina labiacrassata,Globigerina nepenthes,Globigerina praebulloides,Globigerina quinqueloba,Globigerina rubescens,Globigerina sellii,Globigerina umbilicata,Globigerina woodi,Globigerinatella insueta,Globigerinatella insueta s. str.,Globigerinella aequilateralis,Globigerinella obesa,Globigerinella praesiphonifera,Globigerinella pseudobesa,Globigerinella siphonifera,Globigerinita glutinata,Globigerinita iota,Globigerinita minuta,Globigerinita uvula,Globigerinoides altiapertura,Globigerinoides altiaperturus,Globigerinoides bisphericus,Globigerinoides bollii,Globigerinoides bulloideus,Globigerinoides conglobatus,Globigerinoides cyclostomus,Globigerinoides diminutus,Globigerinoides elongatus,Globigerinoides extremus,Globigerinoides fistulosus,Globigerinoides higginsi,Globigerinoides immaturus,Globigerinoides mitra,Globigerinoides obliquus,Globigerinoides parawoodi,Globigerinoides primordius,Globigerinoides pyramidalis,Globigerinoides quadrilobatus,Globigerinoides ruber (pink),Globigerinoides ruber (white),Globigerinoides sacculifer,Globigerinoides sicanus,Globigerinoides subquadratus,Globigerinoides tenellus,Globigerinoides trilobus,Globoconella conoidea,Globoconella conomiozea,Globoconella incognita,Globoconella inflata,Globoconella miozea,Globoconella panda,Globoconella sphericomiozea,Globoconella zealandica,Globoconusa daubjergensis,Globoquadrina altispira altispira,Globoquadrina altispira globosa,Globoquadrina baroemoenensis,Globoquadrina binaiensis,Globoquadrina conglomerata,Globoquadrina dehiscens,Globoquadrina globularis,Globoquadrina hexagona,Globoquadrina praedehiscens,Globoquadrina pseudofoliata,Globoquadrina venezuelana,Globorotalia acrostoma,Globorotalia anfracta,Globorotalia archeomenardii,Globorotalia bermudezi,Globorotalia birnageae,Globorotalia cavernula,Globorotalia challengeri,Globorotalia cibaoensis,Globorotalia conoidea,Globorotalia continuosa,Globorotalia crassaformis,Globorotalia cultrata,Globorotalia exilis,Globorotalia fimbriata,Globorotalia flexuosa,Globorotalia hessi,Globorotalia hirsuta,Globorotalia inflata,Globorotalia lenguaensis,Globorotalia limbata,Globorotalia margaritae,Globorotalia menardii,Globorotalia merotumida,Globorotalia miocenica,Globorotalia miozea,Globorotalia multicamerata,Globorotalia munda,Globorotalia obesa,Globorotalia panda,Globorotalia paralenguaensis,Globorotalia plesiotumida,Globorotalia pliozea,Globorotalia praemenardii,Globorotalia praescitula,Globorotalia pseudomiocenica,Globorotalia puncticulata,Globorotalia ronda,Globorotalia scitula,Globorotalia semivera,Globorotalia theyeri,Globorotalia tosaensis,Globorotalia truncatulinoides,Globorotalia tumida,Globorotalia ungulata,Globorotalia viola,Globorotaloides carcoselleensis,Globorotaloides suteri,Globotruncana aegyptiaca,Globoturborotalita tenellus,Guembelitria cretacea,Hedbergella amabilis,Neogloboquadrina altispira globosa,Neogloboquadrina asanoi,Neogloboquadrina atlantica,Neogloboquadrina continuosa,Neogloboquadrina dutertrei,Neogloboquadrina eggeri,"Neogloboquadrina humerosa (Takayanagi and Saito, 1962)",Neogloboquadrina incompta,"Neogloboquadrina humerosa (Gervais, 1996)",Neogloboquadrina incompta (dextral),Neogloboquadrina incompta (sinsitral),Neogloboquadrina nympha,Neogloboquadrina pachyderma,Neogloboquadrina pseudopachyderma,Orbulina bilobata,Orbulina suturalis,Orbulina universa,Orbulina universa bilobata,Orbulinoides beckmanni,Paragloborotalia bella,Paragloborotalia continuosa,Paragloborotalia kugleri,Paragloborotalia mayeri,Paragloborotalia nana,Paragloborotalia nympha,Paragloborotalia opima,Paragloborotalia pseudokugleri,Paragloborotalia semivera,Paragloborotalia siakensis,Parasubbotina aff. Pseudobulloides,Praeorbulina curva,Praeorbulina glomerosa,Praeorbulina glomerosa circularis,Praeorbulina glomerosa curva,Praeorbulina glomerosa glomerosa,Praeorbulina sicana,Praeorbulina transitoria,Pseudoguembelina costellifera,Pulleniatina finalis,Pulleniatina obliquiloculata,Pulleniatina praecursor,Pulleniatina primalis,Pulleniatina spectabilis,Racemiguembelina fructicosa,Sphaeroidinella dehiscens,Sphaeroidinella dehiscens excavata,Sphaeroidinella excavata,Sphaeroidinellopsis disjuncta,Sphaeroidinellopsis kochi,Sphaeroidinellopsis paenedehiscens,Sphaeroidinellopsis seminulina,Sphaeroidinellopsis subdehiscens,Subbotina angiporoides,Subbotina corpulenta,Subbotina eocaena,Subbotina gortanii,Tenuitella angustiumbilicata,Tenuitella clemenciae,Tenuitella gemma,Tenuitella insolita,Tenuitella iota,Tenuitella minutissima,Tenuitella munda,Tenuitella postcretacea,Tenuitella reissi,Tenuitella selleyi,Tenuitellinata angustiumbilicata,Tenuitellinata iota,Tenuitellinata prestainforthi,Testacarinata inconspicua,Turborotalia increbescens,Turborotalita iota,Turborotalita quinqueloba,Woodringina claytonensis,Comments,File Data,Ship File Links,Shore File Links,Exp,Site,Hole,Core,Type,Section,A/W,eodp_id
342-U1405A-11H-CC-PAL,0,5,101.6,101.65,,,,M,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342,U1405,A,11,H,CC,PAL,b7f3e48b5da11d8e772c0b847246cec9
342-U1405A-11H-CC-PAL,0,5,101.6,101.65,,,,M,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342,U1405,A,11,H,CC,PAL,eef106145c0a35f76947096078e99752
342-U1405A-12H-1-W 100/102-FORAM,0,2,102.2,102.22,,,,G,F,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342,U1405,A,12,H,1,W,b115a4107ee2b2fdd5e77f2e9b9ff6e7
342-U1405A-12H-3-W 100/102-FORAM,0,2,105.2,105.22,,,,G,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342,U1405,A,12,H,3,W,0f36e11604fe7644cc12d5175fae2bd1
342-U1405A-12H-5-W 100/102-FORAM,0,2,108.2,108.22,,,,P,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342,U1405,A,12,H,5,W,52b25d43a7535991c513c630a8af24e8
342-U1405A-12H-CC-PAL,0,5,110.82,110.87,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342,U1405,A,12,H,CC,PAL,e0045bde156a813f34004b1ce77f67b1
342-U1405A-12H-CC-PAL,0,5,110.82,110.87,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342,U1405,A,12,H,CC,PAL,df1ff2667ef75dcf65ebfad124e2ad8c
342-U1405A-13H-2-W 100/102-FORAM,0,2,113.2,113.22,,,,G,A,,,,,,R,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342,U1405,A,13,H,2,W,7a0a447b1690079033c5f98d8a7f71c5
342-U1405A-13H-6-W 100/102-FORAM,0,2,119.2,119.22,,,,G,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342,U1405,A,13,H,6,W,107791a42fd11773471f8e9d959ad360
342-U1405A-13H-CC-PAL,0,4,120.47,120.51,,,,G,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,R,,,,,R,,,,P,,,,R,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342,U1405,A,13,H,CC,PAL,da8810a92d1c81c6cfc5b868ec8b2cea
342-U1405A-13H-CC-PAL,0,4,120.47,120.51,,,,G,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342,U1405,A,13,H,CC,PAL,c0809d4aa2a042e97f4fa3c81d725752
342-U1405A-14H-2-W 70/72-FORAM,0,2,122.4,122.42,,,,G,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,C,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342,U1405,A,14,H,2,W,f211bef31044c6525107527da56d8699
342-U1405A-14H-4-W 70/72-FORAM,0,2,125.41,125.43,,,,M,R,,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342,U1405,A,14,H,4,W,73e4e40b4f4f70dfd0be16d35e6d4549
342-U1405A-14H-6-W 70/72-FORAM,0,2,128.43,128.45,,,,G,F,,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342,U1405,A,14,H,6,W,719cf9467ead4ca79a1f285a8ce202e7
342-U1405A-14H-CC-PAL,0,5,130.12,130.17,,,,G,C,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,,,F,,,,,F,,,,R,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,R,,,F,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342,U1405,A,14,H,CC,PAL,ac379cd3984a2e5211097b6bb988e733
342-U1405A-14H-CC-PAL,0,5,130.12,130.17,,,,G,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342,U1405,A,14,H,CC,PAL,50f82afd96b7627c8721c82aa2ba3da8
342-U1405A-15H-2-W 100/102-FORAM,0,2,132.2,132.22,,,,G,F,,,,,,P,,P,,,,R,,,,,,,,,,P,,,,,,R,,,,,,R,,,,,,,,,R,,,,R,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342,U1405,A,15,H,2,W,ef52a88b8f08fa975891c26c1eba1017
342-U1405A-15H-4-W 100/102-FORAM,0,2,135.2,135.22,,,,G,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,R,,,,F,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342,U1405,A,15,H,4,W,8334109967db6ced8e775001680d21a7
342-U1405A-15H-6-W 100/102-FORAM,0,2,138.2,138.22,,,,G,A,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,F,,,,,R,,,,R,,,,R,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,R,R,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342,U1405,A,15,H,6,W,d55aa52884a3eb6c21dfe6f2c5845ce4
342-U1405A-15H-CC-PAL,0,8,139.46,139.54,,,,G,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342,U1405,A,15,H,CC,PAL,4e34ebbdaab2562292027d9d88f9b1ee
342-U1405A-15H-CC-PAL,0,8,139.46,139.54,,,,G,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342,U1405,A,15,H,CC,PAL,f11c339b7ff53523ef39bb128922c9dc
342-U1405A-16H-2-W 100/102-FORAM,0,2,141.7,141.72,,,,G,C,,,,,,R,,,,,,,,,,,,,,,,P,,,,,,,,,,,,C,,,,,,,,,R,,,,F,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,R,,,,,F,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342,U1405,A,16,H,2,W,85d050b5c3077213e387d1999354f7b4
342-U1405A-16H-4-W 100/102-FORAM,0,2,144.74,144.76,,,,G,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,P,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342,U1405,A,16,H,4,W,4fb79266a453a4301e9f5c4cc7df08b0
342-U1405A-16H-6-W 100/102-FORAM,0,2,147.77,147.79,,,,M,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342,U1405,A,16,H,6,W,74b2edab0dad68aca0c7a4278f181941
342-U1405A-16H-CC-PAL,0,5,149.2,149.25,,,,G,C,,,,,,,,,,,,P,,,,,,,,,,P,,,,,,,,,,,,C,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,R,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342,U1405,A,16,H,CC,PAL,beceffdb90b934d32ff5054cf418642c
342-U1405A-16H-CC-PAL,0,5,149.2,149.25,,,,G,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342,U1405,A,16,H,CC,PAL,da24f28d0e151bccddf4b6021a971b10
342-U1405A-17H-2-W 100/102-FORAM,0,2,151.2,151.22,,,,M,F,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342,U1405,A,17,H,2,W,f29f4e070cbb5dfbaf304bca836bae3d
342-U1405A-17H-4-W 100/102-FORAM,0,2,154.2,154.22,,,,G,F,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,R,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342,U1405,A,17,H,4,W,5a6bb100f2ca41a0691f17ac207b823c
342-U1405A-17H-6-W 100/102-FORAM,0,2,157.2,157.22,,,,G,F,,,,,,P,,P,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342,U1405,A,17,H,6,W,191e2bf491330e40446fdbf1b979dfbb
342-U1405A-17H-CC-PAL,0,6,158.45,158.51,,,,VG,C,,,,,,R,,P,,,,P,,,,,,R,,,,,,,R,,,,,,,,,R,,,,,R,,,,R,,,,C,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,R,,,,,P,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342,U1405,A,17,H,CC,PAL,4d6fbb2c8467da64818f9b5dd6549715
342-U1405A-17H-CC-PAL,0,6,158.45,158.51,,,,VG,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342,U1405,A,17,H,CC,PAL,80225ba37c8ee1af0a8d00c4ac133ea2
342-U1405A-18H-2-W 110/112-FORAM,0,2,160.8,160.82,,,,G,A,,,,,,R,,,,,,R,,,,,,R,,,,P,,,,,,,,,,,,,,,,,,,,,R,,,,F,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,R,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342,U1405,A,18,H,2,W,faf31f993ed46e2657e15ff1279608ea
342-U1405A-18H-4-W 110/112-FORAM,0,2,163.83,163.85,,,,,C,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,R,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,P,,,,,P,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342,U1405,A,18,H,4,W,6e30bed66679f8688e5fd841562e1635
342-U1405A-18H-6-W 86/88-FORAM,0,2,166.61,166.63,,,,G,F,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,F,,,,R,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342,U1405,A,18,H,6,W,6864401f5f52353be133114b18163c3a
342-U1405A-18H-CC-PAL,0,6,167.7,167.76,,,,G,F,,,,,,P,,,,,P,,,,,,,,,,,,R,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342,U1405,A,18,H,CC,PAL,c1874bc729450537a568f3140c2781ff
342-U1405A-19H-2-W 110/112-FORAM,0,2,170.3,170.32,,,,G,F,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342,U1405,A,19,H,2,W,08d36f958198c775507ac9e2fe1024db
