Any taxon above genus,genus modifier,genus name,subgenera modifier,subgenera name,species modifier,species name,subspecies modifier,subspecies name,non-taxa descriptor,normalized_name,taxon_group
,,Cibicidoides,,,,refulgens,,,,Cibicidoides refulgens,benthic_foraminfera
,,Cibicidoides,,,,renzi,,,,Cibicidoides renzi,benthic_foraminfera
,,Cibicidoides,,,,robertsonianus,,,,Cibicidoides robertsonianus,benthic_foraminfera
,,Cibicidoides,,,,sp.,,,,Cibicidoides sp.,benthic_foraminfera
,,Cibicidoides,,,,sp. 2,,,,Cibicidoides sp. 2,benthic_foraminfera
,,Cibicidoides,,,cf.,laurisae,,,,Cibicidoides cf. laurisae,benthic_foraminfera
,,Cibicidoides,,,,spp.,,,,Cibicidoides spp.,benthic_foraminfera
,,Cibicidoides,,,,subhaidingerii,,,,Cibicidoides subhaidingerii,benthic_foraminfera
,,Cibicidoides,,,,subspiratus,,,,Cibicidoides subspiratus,benthic_foraminfera
,,Cibicidoides,,,,truncanus,,,,Cibicidoides truncanus,benthic_foraminfera
,,Cibicidoides,,,,wuellerstorfi,,,,Cibicidoides wuellerstorfi,benthic_foraminfera
,,Citharina,,,,plumoides,,,,Citharina plumoides,benthic_foraminfera
,,Clavulina,,,,mexicana,,,,Clavulina mexicana,benthic_foraminfera
,,Clavulina ,,,,sp.,,,,Clavulina sp.,benthic_foraminfera
,,Clavulina,,,,subangularis,,,,Clavulina subangularis,benthic_foraminfera
,,Clavulinoides,,,,sp.,,,,Clavulinoides sp.,benthic_foraminfera
,,Clinapertina,,,,subplanispira,,,,Clinapertina subplanispira,benthic_foraminfera
,,Conglophragmium,,,,irregularis,,,,Conglophragmium irregularis,benthic_foraminfera
,,Conorboides,,,,sp.,,,,Conorboides sp.,benthic_foraminfera
,,Conorotalites,,,,sp.,,,,Conorotalites sp.,benthic_foraminfera
,,Cornuspira,,,,carinata,,,,Cornuspira carinata,benthic_foraminfera
,,Cornuspira,,,,involvens,,,,Cornuspira involvens,benthic_foraminfera
,,Cornuspira,,,,sp.,,,,Cornuspira sp.,benthic_foraminfera
,,Cornuspira,,,,spp.,,,,Cornuspira spp.,benthic_foraminfera
,,Coscinospira,,,,arietina,,,,Coscinospira arietina,benthic_foraminfera
,,Coryphostoma,,,,midwayensis,,,,Coryphostoma midwayensis,benthic_foraminfera
,,Coryphostoma,,,,spp.,,,,Coryphostoma spp.,benthic_foraminfera
,,Cribrostomoides,,,,sp.,,,,Cribrostomoides sp.,benthic_foraminfera
,,Cribroelphidium,,,,sp.,,,,Cribroelphidium sp.,benthic_foraminfera
,,Cribrorobulina,,,,sp.,,,,Cribrorobulina sp.,benthic_foraminfera
,,Cribromiliolinella,,,,sp.,,,,Cribromiliolinella sp.,benthic_foraminfera
,,Cribronodosaria,,,,sp.,,,,Cribronodosaria sp.,benthic_foraminfera
,,Cribrononion,,,,kerguelenense,,,,Cribrononion kerguelenense,benthic_foraminfera
,,Cribrononion,,,,sp.,,,,Cribrononion sp.,benthic_foraminfera
,,Cribrostomoides,,,,nonioininoides,,,,Cribrostomoides nonioininoides,benthic_foraminfera
,,Cribrostomoides,,,,subglobosus,,,,Cribrostomoides subglobosus,benthic_foraminfera
,,Cribrostomoides,,,,spp.,,,,Cribrostomoides spp.,benthic_foraminfera
,,Cristellaria,,,,bradyi,,,,Cristellaria bradyi,benthic_foraminfera
,,Cushmanina,,,,striatopunctata,,,,Cushmanina striatopunctata,benthic_foraminfera
,,Cyclammina,,,,amplectens,,,,Cyclammina amplectens,benthic_foraminfera
,,Cyclammina,,,,cancellata,,,,Cyclammina cancellata,benthic_foraminfera
,,Cyclammina,,,,incisa,,,,Cyclammina incisa,benthic_foraminfera
,,Cyclammina,,,,sp.,,,,Cyclammina sp.,benthic_foraminfera
,,Cyclammina,,,,spp.,,,,Cyclammina spp.,benthic_foraminfera
,,Cycloclypeus,,,,carpenteri,,,,Cycloclypeus carpenteri,benthic_foraminfera
,,Cycloclypeus,,,,mediterraneus,,,,Cycloclypeus mediterraneus,benthic_foraminfera
,?,Cycloclypeus,,,,sp.,,,,? Cycloclypeus sp.,benthic_foraminfera
,,Cyclorbiculina,,,,compressa,,,,Cyclorbiculina compressa,benthic_foraminfera
,,Cymbalopora,,,,sp.,,,,Cymbalopora sp.,benthic_foraminfera
,,Cymbaloporella,,,,taballaeformis,,,,Cymbaloporella taballaeformis,benthic_foraminfera
,,Cymbaloporetta,,,,sp.,,,,Cymbaloporetta sp.,benthic_foraminfera
,,Cymbaloporetta,,,,sp. 1,,,,Cymbaloporetta sp. 1,benthic_foraminfera
,,Cymbaloporetta,,,,spp.,,,,Cymbaloporetta spp.,benthic_foraminfera
,,Cystammina,,,,pauciloculata,,,,Cystammina pauciloculata,benthic_foraminfera
,,Dentalina,,,,sp.,,,,Dentalina sp.,benthic_foraminfera
,,Dentalina,,,,advena,,,,Dentalina advena,benthic_foraminfera
,,Dentalina,,,,ariena,,,,Dentalina ariena,benthic_foraminfera
,,Dentalina,,,,bradyensis,,,,Dentalina bradyensis,benthic_foraminfera
,,Dentalina,,,cf.,filiformis,,,,Dentalina cf. filiformis,benthic_foraminfera
,,Dentalina,,,,communis,,,,Dentalina communis,benthic_foraminfera
,,Dentalina,,,,flintii,,,,Dentalina flintii,benthic_foraminfera
,,Dentalina,,,,inornata,,,,Dentalina inornata,benthic_foraminfera
,,Dentalina,,,,intorta,,,,Dentalina intorta,benthic_foraminfera
,,Dentalina,,,,spp.,,,,Dentalina spp.,benthic_foraminfera
,,Dentalina ,,,,subemaciata,,,,Dentalina subemaciata,benthic_foraminfera
,,Dentalina,,,,subsoluta,,,,Dentalina subsoluta,benthic_foraminfera
,,Dentalinoides,,,,sp.,,,,Dentalinoides sp.,benthic_foraminfera
,,Discanomalina,,,,coronata,,,,Discanomalina coronata,benthic_foraminfera
,,Discanomalina,,,,semipunctata,,,,Discanomalina semipunctata,benthic_foraminfera
,,Discanomalina,,,,sp.,,,,Discanomalina sp.,benthic_foraminfera
,,Discanomalina,,,,spp.,,,,Discanomalina spp.,benthic_foraminfera
,,Discogypsina,,,,sp.,,,,Discogypsina sp.,benthic_foraminfera
,,Discorbia,,,,spp.,,,,Discorbia spp.,benthic_foraminfera
,,Discorbina,,,,sp.,,,,Discorbina sp.,benthic_foraminfera
,,Discorbinella,,,,bertheloti,,,,Discorbinella bertheloti,benthic_foraminfera
,,Discorbinella,,,,sp.,,,,Discorbinella sp.,benthic_foraminfera
,,Discorbinella,,,,sp. 1,,,,Discorbinella sp. 1,benthic_foraminfera
,,Discorbinella,,,,spp.,,,,Discorbinella spp.,benthic_foraminfera
,,Discorbis,,,,dimidiatus,,,,Discorbis dimidiatus,benthic_foraminfera
,,Discorbis,,,,sp.,,,,Discorbis sp.,benthic_foraminfera
,,Discorbis,,,,spp.,,,,Discorbis spp.,benthic_foraminfera
,?,Discorbis,,,,sp.,,,,? Discorbis sp.,benthic_foraminfera
,,Discorotalia,,,,spp.,,,,Discorotalia spp.,benthic_foraminfera
,,Dorothia,,,,sp.,,,,Dorothia sp.,benthic_foraminfera
,,Dorothia,,,,bradyana,,,,Dorothia bradyana,benthic_foraminfera
,,Dorothia,,,,brevis,,,,Dorothia brevis,benthic_foraminfera
,,Dorothia,,,,bulleta,,,,Dorothia bulleta,benthic_foraminfera
,,Dorothia,,,,elongata,,,,Dorothia elongata,benthic_foraminfera
,,Dorothia,,,,exilis,,,,Dorothia exilis,benthic_foraminfera
,,Dorothia,,,,goesi,,,,Dorothia goesi,benthic_foraminfera
,,Dorothia,,,,oxycona,,,,Dorothia oxycona,benthic_foraminfera
,,Dorothia,,,,spp.,,,,Dorothia spp.,benthic_foraminfera
,,Dorothia,,,,trochoides,,,,Dorothia trochoides,benthic_foraminfera
,,Dorothia,,,,biformis,,,,Dorothia biformis,benthic_foraminfera
,,Echigoina,,,,hataii,,,,Echigoina hataii,benthic_foraminfera
,,Edentostomina,,,,sp.,,,,Edentostomina sp.,benthic_foraminfera
,,Eggerella,,,,advena,,,,Eggerella advena,benthic_foraminfera
,,Eggerella,,,,bradyi,,,,Eggerella bradyi,benthic_foraminfera
,,Eggerella,,,,bradyi,,nitens,,Eggerella bradyi nitens,benthic_foraminfera
,,Eggerella,,,,columna,,,,Eggerella columna,benthic_foraminfera
,,Eggerella,,,,decepta,,,,Eggerella decepta,benthic_foraminfera
,,Eggerella,,,,sp.,,,,Eggerella sp.,benthic_foraminfera
,,Eggerella,,,,spp.,,,,Eggerella spp.,benthic_foraminfera
,,Ehrenbergina,,,,bicornis,,,,Ehrenbergina bicornis,benthic_foraminfera
,,Ehrenbergina,,,,carinata,,,,Ehrenbergina carinata,benthic_foraminfera
,,Ehrenbergina,,,,glabra,,,,Ehrenbergina glabra,benthic_foraminfera
,,Ehrenbergina,,,,histrix,,,,Ehrenbergina histrix,benthic_foraminfera
,,Ehrenbergina,,,,marwicki,,,,Ehrenbergina marwicki,benthic_foraminfera
,,Ehrenbergina,,,,pacifica,,,,Ehrenbergina pacifica,benthic_foraminfera
,,Ehrenbergina,,,?,pupa,,,,Ehrenbergina ? pupa,benthic_foraminfera
,,Ehrenbergina,,,,sp.,,,,Ehrenbergina sp.,benthic_foraminfera
,,Ehrenbergina,,,,spp.,,,,Ehrenbergina spp.,benthic_foraminfera
,,Ehrenbergina,,,,trigona,,,,Ehrenbergina trigona,benthic_foraminfera
,,Eilohedra,,,,rotunda,,,,Eilohedra rotunda,benthic_foraminfera
,,Eilohedra,,,,vitrea,,,,Eilohedra vitrea,benthic_foraminfera
,,Elhphidium,,,,craticulatum,,,,Elhphidium craticulatum,benthic_foraminfera
,,Ellipsodimorphina,,,,macrocephala,,,,Ellipsodimorphina macrocephala,benthic_foraminfera
,,Ellipsodimorphina,,,,spp.,,,,Ellipsodimorphina spp.,benthic_foraminfera
,,Ellipsoglandulina,,,,sp.,,,,Ellipsoglandulina sp.,benthic_foraminfera
,,Ellipsoidella,,,,sp.,,,,Ellipsoidella sp.,benthic_foraminfera
,,Ellipsoidina,,,,sp.,,,,Ellipsoidina sp.,benthic_foraminfera
,,Elongobula,,,,parallela,,,,Elongobula parallela,benthic_foraminfera
,,Elphidiella,,,,sp.,,,,Elphidiella sp.,benthic_foraminfera
,,Elphidiella,,,,spp.,,,,Elphidiella spp.,benthic_foraminfera
,,Elphidium,,,,aculeatum,,,,Elphidium aculeatum,benthic_foraminfera
,,Elphidium,,,,advenum,,,,Elphidium advenum,benthic_foraminfera
,,Elphidium,,,,advenum,,limbatum,,Elphidium advenum limbatum,benthic_foraminfera
,,Elphidium ,,,cf. ,jenseni,,,,Elphidium cf. jenseni,benthic_foraminfera
,,Elphidium,,,,charlottensis,,,,Elphidium charlottensis,benthic_foraminfera
,,Elphidium,,,,crispum,,,,Elphidium crispum,benthic_foraminfera
,,Elphidium,,,,excavatum,,,,Elphidium excavatum,benthic_foraminfera
,,Elphidium,,,,hampdenense,,,,Elphidium hampdenense,benthic_foraminfera
,,Elphidium,,,,macellum,,,,Elphidium macellum,benthic_foraminfera
,,Elphidium,,,,magellanicum,,,,Elphidium magellanicum,benthic_foraminfera
,,Elphidium,,,,novozealandicum,,,,Elphidium novozealandicum,benthic_foraminfera
,,Elphidium,,,,saginatum,,,,Elphidium saginatum,benthic_foraminfera
,,Elphidium,,,,sp.,,,,Elphidium sp.,benthic_foraminfera
,,Elphidium,,,,spp.,,,,Elphidium spp.,benthic_foraminfera
,,Eouvigerina,,,,sp.,,,,Eouvigerina sp.,benthic_foraminfera
,,Eouvigerina,,,,spp.,,,,Eouvigerina spp.,benthic_foraminfera
,,Epistomina,,,,sp.,,,,Epistomina sp.,benthic_foraminfera
,,Epistominella,,,,exigua,,,,Epistominella exigua,benthic_foraminfera
,,Epistominella,,,,pacifica,,,,Epistominella pacifica,benthic_foraminfera
,,Epistominella,,,,pulchella,,,,Epistominella pulchella,benthic_foraminfera
,,Epistominella,,,,smithi,,,,Epistominella smithi,benthic_foraminfera
,,Epistominella,,,,sp.,,,,Epistominella sp.,benthic_foraminfera
,,Epistominella,,,,spp.,,,,Epistominella spp.,benthic_foraminfera
,,Epistominella,,,?,umbonifera,,,,Epistominella ? umbonifera,benthic_foraminfera
,,Epistominella,,,,vitrea,,,,Epistominella vitrea,benthic_foraminfera
,,Eponides ,,,,concinnus,,,,Eponides concinnus,benthic_foraminfera
,,Eponides,,,,regularis,,,,Eponides regularis,benthic_foraminfera
,,Eponides,,,,repandus,,,,Eponides repandus,benthic_foraminfera
,,Eponides,,,,sp.,,,,Eponides sp.,benthic_foraminfera
,,Eubuliminella,,,,exilis,,,,Eubuliminella exilis,benthic_foraminfera
,,Euloxostomum,,,,pseudobeyrichi,,,,Euloxostomum pseudobeyrichi,benthic_foraminfera
,,Eusphaeroidina,,,,inflata,,,,Eusphaeroidina inflata,benthic_foraminfera
,,Euuvigerina ,,,,bortotara,,,,Euuvigerina bortotara,benthic_foraminfera
,,Euuvigerina,,,cf.,peregrina,,,,Euuvigerina cf. peregrina,benthic_foraminfera
,,Euuvigerina,,,,pliozea,,,,Euuvigerina pliozea,benthic_foraminfera
,,Euuvigerina,,,,sp.,,,,Euuvigerina sp.,benthic_foraminfera
,,Euuvigerina,,,,spp.,,,,Euuvigerina spp.,benthic_foraminfera
,,Euuvigerina,,,,wanzea,,,,Euuvigerina wanzea,benthic_foraminfera
,,Evolvocassidulina,,,,spp.,,,,Evolvocassidulina spp.,benthic_foraminfera
,,Falsoguttulina,,,,sp.,,,,Falsoguttulina sp.,benthic_foraminfera
,,Favocassidulina,,,,favus,,,,Favocassidulina favus,benthic_foraminfera
,,Favocassidulina,,,,spinifer,,,,Favocassidulina spinifer,benthic_foraminfera
,,Favocassidulina,,,,subfavus,,,,Favocassidulina subfavus,benthic_foraminfera
,,Favulina,,,,spp.,,,,Favulina spp.,benthic_foraminfera
,,Fissurina,,,,alveolata,,,,Fissurina alveolata,benthic_foraminfera
,,Fissurina,,,cf.,radiata,,,,Fissurina cf. radiata,benthic_foraminfera
,,Fissurina,,,cf.,staphyllearia,,,,Fissurina cf. staphyllearia,benthic_foraminfera
,,Fissurina,,,,cucullata,,,,Fissurina cucullata,benthic_foraminfera
,,Fissurina,,,,formosa,,,,Fissurina formosa,benthic_foraminfera
,,Fissurina,,,,lucida,,,,Fissurina lucida,benthic_foraminfera
,,Fissurina,,,,marginata,,,,Fissurina marginata,benthic_foraminfera
,,Fissurina,,,,orbignyana,,,,Fissurina orbignyana,benthic_foraminfera
,,Fissurina,,,,radiata,,,,Fissurina radiata,benthic_foraminfera
,,Fissurina,,,,semimarginata,,,,Fissurina semimarginata,benthic_foraminfera
,,Fissurina,,,,sp.,,,,Fissurina sp.,benthic_foraminfera
,,Fissurina,,,,spp.,,,,Fissurina spp.,benthic_foraminfera
,,Fissurina,,,,wiesneri,,,,Fissurina wiesneri,benthic_foraminfera
,,Frondicularia,,,cf.,bulla,,,,Frondicularia cf. bulla,benthic_foraminfera
,,Frondicularia,,,,sagittula,,,,Frondicularia sagittula,benthic_foraminfera
,,Frondicularia,,,,sp.,,,,Frondicularia sp.,benthic_foraminfera
,,Frondicularia,,,,spp.,,,,Frondicularia spp.,benthic_foraminfera
,,Fursenkoina ,,,,acuta,,,,Fursenkoina acuta,benthic_foraminfera
,,Fursenkoina,,,,bradyi,,,,Fursenkoina bradyi,benthic_foraminfera
,,Fursenkoina,,,,complanata,,,,Fursenkoina complanata,benthic_foraminfera
,,Fursenkoina,,,,fusiformis,,,,Fursenkoina fusiformis,benthic_foraminfera
,,Fursenkoina,,,,schreibersiana,,,,Fursenkoina schreibersiana,benthic_foraminfera
,,Fursenkoina,,,,seminuda,,,,Fursenkoina seminuda,benthic_foraminfera
,,Fursenkoina,,,,sp.,,,,Fursenkoina sp.,benthic_foraminfera
,,Fursenkoina,,,,spp.,,,,Fursenkoina spp.,benthic_foraminfera
,,Fursenkoina,,,,texturata,,,,Fursenkoina texturata,benthic_foraminfera
,,Furserkoina,,,,sp.,,,,Furserkoina sp.,benthic_foraminfera
,,Gaudryina,,,,sp.,,,,Gaudryina sp.,benthic_foraminfera
,,Gaudryina,,,,convexa,,,,Gaudryina convexa,benthic_foraminfera
,,Gaudryina,,,,pyramidata,,,,Gaudryina pyramidata,benthic_foraminfera
,,Gaudryina,,,cf.,retusa,,,,Gaudryina cf. retusa,benthic_foraminfera
,,Gaudryina,,,,spp.,,,,Gaudryina spp.,benthic_foraminfera
,,Gaudryina,,,,whangaia,,,,Gaudryina whangaia,benthic_foraminfera
,,Gavelinella,,,,sp.,,,,Gavelinella sp.,benthic_foraminfera
,,Gavelinella,,,,becarriformis,,,,Gavelinella becarriformis,benthic_foraminfera
,,Gavelinella,,,cf.,ammonoides,,,,Gavelinella cf. ammonoides,benthic_foraminfera
,,Gavelinella,,,cf.,stellula,,,,Gavelinella cf. stellula,benthic_foraminfera
,,Gavelinella,,,cf.,complanata,,,,Gavelinella cf. complanata,benthic_foraminfera
,,Gavelinella,,,,hyphalus,,,,Gavelinella hyphalus,benthic_foraminfera
,,Gavelinella,,,,sp. 1,,,,Gavelinella sp. 1,benthic_foraminfera
,,Gavelinella,,,,sp. 3,,,,Gavelinella sp. 3,benthic_foraminfera
,,Gavelinella,,,,spp.,,,,Gavelinella spp.,benthic_foraminfera
,,Gavelinopsis,,,,lobatulus,,,,Gavelinopsis lobatulus,benthic_foraminfera
,,Gavelinopsis,,,,praegeri,,,,Gavelinopsis praegeri,benthic_foraminfera
,,Gavelinopsis,,,,sp.,,,,Gavelinopsis sp.,benthic_foraminfera
,?,Gavelinopsis,,,,sp.,,,,? Gavelinopsis sp.,benthic_foraminfera
,,Glabratella,,,,patelliformis,,,,Glabratella patelliformis,benthic_foraminfera
,,Glabratella,,,,spp.,,,,Glabratella spp.,benthic_foraminfera
,,Glandulina,,,,laevigata,,,,Glandulina laevigata,benthic_foraminfera
,,Glandulina,,,,ovula,,,,Glandulina ovula,benthic_foraminfera
,,Glandulina,,,,sp.,,,,Glandulina sp.,benthic_foraminfera
,,Glandulina,,,,spp.,,,,Glandulina spp.,benthic_foraminfera
,,Glandulonodosaria,,,,spp.,,,,Glandulonodosaria spp.,benthic_foraminfera
,,Glbobulimina,,,,spp.,,,,Glbobulimina spp.,benthic_foraminfera
,,Globigerinoides,,,,ruber,,,white,Globigerinoides ruber (white),benthic_foraminfera
,,Globobulimina,,,,affinis,,,,Globobulimina affinis,benthic_foraminfera
,,Globobulimina,,,,auriculata,,,,Globobulimina auriculata,benthic_foraminfera
,,Globobulimina ,,,,ovata,,,,Globobulimina ovata,benthic_foraminfera
,,Globobulimina,,,,pacifica,,,,Globobulimina pacifica,benthic_foraminfera
,,Globobulimina,,,,pupoides,,,,Globobulimina pupoides,benthic_foraminfera
,,Globobulimina,,,,sp.,,,,Globobulimina sp.,benthic_foraminfera
,,Globobulimina,,,,spinescens,,,,Globobulimina spinescens,benthic_foraminfera
,,Globobulimina,,,,spp.,,,,Globobulimina spp.,benthic_foraminfera
,,Globobulimina,,,,turgida,,,,Globobulimina turgida,benthic_foraminfera
,,Globocassidulina,,,,biora,,,,Globocassidulina biora,benthic_foraminfera
,,Globocassidulina,,,,crassa,,,,Globocassidulina crassa,benthic_foraminfera
,,Globocassidulina,,,,globosa,,,,Globocassidulina globosa,benthic_foraminfera
,,Globocassidulina,,,,moluccensis,,,,Globocassidulina moluccensis,benthic_foraminfera
,,Globocassidulina,,,,oblonga,,,,Globocassidulina oblonga,benthic_foraminfera
,,Globocassidulina,,,,obtusa,,,,Globocassidulina obtusa,benthic_foraminfera
,,Globocassidulina,,,,pseudocrassa,,,,Globocassidulina pseudocrassa,benthic_foraminfera
,,Globocassidulina,,,,punctata,,,,Globocassidulina punctata,benthic_foraminfera
,,Globocassidulina ,,,,sp.,,,,Globocassidulina sp.,benthic_foraminfera
,,Globocassidulina,,,,spp.,,,,Globocassidulina spp.,benthic_foraminfera
,,Globocassidulina,,,,subglobosa,,,,Globocassidulina subglobosa,benthic_foraminfera
,,Globocassidulina,,,,sp.,,,,Globocassidulina sp.,benthic_foraminfera
,?,Globocassidulina,,,,sp. 1,,,,? Globocassidulina sp. 1,benthic_foraminfera
,,Globorotalites,,,,sp.,,,,Globorotalites sp.,benthic_foraminfera
,,Globorotalites,,,,conicus,,,,Globorotalites conicus,benthic_foraminfera
,,Globulina,,,,gibba,,,,Globulina gibba,benthic_foraminfera
,,Globulina,,,,sp.,,,,Globulina sp.,benthic_foraminfera
,,Globulina,,,,spp.,,,,Globulina spp.,benthic_foraminfera
,,Globulotuba,,,,sp.,,,,Globulotuba sp.,benthic_foraminfera
,,Glomospira,,,aff.,charoides,,,,Glomospira aff. charoides,benthic_foraminfera
,,Glomospira,,,,charoides,,,,Glomospira charoides,benthic_foraminfera
,,Glomospira,,,,gordialis,,,,Glomospira gordialis,benthic_foraminfera
,,Glomospira,,,,irregularis,,,,Glomospira irregularis,benthic_foraminfera
,,Glomospira,,,,sp.,,,,Glomospira sp.,benthic_foraminfera
,,Glomospira,,,,spp.,,,,Glomospira spp.,benthic_foraminfera
,,Glomospirella,,,,sp.,,,,Glomospirella sp.,benthic_foraminfera
,,Grigelis,,,,spp.,,,,Grigelis spp.,benthic_foraminfera
,,Guttulina,,,,communis,,,,Guttulina communis,benthic_foraminfera
,,Guttulina,,,,sp.,,,,Guttulina sp.,benthic_foraminfera
,,Guttulina,,,,spp.,,,,Guttulina spp.,benthic_foraminfera
,,Guttulina,,,,yabei,,,,Guttulina yabei,benthic_foraminfera
,,Gyroidina ,,,cf.,broeckhiana,,,,Gyroidina cf. broeckhiana,benthic_foraminfera
,,Gyroidina,,,,gemma,,,,Gyroidina gemma,benthic_foraminfera
,,Gyroidina,,,,neosoldanii,,,,Gyroidina neosoldanii,benthic_foraminfera
,,Gyroidina,,,,orbicularis,,,,Gyroidina orbicularis,benthic_foraminfera
,,Gyroidina,,,,sp.,,,,Gyroidina sp.,benthic_foraminfera
,,Gyroidina,,,,spp.,,,,Gyroidina spp.,benthic_foraminfera
,,Gyroidina,,,,zealandica,,,,Gyroidina zealandica,benthic_foraminfera
,,Gyroidinoides,,,,sp.,,,,Gyroidinoides sp.,benthic_foraminfera
,,Gyroidinoides,,,,altiformis,,,,Gyroidinoides altiformis,benthic_foraminfera
,,Gyroidinoides,,,,allani,,,,Gyroidinoides allani,benthic_foraminfera
,,Gyroidinoides,,,,beisseli,,,,Gyroidinoides beisseli,benthic_foraminfera
,,Gyroidinoides,,,,depressus,,,,Gyroidinoides depressus,benthic_foraminfera
,,Gyroidinoides,,,,girardanus,,,,Gyroidinoides girardanus,benthic_foraminfera
,,Gyroidinoides,,,,globosus,,,,Gyroidinoides globosus,benthic_foraminfera
,,Gyroidinoides,,,,lenticulus,,,,Gyroidinoides lenticulus,benthic_foraminfera
,,Gyroidinoides,,,,neosoldanii,,,,Gyroidinoides neosoldanii,benthic_foraminfera
,,Gyroidinoides,,,,nitidus,,,,Gyroidinoides nitidus,benthic_foraminfera
,,Gyroidinoides,,,,orbicularis,,,,Gyroidinoides orbicularis,benthic_foraminfera
,,Gyroidinoides,,,,planulatus,,,,Gyroidinoides planulatus,benthic_foraminfera
,,Gyroidinoides,,,,primitivus,,,,Gyroidinoides primitivus,benthic_foraminfera
,,Gyroidinoides,,,,soldanii,,,,Gyroidinoides soldanii,benthic_foraminfera
,,Gyroidinoides,,,,spp.,,,,Gyroidinoides spp.,benthic_foraminfera
,,Gyroidinoides,,,,subangulatus,,,,Gyroidinoides subangulatus,benthic_foraminfera
,,Gyroidinoides,,,,zelandicus,,,,Gyroidinoides zelandicus,benthic_foraminfera
,,Hanzawaia,,,,ammophila,,,,Hanzawaia ammophila,benthic_foraminfera
,,Hanzawaia,,,,bertheloti,,,,Hanzawaia bertheloti,benthic_foraminfera
,,Hanzawaia,,,,complanata,,,,Hanzawaia complanata,benthic_foraminfera
,,Hanzawaia,,,,concentrica,,,,Hanzawaia concentrica,benthic_foraminfera
,,Hanzawaia,,,,mantaensis,,,,Hanzawaia mantaensis,benthic_foraminfera
,,Hanzawaia,,,,rhodiensis,,,,Hanzawaia rhodiensis,benthic_foraminfera
,,Hanzawaia,,,,sp.,,,,Hanzawaia sp.,benthic_foraminfera
,,Hanzawaia,,,,spp.,,,,Hanzawaia spp.,benthic_foraminfera
,,Hanzawaia,,,,turgida,,,,Hanzawaia turgida,benthic_foraminfera
,?,Hanzawaia,,,,sp.,,,,? Hanzawaia sp.,benthic_foraminfera
,,Haplophragmoides,,,,chapmani,,,,Haplophragmoides chapmani,benthic_foraminfera
,,Haplophragmoides,,,,sp.,,,,Haplophragmoides sp.,benthic_foraminfera
,,Haplophragmoides,,,,spp.,,,,Haplophragmoides spp.,benthic_foraminfera
,,Haplophragmoides,,,,suborbicularis,,,,Haplophragmoides suborbicularis,benthic_foraminfera
,,Haplophragmoides,,,,walteri,,,,Haplophragmoides walteri,benthic_foraminfera
,,Hauerina,,,,spp.,,,,Hauerina spp.,benthic_foraminfera
,,Hauerinella,,,,inconstans,,,,Hauerinella inconstans,benthic_foraminfera
,,Haynesina,,,,depressula,,,,Haynesina depressula,benthic_foraminfera
,,Haynesina,,,,sp.,,,,Haynesina sp.,benthic_foraminfera
,,Heronallenia,,,cf.,polita,,,,Heronallenia cf. polita,benthic_foraminfera
,,Heronallenia,,,,lingulata,,,,Heronallenia lingulata,benthic_foraminfera
,,Heronallenia,,,,spp.,,,,Heronallenia spp.,benthic_foraminfera
,,Heterolepa,,,,bradyi,,,,Heterolepa bradyi,benthic_foraminfera
,,Heterolepa,,,,sp.,,,,Heterolepa sp.,benthic_foraminfera
,,Heterolepa,,,,spp.,,,,Heterolepa spp.,benthic_foraminfera
,,Heterostegina,,,,sp.,,,,Heterostegina sp.,benthic_foraminfera
,?,Hoeglundina,,,,sp.,,,,? Hoeglundina sp.,benthic_foraminfera
,,Hoeglundina,,,,elegans,,,,Hoeglundina elegans,benthic_foraminfera
,,Hoeglundina,,,,sp.,,,,Hoeglundina sp.,benthic_foraminfera
,,Hoeglundina ,,,,spp.,,,,Hoeglundina spp.,benthic_foraminfera
,,Hopkinsina,,,,mioindex,,,,Hopkinsina mioindex,benthic_foraminfera
,,Hormosina,,,,trinitatensis,,,,Hormosina trinitatensis,benthic_foraminfera
,,Hormosina,,,,velascoensis,,,,Hormosina velascoensis,benthic_foraminfera
,,Hyalinea,,,,balthica,,,,Hyalinea balthica,benthic_foraminfera
,,Hyalinea,,,,sp.,,,,Hyalinea sp.,benthic_foraminfera
,,Hyalinea,,,,spp.,,,,Hyalinea spp.,benthic_foraminfera
,,Hyalinonetrion,,,,gracillimum,,,,Hyalinonetrion gracillimum,benthic_foraminfera
,,Hyperammina ,,,,friabilis,,,,Hyperammina friabilis,benthic_foraminfera
,,Hyperammina,,,,laevigata,,,,Hyperammina laevigata,benthic_foraminfera
,,Hyperammina,,,,sp.,,,,Hyperammina sp.,benthic_foraminfera
,,Hyperammina,,,,spp.,,,,Hyperammina spp.,benthic_foraminfera
,,Inaequalina,,,,spp.,,,,Inaequalina spp.,benthic_foraminfera
,,Islandiella,,,,australis,,,,Islandiella australis,benthic_foraminfera
,,Islandiella,,,,norcrossi,,,,Islandiella norcrossi,benthic_foraminfera
,,Islandiella,,,,sp.,,,,Islandiella sp.,benthic_foraminfera
,?,Kalamopsis,,,,sp.,,,,? Kalamopsis sp.,benthic_foraminfera
,,Kalamopsis,,,,grzybowskii,,,,Kalamopsis grzybowskii,benthic_foraminfera
,,Karreria,,,cf.,fallax,,,,Karreria cf. fallax,benthic_foraminfera
,,Karreria,,,,spp.,,,,Karreria spp.,benthic_foraminfera
,,Karreriella,,,,baccata,,,,Karreriella baccata,benthic_foraminfera
