Any taxon above genus,genus modifier,genus name,subgenera modifier,subgenera name,species modifier,species name,subspecies modifier,subspecies name,non-taxa descriptor,normalized_name,taxon_group
,,Globoconella ,,,,zealandica,,,,Globoconella zealandica,planktic_foraminfera
,,Globoconusa ,,,,daubjergensis,,,,Globoconusa daubjergensis,planktic_foraminfera
,,Globoquadrina ,,,,altispira,,altispira,,Globoquadrina altispira altispira,planktic_foraminfera
,,Globoquadrina,,,,altispira,,globosa,,Globoquadrina altispira globosa,planktic_foraminfera
,,Globoquadrina,,,,baroemoenensis,,,,Globoquadrina baroemoenensis,planktic_foraminfera
,,Globoquadrina,,,,binaiensis,,,,Globoquadrina binaiensis,planktic_foraminfera
,,Globoquadrina,,,cf.,binaiensis,,,,Globoquadrina cf. binaiensis,planktic_foraminfera
,,Globoquadrina,,,,conglomerata,,,,Globoquadrina conglomerata,planktic_foraminfera
,,Globoquadrina,,,,dehiscens,,,,Globoquadrina dehiscens,planktic_foraminfera
,,Globoquadrina ,,,,dehiscens,,dehiscens,,Globoquadrina dehiscens dehiscens,planktic_foraminfera
,,Globoquadrina,,,,globularis,,,,Globoquadrina globularis,planktic_foraminfera
,,Globoquadrina,,,,praedehiscens,,,,Globoquadrina praedehiscens,planktic_foraminfera
,,Globoquadrina,,,,rohri,,,,Globoquadrina rohri,planktic_foraminfera
,,Globoquadrina,,,,sellii,,,,Globoquadrina sellii,planktic_foraminfera
,,Globoquadrina ,,,,tapurensis,,,,Globoquadrina tapurensis,planktic_foraminfera
,,Globoquadrina ,,,,tripartita,,,,Globoquadrina tripartita,planktic_foraminfera
,,Globoquadrina,,,,venezuelana,,,,Globoquadrina venezuelana,planktic_foraminfera
,,Globorotalia,,,,acrostoma,,,,Globorotalia acrostoma,planktic_foraminfera
,,Globorotalia ,,,,anfracta,,,,Globorotalia anfracta,planktic_foraminfera
,,Globorotalia ,,,,archeomenardii,,,,Globorotalia archeomenardii,planktic_foraminfera
,,Globorotalia,,,,archeomenardii,,,,Globorotalia archeomenardii,planktic_foraminfera
,,Globorotalia,,,,bermudezi,,,,Globorotalia bermudezi,planktic_foraminfera
,,Globorotalia,,,,birnageae,,,,Globorotalia birnageae,planktic_foraminfera
,,Globorotalia,,,cf.,crassula,,,,Globorotalia cf. crassula,planktic_foraminfera
,,Globorotalia,,,,challengeri,,,,Globorotalia challengeri,planktic_foraminfera
,,Globorotalia,,,,cibaoensis,,,,Globorotalia cibaoensis,planktic_foraminfera
,,Globorotalia,,,,conica,,,,Globorotalia conica,planktic_foraminfera
,,Globorotalia,,,,conoidea,,,,Globorotalia conoidea,planktic_foraminfera
,,Globorotalia ,,,,conomiozea,,,,Globorotalia conomiozea,planktic_foraminfera
,,Globorotalia,,,,continuosa,,,,Globorotalia continuosa,planktic_foraminfera
,,Globorotalia,,,,continuousa,,,,Globorotalia continuousa,planktic_foraminfera
,,Globorotalia ,,,,crassaformis,,crassaformis,,Globorotalia crassaformis crassaformis,planktic_foraminfera
,,Globorotalia,,,s.l.,crassaformis,,,dextral,Globorotalia s.l. crassaformis (dextral),planktic_foraminfera
,,Globorotalia,,,s.l.,crassaformis,,,sinistral,Globorotalia s.l. crassaformis (sinistral),planktic_foraminfera
,,Globorotalia,,,s.l.,crassaformis,,,,Globorotalia s.l. crassaformis,planktic_foraminfera
,,Globorotalia,,,,crassula,,,,Globorotalia crassula,planktic_foraminfera
,,Globorotalia,,,,decoraperta,,,,Globorotalia decoraperta,planktic_foraminfera
,,Globorotalia,,,,excelsa,,,,Globorotalia excelsa,planktic_foraminfera
,,Globorotalia,,,,exilis,,,,Globorotalia exilis,planktic_foraminfera
,,Globorotalia,,,,fimbriata,,,,Globorotalia fimbriata,planktic_foraminfera
,,Globorotalia ,,,,flexuosa,,,,Globorotalia flexuosa,planktic_foraminfera
,,Globorotalia ,,,,fohsi,,fohsi,,Globorotalia fohsi fohsi,planktic_foraminfera
,,Globorotalia,,,,hessi,,,,Globorotalia hessi,planktic_foraminfera
,,Globorotalia ,,,,hirsuta,,,,Globorotalia hirsuta,planktic_foraminfera
,,Globorotalia ,,,,hirsuta,,,dextral,Globorotalia hirsuta (dextral),planktic_foraminfera
,,Globorotalia ,,,,hirsuta,,,sinistral,Globorotalia hirsuta (sinistral),planktic_foraminfera
,,Globorotalia,,,,ichinosekiensis,,,,Globorotalia ichinosekiensis,planktic_foraminfera
,,Globorotalia,,,,ikbei,,,,Globorotalia ikbei,planktic_foraminfera
,,Globorotalia,,,,inflata,,,,Globorotalia inflata,planktic_foraminfera
,,Globorotalia,,,,iwaiensis,,,,Globorotalia iwaiensis,planktic_foraminfera
,,Globorotalia,,,,juanai,,,,Globorotalia juanai,planktic_foraminfera
,,Globorotalia,,,,lenguaensis,,,,Globorotalia lenguaensis,planktic_foraminfera
,,Globorotalia ,,,,mayeri,,,,Globorotalia mayeri,planktic_foraminfera
,,Globorotalia,,,,menardii,,,dextral,Globorotalia menardii (dextral),planktic_foraminfera
,,Globorotalia,,,,menardii,,,sinistral,Globorotalia menardii (sinistral),planktic_foraminfera
,,Globorotalia,,,,merotumida,,,,Globorotalia merotumida,planktic_foraminfera
,,Globorotalia,,,,miocenica,,,,Globorotalia miocenica,planktic_foraminfera
,,Globorotalia ,,,,miotumida,,,,Globorotalia miotumida,planktic_foraminfera
,,Globorotalia,,,,miozea,,,,Globorotalia miozea,planktic_foraminfera
,,Globorotalia,,,,munda,,,,Globorotalia munda,planktic_foraminfera
,,Globorotalia,,,,peripheroacuta,,,,Globorotalia peripheroacuta,planktic_foraminfera
,,Globorotalia,,,,pliozea,,,,Globorotalia pliozea,planktic_foraminfera
,,Globorotalia,,,,praehumerosa,,,,Globorotalia praehumerosa,planktic_foraminfera
,,Globorotalia,,,,praeinflata,,,,Globorotalia praeinflata,planktic_foraminfera
,,Globorotalia,,,,praemenardii,,,,Globorotalia praemenardii,planktic_foraminfera
,,Globorotalia,,,,praescitula,,,,Globorotalia praescitula,planktic_foraminfera
,,Globorotalia,,,,pseudomiocenica,,,,Globorotalia pseudomiocenica,planktic_foraminfera
,,Globorotalia,,,,puncticulata,,,,Globorotalia puncticulata,planktic_foraminfera
,,Globorotalia ,,,,ronda,,,,Globorotalia ronda,planktic_foraminfera
,,Globorotalia ,,,,scitula,,,,Globorotalia scitula,planktic_foraminfera
,,Globorotalia ,,,,scitula,,,dextral,Globorotalia scitula (dextral),planktic_foraminfera
,,Globorotalia,,,,scitula,,,sinistral,Globorotalia scitula (sinistral),planktic_foraminfera
,,Globorotalia,,,,semivera,,,,Globorotalia semivera,planktic_foraminfera
,,Globorotalia,,,,sp.,,,,Globorotalia sp.,planktic_foraminfera
,,Globorotalia,,,,sphericomiozea,,,,Globorotalia sphericomiozea,planktic_foraminfera
,,Globorotalia,,,,theyeri,,,,Globorotalia theyeri,planktic_foraminfera
,,Globorotalia,,,,truncatulinoides,,,dextral,Globorotalia truncatulinoides (dextral),planktic_foraminfera
,,Globorotalia,,,,truncatulinoides,,,sinistral,Globorotalia truncatulinoides (sinistral),planktic_foraminfera
,,Globorotalia,,,,tumida,,flexuosa,,Globorotalia tumida flexuosa,planktic_foraminfera
,,Globorotalia,,,,viola,,,,Globorotalia viola,planktic_foraminfera
,,Globorotalia,,,,zealandica,,,,Globorotalia zealandica,planktic_foraminfera
,,Globorotalia,,Fohsella,,fohsi,,,,Globorotalia Fohsella fohsi,planktic_foraminfera
,,Globorotalia,,Fohsella,,fohsi,,robusta,,Globorotalia Fohsella fohsi robusta,planktic_foraminfera
,,Globorotalia,,Fohsella,,peripheroacuta,,,,Globorotalia Fohsella peripheroacuta,planktic_foraminfera
,,Globorotalia,,Fohsella,,peripheroronda,,,,Globorotalia Fohsella peripheroronda,planktic_foraminfera
,,Globorotalia,,Fohsella,,praefohsi,,,,Globorotalia Fohsella praefohsi,planktic_foraminfera
,,Globorotalia,,Fohsella,,fohsi,,lobata,,Globorotalia Fohsella fohsi lobata,planktic_foraminfera
,,Globorotalia,,Globoconella,,conoidea,,,,Globorotalia Globoconella conoidea,planktic_foraminfera
,,Globorotalia,,Globoconella,,inflata,,,,Globorotalia Globoconella inflata,planktic_foraminfera
,,Globorotalia,,Globoconella,,miozea,,,,Globorotalia Globoconella miozea,planktic_foraminfera
,,Globorotalia,,Globoconella,,puncticulata,,,,Globorotalia Globoconella puncticulata,planktic_foraminfera
,,Globorotalia,,Globoconella,,merotumida,,,,Globorotalia Globoconella merotumida,planktic_foraminfera
,,Globorotalia,,Globoconella,,tumida ,,flexosa,,Globorotalia Globoconella tumida flexosa,planktic_foraminfera
,,Globorotalia,,Globoconella,,tumida,,tumida,,Globorotalia Globoconella tumida tumida,planktic_foraminfera
,,Globorotalia,,Hirsutella,,cibaoenisis,,,,Globorotalia Hirsutella cibaoenisis,planktic_foraminfera
,,Globorotalia,,Hirsutella,,hirsuta,,,,Globorotalia Hirsutella hirsuta,planktic_foraminfera
,,Globorotalia,,Hirsutella,,margaritae,,,,Globorotalia Hirsutella margaritae,planktic_foraminfera
,,Globorotalia,,Hirsutella,,praemargaritae,,,,Globorotalia Hirsutella praemargaritae,planktic_foraminfera
,,Globorotalia,,Hirsutella,,scitula,,,,Globorotalia Hirsutella scitula,planktic_foraminfera
,,Globorotalia,,Menardella,,archeomenardii,,,,Globorotalia Menardella archeomenardii,planktic_foraminfera
,,Globorotalia,,Menardella,,cultrata,,,,Globorotalia Menardella cultrata,planktic_foraminfera
,,Globorotalia,,Menardella,,exilis,,,,Globorotalia Menardella exilis,planktic_foraminfera
,,Globorotalia,,Menardella,,fimbriata,,,,Globorotalia Menardella fimbriata,planktic_foraminfera
,,Globorotalia,,Menardella,,limbata,,,,Globorotalia Menardella limbata,planktic_foraminfera
,,Globorotalia,,Menardella,,menardii,,,,Globorotalia Menardella menardii,planktic_foraminfera
,,Globorotalia,,Menardella,,multicamerata,,,,Globorotalia Menardella multicamerata,planktic_foraminfera
,,Globorotalia,,Menardella,,pertenuis,,,,Globorotalia Menardella pertenuis,planktic_foraminfera
,,Globorotalia,,Menardella,,praemenardii,,,,Globorotalia Menardella praemenardii,planktic_foraminfera
,,Globorotalia,,Truncorotalia,,crossaformis,,,,Globorotalia Truncorotalia crossaformis,planktic_foraminfera
,,Globorotalia,,Truncorotalia,,tosaensis,,,,Globorotalia Truncorotalia tosaensis,planktic_foraminfera
,,Globorotalia,,Truncorotalia,,truncatulinoides,,,,Globorotalia Truncorotalia truncatulinoides,planktic_foraminfera
,,Globorotaloides,,,,eovariabilis,,,,Globorotaloides eovariabilis,planktic_foraminfera
,,Globorotaloides,,,,hexagonus,,,,Globorotaloides hexagonus,planktic_foraminfera
,,Globorotaloides,,,,quadrocameratus,,,,Globorotaloides quadrocameratus,planktic_foraminfera
,,Globorotaloides,,,,suteri,,,,Globorotaloides suteri,planktic_foraminfera
,,Globorotaloides,,,,testarugosa,,,,Globorotaloides testarugosa,planktic_foraminfera
,,Globorotaloides,,,,variabilis,,,,Globorotaloides variabilis,planktic_foraminfera
,,Globotruncana,,,,aegyptiaca,,,,Globotruncana aegyptiaca,planktic_foraminfera
,,Globotruncana,,,,arca,,,,Globotruncana arca,planktic_foraminfera
,,Globotruncana,,,,bulloides,,,,Globotruncana bulloides,planktic_foraminfera
,,Globotruncana,,,,lapparenti,,,,Globotruncana lapparenti,planktic_foraminfera
,,Globotruncana,,,,linneiana,,,,Globotruncana linneiana,planktic_foraminfera
,,Globotruncana,,,,morozovae,,,,Globotruncana morozovae,planktic_foraminfera
,,Globotruncana,,,,neotricarinata,,,,Globotruncana neotricarinata,planktic_foraminfera
,,Globotruncana,,,,orientalis,,,,Globotruncana orientalis,planktic_foraminfera
,,Globotruncana,,,,ventricosa,,,,Globotruncana ventricosa,planktic_foraminfera
,,Globotruncanella,,,,havanensis,,,,Globotruncanella havanensis,planktic_foraminfera
,,Globotruncanella,,,,petaloidea,,,,Globotruncanella petaloidea,planktic_foraminfera
,,Globotruncanita,,,,calcarata,,,,Globotruncanita calcarata,planktic_foraminfera
,,Globotruncanita,,,,elevata,,,,Globotruncanita elevata,planktic_foraminfera
,,Globotruncanita,,,,stuarti,,,,Globotruncanita stuarti,planktic_foraminfera
,,Globotruncanita,,,,stuartiformis,,,,Globotruncanita stuartiformis,planktic_foraminfera
,,Globoturborotalita,,,,brazieri,,,,Globoturborotalita brazieri,planktic_foraminfera
,,Globoturborotalita,,,,connecta,,,,Globoturborotalita connecta,planktic_foraminfera
,,Globoturborotalita,,,,decoraperta,,,,Globoturborotalita decoraperta,planktic_foraminfera
,,Globoturborotalita,,,,druryi,,,,Globoturborotalita druryi,planktic_foraminfera
,,Globoturborotalita,,,,nepenthes,,,,Globoturborotalita nepenthes,planktic_foraminfera
,,Globoturborotalita,,,,obliquus,,,,Globoturborotalita obliquus,planktic_foraminfera
,,Globoturborotalita,,,,rubescens,,,,Globoturborotalita rubescens,planktic_foraminfera
,,Globoturborotalita,,,,tenella,,,,Globoturborotalita tenella,planktic_foraminfera
,,Globoturborotalita,,,,woodi,,connecta,,Globoturborotalita woodi connecta,planktic_foraminfera
,,Globoturborotalita,,,,sp.,,,,Globoturborotalita sp.,planktic_foraminfera
,,Gublerina,,,,rajagopalani,,,,Gublerina rajagopalani,planktic_foraminfera
,,Guembelitria ,,,,cenomana,,,,Guembelitria cenomana,planktic_foraminfera
,,Guembelitria,,,,cretacea,,,,Guembelitria cretacea,planktic_foraminfera
,,Guembelitrioides,,,,nuttali,,,,Guembelitrioides nuttali,planktic_foraminfera
,,Hantkenina,,,,alabamensis,,,,Hantkenina alabamensis,planktic_foraminfera
,,Hantkenina,,,,compressa,,,,Hantkenina compressa,planktic_foraminfera
,,Hantkenina,,,,dumblei,,,,Hantkenina dumblei,planktic_foraminfera
,,Hantkenina,,,,mexicana,,,,Hantkenina mexicana,planktic_foraminfera
,,Hantkenina,,,,sp.,,,,Hantkenina sp.,planktic_foraminfera
,,Hantkenina,,,,spp.,,,,Hantkenina spp.,planktic_foraminfera
,,Hastigerina,,,,pelagica,,,,Hastigerina pelagica,planktic_foraminfera
,,Hastigerinoides,,,,subdigitata,,,,Hastigerinoides subdigitata,planktic_foraminfera
,,Hedbergella,,,,angolae,,,,Hedbergella angolae,planktic_foraminfera
,,Hedbergella,,,,delrioensis,,,,Hedbergella delrioensis,planktic_foraminfera
,,Hedbergella,,,,holmdelensis,,,,Hedbergella holmdelensis,planktic_foraminfera
,,Hedbergella,,,,implicata,,,,Hedbergella implicata,planktic_foraminfera
,,Hedbergella,,,,monmouthensis,,,,Hedbergella monmouthensis,planktic_foraminfera
,,Hedbergella,,,,planispira,,,,Hedbergella planispira,planktic_foraminfera
,,Hedbergella,,,,rischi,,,,Hedbergella rischi,planktic_foraminfera
,,Hedbergella,,,,simplex,,,,Hedbergella simplex,planktic_foraminfera
,,Hedbergella,,,,sp.,,,,Hedbergella sp.,planktic_foraminfera
,,Hedbergella,,,,wondersi,,,,Hedbergella wondersi,planktic_foraminfera
,,Helvetoglobotruncana,,,,helvetica,,,,Helvetoglobotruncana helvetica,planktic_foraminfera
,,Helvetoglobotruncana,,,,praehelvetica,,,,Helvetoglobotruncana praehelvetica,planktic_foraminfera
,,Heterohelix,,,,globulosa,,,,Heterohelix globulosa,planktic_foraminfera
,,Heterohelix,,,cf.,globulosa,,,,Heterohelix cf. globulosa,planktic_foraminfera
,,Heterohelix,,,,labellosa,,,,Heterohelix labellosa,planktic_foraminfera
,,Heterohelix,,,,navarroensis,,,,Heterohelix navarroensis,planktic_foraminfera
,,Heterohelix,,,,punctulata,,,,Heterohelix punctulata,planktic_foraminfera
,,Heterohelix,,,,sp.,,,,Heterohelix sp.,planktic_foraminfera
,,Hirsutella,,,,bermudezi,,,,Hirsutella bermudezi,planktic_foraminfera
,,Hirsutella,,,,cibaoensis,,,,Hirsutella cibaoensis,planktic_foraminfera
,,Hirsutella,,,,hirsuta,,,,Hirsutella hirsuta,planktic_foraminfera
,,Hirsutella,,,,juanai,,,,Hirsutella juanai,planktic_foraminfera
,,Hirsutella,,,,margaritae,,,,Hirsutella margaritae,planktic_foraminfera
,,Hirsutella,,,,panda,,,,Hirsutella panda,planktic_foraminfera
,,Hirsutella,,,cf.,panda,,,,Hirsutella cf. panda,planktic_foraminfera
,,Hirsutella,,,,scitula,,,,Hirsutella scitula,planktic_foraminfera
,,Hirsutella,,,cf.,scitula,,,,Hirsutella cf. scitula,planktic_foraminfera
,,Igorina,,,,broedermanni,,,,Igorina broedermanni,planktic_foraminfera
,,Igorina,,,,pusilla,,,,Igorina pusilla,planktic_foraminfera
,,Igorina,,,,tadjikistanensis,,,,Igorina tadjikistanensis,planktic_foraminfera
,,Laeviheterohelix,,,,dentata,,,,Laeviheterohelix dentata,planktic_foraminfera
,,Laeviheterohelix,,,,pulchra,,,,Laeviheterohelix pulchra,planktic_foraminfera
,,Marginotruncana,,,,angusticarenata,,,,Marginotruncana angusticarenata,planktic_foraminfera
,,Marginotruncana,,,,coldreriensis,,,,Marginotruncana coldreriensis,planktic_foraminfera
,,Marginotruncana,,,,coronata,,,,Marginotruncana coronata,planktic_foraminfera
,,Marginotruncana,,,,marginata,,,,Marginotruncana marginata,planktic_foraminfera
,,Marginotruncana,,,,pseudolinneiana,,,,Marginotruncana pseudolinneiana,planktic_foraminfera
,,Marginotruncana,,,,renzi,,,,Marginotruncana renzi,planktic_foraminfera
,,Marginotruncana,,,,schneegansi,,,,Marginotruncana schneegansi,planktic_foraminfera
,,Marginotruncana,,,,sigali,,,,Marginotruncana sigali,planktic_foraminfera
,,Marginotruncana,,,,sinuosa,,,,Marginotruncana sinuosa,planktic_foraminfera
,,Marginotruncana,,,,spp.,,,,Marginotruncana spp.,planktic_foraminfera
,,Menardella,,,,limbata,,,,Menardella limbata,planktic_foraminfera
,,Menardella,,,,menardii,,,,Menardella menardii,planktic_foraminfera
,,Menardella,,,,miocenica,,,,Menardella miocenica,planktic_foraminfera
,,Menardella,,,,multicamerata,,,,Menardella multicamerata,planktic_foraminfera
,,Menardella,,,,praemenardii,,,,Menardella praemenardii,planktic_foraminfera
,,Microhedbergella,,,,praeplanispira,,,,Microhedbergella praeplanispira,planktic_foraminfera
,,Microhedbergella,,,,pseudodelrioensis,,,,Microhedbergella pseudodelrioensis,planktic_foraminfera
,,Microhedbergella,,,,pseudoplanispira,,,,Microhedbergella pseudoplanispira,planktic_foraminfera
,,Microhedbergella,,,,renilaevis,,,,Microhedbergella renilaevis,planktic_foraminfera
,,Microhedbergella,,,,rischi,,,,Microhedbergella rischi,planktic_foraminfera
,,Microhedbergella,,,,sp.,,,,Microhedbergella sp.,planktic_foraminfera
,,Morozovella,,,,acuta,,,,Morozovella acuta,planktic_foraminfera
,,Morozovella,,,,acutispira,,,,Morozovella acutispira,planktic_foraminfera
,,Morozovella,,,,aequa,,,,Morozovella aequa,planktic_foraminfera
,,Morozovella,,,,angulata,,,,Morozovella angulata,planktic_foraminfera
,,Morozovella,,,,aragonensis,,,,Morozovella aragonensis,planktic_foraminfera
,,Morozovella,,,,caucasica,,,,Morozovella caucasica,planktic_foraminfera
,,Morozovella,,,,conicotruncata,,,,Morozovella conicotruncata,planktic_foraminfera
,,Morozovella,,,,crassata,,,,Morozovella crassata,planktic_foraminfera
,,Morozovella,,,,crater,,,,Morozovella crater,planktic_foraminfera
,,Morozovella,,,,edgari,,,,Morozovella edgari,planktic_foraminfera
,,Morozovella,,,,formosa,,,,Morozovella formosa,planktic_foraminfera
,,Morozovella,,,,gracilis,,,,Morozovella gracilis,planktic_foraminfera
,,Morozovella,,,,lehneri,,,,Morozovella lehneri,planktic_foraminfera
,,Morozovella,,,,lensiformis,,,,Morozovella lensiformis,planktic_foraminfera
,,Morozovella,,,,marginodentata,,,,Morozovella marginodentata,planktic_foraminfera
,,Morozovella,,,,occlusa,,,,Morozovella occlusa,planktic_foraminfera
,,Morozovella ,,,,pasionensis,,,,Morozovella pasionensis,planktic_foraminfera
,,Morozovella,,,,praeangulata,,,,Morozovella praeangulata,planktic_foraminfera
,,Morozovella,,,,quetra,,,,Morozovella quetra,planktic_foraminfera
,,Morozovella,,,,sp.,,,,Morozovella sp.,planktic_foraminfera
,,Morozovella,,,,spinulosa,,,,Morozovella spinulosa,planktic_foraminfera
,,Morozovella,,,,subbotinae,,,,Morozovella subbotinae,planktic_foraminfera
,,Morozovella,,,,velascoensis,,,,Morozovella velascoensis,planktic_foraminfera
,,Morozovelloides,,,,bandyi,,,,Morozovelloides bandyi,planktic_foraminfera
,,Morozovelloides,,,,crassatus,,,,Morozovelloides crassatus,planktic_foraminfera
,,Morozovelloides,,,,lehneri,,,,Morozovelloides lehneri,planktic_foraminfera
,,Muricohedbergella,,,,delrioensis,,,,Muricohedbergella delrioensis,planktic_foraminfera
,,Muricoglobigerina,,,,senni,,,,Muricoglobigerina senni,planktic_foraminfera
,,Muricohedbergella,,,,crassa,,,,Muricohedbergella crassa,planktic_foraminfera
,,Muricohedbergella ,,,,delrioensis,,,,Muricohedbergella delrioensis,planktic_foraminfera
,,Muricohedbergella,,,,flandrini,,,,Muricohedbergella flandrini,planktic_foraminfera
,,Muricohedbergella,,,,hoelzli,,,,Muricohedbergella hoelzli,planktic_foraminfera
,,Muricohedbergella,,,,holmdelensis,,,,Muricohedbergella holmdelensis,planktic_foraminfera
,,Muricohedbergella,,,,planispira,,,,Muricohedbergella planispira,planktic_foraminfera
,,Muricohedbergella,,,,praelibyca,,,,Muricohedbergella praelibyca,planktic_foraminfera
,,Muricohedbergella ,,,,sp.,,,,Muricohedbergella sp.,planktic_foraminfera
,,Mutabella ,,,,mirabilis,,,,Mutabella mirabilis,planktic_foraminfera
,,Neogloboquadrina ,,,,acostaensis,,,dextral,Neogloboquadrina acostaensis (dextral),planktic_foraminfera
,,Neogloboquadrina,,,,asanoi,,,,Neogloboquadrina asanoi,planktic_foraminfera
,,Neogloboquadrina ,,,,atlantica,,,dextral,Neogloboquadrina atlantica (dextral),planktic_foraminfera
,,Neogloboquadrina,,,,atlantica,,,sinistral,Neogloboquadrina atlantica (sinistral),planktic_foraminfera
,,Neogloboquadrina ,,,,atlantica,,atlantica,,Neogloboquadrina atlantica atlantica,planktic_foraminfera
,,Neogloboquadrina,,,cf.,pachyderma,,,,Neogloboquadrina cf. pachyderma,planktic_foraminfera
,,Neogloboquadrina,,,,continuosa,,,,Neogloboquadrina continuosa,planktic_foraminfera
,,Neogloboquadrina,,,,humerosa,,,,Neogloboquadrina humerosa,planktic_foraminfera
,,Neogloboquadrina,,,,incompta,,,dextral,Neogloboquadrina incompta (dextral),planktic_foraminfera
,,Neogloboquadrina,,,,incompta,,,sinistral,Neogloboquadrina incompta (sinistral),planktic_foraminfera
,,Neogloboquadrina,,,,inglei,,,,Neogloboquadrina inglei,planktic_foraminfera
,,Neogloboquadrina,,,,kagaensis,,,,Neogloboquadrina kagaensis,planktic_foraminfera
,,Neogloboquadrina ,,,,nympha,,,,Neogloboquadrina nympha,planktic_foraminfera
,,Neogloboquadrina,,,,pachyderma,,,dextral,Neogloboquadrina pachyderma (dextral),planktic_foraminfera
,,Neogloboquadrina,,,,pachyderma,,,sinistral,Neogloboquadrina pachyderma (sinistral),planktic_foraminfera
,,Neogloboquadrina,,,,pachyderma,,A,"dextral, inflated form","Neogloboquadrina pachyderma A(dextral, inflated form)",planktic_foraminfera
,,Neogloboquadrina,,,,pachyderma ,,B,"sinistral, inflated form","Neogloboquadrina pachyderma B(sinistral, inflated form)",planktic_foraminfera
,,Neogloboquadrina ,,,,praeatlantica,,,,Neogloboquadrina praeatlantica,planktic_foraminfera
,,Neogloboquadrina,,,,pseudopima,,,,Neogloboquadrina pseudopima,planktic_foraminfera
,,Neogloboquadrina,,,,sp.,,,,Neogloboquadrina sp.,planktic_foraminfera
,,Orbulina,,,,sp.,,,,Orbulina sp.,planktic_foraminfera
,,Orbulina,,,,suturalis,,,,Orbulina suturalis,planktic_foraminfera
,,Orbulina ,,,,universa,,,juvenile,Orbulina universa (juvenile),planktic_foraminfera
,,Orbulinoides,,,,beckmanni,,,,Orbulinoides beckmanni,planktic_foraminfera
,,Paragloborotalia,,,,acrostoma,,,,Paragloborotalia acrostoma,planktic_foraminfera
,,Paragloborotalia,,,,bella,,,,Paragloborotalia bella,planktic_foraminfera
,,Paragloborotalia,,,,continuosa,,,,Paragloborotalia continuosa,planktic_foraminfera
,,Paragloborotalia,,,,griffinoides,,,,Paragloborotalia griffinoides,planktic_foraminfera
,,Paragloborotalia,,,,kugleri,,,,Paragloborotalia kugleri,planktic_foraminfera
,,Paragloborotalia ,,,,kugleri,,,,Paragloborotalia kugleri,planktic_foraminfera
,,Paragloborotalia,,,,mayeri,,,,Paragloborotalia mayeri,planktic_foraminfera
,,Paragloborotalia,,,,mayeri,,,dextral,Paragloborotalia mayeri (dextral),planktic_foraminfera
,,Paragloborotalia,,,,mayeri,,,sinistral,Paragloborotalia mayeri (sinistral),planktic_foraminfera
,,Paragloborotalia,,,,nana,,,,Paragloborotalia nana,planktic_foraminfera
,,Paragloborotalia,,,,nana ,,,,Paragloborotalia nana,planktic_foraminfera
,,Paragloborotalia,,,,opima,,,,Paragloborotalia opima,planktic_foraminfera
,,Paragloborotalia,,,,partimlabiata,,,,Paragloborotalia partimlabiata,planktic_foraminfera
,,Paragloborotalia,,,,pseudocontinuosa,,,,Paragloborotalia pseudocontinuosa,planktic_foraminfera
,,Paragloborotalia,,,,pseudocontinuosa,,,dextral,Paragloborotalia pseudocontinuosa (dextral),planktic_foraminfera
,,Paragloborotalia,,,,pseudocontinuosa,,,sinistral,Paragloborotalia pseudocontinuosa (sinistral),planktic_foraminfera
,,Paragloborotalia,,,,pseudokugleri,,,,Paragloborotalia pseudokugleri,planktic_foraminfera
,,Paragloborotalia ,,,,pseudokugleri,,,,Paragloborotalia pseudokugleri,planktic_foraminfera
,,Paragloborotalia,,,,semivera,,,,Paragloborotalia semivera,planktic_foraminfera
,,Paragloborotalia,,,,semivera,,,dextral,Paragloborotalia semivera (dextral),planktic_foraminfera
,,Paragloborotalia,,,,semivera,,,sinistral,Paragloborotalia semivera (sinistral),planktic_foraminfera
,,Paragloborotalia ,,,,siakensis,,,,Paragloborotalia siakensis,planktic_foraminfera
,,Paragloborotalia,,,,siakensis,,,dextral,Paragloborotalia siakensis (dextral),planktic_foraminfera
,,Paragloborotalia ,,,,siakensis,,,sinistral,Paragloborotalia siakensis (sinistral),planktic_foraminfera
,,Paragloborotalia,,,,sp.,,,,Paragloborotalia sp.,planktic_foraminfera
,,Parasubbotina ,,,,griffinae ,,,,Parasubbotina griffinae,planktic_foraminfera
,,Parasubbotina,,,,inaequispira,,,,Parasubbotina inaequispira,planktic_foraminfera
,,Parasubbotina,,,,inaquespira ,,,,Parasubbotina inaquespira,planktic_foraminfera
,,Parasubbotina,,,,prebetica,,,,Parasubbotina prebetica,planktic_foraminfera
,,Parasubbotina,,,,pseudobulloides,,,,Parasubbotina pseudobulloides,planktic_foraminfera
,,Parasubbotina ,,,,pseudowilsoni,,,,Parasubbotina pseudowilsoni,planktic_foraminfera
,,Parasubbotina,,,,varianta,,,,Parasubbotina varianta,planktic_foraminfera
,,Parasubbotina ,,,,variospira,,,,Parasubbotina variospira,planktic_foraminfera
,,Parvularugoglobigerina,,,,alabamensis,,,,Parvularugoglobigerina alabamensis,planktic_foraminfera
,,Pearsonites,,,,broedermanni,,,,Pearsonites broedermanni,planktic_foraminfera
,,Planoglobulina,,,,acervulinoides,,,,Planoglobulina acervulinoides,planktic_foraminfera
,,Planoglobulina,,,,multicamerata,,,,Planoglobulina multicamerata,planktic_foraminfera
,,Planoheterohelix,,,,globulosa,,,,Planoheterohelix globulosa,planktic_foraminfera
