Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Extra Sample ID Data,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Datum name,Zone name (short),Zone name,Group abundance,Beella digitata,Dentoglobigerina altispira,Globigerina bulloides,Globigerina falconensis,Globigerina glutinata,Globigerinella calida,Globigerinella obesa,Globigerinella siphonifera,Globigerinoides conglobatus,Globigerinoides extremus,Globigerinoides fistulosus,Globigerinoides obliquus,Globigerinoides ruber (pink),Globigerinoides ruber (white),Globigerinoides sacculifer,Globoquadrina venezuelana,Globorotalia conoidea,Globorotalia conomiozea,Globorotalia crassaformis,Globorotalia crassula,Globorotalia flexuosa,Globorotalia hirsuta (dex),Globorotalia inflata,Globorotalia limbata,Globorotalia margaritae,Globorotalia menardii,Globorotalia merotumida,Globorotalia multicamerata,Globorotalia plesiotumida,Globorotalia pliozea,Globorotalia pseudomiocenica,Globorotalia puncticulata,Globorotalia scitula,Globorotalia sphericomiozea,Globorotalia tosaensis,Globorotalia truncatulinoides,Globorotalia tumida,Globorotaloides hexagona,"Globoturborotalita apertura (Cushman, 1918)",Globoturborotalita decoraperta,Globoturborotalita nepenthes,Globoturborotalita rubescens,"Globoturborotalita woodi (Jenkins, 1960)",Neogloboquadrina acostaensis,Neogloboquadrina dutertrei,Neogloboquadrina humerosa,Neogloboquadrina pachyderma (dextral),Neogloboquadrina pachyderma (sinistral),Orbulina universa,Pulleniatina obliquiloculata,Pulleniatina primalis,Sphaeroidinella dehiscens,Sphaeroidinellopsis kochi,Sphaeroidinellopsis seminulina,Tenuitella anfracta,preservation,File Data,Ship File Links,Shore File Links,Sample,eodp_id
361,U1476,A,11,11-5,H,5,W,70/72-FORAM,0,2,97.9,97.92,,,,A,,P,,P,P,,P,P,P,P,,P,,P,P,,,,P,,,,,P,,,,,,,P,,P,,,,P,P,P,,,,,,,P,,,P,,P,R,,R,,,,,,361-U1476A-11H-5-W 70/72-FORAM,f028225b1b6b39579e6d4c0e9272ee65
361,U1476,A,11,11-6,H,6,W,70/72-FORAM,0,2,99.4,99.42,,,,A,,P,,P,P,,,P,P,P,,P,,P,P,,,,,,P,,,P,,,,P,,,P,,,,,,P,,,,,,P,P,,,P,,P,,,P,,P,,,,,,361-U1476A-11H-6-W 70/72-FORAM,86f9696cfa96b4b6b00a343b7445193f
361,U1476,A,11,11-CC,H,CC,PAL,FORAM,0,5,101.14,101.19,,,,A,,R,R,R,F,,R,R,R,R,,R,,,A,,,,P,,,,,R,,R,,R,P,,R,,,,,,R,F,R,,,,R,,,R,R,,F,,R,F,,R,,,,,,361-U1476A-11H-CC-PAL-FORAM,968cfd5ea7d8a432c6a1b63f80c3e70e
361,U1476,A,12,12-1,H,1,W,70/72-FORAM,0,2,101.4,101.42,,,,A,,P,P,P,P,,,P,P,P,,P,,,P,,,,,,,,,P,,,,P,,,P,,,,,,P,P,P,,,,P,,,,P,,P,,P,,,P,,,,,,361-U1476A-12H-1-W 70/72-FORAM,c4ae1790980dcb2d85cd24133d34a6b0
361,U1476,A,12,12-2,H,2,W,70/72-FORAM,0,2,102.9,102.92,,,,A,,P,P,,P,,,P,P,P,,P,,,P,,,,,,,,,P,,P,,P,,,P,,,,,,P,P,,,,,P,,P,P,P,,P,,P,,,P,,,,,,361-U1476A-12H-2-W 70/72-FORAM,6dda471855782dc52e86a551311f8d80
361,U1476,A,12,12-3,H,3,W,70/72-FORAM,0,2,104.4,104.42,,,,A,,,,,,,,P,P,P,,P,,,P,,,,,,,,,P,,P,,P,,,P,,,,,,P,,,,,,P,P,,P,P,,P,,P,P,,P,,,,,,361-U1476A-12H-3-W 70/72-FORAM,b23d7a9f9d2089204de9150c7b70d816
361,U1476,A,12,12-4,H,4,W,70/72-FORAM,0,2,105.9,105.92,,,,A,,P,P,,,,,P,P,P,,P,,,P,,,,,,,,,P,,P,,P,,,P,,,,,,P,,P,,,,P,,,P,P,,P,,P,,P,P,,,,,,361-U1476A-12H-4-W 70/72-FORAM,1bc16ac687964119e61256aa8262192e
361,U1476,A,12,12-5,H,5,W,65/67-FORAM,0,2,107.35,107.37,,,,A,,P,P,,P,,,P,P,P,,P,,,P,,,,,,,,,P,P,P,,P,,,,,P,,,,P,,P,,,,P,,,P,P,,P,,P,,P,R,,,,,,361-U1476A-12H-5-W 65/67-FORAM,94d530b9ccedd1c31d882bccccc72d57
361,U1476,A,12,12-6,H,6,W,70/72-FORAM,0,2,108.9,108.92,,,,A,,P,P,,P,,,P,P,P,,P,,,P,,,,,,,,,P,P,P,,P,,,P,,,,,,P,P,,,,,P,,P,P,P,,P,,P,,,P,,,,,,361-U1476A-12H-6-W 70/72-FORAM,49f8a7fd5321e670a8656918dd353b8e
361,U1476,A,12,12-CC,H,CC,PAL,FORAM,0,5,110.46,110.51,,,,A,,F,R,R,F,,R,R,R,F,,A,,,A,,,,,,R,,,F,F,P,,,P,,R,,,,,,R,F,,,,,,,,R,R,,F,,R,,R,R,,,,,,361-U1476A-12H-CC-PAL-FORAM,69da5097972e637525cf0e627f0f7f8d
361,U1476,A,13,13-1,H,1,W,70/72-FORAM,0,2,110.9,110.92,,,,A,,P,,,P,,,,P,P,,P,,,P,,,,,,P,,,,P,R,,P,,,P,,,,,,P,P,P,,,,P,,P,,P,,P,,P,,P,P,,,,,,361-U1476A-13H-1-W 70/72-FORAM,2e540d62b8ba2942e6035ba14592d121
361,U1476,A,13,13-2,H,2,W,70/72-FORAM,0,2,112.4,112.42,,,,A,,P,P,,P,,,,P,P,,P,,,P,,,,,,P,,,P,P,P,,P,,,P,,,,,,P,P,P,,,,P,,P,,P,,P,,P,,P,P,,,,,,361-U1476A-13H-2-W 70/72-FORAM,8d1c6ab6929c49cb7bd57a250bbab23d
361,U1476,A,13,13-3,H,3,W,70/72-FORAM,0,2,113.9,113.92,,,,A,,P,,,P,,,,P,P,,P,,,P,,,,,,P,,,P,P,R,,P,,,P,,,,,,P,P,P,,,,P,,P,,P,,P,,P,,P,P,,,,,,361-U1476A-13H-3-W 70/72-FORAM,aa989df282e24d38039cbdd5b2d41678
361,U1476,A,13,13-4,H,4,W,70/72-FORAM,0,2,115.4,115.42,,,,A,,P,P,,P,,P,P,P,P,,P,,,P,,,,,,P,,,,P,R,,,,,F,,,,,,P,P,,,,,,P,,P,,,P,,P,,P,P,,,,,,361-U1476A-13H-4-W 70/72-FORAM,7c9ea1dbb86b7991d34dc3116bece0f0
361,U1476,A,13,13-5,H,5,W,70/72-FORAM,0,2,116.9,116.92,,,,A,,P,,,P,,,P,P,P,,P,,,P,,,,,,P,,,,P,F,,P,,,F,,,,,,P,P,,,,,,P,,P,,,P,,P,,P,P,,,,,,361-U1476A-13H-5-W 70/72-FORAM,4f9ea0722486db0cf68707b93f0d5c64
361,U1476,A,13,13-6,H,6,W,70/72-FORAM,0,2,118.4,118.42,,,,A,,P,,,P,,,P,P,A,,P,,,P,,,,,,P,,,P,P,R,,P,,,F,,,,,,P,P,P,,,,,P,,P,,,P,,P,,P,P,,,,,,361-U1476A-13H-6-W 70/72-FORAM,7d1c762d994dded5df832dd6152af6b9
361,U1476,A,13,13-CC,H,CC,FORAM,,0,5,119.85,119.9,,,,A,,F,,,F,,R,R,R,F,,A,,,A,,,,,,R,,,F,F,F,,R,R,,R,,,,,,R,F,R,,,,,P,,P,,,P,,P,,P,P,,,,,,361-U1476A-13H-CC-FORAM,c1cefdabb9e83d7a1a78cacc28464f54
361,U1476,A,14,14-1,H,1,W,70/72-FORAM,0,2,120.4,120.42,,,,A,,F,,,F,,,R,R,F,,P,,,A,,,,,,P,,,P,P,F,,P,,,P,,,,,,P,P,P,,,,P,,P,,P,,P,,P,,P,P,,,,,,361-U1476A-14H-1-W 70/72-FORAM,5976b9499abf75e0ffbd92363948dbe5
361,U1476,A,14,14-2,H,2,W,70/72-FORAM,0,2,121.9,121.92,,,,A,,F,,,F,,,R,R,F,,P,,,A,,,,,,P,,,,P,P,,P,,,P,,,,,,P,P,P,,,,P,,P,,P,,P,,P,,P,P,,,,,,361-U1476A-14H-2-W 70/72-FORAM,a818d6ae4343131ad3110a3f9bf5dcc7
361,U1476,A,14,14-3,H,3,W,70/72-FORAM,0,2,123.4,123.42,,,,A,,P,,,P,,,P,P,P,,P,,,P,,,,,,,,,P,P,R,,P,,,P,,,,,,P,P,P,,,,P,,P,,P,,P,,P,,,P,,,,,,361-U1476A-14H-3-W 70/72-FORAM,8d7e924789b50d3204e16d8a354a8295
361,U1476,A,14,14-4,H,4,W,70/72-FORAM,0,2,124.9,124.92,,,,A,,P,,,P,,,P,P,P,,P,,,P,,,,,,,,,P,P,R,,P,,,P,,,,,,P,P,P,,R,,,,P,,P,,P,,P,,P,P,,,,,,361-U1476A-14H-4-W 70/72-FORAM,9d63d5e43a33c9480551ed8689cbf3b8
361,U1476,A,14,14-5,H,5,W,70/72-FORAM,0,2,126.4,126.42,,,,A,,P,P,,,,,P,P,P,,P,,,P,,,,,,,,,P,P,R,,P,,,P,,,,,,P,P,P,,P,,,,P,,P,,P,,P,,P,P,,,,,,361-U1476A-14H-5-W 70/72-FORAM,f4e71b00e929f08682e19fa64e97084d
361,U1476,A,14,14-6,H,6,W,70/72-FORAM,0,2,127.9,127.92,,,,A,,P,P,,,,,P,P,P,,P,,,P,,,,,,,,,,P,R,,P,,,P,,,,,,P,P,P,,P,,,,P,,P,,P,,P,,P,P,,,,,,361-U1476A-14H-6-W 70/72-FORAM,66003f363fc0795d860747cad6ddc4f3
361,U1476,A,14,14-CC,H,CC,PAL,FORAM,0,5,129.67,129.72,,,,A,,A,,,R,,R,R,R,R,,F,,,A,,,,,,,,,F,R,R,,R,R,,R,P,R,,,,F,F,F,,,,R,,,F,R,,R,,F,P,P,R,,,,,,361-U1476A-14H-CC-PAL-FORAM,5186fe915e6d58fc2b36ea934c8b9491
361,U1476,A,15,15-1,H,1,W,70/72-FORAM,0,2,129.9,129.92,,,,A,,P,,,,,,P,P,P,,P,,,P,,,,,,,,,,P,F,,P,,,P,,,,,,P,P,P,,P,,,P,P,,P,,P,,P,,P,P,,,,,,361-U1476A-15H-1-W 70/72-FORAM,a02ad59d5157a23a47b370c2f326e9cb
361,U1476,A,15,15-2,H,2,W,70/72-FORAM,0,2,131.4,131.42,,,,A,,P,,,,,,P,P,P,,P,,,P,,,,,,,,,,P,,,P,,,P,,,,,,P,P,P,,P,,,,P,,P,,P,,P,,P,P,,,,,,361-U1476A-15H-2-W 70/72-FORAM,d26aaee59a04287beef6295a53a0a5cb
361,U1476,A,15,15-3,H,3,W,70/72-FORAM,0,2,132.9,132.92,,,,A,,P,,,,,,P,P,P,,P,,,P,,,,,,,,,,P,,,P,,,P,,,,,,P,P,P,,P,,,,P,,P,,P,,P,,P,P,,,,,,361-U1476A-15H-3-W 70/72-FORAM,713b4f2c9c0d45c3762ee8c50e26f0e5
361,U1476,A,15,15-4,H,4,W,70/72-FORAM,0,2,134.4,134.42,,,,A,,P,,,,,,P,P,P,,P,,,P,,,,,,,,,P,P,,,P,,,P,,,,,,P,P,P,,P,,,,P,,P,,P,,P,,P,P,,,,,,361-U1476A-15H-4-W 70/72-FORAM,f336a573919c84cb20d907a849918d5a
361,U1476,A,15,15-5,H,5,W,70/72-FORAM,0,2,135.9,135.92,,,,A,,P,P,,,,,P,P,P,,P,,,P,,,,,,,,,,P,,,P,,,P,,,,,,P,P,P,,P,,,P,P,,P,,P,,P,,P,P,,,,,,361-U1476A-15H-5-W 70/72-FORAM,e145e5be287003beb983d0066902d0b8
361,U1476,A,15,15-6,H,6,W,70/72-FORAM,0,2,137.4,137.42,,,,A,,p,P,,,,,P,P,P,,P,,,P,,,,,,,,,,P,,,P,,,P,,,,,,P,P,P,,P,,,,P,,P,,P,,P,,P,P,,,,,,361-U1476A-15H-6-W 70/72-FORAM,1a9e3b18d6fc15ad60dba445e6fb4df4
361,U1476,A,15,15-CC,H,CC,PAL,FORAM,0,5,138.84,138.89,,,,A,,f,,,R,,R,P,R,P,,F,,,F,,,,,,,,,F,R,,,,R,,R,,P,,,,R,,F,,F,,F,P,,F,R,,R,,R,P,P,R,,,,,,361-U1476A-15H-CC-PAL-FORAM,e1666f3e01930230b608776837aafc63
361,U1476,A,16,16-1,H,1,W,60/62-FORAM,0,2,139.3,139.32,,,,A,,P,P,,,,,P,P,P,,P,,,P,,,,,,,,,,P,,,P,,,P,,,,,,P,P,P,,P,,,,P,,P,,P,,P,,F,P,,,,,,361-U1476A-16H-1-W 60/62-FORAM,9b740b53dfef070d2047fc3850f8f232
361,U1476,A,16,16-2,H,2,W,60/62-FORAM,0,2,140.8,140.82,,,,A,,P,P,,,,,P,P,P,,P,,,P,,,,,,,,,,P,,,P,,,P,,,,,,P,P,P,,P,,,,P,,P,,P,,P,,P,P,,,,,,361-U1476A-16H-2-W 60/62-FORAM,494af1548cc95744600ad1ae0c5ab005
361,U1476,A,16,16-3,H,3,W,60/62-FORAM,0,2,142.3,142.32,,,,A,,P,P,,,,,P,P,P,,P,,,P,,,,,,,,,,P,,,P,,,P,,,,,,P,P,P,,P,,,,P,,P,,P,,P,,P,P,,,,,,361-U1476A-16H-3-W 60/62-FORAM,0aa27282e287d663cc3ca4b11b1c3d07
361,U1476,A,16,16-4,H,4,W,60/62-FORAM,0,2,143.8,143.82,,,,A,,P,P,,,,,P,P,P,,P,,,P,,,,,,,,,,P,,,P,,,P,,,,,,P,P,P,,P,,,,P,,P,,P,,P,,P,P,,,,,,361-U1476A-16H-4-W 60/62-FORAM,3d8b0b98bc414ab4b93cd4b561a0fdc7
361,U1476,A,16,16-5,H,5,W,60/62-FORAM,0,2,145.3,145.32,,,,A,,P,P,,,,,P,P,P,,P,,,P,,,,,,,,,,P,,,P,,,P,,,,,,P,P,P,,P,,,,P,,P,,P,,P,,P,P,,,,,,361-U1476A-16H-5-W 60/62-FORAM,2c3c5609a4eaad16d81503f0b46ced9a
361,U1476,A,16,16-6,H,6,W,60/62-FORAM,0,2,146.8,146.82,,,,A,,P,P,,,,,P,P,P,,P,,,P,,,,,,,,,,P,,,P,,,P,,,,,,P,P,P,,P,,,,P,,P,,R,,P,,P,P,,,,,,361-U1476A-16H-6-W 60/62-FORAM,f2d9f872a8ef2a5b1afa469e71edc927
361,U1476,A,16,16-CC,H,CC,PAL,FORAM,0,5,148.44,148.49,,,,A,,F,,,R,,R,P,R,A,,F,,,A,,,,,,,,,F,R,,,,R,P,R,,R,,,,R,R,F,,F,,F,R,,R,,,R,,R,,F,F,,,,,,361-U1476A-16H-CC-PAL-FORAM,b35cbf332148f97b59cce5abb14b62e3
361,U1476,A,17,17-1,H,1,W,60/62-FORAM,0,2,148.8,148.82,,,,F,,P,,,P,,P,P,,P,,P,,,R,R,,,,,,,,R,,,,,R,,R,,,,,,R,P,P,,P,,P,,,P,,,P,,P,,P,P,,,,,,361-U1476A-17H-1-W 60/62-FORAM,43816d746779925cb10185d547cda930
361,U1476,A,17,17-2,H,2,W,60/62-FORAM,0,2,150.3,150.32,,,,A,,R,,,R,,,R,,R,,R,,,R,R,,,,,,,,R,,,,,F,,F,,,,,,F,P,P,,P,,P,,,P,,,P,,P,,P,P,,,,,,361-U1476A-17H-2-W 60/62-FORAM,f1df368e1caf6a8ba94940df6b5fb34d
361,U1476,A,17,17-3,H,3,W,60/62-FORAM,0,2,151.8,151.82,,,,A,,P,,,P,,,,,P,,P,,,P,R,,,,,,,,R,R,,,,F,,F,,,,,,F,P,P,,P,P,,P,,P,,,P,,P,P,P,P,,,,,,361-U1476A-17H-3-W 60/62-FORAM,fac65669f5e7a16b947ca2ee121574e3
361,U1476,A,17,17-4,H,4,W,60/62-FORAM,0,2,153.3,153.32,,,,A,,P,,,P,,,P,P,P,,P,,,P,R,,,,,,,,R,,,,F,R,,F,,,,,,P,P,P,,P,,P,P,,P,,,P,,P,P,P,P,,,,,,361-U1476A-17H-4-W 60/62-FORAM,08ca00df09ec7a9c2e9ce64b5283154b
361,U1476,A,17,17-5,H,5,W,60/62-FORAM,0,2,154.8,154.82,,,,A,,P,,,P,,,P,,P,,P,,,P,R,,,,,,,,F,P,,,R,F,,F,,P,,,,P,P,P,,P,,P,P,,P,,,P,,P,,P,P,,,,,,361-U1476A-17H-5-W 60/62-FORAM,c1a196ba261460536c79bdb6a3d5ea3d
361,U1476,A,17,17-6,H,6,W,60/62-FORAM,0,2,156.3,156.32,,,,A,,R,,,R,,,R,R,P,,P,,,P,R,,,,,,,,R,R,,,R,R,,R,,R,,,,R,P,P,,P,,P,P,,P,,,P,,P,,P,P,,,,,,361-U1476A-17H-6-W 60/62-FORAM,5b105edfae66fafb11572099d02fa486
361,U1476,A,17,17-CC,H,CC,PAL,FORAM,0,3,157.89,157.92,,,,A,,R,,,P,,,F,,A,,P,,,A,R,,,,,,,,F,,,,R,R,,F,,,,,,R,,F,,F,,P,,P,,,,F,,P,P,R,F,,,,,,361-U1476A-17H-CC-PAL-FORAM,89eea81dd4e68e09fd688a4a9e04b987
361,U1476,A,18,18-1,H,1,W,60/62-FORAM,0,2,158.3,158.32,,,,A,,P,,,P,,,P,,P,,P,,,P,R,,,,,,,,R,R,,,,F,,F,,R,,,,R,P,P,,P,,P,P,,P,,,P,,P,P,P,P,,,,,,361-U1476A-18H-1-W 60/62-FORAM,bb55aa2ebac285726b844ad67243b91a
361,U1476,A,18,18-2,H,2,W,60/62-FORAM,0,2,159.8,159.82,,,,A,,P,,,P,,,P,,P,,P,,,P,R,,,,,,,,R,R,,,,R,,F,,R,,,,F,P,P,,P,,P,P,,P,,,,,P,P,P,P,,,,,,361-U1476A-18H-2-W 60/62-FORAM,d0418880069c9c5582e26319d218aa07
361,U1476,A,18,18-3,H,3,W,60/62-FORAM,0,2,161.3,161.32,,,,A,,P,,,P,,,P,,P,,P,,,P,R,,,,,,,,R,R,,,,R,,R,,R,,,,F,P,P,,P,,P,P,,P,,,P,,P,P,P,P,,,,,,361-U1476A-18H-3-W 60/62-FORAM,17c88aa4dd7a45c979ed5d03f7f367d0
361,U1476,A,18,18-4,H,4,W,60/62-FORAM,0,2,162.8,162.82,,,,A,,P,,,P,,,P,,P,,P,,,P,R,,,,,,,,R,,,,,R,,,,R,,,,F,P,P,,P,,,P,,P,,,P,,P,P,P,P,,,,,,361-U1476A-18H-4-W 60/62-FORAM,a16682333426e7b42dce00024a10c1f8
361,U1476,A,18,18-5,H,5,W,60/62-FORAM,0,2,164.3,164.32,,,,A,,P,,,,,,,,P,,P,,,P,R,,,,,,,,,R,,,,R,,,,R,,,,F,P,P,,P,,,,,P,,,P,,P,,P,P,,,,,,361-U1476A-18H-5-W 60/62-FORAM,9ec2eccbd2172d696a3a486ea7342031
361,U1476,A,18,18-6,H,6,W,60/62-FORAM,0,2,165.8,165.82,,,,A,,P,,,P,,,P,P,P,,P,,,P,R,,,,,,,,,,,,,R,,,,R,,,,F,R,F,,A,,R,,,R,R,,R,,R,,R,R,,,,,,361-U1476A-18H-6-W 60/62-FORAM,8803952855141b303fe3a3571d50550f
361,U1476,A,18,18-CC,H,CC,PAL,FORAM,0,5,167.65,167.7,,,,A,,R,,,,,,F,P,A,,P,,,A,P,,,,,P,,,F,R,,,P,P,,R,,,,,,F,P,R,,F,,R,P,P,P,P,,R,,R,,F,R,,,,,,361-U1476A-18H-CC-PAL-FORAM,7215673becaab1a77a061dfcde3f12d5
361,U1476,A,19,19-1,H,1,W,60/62-FORAM,0,2,167.8,167.82,,,,A,,P,P,,,,,,P,P,,P,,,P,P,,,,,,,,P,,,,,P,,,R,P,,,,F,P,P,,P,,P,P,,P,,,P,,P,,P,P,,,,,,361-U1476A-19H-1-W 60/62-FORAM,93c7453b07503f174541fdd27b60bafa
361,U1476,A,19,19-2,H,2,W,60/62-FORAM,0,2,169.3,169.32,,,,A,,P,,,,,,,,P,,P,,,P,P,,,,,P,,,P,,,,,P,,,R,P,,,,R,P,P,,P,,P,P,,P,,,P,,P,,P,P,,,,,,361-U1476A-19H-2-W 60/62-FORAM,bf52321fb766a23cd6b500d3d3d5adbf
361,U1476,A,19,19-3,H,3,W,60/62-FORAM,0,2,170.8,170.82,,,,A,,,,,,,,P,P,P,,P,,,P,R,,,,,,,,R,,,,,R,R,R,R,,,,,F,P,P,,P,,P,P,,P,,,P,,P,,P,P,,,,,,361-U1476A-19H-3-W 60/62-FORAM,72098966c8ea22b70bd1de3c4628eadd
361,U1476,A,19,19-4,H,4,W,60/62-FORAM,0,2,172.3,172.32,,,,A,,,,,,,,,P,P,,P,,,P,R,,,,,R,,,R,,,,,R,,R,R,R,,,,F,P,P,,P,,P,P,,P,,,P,,P,,P,P,,,,,,361-U1476A-19H-4-W 60/62-FORAM,29a4f5c78556faef894aa1def0dab011
361,U1476,A,19,19-5,H,5,W,60/62-FORAM,0,2,173.8,173.82,,,,A,,,,,,,,,P,P,,P,,,P,R,,,,,R,,,R,,,,,R,,R,,,,,,R,P,,,P,,P,,,P,P,,P,,P,,P,P,,,,,,361-U1476A-19H-5-W 60/62-FORAM,558c0a3f912f5603d69933ce8a95a48a
361,U1476,A,19,19-6,H,6,W,60/62-FORAM,0,2,175.3,175.32,,,,A,,,,,,,,P,,P,,P,,,P,R,,,,,R,,,R,,,,,R,,,,,,,,F,P,P,,P,,P,P,,P,,P,P,,P,,P,P,,,,,,361-U1476A-19H-6-W 60/62-FORAM,ef098d114b508117088f7f72bb376db7
361,U1476,A,19,19-CC,H,CC,PAL,FORAM,0,5,176.92,176.97,,,,F,,,,,R,,P,F,R,A,,P,,,A,R,,,,,P,,,R,,,,P,R,P,R,,R,,,,F,R,R,,R,,P,P,,,P,,R,,,P,R,R,,,,,,361-U1476A-19H-CC-PAL-FORAM,65e752e926241f44a92c1bb45b32b603
361,U1476,A,20,20-1,H,1,W,60/62-FORAM,0,2,177.3,177.32,,,,A,,,,,P,,P,,,P,,P,,,P,R,,,,,R,,,,,,,,R,P,,,R,,,,F,P,P,,P,,P,,,P,,,P,,P,,P,P,,,,,,361-U1476A-20H-1-W 60/62-FORAM,3f34b90d3dc28b4bc7e2e01437935816
361,U1476,A,20,20-2,H,2,W,60/62-FORAM,0,2,178.8,178.82,,,,A,,,,,,,P,P,P,P,,P,,,P,R,,,,,R,,,,,,,,R,,R,,,,,,,P,P,,P,,P,,,P,,,P,,P,,P,P,,,,,,361-U1476A-20H-2-W 60/62-FORAM,0bfe8a69ae4ba2ef5639cb0ffa2364d2
361,U1476,A,20,20-3,H,3,W,60/62-FORAM,0,2,180.3,180.32,,,,A,,,,,,,P,,P,P,,P,,,P,R,,,,,,,,,,,,,F,,,,,,,,,P,P,,P,,P,,,,,,P,,P,,P,P,,,,,,361-U1476A-20H-3-W 60/62-FORAM,dbe6ed497d972d2843523bfc49fb6422
361,U1476,A,20,20-4,H,4,W,60/62-FORAM,0,2,181.8,181.82,,,,A,,,,,P,,P,,P,P,,P,,,P,R,,,,,,,,,,,,,R,P,,,,,,,,P,P,,P,,,,,,,,P,,P,,P,P,,,,,,361-U1476A-20H-4-W 60/62-FORAM,7c8cb6ceb2f4409d2bb146f6503431c8
361,U1476,A,20,20-5,H,5,W,60/62-FORAM,0,2,183.3,183.32,,,,A,,R,,,,,,,P,P,,P,,,P,P,,,,,,,,,,,,,P,P,,,,,,,,P,P,,P,,,,,P,,,P,,P,,P,P,,,,,,361-U1476A-20H-5-W 60/62-FORAM,a08a8c8087bb951c211bdb63276b36dc
361,U1476,A,20,20-6,H,6,W,60/62-FORAM,0,2,184.8,184.82,,,,A,,P,,,,,,,P,P,,P,,,P,,,,,,,,,,P,,,,P,,,,,,,,,P,P,,P,P,,P,,P,,,P,,P,,P,P,,,,,,361-U1476A-20H-6-W 60/62-FORAM,60b13a15d0c49ea772c686c00489a682
361,U1476,A,20,20-CC,H,CC,FORAM,,0,5,186.38,186.43,,,,A,,R,,,,,,F,P,A,,P,,,A,,,,,,,,,R,P,,,P,R,R,R,,,,,,,,R,,F,,P,P,,,P,,F,,R,,F,R,,,,,,361-U1476A-20H-CC-FORAM,9541c74103aaf6e085b7a4b980a797a6
361,U1476,A,21,21-1,H,1,W,60/62-FORAM,0,2,186.8,186.82,,,,F,,P,,,,,,,,P,,P,,,P,P,,,,,,,,P,,,,,,R,,,,,,,,,P,,A,,P,,,P,,,P,,P,,P,P,,,,,,361-U1476A-21H-1-W 60/62-FORAM,17453dadc88f0da56fa27aeb38fb84f0
361,U1476,A,21,21-2,H,2,W,60/62-FORAM,0,2,188.3,188.32,,,,F,,R,,,,,,,,P,,P,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,F,,R,D,,,,,,361-U1476A-21H-2-W 60/62-FORAM,325476fd790fb6ec8da61069dbc2a794
361,U1476,A,21,21-3,H,3,W,60/62-FORAM,0,2,189.8,189.82,,,,F,,P,,,,,,,,P,,P,,,P,P,,,,,,,,P,,,,,,,,,,,,,,P,,,P,,,,,P,,,P,,P,,P,P,,,,,,361-U1476A-21H-3-W 60/62-FORAM,253b0ff39916aecb6db6d67538bd1110
361,U1476,A,21,21-4,H,4,W,60/62-FORAM,0,2,191.3,191.32,,,,F,,R,,,,,,,,P,,R,,,R,R,,,,,,,,R,,,,,R,,,,R,,,,,R,,,A,,,R,,P,,,P,,P,,P,P,,,,,,361-U1476A-21H-4-W 60/62-FORAM,1d02bc71097fabbd9ea34d5d0ae1d807
361,U1476,A,21,21-5,H,5,W,60/62-FORAM,0,2,192.8,192.82,,,,F,,P,,,,,,,,P,,P,,,P,,,,,,,,,P,,,,,P,,,,P,,,,,P,P,,A,,,P,,P,,,P,,P,,P,P,,,,,,361-U1476A-21H-5-W 60/62-FORAM,82867138f183a261a1ee4b747b804d5f
361,U1476,A,21,21-6,H,6,W,60/62-FORAM,0,2,194.3,194.32,,,,F,,R,,,,,,,,P,,P,,,P,P,,,,,,,,P,P,,,,P,,,,P,,,,,P,P,,A,,P,P,,P,,,P,,P,,,P,,,,,,361-U1476A-21H-6-W 60/62-FORAM,35f111304203b9588d087b0a16d6356b
361,U1476,A,21,21-CC,H,CC,PAL,FORAM,0,5,196.0,196.05,,,,F,,R,,,R,,,F,,A,,P,,,A,P,,,R,,,,,P,R,,,,P,P,,,,,,,,,R,,A,,R,P,,P,,,F,,R,,F,F,,,,,,361-U1476A-21H-CC-PAL-FORAM,661d0f1396e79cee897d2671c0980773
361,U1476,A,22,22-1,H,1,W,60/62-FORAM,0,2,196.3,196.32,,,,F,,P,,,,,,,,P,,P,,,P,P,,,,,,,,P,R,,,,P,,,,P,,,,,,P,,P,,P,P,,P,,,P,,P,,P,P,,,,,,361-U1476A-22H-1-W 60/62-FORAM,e4c1175535325d7abf8c1a7a39d40438
361,U1476,A,22,22-2,H,2,W,60/62-FORAM,0,2,197.8,197.82,,,,F,,P,,,,,,,,P,,P,,,P,P,,,,,,,,P,R,,,,P,,,,P,,,,,,P,,A,,P,P,,,,,P,,P,,P,P,,,,,,361-U1476A-22H-2-W 60/62-FORAM,e8aa3094076ac0fec0fb9974a3b493e5
361,U1476,A,22,22-3,H,3,W,60/62-FORAM,0,2,199.3,199.32,,,,F,,P,,,,,,,,P,,P,,,P,R,,,,,,,,,,,,,P,,,,P,,,,,,,,A,,P,P,,,,,P,,R,,,D,,,,,,361-U1476A-22H-3-W 60/62-FORAM,6ff3c047ad069481c8d537314a0fcff0
361,U1476,A,22,22-4,H,4,W,60/62-FORAM,0,2,200.8,200.82,,,,F,,P,,,P,,,P,,P,,P,,,P,,,,,,,,,P,,,,,,,,,P,,,,,,P,,A,,P,P,,,,,P,,P,,,D,,,,,,361-U1476A-22H-4-W 60/62-FORAM,12cc77a721da18289ae2c61777d3f44f
