Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Extra Sample ID Data,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Datum name,Datum type,Datum age average [Ma],Zone name (short),Zone name,Preservation,Group abundance,Percentage of nannos in total assemblage [%],Emiliania huxleyi,Gephyrocapsa caribbeanica,Gephyrocapsa oceanica,Gephyrocapsa sp. (<4 microns),Gephyrocapsa sp. (closed >4 microns),Gephyrocapsa sp. (4-5.5 microns),Gephyrocapsa sp. (>5.5 microns),Pseudoemiliania lacunosa,Reticulofenestra sp. (>7 microns),Reticulofenestra sp. (5-7 microns),Reticulofenestra sp. (3-5 microns),Reticulofenestra sp. (<3 microns),Reticulofenestra asanoi,Reticulofenestra pseudoumbilicus,Cyclicargolithus floridanus,Coccolithus pelagicus,Coccolithus pliopelagicus,Calcidiscus leptoporus,Calcidiscus macintyrei,Umbilicosphaera foliosa,Umbilicosphaera sibogae,Coronocyclus nitescens,Hayaster perplexus,Oolithotus sp.,Helicosphaera carteri,Helicosphaera sellii,Helicosphaera hyalina,Helicosphaera inversa,Helicosphaera wallichii,Helicosphaera spp.,Pontosphaera japonica,Pontosphaera multipora,Pontosphaera sp.,Scyphosphaera globulata,Scyphosphaera spp.,Rhabdosphaera clavigera,Syracosphaera pulchra,Syracosphaera spp.,Braarudosphaera bigelowii,Discosphaera tubifera,Umbellosphaera irregularis,Umbellosphaera tenuis,Calciosolenia murrayi,Discoaster brouweri,Discoaster asymmetricus,Discoaster tamalis,Discoaster triradiatus,Discoaster surculus,Discoaster variabilis,Discoaster pentaradiatus,Discoaster quinqueramus,Discoaster berggrenii,Discoaster blackstockae,Discoaster challengeri,Discoaster decorus,Discoaster neohamatus,Discoaster neorectus,Discoaster pansus,Discoaster quadramus,Discoaster tristellifer,Discoaster loeblichii,Discoaster spp.,Sphenolithus abies,Sphenolithus grandis,Sphenolithus neoabies,Sphenolithus spp.,Sphenolithus verensis,Ceratolithus cristatus,Ceratolithus armatus,Ceratolithus acutus,Ceratolithus larrymayeri,Ceratolithus rugosus,Ceratolithus spp.,Amaurolithus bizarrus,Amaurolithus delicatus,Amaurolithus tricorniculatus,Amaurolithus primus,Amaurolithus spp.,Nicklithus amplificus,Triquetrorhabdulus extensus,Triquetrorhabdulus rugosus,Triquetrorhabdulus spp.,Minylitha convallis,Florisphaera profunda,Thoracosphaera sp.,Ascidian spicules,Reworked species,Nannofossil comment,File Data,Ship File Links,Shore File Links,Sample,eodp_id
361,U1476,A,16,16-4,H,4,W,75/75-NANNO,0,0,143.95,143.95,,,,NN13,"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",G [P41],A,,,,,,,,,,R,C,,,,A,,,,,F,,,,,,,F,,,,C,,,C,,F,,,,,,,,,C,,,,C,,C,,,,,,,,,,,,C,A,,,F,,,P,F,F,F,,,,P,P,,,,,,,,,,R,,,,,361-U1476A-16H-4-W 75/75-NANNO,9aa6301f7d5dab1b26fe5cac5943f337
361,U1476,A,16,16-5,H,5,W,75/75-NANNO,0,0,145.45,145.45,,,,NN13,"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",G [P41],A,,,,,,,,,,P,A,,,,A,,,,,F,,,,,,,F,,,,C,,,C,,F,,,,,,,,,C,,,,C,,C,,,,,,,,,,,,C,C,,,F,,,R,P,P,R,,,,P,P,,,,,,,,,,F,,,,,361-U1476A-16H-5-W 75/75-NANNO,deae98548dc80355a6bfdb402ecdae94
361,U1476,A,16,16-6,H,6,W,75/75-NANNO,0,0,146.95,146.95,,,,NN13,"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",G [P41],A,,,,,,,,,,F,A,,,,A,,F,,,F,,,,,,,F,,,,C,,,,,C,,,,,,,,,C,,,P,C,,C,,,,,,,,,,,,C,C,,,F,,,P,P,P,F,,,,P,P,,,,,,,,,,F,,,,,361-U1476A-16H-6-W 75/75-NANNO,b0162a3ef5755c4e6979ec36f58aeda8
361,U1476,A,16,16-CC,H,CC,PAL,NANNO,0,5,148.44,148.49,,,,NN13,"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",G [P41],A,,,,,,,,,,,C,C,A,,F,,,,,,F,F,,,,C,F,,,,C,R,R,C,,C,C,C,C,,C,F,F,,C,,,,C,,C,,,,,,,,,,,,C,A,,,C,,,,,P,,F,,,F,F,F,,,,,,A,,,F,,,,,361-U1476A-16H-CC-PAL-NANNO,d3ce0f787f0388ba2738c6f85c13fc58
361,U1476,A,17,17-2,H,2,W,75/75-NANNO,0,0,150.45,150.45,"T Ceratolithus acutus (Gradstein et al., 2012)",T,5.04,NN13,"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",G [P41],A,,,,,,,,,,,,,,,,,F,,,R,,,,,,,F,,,,,,,,,C,,,,,,,,,C,,,,C,,C,,,,,,,,,,,,,,,,A,,,P,F,,,,,,,,F,,,,,,,,,,,,,,361-U1476A-17H-2-W 75/75-NANNO,7427db25893bdc28f6f0a19d8ceeb02a
361,U1476,A,17,17-4,H,4,W,75/75-NANNO,0,0,153.45,153.45,,,,NN13,"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",G [P41],A,,,,,,,,,,C,A,C,,,,,F,,,R,,,,,,,,,,,,,,,,C,,,,,,,,,F,,,,F,,C,,,,,,,,,,,,,,,,A,,,F,R,,,,,,,,,,,,,,,,,,,,,,361-U1476A-17H-4-W 75/75-NANNO,4ea2e11943c0151de1409a372052ae6e
361,U1476,A,17,17-6,H,6,W,75/75-NANNO,0,0,156.45,156.45,,,,NN13,"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",G [P41],A,,,,,,,,,,A,C,,A,,,,C,,,,,,,,,,F,,,,,,,,,C,,,,,,,,,C,,,,F,,C,,,,,,,,,,,,,,,,A,,,F,F,,,,,,,,,,,,,,,,,,,,,,361-U1476A-17H-6-W 75/75-NANNO,eb03b27e3bd5a67b4a7b227bf00a8aa3
361,U1476,A,17,17-CC,H,CC,PAL,NANNO,0,3,157.89,157.92,,,,NN13,"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",G [P41],A,,,,,,,,,,F,A,A,A,,F,,F,,C,F,,,,,,F,F,,,,C,,,,,F,C,,,,,,,,C,,,,C,,C,,,,C,,,,,,,,C,C,,,,,,,,,,,,,,P,P,,,,,,A,,,,,,,,361-U1476A-17H-CC-PAL-NANNO,34ae09bf826756c6c17f186ba79e1fa9
361,U1476,A,18,18-1,H,1,W,75/75-NANNO,0,0,158.45,158.45,"B Ceratolithus rugosus (Gradstein et al., 2012)",B,5.12,NN12 - NN15,"NN12 - T Discoaster quinqueramus (Gradstein et al., 2012) to NN15 - Reticulofenestra pseudoumbilicus (Gradstein et al., 2012)",G [P41],A,,,,,,,,,,,A,A,,,,,C,,,,,,,,,,,,,,,,,,,C,,,,,,,,,C,,,,C,,C,,,,,,,,,,,,,,,,A,,,R,R,,P,,,,,,F,,,,,,,,,,,,,,361-U1476A-18H-1-W 75/75-NANNO,5e00e2d11c6265b5ba80a560aab0df40
361,U1476,A,18,18-2,H,2,W,75/75-NANNO,0,0,159.95,159.95,,,,NN12,"NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",G [P41],A,,,,,,,,,,,A,A,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,C,,F,,,,,,,,,,,,,,,,A,,,F,R,,,,,,,,,,,,,,,,,,,,,,361-U1476A-18H-2-W 75/75-NANNO,8bb8fbd9b395e2b6487cf549c02472a2
361,U1476,A,18,18-3,H,3,W,75/75-NANNO,0,0,161.45,161.45,,,,NN12,"NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",G [P41],A,,,,,,,,,,,A,C,A,,,,F,,,,,,,,,,,,,,,,,,,C,,,,,,,,,C,,,,C,,C,,,,,,,,,,,,,,,,A,,,R,,,,,,,,,F,,,R,,,,,,,,,,,361-U1476A-18H-3-W 75/75-NANNO,6a706c2978850681324f7c9f57077be4
361,U1476,A,18,18-4,H,4,W,75/75-NANNO,0,0,162.95,162.95,"T Triquetrorhabdulus rugosus (Gradstein et al., 2012)",T,5.28,NN12,"NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",M [P41],A,,,,,,,,,,,A,A,,,,,F,,,,,,,,,,,,,,,,,,,F,,,,,,,,,C,,,,C,,C,,,,,,,,,,,,,,,,A,,,,,,,F,,,,,F,,,F,,,,,,,,,,,361-U1476A-18H-4-W 75/75-NANNO,79ac6c37a809df760f8b5f0c4811360c
361,U1476,A,18,18-5,H,5,W,75/75-NANNO,0,0,164.45,164.45,"B Ceratolithus acutus (Gradstein et al., 2012)",B,5.35,NN12,"NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",M [P41],A,,,,,,,,,,,A,A,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,C,,,,C,,C,,,,,,,,,,,,,,,,A,,,,,,,R,,,,,F,,,F,,,,,,,,,,,361-U1476A-18H-5-W 75/75-NANNO,c4b1f133083065b3b2e896f204b3f88d
361,U1476,A,18,18-6,H,6,W,75/75-NANNO,0,0,165.95,165.95,,,,NN12,"NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",G [P41],A,,,,,,,,,,,A,A,,,,,C,,,,,,,,,,,,,,,,,,,A,,,,,,,,,F,,,,F,,F,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,361-U1476A-18H-6-W 75/75-NANNO,ee0c90c9613c95f2457383bd18328b62
361,U1476,A,18,18-CC,H,CC,PAL,NANNO,0,5,167.65,167.7,,,,NN12,"NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",G [P41],A,,,,,,,,,,F,A,A,C,,C,R,C,,C,,,,,,,C,F,,,,,,,C,,F,F,,,,,,,,F,,,,C,C,C,,,,,,,,,P,,,C,A,,,C,,,,,,P,,,R,,,R,,,,,,C,,,,,,,,361-U1476A-18H-CC-PAL-NANNO,b1337cfd6bea35cbbd2c84936cc8565a
361,U1476,A,19,19-2,H,2,W,75/75-NANNO,0,0,169.45,169.45,,,,NN12,"NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",G [P41],A,,,,,,,,,,,A,A,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,C,,C,F,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,F,,,,,,,,,,,361-U1476A-19H-2-W 75/75-NANNO,3767d509b1a200afe3bcf9ac40cdc292
361,U1476,A,19,19-4,H,4,W,75/75-NANNO,0,0,172.45,172.45,"T Discoaster quinqueramus (Gradstein et al., 2012)",T,5.59,NN11 - NN12,"NN11 - T Discoaster quinqueramus to NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",G [P41],A,,,,,,,,,,,,A,A,,,,C,,,,,,,,,,,,,,,,,,,F,,,,,,,,,F,,,,F,,C,C,,,,,,,,,,,,,,,A,,,,,,,,,,,,F,,,F,,,,,,,,,,,361-U1476A-19H-4-W 75/75-NANNO,141f3ce7f0bb02efd6eda65c6ff33430
361,U1476,A,19,19-6,H,6,W,75/75-NANNO,0,0,175.45,175.45,,,,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",G [P41],A,,,,,,,,,,,,A,A,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,F,,F,C,,,,,,,,,,,,,,,A,,,,,,,,,,,,C,,,F,,,,,,,,,,,361-U1476A-19H-6-W 75/75-NANNO,cb0af4bb98bcc83498d7477a175b9987
361,U1476,A,19,19-CC,H,CC,PAL,NANNO,0,5,176.92,176.97,,,,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",G [P41],A,,,,,,,,,,F,F,C,A,,C,,C,,F,,,,,,,,,,,,C,,,F,,F,F,,,,,,,,R,,,,C,,F,C,,,,,,,,,,,C,A,,,F,,,,,,,,,F,,,,,,F,,,C,,,,,,,,361-U1476A-19H-CC-PAL-NANNO,c582be79c56e85a756efb30f8090b59c
361,U1476,A,20,20-1,H,1,W,75/75-NANNO,0,0,177.45,177.45,,,,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",G [P41],A,,,,,,,,,,,C,A,A,,,,F,,,,,,,,,,,,,,,,,,,F,,,,,,,,,C,,,,C,,F,C,,,,,,,,,,,,,,,A,,,,,,,,,,,,F,,,F,,,,,,,,,,,361-U1476A-20H-1-W 75/75-NANNO,ccac4d28b73cd7eb639078a579fb7089
361,U1476,A,20,20-2,H,2,W,75/75-NANNO,0,0,178.95,178.95,,,,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",G [P41],A,,,,,,,,,,,,A,A,,,,F,,,,,,,,,,,,,,,,,,,F,,,,,,,,,F,,,,C,,F,A,,,,,,,,,,,,,,,A,,,,,,,,,,,,F,,,F,,,,,,,,,,,361-U1476A-20H-2-W 75/75-NANNO,e82a827c8bacd1a51fb9a696b73bfff6
361,U1476,A,20,20-3,H,3,W,75/75-NANNO,0,0,180.45,180.45,,,,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",G [P41],A,,,,,,,,,,,C,A,A,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,F,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,361-U1476A-20H-3-W 75/75-NANNO,2a2fd6a00898fb433bfeb6aa3a76dcba
361,U1476,A,20,20-4,H,4,W,75/75-NANNO,0,0,181.95,181.95,,,,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",G [P41],A,,,,,,,,,,,C,A,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,F,,F,C,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,F,,,,,,,,,,,361-U1476A-20H-4-W 75/75-NANNO,483923bdf4c7f73f7b853b94b1dd3902
361,U1476,A,20,20-5,H,5,W,75/75-NANNO,0,0,183.45,183.45,,,,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",G [P41],A,,,,,,,,,,C,A,A,,,A,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,C,,,A,,,,,,,,,,,,,,,A,,,,,,,,,,,,C,,,F,,,,,,,,,,,361-U1476A-20H-5-W 75/75-NANNO,06c1a1f7bf791c966cd6943eaae4dd54
361,U1476,A,20,20-6,H,6,W,75/75-NANNO,0,0,184.95,184.95,,,,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",G [P41],A,,,,,,,,,,,,A,A,,A,,F,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,C,,,A,,,,,,,,,,,,,,,A,,,,,,,,,,,,F,,,F,,,,,,,,,,,361-U1476A-20H-6-W 75/75-NANNO,10674c5f0ec231219f3b85e81f98fdb2
361,U1476,A,20,20-CC,H,CC,PAL,NANNO,0,5,186.54,186.59,,,,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",G [P41],A,,,,,,,,,,F,F,A,A,,C,R,F,,F,,,,,,,,,,,,C,,,,,C,R,,,,,,,,,,,,F,,F,A,,,C,,,,,,,,F,A,,,F,,,,,,,,,F,,,F,,,,,,C,,,F,,,,,361-U1476A-20H-CC-PAL-NANNO,c6f341757672b09854656ed636cfae0a
361,U1476,A,21,21-1,H,1,W,75/75-NANNO,0,0,186.95,186.95,,,,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",G [P41],A,,,,,,,,,,,,A,A,,,,F,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,F,,F,A,,,,,,,,,,,,,,,A,,,,,,,,,,,P,F,,,R,,,,,,,,,,,361-U1476A-21H-1-W 75/75-NANNO,3ab006b756b8376598c59d91ef928a96
361,U1476,A,21,21-2,H,2,W,75/75-NANNO,0,0,188.45,188.45,"Tc Nicklithus amplificus (Gradstein et al., 2012)",Tc,5.94,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",G [P41],A,,,,,,,,,,,A,A,,,A,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,A,,,,,,,,,,,,,,,A,,,,,,,,,,,R,F,R,,F,,,,,,,,,,,361-U1476A-21H-2-W 75/75-NANNO,1c7500dda35c7781a2bb898784a052c5
361,U1476,A,21,21-3,H,3,W,75/75-NANNO,0,0,189.95,189.95,,,,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",G [P41],A,,,,,,,,,,,,A,A,,A,,F,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,C,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,R,C,P,,F,,,,,,,,,,,361-U1476A-21H-3-W 75/75-NANNO,656759218881f110d4a1a1a4fd062376
361,U1476,A,21,21-4,H,4,W,75/75-NANNO,0,0,191.45,191.45,,,,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",G [P41],A,,,,,,,,,,,,A,A,,A,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,A,,,,,,,,,,,,,,,A,,,,,,,,,,,R,F,R,,F,,,,,,,,,,,361-U1476A-21H-4-W 75/75-NANNO,e94f7b8749cb0beebe49a4068b0b5f65
361,U1476,A,21,21-5,H,5,W,75/75-NANNO,0,0,192.95,192.95,,,,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",G [P41],A,,,,,,,,,,,,,A,,,,F,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,C,,,A,,,,,,,,,,,,,,,A,,,,,,,,,,,,,R,,C,,,,,,,,,,,361-U1476A-21H-5-W 75/75-NANNO,6ba5ebad4910fa887623697c37060cb2
361,U1476,A,21,21-6,H,6,W,75/75-NANNO,0,0,194.45,194.45,,,,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",G [P41],A,,,,,,,,,,,,A,A,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,A,,,,,,,,,,,,,,,A,,,,,,,,,,,,,R,,F,,,,,,,,,,,361-U1476A-21H-6-W 75/75-NANNO,6d05d154bfafc7a5348799c6f9630a8f
361,U1476,A,21,21-CC,H,CC,PAL,NANNO,0,5,196.0,196.05,,,,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",G [P41],A,,,,,,,,,,R,F,C,A,,F,,R,,C,F,,,,,,,,,,,C,,,F,,F,R,,,,,,,,,,,,C,,,A,,,F,,,,,,,,C,A,,,,,,,,,,,,,,,C,R,,F,,,,,,F,,,,,361-U1476A-21H-CC-PAL-NANNO,3b9876a5d740aa92dd729bc7e7df8018
361,U1476,A,22,22-2,H,2,W,75/75-NANNO,0,0,197.95,197.95,,,,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",G [P41],A,,,,,,,,,,F,C,,,,C,,R,,,F,,,,,,,C,,,,C,,,,,F,,,,,,,,,C,,,,C,,F,C,,,,,,,,,,,C,C,,,F,,,,,,,,,,R,F,R,F,,,,,,,,F,,,,,361-U1476A-22H-2-W 75/75-NANNO,5a1614dce27b02f55cfc22bbc7375a2a
361,U1476,A,22,22-4,H,4,W,75/75-NANNO,0,0,200.95,200.95,,,,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",G [P41],A,,,,,,,,,,F,C,,,,C,,F,,,F,,,,,,,F,,,,C,,,,,F,,,,,,,,,C,,,,C,,F,C,,,,,,,,,,,C,A,,,C,,,,,,,,,,P,C,F,P,,,,,,,,R,,,,,361-U1476A-22H-4-W 75/75-NANNO,02f90229aa2279a129fad6427861d7a1
361,U1476,A,22,22-6,H,6,W,75/75-NANNO,0,0,203.95,203.95,,,,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",G [P41],A,,,,,,,,,,F,C,,,,C,,C,,,F,,,,,,,F,,,,C,,,,,F,,,,,,,,,C,,,,C,,C,C,,,,,,,,,,,C,A,,,C,,,,,,,,,,,C,F,F,,,,,,,,F,,,,,361-U1476A-22H-6-W 75/75-NANNO,734d06e4d6652c7068aa0455d890fc64
361,U1476,A,22,22-CC,H,CC,PAL,NANNO,0,5,205.62,205.67,,,,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",G [P41],A,,,,,,,,,,C,C,A,,,,F,C,,F,F,,,,,,,,,,,C,,,F,,,,,,,,,,,F,,,,F,,F,A,,,F,,,,,,,,,A,,,C,,,,,,,,,,,P,F,P,,F,,,A,,,F,,,,,361-U1476A-22H-CC-PAL-NANNO,1cb4d33d93e87b22a0b2e03cb9c786c8
361,U1476,A,23,23-1,H,1,W,75/75-NANNO,0,0,205.95,205.95,,,,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",G [P41],A,,,,,,,,,,R,C,,,,C,,C,,,F,,,P,,,,F,,,,F,,,F,,R,,,,,,,,,C,,,,C,,C,C,,,,,,,,,,,C,C,,,C,,,,,,,,,,,C,C,R,,,,,,,,F,,,,,361-U1476A-23H-1-W 75/75-NANNO,dffc35a4f28a5c8826574bafd99b5e8a
361,U1476,A,23,23-2,H,2,W,75/75-NANNO,0,0,207.45,207.45,,,,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",G [P41],A,,,,,,,,,,R,C,,,,C,,F,,,F,,,,,,,F,,,,C,,,F,,F,,,,,,,,,C,,,,C,,,C,,,,,,,,,,,C,A,,,C,,,,,,,,,,,F,F,P,,,,,,,,F,,,,,361-U1476A-23H-2-W 75/75-NANNO,0a0986c4b08e94f4c0daec06eff9e88e
361,U1476,A,23,23-3,H,3,W,75/75-NANNO,0,0,208.95,208.95,,,,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",G [P41],A,,,,,,,,,,P,F,,,,C,,F,,,R,,,,,,,F,,,,F,,,R,,R,,,,,,,,,F,,,,C,,R,C,,,,,,,,,,,C,C,,,C,,,,,,,,,,P,C,F,,,,,,,,,F,,,,,361-U1476A-23H-3-W 75/75-NANNO,196daf7edbe3fba0838211640bf8f157
361,U1476,A,23,23-4,H,4,W,75/75-NANNO,0,0,210.45,210.45,,,,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",G [P41],A,,,,,,,,,,,C,,,,C,,C,,,F,,,,,,,F,,,,C,,,F,,R,,,,,,,,,F,,,,C,,,C,,,,,,,,,,,C,C,,,C,,,,,,,,,,,F,F,P,,,,,,,,R,,,,,361-U1476A-23H-4-W 75/75-NANNO,f93da811e5505712097173b57bc82c37
361,U1476,A,23,23-5,H,5,W,75/75-NANNO,0,0,211.95,211.95,,,,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",G [P41],A,,,,,,,,,,,,,,,F,,F,,,R,,,,,,,F,,,,F,,,F,,R,,,,,,,,,F,,,,C,,,C,,,,,,,,,,,C,C,,,C,,,,,,,,,,,F,R,P,,,,,,,,F,Nannos are smaller,,,,361-U1476A-23H-5-W 75/75-NANNO,36650628a6ac58c0f74fae9ccfadc189
361,U1476,A,23,23-6,H,6,W,75/75-NANNO,0,0,213.45,213.45,,,,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",G [P41],A,,,,,,,,,,,F,,,,C,,C,,,R,,,,,,,R,,,,F,,,F,,R,,,,,,,,,C,,,,C,,,C,,,,,,,,,,,C,C,,,F,,,,,,,,,,,P,P,P,,,,,,,,F,,,,,361-U1476A-23H-6-W 75/75-NANNO,d5ee6511cb9eb1de247ec42c92c017e9
361,U1476,A,23,23-CC,H,CC,PAL,NANNO,0,5,215.19,215.24,,,,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",G [P41],A,,,,,,,,,,C,C,A,A,,,,F,,F,C,,,,,,,,,,,C,,,F,,C,F,,,,,,,,C,,,,C,,,A,,,C,,,,,,,,C,A,,,F,,,,,,,,,,,P,R,,,C,,,C,,,F,,,,,361-U1476A-23H-CC-PAL-NANNO,913a666ef6d5dc52599d32ce5ce4b948
361,U1476,A,24,24-1,H,1,W,75/75-NANNO,0,0,215.45,215.45,,,,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",G [P41],A,,,,,,,,,,P,C,,,,C,,C,,,,,,,,,,R,,,,F,,,P,,,,,,,,,,,F,,,,F,,P,C,,,,,,,,,,,C,A,,,A,,,,,,,,,,,R,R,P,,,,,,,,R,smaller amplificus,,,,361-U1476A-24H-1-W 75/75-NANNO,1e9b33b59698bd199df4fcc6dac79584
361,U1476,A,24,24-2,H,2,W,75/75-NANNO,0,0,216.95,216.95,,,,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",G [P41],A,,,,,,,,,,C,C,,,,C,,C,,,,,,,,,,C,,,,C,,,C,,,,,,,,,,,C,,,,F,,,C,,,,,,,,,,,C,A,,,C,,,,,,,,,,P,F,R,,,,,,,,,F,,,,,361-U1476A-24H-2-W 75/75-NANNO,2fc6ecab32c3d5bd6f879a3f68246f48
361,U1476,A,24,24-3,H,3,W,75/75-NANNO,0,0,218.45,218.45,,,,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",G [P41],A,,,,,,,,,,,C,,,,C,,C,,,,,,,,,,F,,,,C,,,F,,,,,,,,,,,C,,,,F,,,C,,,,,,,,,,,C,A,,,C,,,,,,,,,,P,F,R,,,,,,,,,F,,,,,361-U1476A-24H-3-W 75/75-NANNO,77f9590a377ee139cbe5f9ff4b700d28
361,U1476,A,24,24-4,H,4,W,75/75-NANNO,0,0,219.95,219.95,,,,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",G [P41],A,,,,,,,,,,P,C,,,,C,,F,,,,,,,,,,C,,,,F,,,C,,,,,,,,,,,R,,,,F,,,C,,,,,,,,,,,C,A,,,F,,,,,,,,,,,F,R,,,,,,,,,F,,,,,361-U1476A-24H-4-W 75/75-NANNO,3fa493f92da5028e3b4fe535be6f0544
361,U1476,A,24,24-5,H,5,W,75/75-NANNO,0,0,221.45,221.45,,,,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",G [P41],A,,,,,,,,,,,C,,,,C,,C,,,,,,,,,,F,,,,F,,,,,,,,,,,,,,F,,,,F,,,C,,,,,,,,,,,C,A,,,C,,,,,,,,,,P,F,R,,,,,,,,,F,,,,,361-U1476A-24H-5-W 75/75-NANNO,9fd49db688c92d61ff88fdba9e93b2d7
361,U1476,A,24,24-6,H,6,W,75/75-NANNO,0,0,222.95,222.95,,,,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",G [P41],A,,,,,,,,,,P,C,,,,C,,C,,,,,,,,,,F,,,,F,,,,,,,,,,,,,,F,,,,F,,,C,,,,,,,,,,,C,C,,,C,,,,,,,,,,,F,F,,,,,,,,,F,,,,,361-U1476A-24H-6-W 75/75-NANNO,ae9bb3d72c2a894cf48b19cb9fdaee44
361,U1476,A,24,24-CC,H,CC,PAL,NANNO,0,5,224.52,224.57,,,,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",G [P41],A,,,,,,,,,,,C,A,A,,,,C,,F,F,,,,,,,,,,,C,,,,,,,,,,,,,,F,,,,C,,,A,,,,,,,,,,,C,A,,,C,,,,,,,,,,,R,C,,,F,,,C,,,R,,,,,361-U1476A-24H-CC-PAL-NANNO,644c23ed8b179a13ee7d2d57df5f9487
