Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Extra Sample ID Data,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Datum name,Datum type,Datum age average [Ma],Zone name (short),Zone name,Preservation,Group abundance,Percentage of nannos in total assemblage [%],Emiliania huxleyi,Gephyrocapsa caribbeanica,Gephyrocapsa oceanica,Gephyrocapsa sp. (<4 microns),Gephyrocapsa sp. (closed >4 microns),Gephyrocapsa sp. (4-5.5 microns),Gephyrocapsa sp. (>5.5 microns),Pseudoemiliania lacunosa,Reticulofenestra sp. (>7 microns),Reticulofenestra sp. (5-7 microns),Reticulofenestra sp. (3-5 microns),Reticulofenestra sp. (<3 microns),Reticulofenestra asanoi,Reticulofenestra pseudoumbilicus,Cyclicargolithus floridanus,Coccolithus pelagicus,Coccolithus pliopelagicus,Calcidiscus leptoporus,Calcidiscus macintyrei,Umbilicosphaera foliosa,Umbilicosphaera sibogae,Coronocyclus nitescens,Hayaster perplexus,Oolithotus sp.,Helicosphaera carteri,Helicosphaera sellii,Helicosphaera hyalina,Helicosphaera inversa,Helicosphaera wallichii,Helicosphaera spp.,Pontosphaera japonica,Pontosphaera multipora,Pontosphaera sp.,Scyphosphaera globulata,Scyphosphaera spp.,Rhabdosphaera clavigera,Syracosphaera pulchra,Syracosphaera spp.,Braarudosphaera bigelowii,Discosphaera tubifera,Umbellosphaera irregularis,Umbellosphaera tenuis,Calciosolenia murrayi,Discoaster brouweri,Discoaster asymmetricus,Discoaster tamalis,Discoaster triradiatus,Discoaster surculus,Discoaster variabilis,Discoaster pentaradiatus,Discoaster quinqueramus,Discoaster berggrenii,Discoaster blackstockae,Discoaster challengeri,Discoaster decorus,Discoaster neohamatus,Discoaster neorectus,Discoaster pansus,Discoaster quadramus,Discoaster tristellifer,Discoaster loeblichii,Discoaster spp.,Sphenolithus abies,Sphenolithus grandis,Sphenolithus neoabies,Sphenolithus spp.,Sphenolithus verensis,Ceratolithus cristatus,Ceratolithus armatus,Ceratolithus acutus,Ceratolithus larrymayeri,Ceratolithus rugosus,Ceratolithus spp.,Amaurolithus bizarrus,Amaurolithus delicatus,Amaurolithus tricorniculatus,Amaurolithus primus,Amaurolithus spp.,Nicklithus amplificus,Triquetrorhabdulus extensus,Triquetrorhabdulus rugosus,Triquetrorhabdulus spp.,Minylitha convallis,Florisphaera profunda,Thoracosphaera sp.,Ascidian spicules,Reworked species,Nannofossil comment,File Data,Ship File Links,Shore File Links,Sample,eodp_id
361,U1474,A,7,7-CC,H,CC,PAL,NANNO,0,5,62.96,63.01,,,,NN19,"NN19 - Pseudoemiliania lacunosa (Gradstein et al., 2012)",M,A,,,A,,A,,A,A,A,,,,A,,,,F,,C,F,,,,,,C,C,,,,,F,,F,,,C,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,A,,,,,,,,361-U1474A-7H-CC-PAL-NANNO,19d73b3d7677ec833795cabd9c52f843
361,U1474,A,8,8-2,H,2,W,75/75-NANNO,0,0,64.65,64.65,"T Calcidiscus macintyrei (Gradstein et al., 2012)",T,1.6,NN19,"NN19 - Pseudoemiliania lacunosa (Gradstein et al., 2012)",G,A,,,A,,A,,,,F,F,C,A,A,,,,R,,C,C,C,C,,,,C,F,,,,,F,F,F,,,C,C,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,A,,,,,,,,361-U1474A-8H-2-W 75/75-NANNO,69354bc06e160dd9dea8999613e15be3
361,U1474,A,8,8-3,H,3,W,75/75-NANNO,0,0,66.15,66.15,,,,NN19,"NN19 - Pseudoemiliania lacunosa (Gradstein et al., 2012)",G,A,,,,,A,,,,C,F,C,A,A,,,,F,,C,C,F,C,,,,A,R,F,,,,F,F,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,A,,,F,,,,,361-U1474A-8H-3-W 75/75-NANNO,209b2a74588b8e2a2e69eecfa9ea8ba0
361,U1474,A,8,8-4,H,4,W,75/75-NANNO,0,0,67.65,67.65,,,,NN19,"NN19 - Pseudoemiliania lacunosa (Gradstein et al., 2012)",G,A,,,,,,,,,C,R,C,A,A,,,,F,,C,F,,F,,,,C,F,,,,,F,F,,,,C,,C,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,F,,,,,361-U1474A-8H-4-W 75/75-NANNO,49b8a4c57e407c239e85caebbd054d3d
361,U1474,A,8,8-5,H,5,W,75/75-NANNO,0,0,69.15,69.15,"B Gephyrocapsa (>4 ï¿½m) (Gradstein et al., 2012)",B,1.73,NN19,"NN19 - Pseudoemiliania lacunosa (Gradstein et al., 2012)",G,A,,,,,,,,,C,R,C,A,A,,,,F,,C,F,,,,,,C,,F,,,,F,F,,,,C,,F,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,F,,,,,361-U1474A-8H-5-W 75/75-NANNO,f70cacd24a22478c3f61c86626de52e9
361,U1474,A,8,8-6,H,6,W,75/75-NANNO,0,0,70.65,70.65,,,,NN19,"NN19 - Pseudoemiliania lacunosa (Gradstein et al., 2012)",G,A,,,,,,,,,C,F,A,A,A,,,,C,,F,C,,,,,,C,,F,,,,F,F,,,,C,C,F,,,,,F,C,,,C,,,,,,,,,,,,,,,,,,,,,P,,,,,,,P,,,,,,,,,C,,,C,,,,,361-U1474A-8H-6-W 75/75-NANNO,0883c282fcda719123ab32ad92641b5b
361,U1474,A,8,8-CC,H,CC,PAL,NANNO,0,5,72.23,72.28,,,,NN19,"NN19 - Pseudoemiliania lacunosa (Gradstein et al., 2012)",M,A,,,,,,,,R,C,,A,A,,,,,C,,F,F,,R,,,,C,C,,,,,F,,,,,C,F,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,F,,,,,361-U1474A-8H-CC-PAL-NANNO,d421d03a3a281445881df4ba9b633fdc
361,U1474,A,9,9-1,H,1,W,75/75-NANNO,0,0,72.65,72.65,,,,NN19,"NN19 - Pseudoemiliania lacunosa (Gradstein et al., 2012)",M,A,,,,,,,,,F,F,C,A,A,,,,F,,C,C,,R,,,,C,,,,,,F,F,,,,A,C,,,,,,F,P,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,C,Big reworked Dictyococaites. Lots of reworked specimens. Almost no D. brouweri what happened?,,,,361-U1474A-9H-1-W 75/75-NANNO,ba8b503496b5e3d2cb1c328ea63fa2b7
361,U1474,A,9,9-2,H,2,W,75/75-NANNO,0,0,74.15,74.15,"T Discoaster brouweri (Gradstein et al., 2012)",T,1.93,NN18,"NN18 - Discoaster brouweri (Gradstein et al., 2012)",M,A,,,,,,,,,F,F,C,A,A,,,,C,,C,C,,,,,,C,,,,,,F,F,,,,C,A,,,,,,F,C,P,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,F,,,,,361-U1474A-9H-2-W 75/75-NANNO,a061240707eb3afe3291322208acce30
361,U1474,A,9,9-3,H,3,W,75/75-NANNO,0,0,75.65,75.65,,,,NN18,"NN18 - Discoaster brouweri (Gradstein et al., 2012)",M,A,,,,,,,,,F,R,F,A,C,,,,C,,C,F,,,,,,C,F,,,,,F,F,,,F,C,F,,,,,,R,F,,,F,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,C,Very crystallized specimens: signs of reworking.,,,,361-U1474A-9H-3-W 75/75-NANNO,a524b2b59532a256a85be4560719c039
361,U1474,A,9,9-4,H,4,W,75/75-NANNO,0,0,77.15,77.15,"Bc Discoaster triradiatus (Gradstein et al., 2012)",Bc,1.95,NN18,"NN18 - Discoaster brouweri (Gradstein et al., 2012)",M,A,,,,,,,,,F,,F,A,A,,,,C,,C,C,,F,R,,,C,F,,,,,F,F,F,,,,C,F,,R,,,F,C,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,C,,,R,,,,,361-U1474A-9H-4-W 75/75-NANNO,3668826a40436ab6ca3be1d81df7d9ba
361,U1474,A,9,9-5,H,5,W,75/75-NANNO,0,0,78.65,78.65,,,,NN18,"NN18 - Discoaster brouweri (Gradstein et al., 2012)",M,A,,,,,,,,,F,R,F,A,C,,,,C,,C,C,,,P,,,C,F,,,,,F,,,,F,C,C,,,,,,,C,,,F,,P,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,C,,,,Recrystallized,,,,361-U1474A-9H-5-W 75/75-NANNO,cd3d11362067c395ee7af060d8e67ebe
361,U1474,A,9,9-6,H,6,W,75/75-NANNO,0,0,80.15,80.15,,,,NN18,"NN18 - Discoaster brouweri (Gradstein et al., 2012)",M,A,,,,,,,,,C,,F,A,C,,P,P,C,,C,C,,,,,,C,,,,,F,F,F,,,,C,,F,,,,,F,F,,,F,,F,R,,,,,,,,,,,,,P,,,P,,F,P,,,P,F,,,,,,,,,,,C,,,,Overgrowth/recrystallized,,,,361-U1474A-9H-6-W 75/75-NANNO,218d629867abb71d83fac39f707b9ded
361,U1474,A,9,9-CC,H,CC,PAL,NANNO,0,0,81.66,81.66,,,,NN18,"NN18 - Discoaster brouweri (Gradstein et al., 2012)",M,A,,,,,,,,,C,,A,C,,,,,C,,C,F,,,,,,F,C,,,,,F,,F,,R,C,C,F,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,F,,,F,,,,,361-U1474A-9H-CC-PAL-NANNO,208c76396003221f68c5396748b02405
361,U1474,A,10,10-2,H,2,W,75/75-NANNO,0,0,83.65,83.65,,,,NN18,"NN18 - Discoaster brouweri (Gradstein et al., 2012)",M,A,,,,,,,,,C,,A,C,A,,,,F,,C,C,,F,,,,C,,,,,C,,,C,F,F,F,,,,,,,,C,,P,F,F,,,,,,,,,,,,,,F,,,,,,,,,,,F,,,,,,,,,,,C,,,,"Discoaster fragments, coccosphere, and No 5ray discoaster",,,,361-U1474A-10H-2-W 75/75-NANNO,96b9cd72c2d02b0e5d25f8b2b32d3dca
361,U1474,A,10,10-3,H,3,W,75/75-NANNO,0,0,85.15,85.15,,,,NN18,"NN18 - Discoaster brouweri (Gradstein et al., 2012)",M,A,,,,,,,,,C,F,F,C,C,,,F,,,C,C,F,,,,,C,,,,,F,,F,F,F,F,F,,,,,,,,C,,F,F,F,P,,,,,,,,,,,,,F,,,,P,,P,,R,,,F,,,,,,,,,,,F,,,,,,,,361-U1474A-10H-3-W 75/75-NANNO,80e56cc08c35df24ba0636b120b515b6
361,U1474,A,10,10-4,H,4,W,126/126-NANNO,0,0,87.16,87.16,,,,NN18,"NN18 - Discoaster brouweri (Gradstein et al., 2012)",M,A,,,,,,,,,C,,C,C,C,,,,C,,C,C,,F,,,,C,,,,,F,,,C,F,,F,,,,,,,,C,,P,R,P,R,F,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,"Reworked C. coalithus, H. kleinpellii, and S. ventriosa.",,,,361-U1474A-10H-4-W 126/126-NANNO,20e6b072545dfc621c299567e0e4f038
361,U1474,A,10,10-4,H,4,W,75/75-NANNO,0,0,86.65,86.65,"T Discoaster pentaradiatus (Gradstein et al., 2012)",T,2.39,NN17,"NN17 - Discoaster pentaradiatus (Gradstein et al., 2012)",M,A,,,,,,,,,C,F,C,C,C,,,P,C,,C,C,,,,,R,C,F,,,,F,,F,C,,F,F,F,F,,R,,,,C,,P,,,,F,,,,,,,,,,,,C,,,,,,,,,,,F,,,,,,,,,,,C,,,F,,,,,361-U1474A-10H-4-W 75/75-NANNO,796d1000176982a28461c68bd15f5321
361,U1474,A,10,10-5,H,5,W,75/75-NANNO,0,0,88.15,88.15,,,,NN17,"NN17 - Discoaster pentaradiatus (Gradstein et al., 2012)",M,A,,,,,,,,,C,,C,A,A,,F,,,,C,F,F,F,,,,F,,,,,F,,,F,F,F,,,,,F,F,,,C,,,,F,,F,,,,,,,,,,,,F,,,,P,,,,,,,,,,,,,,,,,,C,,,,,,,,361-U1474A-10H-5-W 75/75-NANNO,ced7c44efcd722591d70e5137edb6703
361,U1474,A,10,10-6,H,6,W,50/50-NANNO,0,0,89.4,89.4,"T Discoaster surculus (Gradstein et al., 2012)",T,2.49,NN17,"NN17 - Discoaster pentaradiatus (Gradstein et al., 2012)",M,A,,,,,,,,,C,,C,C,A,,,,C,,C,C,,F,,,,C,F,,,,F,,,C,,F,F,F,F,,F,F,,P,F,,,,F,P,F,,,,,,,,,,,,F,,,,,,,,,,,F,,,,,,,,,,,C,,,F,,,,,361-U1474A-10H-6-W 50/50-NANNO,e380ee7569494796f217d07491be22c5
361,U1474,A,10,10-6,H,6,W,90/90-NANNO,0,0,89.8,89.8,,,,NN17,"NN17 - Discoaster pentaradiatus (Gradstein et al., 2012)",M,A,,,,,,,,,C,F,F,A,A,,,,F,,C,F,F,F,,,,C,,,,,F,,,,F,F,F,F,F,,F,,,,F,,,,F,F,,,,,,,,,,,,,F,,,,,,,,,,,F,,,,,,,,,,,F,,,,No 5-ray Discoasters,,,,361-U1474A-10H-6-W 90/90-NANNO,e4cc30926d6fad6ba8214588197158b4
361,U1474,A,10,10-CC,H,CC,PAL,NANNO,0,0,90.53,90.53,,,,NN17,"NN17 - Discoaster pentaradiatus (Gradstein et al., 2012)",M,A,,,,,,,,,F,,A,C,,,,,C,,C,F,,,,,,F,F,,,,,C,,P,,P,C,F,F,,R,,,F,C,,,P,F,,F,,,,,,,,,,,,F,,,,,,,,,,,P,,,,,,,,,,,A,,,F,,,,,361-U1474A-10H-CC-PAL-NANNO,1cd8e050315aa13a25554a68c76a633b
361,U1474,A,11,11-1,H,1,W,75/75-NANNO,0,0,91.65,91.65,,,,NN17,"NN17 - Discoaster pentaradiatus (Gradstein et al., 2012)",G,A,,,,,,,,,C,,C,A,A,,,,C,,C,C,F,,,,,C,,,,,F,,,C,F,R,F,F,F,,C,,F,,C,,,,,,F,,,,F,,,,,,,,F,,,,,,,,,,,P,,,,,,,,,,,F,,,C,,,,,361-U1474A-11H-1-W 75/75-NANNO,800ff7684d36447b196fa5f42c4cf888
361,U1474,A,11,11-2,H,2,W,75/75-NANNO,0,0,93.15,93.15,"T Discoaster tamalis (Gradstein et al., 2012)",T,2.8,NN16,"NN16 - Discoaster surculus (Gradstein et al., 2012)",M,A,,,,,,,,,C,,F,A,A,,,,F,,F,F,,F,,,,C,F,,,,F,,,C,F,F,F,F,F,,F,F,,R,C,,F,,R,,F,,,,,,,,,,,,F,,,,,,,,,,,F,,,,,,,,,,,F,,,F,,,,,361-U1474A-11H-2-W 75/75-NANNO,f5a1b1cded760089117d1cb8512fe637
361,U1474,A,11,11-3,H,3,W,75/75-NANNO,0,0,94.65,94.65,,,,NN16,"NN16 - Discoaster surculus (Gradstein et al., 2012)",G,A,,,,,,,,,C,,C,A,A,,,,,,C,C,F,F,,,,C,,,,,F,,,C,,R,F,F,F,,F,,,,C,,F,,R,,C,,,,,,,,,,,,F,,,,,,,,,,,R,,,,,,,,,,,C,,,F,,,,,361-U1474A-11H-3-W 75/75-NANNO,0d119beab8fe3fbe5bf3dd08aaa008bf
361,U1474,A,11,11-4,H,4,W,75/75-NANNO,0,0,96.15,96.15,,,,NN16,"NN16 - Discoaster surculus (Gradstein et al., 2012)",G,A,,,,,,,,,C,F,C,A,A,,,,F,,C,C,,F,,,,C,,,,F,F,,,C,F,,F,,,,F,,F,,C,,F,,P,,C,,,,F,,,,,,,,F,,,,,,,,,,,F,,,,,,,,,,,F,,,,,,,,361-U1474A-11H-4-W 75/75-NANNO,c6a6b645af23b13e5194cddf3a08205d
361,U1474,A,11,11-5,H,5,W,75/75-NANNO,0,0,97.65,97.65,,,,NN16,"NN16 - Discoaster surculus (Gradstein et al., 2012)",G,A,,,,,,,,,F,R,C,A,A,,F,,C,,C,C,F,,,,,C,,,,,F,F,,F,,F,F,,,,F,,F,,C,,F,,C,,C,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,361-U1474A-11H-5-W 75/75-NANNO,7c466b6bc84d63d23addec96161bd58a
361,U1474,A,11,11-CC,H,CC,PAL,NANNO,0,5,99.78,99.83,,,,NN16,"NN16 - Discoaster surculus (Gradstein et al., 2012)",M,A,,,,,,,,,C,,F,A,,,,,F,,C,F,,C,,,,F,C,,,,,,,F,,R,F,F,C,,F,,,,C,,F,,C,,C,,,,,,,,,,,,C,,,,,,,,,,,P,,,,,,,,,,,F,,,F,,,,,361-U1474A-11H-CC-PAL-NANNO,e3e5c16b237be257e4d3739d88d0da82
361,U1474,A,12,12-1,H,1,W,75/75-NANNO,0,0,101.15,101.15,,,,NN16,"NN16 - Discoaster surculus (Gradstein et al., 2012)",M,A,,,,,,,,,C,,C,A,C,,F,,C,,C,C,,F,,,,C,,,,,,F,,,,P,C,C,,,,,,F,C,,,,F,C,C,,,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,A,,,F,,,,,361-U1474A-12H-1-W 75/75-NANNO,af7b86496869e1667709529e66b75430
361,U1474,A,12,12-2,H,2,W,75/75-NANNO,0,0,102.66,102.66,,,,NN16,"NN16 - Discoaster surculus (Gradstein et al., 2012)",M,A,,,,,,,,,F,R,F,A,A,,F,,C,,C,F,,,,,,C,,,,,,F,,,,,F,C,,,,,R,,C,,,,,P,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,361-U1474A-12H-2-W 75/75-NANNO,2afa2ae99e21ea68949ac51feba49a97
361,U1474,A,12,12-3,H,3,W,75/75-NANNO,0,0,104.17,104.17,,,,NN16,"NN16 - Discoaster surculus (Gradstein et al., 2012)",M,A,,,,,,,,,,F,C,A,A,,F,P,C,,C,C,,,,,,C,,,,,,F,,F,,P,C,,C,,,,,F,C,P,F,,F,C,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,F,,,,,361-U1474A-12H-3-W 75/75-NANNO,59b3efe4667e9485ec0854cf35b88b0a
361,U1474,A,12,12-4,H,4,W,75/75-NANNO,0,0,105.68,105.68,,,,NN16,"NN16 - Discoaster surculus (Gradstein et al., 2012)",G,A,,,,,,,,,,,C,A,A,,C,P,C,,C,C,,,,,,A,,,,,,F,,,C,,C,C,,,,,,F,C,C,F,,F,F,C,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,361-U1474A-12H-4-W 75/75-NANNO,d45fed6a808b15e0e91645e72e538f90
361,U1474,A,12,12-5,H,5,W,75/75-NANNO,0,0,107.19,107.19,,,,NN16,"NN16 - Discoaster surculus (Gradstein et al., 2012)",G,A,,,,,,,,,F,,A,,A,,C,F,C,,C,C,,,,,,C,,,,,,F,,,P,,C,C,F,,,,,F,C,F,F,P,F,C,C,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,C,,,F,,,,,361-U1474A-12H-5-W 75/75-NANNO,8877eab1f370cd69808e01b54e5bbc83
361,U1474,A,12,12-6,H,6,W,75/75-NANNO,0,0,108.71,108.71,,,,NN16,"NN16 - Discoaster surculus (Gradstein et al., 2012)",M,A,,,,,,,,,,,C,A,C,,C,,C,,C,C,,,,,,C,,,,,,F,F,F,F,F,F,C,,,,,,F,C,C,,,,C,C,,,,,,,,,,,,F,,,,,,,,,,,P,,,,,,,,,,,C,,,F,,,,,361-U1474A-12H-6-W 75/75-NANNO,8fe11cf2644c6a4e68a0506ae7b23f2d
361,U1474,A,12,12-CC,H,CC,PAL,NANNO,0,5,110.34,110.39,,,,NN16,"NN16 - Discoaster surculus (Gradstein et al., 2012)",M,A,,,,,,,,,C,,,,,,,,F,,C,C,,,,,,F,C,,,,,,,F,,P,C,F,F,,F,,,,C,C,C,,C,P,C,,,,,,,,,,,,F,,,,,,,,,,,F,,,,,,,,,,,F,R,F,C,,,,,361-U1474A-12H-CC-PAL-NANNO,7f785504c05cd669745247bc78c4c21c
361,U1474,A,13,13-1,H,1,W,90/90-NANNO,0,0,110.8,110.8,,,,NN16,"NN16 - Discoaster surculus (Gradstein et al., 2012)",M,A,,,,,,,,,C,,C,C,C,,C,,C,,C,C,,,,,,C,,,,,F,,,,F,,F,C,C,,C,,,,C,F,F,R,C,,C,,,,,,,,R,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,C,,,,,361-U1474A-13H-1-W 90/90-NANNO,ff2ebff75d912525ece442c22867616e
361,U1474,A,13,13-2,H,2,W,75/75-NANNO,0,0,112.15,112.15,,,,NN16,"NN16 - Discoaster surculus (Gradstein et al., 2012)",M,A,,,,,,,,,C,,A,A,A,,C,F,F,,C,C,F,,,,,C,,,,,F,,,F,,,,C,F,,F,,,,,C,F,,C,,C,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,A,,,C,,,,,361-U1474A-13H-2-W 75/75-NANNO,88d2e98f3bbebbbd24f2c9423b429b33
361,U1474,A,13,13-3,H,3,W,75/75-NANNO,0,0,113.65,113.65,,,,NN16,"NN16 - Discoaster surculus (Gradstein et al., 2012)",M,A,,,,,,,,,C,,F,A,A,,F,,,,C,C,,,,,,C,,,,,F,,,F,,,F,C,,,F,,,,C,C,F,F,C,,C,,,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,P,,,C,,,F,,,,,361-U1474A-13H-3-W 75/75-NANNO,fe874399f916106efa375efc495522de
361,U1474,A,13,13-4,H,4,W,75/75-NANNO,0,0,115.16,115.16,,,,NN16,"NN16 - Discoaster surculus (Gradstein et al., 2012)",M,A,,,,,,,,,C,,,C,A,,F,F,C,,C,C,,,,,,C,,,,,F,,F,C,F,,,F,F,,F,,,,,F,F,,C,,C,,,,,,,,,,,,C,R,,,,,,,,,,,,,,,,,,,,,C,,,F,,,,,361-U1474A-13H-4-W 75/75-NANNO,63ee08a11f7934b0170d2102c12570b2
361,U1474,A,13,13-5,H,5,W,75/75-NANNO,0,0,116.67,116.67,,,,NN16,"NN16 - Discoaster surculus (Gradstein et al., 2012)",M,A,,,,,,,,,C,,,C,A,,F,,,,C,C,F,F,,,,C,,,,,F,,,F,,F,F,,,,F,,,,C,C,F,,C,,,,,,,,,,,,,,,R,,,,,,,,,,R,,,,,,,,,,,,,,F,,,,,361-U1474A-13H-5-W 75/75-NANNO,08d879439c36908c51e1f105c5761d51
361,U1474,A,13,13-6,H,6,W,75/75-NANNO,0,0,118.19,118.19,,,,NN16,"NN16 - Discoaster surculus (Gradstein et al., 2012)",M,A,,,,,,,,,C,,F,C,A,,R,R,,,C,C,,F,,,,C,,,,,F,,,F,,P,,F,F,,F,,,,C,C,F,,C,,C,,,,,,,,,,,,C,R,,,,,,,,,,,,,,,,,,,,,C,,,F,,,,,361-U1474A-13H-6-W 75/75-NANNO,f687bcd22aac0dd0bc3207cdf4dc9811
361,U1474,A,13,13-CC,H,CC,PAL,NANNO,0,5,119.54,119.59,,,,NN16,"NN16 - Discoaster surculus (Gradstein et al., 2012)",M,A,,,,,,,,,A,,C,A,A,,F,,C,,F,C,F,F,,,,F,C,,,,,,,F,,,C,C,C,,F,,,,C,C,C,,C,,C,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,F,,,C,,,,,361-U1474A-13H-CC-PAL-NANNO,eefdf0ad1d7e73db3a54456107c282ac
361,U1474,A,14,14-1,H,1,W,75/75-NANNO,0,0,120.15,120.15,,,,NN16,"NN16 - Discoaster surculus (Gradstein et al., 2012)",M,A,,,,,,,,,C,,C,C,A,,,R,F,,C,C,,C,,,,C,,,,,F,,,C,,F,F,F,F,,F,,,,C,C,F,,C,P,C,,,,,,,,,,,,C,R,,,,,,,,,,,,,,,,,,,,,C,,,C,,,,,361-U1474A-14H-1-W 75/75-NANNO,19bba27d47df289ea3f06915d8b74e14
361,U1474,A,14,14-2,H,2,W,75/75-NANNO,0,0,121.66,121.66,,,,NN16,"NN16 - Discoaster surculus (Gradstein et al., 2012)",M,A,,,,,,,,,C,,F,C,A,,C,R,F,,C,C,,F,,,,C,,,,,F,,,C,,F,,F,F,,,,,,C,C,F,,C,,C,,,,,,,,,,,,C,R,,,,,,,,,,F,,,,,,,,,,,,,,R,,,,,361-U1474A-14H-2-W 75/75-NANNO,5101bed8f2cc4db6af77deed9885979c
361,U1474,A,14,14-3,H,3,W,75/75-NANNO,0,0,123.15,123.15,,,,NN16,"NN16 - Discoaster surculus (Gradstein et al., 2012)",M,A,,,,,,,,,C,,F,C,A,,R,C,F,,C,C,,F,,,,C,,,,,F,,R,C,,,,F,F,,F,,,,C,F,F,,C,,C,,,,,,,,,,,,C,,,,,,,,,,,F,,,,,,,,,,,C,,,C,,,,,361-U1474A-14H-3-W 75/75-NANNO,dd8133a9d964bab2a58e40c9c3b5839e
361,U1474,A,14,14-4,H,4,W,75/75-NANNO,0,0,124.65,124.65,"T Sphenolithus spp. (Gradstein et al., 2012)",T,3.54,NN16,"NN16 - Discoaster surculus (Gradstein et al., 2012)",M,A,,,,,,,,,F,,C,A,A,,F,F,C,,C,C,,F,,,,C,C,,,,,,,,,R,F,F,F,,F,,,,C,C,F,,C,,C,,,,,,,,,F,,,C,F,,,,,,,,,,,,,,,,,,,,,A,,,C,,,,,361-U1474A-14H-4-W 75/75-NANNO,8814efb82a123c1a8eee868672fa02a5
361,U1474,A,14,14-5,H,5,W,75/75-NANNO,0,0,126.15,126.15,,,,NN16,"NN16 - Discoaster surculus (Gradstein et al., 2012)",M,A,,,,,,,,,C,P,,A,A,,F,F,C,,C,C,F,F,,,,C,,,,,F,,,C,,,F,C,F,,F,,,,F,F,F,,C,,C,,,,,,,,,R,,,C,F,,,,,,,,,,,,,,,,,,,,,C,,,C,,,,,361-U1474A-14H-5-W 75/75-NANNO,e4009bf58575ac2a6f8873c0706f4b50
361,U1474,A,14,14-6,H,6,W,75/75-NANNO,0,0,127.66,127.66,,,,NN16,"NN16 - Discoaster surculus (Gradstein et al., 2012)",M,A,,,,,,,,,C,,C,A,A,,F,,C,,C,C,,F,,,,C,,R,,,F,,,F,,,F,C,F,,F,,,,C,C,F,,C,,C,,,,,,,,,R,,,C,,,,,,,,,,,,,,,,,,,,,,C,,,F,,,,,361-U1474A-14H-6-W 75/75-NANNO,a63091f7baf2c7da15948f572a32f118
361,U1474,A,14,14-CC,H,CC,PAL,NANNO,0,5,129.07,129.12,,,,NN16,"NN16 - Discoaster surculus (Gradstein et al., 2012)",M,A,,,,,,,,,C,,,A,A,,F,,C,,C,,,F,F,,,C,C,,,,,P,,C,,,C,F,F,,F,,,F,C,F,C,,C,,C,,,,,,,,,P,,,,F,,,,,,,,,,F,,,,,,,,,,,A,,,C,,,,,361-U1474A-14H-CC-PAL-NANNO,5b9c7a905ad21f74efc63001fae1215f
361,U1474,A,15,15-1,H,1,W,75/75-NANNO,0,0,129.65,129.65,,,,NN16,"NN16 - Discoaster surculus (Gradstein et al., 2012)",M,A,,,,,,,,,,,C,A,A,,C,,F,,C,C,,F,,,,C,,,,,,,,F,,,C,,F,,,,,F,C,C,F,,F,C,C,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,C,,,F,,,,,361-U1474A-15H-1-W 75/75-NANNO,d2923b929386a69331772618f09fa4ea
361,U1474,A,15,15-2,H,2,W,75/75-NANNO,0,0,131.16,131.16,,,,NN16,"NN16 - Discoaster surculus (Gradstein et al., 2012)",G,A,,,,,,,,,F,,C,A,A,,C,,F,,C,F,,,,,,C,,,,,,,,F,,,C,,F,,,,,,F,C,C,R,C,F,C,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,F,,,C,,,,,361-U1474A-15H-2-W 75/75-NANNO,337c91ae34a27526f65e41cf8fa024bd
