taxon_group,genus name,pbdb_taxon_id,pbdb_taxon_name,pbdb_taxon_rank,family_taxon_id,family_taxon_name,order_taxon_id,order_taxon_name,class_taxon_id,class_taxon_name,phylum_taxon_id,phylum_taxon_name,kingdom_taxon_id,kingdom_taxon_name,check,unranked clade_taxon_id,unranked clade_taxon_name,genus_taxon_id,genus_taxon_name
benthic_forams,Aragonia,865,Aragonia,genus,432106,Loxostomatidae,279579,Rotaliida,428504,Globothalamea,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Arenobulimina,879,Arenobulimina,genus,112207,Globotextulariidae,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Articulina,890,Articulina,genus,155936,Hauerinidae,256604,Miliolida,428719,Tubothalamea,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Assilina,897,Assilina,genus,103799,Nummulitidae,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Astacolus,898,Astacolus,genus,112281,Vaginulinidae,428878,Vaginulinida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Asterigerina,899,Asterigerina,genus,241494,Asterigerinidae,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Asterigerinata,900,Asterigerinata,genus,432463,Asterigerinatidae,279579,Rotaliida,428504,Globothalamea,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Asterocyclina,905,Asterocyclina,genus,112186,Discocyclinidae,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Astrorhiza,912,Astrorhiza,genus,147614,Astrorhizidae,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Astrononion,911,Astrononion,genus,82211,Nonionidae,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Baggatella,935,Baggatella,genus,,,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Baggina,936,Baggina,genus,241044,Bagginidae,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Bandyella,941,Bandyella,genus,,,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Bathysiphon,948,Bathysiphon,genus,113019,Bathysiphonidae,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Biloculinella,972,Biloculinella,genus,155936,Hauerinidae,256604,Miliolida,428719,Tubothalamea,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Biplanispira,978,Biplanispira,genus,,,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Boldia,994,Boldia,genus,,,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Bulimina,1032,Bulimina,genus,103766,Buliminidae,,,,,288974,Foraminifera,87643,Chromista,True,,,,
benthic_forams,Bolivina,995,Bolivina,genus,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Bolivinita,998,Bolivinita,genus,155884,Bolivinitidae,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Bolivinoides,999,Bolivinoides,genus,,,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Bolivinopsis,1000,Bolivinopsis,genus,82194,Textulariidae,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Bradynella,440782,Bradynella,genus,103771,Cassidulinidae,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Brizalina,1017,Brizalina,genus,112279,Bolivinidae,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Buccella,1023,Buccella,genus,82203,Discorbidae,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Bulimina,1032,Bulimina,genus,103766,Buliminidae,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Buliminella,1033,Buliminella,genus,103766,Buliminidae,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Burseolina,1038,Burseolina,genus,,,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Cancris,1051,Cancris,genus,241044,Bagginidae,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Candeina,1053,Candeina,genus,422277,Candeinidae,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Caribeanella,1056,Caribeanella,genus,,,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Carpenteria,1059,Carpenteria,genus,112185,Homotrematidae,,,,,288974,Foraminifera,87643,Chromista,True,,,,
benthic_forams,Cassidella,1062,Cassidella,genus,,,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Cassidulina,1064,Cassidulina,genus,103771,Cassidulinidae,,,,,288974,Foraminifera,87643,Chromista,True,,,,
benthic_forams,Cassidulinella,1066,Cassidulinella,genus,,,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Cassidulinoides,1067,Cassidulinoides,genus,158932,Islandiellidae,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Ceratobulimina,1075,Ceratobulimina,genus,103771,Cassidulinidae,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Cerobertina,1078,Cerobertina,genus,,,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Charltonina,1085,Charltonina,genus,,,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Chilostomella,1093,Chilostomella,genus,103796,Chilostomellidae,279579,Rotaliida,428504,Globothalamea,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Chrysalogonium,1103,Chrysalogonium,genus,82197,Nodosariidae,429322,Nodosariida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Cibicides,1107,Cibicides,genus,82208,Cibicididae,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Cibicidoides,1109,Cibicidoides,genus,82208,Cibicididae,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Citharina,1115,Citharina,genus,82197,Nodosariidae,429322,Nodosariida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Clavulina,1124,Clavulina,genus,103762,Valvulinidae,,,,,288974,Foraminifera,87643,Chromista,True,,,,
benthic_forams,Clinapertina,1128,Clinapertina,genus,82213,Alabaminidae,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Globocassidulina,1513,Globocassidulina,genus,103771,Cassidulinidae,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Conorbina,1150,Conorbina,genus,,,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Conotrochammina,1155,Conotrochammina,genus,154036,Conotrochamminidae,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Cribroelphidium,1184,Cribroelphidium,genus,82206,Elphidiidae,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Cribrononion,1193,Cribrononion,genus,82211,Nonionidae,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Cribrostomoides,1201,Cribrostomoides,genus,103760,Lituolidae,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Cyclammina,1218,Cyclammina,genus,103760,Lituolidae,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Cyclogyra,85568,Cyclogyra,genus,,,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Cystammina,1237,Cystammina,genus,112313,Ammosphaeroidinidae,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Dentalina,1260,Dentalina,genus,82197,Nodosariidae,429322,Nodosariida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Nodosaria,1260,Dentalina,genus,82197,Nodosariidae,429322,Nodosariida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Dentostomina,240355,Dentostomina,genus,155936,Hauerinidae,256604,Miliolida,428719,Tubothalamea,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Dictyoconus,1270,Dictyoconus,genus,112179,Orbitolinidae,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Discanomalina,1280,Discanomalina,genus,241432,Rosalinidae,279579,Rotaliida,428504,Globothalamea,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Discocyclina,1281,Discocyclina,genus,112186,Discocyclinidae,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Discospirina,1290,Discospirina,genus,240114,Discospirinidae,256604,Miliolida,428719,Tubothalamea,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Discopulvinulina,440783,Discopulvinulina,genus,241473,Discorbinellidae,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Discorbis,1285,Discorbis,genus,82203,Discorbidae,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Dorothia,1296,Dorothia,genus,103762,Valvulinidae,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Dyocibicides,1312,Dyocibicides,genus,82208,Cibicididae,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Eggerella,1324,Eggerella,genus,103762,Valvulinidae,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Ehrenbergina,1327,Ehrenbergina,genus,103771,Cassidulinidae,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Eilohedra,432182,Eilohedra,genus,430482,Pseudoparrellidae,279579,Rotaliida,428504,Globothalamea,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Ellipsodimorphina,1333,Ellipsodimorphina,genus,,,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Ellipsoglandulina,1334,Ellipsoglandulina,genus,355065,Ellipsoidinidae,429590,Polymorphinida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Ellipsoidella,1335,Ellipsoidella,genus,355065,Ellipsoidinidae,429590,Polymorphinida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Ellipsoidina,1336,Ellipsoidina,genus,355065,Ellipsoidinidae,429590,Polymorphinida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Ellipsolagena,440794,Ellipsolagena,genus,155901,Ellipsolagenidae,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Ellipsonodosaria,355064,Ellipsonodosaria,genus,355065,Ellipsoidinidae,429590,Polymorphinida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Ellipsopolymorphina,1338,Ellipsopolymorphina,genus,,,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Elphidium,1342,Elphidium,genus,82206,Elphidiidae,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Entosolenia,202034,Entosolenia,genus,103766,Buliminidae,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Eoconuloides,1358,Eoconuloides,genus,,,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Eoeponidella,1362,Eoeponidella,genus,,,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Eorupertia,1378,Eorupertia,genus,,,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Epistominella,1395,Epistominella,genus,82203,Discorbidae,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Eponides,1401,Eponides,genus,241423,Eponididae,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Eulepidina,1404,Eulepidina,genus,112294,Lepidocyclinidae,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Euuvigerina,1408,Euuvigerina,genus,,,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Fabiania,1417,Fabiania,genus,,,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Fasciolites,269160,Fasciolites,genus,98785,Alveolinidae,256604,Miliolida,428719,Tubothalamea,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Favocassidulina,1429,Favocassidulina,genus,103771,Cassidulinidae,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Fissurina,1439,Fissurina,genus,155901,Ellipsolagenidae,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Flintina,153330,Flintina,genus,81704,Miliolidae,256604,Miliolida,428719,Tubothalamea,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Florilus,82212,Florilus,genus,82211,Nonionidae,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Francesita,1452,Francesita,genus,,,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Frondicularia,1454,Frondicularia,genus,82197,Nodosariidae,429322,Nodosariida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Fursenkoina,1460,Fursenkoina,genus,241030,Fursenkoinidae,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Gaudryina,1476,Gaudryina,genus,112277,Verneuilinidae,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Gavelinella,1480,Gavelinella,genus,112328,Gavelinellidae,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Gavelinopsis,1481,Gavelinopsis,genus,241432,Rosalinidae,279579,Rotaliida,428504,Globothalamea,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Glabratella,1490,Glabratella,genus,147613,Glabratellidae,279579,Rotaliida,428504,Globothalamea,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Globobulimina,1512,Globobulimina,genus,103766,Buliminidae,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Globotextularia,440825,Globotextularia,genus,112207,Globotextulariidae,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Globulina,1531,Globulina,genus,103764,Polymorphinidae,429590,Polymorphinida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Goesella,1542,Goesella,genus,,,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Guttulina,1563,Guttulina,genus,103764,Polymorphinidae,429590,Polymorphinida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Gyroidina,1566,Gyroidina,genus,103768,Rotaliidae,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Gyroidinoides,1568,Gyroidinoides,genus,103768,Rotaliidae,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Hofkeruva,1635,Hofkeruva,genus,,,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Hanzawaia,1581,Hanzawaia,genus,112328,Gavelinellidae,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Haplophragmoides,1586,Haplophragmoides,genus,103761,Haplophragmoiidae,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Hyalinea,1653,Hyalinea,genus,112322,Planorbulinidae,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Helenina,440975,Helenina,genus,430081,Ammoniidae,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Helicolepidina,1599,Helicolepidina,genus,,,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Heronallenia,1616,Heronallenia,genus,432117,Heronalleniidae,279579,Rotaliida,428504,Globothalamea,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Heterolepa,1621,Heterolepa,genus,155878,Heterolepidae,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Heterostegina,1623,Heterostegina,genus,103799,Nummulitidae,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Hoeglundina,1633,Hoeglundina,genus,103768,Rotaliidae,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Holmanella,1638,Holmanella,genus,,,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Hopkinsina,1641,Hopkinsina,genus,82201,Uvigerinidae,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Hormosina,1643,Hormosina,genus,112270,Hormosinidae,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Hyperammina,1657,Hyperammina,genus,112297,Hyperamminidae,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Islandiella,1679,Islandiella,genus,158932,Islandiellidae,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Jaculella,1685,Jaculella,genus,155937,Hippocrepinidae,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Kalamopsis,1693,Kalamopsis,genus,112270,Hormosinidae,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Karreriella,1702,Karreriella,genus,103762,Valvulinidae,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Kolesnikovella,1716,Kolesnikovella,genus,,,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Lagena,1739,Lagena,genus,82197,Nodosariidae,429322,Nodosariida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Lagenodosaria,97792,Lagenodosaria,genus,,,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Lamarckina,1744,Lamarckina,genus,112260,Ceratobuliminidae,430090,Robertinida,428504,Globothalamea,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Laticarinina,1757,Laticarinina,genus,241473,Discorbinellidae,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Lenticulina,1763,Lenticulina,genus,82197,Nodosariidae,429322,Nodosariida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Lepidocyclina,1765,Lepidocyclina,genus,112294,Lepidocyclinidae,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Leupoldina,1770,Leupoldina,genus,,,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Lituotuba,1784,Lituotuba,genus,154152,Lituotubidae,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Loxostomoides,1794,Loxostomoides,genus,,,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Loxostomum,1795,Loxostomum,genus,432106,Loxostomatidae,279579,Rotaliida,428504,Globothalamea,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Marginulina,1810,Marginulina,genus,82197,Nodosariidae,429322,Nodosariida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Marginulinopsis,1812,Marginulinopsis,genus,82197,Nodosariidae,429322,Nodosariida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Marsipella,1814,Marsipella,genus,245939,Rhabdamminidae,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Marssonella,1815,Marssonella,genus,103762,Valvulinidae,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Martinottiella,1817,Martinottiella,genus,103762,Valvulinidae,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Massilina,1819,Massilina,genus,155936,Hauerinidae,256604,Miliolida,428719,Tubothalamea,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Matanzia,1820,Matanzia,genus,,,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Melonis,1836,Melonis,genus,82211,Nonionidae,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Miliammina,1849,Miliammina,genus,112199,Ammodiscidae,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Miliolinella,1852,Miliolinella,genus,155936,Hauerinidae,256604,Miliolida,428719,Tubothalamea,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Miogypsina,1861,Miogypsina,genus,155912,Miogypsinidae,279579,Rotaliida,428504,Globothalamea,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Miogypsinoides,1863,Miogypsinoides,genus,,,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Montfortella,1876,Montfortella,genus,,,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Neobulimina,1908,Neobulimina,genus,241013,Turrilinidae,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Neoconorbina,97769,Neoconorbina,genus,241432,Rosalinidae,279579,Rotaliida,428504,Globothalamea,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Neoeponides,1913,Neoeponides,genus,82203,Discorbidae,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Neoflabellina,1914,Neoflabellina,genus,112281,Vaginulinidae,428878,Vaginulinida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Nephrolepidina,400722,Lepidocyclina (Nephrolepidina),subgenus,112294,Lepidocyclinidae,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Nodellum,1940,Nodellum,genus,,,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Nodogenerina,1945,Nodogenerina,genus,,,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Nodosarella,1951,Nodosarella,genus,355065,Ellipsoidinidae,429590,Polymorphinida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Nodosaria,1952,Nodosaria,genus,82197,Nodosariidae,429322,Nodosariida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Nonion,1955,Nonion,genus,82211,Nonionidae,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Nonionella,1956,Nonionella,genus,82211,Nonionidae,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Nonionellina,1958,Nonionellina,genus,82211,Nonionidae,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Noviuva,440976,Noviuva,genus,82201,Uvigerinidae,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Nubecularia,1967,Nubecularia,genus,112284,Nubeculariidae,256604,Miliolida,428719,Tubothalamea,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Nummoloculina,1971,Nummoloculina,genus,155936,Hauerinidae,256604,Miliolida,428719,Tubothalamea,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Nummulites,1972,Nummulites,genus,103799,Nummulitidae,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Nuttallides,1973,Nuttallides,genus,241492,Epistomariidae,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Oolina,1984,Oolina,genus,155901,Ellipsolagenidae,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Operculina,1986,Operculina,genus,103799,Nummulitidae,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Ophthalmidium,1989,Ophthalmidium,genus,112267,Ophthalmidiidae,256604,Miliolida,428719,Tubothalamea,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Orbitolina,1997,Orbitolina,genus,112179,Orbitolinidae,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Oridorsalis,2006,Oridorsalis,genus,103768,Rotaliidae,,,,,288974,Foraminifera,212476,Rhizaria,True,,,,
benthic_forams,Orthomorphina,2013,Orthomorphina,genus,431678,Glandulonodosariidae,429322,Nodosariida,428875,Nodosariata,288974,Foraminifera,212476,Rhizaria,True,,,,
