taxon_group,genus species,pbdb_taxon_id,pbdb_taxon_name,pbdb_taxon_rank,genus_taxon_id,genus_taxon_name,family_taxon_id,family_taxon_name,order_taxon_id,order_taxon_name,class_taxon_id,class_taxon_name,phylum_taxon_id,phylum_taxon_name,kingdom_taxon_id,kingdom_taxon_name,unranked clade_taxon_id,unranked clade_taxon_name
Pollen/Spores,Saccate pollen,,,,,,,,,,,,,,,,,
Pollen/Spores,Sagittaria taxa,,,,,,,,,,,,,,,,,
Pollen/Spores,Salix taxa,,,,,,,,,,,,,,,,,
Pollen/Spores,Samaropollenites speciosus,,,,,,,,,,,,,,,,,
Pollen/Spores,Scabrate monoporates,,,,,,,,,,,,,,,,,
Pollen/Spores,Schizosporis reticulatus,282548,Schizosporis reticulatus,species,276598,Schizosporis,,,,,,,54811,Chlorophyta,,,28595,Life
Pollen/Spores,Sciadopitys taxa,,,,,,,,,,,,,,,,,
Pollen/Spores,Sciadopityspollenites taxa,,,,,,,,,,,,,,,,,
Pollen/Spores,Semiretisporites deanmedii,,,,,,,,,,,,,,,,,
Pollen/Spores,Sequoiapollenites taxa,,,,,,,,,,,,,,,,,
Pollen/Spores,Small bisaccates,,,,,,,,,,,,,,,,,
Pollen/Spores,Small tricolpates,,,,,,,,,,,,,,,,,
Pollen/Spores,Smallpore triporates,,,,,,,,,,,,,,,,,
Pollen/Spores,Smooth monocolpates,,,,,,,,,,,,,,,,,
Pollen/Spores,Smooth triletes,,,,,,,,,,,,,,,,,
Pollen/Spores,Sparganium taxa,,,,,,,,,,,,,,,,,
Pollen/Spores,Sphagnum taxa,,,,,,,,,,,,,,,,,
Pollen/Spores,Split inaperturates,,,,,,,,,,,,,,,,,
Pollen/Spores,Staurosaccites quadrifidus,,,,,,,,,,,,,,,,,
Pollen/Spores,Steevesipollenites binodosus,252722,Steevesipollenites binodosus,species,252721,Steevesipollenites,,,157246,Gnetales,54800,Cycadopsida,56134,Cycadophyta,54311,Plantae,,
Pollen/Spores,Stereisporites antiquasporites,252486,Stereisporites antiquasporites,species,252484,Stereisporites,,,,,55135,Bryopsida,55134,Bryophyta,54311,Plantae,,
Pollen/Spores,Stereisporites pocockii,277146,Stereisporites pocockii,species,252484,Stereisporites,,,,,55135,Bryopsida,55134,Bryophyta,54311,Plantae,,
Pollen/Spores,Stereisporites taxa,,,,,,,,,,,,,,,,,
Pollen/Spores,Stoverisporites lunaris,278090,Stoverisporites lunaris,species,278089,Stoverisporites,,,,,,,55134,Bryophyta,54311,Plantae,,
Pollen/Spores,Stoverisporites microverrucatus,286018,Stoverisporites microverrucatus,species,278089,Stoverisporites,,,,,,,55134,Bryophyta,54311,Plantae,,
Pollen/Spores,Straight bisaccates,,,,,,,,,,,,,,,,,
Pollen/Spores,Subequatorial triporates,,,,,,,,,,,,,,,,,
Pollen/Spores,Symplocos taxa,,,,,,,,,,,,,,,,,
Pollen/Spores,Taxodiaceae taxa,,,,,,,,,,,,,,,,,
Pollen/Spores,Taxodium taxa,,,,,,,,,,,,,,,,,
Pollen/Spores,Taxus taxa,,,,,,,,,,,,,,,,,
Pollen/Spores,Tetrads A,,,,,,,,,,,,,,,,,
Pollen/Spores,Thickpore triporates,,,,,,,,,,,,,,,,,
Pollen/Spores,Thinpore triporates,,,,,,,,,,,,,,,,,
Pollen/Spores,Thymospora taxa,,,,,,,,,,,,,,,,,
Pollen/Spores,Tilia taxa,,,,,,,,,,,,,,,,,
Pollen/Spores,Torate triletes,,,,,,,,,,,,,,,,,
Pollen/Spores,Trapa taxa,,,,,,,,,,,,,,,,,
Pollen/Spores,Triadispora obscura,,,,,,,,,,,,,,,,,
Pollen/Spores,Trichotomosulcites subgranulatus,277505,Trichotomosulcites subgranulatus,species,276837,Trichotomosulcites,54795,Podocarpaceae,55868,Coniferales,,,56176,Coniferophyta,54311,Plantae,,
Pollen/Spores,Tricolpites reticulominutus,,,,,,,,,,,,,,,,,
Pollen/Spores,Trilete spore,,,,,,,,,,,,,,,,,
Pollen/Spores,Trilete spores,,,,,,,,,,,,,,,,,
Pollen/Spores,Triletes tuberculiformis,461015,Triletes tuberculiformis,species,276585,Trilites,,,,,263811,Pteridopsida,54828,Pteridophyta,54311,Plantae,,
Pollen/Spores,Trilobosporites taxa,,,,,,,,,,,,,,,,,
Pollen/Spores,Triorites africaensis,323928,Triorites africaensis,species,252687,Triorites,,,,,452804,Angiospermae,55350,Spermatophyta,54311,Plantae,,
Pollen/Spores,Triorites T.,461028,Triorites triangulus,species,252687,Triorites,,,,,452804,Angiospermae,55350,Spermatophyta,54311,Plantae,,
Pollen/Spores,Triporopollenites taxa,,,,,,,,,,,,,,,,,
Pollen/Spores,Trudopollis taxa,,,,,,,,,,,,,,,,,
Pollen/Spores,Tsuga T.,,,,,,,,,,,,,,,,,
Pollen/Spores,Tsuga taxa,,,,,,,,,,,,,,,,,
Pollen/Spores,Tsugaepollenites taxa,,,,,,,,,,,,,,,,,
Pollen/Spores,Ulmus taxa,,,,,,,,,,,,,,,,,
Pollen/Spores,Verrucate monocolpates,,,,,,,,,,,,,,,,,
Pollen/Spores,Verrucate triletes,,,,,,,,,,,,,,,,,
Pollen/Spores,Verucate monocolpates,,,,,,,,,,,,,,,,,
Pollen/Spores,Vitreisporites pallidus,276595,Vitreisporites pallidus,species,276594,Vitreisporites,,,,,,,249670,Gymnospermophyta,54311,Plantae,,
Pollen/Spores,Vitreisporites signatus,327544,Vitreisporites signatus,species,276594,Vitreisporites,,,,,,,249670,Gymnospermophyta,54311,Plantae,,
Pollen/Spores,Weigela taxa,,,,,,,,,,,,,,,,,
Pollen/Spores,Woody/herbaceous taxa,,,,,,,,,,,,,,,,,
Pollen/Spores,Zelkova taxa,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Cinctactiniscus sp,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Acanthostrongyles taxa,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Acanthostypes taxa,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Acanthotylostyles taxa,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Acanthoxeas taxa,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Actiniscidians indetrminate,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Actiniscus elongatus,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Actiniscus flosculus,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Actiniscus laciniatus,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Actiniscus pentasterias,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Actiniscus planatus,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Actiniscus tetrasterias,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Adonnadonna primadonna,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Ammodochioid skeletons,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Ammodochium danicum,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Ammodochium doliolum,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Ammodochium fletcheri,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Ammodochium novum,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Ammodochium pyramidale,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Ammodochium rectangulare,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Ammodochium serotinum,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Ammodochium species,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Amphidiscs taxa,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Bachmannocena apiculata,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Bachmannocena oamaruensis,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Bachmannocena circulus,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Bachmannocena connudata,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Bachmannocena d.,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Bachmannocena diodon,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Bachmannocena dumitricae,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Bachmannocena elliptica,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Bachmannocena hexalitha,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Bachmannocena pappii,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Bachmannocena paulschulzi,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Bachmannocena paulschulzii,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Bachmannocena quadrangula,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Bachmannocena triangula,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Bachmannocena vetula,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Cannopilus antarcticus,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Cannopilus hemisphaericus,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Cannopilus depressus,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Cannopilus jouseae,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Cannopilus schulzii,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Cannopilus sphaericus,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Canopilus ernestinae,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Canopilus hemisphaericus,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Carduifolia gracilis,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Carduifolia onopordoides,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Caryocha latifenestrata,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Caryocha depressa,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Caryocha ernestinae,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Caryocha ichikawai,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Caryocha jouseae,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Caryocha picassoi,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Corbisema amicula,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Corbisema angularis,387246,Corbisema angularis,species,71282,Corbisema,434214,Corbisemaceae,306702,Dictyochales,306701,Dictyochophyceae,432613,Ochrophyta,,,28595,Life
Silicoflagellates/Ebridians/Actiniscidians,Corbisema animoparallela,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Corbisema apiculata,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Corbisema archangelskiana,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Corbisema bimucronata,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Corbisema camera,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Corbisema triacantha,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Corbisema trigonus,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Corbisema constricta,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Corbisema convexa,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Corbisema cuspis,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Corbisema delicata,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Corbisema disymmetrica,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Corbisema elata,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Corbisema falklandensis,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Corbisema flexuosa,435371,Corbisema flexuosa,species,71282,Corbisema,434214,Corbisemaceae,306702,Dictyochales,306701,Dictyochophyceae,432613,Ochrophyta,,,28595,Life
Silicoflagellates/Ebridians/Actiniscidians,Corbisema geometrica,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Corbisema glezerae,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Corbisema globulata,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Corbisema hastata,387248,Corbisema hastata,species,71282,Corbisema,434214,Corbisemaceae,306702,Dictyochales,306701,Dictyochophyceae,432613,Ochrophyta,,,28595,Life
Silicoflagellates/Ebridians/Actiniscidians,Corbisema hexacantha,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Corbisema inermis,387250,Corbisema inermis,species,71282,Corbisema,434214,Corbisemaceae,306702,Dictyochales,306701,Dictyochophyceae,432613,Ochrophyta,,,28595,Life
Silicoflagellates/Ebridians/Actiniscidians,Corbisema jerseyensis,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Corbisema katharinae,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Corbisema lamellifera,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Corbisema lateradiata,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Corbisema naviculoidea,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Corbisema praedelicata,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Corbisema precarentis,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Corbisema recta,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Corbisema reducta,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Corbisema regina,387252,Corbisema regina,species,71282,Corbisema,434214,Corbisemaceae,306702,Dictyochales,306701,Dictyochophyceae,432613,Ochrophyta,,,28595,Life
Silicoflagellates/Ebridians/Actiniscidians,Corbisema scapana,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Corbisema species,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Corbisema spinosa,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Corbisema toxeuma,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Corbisema xenica,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Craniopsis octo,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Dictyocha aculeata,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Dictyocha acuta,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Dictyocha aegea,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Dictyocha alta,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Dictyocha angulata,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Dictyocha arbutusensis,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Dictyocha arcuata,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Dictyocha aspera,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Dictyocha brevispina,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Dictyocha bryonalis,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Dictyocha byronalis,387253,Dictyocha byronalis,species,71284,Dictyocha,69592,Dictyochaceae,69591,Phytomastigophora,69590,Chrysophyceae,,,,,28595,Life
Silicoflagellates/Ebridians/Actiniscidians,Dictyocha calida,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Dictyocha carentis,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Dictyocha mutabilis,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Dictyocha challengeri,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Dictyocha clinata,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Dictyocha deflandrei,435372,Dictyocha deflandrei,species,71284,Dictyocha,69592,Dictyochaceae,69591,Phytomastigophora,69590,Chrysophyceae,,,,,28595,Life
Silicoflagellates/Ebridians/Actiniscidians,Dictyocha delicata,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Dictyocha elata,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Dictyocha elongata,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Dictyocha eocaenica,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Dictyocha epiodon,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Dictyocha extensa,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Dictyocha extnesa,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Dictyocha fibula,98654,Dictyocha fibula,species,71284,Dictyocha,69592,Dictyochaceae,69591,Phytomastigophora,69590,Chrysophyceae,,,,,28595,Life
Silicoflagellates/Ebridians/Actiniscidians,Dictyocha flexatella,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Dictyocha frenguelli,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Dictyocha grandis,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Dictyocha hexacantha,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Dictyocha lingii,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Dictyocha longa,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Dictyocha longispina,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Dictyocha mandrai,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Dictyocha martinii,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Dictyocha medusa,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Dictyocha messaensis,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Dictyocha messanensis,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Dictyocha neonautica,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Dictyocha neopseudofibula,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Dictyocha obliqua,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Dictyocha ornata,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Dictyocha pentagona,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Dictyocha perfecta,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Dictyocha perlaevis,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Dictyocha precarentis,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Dictyocha pulchella,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Dictyocha pumila,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Dictyocha pygmaea,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Dictyocha quadria,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Dictyocha rotundata,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Dictyocha sp,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Dictyocha species,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Dictyocha spinosa,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Dictyocha stapedia,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Dictyocha stelliformis,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Dictyocha subaculeata,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Dictyocha subarctios,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Dictyocha subclinata,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Dictyocha tamarae,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Dictyocha torta,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Dictyocha transitoria,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Dictyocha varia,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Dictyocha vexativa,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Discorhabds taxa,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus &,82180,Distephanus,genus,,,69592,Dictyochaceae,69591,Phytomastigophora,69590,Chrysophyceae,,,,,28595,Life
Silicoflagellates/Ebridians/Actiniscidians,Distephanus aculeata,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus aculeatus,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus fibula,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus pseudocrux,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus antarcticus,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus antiquus,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus bachmanni,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus bioctonarius,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus boliviensis,435386,Distephanus boliviensis,species,434215,Stephanocha,69592,Dictyochaceae,69591,Phytomastigophora,69590,Chrysophyceae,,,,,28595,Life
Silicoflagellates/Ebridians/Actiniscidians,Distephanus xenus,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus crux,98651,Distephanus crux,species,434215,Stephanocha,69592,Dictyochaceae,69591,Phytomastigophora,69590,Chrysophyceae,,,,,28595,Life
Silicoflagellates/Ebridians/Actiniscidians,Distephanus frugalis,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus hannai,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus jimlingii,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus jimlingii/sulcatus,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus longispinus,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus norvegiensis,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus octangulatus,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus octonarius,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus paraspeculum,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus paulii,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus polyactis,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus pseudofibula,435387,Distephanus pseudofibula,species,434215,Stephanocha,69592,Dictyochaceae,69591,Phytomastigophora,69590,Chrysophyceae,,,,,28595,Life
Silicoflagellates/Ebridians/Actiniscidians,Distephanus pulchra,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus quinarius,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus quinquangellus,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus quintus,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus raupii,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus schauinslandii,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus schulzii,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus septenarius,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus slavnicii,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus speculum,98653,Distephanus speculum,species,434215,Stephanocha,69592,Dictyochaceae,69591,Phytomastigophora,69590,Chrysophyceae,,,,,28595,Life
Silicoflagellates/Ebridians/Actiniscidians,Distephanus stauracanthus,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus staurodon,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus stradneri,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Distephanus sulcatus,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Ditripodium amphora,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Ditripodium elphantinum,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Ditripodium japonicum,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Ditripodium latum,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Ebria inornata,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Ebria tripartita,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Ebriopsis acuta,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Ebriopsis antiqua,,,,,,,,,,,,,,,,,
Silicoflagellates/Ebridians/Actiniscidians,Ebriopsis cornuta,,,,,,,,,,,,,,,,,
