Any taxon above genus,genus modifier,genus name,subgenera modifier,subgenera name,species modifier,species name,subspecies modifier,subspecies name,non-taxa descriptor,normalized_name,taxon_group,pbdb_taxon_id,pbdb_taxon_name,pbdb_taxon_rank,family_taxon_id,family_taxon_name,order_taxon_id,order_taxon_name,class_taxon_id,class_taxon_name,phylum_taxon_id,phylum_taxon_name,kingdom_taxon_id,kingdom_taxon_name
,?,Globigerinoides,,,,trilobus,,bisphericus,,? Globigerinoides trilobus bisphericus,planktic_forams,1504,Globigerinoides,genus,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globigerinoides,,,,trilobus,,bullatus,,Globigerinoides trilobus bullatus,planktic_forams,1504,Globigerinoides,genus,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globigerinoides,,,,trilobus,,fistulosus,,Globigerinoides trilobus fistulosus,planktic_forams,1504,Globigerinoides,genus,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria
,?,Globigerinoides,,,,trilobus,,fistulosus,,? Globigerinoides trilobus fistulosus,planktic_forams,1504,Globigerinoides,genus,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globigerinoides,,,,trilobus,,immaturus,,Globigerinoides trilobus immaturus,planktic_forams,1504,Globigerinoides,genus,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globigerinoides,,,,trilobus,,sacculifer,,Globigerinoides trilobus sacculifer,planktic_forams,1504,Globigerinoides,genus,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globigerinoides,,,,trilobus,,trilobus,,Globigerinoides trilobus trilobus,planktic_forams,1504,Globigerinoides,genus,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria
,?,Globigerinoides,,,,trilobus,,trilobus,,? Globigerinoides trilobus trilobus,planktic_forams,1504,Globigerinoides,genus,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria
,?,Globigerinoides,,,,trilobuus,,,,? Globigerinoides trilobuus,planktic_forams,1504,Globigerinoides,genus,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globigerinoides,,,,triloculinoides,,,,Globigerinoides triloculinoides,planktic_forams,1504,Globigerinoides,genus,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globigerinoides,,,,tyrrhenicus,,,,Globigerinoides tyrrhenicus,planktic_forams,1504,Globigerinoides,genus,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria
,?,Globigerinopsis,,,,aguasayensis,,,,? Globigerinopsis aguasayensis,planktic_forams,1507,Globigerinopsis,genus,,,,,,,288974,Foraminifera,212476,Rhizaria
,,Globigerinopsis,,,,grilli,,,,Globigerinopsis grilli,planktic_forams,1507,Globigerinopsis,genus,,,,,,,288974,Foraminifera,212476,Rhizaria
,,Globigerinopsis,,,,sp.,,,,Globigerinopsis sp.,planktic_forams,1507,Globigerinopsis,genus,,,,,,,288974,Foraminifera,212476,Rhizaria
,,Globigerinella,,,,siphonifera,,,,Globigerinella siphonifera,planktic_forams,1501,Globigerinella,genus,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globoconusa,,,,conusa,,,,Globoconusa conusa,planktic_forams,1515,Globoconusa,genus,155905,Guembelitriidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globoquadrina,,,,acostaensis,,,,Globoquadrina acostaensis,planktic_forams,1518,Globoquadrina,genus,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globoquadrina,,,,advena,,,,Globoquadrina advena,planktic_forams,1518,Globoquadrina,genus,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globoquadrina,,,,altispira,,,,Globoquadrina altispira,planktic_forams,1518,Globoquadrina,genus,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria
,?,Globoquadrina,,,,altispira,,,,? Globoquadrina altispira,planktic_forams,1518,Globoquadrina,genus,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globoquadrina,,,,altispira,,conica,,Globoquadrina altispira conica,planktic_forams,1518,Globoquadrina,genus,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria
,?,Globoquadrina,,,,altispira,,conica,,? Globoquadrina altispira conica,planktic_forams,1518,Globoquadrina,genus,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globoquadrina,,,,altispira,,occlusa,,Globoquadrina altispira occlusa,planktic_forams,1518,Globoquadrina,genus,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globoquadrina,,,,altispiris,,globularis,,Globoquadrina altispiris globularis,planktic_forams,1518,Globoquadrina,genus,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globoquadrina,,,,asanoi,,,,Globoquadrina asanoi,planktic_forams,1518,Globoquadrina,genus,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria
,?,Globoquadrina,,,,conica,,,,? Globoquadrina conica,planktic_forams,1518,Globoquadrina,genus,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globoquadrina,,,,dehiscens,,advena,,Globoquadrina dehiscens advena,planktic_forams,1518,Globoquadrina,genus,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globoquadrina,,,,dehiscens,,praedehiscens,,Globoquadrina dehiscens praedehiscens,planktic_forams,1518,Globoquadrina,genus,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globoquadrina,,,,dutertrei,,,,Globoquadrina dutertrei,planktic_forams,1518,Globoquadrina,genus,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globoquadrina,,,,galavisi,,,,Globoquadrina galavisi,planktic_forams,1518,Globoquadrina,genus,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globoquadrina,,,,globosa,,,,Globoquadrina globosa,planktic_forams,1518,Globoquadrina,genus,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globoquadrina,,,,gortanii,,,,Globoquadrina gortanii,planktic_forams,1518,Globoquadrina,genus,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globoquadrina,,,,haroemaensis,,,,Globoquadrina haroemaensis,planktic_forams,1518,Globoquadrina,genus,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globoquadrina,,,,hexagona,,,,Globoquadrina hexagona,planktic_forams,1518,Globoquadrina,genus,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globoquadrina,,,,humerosa,,,,Globoquadrina humerosa,planktic_forams,1518,Globoquadrina,genus,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globoquadrina,,,,humerosa,,acostaensis,,Globoquadrina humerosa acostaensis,planktic_forams,1518,Globoquadrina,genus,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globoquadrina,,,,inflata,,,,Globoquadrina inflata,planktic_forams,1518,Globoquadrina,genus,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globoquadrina,,,,langhiana,,,,Globoquadrina langhiana,planktic_forams,1518,Globoquadrina,genus,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria
,?,Globoquadrina,,,,langhiana,,,,? Globoquadrina langhiana,planktic_forams,1518,Globoquadrina,genus,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globoquadrina,,,,larmeui,,,,Globoquadrina larmeui,planktic_forams,1518,Globoquadrina,genus,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria
,?,Globoquadrina,,,,larmeui,,,,? Globoquadrina larmeui,planktic_forams,1518,Globoquadrina,genus,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globoquadrina,,,,larmeui,,larmeui,,Globoquadrina larmeui larmeui,planktic_forams,1518,Globoquadrina,genus,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globoquadrina,,,,larmeui,,obesa,,Globoquadrina larmeui obesa,planktic_forams,1518,Globoquadrina,genus,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globoquadrina,,,,niraensis,,,,Globoquadrina niraensis,planktic_forams,1518,Globoquadrina,genus,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globoquadrina,,,,obesa,,,,Globoquadrina obesa,planktic_forams,1518,Globoquadrina,genus,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globoquadrina,,,,pachyderma,,,dextral,Globoquadrina pachyderma (dextral),planktic_forams,1518,Globoquadrina,genus,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globoquadrina,,,,pachyderma,,,sinistral,Globoquadrina pachyderma (sinistral),planktic_forams,1518,Globoquadrina,genus,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globoquadrina,,,,planispira,,,,Globoquadrina planispira,planktic_forams,1518,Globoquadrina,genus,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globoquadrina,,,,prasaepis,,,,Globoquadrina prasaepis,planktic_forams,1518,Globoquadrina,genus,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globoquadrina,,,,pseudofoliata,,,,Globoquadrina pseudofoliata,planktic_forams,1518,Globoquadrina,genus,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globoquadrina,,,,pseudovenezuelana,,,,Globoquadrina pseudovenezuelana,planktic_forams,1518,Globoquadrina,genus,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globoquadrina,,,,quadraria,,,,Globoquadrina quadraria,planktic_forams,1518,Globoquadrina,genus,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globoquadrina,,,,quadraria,,advena,,Globoquadrina quadraria advena,planktic_forams,1518,Globoquadrina,genus,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globoquadrina,,,,sp.,,,,Globoquadrina sp.,planktic_forams,1518,Globoquadrina,genus,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globoquadrina,,,,tapuriensis,,,,Globoquadrina tapuriensis,planktic_forams,1518,Globoquadrina,genus,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globoquadrina,,,,tripartita,,tapuriensis,,Globoquadrina tripartita tapuriensis,planktic_forams,1518,Globoquadrina,genus,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globoquadrina,,,,tripartita,,tripartita,,Globoquadrina tripartita tripartita,planktic_forams,1518,Globoquadrina,genus,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globoquadrina,,,,venezuelana,,conglomerata,,Globoquadrina venezuelana conglomerata,planktic_forams,1518,Globoquadrina,genus,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globoquadrina,,,,winkleri,,,,Globoquadrina winkleri,planktic_forams,1518,Globoquadrina,genus,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globoquadrina,,,,zuelana,,,,Globoquadrina zuelana,planktic_forams,1518,Globoquadrina,genus,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globorotalia,,,,acarinata,,,,Globorotalia acarinata,planktic_forams,1521,Globorotalia,genus,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globorotalia,,,,acostaensis,,,,Globorotalia acostaensis,planktic_forams,1521,Globorotalia,genus,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,?,Globorotalia,,,,acostaensis,,,,? Globorotalia acostaensis,planktic_forams,1521,Globorotalia,genus,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globorotalia,,,,acostaensis,,acostaensis,,Globorotalia acostaensis acostaensis,planktic_forams,1521,Globorotalia,genus,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,?,Globorotalia,,,,acostaensis,,acostaensis,,? Globorotalia acostaensis acostaensis,planktic_forams,1521,Globorotalia,genus,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globorotalia,,,,acostaensis,,humerosa,,Globorotalia acostaensis humerosa,planktic_forams,1521,Globorotalia,genus,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globorotalia,,,,acostaensis,,pachyderma,,Globorotalia acostaensis pachyderma,planktic_forams,1521,Globorotalia,genus,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globorotalia,,,,acostaensis,,pseudopima,,Globorotalia acostaensis pseudopima,planktic_forams,1521,Globorotalia,genus,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globorotalia,,,,acostaensis,,tegillata,,Globorotalia acostaensis tegillata,planktic_forams,1521,Globorotalia,genus,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globorotalia,,,,aculeata,,,,Globorotalia aculeata,planktic_forams,1521,Globorotalia,genus,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globorotalia,,,,acuta,,,,Globorotalia acuta,planktic_forams,1521,Globorotalia,genus,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,?,Globorotalia,,,,acutispira,,,,? Globorotalia acutispira,planktic_forams,1521,Globorotalia,genus,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globorotalia,,,,aemiliana,,,,Globorotalia aemiliana,planktic_forams,1521,Globorotalia,genus,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globorotalia,,,,aequa,,,,Globorotalia aequa,planktic_forams,1521,Globorotalia,genus,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globorotalia,,,,aequa,,rex,,Globorotalia aequa rex,planktic_forams,1521,Globorotalia,genus,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globorotalia,,,,akersi,,,,Globorotalia akersi,planktic_forams,1521,Globorotalia,genus,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globorotalia,,,,albeari,,,,Globorotalia albeari,planktic_forams,1521,Globorotalia,genus,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globorotalia,,,,ampliapertura,,,,Globorotalia ampliapertura,planktic_forams,1521,Globorotalia,genus,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globorotalia,,,,angulata,,,,Globorotalia angulata,planktic_forams,1521,Globorotalia,genus,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,?,Globorotalia,,,,angulata,,,,? Globorotalia angulata,planktic_forams,1521,Globorotalia,genus,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globorotalia,,,,angulosa,,,,Globorotalia angulosa,planktic_forams,1521,Globorotalia,genus,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globorotalia,,,,apanthesma,,,,Globorotalia apanthesma,planktic_forams,1521,Globorotalia,genus,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globorotalia,,,,apertura,,,,Globorotalia apertura,planktic_forams,1521,Globorotalia,genus,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globorotalia,,,,aragonensis,,,,Globorotalia aragonensis,planktic_forams,1521,Globorotalia,genus,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,?,Globorotalia,,,,aragonensis,,,,? Globorotalia aragonensis,planktic_forams,1521,Globorotalia,genus,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globorotalia,,,,aragonensis,,caucasica,,Globorotalia aragonensis caucasica,planktic_forams,1521,Globorotalia,genus,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globorotalia,,,,archeomenardii,,,,Globorotalia archeomenardii,planktic_forams,1521,Globorotalia,genus,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,?,Globorotalia,,,,archeomenardii,,,,? Globorotalia archeomenardii,planktic_forams,1521,Globorotalia,genus,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globorotalia,,,,aspensis,,,,Globorotalia aspensis,planktic_forams,1521,Globorotalia,genus,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,?,Globorotalia,,,,aspensis,,,,? Globorotalia aspensis,planktic_forams,1521,Globorotalia,genus,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globorotalia,,,,atlantica,,,,Globorotalia atlantica,planktic_forams,1521,Globorotalia,genus,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globorotalia,,,,australiformis,,,,Globorotalia australiformis,planktic_forams,1521,Globorotalia,genus,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globorotalia,,,,barisanensis,,,,Globorotalia barisanensis,planktic_forams,1521,Globorotalia,genus,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globorotalia,,,,baverensis,,,,Globorotalia baverensis,planktic_forams,1521,Globorotalia,genus,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globorotalia,,,,bella,,,,Globorotalia bella,planktic_forams,1521,Globorotalia,genus,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,?,Globorotalia,,,,bella,,,,? Globorotalia bella,planktic_forams,1521,Globorotalia,genus,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globorotalia,,,,binaiensis,,,,Globorotalia binaiensis,planktic_forams,1521,Globorotalia,genus,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globorotalia,,,,birnagae,,,,Globorotalia birnagae,planktic_forams,1521,Globorotalia,genus,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,?,Globorotalia,,,,birnigae,,,,? Globorotalia birnigae,planktic_forams,1521,Globorotalia,genus,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globorotalia,,,,bolivariana,,,,Globorotalia bolivariana,planktic_forams,1521,Globorotalia,genus,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globorotalia,,,,bononiensis,,,,Globorotalia bononiensis,planktic_forams,1521,Globorotalia,genus,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,?,Globorotalia,,,,brevispina,,,,? Globorotalia brevispina,planktic_forams,1521,Globorotalia,genus,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globorotalia,,,,broedermanni,,,,Globorotalia broedermanni,planktic_forams,1521,Globorotalia,genus,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,?,Globorotalia,,,,broedermanni,,,,? Globorotalia broedermanni,planktic_forams,1521,Globorotalia,genus,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globorotalia,,,,bullbrooki,,,,Globorotalia bullbrooki,planktic_forams,1521,Globorotalia,genus,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,?,Globorotalia,,,,bullbrooki,,,,? Globorotalia bullbrooki,planktic_forams,1521,Globorotalia,genus,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globorotalia,,,,caucasica,,,,Globorotalia caucasica,planktic_forams,1521,Globorotalia,genus,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globorotalia,,,,cavernula,,,,Globorotalia cavernula,planktic_forams,1521,Globorotalia,genus,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globorotalia,,,,centralis,,,,Globorotalia centralis,planktic_forams,1521,Globorotalia,genus,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globorotalia,,,,cerroazulensis,,,,Globorotalia cerroazulensis,planktic_forams,1521,Globorotalia,genus,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globorotalia,,,,cerroazulensis,,cerroazulensis,,Globorotalia cerroazulensis cerroazulensis,planktic_forams,1521,Globorotalia,genus,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globorotalia,,,,cerroazulensis,,cocoaensis,,Globorotalia cerroazulensis cocoaensis,planktic_forams,1521,Globorotalia,genus,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globorotalia,,,,cerroazulensis,,cunialensis,,Globorotalia cerroazulensis cunialensis,planktic_forams,1521,Globorotalia,genus,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globorotalia,,,,cerroazulensis,,frontosa,,Globorotalia cerroazulensis frontosa,planktic_forams,1521,Globorotalia,genus,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globorotalia,,,,cerroazulensis,,pomeroli,,Globorotalia cerroazulensis pomeroli,planktic_forams,1521,Globorotalia,genus,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globorotalia,,,,cerroazulensis,,possagnoensis,,Globorotalia cerroazulensis possagnoensis,planktic_forams,1521,Globorotalia,genus,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globorotalia,,,,chapmanni,,,,Globorotalia chapmanni,planktic_forams,1521,Globorotalia,genus,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,?,Globorotalia,,,,chapmanni,,,,? Globorotalia chapmanni,planktic_forams,1521,Globorotalia,genus,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globorotalia,,,,cifellii,,,,Globorotalia cifellii,planktic_forams,1521,Globorotalia,genus,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globorotalia,,,,clemenciae,,,,Globorotalia clemenciae,planktic_forams,1521,Globorotalia,genus,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globorotalia,,,,cocoaensis,,,,Globorotalia cocoaensis,planktic_forams,1521,Globorotalia,genus,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globorotalia,,,,collactea,,,,Globorotalia collactea,planktic_forams,1521,Globorotalia,genus,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,?,Globorotalia,,,,collactea,,,,? Globorotalia collactea,planktic_forams,1521,Globorotalia,genus,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globorotalia,,,,compressa,,,,Globorotalia compressa,planktic_forams,1521,Globorotalia,genus,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globorotalia,,,,conicotruncata,,,,Globorotalia conicotruncata,planktic_forams,1521,Globorotalia,genus,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globorotalia,,,s.l.,conoidea,,,,Globorotalia s.l. conoidea,planktic_forams,1521,Globorotalia,genus,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globorotalia,,,,continuosa,,acostaensis,,Globorotalia continuosa acostaensis,planktic_forams,1521,Globorotalia,genus,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globorotalia,,,,continuosa,,,,Globorotalia continuosa,planktic_forams,1521,Globorotalia,genus,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globorotalia,,,,convexa,,,,Globorotalia convexa,planktic_forams,1521,Globorotalia,genus,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globorotalia,,,,crassaformis,,crassula,,Globorotalia crassaformis crassula,planktic_forams,1521,Globorotalia,genus,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globorotalia,,,,crassaformis,,hessi,,Globorotalia crassaformis hessi,planktic_forams,1521,Globorotalia,genus,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globorotalia,,,,crassaformis,,oceanica,,Globorotalia crassaformis oceanica,planktic_forams,1521,Globorotalia,genus,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globorotalia,,,,crassaformis,,ronda,,Globorotalia crassaformis ronda,planktic_forams,1521,Globorotalia,genus,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globorotalia,,,s.l.,crassaformis,,,,Globorotalia s.l. crassaformis,planktic_forams,1521,Globorotalia,genus,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globorotalia,,,,crassaformis,,tosaensis,,Globorotalia crassaformis tosaensis,planktic_forams,1521,Globorotalia,genus,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globorotalia,,,,crassaformis,,viola,,Globorotalia crassaformis viola,planktic_forams,1521,Globorotalia,genus,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,?,Globorotalia,,,,crassaformis,,viola,,? Globorotalia crassaformis viola,planktic_forams,1521,Globorotalia,genus,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globorotalia,,,,crassata,,,,Globorotalia crassata,planktic_forams,1521,Globorotalia,genus,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globorotalia,,,,crassula,,conomiozea,,Globorotalia crassula conomiozea,planktic_forams,1521,Globorotalia,genus,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globorotalia,,,,crassula,,crassafromis,,Globorotalia crassula crassafromis,planktic_forams,1521,Globorotalia,genus,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globorotalia,,,,crassula,,crassula,,Globorotalia crassula crassula,planktic_forams,1521,Globorotalia,genus,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globorotalia,,,,crassula,,viola,,Globorotalia crassula viola,planktic_forams,1521,Globorotalia,genus,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globorotalia,,,,crater,,,,Globorotalia crater,planktic_forams,1521,Globorotalia,genus,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globorotalia,,,,crater,,crater,,Globorotalia crater crater,planktic_forams,1521,Globorotalia,genus,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globorotalia,,,,crotonensis,,,,Globorotalia crotonensis,planktic_forams,1521,Globorotalia,genus,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globorotalia,,,,cultrata,,,,Globorotalia cultrata,planktic_forams,1521,Globorotalia,genus,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,?,Globorotalia,,,,cultrata,,,,? Globorotalia cultrata,planktic_forams,1521,Globorotalia,genus,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globorotalia,,,,cultrata,,cultrata,,Globorotalia cultrata cultrata,planktic_forams,1521,Globorotalia,genus,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globorotalia,,,,cultrata,,exilis,,Globorotalia cultrata exilis,planktic_forams,1521,Globorotalia,genus,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
,,Globorotalia,,,,cultrata,,limbata,,Globorotalia cultrata limbata,planktic_forams,1521,Globorotalia,genus,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria
