leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code,eodp_id,sample
14,138,,1,1,0.0,0.0,52.00,52.00, 1,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,,,,,NO AGE GIVEN,578,RSTYA0030,Stylatractus neptunus,PRESENT,  ,1,5eb2612430ccf0f5c11a938439f5c1e1,14-138-1-1
14,138,,2,4,5.0,7.0,110.00,114.84,21,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,,,,,NO AGE GIVEN,507,RLAMP0080,Lamprocyclas rhinoceros,FEW,  ,2,38f2d9346cab9d2c4ac51b5de1c3d75a,14-138-2-4
14,138,,2,4,5.0,7.0,110.00,114.84,21,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,,,,,NO AGE GIVEN,507,RLITH0050,Lithamphora sacculifera quadrata,FEW,  ,2,96e09ccbbf7b293d0912a0cc00d9b7e5,14-138-2-4
14,138,,2,4,5.0,7.0,110.00,114.84,21,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,,,,,NO AGE GIVEN,507,RLITO0180,Lithocampe subligata,RARE,  ,2,6b82e0a10a6f53bb727ff555135d2b07,14-138-2-4
14,138,,2,4,5.0,7.0,110.00,114.84,21,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,,,,,NO AGE GIVEN,507,RLITT0050,Lithomitra eruca,PRESENT,  ,2,a0e369cd9e075e9b19d8a6a16452ac32,14-138-2-4
14,138,,2,4,5.0,7.0,110.00,114.84,21,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,,,,,NO AGE GIVEN,507,RLITY0010,Lithochytris sp.,PRESENT,  ,2,cfe8939c2df13fe4113fc3a78a65714e,14-138-2-4
14,138,,2,4,5.0,7.0,110.00,114.84,21,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,,,,,NO AGE GIVEN,507,RLOPP0020,Lophophaena capito,RARE,  ,2,d45c772ba6a66cb64258f6067cd3718e,14-138-2-4
14,138,,2,4,5.0,7.0,110.00,114.84,21,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,,,,,NO AGE GIVEN,507,RPETA0045,Petalospyris sp.,FEW,  ,2,0724629a323a7eec71039ccdd71562ac,14-138-2-4
14,138,,2,4,5.0,7.0,110.00,114.84,21,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,,,,,NO AGE GIVEN,507,RSTID0081,Stichopodium microporum (q),PRESENT,  ,2,baf1047c121af30d296d83b180c2c871,14-138-2-4
14,138,,2,4,5.0,7.0,110.00,114.84,21,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,,,,,NO AGE GIVEN,507,RSTYA0080,Stylatractus spinulosus,FEW,  ,2,41493b754501ec55ee6001a726c0eea9,14-138-2-4
14,138,,2,4,5.0,7.0,110.00,114.84,21,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,,,,,NO AGE GIVEN,507,RTRIG0011,Trigonactinium angustum (q),RARE,  ,3,8edff93717198aa2301b7db8872da499,14-138-2-4
14,138,,2,5,7.0,8.0,110.00,116.36,11,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,MODERATE,NO AGE GIVEN,507,RBOTY0040,Botryocella multicellaris,RARE,  ,1,27915c3dd68b25a99bf78f60346dd00a,14-138-2-5
14,138,,2,5,7.0,8.0,110.00,116.36,11,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,MODERATE,NO AGE GIVEN,507,RCALC0020,Calocycletta acanthocephala,COMMON,  ,1,d17135d18f353cd47555cbe914b5113f,14-138-2-5
14,138,,2,5,7.0,8.0,110.00,116.36,11,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,MODERATE,NO AGE GIVEN,507,RCALC0090,Calocycletta tuberosa,ABUNDANT,  ,1,ba3436aa6a93ce628682ece8116d337f,14-138-2-5
14,138,,2,5,7.0,8.0,110.00,116.36,11,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,MODERATE,NO AGE GIVEN,507,RCALO0020,Calocyclas asperum,ABUNDANT,  ,1,abcec18b211d8e79e351649cfab2d48e,14-138-2-5
14,138,,2,5,7.0,8.0,110.00,116.36,11,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,MODERATE,NO AGE GIVEN,507,RCYCA0050,Cyclampterium milowi,RARE,  ,1,f6bf9ebc499aaecd8ff991d9597fe2a8,14-138-2-5
14,138,,2,5,7.0,8.0,110.00,116.36,11,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,MODERATE,NO AGE GIVEN,507,RCYRH0050,Cyrtophormis gracilis,ABUNDANT,  ,1,c07582d37532058cd8bb4f01af594e74,14-138-2-5
14,138,,2,5,7.0,8.0,110.00,116.36,11,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,MODERATE,NO AGE GIVEN,507,RDORC0185,Dorcadospyris sp.,RARE,  ,1,58ddc4f81b14205657e8df8720f036a2,14-138-2-5
14,138,,2,5,7.0,8.0,110.00,116.36,11,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,MODERATE,NO AGE GIVEN,507,RLAMP0080,Lamprocyclas rhinoceros,FEW,  ,1,f30dabbf277adf1340185b882dccf431,14-138-2-5
14,138,,2,5,7.0,8.0,110.00,116.36,11,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,MODERATE,NO AGE GIVEN,507,RLITO0180,Lithocampe subligata,RARE,  ,1,2630b52f6e9592122e651f78b0e5d1be,14-138-2-5
14,138,,2,5,7.0,8.0,110.00,116.36,11,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,MODERATE,NO AGE GIVEN,507,RPETA0045,Petalospyris sp.,FEW,  ,1,c16b365ea7f291fdfa36ac7a0ad44b53,14-138-2-5
14,138,,2,5,7.0,8.0,110.00,116.36,11,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,MODERATE,NO AGE GIVEN,507,RSTYA0080,Stylatractus spinulosus,FEW,  ,2,6fc3996356054b5bc79d8e917fd7e75b,14-138-2-5
14,138,,2,6,5.0,7.0,110.00,117.84,26,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,,,,,NO AGE GIVEN,507,RASTR0010,Astractinium sp.,PRESENT,  ,1,6b3e952b87df21eaa5d02f61096d1752,14-138-2-6
14,138,,2,6,5.0,7.0,110.00,117.84,26,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,,,,,NO AGE GIVEN,507,RASTR0011,Astractinium sp.(q),RARE,  ,1,42cb41fcb9a9ea13787ab024705ed8ed,14-138-2-6
14,138,,2,6,5.0,7.0,110.00,117.84,26,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,,,,,NO AGE GIVEN,507,RASTR0020,Astractinium aristotelis,RARE,  ,1,7089334d0baf3f3ff0ce63b0a90392be,14-138-2-6
14,138,,2,6,5.0,7.0,110.00,117.84,26,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,,,,,NO AGE GIVEN,507,RASTR0030,Astractinium crux,COMMON,  ,1,3736067bb57d95da1f2cc58a22523a5a,14-138-2-6
14,138,,2,6,5.0,7.0,110.00,117.84,26,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,,,,,NO AGE GIVEN,507,RBOTS0010,Botryostrobus sp.,PRESENT,  ,1,d5d9f8f597148ad6e9e4ef900a2ef3e7,14-138-2-6
14,138,,2,6,5.0,7.0,110.00,117.84,26,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,,,,,NO AGE GIVEN,507,RBOTY0040,Botryocella multicellaris,FEW,  ,1,39fee2b284fa38503bf72ac8d451bf81,14-138-2-6
14,138,,2,6,5.0,7.0,110.00,117.84,26,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,,,,,NO AGE GIVEN,507,RCALC0020,Calocycletta acanthocephala,COMMON,  ,1,3072e46a039e0aa26cc01934e4b36671,14-138-2-6
14,138,,2,6,5.0,7.0,110.00,117.84,26,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,,,,,NO AGE GIVEN,507,RCALC0090,Calocycletta tuberosa,FEW,  ,1,ff511eb7bfe4547c60ca49bf42fcdeed,14-138-2-6
14,138,,2,6,5.0,7.0,110.00,117.84,26,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,,,,,NO AGE GIVEN,507,RCALO0020,Calocyclas asperum,COMMON,  ,1,fc3096f0642ded1011b2a520bbc8bc75,14-138-2-6
14,138,,2,6,5.0,7.0,110.00,117.84,26,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,,,,,NO AGE GIVEN,507,RCLIS0010,Clistophaera armata (q),PRESENT,  ,1,a961bc68daeac8c83a846cb97f9fa143,14-138-2-6
14,138,,2,6,5.0,7.0,110.00,117.84,26,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,,,,,NO AGE GIVEN,507,RCORU0016,Cornutella californica (q),PRESENT,  ,2,1a410fbd4d9e37fa0bc381249920a855,14-138-2-6
14,138,,2,6,5.0,7.0,110.00,117.84,26,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,,,,,NO AGE GIVEN,507,RCORU0050,Cornutella stiligera,PRESENT,  ,2,f2fe074417ca0b0f34f4b0b5c4a7a9f3,14-138-2-6
14,138,,2,6,5.0,7.0,110.00,117.84,26,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,,,,,NO AGE GIVEN,507,RCYRH0050,Cyrtophormis gracilis,COMMON,  ,2,e257b42eadf11c725f909ea7b227b56a,14-138-2-6
14,138,,2,6,5.0,7.0,110.00,117.84,26,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,,,,,NO AGE GIVEN,507,RDIPL0010,Diplocyclas sp.,PRESENT,  ,2,b34e64e466c3a01709cf68f6562a0f6f,14-138-2-6
14,138,,2,6,5.0,7.0,110.00,117.84,26,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,,,,,NO AGE GIVEN,507,RDORC0035,Dorcadospyris ateuchus (q),RARE,  ,2,c75ab834f656cfc92ce84d2d82e22d45,14-138-2-6
14,138,,2,6,5.0,7.0,110.00,117.84,26,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,,,,,NO AGE GIVEN,507,RDORC0185,Dorcadospyris sp.,RARE,  ,2,cfb524e515c7028f4160a97f44b43c31,14-138-2-6
14,138,,2,6,5.0,7.0,110.00,117.84,26,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,,,,,NO AGE GIVEN,507,RDORC0185,Dorcadospyris sp.,PRESENT,  ,2,1d9ec2df407440484bd73fe71e56538c,14-138-2-6
14,138,,2,6,5.0,7.0,110.00,117.84,26,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,,,,,NO AGE GIVEN,507,RLIPM0011,Lipmanella sp. (q),PRESENT,  ,2,14edce3cb6df9b86c90ba46a499d1033,14-138-2-6
14,138,,2,6,5.0,7.0,110.00,117.84,26,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,,,,,NO AGE GIVEN,507,RLITB0020,Lithostrobus hexagonalis,PRESENT,  ,2,fb9b46f873ce8c082d7a1e3606379053,14-138-2-6
14,138,,2,6,5.0,7.0,110.00,117.84,26,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,,,,,NO AGE GIVEN,507,RLITO0180,Lithocampe subligata,RARE,  ,2,5d8ef47687a905f567cd68cae0819ba8,14-138-2-6
14,138,,2,6,5.0,7.0,110.00,117.84,26,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,,,,,NO AGE GIVEN,507,RPETA0045,Petalospyris sp.,FEW,  ,3,4851ebb6ffdd1d1537032bad2f381f69,14-138-2-6
14,138,,2,6,5.0,7.0,110.00,117.84,26,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,,,,,NO AGE GIVEN,507,RPTEP0010,Pteropilium sp.,PRESENT,  ,3,014efae0dba463cad652273ac5aa0a80,14-138-2-6
14,138,,2,6,5.0,7.0,110.00,117.84,26,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,,,,,NO AGE GIVEN,507,RPTER0046,Pterocanium continguum (q),PRESENT,  ,3,11aa08e1f3f7a0d8fad952811cb416b5,14-138-2-6
14,138,,2,6,5.0,7.0,110.00,117.84,26,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,,,,,NO AGE GIVEN,507,RSTYA0080,Stylatractus spinulosus,FEW,  ,3,ca6242d28bc6b5f5537867251063708b,14-138-2-6
14,138,,2,6,5.0,7.0,110.00,117.84,26,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,,,,,NO AGE GIVEN,507,RTRIG0011,Trigonactinium angustum (q),RARE,  ,3,d84812256970f52a5dde2ee4e4782a71,14-138-2-6
14,138,,2,6,5.0,7.0,110.00,117.84,26,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,,,,,NO AGE GIVEN,507,RTRIU0010,Tripodiscium sp.,PRESENT,  ,3,0f1199b8a84bb64eabe024e8ce53a9fc,14-138-2-6
