leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code
14,139,,1,1,5.0,7.0,114.00,114.06, 1,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,,,,,NO AGE GIVEN,508,RSPIO0010,Spirocyrtis sp.,PRESENT,  ,1
14,139,,1,CC,0.0,0.0,114.00,117.10,29,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RSTYA0020,Stylatractus fragilis,FEW,  ,3
14,139,,1,CC,0.0,0.0,114.00,117.10,29,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RSTYA0030,Stylatractus neptunus,COMMON,  ,3
14,139,,1,CC,0.0,0.0,114.00,117.10,29,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RSTYH0010,Stylosphaera sp.,FEW,  ,3
14,139,,1,CC,0.0,0.0,114.00,117.10,29,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RSTYH0020,Stylosphaera angelina,COMMON,  ,3
14,139,,1,CC,0.0,0.0,114.00,117.10,29,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RTRIL0030,Tricolocapsa papillosa,COMMON,  ,3
14,139,,1,CC,0.0,0.0,114.00,117.10,29,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RZYGO0050,Zygocircus productus,RARE,  ,3
14,139,,2,1,5.0,7.0,225.00,225.06, 1,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,,,,,NO AGE GIVEN,508,RLAMP0020,Lamprocyclas aegles,PRESENT,  ,1
14,139,,3,CC,0.0,0.0,345.00,345.10,16,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,FEW,,,GOOD,NO AGE GIVEN,508,RACTI0031,Actinomma hexaconthium arachinoidale (q),FEW,  ,1
14,139,,3,CC,0.0,0.0,345.00,345.10,16,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,FEW,,,GOOD,NO AGE GIVEN,508,RASTM0010,Astromma hughesi,FEW,  ,1
14,139,,3,CC,0.0,0.0,345.00,345.10,16,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,FEW,,,GOOD,NO AGE GIVEN,508,RASTM0020,Astromma petterssoni,FEW,  ,1
14,139,,3,CC,0.0,0.0,345.00,345.10,16,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,FEW,,,GOOD,NO AGE GIVEN,508,RAXOP0060,Axoprunum stauraxonium,FEW,  ,1
14,139,,3,CC,0.0,0.0,345.00,345.10,16,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,FEW,,,GOOD,NO AGE GIVEN,508,RBOTS0060,Botryostrobus miralestensis,PRESENT,  ,1
14,139,,3,CC,0.0,0.0,345.00,345.10,16,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,FEW,,,GOOD,NO AGE GIVEN,508,RCIRC0040,Circodiscus sp.,PRESENT,  ,1
14,139,,3,CC,0.0,0.0,345.00,345.10,16,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,FEW,,,GOOD,NO AGE GIVEN,508,RHALO0010,Haliometta miocenica,RARE,  ,1
14,139,,3,CC,0.0,0.0,345.00,345.10,16,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,FEW,,,GOOD,NO AGE GIVEN,508,RLIPM0040,Lipmanella dogieli,FEW,  ,1
14,139,,3,CC,0.0,0.0,345.00,345.10,16,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,FEW,,,GOOD,NO AGE GIVEN,508,RLITO0100,Lithocampe inaequispina,FEW,  ,1
14,139,,3,CC,0.0,0.0,345.00,345.10,16,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,FEW,,,GOOD,NO AGE GIVEN,508,RLITO0110,Lithocampe japonica,FEW,  ,1
14,139,,3,CC,0.0,0.0,345.00,345.10,16,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,FEW,,,GOOD,NO AGE GIVEN,508,RLITO0190,Lithocampe tetrapera,RARE,  ,2
14,139,,3,CC,0.0,0.0,345.00,345.10,16,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,FEW,,,GOOD,NO AGE GIVEN,508,RLITW0010,Lithotympanium tuberosum,FEW,  ,2
14,139,,3,CC,0.0,0.0,345.00,345.10,16,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,FEW,,,GOOD,NO AGE GIVEN,508,ROTOS0020,Otosphaera annikae,PRESENT,  ,2
14,139,,3,CC,0.0,0.0,345.00,345.10,16,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,FEW,,,GOOD,NO AGE GIVEN,508,RSPOD0160,Spongodiscus resurgens,COMMON,  ,2
14,139,,3,CC,0.0,0.0,345.00,345.10,16,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,FEW,,,GOOD,NO AGE GIVEN,508,RSTID0070,Stichopodium martellii conicum,COMMON,  ,2
14,139,,3,CC,0.0,0.0,345.00,345.10,16,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,FEW,,,GOOD,NO AGE GIVEN,508,RTRIL0030,Tricolocapsa papillosa,RARE,  ,2
14,139,,4,CC,0.0,0.0,455.00,455.10,34,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,508,RARCP0020,Archipilium macropus,COMMON,  ,1
14,139,,4,CC,0.0,0.0,455.00,455.10,34,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,508,RASTM0020,Astromma petterssoni,FEW,  ,1
14,139,,4,CC,0.0,0.0,455.00,455.10,34,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,508,RASTM0031,Astromma sp. (q),PRESENT,  ,1
14,139,,4,CC,0.0,0.0,455.00,455.10,34,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,508,RAXOP0060,Axoprunum stauraxonium,FEW,  ,1
14,139,,4,CC,0.0,0.0,455.00,455.10,34,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,508,RBOTO0030,Botryocyrtis quinaria,RARE,  ,1
14,139,,4,CC,0.0,0.0,455.00,455.10,34,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,508,RCALC0100,Calocycletta veneris,FEW,  ,1
14,139,,4,CC,0.0,0.0,455.00,455.10,34,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,508,RCALO0050,Calocyclas extensa,FEW,  ,1
14,139,,4,CC,0.0,0.0,455.00,455.10,34,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,508,RCANN0050,Cannartus mammifer,FEW,  ,1
14,139,,4,CC,0.0,0.0,455.00,455.10,34,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,508,RCARO0010,Carpocanistrum sp.,PRESENT,  ,1
14,139,,4,CC,0.0,0.0,455.00,455.10,34,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,508,RCROY0020,Cromyechinus langii,RARE,  ,1
14,139,,4,CC,0.0,0.0,455.00,455.10,34,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,508,RDEND0110,Dendrospyris pododendros,FEW,  ,2
14,139,,4,CC,0.0,0.0,455.00,455.10,34,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,508,REUCY0020,Eucyrtidium acuminatum,PRESENT,  ,2
14,139,,4,CC,0.0,0.0,455.00,455.10,34,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,508,RLAMP0010,Lamprocyclas sp.,PRESENT,  ,2
14,139,,4,CC,0.0,0.0,455.00,455.10,34,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,508,RLIPM0040,Lipmanella dogieli,FEW,  ,2
14,139,,4,CC,0.0,0.0,455.00,455.10,34,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,508,RLITH0015,Lithamphora corbula,FEW,  ,2
14,139,,4,CC,0.0,0.0,455.00,455.10,34,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,508,RLITO0060,Lithocampe cornuta,FEW,  ,2
14,139,,4,CC,0.0,0.0,455.00,455.10,34,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,508,RLITO0100,Lithocampe inaequispina,COMMON,  ,2
14,139,,4,CC,0.0,0.0,455.00,455.10,34,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,508,RLITO0110,Lithocampe japonica,COMMON,  ,2
14,139,,4,CC,0.0,0.0,455.00,455.10,34,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,508,RLITO0190,Lithocampe tetrapera,COMMON,  ,2
14,139,,4,CC,0.0,0.0,455.00,455.10,34,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,508,RLITW0010,Lithotympanium tuberosum,COMMON,  ,2
14,139,,4,CC,0.0,0.0,455.00,455.10,34,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,508,ROTOS0010,Otosphaera auriculata group,PRESENT,  ,3
14,139,,4,CC,0.0,0.0,455.00,455.10,34,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,508,ROTOS0020,Otosphaera annikae,FEW,  ,3
14,139,,4,CC,0.0,0.0,455.00,455.10,34,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,508,RPSEO0010,Pseudodictyophimus sp.,PRESENT,  ,3
14,139,,4,CC,0.0,0.0,455.00,455.10,34,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,508,RSPOD0160,Spongodiscus resurgens,COMMON,  ,3
14,139,,4,CC,0.0,0.0,455.00,455.10,34,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,508,RSTID0060,Stichopodium martellii,RARE,  ,3
14,139,,4,CC,0.0,0.0,455.00,455.10,34,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,508,RSTIO0050,Stichocorys delmontensis,ABUNDANT,  ,3
14,139,,4,CC,0.0,0.0,455.00,455.10,34,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,508,RSTIO0070,Stichocorys peregrina,PRESENT,  ,3
14,139,,4,CC,0.0,0.0,455.00,455.10,34,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,508,RSTIO0090,Stichocorys wolfii,RARE,  ,3
14,139,,4,CC,0.0,0.0,455.00,455.10,34,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,508,RSTYA0070,Stylatractus santaennae,PRESENT,  ,3
14,139,,4,CC,0.0,0.0,455.00,455.10,34,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,508,RSTYH0010,Stylosphaera sp.,FEW,  ,3
14,139,,4,CC,0.0,0.0,455.00,455.10,34,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,508,RSTYH0020,Stylosphaera angelina,COMMON,  ,4
14,139,,4,CC,0.0,0.0,455.00,455.10,34,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,508,RTHEP0020,Theocamptra corona,RARE,  ,4
14,139,,4,CC,0.0,0.0,455.00,455.10,34,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,508,RTHEP0050,Theocamptra ovata,RARE,  ,4
14,139,,4,CC,0.0,0.0,455.00,455.10,34,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,COMMON,,,GOOD,NO AGE GIVEN,508,RTYMA0010,Tympanomma binoctonum,FEW,  ,4
14,139,,5,CC,0.0,0.0,570.00,571.60, 1,"PETRUSHEVSKAYA,M.G.",,29,RADIOLARIA,,,,,NO AGE GIVEN,614,RGOND0030,Gondwanaria hister,PRESENT,  ,1
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RACRO0020,Acrobotrys disolenia,FEW,  ,1
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RACRO0031,Acrobotrys sphaerothorax (q),PRESENT,  ,1
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RBOTO0030,Botryocyrtis quinaria,COMMON,  ,1
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RCALC0050,Calocycletta costata,COMMON,  ,1
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RCANN0010,Cannartus sp.,PRESENT,  ,1
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RCANN0100,Cannartus violina,FEW,  ,1
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RCARN0040,Carpocanopsis favosa,COMMON,  ,1
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RCARO0010,Carpocanistrum sp.,PRESENT,  ,1
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RCERA0010,Ceratocyrtis sp.,PRESENT,  ,1
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RCERA0025,Ceratocyrtis cucullaris (q),PRESENT,  ,1
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RCLAC0020,Clathrocorona sphaerocephala,ABUNDANT,  ,2
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RCORU0018,Cornutella clathrata,PRESENT,  ,2
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RCORU0020,Cornutella clava,FEW,  ,2
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RCORU0040,Cornutella profunda,PRESENT,  ,2
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RCROY0020,Cromyechinus langii,RARE,  ,2
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RCYCA0070,Cyclampterium pegetrum,PRESENT,  ,2
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RCYRH0010,Cyrtophormis sp.,FEW,  ,2
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RCYRH0020,Cyrtophormis armata,COMMON,  ,2
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RDEND0110,Dendrospyris pododendros,PRESENT,  ,2
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RDEND0110,Dendrospyris pododendros,COMMON,  ,2
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RDESM0010,Desmospyris sp.,COMMON,  ,3
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RDICO0020,Dicolocapsa microcephala,RARE,  ,3
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RDIPL0040,Diplocyclas ionis,FEW,  ,3
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RHEXS0020,Hexaspyris sp.,PRESENT,  ,3
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RLIPM0010,Lipmanella sp.,FEW,  ,3
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RLIPM0010,Lipmanella sp.,PRESENT,  ,3
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RLIPM0011,Lipmanella sp. (q),PRESENT,  ,3
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RLIPM0071,Lipmanella xiphephorum (q),PRESENT,  ,3
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RLITH0015,Lithamphora corbula,FEW,  ,3
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RLITM0010,Lithocampium sp.,COMMON,  ,3
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RLITM0011,Lithocampium sp. (q),PRESENT,  ,4
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RLITO0040,Lithocampe compacta,PRESENT,  ,4
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RLITO0060,Lithocampe cornuta,FEW,  ,4
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RLITT0050,Lithomitra eruca,PRESENT,  ,4
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RLITT0070,Lithomitra imbricata,PRESENT,  ,4
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,ROMMG0020,Ommatogramma sp.,PRESENT,  ,4
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RPERY0010,Peripyramis sp.,PRESENT,  ,4
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RPERY0040,Peripyramis woodringi,FEW,  ,4
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RRHOD0041,Rhodospyris tricornis (q),FEW,  ,4
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RRHOP0010,Rhopalastrum sp.,PRESENT,  ,4
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RRHOP0030,Rhopalastrum angulatum,PRESENT,  ,5
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RSPIO0040,Spirocyrtis subtilis,COMMON,  ,5
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RSPOD0160,Spongodiscus resurgens,ABUNDANT,  ,5
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RSTID0040,Stichopodium cienkowskii,FEW,  ,5
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RSTID0060,Stichopodium martellii,FEW,  ,5
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RSTIO0040,Stichocorys coronata,PRESENT,  ,5
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RSTIO0050,Stichocorys delmontensis,ABUNDANT,  ,5
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RSTIO0090,Stichocorys wolfii,COMMON,  ,5
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RSTYH0010,Stylosphaera sp.,PRESENT,  ,5
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RSTYH0010,Stylosphaera sp.,FEW,  ,5
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RSTYH0020,Stylosphaera angelina,FEW,  ,6
14,139,,5,CC,0.0,0.0,570.00,571.60,57,"PETRUSHEVSKAYA,M.;KOZLOVA,G.",,14,RADIOLARIA,ABUNDANT,,,GOOD,NO AGE GIVEN,508,RTHEP0020,Theocamptra corona,COMMON,  ,6
